left_root	right_root	literal_prediction_de	pair_status	adjacent_event_count	gapped_event_count	page_count	registers	adjacent_surface_examples	gapped_surface_examples	forward_rule_de
K	L	GEBEN + VERBINDUNG	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Gib den rechts bezeichneten Posten weiter oder verbinde zwei Handlungsteile durch Übergabe. Danach Führe die eingeschlossene oder rechts folgende Handlung über eine lokale Verbindung; keine Richtung.
K	T	GEBEN + EINSTELLEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Gib den rechts bezeichneten Posten weiter oder verbinde zwei Handlungsteile durch Übergabe. Danach Stelle den rechts folgenden Posten, Grad oder die Menge ein.
K	AIN	GEBEN + PORTION	ADJACENT_ATTESTED	20	2	8	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	kain|ykain|chekain|lkain|qolkain|olkain|oekain|dykain|dkain|chkain	korain|ykeodain	Gib den rechts bezeichneten Posten weiter oder verbinde zwei Handlungsteile durch Übergabe. Danach Lies die vorherige Handlung mit einer Portion.
K	R	GEBEN + MARKIEREN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Gib den rechts bezeichneten Posten weiter oder verbinde zwei Handlungsteile durch Übergabe. Danach Markiere den rechts folgenden Wert oder den soeben gesetzten lokalen Platz.
K	P	GEBEN + EINSETZEN	GAPPED_ATTESTED	0	1	1	PHARMA	NONE	lkeopol	Gib den rechts bezeichneten Posten weiter oder verbinde zwei Handlungsteile durch Übergabe. Danach Setze den rechts bezeichneten Posten oder die Menge in den laufenden Gang ein.
K	AIR	GEBEN + LAUF	ADJACENT_ATTESTED	2	0	2	BIOLOGICAL|HERBAL	ykair|kair	NONE	Gib den rechts bezeichneten Posten weiter oder verbinde zwei Handlungsteile durch Übergabe. Danach Binde die Handlung an den bezeichneten Lauf; Wasser oder Richtung kommen nur vom Besitzer.
AIIN	Y	MASS + AKTIVER POSTEN	ADJACENT_ATTESTED	3	0	3	BIOLOGICAL|HERBAL|PHARMA	daiiny|olaiiny|daiinody	NONE	Lies die vorherige Handlung nach dem vorgegebenen Maß. Danach Schließe die lokale Form mit dem aktuell gemeinten Posten; Y ist kein Schlusszeichen.
AIIN	OK	MASS + SETZEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Lies die vorherige Handlung nach dem vorgegebenen Maß. Danach Setze den rechts folgenden Posten, Grad, die Menge oder Adresse in Gang.
AIIN	OL	MASS + FORTSETZEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Lies die vorherige Handlung nach dem vorgegebenen Maß. Danach Führe die rechts folgende Handlung oder den allein stehenden aktiven Gang fort.
AIIN	OT	MASS + DANACH	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Lies die vorherige Handlung nach dem vorgegebenen Maß. Danach Lies die rechts folgende Handlung, Adresse oder den Grad als nächsten Schritt.
AIIN	AL	MASS + ZIELORT	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Lies die vorherige Handlung nach dem vorgegebenen Maß. Danach Binde die vorherige Handlung an den bezeichneten Zielort.
AIIN	CH	MASS + NEHMEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Lies die vorherige Handlung nach dem vorgegebenen Maß. Danach Nimm den rechts bezeichneten Posten, die Menge, Adresse oder Folgehandlung.
AIIN	SH	MASS + HALTEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Lies die vorherige Handlung nach dem vorgegebenen Maß. Danach Halte den rechts bezeichneten Posten oder Ansatz im folgenden Grad.
AIIN	AR	MASS + AUSGANG	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Lies die vorherige Handlung nach dem vorgegebenen Maß. Danach Binde die vorherige Handlung an den bezeichneten Ausgang; keine Richtung erfinden.
AIIN	K	MASS + GEBEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Lies die vorherige Handlung nach dem vorgegebenen Maß. Danach Gib den rechts bezeichneten Posten weiter oder verbinde zwei Handlungsteile durch Übergabe.
AIIN	AIIN	MASS + MASS	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Lies die vorherige Handlung nach dem vorgegebenen Maß. Danach Lies die vorherige Handlung nach dem vorgegebenen Maß.
AIIN	S	MASS + WÄHLEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Lies die vorherige Handlung nach dem vorgegebenen Maß. Danach Wähle den rechts bezeichneten Posten, die Portion oder Adresse.
AIIN	CHD	MASS + UMSETZEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Lies die vorherige Handlung nach dem vorgegebenen Maß. Danach Setze den aktiven Posten in den nächsten lokalen Arbeitszustand um.
AIIN	OR	MASS + ANSATZ	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Lies die vorherige Handlung nach dem vorgegebenen Maß. Danach Beziehe die vorherige Handlung auf den laufenden Ansatz.
AIIN	L	MASS + VERBINDUNG	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Lies die vorherige Handlung nach dem vorgegebenen Maß. Danach Führe die eingeschlossene oder rechts folgende Handlung über eine lokale Verbindung; keine Richtung.
AIIN	T	MASS + EINSTELLEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Lies die vorherige Handlung nach dem vorgegebenen Maß. Danach Stelle den rechts folgenden Posten, Grad oder die Menge ein.
AIIN	AIN	MASS + PORTION	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Lies die vorherige Handlung nach dem vorgegebenen Maß. Danach Lies die vorherige Handlung mit einer Portion.
AIIN	R	MASS + MARKIEREN	ADJACENT_ATTESTED	1	0	1	CELESTIAL	soraiir	NONE	Lies die vorherige Handlung nach dem vorgegebenen Maß. Danach Markiere den rechts folgenden Wert oder den soeben gesetzten lokalen Platz.
AIIN	P	MASS + EINSETZEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Lies die vorherige Handlung nach dem vorgegebenen Maß. Danach Setze den rechts bezeichneten Posten oder die Menge in den laufenden Gang ein.
AIIN	AIR	MASS + LAUF	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Lies die vorherige Handlung nach dem vorgegebenen Maß. Danach Binde die Handlung an den bezeichneten Lauf; Wasser oder Richtung kommen nur vom Besitzer.
S	Y	WÄHLEN + AKTIVER POSTEN	ADJACENT_ATTESTED	5	26	16	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	choksy|alshy|rasy|alsy|dolchsyckheol	solchedy|sholdy|sshey|socthody|sotchy|zepchy|soy|schey|soeey|okalshey	Wähle den rechts bezeichneten Posten, die Portion oder Adresse. Danach Schließe die lokale Form mit dem aktuell gemeinten Posten; Y ist kein Schlusszeichen.
S	OK	WÄHLEN + SETZEN	ADJACENT_ATTESTED	3	0	3	BIOLOGICAL|PHARMA	sokeedy|sokcheey|sqokeodaiin	NONE	Wähle den rechts bezeichneten Posten, die Portion oder Adresse. Danach Setze den rechts folgenden Posten, Grad, die Menge oder Adresse in Gang.
S	OL	WÄHLEN + FORTSETZEN	ADJACENT_ATTESTED	10	6	8	BIOLOGICAL|HERBAL|PHARMA	solchedy|sholdy|saiisol|solarol|solshed|soldy|solchkal	ssheol|sarol|saiisol|solarol|soteol|dolchsyckheol	Wähle den rechts bezeichneten Posten, die Portion oder Adresse. Danach Führe die rechts folgende Handlung oder den allein stehenden aktiven Gang fort.
S	OT	WÄHLEN + DANACH	ADJACENT_ATTESTED	5	0	5	BIOLOGICAL|HERBAL|PHARMA	sotchy|sotchaiin|sotodan|sotaiin|soteol	NONE	Wähle den rechts bezeichneten Posten, die Portion oder Adresse. Danach Lies die rechts folgende Handlung, Adresse oder den Grad als nächsten Schritt.
S	AL	WÄHLEN + ZIELORT	ADJACENT_ATTESTED	20	5	11	BIOLOGICAL|CELESTIAL|PHARMA	sal|salsain|salchtedytar|salcheol|salchedy|salsaly|chosals|chorcholsal|saldaiin|saldy	saral|skal|solchkal|salsaly|sairal	Wähle den rechts bezeichneten Posten, die Portion oder Adresse. Danach Binde die vorherige Handlung an den bezeichneten Zielort.
S	CH	WÄHLEN + NEHMEN	ADJACENT_ATTESTED	2	10	9	BIOLOGICAL|HERBAL|PHARMA	schey|schety	socthody|zepchy|ssheckhy|sokcheey|salshcthdy|salchtedytar|ssholshecthy|salcheol|solchkal|dolchsyckheol	Wähle den rechts bezeichneten Posten, die Portion oder Adresse. Danach Nimm den rechts bezeichneten Posten, die Menge, Adresse oder Folgehandlung.
S	SH	WÄHLEN + HALTEN	ADJACENT_ATTESTED	7	8	8	BIOLOGICAL|CELESTIAL|PHARMA	sshey|sshedy|ssheol|ssheckhy|ssholshecthy	sosho|okalshey|salshcthdy|ssholshecthy|posalshy|salshey|solshed|sorshy	Wähle den rechts bezeichneten Posten, die Portion oder Adresse. Danach Halte den rechts bezeichneten Posten oder Ansatz im folgenden Grad.
S	AR	WÄHLEN + AUSGANG	ADJACENT_ATTESTED	17	2	11	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	sar|schar|saral|dosar|okeosar|sarol	salchtedytar|solarol	Wähle den rechts bezeichneten Posten, die Portion oder Adresse. Danach Binde die vorherige Handlung an den bezeichneten Ausgang; keine Richtung erfinden.
S	K	WÄHLEN + GEBEN	ADJACENT_ATTESTED	1	3	3	BIOLOGICAL|PHARMA	skal	ssheckhy|solchkal|dolchsyckheol	Wähle den rechts bezeichneten Posten, die Portion oder Adresse. Danach Gib den rechts bezeichneten Posten weiter oder verbinde zwei Handlungsteile durch Übergabe.
S	AIIN	WÄHLEN + MASS	ADJACENT_ATTESTED	21	6	12	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	saiin|saii	sotchaiin|soraiir|sotaiin|saldaiin|sqokeodaiin|daldaiin	Wähle den rechts bezeichneten Posten, die Portion oder Adresse. Danach Lies die vorherige Handlung nach dem vorgegebenen Maß.
S	S	WÄHLEN + WÄHLEN	GAPPED_ATTESTED	0	4	3	BIOLOGICAL|CELESTIAL|PHARMA	NONE	salsain|saiisol|salsaly|chosals	Wähle den rechts bezeichneten Posten, die Portion oder Adresse. Danach Wähle den rechts bezeichneten Posten, die Portion oder Adresse.
S	CHD	WÄHLEN + UMSETZEN	GAPPED_ATTESTED	0	4	3	BIOLOGICAL	NONE	solchedy|salchedy	Wähle den rechts bezeichneten Posten, die Portion oder Adresse. Danach Setze den aktiven Posten in den nächsten lokalen Arbeitszustand um.
S	OR	WÄHLEN + ANSATZ	ADJACENT_ATTESTED	10	0	7	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	sor|soraiir|sosor|sorshy	NONE	Wähle den rechts bezeichneten Posten, die Portion oder Adresse. Danach Beziehe die vorherige Handlung auf den laufenden Ansatz.
S	L	WÄHLEN + VERBINDUNG	ADJACENT_ATTESTED	2	6	6	BIOLOGICAL|CELESTIAL|HERBAL	sl	okalshey|salshcthdy|ssholshecthy|posalshy|salshey|salcheol	Wähle den rechts bezeichneten Posten, die Portion oder Adresse. Danach Führe die eingeschlossene oder rechts folgende Handlung über eine lokale Verbindung; keine Richtung.
S	T	WÄHLEN + EINSTELLEN	GAPPED_ATTESTED	0	5	4	BIOLOGICAL|HERBAL	NONE	socthody|salshcthdy|salchtedytar|ssholshecthy|schety	Wähle den rechts bezeichneten Posten, die Portion oder Adresse. Danach Stelle den rechts folgenden Posten, Grad oder die Menge ein.
S	AIN	WÄHLEN + PORTION	ADJACENT_ATTESTED	23	1	9	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	sain|osain|salsain|soin	salsain	Wähle den rechts bezeichneten Posten, die Portion oder Adresse. Danach Lies die vorherige Handlung mit einer Portion.
S	R	WÄHLEN + MARKIEREN	GAPPED_ATTESTED	0	3	2	BIOLOGICAL|CELESTIAL	NONE	sodar|soraiir	Wähle den rechts bezeichneten Posten, die Portion oder Adresse. Danach Markiere den rechts folgenden Wert oder den soeben gesetzten lokalen Platz.
S	P	WÄHLEN + EINSETZEN	GAPPED_ATTESTED	0	1	1	HERBAL	NONE	zepchy	Wähle den rechts bezeichneten Posten, die Portion oder Adresse. Danach Setze den rechts bezeichneten Posten oder die Menge in den laufenden Gang ein.
S	AIR	WÄHLEN + LAUF	ADJACENT_ATTESTED	2	0	2	BIOLOGICAL|PHARMA	sair|sairal	NONE	Wähle den rechts bezeichneten Posten, die Portion oder Adresse. Danach Binde die Handlung an den bezeichneten Lauf; Wasser oder Richtung kommen nur vom Besitzer.
CHD	Y	UMSETZEN + AKTIVER POSTEN	ADJACENT_ATTESTED	138	1	11	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	chedy|chdy|qopchedy|tchedy|dchedy|solchedy|qokchedy|opchdy|rchedy|lchdy	kchedykary	Setze den aktiven Posten in den nächsten lokalen Arbeitszustand um. Danach Schließe die lokale Form mit dem aktuell gemeinten Posten; Y ist kein Schlusszeichen.
CHD	OK	UMSETZEN + SETZEN	GAPPED_ATTESTED	0	1	1	BIOLOGICAL	NONE	chedyqokam	Setze den aktiven Posten in den nächsten lokalen Arbeitszustand um. Danach Setze den rechts folgenden Posten, Grad, die Menge oder Adresse in Gang.
CHD	OL	UMSETZEN + FORTSETZEN	ADJACENT_ATTESTED	2	0	2	BIOLOGICAL	chdol|chedol	NONE	Setze den aktiven Posten in den nächsten lokalen Arbeitszustand um. Danach Führe die rechts folgende Handlung oder den allein stehenden aktiven Gang fort.
CHD	OT	UMSETZEN + DANACH	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Setze den aktiven Posten in den nächsten lokalen Arbeitszustand um. Danach Lies die rechts folgende Handlung, Adresse oder den Grad als nächsten Schritt.
CHD	AL	UMSETZEN + ZIELORT	ADJACENT_ATTESTED	4	0	3	BIOLOGICAL|CELESTIAL	chedal|lchedal|pchedal|chdal	NONE	Setze den aktiven Posten in den nächsten lokalen Arbeitszustand um. Danach Binde die vorherige Handlung an den bezeichneten Zielort.
CHD	CH	UMSETZEN + NEHMEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Setze den aktiven Posten in den nächsten lokalen Arbeitszustand um. Danach Nimm den rechts bezeichneten Posten, die Menge, Adresse oder Folgehandlung.
CHD	SH	UMSETZEN + HALTEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Setze den aktiven Posten in den nächsten lokalen Arbeitszustand um. Danach Halte den rechts bezeichneten Posten oder Ansatz im folgenden Grad.
CHD	AR	UMSETZEN + AUSGANG	ADJACENT_ATTESTED	6	2	4	BIOLOGICAL	pchedar|chedar|olchdar|lchedar	kchedykary|chedykar	Setze den aktiven Posten in den nächsten lokalen Arbeitszustand um. Danach Binde die vorherige Handlung an den bezeichneten Ausgang; keine Richtung erfinden.
CHD	K	UMSETZEN + GEBEN	GAPPED_ATTESTED	0	2	1	BIOLOGICAL	NONE	kchedykary|chedykar	Setze den aktiven Posten in den nächsten lokalen Arbeitszustand um. Danach Gib den rechts bezeichneten Posten weiter oder verbinde zwei Handlungsteile durch Übergabe.
CHD	AIIN	UMSETZEN + MASS	ADJACENT_ATTESTED	7	0	4	BIOLOGICAL|CELESTIAL	chedaiin	NONE	Setze den aktiven Posten in den nächsten lokalen Arbeitszustand um. Danach Lies die vorherige Handlung nach dem vorgegebenen Maß.
CHD	S	UMSETZEN + WÄHLEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Setze den aktiven Posten in den nächsten lokalen Arbeitszustand um. Danach Wähle den rechts bezeichneten Posten, die Portion oder Adresse.
CHD	CHD	UMSETZEN + UMSETZEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Setze den aktiven Posten in den nächsten lokalen Arbeitszustand um. Danach Setze den aktiven Posten in den nächsten lokalen Arbeitszustand um.
CHD	OR	UMSETZEN + ANSATZ	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Setze den aktiven Posten in den nächsten lokalen Arbeitszustand um. Danach Beziehe die vorherige Handlung auf den laufenden Ansatz.
CHD	L	UMSETZEN + VERBINDUNG	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Setze den aktiven Posten in den nächsten lokalen Arbeitszustand um. Danach Führe die eingeschlossene oder rechts folgende Handlung über eine lokale Verbindung; keine Richtung.
CHD	T	UMSETZEN + EINSTELLEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Setze den aktiven Posten in den nächsten lokalen Arbeitszustand um. Danach Stelle den rechts folgenden Posten, Grad oder die Menge ein.
CHD	AIN	UMSETZEN + PORTION	ADJACENT_ATTESTED	4	0	3	BIOLOGICAL|PHARMA	chedain|cheodain	NONE	Setze den aktiven Posten in den nächsten lokalen Arbeitszustand um. Danach Lies die vorherige Handlung mit einer Portion.
CHD	R	UMSETZEN + MARKIEREN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Setze den aktiven Posten in den nächsten lokalen Arbeitszustand um. Danach Markiere den rechts folgenden Wert oder den soeben gesetzten lokalen Platz.
CHD	P	UMSETZEN + EINSETZEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Setze den aktiven Posten in den nächsten lokalen Arbeitszustand um. Danach Setze den rechts bezeichneten Posten oder die Menge in den laufenden Gang ein.
CHD	AIR	UMSETZEN + LAUF	ADJACENT_ATTESTED	1	0	1	BIOLOGICAL	schedair	NONE	Setze den aktiven Posten in den nächsten lokalen Arbeitszustand um. Danach Binde die Handlung an den bezeichneten Lauf; Wasser oder Richtung kommen nur vom Besitzer.
OR	Y	ANSATZ + AKTIVER POSTEN	ADJACENT_ATTESTED	6	10	12	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	torchy|okorory|orchey|ory|dory|sorcheey	chorchy|okorory|korchy|oraly|cheokorchey|oral|loral|dorsheoy|sorshy	Beziehe die vorherige Handlung auf den laufenden Ansatz. Danach Schließe die lokale Form mit dem aktuell gemeinten Posten; Y ist kein Schlusszeichen.
OR	OK	ANSATZ + SETZEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Beziehe die vorherige Handlung auf den laufenden Ansatz. Danach Setze den rechts folgenden Posten, Grad, die Menge oder Adresse in Gang.
OR	OL	ANSATZ + FORTSETZEN	ADJACENT_ATTESTED	1	0	1	PHARMA	chorcholsal	NONE	Beziehe die vorherige Handlung auf den laufenden Ansatz. Danach Führe die rechts folgende Handlung oder den allein stehenden aktiven Gang fort.
OR	OT	ANSATZ + DANACH	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Beziehe die vorherige Handlung auf den laufenden Ansatz. Danach Lies die rechts folgende Handlung, Adresse oder den Grad als nächsten Schritt.
OR	AL	ANSATZ + ZIELORT	ADJACENT_ATTESTED	3	1	4	BIOLOGICAL|CELESTIAL|PHARMA	oraly|oral|loral	chorcholsal	Beziehe die vorherige Handlung auf den laufenden Ansatz. Danach Binde die vorherige Handlung an den bezeichneten Zielort.
OR	CH	ANSATZ + NEHMEN	ADJACENT_ATTESTED	5	0	4	CELESTIAL|HERBAL|PHARMA	chorchy|korchy|cheokorchey|orchor	NONE	Beziehe die vorherige Handlung auf den laufenden Ansatz. Danach Nimm den rechts bezeichneten Posten, die Menge, Adresse oder Folgehandlung.
OR	SH	ANSATZ + HALTEN	ADJACENT_ATTESTED	4	0	4	BIOLOGICAL|HERBAL|PHARMA	torshor|chorshedy|dorsheoy|sorshy	NONE	Beziehe die vorherige Handlung auf den laufenden Ansatz. Danach Halte den rechts bezeichneten Posten oder Ansatz im folgenden Grad.
OR	AR	ANSATZ + AUSGANG	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Beziehe die vorherige Handlung auf den laufenden Ansatz. Danach Binde die vorherige Handlung an den bezeichneten Ausgang; keine Richtung erfinden.
OR	K	ANSATZ + GEBEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Beziehe die vorherige Handlung auf den laufenden Ansatz. Danach Gib den rechts bezeichneten Posten weiter oder verbinde zwei Handlungsteile durch Übergabe.
OR	AIIN	ANSATZ + MASS	ADJACENT_ATTESTED	3	0	3	CELESTIAL|PHARMA	oraiin|soraiir	NONE	Beziehe die vorherige Handlung auf den laufenden Ansatz. Danach Lies die vorherige Handlung nach dem vorgegebenen Maß.
OR	S	ANSATZ + WÄHLEN	GAPPED_ATTESTED	0	1	1	PHARMA	NONE	chorcholsal	Beziehe die vorherige Handlung auf den laufenden Ansatz. Danach Wähle den rechts bezeichneten Posten, die Portion oder Adresse.
OR	CHD	ANSATZ + UMSETZEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Beziehe die vorherige Handlung auf den laufenden Ansatz. Danach Setze den aktiven Posten in den nächsten lokalen Arbeitszustand um.
OR	OR	ANSATZ + ANSATZ	ADJACENT_ATTESTED	1	2	2	HERBAL|PHARMA	okorory	torshor|orchor	Beziehe die vorherige Handlung auf den laufenden Ansatz. Danach Beziehe die vorherige Handlung auf den laufenden Ansatz.
OR	L	ANSATZ + VERBINDUNG	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Beziehe die vorherige Handlung auf den laufenden Ansatz. Danach Führe die eingeschlossene oder rechts folgende Handlung über eine lokale Verbindung; keine Richtung.
OR	T	ANSATZ + EINSTELLEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Beziehe die vorherige Handlung auf den laufenden Ansatz. Danach Stelle den rechts folgenden Posten, Grad oder die Menge ein.
OR	AIN	ANSATZ + PORTION	ADJACENT_ATTESTED	4	0	4	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	orain|chorain|qorain|korain	NONE	Beziehe die vorherige Handlung auf den laufenden Ansatz. Danach Lies die vorherige Handlung mit einer Portion.
OR	R	ANSATZ + MARKIEREN	GAPPED_ATTESTED	0	1	1	CELESTIAL	NONE	soraiir	Beziehe die vorherige Handlung auf den laufenden Ansatz. Danach Markiere den rechts folgenden Wert oder den soeben gesetzten lokalen Platz.
OR	P	ANSATZ + EINSETZEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Beziehe die vorherige Handlung auf den laufenden Ansatz. Danach Setze den rechts bezeichneten Posten oder die Menge in den laufenden Gang ein.
OR	AIR	ANSATZ + LAUF	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Beziehe die vorherige Handlung auf den laufenden Ansatz. Danach Binde die Handlung an den bezeichneten Lauf; Wasser oder Richtung kommen nur vom Besitzer.
L	Y	VERBINDUNG + AKTIVER POSTEN	ADJACENT_ATTESTED	11	43	9	BIOLOGICAL|CELESTIAL|PHARMA	lchey|ly|lklchey|pcheoly	lsheedy|lshey|lkeedy|lchy|lcheey|loly|lsheey|lky|lcheckhy|lchdy	Führe die eingeschlossene oder rechts folgende Handlung über eine lokale Verbindung; keine Richtung. Danach Schließe die lokale Form mit dem aktuell gemeinten Posten; Y ist kein Schlusszeichen.
L	OK	VERBINDUNG + SETZEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Führe die eingeschlossene oder rechts folgende Handlung über eine lokale Verbindung; keine Richtung. Danach Setze den rechts folgenden Posten, Grad, die Menge oder Adresse in Gang.
L	OL	VERBINDUNG + FORTSETZEN	ADJACENT_ATTESTED	14	3	6	BIOLOGICAL|PHARMA	lol|loly|lolchedy|rorol|lolol	rorol|lolol|lkeopol	Führe die eingeschlossene oder rechts folgende Handlung über eine lokale Verbindung; keine Richtung. Danach Führe die rechts folgende Handlung oder den allein stehenden aktiven Gang fort.
L	OT	VERBINDUNG + DANACH	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Führe die eingeschlossene oder rechts folgende Handlung über eine lokale Verbindung; keine Richtung. Danach Lies die rechts folgende Handlung, Adresse oder den Grad als nächsten Schritt.
L	AL	VERBINDUNG + ZIELORT	ADJACENT_ATTESTED	3	2	4	BIOLOGICAL	talor|lal|ldalor	lfcheal|lchedal	Führe die eingeschlossene oder rechts folgende Handlung über eine lokale Verbindung; keine Richtung. Danach Binde die vorherige Handlung an den bezeichneten Zielort.
L	CH	VERBINDUNG + NEHMEN	ADJACENT_ATTESTED	17	5	6	BIOLOGICAL	lchy|lcheckhy|lch|chcphedy|shlches|dylches|lchear|chlchpsheey|lchpchdy|lcheckhedy	chcphedy|lfcheal|salshcthdy|ssholshecthy|lchcphedy	Führe die eingeschlossene oder rechts folgende Handlung über eine lokale Verbindung; keine Richtung. Danach Nimm den rechts bezeichneten Posten, die Menge, Adresse oder Folgehandlung.
L	SH	VERBINDUNG + HALTEN	ADJACENT_ATTESTED	30	1	8	BIOLOGICAL|CELESTIAL|PHARMA	lshedy|lsheedy|lshey|lshed|lsheey|okalshey|lshedary|lsh|ofalsheky|salshcthdy	chlchpsheey	Führe die eingeschlossene oder rechts folgende Handlung über eine lokale Verbindung; keine Richtung. Danach Halte den rechts bezeichneten Posten oder Ansatz im folgenden Grad.
L	AR	VERBINDUNG + AUSGANG	ADJACENT_ATTESTED	2	5	5	BIOLOGICAL	lar	lshedary|olchdar|lchear|ltary|lchedar	Führe die eingeschlossene oder rechts folgende Handlung über eine lokale Verbindung; keine Richtung. Danach Binde die vorherige Handlung an den bezeichneten Ausgang; keine Richtung erfinden.
L	K	VERBINDUNG + GEBEN	ADJACENT_ATTESTED	22	4	7	BIOLOGICAL|PHARMA	lkedy|lkaiin|lkeedy|lky|lkamo|lkey|lkedey|lkchedy|lkeey|lkeed	lcheckhy|ofalsheky|lcheckhedy	Führe die eingeschlossene oder rechts folgende Handlung über eine lokale Verbindung; keine Richtung. Danach Gib den rechts bezeichneten Posten weiter oder verbinde zwei Handlungsteile durch Übergabe.
L	AIIN	VERBINDUNG + MASS	ADJACENT_ATTESTED	5	4	5	BIOLOGICAL	laiin|llaiir|chldaiin	lkaiin|ltaiin	Führe die eingeschlossene oder rechts folgende Handlung über eine lokale Verbindung; keine Richtung. Danach Lies die vorherige Handlung nach dem vorgegebenen Maß.
L	S	VERBINDUNG + WÄHLEN	ADJACENT_ATTESTED	1	3	4	BIOLOGICAL|CELESTIAL	cheols	shlches|dylches|lchs	Führe die eingeschlossene oder rechts folgende Handlung über eine lokale Verbindung; keine Richtung. Danach Wähle den rechts bezeichneten Posten, die Portion oder Adresse.
L	CHD	VERBINDUNG + UMSETZEN	ADJACENT_ATTESTED	40	5	7	BIOLOGICAL|PHARMA	lchedy|lched|lchdy|olchdar|lchedal|lchedar	lolchedy|lchpchdy|lkchedy|lochedy|lpchedy	Führe die eingeschlossene oder rechts folgende Handlung über eine lokale Verbindung; keine Richtung. Danach Setze den aktiven Posten in den nächsten lokalen Arbeitszustand um.
L	OR	VERBINDUNG + ANSATZ	ADJACENT_ATTESTED	5	3	5	BIOLOGICAL	lor|alor	talor|lcheeor|ldalor	Führe die eingeschlossene oder rechts folgende Handlung über eine lokale Verbindung; keine Richtung. Danach Beziehe die vorherige Handlung auf den laufenden Ansatz.
L	L	VERBINDUNG + VERBINDUNG	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Führe die eingeschlossene oder rechts folgende Handlung über eine lokale Verbindung; keine Richtung. Danach Führe die eingeschlossene oder rechts folgende Handlung über eine lokale Verbindung; keine Richtung.
L	T	VERBINDUNG + EINSTELLEN	ADJACENT_ATTESTED	6	3	4	BIOLOGICAL	ltedy|ltain|ltaiin|ltary|lteedy	salshcthdy|lshety|ssholshecthy	Führe die eingeschlossene oder rechts folgende Handlung über eine lokale Verbindung; keine Richtung. Danach Stelle den rechts folgenden Posten, Grad oder die Menge ein.
