audit_id	round	surface	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_exact	split_normalized	before_state	before_gloss	after_gloss	known_other_tokens	other_token_positions	context_fraction	local_before_de	local_after_de	flags	verdict	review_reason
G639-A07-058	7	okeey	f108v	f108v.51	S	B	3	10	MIDDLE	olkeey	lar	ssheodain qokeeo okeey qoksheedy char air okeey qokeeolchey olkeey okeey lar	ssheodain qokeeo okeey qok sheedy charain okeey qokeeolchey olkeey okeey lar	ssheodain qokeeo okeey qok sheedy charain okeey qokeeolchey olkeey okeey lar	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	2	8	0.250000	[ssheodain:?] | heißer Ansatz, Bindungsstufe II | [okeey:?] | [qoksheedy:?] | [char:?] | [air:?] | [okeey:?] | [qokeeolchey:?] | [olkeey:?] | [okeey:?] | Holzfraktion I	[ssheodain:?] | heißer Ansatz, Bindungsstufe II | heißer Ansatz, Bindungsstufe II | [qoksheedy:?] | [char:?] | [air:?] | heißer Ansatz, Bindungsstufe II | [qokeeolchey:?] | [olkeey:?] | heißer Ansatz, Bindungsstufe II | Holzfraktion I	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-059	7	okeey	f108v	f108v.52	S	B	3	10	MIDDLE	daiin	qokeey	saiin cheol qokeedy qokeedy chedy qokeey cheal llchey daiin okeey qokeey	saiin cheol qokeedy qokeedy chedy qokeey cheal llchey daiin okeey qokeey	saiin cheol qokeedy qokee y che y qokee cheal llchey aiin okeey qokeey	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	5	10	0.500000	Samen/Saatgut, Typ/Charge III | [cheol:?] | heißer Zustand, Bindungsstufe II | heißer Zustand, Bindungsstufe II | getrockneter Zustand | [qokeey:?] | [cheal:?] | [llchey:?] | Grad-/Maßwert III | [okeey:?] | [qokeey:?]	Samen/Saatgut, Typ/Charge III | [cheol:?] | heißer Zustand, Bindungsstufe II | heißer Zustand, Bindungsstufe II | getrockneter Zustand | [qokeey:?] | [cheal:?] | [llchey:?] | Grad-/Maßwert III | heißer Ansatz, Bindungsstufe II | [qokeey:?]	NONE	CONSISTENT_CONCRETE	all visible candidate fields remain present and no opposite bound component is introduced
G639-A07-060	7	okeey	f108v	f108v.7	S	B	3	6	MIDDLE	okedar	qoteol	pchedaiin okedy otedal lkedeed okedar okeey qoteol lkedy otey raiin am	pchedaiin okedy otedal lkedeed okedar okeey qoteol lkedy otey raiin am	pchedaiin okedy otedal lkedeed okedar okeey qoteol lkedy otey raiin am	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	1	10	0.100000	[pchedaiin:?] | [okedy:?] | [otedal:?] | [lkedeed:?] | [okedar:?] | [okeey:?] | [qoteol:?] | [lkedy:?] | [otey:?] | Wurzel, Typ/Charge III | [am:?]	[pchedaiin:?] | [okedy:?] | [otedal:?] | [lkedeed:?] | [okedar:?] | heißer Ansatz, Bindungsstufe II | [qoteol:?] | [lkedy:?] | [otey:?] | Wurzel, Typ/Charge III | [am:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-061	7	okeey	f111r	f111r.2	S	B	3	3	MIDDLE	sheeky	okeey	daiin sheeky okeey okeey qaal shedy okeey oteey shedy chcthy lcheol oteeam	doiin sheeky okeey okeey qeeal shedy okeey oteey shedy chcthy lcheol oteeam	doiin sheeky oteey akeey qaal shedy okeey oteey shedy chcthy lcheol oteeaim	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	2	9	0.222222	Grad-/Maßwert III | [sheeky:?] | [okeey:?] | [okeey:?] | [qaal:?] | [shedy:?] | [okeey:?] | [oteey:?] | [shedy:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [lcheol:?] | [oteeam:?]	Grad-/Maßwert III | [sheeky:?] | heißer Ansatz, Bindungsstufe II | heißer Ansatz, Bindungsstufe II | [qaal:?] | [shedy:?] | heißer Ansatz, Bindungsstufe II | [oteey:?] | [shedy:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [lcheol:?] | [oteeam:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-062	7	okeey	f111r	f111r.2	S	B	3	4	MIDDLE	okeey	qaal	daiin sheeky okeey okeey qaal shedy okeey oteey shedy chcthy lcheol oteeam	doiin sheeky okeey okeey qeeal shedy okeey oteey shedy chcthy lcheol oteeam	doiin sheeky oteey akeey qaal shedy okeey oteey shedy chcthy lcheol oteeaim	0	0	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	2	9	0.222222	Grad-/Maßwert III | [sheeky:?] | [okeey:?] | [okeey:?] | [qaal:?] | [shedy:?] | [okeey:?] | [oteey:?] | [shedy:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [lcheol:?] | [oteeam:?]	Grad-/Maßwert III | [sheeky:?] | heißer Ansatz, Bindungsstufe II | heißer Ansatz, Bindungsstufe II | [qaal:?] | [shedy:?] | heißer Ansatz, Bindungsstufe II | [oteey:?] | [shedy:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [lcheol:?] | [oteeam:?]	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A07-063	7	okeey	f111r	f111r.2	S	B	3	7	MIDDLE	shedy	oteey	daiin sheeky okeey okeey qaal shedy okeey oteey shedy chcthy lcheol oteeam	doiin sheeky okeey okeey qeeal shedy okeey oteey shedy chcthy lcheol oteeam	doiin sheeky oteey akeey qaal shedy okeey oteey shedy chcthy lcheol oteeaim	0	0	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	2	9	0.222222	Grad-/Maßwert III | [sheeky:?] | [okeey:?] | [okeey:?] | [qaal:?] | [shedy:?] | [okeey:?] | [oteey:?] | [shedy:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [lcheol:?] | [oteeam:?]	Grad-/Maßwert III | [sheeky:?] | heißer Ansatz, Bindungsstufe II | heißer Ansatz, Bindungsstufe II | [qaal:?] | [shedy:?] | heißer Ansatz, Bindungsstufe II | [oteey:?] | [shedy:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [lcheol:?] | [oteeam:?]	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A07-064	7	okeey	f111r	f111r.20	S	B	3	10	MIDDLE	qokeedy	cho	qokeey qokeey lchedy checthy chedey cheol teedy okeedy qokeedy okeey cho ol l kai	qokeey qokeey loedy checthy chedey cheol teedy okeedy qokeedy okeey cho ol lkaim	qokeey qokeey lche y checthy che ey cheol teedy keedy qokeedy okeey cho ol lkaim	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	4	13	0.307692	[qokeey:?] | [qokeey:?] | getrocknetes Drogenholz | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut | [chedey:?] | [cheol:?] | [teedy:?] | [okeedy:?] | heißer Zustand, Bindungsstufe II | [okeey:?] | [cho:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [l:?] | [kai:?]	[qokeey:?] | [qokeey:?] | getrocknetes Drogenholz | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut | [chedey:?] | [cheol:?] | [teedy:?] | [okeedy:?] | heißer Zustand, Bindungsstufe II | heißer Ansatz, Bindungsstufe II | [cho:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [l:?] | [kai:?]	ACTIVE_RIVAL_CONTEXT|OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-065	7	okeey	f111r	f111r.22	S	B	3	13	MIDDLE	qokeor	keo	ssheo l keedy dal tched checkhey okey qo ain qo chedy qokeor okeey keo cthedy qokey	ssheo lkeedy dal tched checkhey okey qoain qochedy qokeor okeey keocthedy qokey	ssheolkee y dal tche checkhey okey qo ain qo chedy qoke r okeey keo cthedy qokey	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	2	15	0.133333	[ssheo:?] | [l:?] | [keedy:?] | [dal:?] | [tched:?] | [checkhey:?] | [okey:?] | [qo:?] | Menge-/Klassenwert II | [qo:?] | getrockneter Zustand | [qokeor:?] | [okeey:?] | [keo:?] | [cthedy:?] | [qokey:?]	[ssheo:?] | [l:?] | [keedy:?] | [dal:?] | [tched:?] | [checkhey:?] | [okey:?] | [qo:?] | Menge-/Klassenwert II | [qo:?] | getrockneter Zustand | [qokeor:?] | heißer Ansatz, Bindungsstufe II | [keo:?] | [cthedy:?] | [qokey:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-066	7	okeey	f111r	f111r.24	S	B	3	6	MIDDLE	lkechey	lkechedy	sain chckhey cheos lchal lkechey okeey lkechedy oteodain char lky lchr ainai	sain chckhey cheos lchal lkechey okeey lkechedy oteo dain char lko lchr aiin aim	sain chckhey cheos lchal lkechey okeey lkechedy oteodain char lky lchr ain aim	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	0	11	0.000000	[sain:?] | [chckhey:?] | [cheos:?] | [lchal:?] | [lkechey:?] | [okeey:?] | [lkechedy:?] | [oteodain:?] | [char:?] | [lky:?] | [lchr:?] | [ainai:?]	[sain:?] | [chckhey:?] | [cheos:?] | [lchal:?] | [lkechey:?] | heißer Ansatz, Bindungsstufe II | [lkechedy:?] | [oteodain:?] | [char:?] | [lky:?] | [lchr:?] | [ainai:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-067	7	okeey	f111r	f111r.38	S	B	3	4	MIDDLE	al	kechedy	dched daiin al okeey kechedy chcthedy chedain otedy qokeedy key l ltain	dched daiin al okeey kechedy chcthedy chedain oteedy qokeedy key l ltain	dched daiin al okeey techedy chcthedy che ain ote y qokeedykey l ltain	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	3	11	0.272727	[dched:?] | Grad-/Maßwert III | [al:?] | [okeey:?] | [kechedy:?] | [chcthedy:?] | [chedain:?] | gekühlter Ansatz | heißer Zustand, Bindungsstufe II | [key:?] | [l:?] | [ltain:?]	[dched:?] | Grad-/Maßwert III | [al:?] | heißer Ansatz, Bindungsstufe II | [kechedy:?] | [chcthedy:?] | [chedain:?] | gekühlter Ansatz | heißer Zustand, Bindungsstufe II | [key:?] | [l:?] | [ltain:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-068	7	okeey	f111r	f111r.4	S	B	3	11	MIDDLE	chchy	lor	saiin oteedy qokeey daiin okedal chedy qokedy l shedy chchy okeey lor ar am	saiin oteedy qokeey daiin okedal chedy qokedy lshedy chcthhy okeey lor ar al	saiin oteedy qokeey daiin oke al che y qokedy lshedy chy okeey lor ar al	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	4	13	0.307692	Samen/Saatgut, Typ/Charge III | [oteedy:?] | [qokeey:?] | Grad-/Maßwert III | [okedal:?] | getrockneter Zustand | [qokedy:?] | [l:?] | [shedy:?] | [chchy:?] | [okeey:?] | Holzportion | [ar:?] | [am:?]	Samen/Saatgut, Typ/Charge III | [oteedy:?] | [qokeey:?] | Grad-/Maßwert III | [okedal:?] | getrockneter Zustand | [qokedy:?] | [l:?] | [shedy:?] | [chchy:?] | heißer Ansatz, Bindungsstufe II | Holzportion | [ar:?] | [am:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-069	7	okeey	f111r	f111r.45	S	B	3	7	MIDDLE	iir	lkeeey	oain ain keeey teed checkhed iir okeey lkeeey okeeo lkeey lkeey lkeedy qoky	o ain ain keeey teed checkhed iir okeey lkeeey okeeo lkeey lkeey lkeedy qoky	oain ain keeey teed checkhed iir okeey lkeeey okeeolkeey lkeey lkeedy qoky	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	2	12	0.166667	[oain:?] | Menge-/Klassenwert II | [keeey:?] | [teed:?] | [checkhed:?] | [iir:?] | [okeey:?] | [lkeeey:?] | [okeeo:?] | [lkeey:?] | [lkeey:?] | [lkeedy:?] | heiße Grundform	[oain:?] | Menge-/Klassenwert II | [keeey:?] | [teed:?] | [checkhed:?] | [iir:?] | heißer Ansatz, Bindungsstufe II | [lkeeey:?] | [okeeo:?] | [lkeey:?] | [lkeey:?] | [lkeedy:?] | heiße Grundform	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-070	7	okeey	f111r	f111r.47	S	B	3	8	MIDDLE	chedy	chedy	sheedy qokeey sheey qoteedy qeear al chedy okeey chedy	sheedy qokeey sheey qoteedy qeear al chedy okeey chedy	shee y qokeey sheey qotee y qeear al chedy oteey che y	0	0	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	3	8	0.375000	[sheedy:?] | [qokeey:?] | feucht, Bindungsstufe II | [qoteedy:?] | [qeear:?] | [al:?] | getrockneter Zustand | [okeey:?] | getrockneter Zustand	[sheedy:?] | [qokeey:?] | feucht, Bindungsstufe II | [qoteedy:?] | [qeear:?] | [al:?] | getrockneter Zustand | heißer Ansatz, Bindungsstufe II | getrockneter Zustand	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A07-071	7	okeey	f111r	f111r.49	S	B	3	7	MIDDLE	keeor	lkeedy	dcheey keeey qockhey qokeey lchedy keeor okeey lkeedy lkeey qokaiin ol	dcheey keeey qockhey qokeey lchedy keeor okeey lkeedy lkeey qokaiin ol	dcheey keeey qo ckhey qokeey lchedy kee r keey lkeedy lkeey qokaiin l	0	0	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	3	10	0.300000	[dcheey:?] | [keeey:?] | [qockhey:?] | [qokeey:?] | getrocknetes Drogenholz | [keeor:?] | [okeey:?] | [lkeedy:?] | [lkeey:?] | heiß, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	[dcheey:?] | [keeey:?] | [qockhey:?] | [qokeey:?] | getrocknetes Drogenholz | [keeor:?] | heißer Ansatz, Bindungsstufe II | [lkeedy:?] | [lkeey:?] | heiß, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A07-072	7	okeey	f111r	f111r.50	S	B	3	1	FIRST	<BOS>	l	okeey l chedy cheekain qokeeokain chckhy cheal keel qokain chckhal lkal	okeey lchedy cheekain qokeeokain chckhy cheal keel qokain chckhal lkal	okeey l che y cheekain qokeeokain chckhy cheal keel qokain chckhal lkal	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	2	10	0.200000	[okeey:?] | [l:?] | getrockneter Zustand | [cheekain:?] | [qokeeokain:?] | [chckhy:?] | [cheal:?] | [keel:?] | heiß, Grad II | [chckhal:?] | [lkal:?]	heißer Ansatz, Bindungsstufe II | [l:?] | getrockneter Zustand | [cheekain:?] | [qokeeokain:?] | [chckhy:?] | [cheal:?] | [keel:?] | heiß, Grad II | [chckhal:?] | [lkal:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-073	7	okeey	f111v	f111v.7	S	B	3	7	MIDDLE	kain	l	qokeechey qokaiin oteaiin fcheeo l kain okeey l lcheedy otal kain chedain al	qokeechey qokaiin oteaiin fcheeol kain okeey l lcheedy otal kain chedain al	qokeechey qokaiin oteaiin fcheeolkain keey l lchee y otal kain che ain al	0	0	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	3	12	0.250000	[qokeechey:?] | heiß, Grad III | [oteaiin:?] | [fcheeo:?] | [l:?] | heiß, Grad II | [okeey:?] | [l:?] | [lcheedy:?] | [otal:?] | heiß, Grad II | [chedain:?] | [al:?]	[qokeechey:?] | heiß, Grad III | [oteaiin:?] | [fcheeo:?] | [l:?] | heiß, Grad II | heißer Ansatz, Bindungsstufe II | [l:?] | [lcheedy:?] | [otal:?] | heiß, Grad II | [chedain:?] | [al:?]	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A07-074	7	okeey	f111v	f111v.9	S	B	3	8	MIDDLE	lkey	qokeey	lshey shedal okear l kedy cheolkeey lkey okeey qokeey qokey qokain am	lshey shedal okear lkedy cheolkeey lkey okeey qokeey qokey qokain am	lshey she al okear l kedy cheolkeey lkey okeey qokeey qokey qokain am	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	2	11	0.181818	eingeweichtes Drogenholz, Form I | [shedal:?] | [okear:?] | [l:?] | [kedy:?] | [cheolkeey:?] | [lkey:?] | [okeey:?] | [qokeey:?] | [qokey:?] | heiß, Grad II | [am:?]	eingeweichtes Drogenholz, Form I | [shedal:?] | [okear:?] | [l:?] | [kedy:?] | [cheolkeey:?] | [lkey:?] | heißer Ansatz, Bindungsstufe II | [qokeey:?] | [qokey:?] | heiß, Grad II | [am:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-075	7	okeey	f112r	f112r.13	S	B	3	6	MIDDLE	qokeey	otaiin	sor aiin chdy ches qokeey okeey otaiin chcthy oteey dy	sor aiin chdy ches qokeey okeey otaiin chcthy oteey dy	sor aiin ch y ches qokeey okeey otaiin chcthy oteey y	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	4	9	0.444444	Samenportion | Menge III | [chdy:?] | [ches:?] | [qokeey:?] | [okeey:?] | kalt im Zubereitungsrahmen, Grad III | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [oteey:?] | [dy:?]	Samenportion | Menge III | [chdy:?] | [ches:?] | [qokeey:?] | heißer Ansatz, Bindungsstufe II | kalt im Zubereitungsrahmen, Grad III | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [oteey:?] | [dy:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-076	7	okeey	f112r	f112r.35	S	B	3	7	MIDDLE	chedy	otedy	sain olaiin qopchdy qoky okeal chedy okeey otedy ar ar okeedy	sain olaiin qopchdy qoky okeal chedy okeey otedy ar ar okeedy	sain olaiin qopch y qoky okeal chedy okeey otedy ar ar okeedy	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	3	10	0.300000	[sain:?] | [olaiin:?] | [qopchdy:?] | heiße Grundform | [okeal:?] | getrockneter Zustand | [okeey:?] | gekühlter Ansatz | [ar:?] | [ar:?] | [okeedy:?]	[sain:?] | [olaiin:?] | [qopchdy:?] | heiße Grundform | [okeal:?] | getrockneter Zustand | heißer Ansatz, Bindungsstufe II | gekühlter Ansatz | [ar:?] | [ar:?] | [okeedy:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-077	7	okeey	f112r	f112r.36	S	B	3	5	MIDDLE	olchain	olam	sain ol checkhy olchain okeey olam	sain ol checkhy olchain okeey olam	sain ol checkhy olchain okeey olam	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	1	5	0.200000	[sain:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [checkhy:?] | [olchain:?] | [okeey:?] | [olam:?]	[sain:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [checkhy:?] | [olchain:?] | heißer Ansatz, Bindungsstufe II | [olam:?]	ACTIVE_RIVAL_CONTEXT|OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-078	7	okeey	f112r	f112r.37	S	B	3	5	MIDDLE	okedy	okeedy	pam okaiin olkedy okedy okeey okeedy keedar otear shkear qoky	pom okaiin olkedy okedy okeey okeedy keedas otear shkeor qoky	pam kaiin olkedy okedy okeey okeed kee ar otear shke r qoky	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	3	9	0.333333	Pulver: Maß-/Einheitsform I | heiß, Grad III, im Ansatzrahmen | [olkedy:?] | [okedy:?] | [okeey:?] | [okeedy:?] | [keedar:?] | [otear:?] | [shkear:?] | heiße Grundform	Pulver: Maß-/Einheitsform I | heiß, Grad III, im Ansatzrahmen | [olkedy:?] | [okedy:?] | heißer Ansatz, Bindungsstufe II | [okeedy:?] | [keedar:?] | [otear:?] | [shkear:?] | heiße Grundform	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-079	7	okeey	f112r	f112r.41	S	B	3	8	MIDDLE	ykeeor	ory	yshesy alain cheey okchey qokchy okchaiin ykeeor okeey ory	yshesy alain cheey okchey qokchy okchaiin okeeos okchy ory	yshesy alain cheey okchey qokchy okchaiin ykeeos okchy ory	0	0	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	1	8	0.125000	[yshesy:?] | [alain:?] | [cheey:?] | [okchey:?] | heiß-trocken | [okchaiin:?] | [ykeeor:?] | [okeey:?] | [ory:?]	[yshesy:?] | [alain:?] | [cheey:?] | [okchey:?] | heiß-trocken | [okchaiin:?] | [ykeeor:?] | heißer Ansatz, Bindungsstufe II | [ory:?]	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A07-080	7	okeey	f112r	f112r.45	S	B	3	8	MIDDLE	oteeedyqokeey	okary	yor aiin o keeey teey shkar oteeedyqokeey okeey okary oin yky	yar aiin okeeey teey shkar oteeedy qokeey okeey okary oin yky	yar aiin okeeey tee shkar oteeedyqokeey okeey okasy ain yky	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	1	10	0.100000	[yor:?] | Menge III | [o:?] | [keeey:?] | [teey:?] | [shkar:?] | [oteeedyqokeey:?] | [okeey:?] | [okary:?] | [oin:?] | [yky:?]	[yor:?] | Menge III | [o:?] | [keeey:?] | [teey:?] | [shkar:?] | [oteeedyqokeey:?] | heißer Ansatz, Bindungsstufe II | [okary:?] | [oin:?] | [yky:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-081	7	okeey	f112r	f112r.6	S	B	3	3	MIDDLE	oteedy	qokeedy	chedal oteedy okeey qokeedy olkeedy oteeyoram	chedal oteedy okeey qokeedy olkeedy oteey oram	chedal oteedy okeey qokeedy olkeedy oteeyoram	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	1	5	0.200000	[chedal:?] | [oteedy:?] | [okeey:?] | heißer Zustand, Bindungsstufe II | [olkeedy:?] | [oteeyoram:?]	[chedal:?] | [oteedy:?] | heißer Ansatz, Bindungsstufe II | heißer Zustand, Bindungsstufe II | [olkeedy:?] | [oteeyoram:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-082	7	okeey	f112r	f112r.9	S	B	3	3	MIDDLE	ol	qokeey	saiin ol okeey qokeey y chedy teedy qokchy qokar y	saiin ol okeey qokeey o chedy teedy qokchy qokary	saiin ol okeey qokeey o chedy tee y qokchy qokar	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	5	9	0.555556	Samen/Saatgut, Typ/Charge III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [okeey:?] | [qokeey:?] | [y:?] | getrockneter Zustand | [teedy:?] | heiß-trocken | heiße Portion | [y:?]	Samen/Saatgut, Typ/Charge III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heißer Ansatz, Bindungsstufe II | [qokeey:?] | [y:?] | getrockneter Zustand | [teedy:?] | heiß-trocken | heiße Portion | [y:?]	ACTIVE_RIVAL_CONTEXT	CONSISTENT_CONCRETE	all visible candidate fields remain present and no opposite bound component is introduced
G639-A07-083	7	okeey	f112v	f112v.16	S	B	3	2	MIDDLE	saiin	sheey	saiin okeey sheey qoteedy qokey chedy qokeey qokeey chdaly	saiin okeey sheey qoteedy qokey chedy qokeey qokeey chdaly	saiin okeey sheey qoteedy qokey chedy qokeey qokeey chdaly	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	3	8	0.375000	Samen/Saatgut, Typ/Charge III | [okeey:?] | feucht, Bindungsstufe II | [qoteedy:?] | [qokey:?] | getrockneter Zustand | [qokeey:?] | [qokeey:?] | [chdaly:?]	Samen/Saatgut, Typ/Charge III | heißer Ansatz, Bindungsstufe II | feucht, Bindungsstufe II | [qoteedy:?] | [qokey:?] | getrockneter Zustand | [qokeey:?] | [qokeey:?] | [chdaly:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-084	7	okeey	f112v	f112v.3	S	B	3	7	MIDDLE	aiiin	l	qokeeor ar sheey or ar aiiin okeey l keeody sheedy qotam	qokeeor ar sheey or ar aiiin okeey lkeeody sheedy qotam	qokee r ar shee r ar aiiin okeey lkeeody shee qotam	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	3	10	0.300000	[qokeeor:?] | [ar:?] | feucht, Bindungsstufe II | Teil-/Nominalträger; genaue Basisbedeutung offen | [ar:?] | Menge-/Klassenwert IV | [okeey:?] | [l:?] | [keeody:?] | [sheedy:?] | [qotam:?]	[qokeeor:?] | [ar:?] | feucht, Bindungsstufe II | Teil-/Nominalträger; genaue Basisbedeutung offen | [ar:?] | Menge-/Klassenwert IV | heißer Ansatz, Bindungsstufe II | [l:?] | [keeody:?] | [sheedy:?] | [qotam:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
