occurrence_id	page	locus	section	language	hand	token_index	token_count	surface	stem	terminal	distance_from_end	position_class	any_line_final	multi_line_final	single_token_line	semantic_ceiling
GDT800-O1893	f3r	f3r.18	H	A	1	7	7	otolom	otolo	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1894	f3r	f3r.19	H	A	1	2	9	ol	o	l	7	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1895	f3r	f3r.2	H	A	1	3	5	dam	da	m	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1896	f3r	f3r.2	H	A	1	5	5	cham	cha	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1897	f3r	f3r.20	H	A	1	2	9	chol	cho	l	7	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1898	f3r	f3r.20	H	A	1	4	9	chol	cho	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1899	f3r	f3r.20	H	A	1	7	9	okol	oko	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1900	f3r	f3r.20	H	A	1	9	9	am	a	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1901	f3r	f3r.3	H	A	1	3	5	chol	cho	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1902	f3r	f3r.4	H	A	1	3	6	chal	cha	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1903	f3r	f3r.4	H	A	1	5	6	cham	cha	m	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1904	f3r	f3r.5	H	A	1	1	5	qokol	qoko	l	4	FIRST	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1905	f3r	f3r.5	H	A	1	4	5	cham	cha	m	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1906	f3r	f3r.5	H	A	1	5	5	cthol	ctho	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1907	f3r	f3r.6	H	A	1	3	4	cthom	ctho	m	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1908	f3r	f3r.6	H	A	1	4	4	otaldam	otalda	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1909	f3r	f3r.7	H	A	1	1	5	otchol	otcho	l	4	FIRST	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1910	f3r	f3r.7	H	A	1	3	5	chom	cho	m	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1911	f3r	f3r.7	H	A	1	4	5	shom	sho	m	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1912	f3r	f3r.8	H	A	1	3	5	chol	cho	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1913	f3r	f3r.9	H	A	1	5	5	ol	o	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1914	f3v	f3v.10	H	A	1	4	6	daiim	daii	m	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1915	f3v	f3v.10	H	A	1	5	6	chol	cho	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1916	f3v	f3v.11	H	A	1	6	6	chom	cho	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1917	f3v	f3v.12	H	A	1	5	6	kcham	kcha	m	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1918	f3v	f3v.13	H	A	1	5	6	cthal	ctha	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1919	f3v	f3v.14	H	A	1	2	4	sheam	shea	m	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1920	f3v	f3v.2	H	A	1	6	7	dol	do	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1921	f3v	f3v.3	H	A	1	1	7	okom	oko	m	6	FIRST	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1922	f3v	f3v.3	H	A	1	2	7	chol	cho	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1923	f3v	f3v.3	H	A	1	3	7	shol	sho	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1924	f3v	f3v.3	H	A	1	5	7	chom	cho	m	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1925	f3v	f3v.4	H	A	1	5	9	okal	oka	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1926	f3v	f3v.5	H	A	1	2	6	otchal	otcha	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1927	f3v	f3v.6	H	A	1	5	5	chom	cho	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1928	f3v	f3v.7	H	A	1	2	5	otcham	otcha	m	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1929	f3v	f3v.8	H	A	1	2	5	kchom	kcho	m	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1930	f3v	f3v.8	H	A	1	4	5	chckhol	chckho	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1931	f3v	f3v.9	H	A	1	2	5	okeol	okeo	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1932	f40r	f40r.1	H	B	2	6	11	okal	oka	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1933	f40r	f40r.11	H	B	2	4	4	dal	da	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1934	f40r	f40r.3	H	B	2	2	11	qokal	qoka	l	9	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1935	f40r	f40r.3	H	B	2	11	11	okam	oka	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1936	f40r	f40r.4	H	B	2	5	10	qokol	qoko	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1937	f40r	f40r.4	H	B	2	10	10	ol	o	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1938	f40r	f40r.5	H	B	2	4	11	okol	oko	l	7	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1939	f40r	f40r.5	H	B	2	5	11	ol	o	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1940	f40r	f40r.6	H	B	2	6	12	am	a	m	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1941	f40r	f40r.6	H	B	2	9	12	qokam	qoka	m	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1942	f40r	f40r.9	H	B	2	2	9	ol	o	l	7	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1943	f40r	f40r.9	H	B	2	9	9	daram	dara	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1944	f40v	f40v.11	H	B	2	2	5	qokol	qoko	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1945	f40v	f40v.14	H	B	2	9	10	am	a	m	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1946	f40v	f40v.16	H	B	2	1	10	shol	sho	l	9	FIRST	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1947	f40v	f40v.16	H	B	2	10	10	qokam	qoka	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1948	f40v	f40v.18	H	B	2	4	8	okal	oka	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1949	f40v	f40v.18	H	B	2	6	8	arol	aro	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1950	f40v	f40v.2	H	B	2	3	4	ol	o	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1951	f40v	f40v.3	H	B	2	5	5	okam	oka	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1952	f40v	f40v.6	H	B	2	2	4	ol	o	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1953	f40v	f40v.7	H	B	2	2	5	qokol	qoko	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1954	f40v	f40v.8	H	B	2	3	3	okal	oka	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1955	f40v	f40v.9	H	B	2	5	5	ol	o	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1956	f41r	f41r.4	H	B	5	9	10	otal	ota	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1957	f41r	f41r.4	H	B	5	10	10	dam	da	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1958	f41r	f41r.5	H	B	5	2	8	sal	sa	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1959	f41r	f41r.8	H	B	5	7	10	qokal	qoka	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1960	f41r	f41r.9	H	B	5	9	10	al	a	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1961	f41v	f41v.2	H	B	5	8	9	qotal	qota	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1962	f41v	f41v.3	H	B	5	13	13	dam	da	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1963	f41v	f41v.4	H	B	5	9	10	qokol	qoko	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1964	f41v	f41v.6	H	B	5	2	10	ol	o	l	8	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1965	f41v	f41v.6	H	B	5	5	10	okal	oka	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1966	f41v	f41v.6	H	B	5	7	10	oteol	oteo	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1967	f41v	f41v.6	H	B	5	8	10	qokal	qoka	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1968	f41v	f41v.7	H	B	5	5	9	chdal	chda	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1969	f42r	f42r.10	H	A	1	2	9	dol	do	l	7	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1970	f42r	f42r.10	H	A	1	6	9	cthol	ctho	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1971	f42r	f42r.10	H	A	1	7	9	chol	cho	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1972	f42r	f42r.10	H	A	1	8	9	shol	sho	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1973	f42r	f42r.11	H	A	1	5	9	shol	sho	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1974	f42r	f42r.12	H	A	1	2	8	chol	cho	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1975	f42r	f42r.12	H	A	1	3	8	shol	sho	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1976	f42r	f42r.12	H	A	1	8	8	dal	da	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1977	f42r	f42r.13	H	A	1	2	9	shol	sho	l	7	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1978	f42r	f42r.13	H	A	1	4	9	shol	sho	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1979	f42r	f42r.13	H	A	1	5	9	shol	sho	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1980	f42r	f42r.13	H	A	1	9	9	cheam	chea	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1981	f42r	f42r.14	H	A	1	7	7	dam	da	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1982	f42r	f42r.17	H	A	1	2	6	shol	sho	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1983	f42r	f42r.20	H	A	1	1	8	shol	sho	l	7	FIRST	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1984	f42r	f42r.20	H	A	1	2	8	chol	cho	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1985	f42r	f42r.20	H	A	1	4	8	okol	oko	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1986	f42r	f42r.20	H	A	1	6	8	chol	cho	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1987	f42r	f42r.20	H	A	1	7	8	shol	sho	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1988	f42r	f42r.20	H	A	1	8	8	chal	cha	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1989	f42r	f42r.21	H	A	1	1	7	shol	sho	l	6	FIRST	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1990	f42r	f42r.21	H	A	1	2	7	chol	cho	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1991	f42r	f42r.21	H	A	1	3	7	chol	cho	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1992	f42r	f42r.21	H	A	1	4	7	shol	sho	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1993	f42r	f42r.23	H	A	1	1	3	okchol	okcho	l	2	FIRST	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1994	f42r	f42r.23	H	A	1	2	3	shol	sho	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1995	f42r	f42r.3	H	A	1	5	5	dal	da	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1996	f42r	f42r.7	H	A	1	5	6	cham	cha	m	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1997	f42r	f42r.8	H	A	1	3	8	cthol	ctho	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1998	f42r	f42r.8	H	A	1	5	8	shol	sho	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O1999	f42r	f42r.9	H	A	1	2	5	otchol	otcho	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2000	f42v	f42v.1	H	A	1	6	8	chol	cho	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2001	f42v	f42v.10	H	A	1	4	9	shol	sho	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2002	f42v	f42v.11	H	A	1	4	11	kchol	kcho	l	7	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2003	f42v	f42v.11	H	A	1	5	11	cheal	chea	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2004	f42v	f42v.12	H	A	1	2	8	chol	cho	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2005	f42v	f42v.12	H	A	1	3	8	ol	o	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2006	f42v	f42v.14	H	A	1	8	8	aral	ara	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2007	f42v	f42v.15	H	A	1	2	3	chol	cho	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2008	f42v	f42v.3	H	A	1	3	9	chotol	choto	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2009	f42v	f42v.3	H	A	1	5	9	chol	cho	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2010	f42v	f42v.3	H	A	1	6	9	chol	cho	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2011	f42v	f42v.3	H	A	1	7	9	dl	d	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2012	f42v	f42v.4	H	A	1	5	9	odaiil	odaii	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2013	f42v	f42v.4	H	A	1	8	9	kol	ko	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2014	f42v	f42v.5	H	A	1	7	8	okol	oko	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2015	f42v	f42v.6	H	A	1	7	7	am	a	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2016	f43r	f43r.1	H	B	2	7	11	shol	sho	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2017	f43r	f43r.11	H	B	2	3	14	shol	sho	l	11	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2018	f43r	f43r.11	H	B	2	8	14	otolol	otolo	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2019	f43r	f43r.12	H	B	2	2	14	shol	sho	l	12	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2020	f43r	f43r.12	H	B	2	3	14	qokol	qoko	l	11	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2021	f43r	f43r.2	H	B	2	2	12	oteol	oteo	l	10	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2022	f43r	f43r.2	H	B	2	9	12	daral	dara	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2023	f43r	f43r.3	H	B	2	14	14	ykam	yka	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2024	f43r	f43r.4	H	B	2	13	13	otam	ota	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2025	f43r	f43r.5	H	B	2	9	12	dam	da	m	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2026	f43r	f43r.5	H	B	2	12	12	tam	ta	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2027	f43r	f43r.7	H	B	2	13	13	dam	da	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2028	f43v	f43v.12	H	B	2	9	12	oteol	oteo	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2029	f43v	f43v.14	H	B	2	4	9	chedal	cheda	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2030	f43v	f43v.15	H	B	2	7	9	kol	ko	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2031	f43v	f43v.16	H	B	2	1	7	ol	o	l	6	FIRST	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2032	f43v	f43v.4	H	B	2	10	10	okam	oka	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2033	f43v	f43v.6	H	B	2	3	9	qokedal	qokeda	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2034	f43v	f43v.6	H	B	2	5	9	okedal	okeda	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2035	f43v	f43v.7	H	B	2	7	10	otam	ota	m	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2036	f44r	f44r.10	H	A	1	7	8	chol	cho	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2037	f44r	f44r.10	H	A	1	8	8	dam	da	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2038	f44r	f44r.3	H	A	1	4	6	otal	ota	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2039	f44r	f44r.4	H	A	1	5	5	dam	da	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2040	f44r	f44r.7	H	A	1	3	6	shol	sho	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2041	f44r	f44r.7	H	A	1	6	6	chom	cho	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2042	f44r	f44r.9	H	A	1	1	7	otchol	otcho	l	6	FIRST	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2043	f44r	f44r.9	H	A	1	2	7	ol	o	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2044	f44v	f44v.1	H	A	1	3	10	cthol	ctho	l	7	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2045	f44v	f44v.1	H	A	1	7	10	shol	sho	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2046	f44v	f44v.1	H	A	1	8	10	tol	to	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2047	f44v	f44v.10	H	A	1	5	6	cthal	ctha	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2048	f44v	f44v.10	H	A	1	6	6	kal	ka	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2049	f44v	f44v.11	H	A	1	1	7	okal	oka	l	6	FIRST	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2050	f44v	f44v.11	H	A	1	2	7	chol	cho	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2051	f44v	f44v.11	H	A	1	3	7	chol	cho	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2052	f44v	f44v.11	H	A	1	7	7	otal	ota	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2053	f44v	f44v.12	H	A	1	6	6	cthol	ctho	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2054	f44v	f44v.13	H	A	1	2	3	shol	sho	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2055	f44v	f44v.2	H	A	1	2	9	cheol	cheo	l	7	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2056	f44v	f44v.2	H	A	1	5	9	otchol	otcho	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2057	f44v	f44v.2	H	A	1	7	9	shol	sho	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2058	f44v	f44v.3	H	A	1	1	7	tol	to	l	6	FIRST	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2059	f44v	f44v.5	H	A	1	2	9	shol	sho	l	7	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2060	f44v	f44v.6	H	A	1	1	11	tol	to	l	10	FIRST	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2061	f44v	f44v.6	H	A	1	4	11	dol	do	l	7	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O2062	f44v	f44v.6	H	A	1	9	11	otchol	otcho	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
