case	bundle	edition	page	leaf	paragraphs	writer	groups	characters	status	codes	independent_meaning_capacity
3006	1503	ZL3b	f80v	80	f80v|f80v.7-f80v.13;f80v|f80v.14-f80v.18	FULL	106	527	UNKNOWN_SOURCE	0	0
3007	1503	ZL3b	f80v	80	f80v|f80v.7-f80v.13;f80v|f80v.14-f80v.18	DELTA	106	527	UNKNOWN_SOURCE	0	0
3008	1504	ZL3b	f80v	80	f80v|f80v.14-f80v.18;f80v|f80v.19-f80v.22	FULL	79	380	UNKNOWN_SOURCE	0	0
3009	1504	ZL3b	f80v	80	f80v|f80v.14-f80v.18;f80v|f80v.19-f80v.22	DELTA	79	380	UNKNOWN_SOURCE	0	0
3010	1505	ZL3b	f80v	80	f80v|f80v.19-f80v.22;f80v|f80v.23-f80v.26	FULL	68	340	UNKNOWN_SOURCE	0	0
3011	1505	ZL3b	f80v	80	f80v|f80v.19-f80v.22;f80v|f80v.23-f80v.26	DELTA	68	340	UNKNOWN_SOURCE	0	0
3012	1506	ZL3b	f80v	80	f80v|f80v.23-f80v.26;f80v|f80v.27-f80v.29	FULL	61	300	UNKNOWN_SOURCE	0	0
3013	1506	ZL3b	f80v	80	f80v|f80v.23-f80v.26;f80v|f80v.27-f80v.29	DELTA	61	300	UNKNOWN_SOURCE	0	0
3014	1507	ZL3b	f80v	80	f80v|f80v.27-f80v.29;f80v|f80v.30-f80v.37	FULL	96	449	UNKNOWN_SOURCE	0	0
3015	1507	ZL3b	f80v	80	f80v|f80v.27-f80v.29;f80v|f80v.30-f80v.37	DELTA	96	449	UNKNOWN_SOURCE	0	0
3016	1508	ZL3b	f80v	80	f80v|f80v.30-f80v.37;f80v|f80v.38-f80v.44	FULL	130	599	UNKNOWN_SOURCE	0	0
3017	1508	ZL3b	f80v	80	f80v|f80v.30-f80v.37;f80v|f80v.38-f80v.44	DELTA	130	599	UNKNOWN_SOURCE	0	0
3018	1509	ZL3b	f80v	80	f80v|f80v.1-f80v.6;f80v|f80v.7-f80v.13;f80v|f80v.14-f80v.18	FULL	152	788	UNKNOWN_SOURCE	0	0
3019	1509	ZL3b	f80v	80	f80v|f80v.1-f80v.6;f80v|f80v.7-f80v.13;f80v|f80v.14-f80v.18	DELTA	152	788	UNKNOWN_SOURCE	0	0
3020	1510	ZL3b	f80v	80	f80v|f80v.7-f80v.13;f80v|f80v.14-f80v.18;f80v|f80v.19-f80v.22	FULL	139	687	UNKNOWN_SOURCE	0	0
3021	1510	ZL3b	f80v	80	f80v|f80v.7-f80v.13;f80v|f80v.14-f80v.18;f80v|f80v.19-f80v.22	DELTA	139	687	UNKNOWN_SOURCE	0	0
3022	1511	ZL3b	f80v	80	f80v|f80v.14-f80v.18;f80v|f80v.19-f80v.22;f80v|f80v.23-f80v.26	FULL	114	560	UNKNOWN_SOURCE	0	0
3023	1511	ZL3b	f80v	80	f80v|f80v.14-f80v.18;f80v|f80v.19-f80v.22;f80v|f80v.23-f80v.26	DELTA	114	560	UNKNOWN_SOURCE	0	0
3024	1512	ZL3b	f80v	80	f80v|f80v.19-f80v.22;f80v|f80v.23-f80v.26;f80v|f80v.27-f80v.29	FULL	94	460	UNKNOWN_SOURCE	0	0
3025	1512	ZL3b	f80v	80	f80v|f80v.19-f80v.22;f80v|f80v.23-f80v.26;f80v|f80v.27-f80v.29	DELTA	94	460	UNKNOWN_SOURCE	0	0
3026	1513	ZL3b	f80v	80	f80v|f80v.23-f80v.26;f80v|f80v.27-f80v.29;f80v|f80v.30-f80v.37	FULL	131	629	UNKNOWN_SOURCE	0	0
3027	1513	ZL3b	f80v	80	f80v|f80v.23-f80v.26;f80v|f80v.27-f80v.29;f80v|f80v.30-f80v.37	DELTA	131	629	UNKNOWN_SOURCE	0	0
3028	1514	ZL3b	f80v	80	f80v|f80v.27-f80v.29;f80v|f80v.30-f80v.37;f80v|f80v.38-f80v.44	FULL	156	719	UNKNOWN_SOURCE	0	0
3029	1514	ZL3b	f80v	80	f80v|f80v.27-f80v.29;f80v|f80v.30-f80v.37;f80v|f80v.38-f80v.44	DELTA	156	719	UNKNOWN_SOURCE	0	0
3030	1515	ZL3b	f80v	80	f80v|f80v.1-f80v.6;f80v|f80v.7-f80v.13;f80v|f80v.14-f80v.18;f80v|f80v.19-f80v.22	FULL	185	948	UNKNOWN_SOURCE	0	0
3031	1515	ZL3b	f80v	80	f80v|f80v.1-f80v.6;f80v|f80v.7-f80v.13;f80v|f80v.14-f80v.18;f80v|f80v.19-f80v.22	DELTA	185	948	UNKNOWN_SOURCE	0	0
3032	1516	ZL3b	f80v	80	f80v|f80v.7-f80v.13;f80v|f80v.14-f80v.18;f80v|f80v.19-f80v.22;f80v|f80v.23-f80v.26	FULL	174	867	UNKNOWN_SOURCE	0	0
3033	1516	ZL3b	f80v	80	f80v|f80v.7-f80v.13;f80v|f80v.14-f80v.18;f80v|f80v.19-f80v.22;f80v|f80v.23-f80v.26	DELTA	174	867	UNKNOWN_SOURCE	0	0
3034	1517	ZL3b	f80v	80	f80v|f80v.14-f80v.18;f80v|f80v.19-f80v.22;f80v|f80v.23-f80v.26;f80v|f80v.27-f80v.29	FULL	140	680	UNKNOWN_SOURCE	0	0
3035	1517	ZL3b	f80v	80	f80v|f80v.14-f80v.18;f80v|f80v.19-f80v.22;f80v|f80v.23-f80v.26;f80v|f80v.27-f80v.29	DELTA	140	680	UNKNOWN_SOURCE	0	0
3036	1518	ZL3b	f80v	80	f80v|f80v.19-f80v.22;f80v|f80v.23-f80v.26;f80v|f80v.27-f80v.29;f80v|f80v.30-f80v.37	FULL	164	789	UNKNOWN_SOURCE	0	0
3037	1518	ZL3b	f80v	80	f80v|f80v.19-f80v.22;f80v|f80v.23-f80v.26;f80v|f80v.27-f80v.29;f80v|f80v.30-f80v.37	DELTA	164	789	UNKNOWN_SOURCE	0	0
3038	1519	ZL3b	f80v	80	f80v|f80v.23-f80v.26;f80v|f80v.27-f80v.29;f80v|f80v.30-f80v.37;f80v|f80v.38-f80v.44	FULL	191	899	UNKNOWN_SOURCE	0	0
3039	1519	ZL3b	f80v	80	f80v|f80v.23-f80v.26;f80v|f80v.27-f80v.29;f80v|f80v.30-f80v.37;f80v|f80v.38-f80v.44	DELTA	191	899	UNKNOWN_SOURCE	0	0
3040	1520	ZL3b	f81r	81	f81r|f81r.1-f81r.15	FULL	94	446	UNKNOWN_SOURCE	0	0
3041	1520	ZL3b	f81r	81	f81r|f81r.1-f81r.15	DELTA	94	446	UNKNOWN_SOURCE	0	0
3042	1521	ZL3b	f81r	81	f81r|f81r.16-f81r.31	FULL	116	546	UNKNOWN_SOURCE	0	0
3043	1521	ZL3b	f81r	81	f81r|f81r.16-f81r.31	DELTA	116	546	UNKNOWN_SOURCE	0	0
3044	1522	ZL3b	f81r	81	f81r|f81r.1-f81r.15;f81r|f81r.16-f81r.31	FULL	210	992	UNKNOWN_SOURCE	0	0
3045	1522	ZL3b	f81r	81	f81r|f81r.1-f81r.15;f81r|f81r.16-f81r.31	DELTA	210	992	UNKNOWN_SOURCE	0	0
3046	1523	ZL3b	f81v	81	f81v|f81v.1-f81v.9	FULL	88	402	UNKNOWN_SOURCE	0	0
3047	1523	ZL3b	f81v	81	f81v|f81v.1-f81v.9	DELTA	88	402	UNKNOWN_SOURCE	0	0
3048	1524	ZL3b	f81v	81	f81v|f81v.10-f81v.27	FULL	165	862	UNKNOWN_SOURCE	0	0
3049	1524	ZL3b	f81v	81	f81v|f81v.10-f81v.27	DELTA	165	862	UNKNOWN_SOURCE	0	0
3050	1525	ZL3b	f81v	81	f81v|f81v.1-f81v.9;f81v|f81v.10-f81v.27	FULL	253	1264	UNKNOWN_SOURCE	0	0
3051	1525	ZL3b	f81v	81	f81v|f81v.1-f81v.9;f81v|f81v.10-f81v.27	DELTA	253	1264	UNKNOWN_SOURCE	0	0
3052	1526	ZL3b	f82r	82	f82r|f82r.1-f82r.9	FULL	72	413	UNKNOWN_SOURCE	0	0
3053	1526	ZL3b	f82r	82	f82r|f82r.1-f82r.9	DELTA	72	413	UNKNOWN_SOURCE	0	0
3054	1527	ZL3b	f82r	82	f82r|f82r.11-f82r.19	FULL	80	418	UNKNOWN_SOURCE	0	0
3055	1527	ZL3b	f82r	82	f82r|f82r.11-f82r.19	DELTA	80	418	UNKNOWN_SOURCE	0	0
3056	1528	ZL3b	f82r	82	f82r|f82r.20-f82r.33	FULL	126	685	UNKNOWN_SOURCE	0	0
3057	1528	ZL3b	f82r	82	f82r|f82r.20-f82r.33	DELTA	126	685	UNKNOWN_SOURCE	0	0
3058	1529	ZL3b	f82r	82	f82r|f82r.1-f82r.9;f82r|f82r.11-f82r.19	FULL	152	831	UNKNOWN_GAP	0	0
3059	1529	ZL3b	f82r	82	f82r|f82r.1-f82r.9;f82r|f82r.11-f82r.19	DELTA	152	831	UNKNOWN_GAP	0	0
3060	1530	ZL3b	f82r	82	f82r|f82r.11-f82r.19;f82r|f82r.20-f82r.33	FULL	206	1103	UNKNOWN_SOURCE	0	0
3061	1530	ZL3b	f82r	82	f82r|f82r.11-f82r.19;f82r|f82r.20-f82r.33	DELTA	206	1103	UNKNOWN_SOURCE	0	0
3062	1531	ZL3b	f82r	82	f82r|f82r.1-f82r.9;f82r|f82r.11-f82r.19;f82r|f82r.20-f82r.33	FULL	278	1516	UNKNOWN_GAP	0	0
3063	1531	ZL3b	f82r	82	f82r|f82r.1-f82r.9;f82r|f82r.11-f82r.19;f82r|f82r.20-f82r.33	DELTA	278	1516	UNKNOWN_GAP	0	0
3064	1532	ZL3b	f82v	82	f82v|f82v.5-f82v.10	FULL	56	296	UNKNOWN_SOURCE	0	0
3065	1532	ZL3b	f82v	82	f82v|f82v.5-f82v.10	DELTA	56	296	UNKNOWN_SOURCE	0	0
3066	1533	ZL3b	f82v	82	f82v|f82v.11-f82v.14	FULL	38	186	UNKNOWN_SOURCE	0	0
3067	1533	ZL3b	f82v	82	f82v|f82v.11-f82v.14	DELTA	38	186	UNKNOWN_SOURCE	0	0
3068	1534	ZL3b	f82v	82	f82v|f82v.15-f82v.19	FULL	53	255	UNKNOWN_SOURCE	0	0
3069	1534	ZL3b	f82v	82	f82v|f82v.15-f82v.19	DELTA	53	255	UNKNOWN_SOURCE	0	0
3070	1535	ZL3b	f82v	82	f82v|f82v.20-f82v.27	FULL	65	356	UNKNOWN_SOURCE	0	0
3071	1535	ZL3b	f82v	82	f82v|f82v.20-f82v.27	DELTA	65	356	UNKNOWN_SOURCE	0	0
3072	1536	ZL3b	f82v	82	f82v|f82v.28-f82v.32	FULL	43	213	UNKNOWN_SOURCE	0	0
3073	1536	ZL3b	f82v	82	f82v|f82v.28-f82v.32	DELTA	43	213	UNKNOWN_SOURCE	0	0
3074	1537	ZL3b	f82v	82	f82v|f82v.33-f82v.38	FULL	51	277	UNKNOWN_SOURCE	0	0
3075	1537	ZL3b	f82v	82	f82v|f82v.33-f82v.38	DELTA	51	277	UNKNOWN_SOURCE	0	0
3076	1538	ZL3b	f82v	82	f82v|f82v.5-f82v.10;f82v|f82v.11-f82v.14	FULL	94	482	UNKNOWN_SOURCE	0	0
3077	1538	ZL3b	f82v	82	f82v|f82v.5-f82v.10;f82v|f82v.11-f82v.14	DELTA	94	482	UNKNOWN_SOURCE	0	0
3078	1539	ZL3b	f82v	82	f82v|f82v.11-f82v.14;f82v|f82v.15-f82v.19	FULL	91	441	UNKNOWN_SOURCE	0	0
3079	1539	ZL3b	f82v	82	f82v|f82v.11-f82v.14;f82v|f82v.15-f82v.19	DELTA	91	441	UNKNOWN_SOURCE	0	0
3080	1540	ZL3b	f82v	82	f82v|f82v.15-f82v.19;f82v|f82v.20-f82v.27	FULL	118	611	UNKNOWN_SOURCE	0	0
3081	1540	ZL3b	f82v	82	f82v|f82v.15-f82v.19;f82v|f82v.20-f82v.27	DELTA	118	611	UNKNOWN_SOURCE	0	0
3082	1541	ZL3b	f82v	82	f82v|f82v.20-f82v.27;f82v|f82v.28-f82v.32	FULL	108	569	UNKNOWN_SOURCE	0	0
3083	1541	ZL3b	f82v	82	f82v|f82v.20-f82v.27;f82v|f82v.28-f82v.32	DELTA	108	569	UNKNOWN_SOURCE	0	0
3084	1542	ZL3b	f82v	82	f82v|f82v.28-f82v.32;f82v|f82v.33-f82v.38	FULL	94	490	UNKNOWN_SOURCE	0	0
3085	1542	ZL3b	f82v	82	f82v|f82v.28-f82v.32;f82v|f82v.33-f82v.38	DELTA	94	490	UNKNOWN_SOURCE	0	0
3086	1543	ZL3b	f82v	82	f82v|f82v.5-f82v.10;f82v|f82v.11-f82v.14;f82v|f82v.15-f82v.19	FULL	147	737	UNKNOWN_SOURCE	0	0
3087	1543	ZL3b	f82v	82	f82v|f82v.5-f82v.10;f82v|f82v.11-f82v.14;f82v|f82v.15-f82v.19	DELTA	147	737	UNKNOWN_SOURCE	0	0
3088	1544	ZL3b	f82v	82	f82v|f82v.11-f82v.14;f82v|f82v.15-f82v.19;f82v|f82v.20-f82v.27	FULL	156	797	UNKNOWN_SOURCE	0	0
3089	1544	ZL3b	f82v	82	f82v|f82v.11-f82v.14;f82v|f82v.15-f82v.19;f82v|f82v.20-f82v.27	DELTA	156	797	UNKNOWN_SOURCE	0	0
3090	1545	ZL3b	f82v	82	f82v|f82v.15-f82v.19;f82v|f82v.20-f82v.27;f82v|f82v.28-f82v.32	FULL	161	824	UNKNOWN_SOURCE	0	0
3091	1545	ZL3b	f82v	82	f82v|f82v.15-f82v.19;f82v|f82v.20-f82v.27;f82v|f82v.28-f82v.32	DELTA	161	824	UNKNOWN_SOURCE	0	0
3092	1546	ZL3b	f82v	82	f82v|f82v.20-f82v.27;f82v|f82v.28-f82v.32;f82v|f82v.33-f82v.38	FULL	159	846	UNKNOWN_SOURCE	0	0
3093	1546	ZL3b	f82v	82	f82v|f82v.20-f82v.27;f82v|f82v.28-f82v.32;f82v|f82v.33-f82v.38	DELTA	159	846	UNKNOWN_SOURCE	0	0
3094	1547	ZL3b	f82v	82	f82v|f82v.5-f82v.10;f82v|f82v.11-f82v.14;f82v|f82v.15-f82v.19;f82v|f82v.20-f82v.27	FULL	212	1093	UNKNOWN_SOURCE	0	0
3095	1547	ZL3b	f82v	82	f82v|f82v.5-f82v.10;f82v|f82v.11-f82v.14;f82v|f82v.15-f82v.19;f82v|f82v.20-f82v.27	DELTA	212	1093	UNKNOWN_SOURCE	0	0
3096	1548	ZL3b	f82v	82	f82v|f82v.11-f82v.14;f82v|f82v.15-f82v.19;f82v|f82v.20-f82v.27;f82v|f82v.28-f82v.32	FULL	199	1010	UNKNOWN_SOURCE	0	0
3097	1548	ZL3b	f82v	82	f82v|f82v.11-f82v.14;f82v|f82v.15-f82v.19;f82v|f82v.20-f82v.27;f82v|f82v.28-f82v.32	DELTA	199	1010	UNKNOWN_SOURCE	0	0
3098	1549	ZL3b	f82v	82	f82v|f82v.15-f82v.19;f82v|f82v.20-f82v.27;f82v|f82v.28-f82v.32;f82v|f82v.33-f82v.38	FULL	212	1101	UNKNOWN_SOURCE	0	0
3099	1549	ZL3b	f82v	82	f82v|f82v.15-f82v.19;f82v|f82v.20-f82v.27;f82v|f82v.28-f82v.32;f82v|f82v.33-f82v.38	DELTA	212	1101	UNKNOWN_SOURCE	0	0
3100	1550	ZL3b	f83r	83	f83r|f83r.1-f83r.8	FULL	72	411	UNKNOWN_SOURCE	0	0
3101	1550	ZL3b	f83r	83	f83r|f83r.1-f83r.8	DELTA	72	411	UNKNOWN_SOURCE	0	0
3102	1551	ZL3b	f83r	83	f83r|f83r.9-f83r.17	FULL	84	471	UNKNOWN_SOURCE	0	0
3103	1551	ZL3b	f83r	83	f83r|f83r.9-f83r.17	DELTA	84	471	UNKNOWN_SOURCE	0	0
3104	1552	ZL3b	f83r	83	f83r|f83r.18-f83r.24	FULL	63	361	UNKNOWN_SOURCE	0	0
3105	1552	ZL3b	f83r	83	f83r|f83r.18-f83r.24	DELTA	63	361	UNKNOWN_SOURCE	0	0
3106	1553	ZL3b	f83r	83	f83r|f83r.25-f83r.30	FULL	33	183	UNKNOWN_SOURCE	0	0
3107	1553	ZL3b	f83r	83	f83r|f83r.25-f83r.30	DELTA	33	183	UNKNOWN_SOURCE	0	0
3108	1554	ZL3b	f83r	83	f83r|f83r.31-f83r.44	FULL	62	318	UNKNOWN_SOURCE	0	0
3109	1554	ZL3b	f83r	83	f83r|f83r.31-f83r.44	DELTA	62	318	UNKNOWN_SOURCE	0	0
3110	1555	ZL3b	f83r	83	f83r|f83r.47-f83r.49	FULL	11	53	CONTRADICTED_RECORD_COUNT	0	0
3111	1555	ZL3b	f83r	83	f83r|f83r.47-f83r.49	DELTA	11	53	CONTRADICTED_RECORD_COUNT	0	0
3112	1556	ZL3b	f83r	83	f83r|f83r.52-f83r.55	FULL	16	72	CONTRADICTED_RECORD_COUNT	0	0
3113	1556	ZL3b	f83r	83	f83r|f83r.52-f83r.55	DELTA	16	72	CONTRADICTED_RECORD_COUNT	0	0
3114	1557	ZL3b	f83r	83	f83r|f83r.1-f83r.8;f83r|f83r.9-f83r.17	FULL	156	882	UNKNOWN_SOURCE	0	0
3115	1557	ZL3b	f83r	83	f83r|f83r.1-f83r.8;f83r|f83r.9-f83r.17	DELTA	156	882	UNKNOWN_SOURCE	0	0
3116	1558	ZL3b	f83r	83	f83r|f83r.9-f83r.17;f83r|f83r.18-f83r.24	FULL	147	832	UNKNOWN_SOURCE	0	0
3117	1558	ZL3b	f83r	83	f83r|f83r.9-f83r.17;f83r|f83r.18-f83r.24	DELTA	147	832	UNKNOWN_SOURCE	0	0
3118	1559	ZL3b	f83r	83	f83r|f83r.18-f83r.24;f83r|f83r.25-f83r.30	FULL	96	544	UNKNOWN_SOURCE	0	0
3119	1559	ZL3b	f83r	83	f83r|f83r.18-f83r.24;f83r|f83r.25-f83r.30	DELTA	96	544	UNKNOWN_SOURCE	0	0
3120	1560	ZL3b	f83r	83	f83r|f83r.25-f83r.30;f83r|f83r.31-f83r.44	FULL	95	501	UNKNOWN_SOURCE	0	0
3121	1560	ZL3b	f83r	83	f83r|f83r.25-f83r.30;f83r|f83r.31-f83r.44	DELTA	95	501	UNKNOWN_SOURCE	0	0
3122	1561	ZL3b	f83r	83	f83r|f83r.31-f83r.44;f83r|f83r.47-f83r.49	FULL	73	371	UNKNOWN_GAP	0	0
3123	1561	ZL3b	f83r	83	f83r|f83r.31-f83r.44;f83r|f83r.47-f83r.49	DELTA	73	371	UNKNOWN_GAP	0	0
3124	1562	ZL3b	f83r	83	f83r|f83r.47-f83r.49;f83r|f83r.52-f83r.55	FULL	27	125	UNKNOWN_GAP	0	0
3125	1562	ZL3b	f83r	83	f83r|f83r.47-f83r.49;f83r|f83r.52-f83r.55	DELTA	27	125	UNKNOWN_GAP	0	0
3126	1563	ZL3b	f83r	83	f83r|f83r.1-f83r.8;f83r|f83r.9-f83r.17;f83r|f83r.18-f83r.24	FULL	219	1243	UNKNOWN_SOURCE	0	0
3127	1563	ZL3b	f83r	83	f83r|f83r.1-f83r.8;f83r|f83r.9-f83r.17;f83r|f83r.18-f83r.24	DELTA	219	1243	UNKNOWN_SOURCE	0	0
3128	1564	ZL3b	f83r	83	f83r|f83r.9-f83r.17;f83r|f83r.18-f83r.24;f83r|f83r.25-f83r.30	FULL	180	1015	UNKNOWN_SOURCE	0	0
3129	1564	ZL3b	f83r	83	f83r|f83r.9-f83r.17;f83r|f83r.18-f83r.24;f83r|f83r.25-f83r.30	DELTA	180	1015	UNKNOWN_SOURCE	0	0
3130	1565	ZL3b	f83r	83	f83r|f83r.18-f83r.24;f83r|f83r.25-f83r.30;f83r|f83r.31-f83r.44	FULL	158	862	UNKNOWN_SOURCE	0	0
3131	1565	ZL3b	f83r	83	f83r|f83r.18-f83r.24;f83r|f83r.25-f83r.30;f83r|f83r.31-f83r.44	DELTA	158	862	UNKNOWN_SOURCE	0	0
3132	1566	ZL3b	f83r	83	f83r|f83r.25-f83r.30;f83r|f83r.31-f83r.44;f83r|f83r.47-f83r.49	FULL	106	554	UNKNOWN_GAP	0	0
3133	1566	ZL3b	f83r	83	f83r|f83r.25-f83r.30;f83r|f83r.31-f83r.44;f83r|f83r.47-f83r.49	DELTA	106	554	UNKNOWN_GAP	0	0
3134	1567	ZL3b	f83r	83	f83r|f83r.31-f83r.44;f83r|f83r.47-f83r.49;f83r|f83r.52-f83r.55	FULL	89	443	UNKNOWN_GAP	0	0
3135	1567	ZL3b	f83r	83	f83r|f83r.31-f83r.44;f83r|f83r.47-f83r.49;f83r|f83r.52-f83r.55	DELTA	89	443	UNKNOWN_GAP	0	0
3136	1568	ZL3b	f83r	83	f83r|f83r.1-f83r.8;f83r|f83r.9-f83r.17;f83r|f83r.18-f83r.24;f83r|f83r.25-f83r.30	FULL	252	1426	UNKNOWN_SOURCE	0	0
3137	1568	ZL3b	f83r	83	f83r|f83r.1-f83r.8;f83r|f83r.9-f83r.17;f83r|f83r.18-f83r.24;f83r|f83r.25-f83r.30	DELTA	252	1426	UNKNOWN_SOURCE	0	0
3138	1569	ZL3b	f83r	83	f83r|f83r.9-f83r.17;f83r|f83r.18-f83r.24;f83r|f83r.25-f83r.30;f83r|f83r.31-f83r.44	FULL	242	1333	UNKNOWN_SOURCE	0	0
3139	1569	ZL3b	f83r	83	f83r|f83r.9-f83r.17;f83r|f83r.18-f83r.24;f83r|f83r.25-f83r.30;f83r|f83r.31-f83r.44	DELTA	242	1333	UNKNOWN_SOURCE	0	0
3140	1570	ZL3b	f83r	83	f83r|f83r.18-f83r.24;f83r|f83r.25-f83r.30;f83r|f83r.31-f83r.44;f83r|f83r.47-f83r.49	FULL	169	915	UNKNOWN_GAP	0	0
3141	1570	ZL3b	f83r	83	f83r|f83r.18-f83r.24;f83r|f83r.25-f83r.30;f83r|f83r.31-f83r.44;f83r|f83r.47-f83r.49	DELTA	169	915	UNKNOWN_GAP	0	0
3142	1571	ZL3b	f83r	83	f83r|f83r.25-f83r.30;f83r|f83r.31-f83r.44;f83r|f83r.47-f83r.49;f83r|f83r.52-f83r.55	FULL	122	626	UNKNOWN_GAP	0	0
3143	1571	ZL3b	f83r	83	f83r|f83r.25-f83r.30;f83r|f83r.31-f83r.44;f83r|f83r.47-f83r.49;f83r|f83r.52-f83r.55	DELTA	122	626	UNKNOWN_GAP	0	0
3144	1572	ZL3b	f83v	83	f83v|f83v.1-f83v.8	FULL	74	412	UNKNOWN_SOURCE	0	0
3145	1572	ZL3b	f83v	83	f83v|f83v.1-f83v.8	DELTA	74	412	UNKNOWN_SOURCE	0	0
3146	1573	ZL3b	f83v	83	f83v|f83v.11-f83v.20	FULL	99	546	UNKNOWN_SOURCE	0	0
3147	1573	ZL3b	f83v	83	f83v|f83v.11-f83v.20	DELTA	99	546	UNKNOWN_SOURCE	0	0
3148	1574	ZL3b	f83v	83	f83v|f83v.21-f83v.33	FULL	84	422	UNKNOWN_SOURCE	0	0
3149	1574	ZL3b	f83v	83	f83v|f83v.21-f83v.33	DELTA	84	422	UNKNOWN_SOURCE	0	0
3150	1575	ZL3b	f83v	83	f83v|f83v.1-f83v.8;f83v|f83v.11-f83v.20	FULL	173	958	UNKNOWN_GAP	0	0
3151	1575	ZL3b	f83v	83	f83v|f83v.1-f83v.8;f83v|f83v.11-f83v.20	DELTA	173	958	UNKNOWN_GAP	0	0
3152	1576	ZL3b	f83v	83	f83v|f83v.11-f83v.20;f83v|f83v.21-f83v.33	FULL	183	968	UNKNOWN_SOURCE	0	0
3153	1576	ZL3b	f83v	83	f83v|f83v.11-f83v.20;f83v|f83v.21-f83v.33	DELTA	183	968	UNKNOWN_SOURCE	0	0
3154	1577	ZL3b	f83v	83	f83v|f83v.1-f83v.8;f83v|f83v.11-f83v.20;f83v|f83v.21-f83v.33	FULL	257	1380	UNKNOWN_GAP	0	0
3155	1577	ZL3b	f83v	83	f83v|f83v.1-f83v.8;f83v|f83v.11-f83v.20;f83v|f83v.21-f83v.33	DELTA	257	1380	UNKNOWN_GAP	0	0
3156	1578	ZL3b	f85r1	85	f85r1|f85r1.1-f85r1.6	FULL	61	334	UNKNOWN_SOURCE	0	0
3157	1578	ZL3b	f85r1	85	f85r1|f85r1.1-f85r1.6	DELTA	61	334	UNKNOWN_SOURCE	0	0
3158	1579	ZL3b	f85r1	85	f85r1|f85r1.7-f85r1.10	FULL	36	219	UNKNOWN_SOURCE	0	0
3159	1579	ZL3b	f85r1	85	f85r1|f85r1.7-f85r1.10	DELTA	36	219	UNKNOWN_SOURCE	0	0
3160	1580	ZL3b	f85r1	85	f85r1|f85r1.11-f85r1.16	FULL	64	323	UNKNOWN_SOURCE	0	0
3161	1580	ZL3b	f85r1	85	f85r1|f85r1.11-f85r1.16	DELTA	64	323	UNKNOWN_SOURCE	0	0
3162	1581	ZL3b	f85r1	85	f85r1|f85r1.17-f85r1.19	FULL	25	147	UNKNOWN_SOURCE	0	0
3163	1581	ZL3b	f85r1	85	f85r1|f85r1.17-f85r1.19	DELTA	25	147	UNKNOWN_SOURCE	0	0
3164	1582	ZL3b	f85r1	85	f85r1|f85r1.20-f85r1.22	FULL	28	150	UNKNOWN_SOURCE	0	0
3165	1582	ZL3b	f85r1	85	f85r1|f85r1.20-f85r1.22	DELTA	28	150	UNKNOWN_SOURCE	0	0
3166	1583	ZL3b	f85r1	85	f85r1|f85r1.23-f85r1.25	FULL	26	157	UNKNOWN_SOURCE	0	0
3167	1583	ZL3b	f85r1	85	f85r1|f85r1.23-f85r1.25	DELTA	26	157	UNKNOWN_SOURCE	0	0
3168	1584	ZL3b	f85r1	85	f85r1|f85r1.26-f85r1.27	FULL	22	109	UNKNOWN_SOURCE	0	0
3169	1584	ZL3b	f85r1	85	f85r1|f85r1.26-f85r1.27	DELTA	22	109	UNKNOWN_SOURCE	0	0
3170	1585	ZL3b	f85r1	85	f85r1|f85r1.28-f85r1.30	FULL	34	170	UNKNOWN_SOURCE	0	0
3171	1585	ZL3b	f85r1	85	f85r1|f85r1.28-f85r1.30	DELTA	34	170	UNKNOWN_SOURCE	0	0
3172	1586	ZL3b	f85r1	85	f85r1|f85r1.31-f85r1.35	FULL	51	242	UNKNOWN_SOURCE	0	0
3173	1586	ZL3b	f85r1	85	f85r1|f85r1.31-f85r1.35	DELTA	51	242	UNKNOWN_SOURCE	0	0
3174	1587	ZL3b	f85r1	85	f85r1|f85r1.1-f85r1.6;f85r1|f85r1.7-f85r1.10	FULL	97	553	UNKNOWN_SOURCE	0	0
3175	1587	ZL3b	f85r1	85	f85r1|f85r1.1-f85r1.6;f85r1|f85r1.7-f85r1.10	DELTA	97	553	UNKNOWN_SOURCE	0	0
3176	1588	ZL3b	f85r1	85	f85r1|f85r1.7-f85r1.10;f85r1|f85r1.11-f85r1.16	FULL	100	542	UNKNOWN_SOURCE	0	0
3177	1588	ZL3b	f85r1	85	f85r1|f85r1.7-f85r1.10;f85r1|f85r1.11-f85r1.16	DELTA	100	542	UNKNOWN_SOURCE	0	0
3178	1589	ZL3b	f85r1	85	f85r1|f85r1.11-f85r1.16;f85r1|f85r1.17-f85r1.19	FULL	89	470	UNKNOWN_SOURCE	0	0
3179	1589	ZL3b	f85r1	85	f85r1|f85r1.11-f85r1.16;f85r1|f85r1.17-f85r1.19	DELTA	89	470	UNKNOWN_SOURCE	0	0
3180	1590	ZL3b	f85r1	85	f85r1|f85r1.17-f85r1.19;f85r1|f85r1.20-f85r1.22	FULL	53	297	UNKNOWN_SOURCE	0	0
3181	1590	ZL3b	f85r1	85	f85r1|f85r1.17-f85r1.19;f85r1|f85r1.20-f85r1.22	DELTA	53	297	UNKNOWN_SOURCE	0	0
