event_id	page	record	statement_id	owner_de	card_no	surface	component_recipe	reading_de	state_roots	grade	endpoint	form_owner_boundary_status
E318	f83r	B4	B4-S002	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	E+DY	E	DY	UNCHANGED
E319	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC042	chedy	CHD+Y	UMSETZEN · DIES	Y	NONE	Y	UNCHANGED
E320	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC131	otal	OT+AL	DANACH · ZIELSTELLE	NONE	NONE	NONE	UNCHANGED
E321	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC065	otchey	OT+Y	DANACH · DIES	Y	NONE	Y	UNCHANGED
E322	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC092	qokeey	OK+EE+Y	ANSETZEN · LANG · DIES	EE+Y	EE	Y	UNCHANGED
E323	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC008	qoky	OK+Y	ANSETZEN · DIES	Y	NONE	Y	UNCHANGED
E324	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC013	tol	OL	WEITER	NONE	NONE	NONE	UNCHANGED
E325	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	DY	NONE	DY	UNCHANGED
E326	f83r	B4	B4-S004	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC155	qokylddy	OK+Y+LD+DY	ANSETZEN · DIES · BEFESTIGEN · SCHLUSS	Y+DY	NONE	DY	UNCHANGED
E327	f83r	B4	B4-S005	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC156	dain	AIN	PORTION	NONE	NONE	NONE	UNCHANGED
E328	f83r	B4	B4-S005	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC042	chedy	CHD+Y	UMSETZEN · DIES	Y	NONE	Y	UNCHANGED
E329	f83r	B4	B4-S005	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	EE+DY	EE	DY	UNCHANGED
E330	f83r	B4	B4-S006	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC099	shckhedy	SH+CKH+E+DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	E+DY	E	DY	UNCHANGED
E331	f83r	B4	B4-S007	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC099	shckhedy	SH+CKH+E+DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	E+DY	E	DY	UNCHANGED
E332	f83r	B4	B4-S008	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC009	saiin	AIIN	SOLLMASS	NONE	NONE	NONE	UNCHANGED
E333	f83r	B4	B4-S008	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC046	cheeky	CHK+EE+Y	WAERMEN · LANG · DIES	EE+Y	EE	Y	UNCHANGED
E334	f83r	B4	B4-S008	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC157	sheey	SH+EE+Y	HALTEN · LANG · DIES	EE+Y	EE	Y	UNCHANGED
E335	f83r	B4	B4-S008	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	E+DY	E	DY	UNCHANGED
E336	f83r	B4	B4-S009	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	DY	NONE	DY	UNCHANGED
E337	f83r	B4	B4-S010	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC047	oldy	OL+DY	WEITER · SCHLUSS	DY	NONE	DY	UNCHANGED
E338	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC009	saiin	AIIN	SOLLMASS	NONE	NONE	NONE	UNCHANGED
E339	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC083	cheky	CHK+E+Y	WAERMEN · KURZ · DIES	E+Y	E	Y	UNCHANGED
E340	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC158	okeeol	OK+EE+OL	ANSETZEN · LANG · WEITER	EE	EE	NONE	UNCHANGED
E341	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC080	okain	OK+AIN	ANSETZEN · PORTION	NONE	NONE	NONE	UNCHANGED
E342	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC042	chdy	CHD+Y	UMSETZEN · DIES	Y	NONE	Y	UNCHANGED
E343	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC013	sol	OL	WEITER	NONE	NONE	NONE	UNCHANGED
E344	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC159	lkedy	L+K+E+DY	WEITERLEITEN · ZUGEBEN · KURZ · SCHLUSS	E+DY	E	DY	UNCHANGED
E345	f83r	B4	B4-S012	linke Hauptstation mit offenem Fransenlauf	PROC120	lchedy	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	DY	NONE	DY	UNCHANGED
E346	f83r	B4	B4-S013	linke Hauptstation mit offenem Fransenlauf	PROC160	qokol	OK+OL	ANSETZEN · WEITER	NONE	NONE	NONE	UNCHANGED
E347	f83r	B4	B4-S013	linke Hauptstation mit offenem Fransenlauf	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	DY	NONE	DY	UNCHANGED
E348	f83r	B4	B4-S014	linke Hauptstation mit offenem Fransenlauf	PROC016	or	OR	ANSATZ	NONE	NONE	NONE	UNCHANGED
E349	f83r	B4	B4-S014	linke Hauptstation mit offenem Fransenlauf	PROC019	chey	Y	DIES	Y	NONE	Y	UNCHANGED
E350	f83r	B4	B4-S014	linke Hauptstation mit offenem Fransenlauf	PROC161	qockhey	O+CKH+E+Y	ARBEITSGANG · DURCHLASS · KURZ · DIES	E+Y	E	Y	UNCHANGED
E351	f83r	B4	B4-S014	linke Hauptstation mit offenem Fransenlauf	PROC162	dairydy	AIR+Y+DY	WASSER · DIES · SCHLUSS	Y+DY	NONE	DY	UNCHANGED
E352	f83r	B4	B4-S015	linke Hauptstation mit offenem Fransenlauf	PROC080	qokain	OK+AIN	ANSETZEN · PORTION	NONE	NONE	NONE	UNCHANGED
E353	f83r	B4	B4-S015	linke Hauptstation mit offenem Fransenlauf	PROC031	shey	SH+EE+Y	HALTEN · LANG · DIES	EE+Y	EE	Y	UNCHANGED
E354	f83r	B4	B4-S015	linke Hauptstation mit offenem Fransenlauf	PROC069	kain	K+AIN	ZUGEBEN · PORTION	NONE	NONE	NONE	UNCHANGED
E355	f83r	B4	B4-S015	linke Hauptstation mit offenem Fransenlauf	PROC163	chckhal	CH+CKH+AL	ENTNEHMEN · DURCHLASS · ZIELSTELLE	NONE	NONE	NONE	UNCHANGED
E356	f83r	B4	B4-S015	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC164	solkey	SOLK+E+Y	AUFFANGEN · KURZ · DIES	E+Y	E	Y	UNCHANGED
E357	f83r	B4	B4-S015	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC120	lchedy	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	DY	NONE	DY	UNCHANGED
E358	f83r	B4	B4-S016	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC070	qolkain	OL+K+AIN	WEITER · ZUGEBEN · PORTION	NONE	NONE	NONE	UNCHANGED
E359	f83r	B4	B4-S016	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC055	dal	AL	ZIELSTELLE	NONE	NONE	NONE	UNCHANGED
E360	f83r	B4	B4-S016	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC165	skar	K+AR	ZUGEBEN · QUELLE	NONE	NONE	NONE	UNCHANGED
E361	f83r	B4	B4-S016	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	DY	NONE	DY	UNCHANGED
E362	f83r	B5	B5-S001	linke Fransenstation im B5-Nachtrag	PROC166	otchdy	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	DY	NONE	DY	UNCHANGED
E363	f83r	B5	B5-S002	linke Fransenstation im B5-Nachtrag	PROC082	qokchdy	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	DY	NONE	DY	UNCHANGED
E364	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC142	shedal	SHED+AL	ABSETZEN · ZIELSTELLE	NONE	NONE	NONE	UNCHANGED
E365	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC055	dal	AL	ZIELSTELLE	NONE	NONE	NONE	UNCHANGED
E366	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC013	cheol	OL	WEITER	NONE	NONE	NONE	UNCHANGED
E367	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC167	lol	L+OL	WEITERLEITEN · WEITER	NONE	NONE	NONE	UNCHANGED
E368	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC168	chdal	CHD+AL	UMSETZEN · ZIELSTELLE	NONE	NONE	NONE	UNCHANGED
E369	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC009	aiin	AIIN	SOLLMASS	NONE	NONE	NONE	UNCHANGED
E370	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC013	sol	OL	WEITER	NONE	NONE	NONE	UNCHANGED
E371	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC169	daiiin	DA+IIN	ZWEIT · ARBEITSSTUFE	NONE	NONE	NONE	UNCHANGED
E372	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC042	chedy	CHD+Y	UMSETZEN · DIES	Y	NONE	Y	UNCHANGED
E373	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC170	solkeey	SOLK+EE+Y	AUFFANGEN · LANG · DIES	EE+Y	EE	Y	UNCHANGED
E374	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC171	qekey	E+K+E+Y	KURZ · ZUGEBEN · KURZ · DIES	E+Y	E	Y	UNCHANGED
E375	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC172	raly	R+AL+Y	KUEHLEN · ZIELSTELLE · DIES	Y	NONE	Y	UNCHANGED
E376	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC013	ol	OL	WEITER	NONE	NONE	NONE	UNCHANGED
E377	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC009	daiin	AIIN	SOLLMASS	NONE	NONE	NONE	UNCHANGED
E378	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC013	ol	OL	WEITER	NONE	NONE	NONE	UNCHANGED
E379	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC156	dain	AIN	PORTION	NONE	NONE	NONE	UNCHANGED
E380	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC019	chey	Y	DIES	Y	NONE	Y	UNCHANGED
E381	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC173	ldalor	L+AL+OR	WEITERLEITEN · ZIELSTELLE · ANSATZ	NONE	NONE	NONE	UNCHANGED
