lexicon	shol	paragraph	grammar	chol	timing	mix	relation	index	operation	form	object	value	members	recipient_count	debts	row_status
O	Q	f6v|f6v.6-f6v.21	J	H	I	U	T	19	f6v.12:3	qokam	f6v.12:4	warm	"[""f6v.12:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	J	H	I	U	T	23	f6v.14:1	qokor	f6v.7:4	hot	"[""f6v.7:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	J	H	I	U	T	24	f6v.14:2	chol	f6v.7:4	hot	"[""f6v.7:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	J	H	I	U	T	28	f6v.16:1	ochy	f6v.16:2	cold	"[""f6v.16:2""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	J	H	I	U	V	7	f6v.8:4	qokom	f6v.8:2	warm	"[""f6v.8:2""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	J	H	I	U	V	19	f6v.12:3	qokam	f6v.12:4	warm	"[""f6v.12:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	J	H	I	U	V	23	f6v.14:1	qokor	f6v.7:4	hot	"[""f6v.7:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	J	H	I	U	V	24	f6v.14:2	chol	f6v.7:4	hot	"[""f6v.7:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	J	H	I	U	V	28	f6v.16:1	ochy	f6v.16:2	cold	"[""f6v.16:2""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	J	H	I	D	T	7	f6v.8:4	qokom	f6v.8:2	warm	"[""f6v.8:2""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	J	H	I	D	T	19	f6v.12:3	qokam	f6v.12:4	warm	"[""f6v.12:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	J	H	I	D	T	23	f6v.14:1	qokor	f6v.7:4	hot	"[""f6v.7:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	J	H	I	D	T	24	f6v.14:2	chol	f6v.7:4	hot	"[""f6v.7:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	J	H	I	D	T	28	f6v.16:1	ochy	f6v.16:2	cold	"[""f6v.16:2""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	J	H	I	D	V	7	f6v.8:4	qokom	f6v.8:2	warm	"[""f6v.8:2""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	J	H	I	D	V	19	f6v.12:3	qokam	f6v.12:4	warm	"[""f6v.12:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	J	H	I	D	V	23	f6v.14:1	qokor	f6v.7:4	hot	"[""f6v.7:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	J	H	I	D	V	24	f6v.14:2	chol	f6v.7:4	hot	"[""f6v.7:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	J	H	I	D	V	28	f6v.16:1	ochy	f6v.16:2	cold	"[""f6v.16:2""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	D	O	U	T	7	f6v.8:4	qokom	f6v.8:2	warm	"[""f6v.8:2""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	D	O	U	T	19	f6v.12:3	qokam	f6v.12:4	warm	"[""f6v.12:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	D	O	U	T	23	f6v.14:1	qokor	f6v.7:4	hot	"[""f6v.7:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	D	O	U	T	28	f6v.16:1	ochy	f6v.16:2	cold	"[""f6v.16:2""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	D	O	U	V	7	f6v.8:4	qokom	f6v.8:2	warm	"[""f6v.8:2""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	D	O	U	V	19	f6v.12:3	qokam	f6v.12:4	warm	"[""f6v.12:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	D	O	U	V	23	f6v.14:1	qokor	f6v.7:4	hot	"[""f6v.7:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	D	O	U	V	28	f6v.16:1	ochy	f6v.16:2	cold	"[""f6v.16:2""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	D	O	D	T	7	f6v.8:4	qokom	f6v.8:2	warm	"[""f6v.8:2""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	D	O	D	T	19	f6v.12:3	qokam	f6v.12:4	warm	"[""f6v.12:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	D	O	D	T	23	f6v.14:1	qokor	f6v.7:4	hot	"[""f6v.7:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	D	O	D	T	28	f6v.16:1	ochy	f6v.16:2	cold	"[""f6v.16:2""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	D	O	D	V	7	f6v.8:4	qokom	f6v.8:2	warm	"[""f6v.8:2""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	D	O	D	V	19	f6v.12:3	qokam	f6v.12:4	warm	"[""f6v.12:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	D	O	D	V	23	f6v.14:1	qokor	f6v.7:4	hot	"[""f6v.7:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	D	O	D	V	28	f6v.16:1	ochy	f6v.16:2	cold	"[""f6v.16:2""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	D	I	U	T	7	f6v.8:4	qokom	f6v.8:2	warm	"[""f6v.8:2""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	D	I	U	T	19	f6v.12:3	qokam	f6v.12:4	warm	"[""f6v.12:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	D	I	U	T	23	f6v.14:1	qokor	f6v.7:4	hot	"[""f6v.7:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	D	I	U	T	28	f6v.16:1	ochy	f6v.16:2	cold	"[""f6v.16:2""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	D	I	U	V	7	f6v.8:4	qokom	f6v.8:2	warm	"[""f6v.8:2""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	D	I	U	V	19	f6v.12:3	qokam	f6v.12:4	warm	"[""f6v.12:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	D	I	U	V	23	f6v.14:1	qokor	f6v.7:4	hot	"[""f6v.7:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	D	I	U	V	28	f6v.16:1	ochy	f6v.16:2	cold	"[""f6v.16:2""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	D	I	D	T	7	f6v.8:4	qokom	f6v.8:2	warm	"[""f6v.8:2""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	D	I	D	T	19	f6v.12:3	qokam	f6v.12:4	warm	"[""f6v.12:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	D	I	D	T	23	f6v.14:1	qokor	f6v.7:4	hot	"[""f6v.7:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	D	I	D	T	28	f6v.16:1	ochy	f6v.16:2	cold	"[""f6v.16:2""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	D	I	D	V	7	f6v.8:4	qokom	f6v.8:2	warm	"[""f6v.8:2""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	D	I	D	V	19	f6v.12:3	qokam	f6v.12:4	warm	"[""f6v.12:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	D	I	D	V	23	f6v.14:1	qokor	f6v.7:4	hot	"[""f6v.7:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	D	I	D	V	28	f6v.16:1	ochy	f6v.16:2	cold	"[""f6v.16:2""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	O	U	T	7	f6v.8:4	qokom	f6v.8:2	warm	"[""f6v.8:2""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	O	U	T	19	f6v.12:3	qokam	f6v.12:4	warm	"[""f6v.12:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	O	U	T	23	f6v.14:1	qokor	f6v.7:4	hot	"[""f6v.7:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	O	U	T	24	f6v.14:2	chol	f6v.7:4	hot	"[""f6v.7:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	O	U	T	28	f6v.16:1	ochy	f6v.16:2	cold	"[""f6v.16:2""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	O	U	V	7	f6v.8:4	qokom	f6v.8:2	warm	"[""f6v.8:2""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	O	U	V	19	f6v.12:3	qokam	f6v.12:4	warm	"[""f6v.12:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	O	U	V	23	f6v.14:1	qokor	f6v.7:4	hot	"[""f6v.7:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	O	U	V	24	f6v.14:2	chol	f6v.7:4	hot	"[""f6v.7:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	O	U	V	28	f6v.16:1	ochy	f6v.16:2	cold	"[""f6v.16:2""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	O	D	T	7	f6v.8:4	qokom	f6v.8:2	warm	"[""f6v.8:2""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	O	D	T	19	f6v.12:3	qokam	f6v.12:4	warm	"[""f6v.12:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	O	D	T	23	f6v.14:1	qokor	f6v.7:4	hot	"[""f6v.7:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	O	D	T	24	f6v.14:2	chol	f6v.7:4	hot	"[""f6v.7:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	O	D	T	28	f6v.16:1	ochy	f6v.16:2	cold	"[""f6v.16:2""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	O	D	V	7	f6v.8:4	qokom	f6v.8:2	warm	"[""f6v.8:2""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	O	D	V	19	f6v.12:3	qokam	f6v.12:4	warm	"[""f6v.12:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	O	D	V	23	f6v.14:1	qokor	f6v.7:4	hot	"[""f6v.7:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	O	D	V	24	f6v.14:2	chol	f6v.7:4	hot	"[""f6v.7:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	O	D	V	28	f6v.16:1	ochy	f6v.16:2	cold	"[""f6v.16:2""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	I	U	T	7	f6v.8:4	qokom	f6v.8:2	warm	"[""f6v.8:2""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	I	U	T	19	f6v.12:3	qokam	f6v.12:4	warm	"[""f6v.12:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	I	U	T	23	f6v.14:1	qokor	f6v.7:4	hot	"[""f6v.7:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	I	U	T	24	f6v.14:2	chol	f6v.7:4	hot	"[""f6v.7:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	I	U	T	28	f6v.16:1	ochy	f6v.16:2	cold	"[""f6v.16:2""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	I	U	V	7	f6v.8:4	qokom	f6v.8:2	warm	"[""f6v.8:2""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	I	U	V	19	f6v.12:3	qokam	f6v.12:4	warm	"[""f6v.12:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	I	U	V	23	f6v.14:1	qokor	f6v.7:4	hot	"[""f6v.7:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	I	U	V	24	f6v.14:2	chol	f6v.7:4	hot	"[""f6v.7:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	I	U	V	28	f6v.16:1	ochy	f6v.16:2	cold	"[""f6v.16:2""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	I	D	T	7	f6v.8:4	qokom	f6v.8:2	warm	"[""f6v.8:2""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	I	D	T	19	f6v.12:3	qokam	f6v.12:4	warm	"[""f6v.12:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	I	D	T	23	f6v.14:1	qokor	f6v.7:4	hot	"[""f6v.7:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	I	D	T	24	f6v.14:2	chol	f6v.7:4	hot	"[""f6v.7:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	I	D	T	28	f6v.16:1	ochy	f6v.16:2	cold	"[""f6v.16:2""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	I	D	V	7	f6v.8:4	qokom	f6v.8:2	warm	"[""f6v.8:2""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	I	D	V	19	f6v.12:3	qokam	f6v.12:4	warm	"[""f6v.12:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	I	D	V	23	f6v.14:1	qokor	f6v.7:4	hot	"[""f6v.7:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	I	D	V	24	f6v.14:2	chol	f6v.7:4	hot	"[""f6v.7:4""]"	0		recorded
O	Q	f6v|f6v.6-f6v.21	M	H	I	D	V	28	f6v.16:1	ochy	f6v.16:2	cold	"[""f6v.16:2""]"	0		recorded
O	Q	f9v|f9v.5-f9v.12	B	D	O	U	T	10	f9v.8:3	qokcho	f9v.7:6	warm	"[""f9v.7:6""]"	0	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	Q	f9v|f9v.5-f9v.12	B	D	O	U	V	10	f9v.8:3	qokcho	f9v.7:6	warm	"[""f9v.7:6""]"	0	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	Q	f9v|f9v.5-f9v.12	B	D	O	D	T	10	f9v.8:3	qokcho	f9v.7:6	warm	"[""f9v.7:6""]"	0	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	Q	f9v|f9v.5-f9v.12	B	D	O	D	V	10	f9v.8:3	qokcho	f9v.7:6	warm	"[""f9v.7:6""]"	0	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	Q	f9v|f9v.5-f9v.12	B	D	I	U	T	10	f9v.8:3	qokcho	f9v.7:6	warm	"[""f9v.7:6""]"	0	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	Q	f9v|f9v.5-f9v.12	B	D	I	U	V	10	f9v.8:3	qokcho	f9v.7:6	warm	"[""f9v.7:6""]"	0	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	Q	f9v|f9v.5-f9v.12	B	D	I	D	T	10	f9v.8:3	qokcho	f9v.7:6	warm	"[""f9v.7:6""]"	0	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	Q	f9v|f9v.5-f9v.12	B	D	I	D	V	10	f9v.8:3	qokcho	f9v.7:6	warm	"[""f9v.7:6""]"	0	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	Q	f9v|f9v.5-f9v.12	B	H	O	U	T	6	f9v.7:2	chol	f9v.6:4	hot	"[""f9v.6:4""]"	0	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	Q	f9v|f9v.5-f9v.12	B	H	O	U	T	9	f9v.7:3	chol	f9v.7:6	hot	"[""f9v.7:6""]"	0	UNREAD_BETWEEN:f9v.7:4	recorded
O	Q	f9v|f9v.5-f9v.12	B	H	O	U	T	10	f9v.8:3	qokcho	f9v.7:6	warm	"[""f9v.7:6""]"	0	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	Q	f9v|f9v.5-f9v.12	B	H	O	U	T	15	f9v.10:3	chol	f9v.10:2	hot	"[""f9v.10:2""]"	0		recorded
O	Q	f9v|f9v.5-f9v.12	B	H	O	U	V	6	f9v.7:2	chol	f9v.6:4	hot	"[""f9v.6:4""]"	0	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	Q	f9v|f9v.5-f9v.12	B	H	O	U	V	9	f9v.7:3	chol	f9v.7:6	hot	"[""f9v.7:6""]"	0	UNREAD_BETWEEN:f9v.7:4	recorded
O	Q	f9v|f9v.5-f9v.12	B	H	O	U	V	10	f9v.8:3	qokcho	f9v.7:6	warm	"[""f9v.7:6""]"	0	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	Q	f9v|f9v.5-f9v.12	B	H	O	U	V	15	f9v.10:3	chol	f9v.10:2	hot	"[""f9v.10:2""]"	0		recorded
O	Q	f9v|f9v.5-f9v.12	B	H	O	D	T	6	f9v.7:2	chol	f9v.6:4	hot	"[""f9v.6:4""]"	0	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	Q	f9v|f9v.5-f9v.12	B	H	O	D	T	9	f9v.7:3	chol	f9v.7:6	hot	"[""f9v.7:6""]"	0	UNREAD_BETWEEN:f9v.7:4	recorded
O	Q	f9v|f9v.5-f9v.12	B	H	O	D	T	10	f9v.8:3	qokcho	f9v.7:6	warm	"[""f9v.7:6""]"	0	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	Q	f9v|f9v.5-f9v.12	B	H	O	D	T	15	f9v.10:3	chol	f9v.10:2	hot	"[""f9v.10:2""]"	0		recorded
O	Q	f9v|f9v.5-f9v.12	B	H	O	D	V	6	f9v.7:2	chol	f9v.6:4	hot	"[""f9v.6:4""]"	0	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	Q	f9v|f9v.5-f9v.12	B	H	O	D	V	9	f9v.7:3	chol	f9v.7:6	hot	"[""f9v.7:6""]"	0	UNREAD_BETWEEN:f9v.7:4	recorded
O	Q	f9v|f9v.5-f9v.12	B	H	O	D	V	10	f9v.8:3	qokcho	f9v.7:6	warm	"[""f9v.7:6""]"	0	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	Q	f9v|f9v.5-f9v.12	B	H	O	D	V	15	f9v.10:3	chol	f9v.10:2	hot	"[""f9v.10:2""]"	0		recorded
O	Q	f9v|f9v.5-f9v.12	B	H	I	U	T	6	f9v.7:2	chol	f9v.6:4	hot	"[""f9v.6:4""]"	0	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	Q	f9v|f9v.5-f9v.12	B	H	I	U	T	9	f9v.7:3	chol	f9v.7:6	hot	"[""f9v.7:6""]"	0	UNREAD_BETWEEN:f9v.7:4	recorded
O	Q	f9v|f9v.5-f9v.12	B	H	I	U	T	10	f9v.8:3	qokcho	f9v.7:6	warm	"[""f9v.7:6""]"	0	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	Q	f9v|f9v.5-f9v.12	B	H	I	U	T	15	f9v.10:3	chol	f9v.10:2	hot	"[""f9v.10:2""]"	0		recorded
O	Q	f9v|f9v.5-f9v.12	B	H	I	U	V	6	f9v.7:2	chol	f9v.6:4	hot	"[""f9v.6:4""]"	0	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	Q	f9v|f9v.5-f9v.12	B	H	I	U	V	9	f9v.7:3	chol	f9v.7:6	hot	"[""f9v.7:6""]"	0	UNREAD_BETWEEN:f9v.7:4	recorded
O	Q	f9v|f9v.5-f9v.12	B	H	I	U	V	10	f9v.8:3	qokcho	f9v.7:6	warm	"[""f9v.7:6""]"	0	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	Q	f9v|f9v.5-f9v.12	B	H	I	U	V	15	f9v.10:3	chol	f9v.10:2	hot	"[""f9v.10:2""]"	0		recorded
O	Q	f9v|f9v.5-f9v.12	B	H	I	D	T	6	f9v.7:2	chol	f9v.6:4	hot	"[""f9v.6:4""]"	0	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	Q	f9v|f9v.5-f9v.12	B	H	I	D	T	9	f9v.7:3	chol	f9v.7:6	hot	"[""f9v.7:6""]"	0	UNREAD_BETWEEN:f9v.7:4	recorded
O	Q	f9v|f9v.5-f9v.12	B	H	I	D	T	10	f9v.8:3	qokcho	f9v.7:6	warm	"[""f9v.7:6""]"	0	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	Q	f9v|f9v.5-f9v.12	B	H	I	D	T	15	f9v.10:3	chol	f9v.10:2	hot	"[""f9v.10:2""]"	0		recorded
O	Q	f9v|f9v.5-f9v.12	B	H	I	D	V	6	f9v.7:2	chol	f9v.6:4	hot	"[""f9v.6:4""]"	0	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	Q	f9v|f9v.5-f9v.12	B	H	I	D	V	9	f9v.7:3	chol	f9v.7:6	hot	"[""f9v.7:6""]"	0	UNREAD_BETWEEN:f9v.7:4	recorded
O	Q	f9v|f9v.5-f9v.12	B	H	I	D	V	10	f9v.8:3	qokcho	f9v.7:6	warm	"[""f9v.7:6""]"	0	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	Q	f9v|f9v.5-f9v.12	B	H	I	D	V	15	f9v.10:3	chol	f9v.10:2	hot	"[""f9v.10:2""]"	0		recorded
O	Q	f9v|f9v.5-f9v.12	J	D	O	U	T	10	f9v.8:3	qokcho	f9v.7:6	warm	"[""f9v.7:6""]"	0	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	Q	f9v|f9v.5-f9v.12	J	D	O	U	V	10	f9v.8:3	qokcho	f9v.7:6	warm	"[""f9v.7:6""]"	0	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	Q	f9v|f9v.5-f9v.12	J	D	O	D	T	10	f9v.8:3	qokcho	f9v.7:6	warm	"[""f9v.7:6""]"	0	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	Q	f9v|f9v.5-f9v.12	J	D	O	D	V	10	f9v.8:3	qokcho	f9v.7:6	warm	"[""f9v.7:6""]"	0	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	Q	f9v|f9v.5-f9v.12	J	D	I	U	T	10	f9v.8:3	qokcho	f9v.7:6	warm	"[""f9v.7:6""]"	0	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	Q	f9v|f9v.5-f9v.12	J	D	I	U	V	10	f9v.8:3	qokcho	f9v.7:6	warm	"[""f9v.7:6""]"	0	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	Q	f9v|f9v.5-f9v.12	J	D	I	D	T	10	f9v.8:3	qokcho	f9v.7:6	warm	"[""f9v.7:6""]"	0	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	Q	f9v|f9v.5-f9v.12	J	D	I	D	V	10	f9v.8:3	qokcho	f9v.7:6	warm	"[""f9v.7:6""]"	0	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	Q	f9v|f9v.5-f9v.12	J	H	O	U	T	6	f9v.7:2	chol	f9v.6:4	hot	"[""f9v.6:4""]"	0	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	Q	f9v|f9v.5-f9v.12	J	H	O	U	T	9	f9v.7:3	chol	f9v.7:6	hot	"[""f9v.7:6""]"	0	UNREAD_BETWEEN:f9v.7:4	recorded
O	Q	f9v|f9v.5-f9v.12	J	H	O	U	T	10	f9v.8:3	qokcho	f9v.7:6	warm	"[""f9v.7:6""]"	0	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	Q	f9v|f9v.5-f9v.12	J	H	O	U	T	15	f9v.10:3	chol	f9v.10:2	hot	"[""f9v.10:2""]"	0		recorded
O	Q	f9v|f9v.5-f9v.12	J	H	O	U	V	6	f9v.7:2	chol	f9v.6:4	hot	"[""f9v.6:4""]"	0	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	Q	f9v|f9v.5-f9v.12	J	H	O	U	V	9	f9v.7:3	chol	f9v.7:6	hot	"[""f9v.7:6""]"	0	UNREAD_BETWEEN:f9v.7:4	recorded
