lexicon	shol	paragraph	grammar	chol	timing	mix	relation	events	final_edges	potential_transfers	row_status
C	Q	f106r|f106r.8-f106r.9	J	H	O	U	V	8	[]	0	recorded
C	Q	f106r|f106r.8-f106r.9	J	H	O	D	T	8	[]	0	recorded
C	Q	f106r|f106r.8-f106r.9	J	H	O	D	V	8	[]	0	recorded
C	Q	f106r|f106r.8-f106r.9	J	H	I	U	T	8	[]	0	recorded
C	Q	f106r|f106r.8-f106r.9	J	H	I	U	V	8	[]	0	recorded
C	Q	f106r|f106r.8-f106r.9	J	H	I	D	T	8	[]	0	recorded
C	Q	f106r|f106r.8-f106r.9	J	H	I	D	V	8	[]	0	recorded
C	Q	f106r|f106r.8-f106r.9	M	D	O	U	T	8	[]	0	recorded
C	Q	f106r|f106r.8-f106r.9	M	D	O	U	V	8	[]	0	recorded
C	Q	f106r|f106r.8-f106r.9	M	D	O	D	T	8	[]	0	recorded
C	Q	f106r|f106r.8-f106r.9	M	D	O	D	V	8	[]	0	recorded
C	Q	f106r|f106r.8-f106r.9	M	D	I	U	T	8	[]	0	recorded
C	Q	f106r|f106r.8-f106r.9	M	D	I	U	V	8	[]	0	recorded
C	Q	f106r|f106r.8-f106r.9	M	D	I	D	T	8	[]	0	recorded
C	Q	f106r|f106r.8-f106r.9	M	D	I	D	V	8	[]	0	recorded
C	Q	f106r|f106r.8-f106r.9	M	H	O	U	T	8	[]	0	recorded
C	Q	f106r|f106r.8-f106r.9	M	H	O	U	V	8	[]	0	recorded
C	Q	f106r|f106r.8-f106r.9	M	H	O	D	T	8	[]	0	recorded
C	Q	f106r|f106r.8-f106r.9	M	H	O	D	V	8	[]	0	recorded
C	Q	f106r|f106r.8-f106r.9	M	H	I	U	T	8	[]	0	recorded
C	Q	f106r|f106r.8-f106r.9	M	H	I	U	V	8	[]	0	recorded
C	Q	f106r|f106r.8-f106r.9	M	H	I	D	T	8	[]	0	recorded
C	Q	f106r|f106r.8-f106r.9	M	H	I	D	V	8	[]	0	recorded
C	Q	f17r.4-f17r.6	B	D	O	U	T	6	[]	0	recorded
C	Q	f17r.4-f17r.6	B	D	O	U	V	6	[]	0	recorded
C	Q	f17r.4-f17r.6	B	D	O	D	T	6	[]	0	recorded
C	Q	f17r.4-f17r.6	B	D	O	D	V	6	[]	0	recorded
C	Q	f17r.4-f17r.6	B	D	I	U	T	6	[]	0	recorded
C	Q	f17r.4-f17r.6	B	D	I	U	V	6	[]	0	recorded
C	Q	f17r.4-f17r.6	B	D	I	D	T	6	[]	0	recorded
C	Q	f17r.4-f17r.6	B	D	I	D	V	6	[]	0	recorded
C	Q	f17r.4-f17r.6	B	H	O	U	T	6	[]	0	recorded
C	Q	f17r.4-f17r.6	B	H	O	U	V	6	[]	0	recorded
C	Q	f17r.4-f17r.6	B	H	O	D	T	6	[]	0	recorded
C	Q	f17r.4-f17r.6	B	H	O	D	V	6	[]	0	recorded
C	Q	f17r.4-f17r.6	B	H	I	U	T	6	[]	0	recorded
C	Q	f17r.4-f17r.6	B	H	I	U	V	6	[]	0	recorded
C	Q	f17r.4-f17r.6	B	H	I	D	T	6	[]	0	recorded
C	Q	f17r.4-f17r.6	B	H	I	D	V	6	[]	0	recorded
C	Q	f17r.4-f17r.6	J	D	O	U	T	6	[]	0	recorded
C	Q	f17r.4-f17r.6	J	D	O	U	V	6	[]	0	recorded
C	Q	f17r.4-f17r.6	J	D	O	D	T	6	[]	0	recorded
C	Q	f17r.4-f17r.6	J	D	O	D	V	6	[]	0	recorded
C	Q	f17r.4-f17r.6	J	D	I	U	T	6	[]	0	recorded
C	Q	f17r.4-f17r.6	J	D	I	U	V	6	[]	0	recorded
C	Q	f17r.4-f17r.6	J	D	I	D	T	6	[]	0	recorded
C	Q	f17r.4-f17r.6	J	D	I	D	V	6	[]	0	recorded
C	Q	f17r.4-f17r.6	J	H	O	U	T	6	[]	0	recorded
C	Q	f17r.4-f17r.6	J	H	O	U	V	6	[]	0	recorded
C	Q	f17r.4-f17r.6	J	H	O	D	T	6	[]	0	recorded
C	Q	f17r.4-f17r.6	J	H	O	D	V	6	[]	0	recorded
C	Q	f17r.4-f17r.6	J	H	I	U	T	6	[]	0	recorded
C	Q	f17r.4-f17r.6	J	H	I	U	V	6	[]	0	recorded
C	Q	f17r.4-f17r.6	J	H	I	D	T	6	[]	0	recorded
C	Q	f17r.4-f17r.6	J	H	I	D	V	6	[]	0	recorded
C	Q	f17r.4-f17r.6	M	D	O	U	T	6	[]	0	recorded
C	Q	f17r.4-f17r.6	M	D	O	U	V	6	[]	0	recorded
C	Q	f17r.4-f17r.6	M	D	O	D	T	6	[]	0	recorded
C	Q	f17r.4-f17r.6	M	D	O	D	V	6	[]	0	recorded
C	Q	f17r.4-f17r.6	M	D	I	U	T	6	[]	0	recorded
C	Q	f17r.4-f17r.6	M	D	I	U	V	6	[]	0	recorded
C	Q	f17r.4-f17r.6	M	D	I	D	T	6	[]	0	recorded
C	Q	f17r.4-f17r.6	M	D	I	D	V	6	[]	0	recorded
C	Q	f17r.4-f17r.6	M	H	O	U	T	6	[]	0	recorded
C	Q	f17r.4-f17r.6	M	H	O	U	V	6	[]	0	recorded
C	Q	f17r.4-f17r.6	M	H	O	D	T	6	[]	0	recorded
C	Q	f17r.4-f17r.6	M	H	O	D	V	6	[]	0	recorded
C	Q	f17r.4-f17r.6	M	H	I	U	T	6	[]	0	recorded
C	Q	f17r.4-f17r.6	M	H	I	U	V	6	[]	0	recorded
C	Q	f17r.4-f17r.6	M	H	I	D	T	6	[]	0	recorded
C	Q	f17r.4-f17r.6	M	H	I	D	V	6	[]	0	recorded
C	Q	f21r.8-f21r.12	B	D	O	U	T	24	[]	0	recorded
C	Q	f21r.8-f21r.12	B	D	O	U	V	24	[]	0	recorded
C	Q	f21r.8-f21r.12	B	D	O	D	T	24	[]	0	recorded
C	Q	f21r.8-f21r.12	B	D	O	D	V	24	[]	0	recorded
C	Q	f21r.8-f21r.12	B	D	I	U	T	24	[]	0	recorded
C	Q	f21r.8-f21r.12	B	D	I	U	V	24	[]	0	recorded
C	Q	f21r.8-f21r.12	B	D	I	D	T	24	[]	0	recorded
C	Q	f21r.8-f21r.12	B	D	I	D	V	24	[]	0	recorded
C	Q	f21r.8-f21r.12	B	H	O	U	T	24	[]	0	recorded
C	Q	f21r.8-f21r.12	B	H	O	U	V	24	[]	0	recorded
C	Q	f21r.8-f21r.12	B	H	O	D	T	24	[]	0	recorded
C	Q	f21r.8-f21r.12	B	H	O	D	V	24	[]	0	recorded
C	Q	f21r.8-f21r.12	B	H	I	U	T	24	[]	0	recorded
C	Q	f21r.8-f21r.12	B	H	I	U	V	24	[]	0	recorded
C	Q	f21r.8-f21r.12	B	H	I	D	T	24	[]	0	recorded
C	Q	f21r.8-f21r.12	B	H	I	D	V	24	[]	0	recorded
C	Q	f21r.8-f21r.12	J	D	O	U	T	24	[]	0	recorded
C	Q	f21r.8-f21r.12	J	D	O	U	V	24	[]	0	recorded
C	Q	f21r.8-f21r.12	J	D	O	D	T	24	[]	0	recorded
C	Q	f21r.8-f21r.12	J	D	O	D	V	24	[]	0	recorded
C	Q	f21r.8-f21r.12	J	D	I	U	T	24	[]	0	recorded
C	Q	f21r.8-f21r.12	J	D	I	U	V	24	[]	0	recorded
C	Q	f21r.8-f21r.12	J	D	I	D	T	24	[]	0	recorded
C	Q	f21r.8-f21r.12	J	D	I	D	V	24	[]	0	recorded
C	Q	f21r.8-f21r.12	J	H	O	U	T	24	[]	0	recorded
C	Q	f21r.8-f21r.12	J	H	O	U	V	24	[]	0	recorded
C	Q	f21r.8-f21r.12	J	H	O	D	T	24	[]	0	recorded
C	Q	f21r.8-f21r.12	J	H	O	D	V	24	[]	0	recorded
C	Q	f21r.8-f21r.12	J	H	I	U	T	24	[]	0	recorded
C	Q	f21r.8-f21r.12	J	H	I	U	V	24	[]	0	recorded
C	Q	f21r.8-f21r.12	J	H	I	D	T	24	[]	0	recorded
C	Q	f21r.8-f21r.12	J	H	I	D	V	24	[]	0	recorded
C	Q	f21r.8-f21r.12	M	D	O	U	T	24	[]	0	recorded
C	Q	f21r.8-f21r.12	M	D	O	U	V	24	[]	0	recorded
C	Q	f21r.8-f21r.12	M	D	O	D	T	24	[]	0	recorded
C	Q	f21r.8-f21r.12	M	D	O	D	V	24	[]	0	recorded
C	Q	f21r.8-f21r.12	M	D	I	U	T	24	[]	0	recorded
C	Q	f21r.8-f21r.12	M	D	I	U	V	24	[]	0	recorded
C	Q	f21r.8-f21r.12	M	D	I	D	T	24	[]	0	recorded
C	Q	f21r.8-f21r.12	M	D	I	D	V	24	[]	0	recorded
C	Q	f21r.8-f21r.12	M	H	O	U	T	24	[]	0	recorded
C	Q	f21r.8-f21r.12	M	H	O	U	V	24	[]	0	recorded
C	Q	f21r.8-f21r.12	M	H	O	D	T	24	[]	0	recorded
C	Q	f21r.8-f21r.12	M	H	O	D	V	24	[]	0	recorded
C	Q	f21r.8-f21r.12	M	H	I	U	T	24	[]	0	recorded
C	Q	f21r.8-f21r.12	M	H	I	U	V	24	[]	0	recorded
C	Q	f21r.8-f21r.12	M	H	I	D	T	24	[]	0	recorded
C	Q	f21r.8-f21r.12	M	H	I	D	V	24	[]	0	recorded
C	Q	f32v.7-f32v.11	B	D	O	U	T	9	[]	0	recorded
C	Q	f32v.7-f32v.11	B	D	O	U	V	9	[]	0	recorded
C	Q	f32v.7-f32v.11	B	D	O	D	T	9	[]	0	recorded
C	Q	f32v.7-f32v.11	B	D	O	D	V	9	[]	0	recorded
C	Q	f32v.7-f32v.11	B	D	I	U	T	9	[]	0	recorded
C	Q	f32v.7-f32v.11	B	D	I	U	V	9	[]	0	recorded
C	Q	f32v.7-f32v.11	B	D	I	D	T	9	[]	0	recorded
C	Q	f32v.7-f32v.11	B	D	I	D	V	9	[]	0	recorded
C	Q	f32v.7-f32v.11	B	H	O	U	T	9	[]	0	recorded
C	Q	f32v.7-f32v.11	B	H	O	U	V	9	[]	0	recorded
C	Q	f32v.7-f32v.11	B	H	O	D	T	9	[]	0	recorded
C	Q	f32v.7-f32v.11	B	H	O	D	V	9	[]	0	recorded
C	Q	f32v.7-f32v.11	B	H	I	U	T	9	[]	0	recorded
C	Q	f32v.7-f32v.11	B	H	I	U	V	9	[]	0	recorded
C	Q	f32v.7-f32v.11	B	H	I	D	T	9	[]	0	recorded
C	Q	f32v.7-f32v.11	B	H	I	D	V	9	[]	0	recorded
C	Q	f32v.7-f32v.11	J	D	O	U	T	9	[]	0	recorded
C	Q	f32v.7-f32v.11	J	D	O	U	V	9	[]	0	recorded
C	Q	f32v.7-f32v.11	J	D	O	D	T	9	[]	0	recorded
C	Q	f32v.7-f32v.11	J	D	O	D	V	9	[]	0	recorded
C	Q	f32v.7-f32v.11	J	D	I	U	T	9	[]	0	recorded
C	Q	f32v.7-f32v.11	J	D	I	U	V	9	[]	0	recorded
C	Q	f32v.7-f32v.11	J	D	I	D	T	9	[]	0	recorded
C	Q	f32v.7-f32v.11	J	D	I	D	V	9	[]	0	recorded
C	Q	f32v.7-f32v.11	J	H	O	U	T	9	[]	0	recorded
C	Q	f32v.7-f32v.11	J	H	O	U	V	9	[]	0	recorded
C	Q	f32v.7-f32v.11	J	H	O	D	T	9	[]	0	recorded
C	Q	f32v.7-f32v.11	J	H	O	D	V	9	[]	0	recorded
C	Q	f32v.7-f32v.11	J	H	I	U	T	9	[]	0	recorded
C	Q	f32v.7-f32v.11	J	H	I	U	V	9	[]	0	recorded
C	Q	f32v.7-f32v.11	J	H	I	D	T	9	[]	0	recorded
C	Q	f32v.7-f32v.11	J	H	I	D	V	9	[]	0	recorded
C	Q	f32v.7-f32v.11	M	D	O	U	T	9	[]	0	recorded
C	Q	f32v.7-f32v.11	M	D	O	U	V	9	[]	0	recorded
C	Q	f32v.7-f32v.11	M	D	O	D	T	9	[]	0	recorded
C	Q	f32v.7-f32v.11	M	D	O	D	V	9	[]	0	recorded
C	Q	f32v.7-f32v.11	M	D	I	U	T	9	[]	0	recorded
C	Q	f32v.7-f32v.11	M	D	I	U	V	9	[]	0	recorded
C	Q	f32v.7-f32v.11	M	D	I	D	T	9	[]	0	recorded
C	Q	f32v.7-f32v.11	M	D	I	D	V	9	[]	0	recorded
C	Q	f32v.7-f32v.11	M	H	O	U	T	9	[]	0	recorded
C	Q	f32v.7-f32v.11	M	H	O	U	V	9	[]	0	recorded
C	Q	f32v.7-f32v.11	M	H	O	D	T	9	[]	0	recorded
C	Q	f32v.7-f32v.11	M	H	O	D	V	9	[]	0	recorded
C	Q	f32v.7-f32v.11	M	H	I	U	T	9	[]	0	recorded
C	Q	f32v.7-f32v.11	M	H	I	U	V	9	[]	0	recorded
C	Q	f32v.7-f32v.11	M	H	I	D	T	9	[]	0	recorded
C	Q	f32v.7-f32v.11	M	H	I	D	V	9	[]	0	recorded
C	Q	f29v.1-f29v.4	B	D	O	U	T	16	[]	0	recorded
C	Q	f29v.1-f29v.4	B	D	O	U	V	16	[]	0	recorded
C	Q	f29v.1-f29v.4	B	D	O	D	T	16	[]	0	recorded
C	Q	f29v.1-f29v.4	B	D	O	D	V	16	[]	0	recorded
C	Q	f29v.1-f29v.4	B	D	I	U	T	16	[]	0	recorded
C	Q	f29v.1-f29v.4	B	D	I	U	V	16	[]	0	recorded
C	Q	f29v.1-f29v.4	B	D	I	D	T	16	[]	0	recorded
C	Q	f29v.1-f29v.4	B	D	I	D	V	16	[]	0	recorded
C	Q	f29v.1-f29v.4	B	H	O	U	T	16	[]	0	recorded
C	Q	f29v.1-f29v.4	B	H	O	U	V	16	[]	0	recorded
C	Q	f29v.1-f29v.4	B	H	O	D	T	16	[]	0	recorded
C	Q	f29v.1-f29v.4	B	H	O	D	V	16	[]	0	recorded
C	Q	f29v.1-f29v.4	B	H	I	U	T	16	[]	0	recorded
C	Q	f29v.1-f29v.4	B	H	I	U	V	16	[]	0	recorded
C	Q	f29v.1-f29v.4	B	H	I	D	T	16	[]	0	recorded
C	Q	f29v.1-f29v.4	B	H	I	D	V	16	[]	0	recorded
C	Q	f29v.1-f29v.4	J	D	O	U	T	16	[]	0	recorded
C	Q	f29v.1-f29v.4	J	D	O	U	V	16	[]	0	recorded
C	Q	f29v.1-f29v.4	J	D	O	D	T	16	[]	0	recorded
C	Q	f29v.1-f29v.4	J	D	O	D	V	16	[]	0	recorded
C	Q	f29v.1-f29v.4	J	D	I	U	T	16	[]	0	recorded
C	Q	f29v.1-f29v.4	J	D	I	U	V	16	[]	0	recorded
C	Q	f29v.1-f29v.4	J	D	I	D	T	16	[]	0	recorded
C	Q	f29v.1-f29v.4	J	D	I	D	V	16	[]	0	recorded
C	Q	f29v.1-f29v.4	J	H	O	U	T	16	[]	0	recorded
C	Q	f29v.1-f29v.4	J	H	O	U	V	16	[]	0	recorded
C	Q	f29v.1-f29v.4	J	H	O	D	T	16	[]	0	recorded
C	Q	f29v.1-f29v.4	J	H	O	D	V	16	[]	0	recorded
C	Q	f29v.1-f29v.4	J	H	I	U	T	16	[]	0	recorded
C	Q	f29v.1-f29v.4	J	H	I	U	V	16	[]	0	recorded
C	Q	f29v.1-f29v.4	J	H	I	D	T	16	[]	0	recorded
C	Q	f29v.1-f29v.4	J	H	I	D	V	16	[]	0	recorded
C	Q	f29v.1-f29v.4	M	D	O	U	T	16	[]	0	recorded
C	Q	f29v.1-f29v.4	M	D	O	U	V	16	[]	0	recorded
C	Q	f29v.1-f29v.4	M	D	O	D	T	16	[]	0	recorded
C	Q	f29v.1-f29v.4	M	D	O	D	V	16	[]	0	recorded
C	Q	f29v.1-f29v.4	M	D	I	U	T	16	[]	0	recorded
C	Q	f29v.1-f29v.4	M	D	I	U	V	16	[]	0	recorded
C	Q	f29v.1-f29v.4	M	D	I	D	T	16	[]	0	recorded
C	Q	f29v.1-f29v.4	M	D	I	D	V	16	[]	0	recorded
C	Q	f29v.1-f29v.4	M	H	O	U	T	16	[]	0	recorded
C	Q	f29v.1-f29v.4	M	H	O	U	V	16	[]	0	recorded
C	Q	f29v.1-f29v.4	M	H	O	D	T	16	[]	0	recorded
C	Q	f29v.1-f29v.4	M	H	O	D	V	16	[]	0	recorded
C	Q	f29v.1-f29v.4	M	H	I	U	T	16	[]	0	recorded
C	Q	f29v.1-f29v.4	M	H	I	U	V	16	[]	0	recorded
C	Q	f29v.1-f29v.4	M	H	I	D	T	16	[]	0	recorded
C	Q	f29v.1-f29v.4	M	H	I	D	V	16	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	B	D	O	U	T	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	B	D	O	U	V	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	B	D	O	D	T	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	B	D	O	D	V	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	B	D	I	U	T	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	B	D	I	U	V	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	B	D	I	D	T	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	B	D	I	D	V	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	B	H	O	U	T	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	B	H	O	U	V	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	B	H	O	D	T	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	B	H	O	D	V	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	B	H	I	U	T	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	B	H	I	U	V	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	B	H	I	D	T	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	B	H	I	D	V	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	J	D	O	U	T	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	J	D	O	U	V	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	J	D	O	D	T	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	J	D	O	D	V	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	J	D	I	U	T	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	J	D	I	U	V	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	J	D	I	D	T	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	J	D	I	D	V	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	J	H	O	U	T	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	J	H	O	U	V	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	J	H	O	D	T	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	J	H	O	D	V	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	J	H	I	U	T	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	J	H	I	U	V	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	J	H	I	D	T	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	J	H	I	D	V	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	M	D	O	U	T	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	M	D	O	U	V	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	M	D	O	D	T	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	M	D	O	D	V	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	M	D	I	U	T	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	M	D	I	U	V	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	M	D	I	D	T	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	M	D	I	D	V	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	M	H	O	U	T	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	M	H	O	U	V	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	M	H	O	D	T	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	M	H	O	D	V	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	M	H	I	U	T	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	M	H	I	U	V	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	M	H	I	D	T	45	[]	0	recorded
C	A	f6v|f6v.6-f6v.21	M	H	I	D	V	45	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	B	D	O	U	T	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	B	D	O	U	V	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	B	D	O	D	T	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	B	D	O	D	V	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	B	D	I	U	T	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	B	D	I	U	V	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	B	D	I	D	T	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	B	D	I	D	V	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	B	H	O	U	T	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	B	H	O	U	V	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	B	H	O	D	T	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	B	H	O	D	V	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	B	H	I	U	T	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	B	H	I	U	V	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	B	H	I	D	T	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	B	H	I	D	V	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	J	D	O	U	T	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	J	D	O	U	V	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	J	D	O	D	T	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	J	D	O	D	V	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	J	D	I	U	T	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	J	D	I	U	V	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	J	D	I	D	T	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	J	D	I	D	V	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	J	H	O	U	T	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	J	H	O	U	V	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	J	H	O	D	T	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	J	H	O	D	V	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	J	H	I	U	T	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	J	H	I	U	V	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	J	H	I	D	T	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	J	H	I	D	V	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	M	D	O	U	T	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	M	D	O	U	V	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	M	D	O	D	T	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	M	D	O	D	V	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	M	D	I	U	T	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	M	D	I	U	V	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	M	D	I	D	T	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	M	D	I	D	V	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	M	H	O	U	T	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	M	H	O	U	V	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	M	H	O	D	T	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	M	H	O	D	V	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	M	H	I	U	T	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	M	H	I	U	V	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	M	H	I	D	T	23	[]	0	recorded
C	A	f9v|f9v.5-f9v.12	M	H	I	D	V	23	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	B	D	O	U	T	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	B	D	O	U	V	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	B	D	O	D	T	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	B	D	O	D	V	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	B	D	I	U	T	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	B	D	I	U	V	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	B	D	I	D	T	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	B	D	I	D	V	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	B	H	O	U	T	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	B	H	O	U	V	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	B	H	O	D	T	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	B	H	O	D	V	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	B	H	I	U	T	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	B	H	I	U	V	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	B	H	I	D	T	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	B	H	I	D	V	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	J	D	O	U	T	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	J	D	O	U	V	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	J	D	O	D	T	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	J	D	O	D	V	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	J	D	I	U	T	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	J	D	I	U	V	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	J	D	I	D	T	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	J	D	I	D	V	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	J	H	O	U	T	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	J	H	O	U	V	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	J	H	O	D	T	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	J	H	O	D	V	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	J	H	I	U	T	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	J	H	I	U	V	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	J	H	I	D	T	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	J	H	I	D	V	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	M	D	O	U	T	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	M	D	O	U	V	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	M	D	O	D	T	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	M	D	O	D	V	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	M	D	I	U	T	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	M	D	I	U	V	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	M	D	I	D	T	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	M	D	I	D	V	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	M	H	O	U	T	66	[]	0	recorded
C	A	f17v|f17v.1-f17v.23	M	H	O	U	V	66	[]	0	recorded
