x_occurrence_id	surface	selected_field_type	portable_whole_de	confidence	page	physical_folio	locus	section	language	hand	ordinal	line_token_count	line_position	paragraph_start_line	paragraph_end_line	written_line_eva	component_export_credit	l2_surface	l2_reader_exact	l2_status	l2_axes	l2_roles	l2_semantic_candidate_de	l1_surface	l1_reader_exact	l1_status	l1_axes	l1_roles	l1_semantic_candidate_de	r1_surface	r1_reader_exact	r1_status	r1_axes	r1_roles	r1_semantic_candidate_de	r2_surface	r2_reader_exact	r2_status	r2_axes	r2_roles	r2_semantic_candidate_de	left_is_h1	right_is_exact_daiin
G764-X0089	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f2r	f2	f2r.11	H	A	1	2	9	MIDDLE	0	0	ychain dal chy dalor shan dan olsaiin sheey ckhor	0	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	ychain	1	CLEAN	NONE	OPEN	[ychain:?]	chy	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	trocken am Anfang des Grades	dalor	1	CLEAN	AMOUNT|MATERIAL	AMOUNT_VALUE|CONTENT_PREPARATION	eine abgemessene Portion Rohdroge I	0	0
G764-X0090	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f2v	f2	f2v.2	H	A	1	7	9	MIDDLE	0	0	kcho kchy sho shol qotcho loeees qoty chor daiin	0	qotcho	1	CLEAN	DRY	QUALITY_STAGE	kühle, trockne und setze an	loeees	1	CLEAN	NONE	KNOWN_OTHER	KNOWN_WHOLE_ROLE__RETIRED_LITERAL_MATERIAL_SUPPRESSED	chor	1	CLEAN	NONE	KNOWN_OTHER	KNOWN_WHOLE_ROLE__RETIRED_LITERAL_MATERIAL_SUPPRESSED	daiin	1	CLEAN	NONE	SCALAR_VALUE	Wert III	0	0
G764-X0091	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f30v	f30	f30v.3	H	A	1	7	8	MIDDLE	0	0	chotchol daiin cthol doiin daiin chokeor dal chtoy	0	daiin	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	chokeor	1	CLEAN	NONE	OPEN	[chokeor:?]	chtoy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0092	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f31r	f31	f31r.11	H	B	2	3	9	MIDDLE	0	0	olsheol qokchy dal chey deey kchy keey okaiiin ykeey	0	olsheol	1	QUARANTINED	NONE	OPEN	QUARANTINED_SOURCE_COMPOSITION	qokchy	1	CLEAN	NONE	KNOWN_OTHER	heiß-trocken, Anfangsstufe	chey	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	trocken in der Mitte des Grades	deey	1	CLEAN	AMOUNT|PROCESS	AMOUNT_VALUE|PROCESS_PASS	die letzte Portion abmessen	0	0
G764-X0093	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f31r	f31	f31r.6	H	B	2	8	8	LAST	1	0	tshokeody qokedy qotedy chepos cheda s aiin dal	0	s	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	aiin	1	CLEAN	NONE	KNOWN_OTHER	Menge III	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0094	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f32r	f32	f32r.2	H	A	1	5	7	MIDDLE	0	0	okor okchor sheor ckhy dal dshodar qotchol	0	sheor	1	CLEAN	MOIST|PART|MATERIAL	QUALITY_STAGE|AMOUNT_VALUE|CONTENT_PREPARATION	feuchter Drogenteil	ckhy	1	CLEAN	NONE	KNOWN_OTHER	Mischung, Anfangsstufe	dshodar	1	CLEAN	NONE	KNOWN_OTHER	die erste Fraktion des eingeweichten Ansatzes abmessen	qotchol	1	CLEAN	COLD|DRY|MATERIAL	QUALITY_STAGE|CONTENT_PREPARATION	Material: kalt und trocken	0	0
G764-X0095	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f33v	f33	f33v.9	H	B	2	13	14	MIDDLE	0	0	sar or aiin chor or shkair shol or chckhy ar aiin okain dal dy	0	aiin	1	CLEAN	NONE	AMOUNT_VALUE	Menge III	okain	1	CLEAN	NONE	KNOWN_OTHER	heißer Ansatz, Grad II	dy	1	CLEAN	NONE	OPEN	Qualitäts-/Wertfeld geschlossen	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0096	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f34r	f34	f34r.7	H	B	2	2	10	MIDDLE	0	0	qokedy dal chdy olchy ykchy ykedy qokchdy s as oldam	0	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	qokedy	1	CLEAN	NONE	KNOWN_OTHER	heiße Mittelstufe erreicht	chdy	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	trockene Anfangsstufe erreicht	olchy	1	QUARANTINED	NONE	OPEN	QUARANTINED_SOURCE_COMPOSITION	0	0
G764-X0097	qopchdy	NOMINAL_FIELD	qopchdy-Feld; nominal	C2_NOMINAL_C0_AXIS_C1_STAGE_RIVAL	f34v	f34	f34v.1	H	B	2	5	10	MIDDLE	1	0	kechdy chdy chefchy shdy qopchdy shdydy chdalchdy ypchdy chcthdy spaiin	0	chefchy	1	CLEAN	NONE	OPEN	[chefchy:?]	shdy	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	feuchte Anfangsstufe erreicht	shdydy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	chdalchdy	1	CLEAN	NONE	OPEN	[chdalchdy:?]	0	0
G764-X0098	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f35r	f35	f35r.11	H	A	1	7	10	MIDDLE	0	0	sheaiin chol cthaiin l chaiin lchal dal dair aldy n	0	chaiin	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	lchal	1	CLEAN	NONE	H4_RECORD_FORM	[lchal:?]	dair	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	aldy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	0	0
G764-X0099	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f36v	f36	f36v.6	H	A	1	4	5	MIDDLE	0	0	daiin cthor daiin dal dys	0	cthor	1	CLEAN	AMOUNT|MATERIAL	AMOUNT_VALUE|CONTENT_PREPARATION	eine Portion Pflanzendroge	daiin	1	CLEAN	NONE	SCALAR_VALUE	Wert III	dys	1	CLEAN	NONE	OPEN	[dys:?]	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0100	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f38v	f38	f38v.5	H	A	1	1	7	FIRST	0	0	qoty daiin chol oteeol dody cheod chody	0	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	daiin	1	CLEAN	NONE	SCALAR_VALUE	Wert III	chol	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	trocken	0	1
G764-X0101	ofchy	OPEN_FIELD	ofchy-Feld; Bedeutung offen	C0_OPEN	f39v	f39	f39v.1	H	B	2	7	12	MIDDLE	1	0	pdair chdy fdykain or air sheykaiiin ofchy kar or aiin dolky oshdy	0	air	1	QUARANTINED	NONE	OPEN	QUARANTINED_SOURCE_COMPOSITION	sheykaiiin	1	CLEAN	NONE	OPEN	[sheykaiiin:?]	kar	1	CLEAN	HOT|PART|MATERIAL	QUALITY_STAGE|AMOUNT_VALUE|CONTENT_PREPARATION	heiße Drogenfraktion I	or	1	CLEAN	NONE	AMOUNT_VALUE	Drogenportion	0	0
G764-X0102	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f39v	f39	f39v.2	H	B	2	5	13	MIDDLE	0	0	sor shy kar chol qoty kchdy olky dar chdy ykar olkedaiin ody dy	0	kar	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	chol	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	trocken	kchdy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	olky	1	CLEAN	NONE	OPEN	[olky:?]	0	0
G764-X0103	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f40r	f40	f40r.11	H	B	2	4	4	LAST	0	1	toar ykaiin ory dal	0	ykaiin	1	CLEAN	NONE	KNOWN_OTHER	erhitze hiervon auf Stufe III	ory	1	CLEAN	NONE	OPEN	[ory:?]	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0104	oteody	RESULT_STAGE_HEAD	Abkühl-/Ergebnisfeld	C0_AXIS_C1_WHOLE_STAGE_RIVAL	f41v	f41	f41v.6	H	B	5	10	10	LAST	0	0	tadaiin ol cheos yteedy okal old oteol qokal or oteody	0	qokal	1	CLEAN	NONE	KNOWN_OTHER	heißes Material I, Anfangsstufe	or	1	CLEAN	NONE	KNOWN_OTHER	Drogenportion	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0105	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f42r	f42	f42r.12	H	A	1	8	8	LAST	0	0	dcheey chol shol chokaiin choeky d dain dal	0	d	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	dain	1	CLEAN	NONE	OPEN	Grad-/Maßwert II	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0106	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f42r	f42	f42r.3	H	A	1	5	5	LAST	0	0	toshy chtshar chotar chain dal	0	chotar	1	CLEAN	NONE	KNOWN_OTHER	abgekühlter trockener Anteil I	chain	1	CLEAN	NONE	OPEN	trocken, Grad II	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0107	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f44v	f44	f44v.5	H	A	1	7	9	MIDDLE	0	0	oain shol cthy cphaiin ykchor otchy qoty ytchear cthain	0	ykchor	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	otchy	1	CLEAN	NONE	KNOWN_OTHER	kalt-trocken; Anfangsstufe	ytchear	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	cthain	1	CLEAN	NONE	OPEN	Blatt-/Krautgut, Menge/Klasse II	0	0
G764-X0108	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f45r	f45	f45r.10	H	A	1	9	9	LAST	0	0	okaiin shar yky oky kair daldy dalor cheol dal	0	dalor	1	CLEAN	AMOUNT|MATERIAL	AMOUNT_VALUE|CONTENT_PREPARATION	eine abgemessene Portion Rohdroge I	cheol	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	trockenes Material	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0109	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f45r	f45	f45r.6	H	A	1	7	8	MIDDLE	0	0	otchar okchar daiin ytchody tcholol otar dal dary	0	tcholol	1	CLEAN	NONE	OPEN	[tcholol:?]	otar	1	CLEAN	NONE	KNOWN_OTHER	kalter Zubereitungsanteil I	dary	1	CLEAN	PART|CLOSE|END_STAGE	QUALITY_STAGE|AMOUNT_VALUE|CLOSE	abgemessene Fraktion I, abgeschlossen	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0110	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f46v	f46	f46v.3	H	B	2	9	12	MIDDLE	0	0	ytchey keody chockhdy chotal okalshdy shy qokar oty qoty shedy chedy dam	0	qokar	1	CLEAN	NONE	KNOWN_OTHER	heißer Drogenanteil I	oty	1	CLEAN	NONE	KNOWN_OTHER	kalte Zubereitung, Anfangsstufe	shedy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	chedy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	0	0
G764-X0111	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f47v	f47	f47v.4	H	A	1	6	7	MIDDLE	0	0	qotol sheey kol sho keechy qoty cthy	0	sho	1	CLEAN	MOIST|PREPARATION	QUALITY_STAGE|CONTENT_PREPARATION	feuchter Ansatz	keechy	1	CLEAN	NONE	OPEN	vollständig erhitzen und anschließend leicht antrocknen	cthy	1	CLEAN	MATERIAL	CONTENT_PREPARATION	Blattgut	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0112	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f48r	f48	f48r.1	H	B	5	5	10	MIDDLE	1	0	pshdaiin ypchdy opchey y dal sheodaiin sheokeol ykeeody olaiin opaldy	0	opchey	1	CLEAN	NONE	KNOWN_OTHER	KNOWN_WHOLE_ROLE__RETIRED_LITERAL_MATERIAL_SUPPRESSED	y	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	sheodaiin	1	CLEAN	AMOUNT|PREPARATION	AMOUNT_VALUE|CONTENT_PREPARATION	drei Portionen eingeweichter Ansatz	sheokeol	1	CLEAN	NONE	OPEN	[sheokeol:?]	0	0
G764-X0113	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f51r	f51	f51r.9	H	A	1	5	7	MIDDLE	0	0	tol daiin daim qchodal dal qody qoetam	0	daim	1	CLEAN	AMOUNT|PROCESS	AMOUNT_VALUE|PROCESS_PASS	eine zweite Portion abmessen	qchodal	1	CLEAN	NONE	OPEN	[qchodal:?]	qody	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	qoetam	1	CLEAN	NONE	OPEN	[qoetam:?]	0	0
G764-X0114	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f52r	f52	f52r.3	H	A	1	2	7	MIDDLE	0	0	tchotshey qoty okchol tchody qotam oky ytoldy	0	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	tchotshey	1	CLEAN	NONE	OPEN	[tchotshey:?]	okchol	1	CLEAN	HOT|DRY|PREPARATION	QUALITY_STAGE|CONTENT_PREPARATION	heißer Ansatz aus Trockengut	tchody	1	CLEAN	NONE	OPEN	[tchody:?]	0	0
G764-X0115	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f53r	f53	f53r.6	H	A	1	9	9	LAST	0	0	ykeodar oqoor o odor chain qokod ykchdy chees dal	0	ykchdy	1	CLEAN	NONE	OPEN	[ykchdy:?]	chees	1	QUARANTINED	NONE	OPEN	QUARANTINED_SOURCE_COMPOSITION	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0116	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f53r	f53	f53r.8	H	A	1	3	9	MIDDLE	0	0	qotchol dar qoty chtor oltsho ykeeod o y toyd	0	qotchol	1	CLEAN	COLD|DRY|MATERIAL	QUALITY_STAGE|CONTENT_PREPARATION	Material: kalt und trocken	dar	1	CLEAN	NONE	KNOWN_OTHER	abgemessener Anteil I	chtor	1	CLEAN	NONE	OPEN	[chtor:?]	oltsho	1	CLEAN	NONE	OPEN	[oltsho:?]	0	0
G764-X0117	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f53r	f53	f53r.9	H	A	1	7	7	LAST	0	1	otol chol ctheees os orol chod qoty	0	orol	1	CLEAN	AMOUNT|MATERIAL	AMOUNT_VALUE|CONTENT_PREPARATION	Drogenstoffportion	chod	1	CLEAN	DRY|PREPARATION	QUALITY_STAGE|CONTENT_PREPARATION	Trockenansatz abschließen	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0118	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f54v	f54	f54v.10	H	A	1	5	6	MIDDLE	0	0	kol aiin chckhy qokal dal qocthy	0	chckhy	1	CLEAN	NONE	KNOWN_OTHER	trockene Mischung, Anfangsstufe	qokal	1	CLEAN	NONE	KNOWN_OTHER	heißes Material I, Anfangsstufe	qocthy	1	CLEAN	NONE	OPEN	[qocthy:?]	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0119	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f56r	f56	f56r.7	H	A	1	5	5	LAST	0	0	sho kchol otchor choky dal	0	otchor	1	CLEAN	COLD|DRY|AMOUNT|MATERIAL|PREPARATION	QUALITY_STAGE|AMOUNT_VALUE|CONTENT_PREPARATION	kalt-trockene Drogenportion im Ansatz	choky	1	CLEAN	HOT|DRY|PREPARATION|BEGIN_STAGE	QUALITY_STAGE|CONTENT_PREPARATION	heiß-trockene Zubereitung, Grundform	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0120	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f56v	f56	f56v.3	H	A	1	7	7	LAST	0	0	ochey chol chol qotchey daiin choteeey dal	0	daiin	1	CLEAN	NONE	SCALAR_VALUE	Wert III	choteeey	1	CLEAN	NONE	OPEN	[choteeey:?]	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0121	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f58r	f58	f58r.12	S	A	3	5	9	MIDDLE	0	0	shoar ar choldal otalchal dal choldy okalys airaldy shar	0	choldal	1	CLEAN	NONE	OPEN	[choldal:?]	otalchal	1	CLEAN	NONE	OPEN	[otalchal:?]	choldy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	okalys	1	CLEAN	NONE	OPEN	[okalys:?]	0	0
G764-X0122	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f58r	f58	f58r.17	S	A	3	7	11	MIDDLE	0	0	ysholshy qotoly daiin ykal dalchdy qoky dal ytchody s olar aly	0	dalchdy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	qoky	1	CLEAN	HOT|BEGIN_STAGE	QUALITY_STAGE	heiß am Anfang des Grades	ytchody	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	s	1	CLEAN	NONE	KNOWN_OTHER	je	0	0
G764-X0123	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f58r	f58	f58r.19	S	A	3	4	10	MIDDLE	0	0	todal qotey chaly dal qokaldy otary okalal ees chal ochaly	0	qotey	1	CLEAN	COLD|MIDDLE_STAGE	QUALITY_STAGE	kalt in der Mitte des Grades	chaly	1	CLEAN	NONE	OPEN	[chaly:?]	qokaldy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	otary	1	CLEAN	NONE	OPEN	[otary:?]	0	0
G764-X0124	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f58r	f58	f58r.22	S	A	3	4	10	MIDDLE	0	0	dcholy ytar chol dal qoaiir chalolky osal chotam chal olseeg	0	ytar	1	CLEAN	PART|MATERIAL	AMOUNT_VALUE|CONTENT_PREPARATION	nimm hiervon die erste gekühlte Drogenfraktion	chol	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	trocken	qoaiir	1	CLEAN	NONE	OPEN	[qoaiir:?]	chalolky	1	CLEAN	NONE	OPEN	[chalolky:?]	0	0
G764-X0125	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f58r	f58	f58r.41	S	A	3	4	7	MIDDLE	0	1	dchol chokal saiin dal okal s alchey	0	chokal	1	CLEAN	HOT|DRY|MATERIAL|PREPARATION|BEGIN_STAGE	QUALITY_STAGE|CONTENT_PREPARATION	Trockenansatz aus heißem Rohstoff Klasse I am Gradanfang	saiin	1	CLEAN	NONE	AMOUNT_VALUE|H2_RECORD_FORM	drei Drachmen	okal	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	s	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	0	0
G764-X0126	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f58r	f58	f58r.7	S	A	3	3	10	MIDDLE	0	0	saiin cholkeey dal shom sholteol ytalody otey cheoly o tchy	0	saiin	1	CLEAN	NONE	AMOUNT_VALUE|H2_RECORD_FORM	drei Drachmen	cholkeey	1	CLEAN	NONE	OPEN	[cholkeey:?]	shom	1	CLEAN	NONE	OPEN	[shom:?]	sholteol	1	CLEAN	NONE	OPEN	[sholteol:?]	0	0
G764-X0127	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f58v	f58	f58v.17	S	A	3	3	10	MIDDLE	0	0	daiin alal dal qokar otal chodol qokeal cheol chos okeeam	0	daiin	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	alal	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	qokar	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	otal	1	CLEAN	NONE	KNOWN_OTHER	Material I im kalten Anfangsansatz	0	0
G764-X0128	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f58v	f58	f58v.32	S	A	3	2	10	MIDDLE	0	0	psheey qoty qokar qokey ky ykar cheal otal kol olchedy	0	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	psheey	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	qokar	1	CLEAN	NONE	KNOWN_OTHER	heißer Drogenanteil I	qokey	1	CLEAN	HOT|MIDDLE_STAGE	QUALITY_STAGE	heiß in der Mitte des Grades	0	0
G764-X0129	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f58v	f58	f58v.6	S	A	3	7	12	MIDDLE	0	0	qokair ar aly shor daiin choly dal ykaiin org fchey okaly oky	0	daiin	1	CLEAN	NONE	SCALAR_VALUE	Wert III	choly	1	CLEAN	DRY	QUALITY_STAGE	Trockenrückstand	ykaiin	1	CLEAN	NONE	KNOWN_OTHER	erhitze hiervon auf Stufe III	org	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	0	0
G764-X0130	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f5v	f5	f5v.5	H	A	1	6	8	MIDDLE	0	0	shokeeol chor cheotol otchol daiin dal chol chotaiin	0	otchol	1	CLEAN	COLD|DRY|MATERIAL|PREPARATION	QUALITY_STAGE|CONTENT_PREPARATION	kalt-trockener Zubereitungsstoff	daiin	1	CLEAN	NONE	SCALAR_VALUE	Wert III	chol	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	trocken	chotaiin	1	CLEAN	COLD|DRY|PREPARATION|LEVEL_III	QUALITY_STAGE|CONTENT_PREPARATION	trockene Zubereitung: kalt, Grad III	0	0
G764-X0131	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f66r	f66	f66r.60	T	B	5	6	9	MIDDLE	0	0	shor sheodal sholdy qokchedy qopchy qoty chedaiir chees kardy	0	qokchedy	1	CLEAN	NONE	KNOWN_OTHER	heiß-trockene Mittelstufe erreicht	qopchy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	chedaiir	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	chees	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	0	0
G764-X0132	oteody	RESULT_STAGE_HEAD	Abkühl-/Ergebnisfeld	C0_AXIS_C1_WHOLE_STAGE_RIVAL	f66r	f66	f66r.75	T	B	5	3	12	MIDDLE	0	0	tcheo sheor oteody lpchees ol ar alkey otey ltsholy shecthy r ol	0	tcheo	1	CLEAN	NONE	OPEN	[tcheo:?]	sheor	1	CLEAN	MOIST|PART|MATERIAL	QUALITY_STAGE|AMOUNT_VALUE|CONTENT_PREPARATION	feuchter Drogenteil	lpchees	1	CLEAN	NONE	OPEN	[lpchees:?]	ol	1	CLEAN	NONE	KNOWN_OTHER	Ansatz-/Trägerfeld; genaue Stoffart offen	0	0
G764-X0133	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f66v	f66	f66v.12	H	B	5	4	10	MIDDLE	0	0	qekar okedy cheky dal chekal chckhy kal kal dar chkchody	0	okedy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	cheky	1	CLEAN	NONE	KNOWN_OTHER	bis zur mittleren Trockenstufe, dann leicht erhitzen	chekal	1	CLEAN	HOT|DRY|MATERIAL|BEGIN_STAGE|MIDDLE_STAGE	QUALITY_STAGE|CONTENT_PREPARATION	Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang	chckhy	1	CLEAN	NONE	KNOWN_OTHER	trockene Mischung, Anfangsstufe	0	0
