event_id	page	record	statement_id	locus	silent_owner_de	containing_clause_de	component_parse	atomic_card_value_de	local_action_expansion_de	allograph_source	predicted_card_no	observed_card_no	card_roundtrip	renderer_source	renderer_rule	predicted_surface	observed_surface	surface_roundtrip	free_choice
E152	f81v	B1	B1-S016	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten an der bezeichneten Stelle anlegen	OK+AL	den laufenden Posten an bezeichnete Stelle ansetzen	anlegen	DIRECT_UNIQUE_PARSE	PROC048	PROC048	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokal	qokal	YES	NO
E153	f81v	B1	B1-S016	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten länger wirken lassen	OK+EE+Y	den aktuellen Posten länger in Einsatz halten	wirken lassen	DIRECT_UNIQUE_PARSE	PROC092	PROC092	YES	FORMULA_CADENCE_RULE	FC05	okeey	okeey	YES	NO
E154	f81v	B1	B1-S016	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter absetzen lassen und den Schritt schließen	OL	fortsetzen	NON_ACTION_CONTRIBUTION	RECORD_RULE	PROC013	PROC013	YES	FORMULA_CADENCE_RULE	FC05	qol	qol	YES	NO
E155	f81v	B1	B1-S016	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter absetzen lassen und den Schritt schließen	SHED+DY	absetzen und den Schritt schließen	absetzen lassen	DIRECT_UNIQUE_PARSE	PROC078	PROC078	YES	FORMULA_CADENCE_RULE	FC05	cheedy	cheedy	YES	NO
E156	f81v	B1	B1-S017	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter an der bezeichneten Stelle kurz umfüllen und den Schritt schließen	AL	bezeichnete Stelle	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC055	PROC055	YES	FORMULA_CADENCE_RULE	FC05	sal	sal	YES	NO
E157	f81v	B1	B1-S017	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter an der bezeichneten Stelle kurz umfüllen und den Schritt schließen	E+OL	kurz · fortsetzen	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC093	PROC093	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	teol	teol	YES	NO
E158	f81v	B1	B1-S017	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter an der bezeichneten Stelle kurz umfüllen und den Schritt schließen	CHD+DY	den laufenden Posten umsetzen; Schritt schließen	umfüllen	NEIGHBOR_RULE	PROC094	PROC094	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	dchdy	dchdy	YES	NO
E159	f81v	B1	B1-S018	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten führen	L+Y	diesen Posten führen	führen	DIRECT_UNIQUE_PARSE	PROC095	PROC095	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	ly	ly	YES	NO
E160	f81v	B1	B1-S018	f81v.27	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter kurz halten	SH+E+OL	fortsetzen den laufenden Posten kurz halten	halten	DIRECT_UNIQUE_PARSE	PROC096	PROC096	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	dsheol	dsheol	YES	NO
E161	f81v	B1	B1-S018	f81v.27	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten im Arbeitsgang länger bis zur Sollstufe auffangen und stehen lassen und den Schritt schließen	O+IIN	Arbeitsgang · Sollstufe	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC097	PROC097	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	oiiin	oiiin	YES	NO
E162	f81v	B1	B1-S018	f81v.27	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten im Arbeitsgang länger bis zur Sollstufe auffangen und stehen lassen und den Schritt schließen	SOLK+EE+DY	den laufenden Posten länger auffangen; Schritt schließen	auffangen und stehen lassen	DIRECT_UNIQUE_PARSE	PROC098	PROC098	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	olkeedy	olkeedy	YES	NO
E163	f81v	B1	B1-S019	f81v.27	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten absetzen lassen und den Schritt schließen	SHED+DY	absetzen und den Schritt schließen	absetzen lassen	DIRECT_UNIQUE_PARSE	PROC078	PROC078	YES	FORMULA_CADENCE_RULE	FC06	tedy	tedy	YES	NO
E164	f81v	B1	B1-S020	f81v.27	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten kurz warm halten	CHK+E+Y	diesen Posten kurz wärmen	warm halten	DIRECT_UNIQUE_PARSE	PROC083	PROC083	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	cheky	cheky	YES	NO
E165	f81v	B1	B1-S020	f81v.27	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten durch den Durchlass kurz zurückhalten und den Schritt schließen	SH+CKH+E+DY	den laufenden Posten durch Durchlass kurz halten; Schritt schließen	zurückhalten	DIRECT_UNIQUE_PARSE	PROC099	PROC099	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shckhedy	shckhedy	YES	NO
E166	f81v	B1	B1-S021	f81v.27	gemeinsame zweireihige Figuren-/Beckenstation	an der bezeichneten Stelle weiterarbeiten	AL	bezeichnete Stelle	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC055	PROC055	YES	FORMULA_CADENCE_RULE	FC06	chal	chal	YES	NO
E167	f82r	B2	B2-S001	f82r.2	oberes Beckenpaar mit Zylinder	den laufenden Posten überführen und den Schritt schließen	CHD+DY	überführen und den Schritt schließen	überführen	NEIGHBOR_RULE	PROC076	PROC076	YES	RECORD_WRAPPER_MELODY	RM06:1	dchedy	dchedy	YES	NO
E168	f82r	B2	B2-S002	f82r.2	oberes Beckenpaar mit Zylinder	den laufenden Posten weiter überführen und den Schritt schließen	OL+CHD+DY	fortsetzen den laufenden Posten umsetzen; Schritt schließen	überführen	DIRECT_UNIQUE_PARSE	PROC079	PROC079	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qolchedy	qolchedy	YES	NO
E169	f82r	B2	B2-S003	f82r.2	oberes Beckenpaar mit Zylinder	eine Portion einsetzen	OK+AIN	den laufenden Posten nach Portion ansetzen	einsetzen	DIRECT_UNIQUE_PARSE	PROC080	PROC080	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokain	qokain	YES	NO
E170	f82r	B2	B2-S003	f82r.2	oberes Beckenpaar mit Zylinder	den laufenden Posten länger einwirken lassen und den Schritt schließen	Y	dieser Posten	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC019	PROC019	YES	RECORD_WRAPPER_MELODY	RM06:1	dy	dy	YES	NO
E171	f82r	B2	B2-S003	f82r.2	oberes Beckenpaar mit Zylinder	den laufenden Posten länger einwirken lassen und den Schritt schließen	OK+EE+DY	den laufenden Posten länger ansetzen; Schritt schließen	einwirken lassen	DIRECT_UNIQUE_PARSE	PROC100	PROC100	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeedy	qokeedy	YES	NO
E172	f82r	B2	B2-S004	f82r.2	oberes Beckenpaar mit Zylinder	den laufenden Posten an der bezeichneten Stelle anlegen	OK+AL	den laufenden Posten an bezeichnete Stelle ansetzen	anlegen	DIRECT_UNIQUE_PARSE	PROC048	PROC048	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokal	qokal	YES	NO
E173	f82r	B2	B2-S004	f82r.2	oberes Beckenpaar mit Zylinder	den laufenden Posten durch den Durchlass durchleiten	L+CKH+Y	diesen Posten durch Durchlass führen	durchleiten	DIRECT_UNIQUE_PARSE	PROC101	PROC101	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lcheckhy	lcheckhy	YES	NO
E174	f82r	B2	B2-S004	f82r.2	oberes Beckenpaar mit Zylinder	den laufenden Posten führen und umsetzen	L+CHD	den laufenden Posten führen und umsetzen	führen + umsetzen	DIRECT_UNIQUE_PARSE	PROC102	PROC102	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lched	lched	YES	NO
E175	f82r	B2	B2-S004	f82r.3	oberes Beckenpaar mit Zylinder	den laufenden Posten länger wirken lassen	OK+EE+Y	den aktuellen Posten länger in Einsatz halten	wirken lassen	DIRECT_UNIQUE_PARSE	PROC092	PROC092	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeey	qokeey	YES	NO
E176	f82r	B2	B2-S004	f82r.3	oberes Beckenpaar mit Zylinder	den laufenden Posten durch den Durchlass kurz durchleiten und den Schritt schließen	L+CKH+E+DY	den laufenden Posten durch Durchlass kurz führen; Schritt schließen	durchleiten	DIRECT_UNIQUE_PARSE	PROC103	PROC103	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lcheckhedy	lcheckhedy	YES	NO
E177	f82r	B2	B2-S005	f82r.3	oberes Beckenpaar mit Zylinder	den laufenden Posten an der bezeichneten Stelle anlegen	OK+AL+Y	diesen Posten an bezeichnete Stelle ansetzen	anlegen	DIRECT_UNIQUE_PARSE	PROC104	PROC104	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokaly	qokaly	YES	NO
E178	f82r	B2	B2-S005	f82r.3	oberes Beckenpaar mit Zylinder	den laufenden Posten nach vorgeschriebenem Maß bis zum Maß auffangen	SOLK+AIIN	den laufenden Posten nach vorgeschriebenes Maß auffangen	bis zum Maß auffangen	DIRECT_UNIQUE_PARSE	PROC105	PROC105	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	solkaiin	solkaiin	YES	NO
E179	f82r	B2	B2-S005	f82r.3	oberes Beckenpaar mit Zylinder	den laufenden Posten nach vorgeschriebenem Maß durch den Durchlass einleiten	CKH+Y	Durchlass · dieser Posten	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC075	PROC075	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chckhy	chckhy	YES	NO
E180	f82r	B2	B2-S005	f82r.3	oberes Beckenpaar mit Zylinder	den laufenden Posten nach vorgeschriebenem Maß durch den Durchlass einleiten	OK+AIIN	nach vorgeschriebenem Maß in Einsatz bringen	einleiten	DIRECT_UNIQUE_PARSE	PROC038	PROC038	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokaiin	qokaiin	YES	NO
E181	f82r	B2	B2-S005	f82r.4	oberes Beckenpaar mit Zylinder	den laufenden Posten nach vorgeschriebenem Maß durch den Durchlass einleiten	OK+AIIN	nach vorgeschriebenem Maß in Einsatz bringen	einleiten	DIRECT_UNIQUE_PARSE	PROC038	PROC038	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokaiin	qokaiin	YES	NO
E182	f82r	B2	B2-S005	f82r.4	oberes Beckenpaar mit Zylinder	den laufenden Posten weiter im Arbeitsgang zunächst kurz, dann länger bis bereit warm halten	O+CTH+E+OL	Arbeitsgang · bereit · kurz · fortsetzen	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC106	PROC106	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	octheol	octheol	YES	NO
E183	f82r	B2	B2-S005	f82r.4	oberes Beckenpaar mit Zylinder	den laufenden Posten weiter im Arbeitsgang zunächst kurz, dann länger bis bereit warm halten	CHK+EE+Y	diesen Posten länger wärmen	warm halten	RECORD_RULE	PROC107	PROC107	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chkeey	chkeey	YES	NO
E184	f82r	B2	B2-S005	f82r.4	oberes Beckenpaar mit Zylinder	den laufenden Posten abführen und den Schritt schließen	L+DY	den laufenden Posten führen; Schritt schließen	abführen	DIRECT_UNIQUE_PARSE	PROC108	PROC108	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	ldy	ldy	YES	NO
E185	f82r	B2	B2-S006	f82r.4	oberes Beckenpaar mit Zylinder	danach den laufenden Posten an der bezeichneten Stelle länger anlegen	OT+EE+Y	danach · länger · dieser Posten	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC109	PROC109	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	oteey	oteey	YES	NO
E186	f82r	B2	B2-S006	f82r.4	oberes Beckenpaar mit Zylinder	danach den laufenden Posten an der bezeichneten Stelle länger anlegen	OK+AL	den laufenden Posten an bezeichnete Stelle ansetzen	anlegen	DIRECT_UNIQUE_PARSE	PROC048	PROC048	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokal	qokal	YES	NO
E187	f82r	B2	B2-S006	f82r.4	oberes Beckenpaar mit Zylinder	den laufenden Posten durch den Durchlass kurz zurückhalten	SH+E+CKH+Y	diesen Posten durch Durchlass kurz halten	zurückhalten	DIRECT_UNIQUE_PARSE	PROC110	PROC110	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	sheckhy	sheckhy	YES	NO
E188	f82r	B2	B2-S006	f82r.4	oberes Beckenpaar mit Zylinder	den laufenden Posten einsetzen	OK+Y	den aktuellen Posten in Einsatz bringen	einsetzen	LOCAL_LOCUS_MEMORY	PROC008	PROC008	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qoky	qoky	YES	NO
E189	f82r	B2	B2-S007	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	den laufenden Posten kurz ruhen lassen und den Schritt schließen	SH+E+DY	den laufenden Posten kurz halten; Schritt schließen	ruhen lassen	DIRECT_UNIQUE_PARSE	PROC111	PROC111	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	dshedy	dshedy	YES	NO
E190	f82r	B2	B2-S008	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	danach den laufenden Posten von dort nach vorgeschriebenem Maß einsetzen	OT+AIIN	danach · vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC112	PROC112	YES	RECORD_WRAPPER_MELODY	RM06:2	sotaiin	sotaiin	YES	NO
E191	f82r	B2	B2-S008	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	danach den laufenden Posten von dort nach vorgeschriebenem Maß einsetzen	OK+AR	den laufenden Posten von dort ansetzen	einsetzen	DIRECT_UNIQUE_PARSE	PROC113	PROC113	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokar	qokar	YES	NO
E192	f82r	B2	B2-S008	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	den laufenden Posten absetzen lassen und den Schritt schließen	SHED+DY	absetzen und den Schritt schließen	absetzen lassen	DIRECT_UNIQUE_PARSE	PROC078	PROC078	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shedy	shedy	YES	NO
E193	f82r	B2	B2-S009	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	den laufenden Posten weiter kurz ruhen lassen und den Schritt schließen	OL+SH+E+DY	fortsetzen den laufenden Posten kurz halten; Schritt schließen	ruhen lassen	DIRECT_UNIQUE_PARSE	PROC114	PROC114	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	solshedy	solshedy	YES	NO
E194	f82r	B2	B2-S010	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	den laufenden Posten länger wirken lassen	OK+EE+Y	den aktuellen Posten länger in Einsatz halten	wirken lassen	DIRECT_UNIQUE_PARSE	PROC092	PROC092	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeey	qokeey	YES	NO
E195	f82r	B2	B2-S010	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	den laufenden Posten einsetzen	OK+Y	den aktuellen Posten in Einsatz bringen	einsetzen	LOCAL_LOCUS_MEMORY	PROC008	PROC008	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qoky	qoky	YES	NO
E196	f82r	B2	B2-S010	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	den laufenden Posten weiter länger halten	LS	weiter	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC115	PROC115	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	ls	ls	YES	NO
E197	f82r	B2	B2-S010	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	den laufenden Posten weiter länger halten	SH+EE+Y	diesen Posten länger halten	halten	NEIGHBOR_RULE	PROC031	PROC031	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	cheey	cheey	YES	NO
E198	f82r	B2	B2-S011	f82r.19	mittlere rechte unklare Station	eine Portion einsetzen	OK+AIN	den laufenden Posten nach Portion ansetzen	einsetzen	DIRECT_UNIQUE_PARSE	PROC080	PROC080	YES	AUTOMATIC_CONTEXT_RULE	WR01	okain	okain	YES	NO
E199	f82r	B2	B2-S011	f82r.19	mittlere rechte unklare Station	eine Portion von dort einsetzen	AR	von dort	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC003	PROC003	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	char	char	YES	NO
E200	f82r	B2	B2-S011	f82r.19	mittlere rechte unklare Station	eine Portion von dort einsetzen	OK+AIN	den laufenden Posten nach Portion ansetzen	einsetzen	DIRECT_UNIQUE_PARSE	PROC080	PROC080	YES	RECORD_WRAPPER_MELODY	RM06:3	okain	okain	YES	NO
E201	f82r	B2	B2-S011	f82r.19	mittlere rechte unklare Station	den laufenden Posten länger einwirken lassen und den Schritt schließen	OK+EE+DY	den laufenden Posten länger ansetzen; Schritt schließen	einwirken lassen	DIRECT_UNIQUE_PARSE	PROC100	PROC100	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeedy	qokeedy	YES	NO
E202	f82r	B2	B2-S012	f82r.19	mittlere rechte unklare Station	den laufenden Posten führen und abnehmen	L+CH+Y	diesen Posten führen und abziehen	führen + abnehmen	DIRECT_UNIQUE_PARSE	PROC116	PROC116	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lchy	lchy	YES	NO
E203	f82r	B2	B2-S012	f82r.23	unteres grünes Mehrfigurenbecken	den laufenden Posten länger halten	SH+EE+Y	diesen Posten länger halten	halten	NEIGHBOR_RULE	PROC031	PROC031	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	cheey	cheey	YES	NO
E204	f82r	B2	B2-S012	f82r.23	unteres grünes Mehrfigurenbecken	den laufenden Posten zunächst kurz, dann länger bis bereit wirken lassen	CTH+E+Y	bereit · kurz · dieser Posten	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC117	PROC117	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qcthey	qcthey	YES	NO
E205	f82r	B2	B2-S012	f82r.23	unteres grünes Mehrfigurenbecken	den laufenden Posten zunächst kurz, dann länger bis bereit wirken lassen	OK+EE+Y	den aktuellen Posten länger in Einsatz halten	wirken lassen	DIRECT_UNIQUE_PARSE	PROC092	PROC092	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeey	qokeey	YES	NO
E206	f82r	B2	B2-S012	f82r.23	unteres grünes Mehrfigurenbecken	den laufenden Posten länger führen	L+EE+Y	diesen Posten länger führen	führen	DIRECT_UNIQUE_PARSE	PROC118	PROC118	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lcheey	lcheey	YES	NO
E207	f82r	B2	B2-S012	f82r.23	unteres grünes Mehrfigurenbecken	den laufenden Posten nach vorgeschriebenem Maß vollständig einsetzen und den Schritt schließen	AIIN	vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC009	PROC009	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	daiin	daiin	YES	NO
E208	f82r	B2	B2-S012	f82r.23	unteres grünes Mehrfigurenbecken	den laufenden Posten nach vorgeschriebenem Maß vollständig einsetzen und den Schritt schließen	Y	dieser Posten	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC019	PROC019	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chey	chey	YES	NO
E209	f82r	B2	B2-S012	f82r.23	unteres grünes Mehrfigurenbecken	den laufenden Posten nach vorgeschriebenem Maß vollständig einsetzen und den Schritt schließen	OK+EEE+DY	den laufenden Posten vollständig ansetzen; Schritt schließen	einsetzen	DIRECT_UNIQUE_PARSE	PROC119	PROC119	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeeedy	qokeeedy	YES	NO
E210	f82r	B2	B2-S013	f82r.23	unteres grünes Mehrfigurenbecken	den laufenden Posten abführen und überführen und den Schritt schließen	L+CHD+DY	weiterleiten, überführen und den Schritt schließen	abführen + überführen	DIRECT_UNIQUE_PARSE	PROC120	PROC120	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lchedy	lchedy	YES	NO
E211	f82r	B2	B2-S014	f82r.23	unteres grünes Mehrfigurenbecken	den laufenden Posten von dort ableiten	L+AR	den laufenden Posten von dort führen	ableiten	DIRECT_UNIQUE_PARSE	PROC121	PROC121	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lar	lar	YES	NO
E212	f82r	B2	B2-S015	f82r.26	kleine Randstationen des unteren Beckens	den laufenden Posten kurz halten	SH+E+Y	diesen Posten kurz halten	halten	DIRECT_UNIQUE_PARSE	PROC122	PROC122	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	tshey	tshey	YES	NO
E213	f82r	B2	B2-S015	f82r.26	kleine Randstationen des unteren Beckens	den laufenden Posten länger einwirken lassen und den Schritt schließen	OK+EE+DY	den laufenden Posten länger ansetzen; Schritt schließen	einwirken lassen	DIRECT_UNIQUE_PARSE	PROC100	PROC100	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeedy	qokeedy	YES	NO
E214	f82r	B2	B2-S016	f82r.26	kleine Randstationen des unteren Beckens	den laufenden Posten von dort an der bezeichneten Stelle ableiten und umfüllen	AL	bezeichnete Stelle	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC055	PROC055	YES	FORMULA_CADENCE_RULE	FC07	cheal	cheal	YES	NO
E215	f82r	B2	B2-S016	f82r.26	kleine Randstationen des unteren Beckens	den laufenden Posten von dort an der bezeichneten Stelle ableiten und umfüllen	L+CHD+AR	den laufenden Posten von dort führen und umsetzen	ableiten + umfüllen	DIRECT_UNIQUE_PARSE	PROC123	PROC123	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lchedar	lchedar	YES	NO
E216	f82r	B2	B2-S016	f82r.26	kleine Randstationen des unteren Beckens	den laufenden Posten kurz abnehmen und abteilen	CH+E+S	den laufenden Posten kurz abziehen und teilen	abnehmen + abteilen	DIRECT_UNIQUE_PARSE	PROC124	PROC124	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	ches	ches	YES	NO
E217	f82r	B2	B2-S016	f82r.26	kleine Randstationen des unteren Beckens	danach den laufenden Posten nach vorgeschriebenem Maß länger einsetzen	AIIN	vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC009	PROC009	YES	FORMULA_CADENCE_RULE	FC07	aiin	aiin	YES	NO
E218	f82r	B2	B2-S016	f82r.26	kleine Randstationen des unteren Beckens	danach den laufenden Posten nach vorgeschriebenem Maß länger einsetzen	OT+EE+Y	danach · länger · dieser Posten	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC109	PROC109	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	oteey	oteey	YES	NO
E219	f82r	B2	B2-S016	f82r.26	kleine Randstationen des unteren Beckens	danach den laufenden Posten nach vorgeschriebenem Maß länger einsetzen	OK+AIIN	nach vorgeschriebenem Maß in Einsatz bringen	einsetzen	DIRECT_UNIQUE_PARSE	PROC038	PROC038	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokaiin	qokaiin	YES	NO
E220	f82r	B2	B2-S016	f82r.26	kleine Randstationen des unteren Beckens	den laufenden Posten kurz wirken lassen	OK+E+Y	diesen Posten kurz ansetzen	wirken lassen	DIRECT_UNIQUE_PARSE	PROC085	PROC085	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	okey	okey	YES	NO
E221	f82r	B2	B2-S016	f82r.27	kleine Randstationen des unteren Beckens	den laufenden Posten einfüllen und überführen und den Schritt schließen	P+CHD+DY	den laufenden Posten hineingeben und umsetzen; Schritt schließen	einfüllen + überführen	DIRECT_UNIQUE_PARSE	PROC125	PROC125	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	pchedy	pchedy	YES	NO
E222	f82r	B2	B2-S017	f82r.27	kleine Randstationen des unteren Beckens	den laufenden Posten an der bezeichneten Stelle kurz abkühlen lassen und ruhen lassen und den Schritt schließen	R+SH+E+AL	den laufenden Posten an bezeichnete Stelle kurz abkühlen und halten	abkühlen lassen + ruhen lassen	DIRECT_UNIQUE_PARSE	PROC126	PROC126	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	rsheal	rsheal	YES	NO
E223	f82r	B2	B2-S017	f82r.27	kleine Randstationen des unteren Beckens	den laufenden Posten an der bezeichneten Stelle kurz abkühlen lassen und ruhen lassen und den Schritt schließen	AL+DY	bezeichnete Stelle; Schritt schließen	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC127	PROC127	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	daldy	daldy	YES	NO
E224	f82r	B2	B2-S018	f82r.27	kleine Randstationen des unteren Beckens	den laufenden Posten länger einwirken lassen und den Schritt schließen	OK+EE+DY	den laufenden Posten länger ansetzen; Schritt schließen	einwirken lassen	DIRECT_UNIQUE_PARSE	PROC100	PROC100	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeedy	qokeedy	YES	NO
E225	f82r	B2	B2-S019	f82r.27	kleine Randstationen des unteren Beckens	den laufenden Posten auskühlen lassen und absetzen lassen und den Schritt schließen	R+SHED+DY	den laufenden Posten abkühlen und absetzen; Schritt schließen	auskühlen lassen + absetzen lassen	DIRECT_UNIQUE_PARSE	PROC128	PROC128	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	rshedy	rshedy	YES	NO
E226	f82r	B2	B2-S020	f82r.27	kleine Randstationen des unteren Beckens	danach länger einwirken lassen und den Schritt schließen	OT+EE+DY	danach · länger; Schritt schließen	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC129	PROC129	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qoteedy	qoteedy	YES	NO
E227	f82r	B2	B2-S021	f82r.27	kleine Randstationen des unteren Beckens	den laufenden Posten länger einwirken lassen und den Schritt schließen	OK+EE+DY	den laufenden Posten länger ansetzen; Schritt schließen	einwirken lassen	DIRECT_UNIQUE_PARSE	PROC100	PROC100	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeedy	qokeedy	YES	NO
