gdt753_occurrence_id	gdt753_pair_id	comparison_group	pair_side	surface	paired_surface	page	physical_folio	locus	token_ordinal	line_token_count	normalized_position	current_inherited_semantic_value_de_not_used_as_field_anchor	current_inherited_confidence_not_used_for_field_anchor	current_inherited_authority_not_used_for_field_anchor	current_inherited_dispatch_not_used_for_field_anchor	written_line_eva	left_extent	right_extent	left_boundary_reason	right_boundary_reason	boundary_complete	anchor_count	anchor_surfaces	anchor_tags	anchor_evidence	field_channel	slot_class	slot_label_de	process_or_material_middle_support	preparation_support	quality_stage_support	process_support	material_support	middle_stage_support	unknown_cells_inside	literal_identity	confirmed_lexeme	component_export_credit
G753-O0459	G753-P02	MATCHED_Q_PAIR	BASE	oteey	qoteey	f103r	f103	f103r.24	11	12	0.909091	kalter Ansatz am Ende des Grades	W3_SOLID_WORKING_THEORY	oteey#GLOBAL	UNCHANGED_GDT733	tchoky okeal shedy qokal oty opchedy qotain shcthy otey dain oteey oky	5	1	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	1	otey	COLD|PREPARATION|MIDDLE_STAGE	L2 otey=kalter Ansatz in der Mitte des Grades [COLD|PREPARATION|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0460	G753-P02	MATCHED_Q_PAIR	BASE	oteey	qoteey	f103r	f103	f103r.25	11	12	0.909091	kalter Ansatz am Ende des Grades	W3_SOLID_WORKING_THEORY	oteey#GLOBAL	UNCHANGED_GDT733	dar shey qokain chckhey chey kain chedal okeeey qoodain okain oteey ol	5	1	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	1	chedal	DRY|AMOUNT|MATERIAL|MIDDLE_STAGE	L4 chedal=trockener abgewogener Rohstoffposten I in der Gradmitte [DRY|AMOUNT|MATERIAL|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0461	G753-P04	MATCHED_Q_PAIR	BASE	otain	qotain	f103r	f103	f103r.28	7	11	0.600000	kalt im Zubereitungsrahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	deshedy qokeeey dalkain okaiin chedy qokeey otain ain ol cheey lkeedy	5	3	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R4	0	1	qokeey	HOT|END_STAGE	L1 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0462	G753-P07	MATCHED_NONQ_PAIR	BASE	kaiin	ykaiin	f103r	f103	f103r.31	3	11	0.200000	heiß, Grad III	W3_SOLID_WORKING_THEORY	kaiin#GLOBAL	UNCHANGED_GDT733	soiin chol kaiin chal okaiin shckhy qokal shdar shchdy okaiin chty	1	5	STRICT_INITIAL_BEFORE_R2	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0463	G753-P08	MATCHED_NONQ_PAIR	PREFIX	okeedy	keedy	f103r	f103	f103r.36	3	8	0.285714	heißer Ansatz am Ende des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	okeedy#GLOBAL	UNCHANGED_GDT733	okool chedy okeedy qokeedy qokeey shdy otey qokeey	2	5	LINE_EDGE_AFTER_R2	RADIUS5_CENSORED	0	3	qokeey|otey|qokeey	HOT|COLD|PREPARATION|MIDDLE_STAGE|END_STAGE	R2 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY] || R4 otey=kalter Ansatz in der Mitte des Grades [COLD|PREPARATION|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || R5 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0464	G753-P09	MATCHED_NONQ_PAIR	PREFIX	ykeedy	keedy	f103r	f103	f103r.39	1	6	0.000000	Eintrag: heiß am Gradende, abgeschlossen	W2_PROVISIONAL_WORKING	ykeedy#GLOBAL	UNCHANGED_GDT733	ykeedy qokeey lsheey qotal shedy oteey	0	1	LINE_EDGE_AFTER_R0	STRICT_INITIAL_BEFORE_R2	1	1	qokeey	HOT|END_STAGE	R1 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	1	0	0	0	0	OPEN	0	0
G753-O0465	G753-P02	MATCHED_Q_PAIR	BASE	oteey	qoteey	f103r	f103	f103r.39	6	6	1.000000	kalter Ansatz am Ende des Grades	W3_SOLID_WORKING_THEORY	oteey#GLOBAL	UNCHANGED_GDT733	ykeedy qokeey lsheey qotal shedy oteey	2	0	STRICT_INITIAL_BEFORE_R3	LINE_EDGE_AFTER_R0	1	1	qotal	COLD|MATERIAL|BEGIN_STAGE	L2 qotal=Rohstoffklasse I, kalt am Gradanfang [COLD|MATERIAL|BEGIN_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	1	0	1	0	0	OPEN	0	0
G753-O0466	G753-P02	MATCHED_Q_PAIR	PREFIX	qoteey	oteey	f103r	f103	f103r.40	8	10	0.777778	kalt am Ende des Grades	W3_SOLID_WORKING_THEORY	qoteey#GLOBAL	UNCHANGED_GDT733	qokeey sheeol shckhy sheol shodyol aiin otedy qoteey lotar otam	5	0	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R1	0	1	sheol	MOIST|MATERIAL	L4 sheol=feuchtes Material [MOIST|MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0467	G753-P04	MATCHED_Q_PAIR	PREFIX	qotain	otain	f103r	f103	f103r.50	11	11	1.000000	kalt im qo-Rahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	ssheey l shey qol cheey chey qokeey okeey qokain cheey qotain	5	0	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	1	qokeey	HOT|END_STAGE	L4 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0468	G753-P02	MATCHED_Q_PAIR	BASE	oteey	qoteey	f103r	f103	f103r.52	2	10	0.111111	kalter Ansatz am Ende des Grades	W3_SOLID_WORKING_THEORY	oteey#GLOBAL	UNCHANGED_GDT733	pchedal oteey qol keedy qokeey qoty chepchy qopchey lkaiin otalsy	0	5	STRICT_INITIAL_BEFORE_R1	RADIUS5_CENSORED	0	1	qokeey	HOT|END_STAGE	R3 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0469	G753-P04	MATCHED_Q_PAIR	PREFIX	qotain	otain	f103v	f103	f103v.2	10	11	0.900000	kalt im qo-Rahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	daiin shey qokal shedy qokeedy qoteor shey qoty chckhy qotain chalr	5	1	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	2	OPEN	0	0
G753-O0470	G753-P08	MATCHED_NONQ_PAIR	PREFIX	okeedy	keedy	f103v	f103	f103v.3	10	12	0.818182	heißer Ansatz am Ende des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	okeedy#GLOBAL	UNCHANGED_GDT733	qok or chedy qokey dar chcthy char qoty shdy okeedy qokeey qokain	5	2	RADIUS5_CENSORED	LINE_EDGE_AFTER_R2	0	1	qokeey	HOT|END_STAGE	R1 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0471	G753-P09	MATCHED_NONQ_PAIR	PREFIX	ykeedy	keedy	f103v	f103	f103v.4	8	8	1.000000	Eintrag: heiß am Gradende, abgeschlossen	W2_PROVISIONAL_WORKING	ykeedy#GLOBAL	UNCHANGED_GDT733	y cheey qokeey okeey lkees ol qoteedy ykeedy	2	0	STRICT_INITIAL_BEFORE_R3	LINE_EDGE_AFTER_R0	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0472	G753-P03	MATCHED_Q_PAIR	PREFIX	qotedy	otedy	f103v	f103	f103v.5	8	10	0.777778	kalt in der Mitte des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	qotedy#GLOBAL	UNCHANGED_GDT733	pcheor olkeey cheky qokshdy qokaiin okechdy qopchdy qotedy qokaiin oly	3	2	PRIOR_CLOSE_BEFORE_R4	LINE_EDGE_AFTER_R2	1	1	oly	PROCESS	R2 oly=abseihen [PROCESS;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_PROCESS	INGREDIENT_OR_PROCESS_COMPLEMENT	Stoff-/Prozessergänzung offen	0	0	0	1	0	0	1	OPEN	0	0
G753-O0473	G753-P02	MATCHED_Q_PAIR	BASE	oteey	qoteey	f103v	f103	f103v.7	5	12	0.363636	kalter Ansatz am Ende des Grades	W3_SOLID_WORKING_THEORY	oteey#GLOBAL	UNCHANGED_GDT733	daiin shey chol chey oteey lkeeor okaiin shedy shedy qokaiin ol chedydy	4	0	LINE_EDGE_AFTER_R4	STRICT_INITIAL_BEFORE_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0474	G753-P04	MATCHED_Q_PAIR	PREFIX	qotain	otain	f103v	f103	f103v.10	11	12	0.909091	kalt im qo-Rahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	or cheey qokeeshy okeey loiin oy otedy lor aiin sheor qotain olldy	2	1	STRICT_INITIAL_BEFORE_R3	LINE_EDGE_AFTER_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0475	G753-P08	MATCHED_NONQ_PAIR	PREFIX	okeedy	keedy	f103v	f103	f103v.12	4	13	0.250000	heißer Ansatz am Ende des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	okeedy#GLOBAL	UNCHANGED_GDT733	sal sheal shedy okeedy qokeey l ol shedy pchor pchedy pol sheedy opalam	2	4	STRICT_INITIAL_BEFORE_R3	STRICT_INITIAL_BEFORE_R5	1	1	qokeey	HOT|END_STAGE	R1 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	1	0	0	0	0	OPEN	0	0
G753-O0476	G753-P04	MATCHED_Q_PAIR	BASE	otain	qotain	f103v	f103	f103v.15	10	12	0.818182	kalt im Zubereitungsrahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	tchedal shey lcheey lchdy ch ar olchey lcheody tedy otain otain otay	0	0	PRIOR_CLOSE_BEFORE_R1	PAIR_SURFACE_BEFORE_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0477	G753-P04	MATCHED_Q_PAIR	BASE	otain	qotain	f103v	f103	f103v.15	11	12	0.909091	kalt im Zubereitungsrahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	tchedal shey lcheey lchdy ch ar olchey lcheody tedy otain otain otay	0	1	PAIR_SURFACE_BEFORE_R1	LINE_EDGE_AFTER_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0478	G753-P04	MATCHED_Q_PAIR	BASE	otain	qotain	f103v	f103	f103v.16	6	8	0.714286	kalt im Zubereitungsrahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	daiin sheekchy okeeshy qol shedy otain ol kedy	5	2	RADIUS5_CENSORED	LINE_EDGE_AFTER_R2	0	2	okeeshy|sheekchy	HOT|DRY|MOIST|PREPARATION|END_STAGE	L4 sheekchy=vollständig anfeuchten, dann heiß-trocken ansetzen [HOT|DRY|MOIST|END_STAGE;W2_PROVISIONAL_WORKING] || L3 okeeshy=heißer, vollständig angefeuchteter Ansatz [HOT|MOIST|PREPARATION|END_STAGE;W2_PROVISIONAL_WORKING]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0479	G753-P02	MATCHED_Q_PAIR	PREFIX	qoteey	oteey	f103v	f103	f103v.17	3	11	0.200000	kalt am Ende des Grades	W3_SOLID_WORKING_THEORY	qoteey#GLOBAL	UNCHANGED_GDT733	qokeedy chedy qoteey oteedy lkedy shedy qokal ol char otal opchedy	2	1	LINE_EDGE_AFTER_R2	STRICT_INITIAL_BEFORE_R2	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0480	G753-P02	MATCHED_Q_PAIR	BASE	oteey	qoteey	f103v	f103	f103v.23	7	13	0.500000	kalter Ansatz am Ende des Grades	W3_SOLID_WORKING_THEORY	oteey#GLOBAL	UNCHANGED_GDT733	ycheody l ar cheey or aiiin oteey otal otear or ar keey qoty	5	5	RADIUS5_CENSORED	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0481	G753-P04	MATCHED_Q_PAIR	BASE	otain	qotain	f103v	f103	f103v.24	8	12	0.636364	kalt im Zubereitungsrahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	ykeey lchey qokeey ror aiin olan otan otain otain ar y kain	3	0	STRICT_INITIAL_BEFORE_R4	PAIR_SURFACE_BEFORE_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0482	G753-P04	MATCHED_Q_PAIR	BASE	otain	qotain	f103v	f103	f103v.24	9	12	0.727273	kalt im Zubereitungsrahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	ykeey lchey qokeey ror aiin olan otan otain otain ar y kain	0	3	PAIR_SURFACE_BEFORE_R1	LINE_EDGE_AFTER_R3	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0483	G753-P04	MATCHED_Q_PAIR	PREFIX	qotain	otain	f103v	f103	f103v.25	5	10	0.444444	kalt im qo-Rahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	sain olkeeey qokan oteedy qotain otal oty opar aram oteeam	3	5	STRICT_INITIAL_BEFORE_R4	RADIUS5_CENSORED	0	1	aram	AMOUNT|PART|MATERIAL	R4 aram=ein Maß der ersten Drogenfraktion [AMOUNT|PART|MATERIAL;W3_SOLID_WORKING_THEORY]	QUANTITY_OR_PART	QUANTITY_REFERENT_OR_PART_NAME	Mengenbezug-/Teilname offen	0	0	0	0	0	0	3	OPEN	0	0
G753-O0484	G753-P02	MATCHED_Q_PAIR	BASE	oteey	qoteey	f103v	f103	f103v.26	4	6	0.600000	kalter Ansatz am Ende des Grades	W3_SOLID_WORKING_THEORY	oteey#GLOBAL	UNCHANGED_GDT733	yteey qokeey sheety oteey lshedy oteaiin	3	0	LINE_EDGE_AFTER_R3	STRICT_INITIAL_BEFORE_R1	1	3	sheety|qokeey|yteey	HOT|MOIST|END_STAGE	L3 yteey=kühle hiervon bis zur Endstufe ab [END_STAGE;W3_SOLID_WORKING_THEORY] || L2 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY] || L1 sheety=vollständig angefeuchtet und gekühlt [MOIST|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	1	0	0	0	0	OPEN	0	0
G753-O0485	G753-P03	MATCHED_Q_PAIR	BASE	otedy	qotedy	f103v	f103	f103v.27	8	10	0.777778	kalter Ansatz in der Mitte des Grades, abgeschlossen	NA	G732-X0212	UNCHANGED_GDT733	fcheody arar okeey okeey lchedy oteal lpar otedy qotar otaryly	0	2	STRICT_INITIAL_BEFORE_R1	LINE_EDGE_AFTER_R2	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0486	G753-P03	MATCHED_Q_PAIR	BASE	otedy	qotedy	f103v	f103	f103v.30	6	10	0.555556	kalter Ansatz in der Mitte des Grades, abgeschlossen	NA	G732-X0221	UNCHANGED_GDT733	pchear okain opchedy pchol fchedy otedy poly lchedy fchedey rar	1	0	STRICT_INITIAL_BEFORE_R2	STRICT_INITIAL_BEFORE_R1	1	1	fchedy	DRY|PART|PROCESS|MIDDLE_STAGE	L1 fchedy=Blütenfraktion bis zur Mittelstufe trocknen und abschließen [DRY|PART|PROCESS|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	Zutat-/Anweisungsinhalt offen	1	0	1	1	0	1	0	OPEN	0	0
G753-O0487	G753-P03	MATCHED_Q_PAIR	BASE	otedy	qotedy	f103v	f103	f103v.34	9	11	0.800000	kalter Ansatz in der Mitte des Grades, abgeschlossen	NA	G732-X0233	UNCHANGED_GDT733	daiin sheey ol chey qok shey qokaiin checkhy otedy lshey lchdy	5	0	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R1	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0488	G753-P02	MATCHED_Q_PAIR	BASE	oteey	qoteey	f103v	f103	f103v.38	1	8	0.000000	kalter Ansatz am Ende des Grades	W3_SOLID_WORKING_THEORY	oteey#GLOBAL	UNCHANGED_GDT733	oteey l chees ol chey chey chol keechy	0	5	LINE_EDGE_AFTER_R0	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0489	G753-P03	MATCHED_Q_PAIR	BASE	otedy	qotedy	f104r	f104	f104r.3	6	13	0.416667	kalter Ansatz in der Mitte des Grades, abgeschlossen	NA	G732-X0294	UNCHANGED_GDT733	daiir o cthedy otech ykar otedy otody qoteeor yteeody oteedy aky okal daram	5	5	RADIUS5_CENSORED	RADIUS5_CENSORED	0	2	ykar|daiir	HOT|PART|MATERIAL	L5 daiir=abgemessene Fraktion III [PART;W3_SOLID_WORKING_THEORY] || L1 ykar=nimm hiervon die erste erhitzte Drogenfraktion [HOT|PART|MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	5	OPEN	0	0
G753-O0490	G753-P04	MATCHED_Q_PAIR	PREFIX	qotain	otain	f104r	f104	f104r.6	9	12	0.727273	kalt im qo-Rahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	y cheeody aiin lkar cheeo dain ockhedy qokeedy qotain otchdy otain chedam	1	1	PRIOR_CLOSE_BEFORE_R2	PAIR_SURFACE_BEFORE_R2	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0491	G753-P06	MATCHED_Q_PAIR	PREFIX	qokair	okair	f104r	f104	f104r.11	3	8	0.285714	erhitze die zweite Fraktion	W3_SOLID_WORKING_THEORY	qokair#GLOBAL	UNCHANGED_GDT733	otodchy lkeody qokair otoly shodar cheey okar olkeedy	0	5	STRICT_INITIAL_BEFORE_R1	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	2	OPEN	0	0
G753-O0492	G753-P07	MATCHED_NONQ_PAIR	BASE	kaiin	ykaiin	f104r	f104	f104r.15	7	8	0.857143	heiß, Grad III	W3_SOLID_WORKING_THEORY	kaiin#GLOBAL	UNCHANGED_GDT733	sor chodaiin chody okar otolkeechdy okal kaiin cheodaiin	5	1	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0493	G753-P10	MATCHED_NONQ_PAIR	PREFIX	otchor	tchor	f104r	f104	f104r.23	9	13	0.666667	kalt-trockene Drogenportion im Ansatz	W3_SOLID_WORKING_THEORY	otchor#GLOBAL	UNCHANGED_GDT733	ol sheockhey chol kechdy okeedal lkain chol keeody otchor aiir chol kar alol	2	4	STRICT_INITIAL_BEFORE_R3	LINE_EDGE_AFTER_R4	1	2	kar|alol	HOT|PART|MATERIAL	R3 kar=heiße Drogenfraktion I [HOT|PART|MATERIAL;W3_SOLID_WORKING_THEORY] || R4 alol=Drogenstoff aus Rohdroge I [MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	1	0	1	0	0	OPEN	0	0
G753-O0494	G753-P06	MATCHED_Q_PAIR	BASE	okair	qokair	f104r	f104	f104r.25	2	11	0.100000	heiße Drogenfraktion II im Ansatz	W3_SOLID_WORKING_THEORY	okair#GLOBAL	UNCHANGED_GDT733	sar okair chckhey qodaiin chckhy checkhd l raiin otain ar airam	0	5	STRICT_INITIAL_BEFORE_R1	RADIUS5_CENSORED	0	1	chckhey	DRY|PREPARATION|MIDDLE_STAGE	R1 chckhey=Arzneikompositum: trocken, Gradmitte [DRY|PREPARATION|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0495	G753-P04	MATCHED_Q_PAIR	BASE	otain	qotain	f104r	f104	f104r.25	9	11	0.800000	kalt im Zubereitungsrahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	sar okair chckhey qodaiin chckhy checkhd l raiin otain ar airam	0	2	STRICT_INITIAL_BEFORE_R1	LINE_EDGE_AFTER_R2	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0496	G753-P02	MATCHED_Q_PAIR	BASE	oteey	qoteey	f104r	f104	f104r.31	6	10	0.555556	kalter Ansatz am Ende des Grades	W3_SOLID_WORKING_THEORY	oteey#GLOBAL	UNCHANGED_GDT733	qokeeo aiin okeey okolchey lcheeey oteey lkechedy qokaiin chedar cholcham	0	0	STRICT_INITIAL_BEFORE_R1	STRICT_INITIAL_BEFORE_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0497	G753-P07	MATCHED_NONQ_PAIR	BASE	kaiin	ykaiin	f104r	f104	f104r.36	7	10	0.666667	heiß, Grad III	W3_SOLID_WORKING_THEORY	kaiin#GLOBAL	UNCHANGED_GDT733	psheody qotar chopar qotaly qotsheod qotechy kaiin okar qopchar opam	5	3	RADIUS5_CENSORED	LINE_EDGE_AFTER_R3	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	6	OPEN	0	0
G753-O0498	G753-P05	MATCHED_Q_PAIR	PREFIX	qoaiin	oaiin	f104r	f104	f104r.37	3	10	0.222222	nimm drei Teile	W3_SOLID_WORKING_THEORY	qoaiin#GLOBAL	UNCHANGED_GDT733	okaiin cheodal qoaiin okar oraiin okar oteody qokaiin okal qotir	2	5	LINE_EDGE_AFTER_R2	RADIUS5_CENSORED	0	1	oraiin	AMOUNT	R2 oraiin=drei Portionen [AMOUNT;W3_SOLID_WORKING_THEORY]	QUANTITY_OR_PART	QUANTITY_REFERENT_OR_PART_NAME	Mengenbezug-/Teilname offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0499	G753-P02	MATCHED_Q_PAIR	PREFIX	qoteey	oteey	f104r	f104	f104r.41	1	10	0.000000	kalt am Ende des Grades	W3_SOLID_WORKING_THEORY	qoteey#GLOBAL	UNCHANGED_GDT733	qoteey qokeor soiir qoty qokl lkaiin yteedy qokain oqockhy dar	0	1	LINE_EDGE_AFTER_R0	STRICT_INITIAL_BEFORE_R2	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0500	G753-P02	MATCHED_Q_PAIR	BASE	oteey	qoteey	f104r	f104	f104r.43	7	11	0.600000	kalter Ansatz am Ende des Grades	W3_SOLID_WORKING_THEORY	oteey#GLOBAL	UNCHANGED_GDT733	tsheodl qokaiin qokchedy ykchdy pchedy qokeedy oteey qokain oteo l dal	1	4	STRICT_INITIAL_BEFORE_R2	LINE_EDGE_AFTER_R4	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0501	G753-P04	MATCHED_Q_PAIR	BASE	otain	qotain	f104r	f104	f104r.45	6	11	0.500000	kalt im Zubereitungsrahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	daiin olcheeo l s aiin otain ar chedy qokaiin otaiin otaiin	5	5	RADIUS5_CENSORED	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
