event_id	source_position_id	semantic_execution	page	record	statement_id	locus	surface	card_no	component_parse	clause_id	card_clause_type	portable_card_reading_de	occurrence_action_senses_de	occurrence_frame_codes	containing_clause_de	silent_owner_de	complete_default_available
E165	SRC_E165	EXECUTE_ONCE	f81v	B1	B1-S020	f81v.27	shckhedy	PROC099	SH+CKH+E+DY	I026-C02	ACTION_CLAUSE	den laufenden Posten durch Durchlass kurz halten; Schritt schließen	zurückhalten	SH:PATH_HOLD	den laufenden Posten durch den Durchlass kurz zurückhalten und den Schritt schließen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E166	SRC_E166	EXECUTE_ONCE	f81v	B1	B1-S021	f81v.27	chal	PROC055	AL	I027-C01	ARGUMENT_OR_ADDRESS	bezeichnete Stelle	NON_ACTION_CONTRIBUTION	NONE	an der bezeichneten Stelle weiterarbeiten	gemeinsame zweireihige Figuren-/Beckenstation	YES
E167	SRC_E167	EXECUTE_ONCE	f82r	B2	B2-S001	f82r.2	dchedy	PROC076	CHD+DY	I028-C01	ACTION_CLAUSE	den laufenden Posten umsetzen; Schritt schließen	überführen	CHD:COMMIT_TRANSFER	den laufenden Posten überführen und den Schritt schließen	oberes Beckenpaar mit Zylinder	YES
E168	SRC_E168	EXECUTE_ONCE	f82r	B2	B2-S002	f82r.2	qolchedy	PROC079	OL+CHD+DY	I029-C01	ACTION_CLAUSE	fortsetzen den laufenden Posten umsetzen; Schritt schließen	überführen	CHD:COMMIT_TRANSFER	den laufenden Posten weiter überführen und den Schritt schließen	oberes Beckenpaar mit Zylinder	YES
E169	SRC_E169	EXECUTE_ONCE	f82r	B2	B2-S003	f82r.2	qokain	PROC080	OK+AIN	I030-C01	ACTION_CLAUSE	den laufenden Posten nach Portion ansetzen	einsetzen	OK:MEASURED_CHARGE	eine Portion einsetzen	oberes Beckenpaar mit Zylinder	YES
E170	SRC_E170	EXECUTE_ONCE	f82r	B2	B2-S003	f82r.2	dy	PROC019	Y	I030-C02	ARGUMENT_OR_ADDRESS	dieser Posten	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten länger einwirken lassen und den Schritt schließen	oberes Beckenpaar mit Zylinder	YES
E171	SRC_E171	EXECUTE_ONCE	f82r	B2	B2-S003	f82r.2	qokeedy	PROC100	OK+EE+DY	I030-C02	ACTION_CLAUSE	den laufenden Posten länger ansetzen; Schritt schließen	einwirken lassen	OK:TIMED_APPLICATION	den laufenden Posten länger einwirken lassen und den Schritt schließen	oberes Beckenpaar mit Zylinder	YES
E172	SRC_E172	EXECUTE_ONCE	f82r	B2	B2-S004	f82r.2	qokal	PROC048	OK+AL	I031-C01	ACTION_CLAUSE	den laufenden Posten an bezeichnete Stelle ansetzen	anlegen	OK:TARGET_APPLY	den laufenden Posten an der bezeichneten Stelle anlegen	oberes Beckenpaar mit Zylinder	YES
E173	SRC_E173	EXECUTE_ONCE	f82r	B2	B2-S004	f82r.2	lcheckhy	PROC101	L+CKH+Y	I031-C02	ACTION_CLAUSE	diesen Posten durch Durchlass führen	durchleiten	L:PATH_GUIDE	den laufenden Posten durch den Durchlass durchleiten	oberes Beckenpaar mit Zylinder	YES
E174	SRC_E174	EXECUTE_ONCE	f82r	B2	B2-S004	f82r.2	lched	PROC102	L+CHD	I031-C03	ACTION_CLAUSE	den laufenden Posten führen und umsetzen	führen + umsetzen	L:GUIDE|CHD:TRANSFER	den laufenden Posten führen und umsetzen	oberes Beckenpaar mit Zylinder	YES
E175	SRC_E175	EXECUTE_ONCE	f82r	B2	B2-S004	f82r.3	qokeey	PROC092	OK+EE+Y	I031-C04	ACTION_CLAUSE	diesen Posten länger ansetzen	wirken lassen	OK:HOLD_ACTIVE	den laufenden Posten länger wirken lassen	oberes Beckenpaar mit Zylinder	YES
E176	SRC_E176	EXECUTE_ONCE	f82r	B2	B2-S004	f82r.3	lcheckhedy	PROC103	L+CKH+E+DY	I031-C05	ACTION_CLAUSE	den laufenden Posten durch Durchlass kurz führen; Schritt schließen	durchleiten	L:PATH_GUIDE	den laufenden Posten durch den Durchlass kurz durchleiten und den Schritt schließen	oberes Beckenpaar mit Zylinder	YES
E177	SRC_E177	EXECUTE_ONCE	f82r	B2	B2-S005	f82r.3	qokaly	PROC104	OK+AL+Y	I032-C01	ACTION_CLAUSE	diesen Posten an bezeichnete Stelle ansetzen	anlegen	OK:TARGET_APPLY	den laufenden Posten an der bezeichneten Stelle anlegen	oberes Beckenpaar mit Zylinder	YES
E178	SRC_E178	EXECUTE_ONCE	f82r	B2	B2-S005	f82r.3	solkaiin	PROC105	SOLK+AIIN	I032-C02	ACTION_CLAUSE	den laufenden Posten nach vorgeschriebenes Maß auffangen	bis zum Maß auffangen	SOLK:MEASURED_COLLECT	den laufenden Posten nach vorgeschriebenem Maß bis zum Maß auffangen	oberes Beckenpaar mit Zylinder	YES
E179	SRC_E179	EXECUTE_ONCE	f82r	B2	B2-S005	f82r.3	chckhy	PROC075	CKH+Y	I032-C03	ARGUMENT_OR_ADDRESS	Durchlass · dieser Posten	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten nach vorgeschriebenem Maß durch den Durchlass einleiten	oberes Beckenpaar mit Zylinder	YES
E180	SRC_E180_E181	SKIP_ANTICIPATORY_COPY	f82r	B2	B2-S005	f82r.3	qokaiin	PROC038	OK+AIIN	I032-C03	ACTION_CLAUSE	den laufenden Posten nach vorgeschriebenes Maß ansetzen	einleiten	OK:FLOW_START	den laufenden Posten nach vorgeschriebenem Maß durch den Durchlass einleiten	oberes Beckenpaar mit Zylinder	YES
E181	SRC_E180_E181	EXECUTE_ONCE	f82r	B2	B2-S005	f82r.4	qokaiin	PROC038	OK+AIIN	I032-C03	ACTION_CLAUSE	den laufenden Posten nach vorgeschriebenes Maß ansetzen	einleiten	OK:FLOW_START	den laufenden Posten nach vorgeschriebenem Maß durch den Durchlass einleiten	oberes Beckenpaar mit Zylinder	YES
E182	SRC_E182	EXECUTE_ONCE	f82r	B2	B2-S005	f82r.4	octheol	PROC106	O+CTH+E+OL	I032-C04	STATE_OR_GRADE_PHRASE	Arbeitsgang · bereit · kurz · fortsetzen	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten weiter im Arbeitsgang zunächst kurz, dann länger bis bereit warm halten	oberes Beckenpaar mit Zylinder	YES
E183	SRC_E183	EXECUTE_ONCE	f82r	B2	B2-S005	f82r.4	chkeey	PROC107	CHK+EE+Y	I032-C04	ACTION_CLAUSE	diesen Posten länger wärmen	warm halten	CHK:HOLD_WARM	den laufenden Posten weiter im Arbeitsgang zunächst kurz, dann länger bis bereit warm halten	oberes Beckenpaar mit Zylinder	YES
E184	SRC_E184	EXECUTE_ONCE	f82r	B2	B2-S005	f82r.4	ldy	PROC108	L+DY	I032-C05	ACTION_CLAUSE	den laufenden Posten führen; Schritt schließen	abführen	L:CLOSED_DRAIN	den laufenden Posten abführen und den Schritt schließen	oberes Beckenpaar mit Zylinder	YES
E185	SRC_E185	EXECUTE_ONCE	f82r	B2	B2-S006	f82r.4	oteey	PROC109	OT+EE+Y	I033-C01	STATE_OR_GRADE_PHRASE	danach · länger · dieser Posten	NON_ACTION_CONTRIBUTION	NONE	danach den laufenden Posten an der bezeichneten Stelle länger anlegen	oberes Beckenpaar mit Zylinder	YES
E186	SRC_E186	EXECUTE_ONCE	f82r	B2	B2-S006	f82r.4	qokal	PROC048	OK+AL	I033-C01	ACTION_CLAUSE	den laufenden Posten an bezeichnete Stelle ansetzen	anlegen	OK:TARGET_APPLY	danach den laufenden Posten an der bezeichneten Stelle länger anlegen	oberes Beckenpaar mit Zylinder	YES
E187	SRC_E187	EXECUTE_ONCE	f82r	B2	B2-S006	f82r.4	sheckhy	PROC110	SH+E+CKH+Y	I033-C02	ACTION_CLAUSE	diesen Posten durch Durchlass kurz halten	zurückhalten	SH:PATH_HOLD	den laufenden Posten durch den Durchlass kurz zurückhalten	oberes Beckenpaar mit Zylinder	YES
E188	SRC_E188	EXECUTE_ONCE	f82r	B2	B2-S006	f82r.4	qoky	PROC008	OK+Y	I033-C03	ACTION_CLAUSE	diesen Posten ansetzen	einsetzen	OK:ACTIVATE	den laufenden Posten einsetzen	oberes Beckenpaar mit Zylinder	YES
E189	SRC_E189	EXECUTE_ONCE	f82r	B2	B2-S007	f82r.7	dshedy	PROC111	SH+E+DY	I033-C04	ACTION_CLAUSE	den laufenden Posten kurz halten; Schritt schließen	ruhen lassen	SH:TIMED_REST	den laufenden Posten kurz ruhen lassen und den Schritt schließen	mittleres linkes Handgerät mit Inline-Knoten	YES
E190	SRC_E190	EXECUTE_ONCE	f82r	B2	B2-S008	f82r.7	sotaiin	PROC112	OT+AIIN	I034-C01	SEQUENCE_OR_CONTINUATION	danach · vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	NONE	danach den laufenden Posten von dort nach vorgeschriebenem Maß einsetzen	mittleres linkes Handgerät mit Inline-Knoten	YES
E191	SRC_E191	EXECUTE_ONCE	f82r	B2	B2-S008	f82r.7	qokar	PROC113	OK+AR	I034-C01	ACTION_CLAUSE	den laufenden Posten von dort ansetzen	einsetzen	OK:MEASURED_CHARGE	danach den laufenden Posten von dort nach vorgeschriebenem Maß einsetzen	mittleres linkes Handgerät mit Inline-Knoten	YES
E192	SRC_E192	EXECUTE_ONCE	f82r	B2	B2-S008	f82r.7	shedy	PROC078	SHED+DY	I034-C02	ACTION_CLAUSE	den laufenden Posten absetzen; Schritt schließen	absetzen lassen	SHED:COMMIT_SETTLE	den laufenden Posten absetzen lassen und den Schritt schließen	mittleres linkes Handgerät mit Inline-Knoten	YES
E193	SRC_E193	EXECUTE_ONCE	f82r	B2	B2-S009	f82r.7	solshedy	PROC114	OL+SH+E+DY	I035-C01	ACTION_CLAUSE	fortsetzen den laufenden Posten kurz halten; Schritt schließen	ruhen lassen	SH:TIMED_REST	den laufenden Posten weiter kurz ruhen lassen und den Schritt schließen	mittleres linkes Handgerät mit Inline-Knoten	YES
E194	SRC_E194	EXECUTE_ONCE	f82r	B2	B2-S010	f82r.7	qokeey	PROC092	OK+EE+Y	I036-C01	ACTION_CLAUSE	diesen Posten länger ansetzen	wirken lassen	OK:HOLD_ACTIVE	den laufenden Posten länger wirken lassen	mittleres linkes Handgerät mit Inline-Knoten	YES
E195	SRC_E195	EXECUTE_ONCE	f82r	B2	B2-S010	f82r.7	qoky	PROC008	OK+Y	I036-C02	ACTION_CLAUSE	diesen Posten ansetzen	einsetzen	OK:ACTIVATE	den laufenden Posten einsetzen	mittleres linkes Handgerät mit Inline-Knoten	YES
E196	SRC_E196	EXECUTE_ONCE	f82r	B2	B2-S010	f82r.7	ls	PROC115	LS	I036-C03	SEQUENCE_OR_CONTINUATION	weiter	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten weiter länger halten	mittleres linkes Handgerät mit Inline-Knoten	YES
E197	SRC_E197	EXECUTE_ONCE	f82r	B2	B2-S010	f82r.7	cheey	PROC031	SH+EE+Y	I036-C03	ACTION_CLAUSE	diesen Posten länger halten	halten	SH:TIMED_HOLD	den laufenden Posten weiter länger halten	mittleres linkes Handgerät mit Inline-Knoten	YES
E198	SRC_E198	EXECUTE_ONCE	f82r	B2	B2-S011	f82r.19	okain	PROC080	OK+AIN	I036-C04	ACTION_CLAUSE	den laufenden Posten nach Portion ansetzen	einsetzen	OK:MEASURED_CHARGE	eine Portion einsetzen	mittlere rechte unklare Station	YES
E199	SRC_E199	EXECUTE_ONCE	f82r	B2	B2-S011	f82r.19	char	PROC003	AR	I036-C05	ARGUMENT_OR_ADDRESS	von dort	NON_ACTION_CONTRIBUTION	NONE	eine Portion von dort einsetzen	mittlere rechte unklare Station	YES
E200	SRC_E200	EXECUTE_ONCE	f82r	B2	B2-S011	f82r.19	okain	PROC080	OK+AIN	I036-C05	ACTION_CLAUSE	den laufenden Posten nach Portion ansetzen	einsetzen	OK:MEASURED_CHARGE	eine Portion von dort einsetzen	mittlere rechte unklare Station	YES
E201	SRC_E201	EXECUTE_ONCE	f82r	B2	B2-S011	f82r.19	qokeedy	PROC100	OK+EE+DY	I036-C06	ACTION_CLAUSE	den laufenden Posten länger ansetzen; Schritt schließen	einwirken lassen	OK:TIMED_APPLICATION	den laufenden Posten länger einwirken lassen und den Schritt schließen	mittlere rechte unklare Station	YES
E202	SRC_E202	EXECUTE_ONCE	f82r	B2	B2-S012	f82r.19	lchy	PROC116	L+CH+Y	I037-C01	ACTION_CLAUSE	diesen Posten führen und abziehen	führen + abnehmen	L:GUIDE|CH:TAKE_OFF	den laufenden Posten führen und abnehmen	mittlere rechte unklare Station	YES
E203	SRC_E203	EXECUTE_ONCE	f82r	B2	B2-S012	f82r.23	cheey	PROC031	SH+EE+Y	I037-C02	ACTION_CLAUSE	diesen Posten länger halten	halten	SH:TIMED_HOLD	den laufenden Posten länger halten	unteres grünes Mehrfigurenbecken	YES
E204	SRC_E204	EXECUTE_ONCE	f82r	B2	B2-S012	f82r.23	qcthey	PROC117	CTH+E+Y	I037-C03	STATE_OR_GRADE_PHRASE	bereit · kurz · dieser Posten	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten zunächst kurz, dann länger bis bereit wirken lassen	unteres grünes Mehrfigurenbecken	YES
E205	SRC_E205	EXECUTE_ONCE	f82r	B2	B2-S012	f82r.23	qokeey	PROC092	OK+EE+Y	I037-C03	ACTION_CLAUSE	diesen Posten länger ansetzen	wirken lassen	OK:HOLD_ACTIVE	den laufenden Posten zunächst kurz, dann länger bis bereit wirken lassen	unteres grünes Mehrfigurenbecken	YES
E206	SRC_E206	EXECUTE_ONCE	f82r	B2	B2-S012	f82r.23	lcheey	PROC118	L+EE+Y	I037-C04	ACTION_CLAUSE	diesen Posten länger führen	führen	L:GUIDE	den laufenden Posten länger führen	unteres grünes Mehrfigurenbecken	YES
E207	SRC_E207	EXECUTE_ONCE	f82r	B2	B2-S012	f82r.23	daiin	PROC009	AIIN	I037-C05	ARGUMENT_OR_ADDRESS	vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten nach vorgeschriebenem Maß vollständig einsetzen und den Schritt schließen	unteres grünes Mehrfigurenbecken	YES
E208	SRC_E208	EXECUTE_ONCE	f82r	B2	B2-S012	f82r.23	chey	PROC019	Y	I037-C05	ARGUMENT_OR_ADDRESS	dieser Posten	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten nach vorgeschriebenem Maß vollständig einsetzen und den Schritt schließen	unteres grünes Mehrfigurenbecken	YES
E209	SRC_E209	EXECUTE_ONCE	f82r	B2	B2-S012	f82r.23	qokeeedy	PROC119	OK+EEE+DY	I037-C05	ACTION_CLAUSE	den laufenden Posten vollständig ansetzen; Schritt schließen	einsetzen	OK:MEASURED_CHARGE	den laufenden Posten nach vorgeschriebenem Maß vollständig einsetzen und den Schritt schließen	unteres grünes Mehrfigurenbecken	YES
E210	SRC_E210	EXECUTE_ONCE	f82r	B2	B2-S013	f82r.23	lchedy	PROC120	L+CHD+DY	I038-C01	ACTION_CLAUSE	den laufenden Posten führen und umsetzen; Schritt schließen	abführen + überführen	L:CLOSED_DRAIN|CHD:COMMIT_TRANSFER	den laufenden Posten abführen und überführen und den Schritt schließen	unteres grünes Mehrfigurenbecken	YES
E211	SRC_E211	EXECUTE_ONCE	f82r	B2	B2-S014	f82r.23	lar	PROC121	L+AR	I039-C01	ACTION_CLAUSE	den laufenden Posten von dort führen	ableiten	L:SOURCE_DRAIN	den laufenden Posten von dort ableiten	unteres grünes Mehrfigurenbecken	YES
E212	SRC_E212	EXECUTE_ONCE	f82r	B2	B2-S015	f82r.26	tshey	PROC122	SH+E+Y	I039-C02	ACTION_CLAUSE	diesen Posten kurz halten	halten	SH:TIMED_HOLD	den laufenden Posten kurz halten	kleine Randstationen des unteren Beckens	YES
E213	SRC_E213	EXECUTE_ONCE	f82r	B2	B2-S015	f82r.26	qokeedy	PROC100	OK+EE+DY	I039-C03	ACTION_CLAUSE	den laufenden Posten länger ansetzen; Schritt schließen	einwirken lassen	OK:TIMED_APPLICATION	den laufenden Posten länger einwirken lassen und den Schritt schließen	kleine Randstationen des unteren Beckens	YES
E214	SRC_E214	EXECUTE_ONCE	f82r	B2	B2-S016	f82r.26	cheal	PROC055	AL	I040-C01	ARGUMENT_OR_ADDRESS	bezeichnete Stelle	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten von dort an der bezeichneten Stelle ableiten und umfüllen	kleine Randstationen des unteren Beckens	YES
E215	SRC_E215	EXECUTE_ONCE	f82r	B2	B2-S016	f82r.26	lchedar	PROC123	L+CHD+AR	I040-C01	ACTION_CLAUSE	den laufenden Posten von dort führen und umsetzen	ableiten + umfüllen	L:SOURCE_DRAIN|CHD:TARGET_TRANSFER	den laufenden Posten von dort an der bezeichneten Stelle ableiten und umfüllen	kleine Randstationen des unteren Beckens	YES
E216	SRC_E216	EXECUTE_ONCE	f82r	B2	B2-S016	f82r.26	ches	PROC124	CH+E+S	I040-C02	ACTION_CLAUSE	den laufenden Posten kurz abziehen und teilen	abnehmen + abteilen	CH:TAKE_OFF|S:DIVIDE	den laufenden Posten kurz abnehmen und abteilen	kleine Randstationen des unteren Beckens	YES
E217	SRC_E217	EXECUTE_ONCE	f82r	B2	B2-S016	f82r.26	aiin	PROC009	AIIN	I040-C03	ARGUMENT_OR_ADDRESS	vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	NONE	danach den laufenden Posten nach vorgeschriebenem Maß länger einsetzen	kleine Randstationen des unteren Beckens	YES
E218	SRC_E218	EXECUTE_ONCE	f82r	B2	B2-S016	f82r.26	oteey	PROC109	OT+EE+Y	I040-C03	STATE_OR_GRADE_PHRASE	danach · länger · dieser Posten	NON_ACTION_CONTRIBUTION	NONE	danach den laufenden Posten nach vorgeschriebenem Maß länger einsetzen	kleine Randstationen des unteren Beckens	YES
E219	SRC_E219	EXECUTE_ONCE	f82r	B2	B2-S016	f82r.26	qokaiin	PROC038	OK+AIIN	I040-C03	ACTION_CLAUSE	den laufenden Posten nach vorgeschriebenes Maß ansetzen	einsetzen	OK:MEASURED_CHARGE	danach den laufenden Posten nach vorgeschriebenem Maß länger einsetzen	kleine Randstationen des unteren Beckens	YES
E220	SRC_E220	EXECUTE_ONCE	f82r	B2	B2-S016	f82r.26	okey	PROC085	OK+E+Y	I040-C04	ACTION_CLAUSE	diesen Posten kurz ansetzen	wirken lassen	OK:HOLD_ACTIVE	den laufenden Posten kurz wirken lassen	kleine Randstationen des unteren Beckens	YES
E221	SRC_E221	EXECUTE_ONCE	f82r	B2	B2-S016	f82r.27	pchedy	PROC125	P+CHD+DY	I040-C05	ACTION_CLAUSE	den laufenden Posten hineingeben und umsetzen; Schritt schließen	einfüllen + überführen	P:COMMIT_FILL|CHD:COMMIT_TRANSFER	den laufenden Posten einfüllen und überführen und den Schritt schließen	kleine Randstationen des unteren Beckens	YES
E222	SRC_E222	EXECUTE_ONCE	f82r	B2	B2-S017	f82r.27	rsheal	PROC126	R+SH+E+AL	I041-C01	ACTION_CLAUSE	den laufenden Posten an bezeichnete Stelle kurz abkühlen und halten	abkühlen lassen + ruhen lassen	R:TARGET_COOL|SH:TIMED_REST	den laufenden Posten an der bezeichneten Stelle kurz abkühlen lassen und ruhen lassen und den Schritt schließen	kleine Randstationen des unteren Beckens	YES
E223	SRC_E223	EXECUTE_ONCE	f82r	B2	B2-S017	f82r.27	daldy	PROC127	AL+DY	I041-C01	CLOSE_WITHOUT_ACTION	bezeichnete Stelle; Schritt schließen	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten an der bezeichneten Stelle kurz abkühlen lassen und ruhen lassen und den Schritt schließen	kleine Randstationen des unteren Beckens	YES
E224	SRC_E224	EXECUTE_ONCE	f82r	B2	B2-S018	f82r.27	qokeedy	PROC100	OK+EE+DY	I042-C01	ACTION_CLAUSE	den laufenden Posten länger ansetzen; Schritt schließen	einwirken lassen	OK:TIMED_APPLICATION	den laufenden Posten länger einwirken lassen und den Schritt schließen	kleine Randstationen des unteren Beckens	YES
E225	SRC_E225	EXECUTE_ONCE	f82r	B2	B2-S019	f82r.27	rshedy	PROC128	R+SHED+DY	I043-C01	ACTION_CLAUSE	den laufenden Posten abkühlen und absetzen; Schritt schließen	auskühlen lassen + absetzen lassen	R:COMMIT_COOL|SHED:COMMIT_SETTLE	den laufenden Posten auskühlen lassen und absetzen lassen und den Schritt schließen	kleine Randstationen des unteren Beckens	YES
E226	SRC_E226	EXECUTE_ONCE	f82r	B2	B2-S020	f82r.27	qoteedy	PROC129	OT+EE+DY	I044-C01	CLOSE_WITHOUT_ACTION	danach · länger; Schritt schließen	NON_ACTION_CONTRIBUTION	NONE	danach länger einwirken lassen und den Schritt schließen	kleine Randstationen des unteren Beckens	YES
E227	SRC_E227	EXECUTE_ONCE	f82r	B2	B2-S021	f82r.27	qokeedy	PROC100	OK+EE+DY	I045-C01	ACTION_CLAUSE	den laufenden Posten länger ansetzen; Schritt schließen	einwirken lassen	OK:TIMED_APPLICATION	den laufenden Posten länger einwirken lassen und den Schritt schließen	kleine Randstationen des unteren Beckens	YES
E228	SRC_E228	EXECUTE_ONCE	f82r	B2	B2-S022	f82r.27	lochedy	PROC130	L+O+CHD+DY	I046-C01	ACTION_CLAUSE	den Arbeitsgang führen und umsetzen; Schritt schließen	abführen + überführen	L:CLOSED_DRAIN|CHD:COMMIT_TRANSFER	den laufenden Posten im Arbeitsgang abführen und überführen und den Schritt schließen	kleine Randstationen des unteren Beckens	YES
E229	SRC_E229	EXECUTE_ONCE	f83r	B3	B3-S001	f83r.3	olkeedy	PROC098	SOLK+EE+DY	I047-C01	ACTION_CLAUSE	den laufenden Posten länger auffangen; Schritt schließen	auffangen und stehen lassen	SOLK:COMMIT_COLLECT	den laufenden Posten länger auffangen und stehen lassen und den Schritt schließen	obere offene Fächerstation am Rand	YES
E230	SRC_E230	EXECUTE_ONCE	f83r	B3	B3-S002	f83r.3	qotal	PROC131	OT+AL	I048-C01	SEQUENCE_OR_CONTINUATION	danach · bezeichnete Stelle	NON_ACTION_CONTRIBUTION	NONE	danach den laufenden Posten an der bezeichneten Stelle länger anwärmen und den Schritt schließen	obere offene Fächerstation am Rand	YES
E231	SRC_E231	EXECUTE_ONCE	f83r	B3	B3-S002	f83r.3	chkeedy	PROC132	CHK+EE+DY	I048-C01	ACTION_CLAUSE	den laufenden Posten länger wärmen; Schritt schließen	anwärmen	CHK:TARGET_WARM	danach den laufenden Posten an der bezeichneten Stelle länger anwärmen und den Schritt schließen	obere offene Fächerstation am Rand	YES
E232	SRC_E232	EXECUTE_ONCE	f83r	B3	B3-S003	f83r.3	chey	PROC019	Y	I049-C01	ARGUMENT_OR_ADDRESS	dieser Posten	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten nach vorgeschriebenem Maß abführen und abmessen und umsetzen und den Schritt schließen	obere offene Fächerstation am Rand	YES
E233	SRC_E233	EXECUTE_ONCE	f83r	B3	B3-S003	f83r.3	daiin	PROC009	AIIN	I049-C01	ARGUMENT_OR_ADDRESS	vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten nach vorgeschriebenem Maß abführen und abmessen und umsetzen und den Schritt schließen	obere offene Fächerstation am Rand	YES
E234	SRC_E234	EXECUTE_ONCE	f83r	B3	B3-S003	f83r.3	chey	PROC019	Y	I049-C01	ARGUMENT_OR_ADDRESS	dieser Posten	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten nach vorgeschriebenem Maß abführen und abmessen und umsetzen und den Schritt schließen	obere offene Fächerstation am Rand	YES
E235	SRC_E235	EXECUTE_ONCE	f83r	B3	B3-S003	f83r.3	lchedy	PROC120	L+CHD+DY	I049-C01	ACTION_CLAUSE	den laufenden Posten führen und umsetzen; Schritt schließen	abführen + abmessen und umsetzen	L:CLOSED_DRAIN|CHD:MEASURED_TRANSFER	den laufenden Posten nach vorgeschriebenem Maß abführen und abmessen und umsetzen und den Schritt schließen	obere offene Fächerstation am Rand	YES
E236	SRC_E236	EXECUTE_ONCE	f83r	B3	B3-S004	f83r.3	qokaiin	PROC038	OK+AIIN	I050-C01	ACTION_CLAUSE	den laufenden Posten nach vorgeschriebenes Maß ansetzen	einsetzen	OK:MEASURED_CHARGE	den laufenden Posten nach vorgeschriebenem Maß einsetzen	obere offene Fächerstation am Rand	YES
E237	SRC_E237	EXECUTE_ONCE	f83r	B3	B3-S004	f83r.3	qotal	PROC131	OT+AL	I050-C02	SEQUENCE_OR_CONTINUATION	danach · bezeichnete Stelle	NON_ACTION_CONTRIBUTION	NONE	danach den laufenden Posten von dort an der bezeichneten Stelle umfüllen und den Schritt schließen	obere offene Fächerstation am Rand	YES
E238	SRC_E238	EXECUTE_ONCE	f83r	B3	B3-S004	f83r.3	dar	PROC003	AR	I050-C02	ARGUMENT_OR_ADDRESS	von dort	NON_ACTION_CONTRIBUTION	NONE	danach den laufenden Posten von dort an der bezeichneten Stelle umfüllen und den Schritt schließen	obere offene Fächerstation am Rand	YES
E239	SRC_E239	EXECUTE_ONCE	f83r	B3	B3-S005	f83r.6	schedy	PROC076	CHD+DY	I050-C02	ACTION_CLAUSE	den laufenden Posten umsetzen; Schritt schließen	umfüllen	CHD:TARGET_TRANSFER	danach den laufenden Posten von dort an der bezeichneten Stelle umfüllen und den Schritt schließen	mittlere Randfigur im runden Gefäß	YES
E240	SRC_E240	EXECUTE_ONCE	f83r	B3	B3-S006	f83r.6	chedchy	PROC133	CHD+Y	I051-C01	ACTION_CLAUSE	diesen Posten umsetzen	umsetzen	CHD:TRANSFER	den laufenden Posten umsetzen	mittlere Randfigur im runden Gefäß	YES
E241	SRC_E241	EXECUTE_ONCE	f83r	B3	B3-S006	f83r.6	qokal	PROC048	OK+AL	I051-C02	ACTION_CLAUSE	den laufenden Posten an bezeichnete Stelle ansetzen	anlegen	OK:TARGET_APPLY	den laufenden Posten an der bezeichneten Stelle anlegen	mittlere Randfigur im runden Gefäß	YES
E242	SRC_E242	EXECUTE_ONCE	f83r	B3	B3-S006	f83r.6	olchedy	PROC079	OL+CHD+DY	I051-C03	ACTION_CLAUSE	fortsetzen den laufenden Posten umsetzen; Schritt schließen	überführen	CHD:COMMIT_TRANSFER	den laufenden Posten weiter überführen und den Schritt schließen	mittlere Randfigur im runden Gefäß	YES
E243	SRC_E243	EXECUTE_ONCE	f83r	B3	B3-S007	f83r.6	qokaiin	PROC038	OK+AIIN	I052-C01	ACTION_CLAUSE	den laufenden Posten nach vorgeschriebenes Maß ansetzen	einsetzen	OK:MEASURED_CHARGE	den laufenden Posten nach vorgeschriebenem Maß einsetzen	mittlere Randfigur im runden Gefäß	YES
E244	SRC_E244	EXECUTE_ONCE	f83r	B3	B3-S007	f83r.6	chedy	PROC042	CHD+Y	I052-C02	ACTION_CLAUSE	diesen Posten umsetzen	umsetzen	CHD:TRANSFER	den laufenden Posten umsetzen	mittlere Randfigur im runden Gefäß	YES
E245	SRC_E245	EXECUTE_ONCE	f83r	B3	B3-S007	f83r.6	qokeedy	PROC100	OK+EE+DY	I052-C03	ACTION_CLAUSE	den laufenden Posten länger ansetzen; Schritt schließen	einwirken lassen	OK:TIMED_APPLICATION	den laufenden Posten länger einwirken lassen und den Schritt schließen	mittlere Randfigur im runden Gefäß	YES
E246	SRC_E246	EXECUTE_ONCE	f83r	B3	B3-S008	f83r.6	lchedy	PROC120	L+CHD+DY	I053-C01	ACTION_CLAUSE	den laufenden Posten führen und umsetzen; Schritt schließen	abführen + überführen	L:CLOSED_DRAIN|CHD:COMMIT_TRANSFER	den laufenden Posten abführen und überführen und den Schritt schließen	mittlere Randfigur im runden Gefäß	YES
