rank	page	locus	surface	working_default_de	practical_render_de	card_type	composition	strongest_rival_de	strength	reader_merge_surface	zl3b_line	v41_translation_de	v42_translation_de	status
63	f40r	f40r.6	shok	Feuchtansatz erhitzen	erhitze Drogenportion als Feuchtansatz	CONTEXT_SCOPED_SHORT_FORM	SH_MOIST+O_PREP+K_HOT	heißer Feuchtansatz ohne bezeichnete Stufe	CONTEXT_READER_MERGE__FREE_DEFAULT_EXPLORATORY	shokor	tor or ar shok or am o lshedy qokam chdy kar oraiin	kalte Drogenportion; Drogenportion; Drogenfraktion I; [shok:?]; Drogenportion; Maßeinheit I; Holzdroge im Ansatz vollständig eingeweicht; nimm ein Maß und erhitze es; angetrocknet; heiße Drogenfraktion I; Portion III	kalte Drogenportion; Drogenportion; Drogenfraktion I; erhitze Drogenportion als Feuchtansatz; Maßeinheit I; Holzdroge im Ansatz vollständig eingeweicht; nimm ein Maß und erhitze es; angetrocknet; heiße Drogenfraktion I; Portion III	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
64	f40v	f40v.14	qokees	erhitze die Charge bis zur Endstufe	erhitze die Charge bis zur Endstufe	LEARNED_ACTION_WHOLE	QO_COMMAND+K_HOT+EE_END+S_TERM_SPECIES	Saatgut vollständig erhitzen	MEDIUM_EXACT_WHOLE	NONE	saiin o lchey kchedy okar qokchdy dy qokees am chdy	Samen/Saatgut, Typ/Charge III; Ansatzwasser; Drogenholz, trocken gebunden, Form I; heiß und bis zur mittleren Trockenstufe gebracht; heiße Drogenfraktion I im Ansatz; heiß und angetrocknet; [qokees:?]; Maßeinheit I; angetrocknet	Samen/Saatgut, Typ/Charge III; Ansatzwasser; Drogenholz, trocken gebunden, Form I; heiß und bis zur mittleren Trockenstufe gebracht; heiße Drogenfraktion I im Ansatz; heiß und angetrocknet; erhitze die Charge bis zur Endstufe; Maßeinheit I; angetrocknet	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
65	f40v	f40v.16	yteey	kühle hiervon bis zur Endstufe ab	kühle hiervon bis zur Endstufe ab	LEARNED_ACTION_WHOLE	Y_REFERENCE+T_COLD+EE_END+Y_START_OR_CLOSE	diese Droge vollständig gekühlt	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	shol kedy lor ar okar qoky kedy r yteey qokam	Feuchtgut; bis zur mittleren Heizstufe gebracht; Holzportion; Drogenfraktion I; heiße Drogenfraktion I im Ansatz; leicht erhitzt; bis zur mittleren Heizstufe gebracht; Wurzel; [yteey:?]; nimm ein Maß und erhitze es	Feuchtgut; bis zur mittleren Heizstufe gebracht; Holzportion; Drogenfraktion I; heiße Drogenfraktion I im Ansatz; leicht erhitzt; bis zur mittleren Heizstufe gebracht; Wurzel; kühle hiervon bis zur Endstufe ab; nimm ein Maß und erhitze es	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
66	f40v	f40v.4	taraiin	drei Teile der ersten gekühlten Drogenfraktion	drei Teile der ersten gekühlten Drogenfraktion	PRODUCTIVE_COMPOUND	T_COLD+AR_FRACTION_I+AIIN_III	gekühlte erste Fraktion in Sortierklasse III	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	taraiin okaiin ch	[taraiin:?]; Ansatz auf Heizstufe III; trockne Folgendes:	drei Teile der ersten gekühlten Drogenfraktion; Ansatz auf Heizstufe III; trockne Folgendes:	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
67	f40v	f40v.8	chkalykedy	Rohdroge I unter Wärme vortrocknen; danach bis zur mittleren Heizstufe bringen und abschließen	Rohdroge I unter Wärme vortrocknen; danach bis zur mittleren Heizstufe bringen und abschließen	LEARNED_ACTION_WHOLE	CH_DRY+K_HOT+AL_RAW_I+Y_REFERENCE+K_HOT+E_MIDDLE+DY_FINISHED	heiß getrocknete Rohdroge I, fertig	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	chodaiin chkalykedy okal	Trockenansatz, Dosis III; [chkalykedy:?]; Rohstoff I, leicht erhitzt im Ansatz	Trockenansatz, Dosis III; Rohdroge I unter Wärme vortrocknen; danach bis zur mittleren Heizstufe bringen und abschließen; Rohstoff I, leicht erhitzt im Ansatz	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
68	f42r	f42r.14	chdain	Trockendroge in Dosis II	Trockendroge in Dosis II	PRODUCTIVE_COMPOUND	CH_DRY+D_MEASURE+AIN_II	zwei Dosen Trockendroge	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	sho kshey choty chdain chodaiin daiin dam	feuchter Ansatz; heiß und bis zur mittleren Einweichstufe; kalter Trockenansatz; [chdain:?]; Trockenansatz, Dosis III; drei Maße; Dosis I	feuchter Ansatz; heiß und bis zur mittleren Einweichstufe; kalter Trockenansatz; Trockendroge in Dosis II; Trockenansatz, Dosis III; drei Maße; Dosis I	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
69	f42r	f42r.8	yshol	weiche hiervon den Drogenstoff ein	weiche hiervon den Drogenstoff ein	LEARNED_ACTION_WHOLE	Y_REFERENCE+SH_MOIST+OL_MATERIAL	feuchtes Material dieser Droge	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	yshol chees cthol shor shol ety char y	[yshol:?]; vollständig getrocknete Kräutermischung; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; Blüten-/Fruchtstand; Blüten- oder Fruchtdroge; Feuchtgut; gekühlt; Trockenfraktion I.	weiche hiervon den Drogenstoff ein; vollständig getrocknete Kräutermischung; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; Blüten-/Fruchtstand; Blüten- oder Fruchtdroge; Feuchtgut; gekühlt; Trockenfraktion I.	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
70	f44r	f44r.6	cheekchy	vollständig trocknen, dann leicht erhitzen und nachtrocknen	vollständig trocknen, dann leicht erhitzen und nachtrocknen	LEARNED_ACTION_WHOLE	CH_DRY+EE_END+K_HOT+CH_DRY+Y_START_OR_CLOSE	vollständig heiß getrocknete Droge	MEDIUM_EXACT_WHOLE	NONE	dshor y tchol shy o cheekchy qotchy otchy dar	abgemessene Blüten-/Fruchtdroge; hierzu: kalt-trockenes Drogenmaterial; leicht angefeuchtet; Ansatzwasser; [cheekchy:?]; kalt und angetrocknet; kalt-trockener Ansatz am Anfang des Grades; abgemessene Fraktion I	abgemessene Blüten-/Fruchtdroge; hierzu: kalt-trockenes Drogenmaterial; leicht angefeuchtet; Ansatzwasser; vollständig trocknen, dann leicht erhitzen und nachtrocknen; kalt und angetrocknet; kalt-trockener Ansatz am Anfang des Grades; abgemessene Fraktion I	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
71	f45r	f45r.10	dalor	eine abgemessene Portion Rohdroge I	eine abgemessene Portion Rohdroge I	PRODUCTIVE_COMPOUND	D_MEASURE+AL_RAW_I+OR_PORTION	ein Maß Rohdroge I	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	okaiin shar yky oky kair daldy dalor cheol dal	Ansatz auf Heizstufe III; angefeuchtete Drogenfraktion I; hierzu leicht erhitzen; leicht erhitzter Ansatz; heiße Drogenfraktion II; abgemessene Rohstoffmenge I, abgeschlossen; [dalor:?]; trockener Drogenstoff; abgemessene Rohstoffmenge I	Ansatz auf Heizstufe III; angefeuchtete Drogenfraktion I; hierzu leicht erhitzen; leicht erhitzter Ansatz; heiße Drogenfraktion II; abgemessene Rohstoffmenge I, abgeschlossen; eine abgemessene Portion Rohdroge I; trockener Drogenstoff; abgemessene Rohstoffmenge I	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
72	f45v	f45v.3	yd	schließe den vorstehenden Rezeptposten ab	schließe den vorstehenden Rezeptposten ab	LEARNED_ACTION_WHOLE	Y_REFERENCE+D_TERM_CLOSE	miss hiervon eine Dosis ab	MEDIUM_EXACT_WHOLE	NONE	qokchy l or cheol qotol qotol chy ky cthod ykar yd	heiß und angetrocknet; ein Pfund; Drogenportion; trockener Drogenstoff; kaltes Material; kaltes Material; angetrocknet; leicht erhitzt; gieße den Krautansatz ab; nimm hiervon die erste erhitzte Drogenfraktion; [yd:?]	heiß und angetrocknet; ein Pfund; Drogenportion; trockener Drogenstoff; kaltes Material; kaltes Material; angetrocknet; leicht erhitzt; gieße den Krautansatz ab; nimm hiervon die erste erhitzte Drogenfraktion; schließe den vorstehenden Rezeptposten ab	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
73	f46r	f46r.3	dalshedy	abgemessenen Rohstoff I bis zur Mittelstufe einweichen und abschließen	abgemessenen Rohstoff I bis zur Mittelstufe einweichen und abschließen	LEARNED_ACTION_WHOLE	D_MEASURE+AL_RAW_I+SH_MOIST+E_MIDDLE+DY_FINISHED	fertig eingeweichte Rohstoffmenge I	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	daiin shor ykal chey daiin she dalshedy qokol s aiin shee ykar daiin	drei Maße; Blüten-/Fruchtstand; Blüten- oder Fruchtdroge; hierzu: heißer Rohstoff, Klasse I; bis zur mittleren Trockenstufe; drei Maße; feucht, attributiv gebunden; [dalshedy:?]; erhitze Folgendes: Samen-/Saatgutposten; drei Teile; feuchte vollständig an; nimm hiervon die erste erhitzte Drogenfraktion; drei Maße	drei Maße; Blüten-/Fruchtstand; Blüten- oder Fruchtdroge; hierzu: heißer Rohstoff, Klasse I; bis zur mittleren Trockenstufe; drei Maße; feucht, attributiv gebunden; abgemessenen Rohstoff I bis zur Mittelstufe einweichen und abschließen; erhitze Folgendes: Samen-/Saatgutposten; drei Teile; feuchte vollständig an; nimm hiervon die erste erhitzte Drogenfraktion; drei Maße	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
74	f46v	f46v.5	dykaly	danach Rohstoff I leicht erhitzen	danach Rohstoff I leicht erhitzen	LEARNED_ACTION_WHOLE	DY_FINISHED+K_HOT+AL_RAW_I+Y_START_OR_CLOSE	danach heißen Rohstoff I bereitstellen	MEDIUM_EXACT_WHOLE	NONE	lodaiin shedy qokedy chdy okedy dykaly daiin chedy okeedy s ar air cthy	Drogenholzzubereitung, Dosis III; bis zur mittleren Einweichstufe gebracht; bis zur mittleren Heizstufe gebracht; angetrocknet; Ansatz bis zur mittleren Heizstufe, abgeschlossen; [dykaly:?]; drei Maße; bis zur mittleren Trockenstufe gebracht; Ansatz auf Heizendstufe abgeschlossen; Samen-/Saatgutposten; Drogenfraktion I; zweite Drogenfraktion; Krautdroge	Drogenholzzubereitung, Dosis III; bis zur mittleren Einweichstufe gebracht; bis zur mittleren Heizstufe gebracht; angetrocknet; Ansatz bis zur mittleren Heizstufe, abgeschlossen; danach Rohstoff I leicht erhitzen; drei Maße; bis zur mittleren Trockenstufe gebracht; Ansatz auf Heizendstufe abgeschlossen; Samen-/Saatgutposten; Drogenfraktion I; zweite Drogenfraktion; Krautdroge	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
75	f48v	f48v.9	ytam	nimm hiervon ein Maß und kühle es	nimm hiervon ein Maß und kühle es	LEARNED_ACTION_WHOLE	Y_REFERENCE+T_COLD+AM_UNIT_I	ein Maß kalte Droge hiervon	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	tor shody okal otchedy cheky oly loldy lol otchdy otoldy ytam otedy	kalte Drogenportion; vollständig eingeweichter Ansatz; Rohstoff I, leicht erhitzt im Ansatz; kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen; bis zur mittleren Trockenstufe, dann leicht erhitzen; seihe Vorstehendes ab; Drogenholzstoff, fertig aufbereitet; Holzstoff; kalt-trockener Ansatz am Anfang des Grades, abgeschlossen; fertiger Kaltansatz; [ytam:?]; Ansatz auf mittlerer Kühlstufe abgeschlossen	kalte Drogenportion; vollständig eingeweichter Ansatz; Rohstoff I, leicht erhitzt im Ansatz; kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen; bis zur mittleren Trockenstufe, dann leicht erhitzen; seihe Vorstehendes ab; Drogenholzstoff, fertig aufbereitet; Holzstoff; kalt-trockener Ansatz am Anfang des Grades, abgeschlossen; fertiger Kaltansatz; nimm hiervon ein Maß und kühle es; Ansatz auf mittlerer Kühlstufe abgeschlossen	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
76	f49v	f49v.14	chotchy	Trockenansatz aus kalt getrockneter Droge in Grundform	Trockenansatz aus kalt getrockneter Droge in Grundform	PRODUCTIVE_COMPOUND	CH_DRY+O_PREP+T_COLD+CH_DRY+Y_START_OR_CLOSE	kalt nachgetrockneter Trockenansatz	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	chotchy chodaiin dan	[chotchy:?]; Trockenansatz, Dosis III; Grad-/Maßwert I	Trockenansatz aus kalt getrockneter Droge in Grundform; Trockenansatz, Dosis III; Grad-/Maßwert I	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
77	f4v	f4v.12	ody	fertiggestellter Ansatz	fertiggestellter Ansatz	PRODUCTIVE_COMPOUND	O_PREP+DY_FINISHED	stelle den Ansatz fertig und seihe ihn ab	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	qokey sho okeol s keey shar char ody	bis zur mittleren Heizstufe; feuchter Ansatz; Grundansatz bis zur mittleren Heizstufe erwärmt; Samen-/Saatgutposten; bis zur Heizendstufe; angefeuchtete Drogenfraktion I; Trockenfraktion I; [ody:?]	bis zur mittleren Heizstufe; feuchter Ansatz; Grundansatz bis zur mittleren Heizstufe erwärmt; Samen-/Saatgutposten; bis zur Heizendstufe; angefeuchtete Drogenfraktion I; Trockenfraktion I; fertiggestellter Ansatz	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
78	f4v	f4v.3	aram	ein Maß der ersten Drogenfraktion	ein Maß der ersten Drogenfraktion	PRODUCTIVE_COMPOUND	AR_FRACTION_I+AM_UNIT_I	eine Dosis Fraktion I	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	sho sho chaiin shaiin daiin qodaiin o aram	feuchter Ansatz; feuchter Ansatz; trocken, Grad III; feucht, Grad III; drei Maße; Stufe III; Ansatzwasser; [aram:?]	feuchter Ansatz; feuchter Ansatz; trocken, Grad III; feucht, Grad III; drei Maße; Stufe III; Ansatzwasser; ein Maß der ersten Drogenfraktion	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
79	f50v	f50v.4	qoain	nimm zwei Teile	nimm zwei Teile	LEARNED_ACTION_WHOLE	QO_COMMAND+AIN_II	Qualitätsstufe II	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	dar qoain olaiin ols aiin o l okeedy okchdy otar chckhey or	abgemessene Fraktion I; [qoain:?]; drei Teile Holzdrogenansatz; eine Charge Holzdrogenansatz; drei Teile; Grundansatz; Ansatz auf Heizendstufe abgeschlossen; heiß-trockener Ansatz am Anfang des Grades, abgeschlossen; kalte Drogenfraktion I im Ansatz; Arzneikompositum: trocken, Gradmitte; Drogenportion	abgemessene Fraktion I; nimm zwei Teile; drei Teile Holzdrogenansatz; eine Charge Holzdrogenansatz; drei Teile; Grundansatz; Ansatz auf Heizendstufe abgeschlossen; heiß-trockener Ansatz am Anfang des Grades, abgeschlossen; kalte Drogenfraktion I im Ansatz; Arzneikompositum: trocken, Gradmitte; Drogenportion	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
80	f54v	f54v.11	qockhy	bereite einen Arzneikompositum-Ansatz in Grundstufe	bereite einen Arzneikompositum-Ansatz in Grundstufe	LEARNED_ACTION_WHOLE	QO_COMMAND+O_PREP+CKH_COMPOSITE+Y_START_OR_CLOSE	nimm einen Arzneikompositum-Ansatz	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	oaiin qockhy qokam	Ansatzmenge III; [qockhy:?]; nimm ein Maß und erhitze es	Ansatzmenge III; bereite einen Arzneikompositum-Ansatz in Grundstufe; nimm ein Maß und erhitze es	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
81	f55r	f55r.10	darchd	miss die erste Fraktion ab, trockne sie und schließe ab	miss die erste Fraktion ab, trockne sie und schließe ab	LEARNED_ACTION_WHOLE	D_MEASURE+AR_FRACTION_I+CH_DRY+D_TERM_CLOSE	erste abgemessene abgeschlossene Trockenfraktion	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	dair okal qokar or or o ar odaiin okeey darchd ol	abgemessene Fraktion II; Rohstoff I, leicht erhitzt im Ansatz; heiße Drogenfraktion I; Drogenportion; Drogenportion; Ansatzwasser; Drogenfraktion I; Zubereitungsdosis III; Ansatz auf Heizendstufe; [darchd:?]; Grundansatz	abgemessene Fraktion II; Rohstoff I, leicht erhitzt im Ansatz; heiße Drogenfraktion I; Drogenportion; Drogenportion; Ansatzwasser; Drogenfraktion I; Zubereitungsdosis III; Ansatz auf Heizendstufe; miss die erste Fraktion ab, trockne sie und schließe ab; Grundansatz	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
82	f55r	f55r.11	otaldiin	miss eine Dosis kalten Rohstoff-I-Ansatzes in Zubereitungsform III ab	miss eine Dosis kalten Rohstoff-I-Ansatzes in Zubereitungsform III ab	PRODUCTIVE_COMPOUND	O_PREP+T_COLD+AL_RAW_I+D_MEASURE+IIN_FORM_III	drei Teile kalter Rohstoff-I-Ansatz	MEDIUM_EXACT_WHOLE	NONE	lor chey keedy dy qokal okam dal shdy otal otaldiin	Holzportion; bis zur mittleren Trockenstufe; bis zur Heizendstufe gebracht; Rohstoff I, heiß am Gradanfang; ein Maß heißen Ansatzes; abgemessene Rohstoffmenge I; leicht angefeuchtet, abgeschlossen; Rohstoff I, leicht gekühlt im Ansatz; [otaldiin:?]	Holzportion; bis zur mittleren Trockenstufe; bis zur Heizendstufe gebracht; Rohstoff I, heiß am Gradanfang; ein Maß heißen Ansatzes; abgemessene Rohstoffmenge I; leicht angefeuchtet, abgeschlossen; Rohstoff I, leicht gekühlt im Ansatz; miss eine Dosis kalten Rohstoff-I-Ansatzes in Zubereitungsform III ab	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
83	f55r	f55r.2	ykair	nimm hiervon die zweite erhitzte Drogenfraktion	nimm hiervon die zweite erhitzte Drogenfraktion	LEARNED_ACTION_WHOLE	Y_REFERENCE+K_HOT+AIR_FRACTION_II	erhitze hiervon die zweite Fraktion	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	okair or aiin chody ykair y qokar okar ol ykar ar al	heiße Drogenfraktion II im Ansatz; Drogenportion; drei Teile; Trockenansatz, abgeschlossen; [ykair:?]; hierzu: heiße Drogenfraktion I; heiße Drogenfraktion I im Ansatz; Grundansatz; nimm hiervon die erste erhitzte Drogenfraktion; Drogenfraktion I; Rohstoff I	heiße Drogenfraktion II im Ansatz; Drogenportion; drei Teile; Trockenansatz, abgeschlossen; nimm hiervon die zweite erhitzte Drogenfraktion; hierzu: heiße Drogenfraktion I; heiße Drogenfraktion I im Ansatz; Grundansatz; nimm hiervon die erste erhitzte Drogenfraktion; Drogenfraktion I; Rohstoff I	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
84	f56v	f56v.16	kchol	erhitztes Trockengut	erhitztes Trockengut	PRODUCTIVE_COMPOUND	K_HOT+CH_DRY+OL_MATERIAL	heiß getrocknetes Drogenmaterial	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	s o kchol chol chol daiin	s im Ansatz mit kchol; Trockengut; Trockengut; Stufe III	s im Ansatz mit kchol; Trockengut; Trockengut; Stufe III	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
85	f58v	f58v.32	psheey	Pulver vollständig anfeuchten	Pulver vollständig anfeuchten	LEARNED_ACTION_WHOLE	P_POWDER+SH_MOIST+EE_END+Y_START_OR_CLOSE	vollständig angefeuchtetes Pulver	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	psheey qoty qokar qokey ky ykar cheal otal kol olchedy	[psheey:?]; leicht gekühlt; heiße Drogenfraktion I; bis zur mittleren Heizstufe; leicht erhitzt; nimm hiervon die erste erhitzte Drogenfraktion; Rohstoff I, trocken in der Gradmitte; Rohstoff I, leicht gekühlt im Ansatz; heiß; nominal heißes Gut/Material; Holzdroge im Ansatz fertig getrocknet	Pulver vollständig anfeuchten; leicht gekühlt; heiße Drogenfraktion I; bis zur mittleren Heizstufe; leicht erhitzt; nimm hiervon die erste erhitzte Drogenfraktion; Rohstoff I, trocken in der Gradmitte; Rohstoff I, leicht gekühlt im Ansatz; heiß; nominal heißes Gut/Material; Holzdroge im Ansatz fertig getrocknet	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
86	f66r	f66r.56	sheodaiin	drei Dosen eingeweichter Ansatz	drei Dosen eingeweichter Ansatz	PRODUCTIVE_COMPOUND	SH_MOIST+E_MIDDLE+O_PREP+D_MEASURE+AIIN_III	Feuchtansatz in Form III	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	dsheol okaiin sheodaiin	eine Dosis eingeweichte Droge; Ansatz auf Heizstufe III; [sheodaiin:?]	eine Dosis eingeweichte Droge; Ansatz auf Heizstufe III; drei Dosen eingeweichter Ansatz	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
87	f66r	f66r.61	qokaiir	nimm die dritte erhitzte Drogenfraktion	nimm die dritte erhitzte Drogenfraktion	LEARNED_ACTION_WHOLE	QO_COMMAND+K_HOT+AIIR_FRACTION_III	erhitze bis Stufe III	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	qokchey qokaiir cheky daly daiin dal shedy chedy lkar ol okedy	heiß und bis zur mittleren Trockenstufe; [qokaiir:?]; bis zur mittleren Trockenstufe, dann leicht erhitzen; abgemessene Rohstoffmenge I, Grundform; drei Maße; abgemessene Rohstoffmenge I; bis zur mittleren Einweichstufe gebracht; bis zur mittleren Trockenstufe gebracht; heiße Holzfraktion I; Grundansatz; Ansatz bis zur mittleren Heizstufe, abgeschlossen	heiß und bis zur mittleren Trockenstufe; nimm die dritte erhitzte Drogenfraktion; bis zur mittleren Trockenstufe, dann leicht erhitzen; abgemessene Rohstoffmenge I, Grundform; drei Maße; abgemessene Rohstoffmenge I; bis zur mittleren Einweichstufe gebracht; bis zur mittleren Trockenstufe gebracht; heiße Holzfraktion I; Grundansatz; Ansatz bis zur mittleren Heizstufe, abgeschlossen	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
88	f6r	f6r.10	ctheod	Krautansatz auf der mittleren Stufe abschließen	Krautansatz auf der mittleren Stufe abschließen	LEARNED_ACTION_WHOLE	CTH_HERB+E_MIDDLE+O_PREP+D_TERM_CLOSE	Krautansatz nach mittlerer Stufe abgießen	MEDIUM_EXACT_WHOLE	NONE	tchor ctheod chy shor od she od	kalt-trockene Drogenportion; [ctheod:?]; angetrocknet; Blüten-/Fruchtstand; Blüten- oder Fruchtdroge; miss vom Ansatz ab; feucht, attributiv gebunden; miss vom Ansatz ab	kalt-trockene Drogenportion; Krautansatz auf der mittleren Stufe abschließen; angetrocknet; Blüten-/Fruchtstand; Blüten- oder Fruchtdroge; miss vom Ansatz ab; feucht, attributiv gebunden; miss vom Ansatz ab	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
89	f6v	f6v.12	ytchos	nimm hiervon eine Charge kalt getrockneten Ansatz	nimm hiervon eine Charge kalt getrockneten Ansatz	ENTRY_COMPOSITE	Y_REFERENCE+T_COLD+CH_DRY+O_PREP+S_TERM_SPECIES	stelle hiervon den kalt getrockneten Ansatz fertig	MEDIUM_EXACT_WHOLE	NONE	ytchos shy qokam cthy	[ytchos:?]; leicht angefeuchtet; nimm ein Maß und erhitze es; Krautdroge	nimm hiervon eine Charge kalt getrockneten Ansatz; leicht angefeuchtet; nimm ein Maß und erhitze es; Krautdroge	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
90	f75r	f75r.12	ssheckhy	angefeuchtetes Samenkompositum in Grundstufe	angefeuchtetes Samenkompositum in Grundstufe	PRODUCTIVE_COMPOUND	S_SEED+SH_MOIST+E_MIDDLE+CKH_COMPOSITE+Y_START_OR_CLOSE	Samenposten: feuchtes Arzneikompositum	MEDIUM_EXACT_WHOLE	NONE	ssheckhy qokal oly shey r ol cheey shey dy olshedy qoky	[ssheckhy:?]; Rohstoff I, heiß am Gradanfang; seihe Vorstehendes ab; bis zur mittleren Einweichstufe; Wurzel; Grundansatz; vollständig getrocknet; bis zur mittleren Einweichstufe; Holzdroge im Ansatz vollständig eingeweicht; leicht erhitzt	angefeuchtetes Samenkompositum in Grundstufe; Rohstoff I, heiß am Gradanfang; seihe Vorstehendes ab; bis zur mittleren Einweichstufe; Wurzel; Grundansatz; vollständig getrocknet; bis zur mittleren Einweichstufe; Holzdroge im Ansatz vollständig eingeweicht; leicht erhitzt	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
91	f75r	f75r.14	keishy	erhitzte und leicht angefeuchtete Droge	erhitzte und leicht angefeuchtete Droge	LEARNED_WHOLE	LEARNED_KEISHY_WHOLE	eingeweichtes Heißgut in Form I	LOW_EXPLORATORY	NONE	sain al keishy qokain dy olshedy qokain chckhy qokain otar aly	Saatgut, Typ/Charge II; Rohstoff I; [keishy:?]; heiß, Grad II; Holzdroge im Ansatz vollständig eingeweicht; heiß, Grad II; Arzneikompositum: trocken, Gradanfang; heiß, Grad II; kalte Drogenfraktion I im Ansatz; Rohstoff I, Grundform	Saatgut, Typ/Charge II; Rohstoff I; erhitzte und leicht angefeuchtete Droge; heiß, Grad II; Holzdroge im Ansatz vollständig eingeweicht; heiß, Grad II; Arzneikompositum: trocken, Gradanfang; heiß, Grad II; kalte Drogenfraktion I im Ansatz; Rohstoff I, Grundform	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
92	f75r	f75r.24	qolkary	gib die erste erhitzte Drogenfraktion hinzu	gib die erste erhitzte Drogenfraktion hinzu	LEARNED_ACTION_WHOLE	QOL_ADD+K_HOT+AR_FRACTION_I+Y_START_OR_CLOSE	gib die erste erhitzte Fraktion des Holzdrogenansatzes hinzu	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	qokain olkeey qolkary sain checthy lor ol	heiß, Grad II; Holzdrogenansatz vollständig erhitzt; [qolkary:?]; Saatgut, Typ/Charge II; trockenes Krautdroge; trockenes Blatt-/Krautgut; Holzportion; Grundansatz	heiß, Grad II; Holzdrogenansatz vollständig erhitzt; gib die erste erhitzte Drogenfraktion hinzu; Saatgut, Typ/Charge II; trockenes Krautdroge; trockenes Blatt-/Krautgut; Holzportion; Grundansatz	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
