source_layer	source_event_id	physical_page	source_panel	register	locus	source_order	owner_de	surface	component_recipe	literal_core_reading_de	local_contextual_expansion_de	source_local_role	surface_status	admission_color
ORIGINAL22_LOCAL_ADDRESS	P912-E2279	f70v	f70v	CELESTIAL	f70v2.7	1134	Fischrad mit Stern tragenden Figuren	ar	AR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2280	f70v	f70v	CELESTIAL	f70v2.8	1135	Fischrad mit Stern tragenden Figuren	okala	OK+AL+A_ADDR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Platz aktivieren, Zielplatz, lokale Adresse.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2281	f70v	f70v	CELESTIAL	f70v2.9	1136	Fischrad mit Stern tragenden Figuren	otody	OT+O+DY	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, Reihe aufrufen, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2282	f70v	f70v	CELESTIAL	f70v2.10	1137	Fischrad mit Stern tragenden Figuren	otald	OT+AL+D_LABEL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, d-Zeichen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2283	f70v	f70v	CELESTIAL	f70v2.11	1138	Fischrad mit Stern tragenden Figuren	otaldar	OT+AL+D_ADDR+AR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, Unterplatz, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2284	f70v	f70v	CELESTIAL	f70v2.12	1139	Fischrad mit Stern tragenden Figuren	okody	OK+O+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Platz aktivieren, Reihe aufrufen, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2285	f70v	f70v	CELESTIAL	f70v2.13	1140	Fischrad mit Stern tragenden Figuren	opysam	O+P+Y+S_ADDR+AM_ADDR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Reihe aufrufen, Eintrag beginnen, dieser Platz, Sternbezug, Innenplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2286	f70v	f70v	CELESTIAL	f70v2.14	1141	Fischrad mit Stern tragenden Figuren	chy	Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2287	f70v	f70v	CELESTIAL	f70v2.15	1142	Fischrad mit Stern tragenden Figuren	otaly	OT+AL+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2288	f70v	f70v	CELESTIAL	f70v2.16	1143	Fischrad mit Stern tragenden Figuren	otal	OT+AL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2289	f70v	f70v	CELESTIAL	f70v2.16	1144	Fischrad mit Stern tragenden Figuren	arar	AR+AR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2290	f70v	f70v	CELESTIAL	f70v2.17	1145	Fischrad mit Stern tragenden Figuren	otaldy	OT+AL+DY	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2291	f70v	f70v	CELESTIAL	f70v2.18	1146	Fischrad mit Stern tragenden Figuren	okeoly	OK+E+OL+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Platz aktivieren, erster Grad, gleiche Reihe weiter, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2292	f70v	f70v	CELESTIAL	f70v2.19	1147	Fischrad mit Stern tragenden Figuren	okydy	OK+Y+DY	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Platz aktivieren, dieser Platz, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2293	f70v	f70v	CELESTIAL	f70v2.20	1148	Fischrad mit Stern tragenden Figuren	okees	OK+EE+S_LABEL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Platz aktivieren, zweiter Grad, s-Zeichen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2294	f70v	f70v	CELESTIAL	f70v2.21	1149	Fischrad mit Stern tragenden Figuren	daii	DA+IIN	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: zweite Stufe, Indexstufe.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2295	f70v	f70v	CELESTIAL	f70v2.21	1150	Fischrad mit Stern tragenden Figuren	amdy	AM_ADDR+DY	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Innenplatz, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2296	f70v	f70v	CELESTIAL	f70v2.21	1151	Fischrad mit Stern tragenden Figuren	otar	OT+AR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2297	f70v	f70v	CELESTIAL	f70v2.21	1152	Fischrad mit Stern tragenden Figuren	am	AM_ADDR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Innenplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2298	f70v	f70v	CELESTIAL	f70v2.21	1153	Fischrad mit Stern tragenden Figuren	aral	AR+AL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle, Zielplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2299	f70v	f70v	CELESTIAL	f70v2.21	1154	Fischrad mit Stern tragenden Figuren	otair	OT+AIR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, Ringlauf.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2300	f70v	f70v	CELESTIAL	f70v2.21	1155	Fischrad mit Stern tragenden Figuren	chedaiin	CHD+AIIN	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: zum nächsten Platz wechseln, verzeichneter Sollwert.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2301	f70v	f70v	CELESTIAL	f70v2.21	1156	Fischrad mit Stern tragenden Figuren	oteey	OT+EE+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2302	f70v	f70v	CELESTIAL	f70v2.21	1157	Fischrad mit Stern tragenden Figuren	dair	D_ADDR+AIR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Unterplatz, Ringlauf.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2303	f70v	f70v	CELESTIAL	f70v2.21	1158	Fischrad mit Stern tragenden Figuren	shchey	SH+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Bezug halten, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2304	f70v	f70v	CELESTIAL	f70v2.21	1159	Fischrad mit Stern tragenden Figuren	daiin	AIIN	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: verzeichneter Sollwert.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2305	f70v	f70v	CELESTIAL	f70v2.21	1160	Fischrad mit Stern tragenden Figuren	chalaly	CH+AL+AL+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Klassenkennung, Zielplatz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2306	f70v	f70v	CELESTIAL	f70v2.21	1161	Fischrad mit Stern tragenden Figuren	oteody	OT+E+O+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2307	f70v	f70v	CELESTIAL	f70v2.21	1162	Fischrad mit Stern tragenden Figuren	chotol	CH+OT+OL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Klassenkennung, nächster Platz, gleiche Reihe weiter.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2308	f70v	f70v	CELESTIAL	f70v2.21	1163	Fischrad mit Stern tragenden Figuren	chedy	CHD+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: zum nächsten Platz wechseln, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2309	f70v	f70v	CELESTIAL	f70v2.21	1164	Fischrad mit Stern tragenden Figuren	oteotey	OT+E+O+T+E+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Platz einstellen, erster Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2310	f70v	f70v	CELESTIAL	f70v2.21	1165	Fischrad mit Stern tragenden Figuren	oteeeor	OT+EEE+OR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, voller Grad, Eintragsklasse.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2311	f70v	f70v	CELESTIAL	f70v2.21	1166	Fischrad mit Stern tragenden Figuren	ar	AR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2312	f70v	f70v	CELESTIAL	f70v2.21	1167	Fischrad mit Stern tragenden Figuren	alody	AL+O+DY	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Zielplatz, Reihe aufrufen, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2313	f70v	f70v	CELESTIAL	f70v2.21	1168	Fischrad mit Stern tragenden Figuren	daiir	DA+IIN+R	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: zweite Stufe, Indexstufe, Zustandsmarke.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2314	f70v	f70v	CELESTIAL	f70v2.21	1169	Fischrad mit Stern tragenden Figuren	oteedar	OT+EE+AR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2315	f70v	f70v	CELESTIAL	f70v2.21	1170	Fischrad mit Stern tragenden Figuren	oteey	OT+EE+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2316	f70v	f70v	CELESTIAL	f70v2.21	1171	Fischrad mit Stern tragenden Figuren	teey	T+EE+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Platz einstellen, zweiter Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2317	f70v	f70v	CELESTIAL	f70v2.21	1172	Fischrad mit Stern tragenden Figuren	dalal	AL+AL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Zielplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2318	f70v	f70v	CELESTIAL	f70v2.21	1173	Fischrad mit Stern tragenden Figuren	cheoltey	CH+E+OL+T+E+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Klassenkennung, erster Grad, gleiche Reihe weiter, Platz einstellen, erster Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2319	f70v	f70v	CELESTIAL	f70v2.21	1174	Fischrad mit Stern tragenden Figuren	oteedy	OT+EE+DY	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2320	f70v	f70v	CELESTIAL	f70v2.21	1175	Fischrad mit Stern tragenden Figuren	sheeteey	SH+EE+T+EE+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Bezug halten, zweiter Grad, Platz einstellen, zweiter Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2321	f70v	f70v	CELESTIAL	f70v2.21	1176	Fischrad mit Stern tragenden Figuren	okeeol	OK+EE+OL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Platz aktivieren, zweiter Grad, gleiche Reihe weiter.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2322	f70v	f70v	CELESTIAL	f70v2.21	1177	Fischrad mit Stern tragenden Figuren	ykeeos	Y+K+EE+O+S_ADDR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: dieser Platz, Wert zuordnen, zweiter Grad, Reihe aufrufen, Sternbezug.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2323	f70v	f70v	CELESTIAL	f70v2.21	1178	Fischrad mit Stern tragenden Figuren	shey	SH+E+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Bezug halten, erster Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2324	f70v	f70v	CELESTIAL	f70v2.21	1179	Fischrad mit Stern tragenden Figuren	ykair	Y+K+AIR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: dieser Platz, Wert zuordnen, Ringlauf.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2325	f70v	f70v	CELESTIAL	f70v2.21	1180	Fischrad mit Stern tragenden Figuren	arar	AR+AR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2326	f70v	f70v	CELESTIAL	f70v2.21	1181	Fischrad mit Stern tragenden Figuren	alos	AL+O+S_ADDR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Zielplatz, Reihe aufrufen, Sternbezug.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2327	f70v	f70v	CELESTIAL	f70v2.22	1182	Fischrad mit Stern tragenden Figuren	otar	OT+AR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2328	f70v	f70v	CELESTIAL	f70v2.22	1183	Fischrad mit Stern tragenden Figuren	am	AM_ADDR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Innenplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2329	f70v	f70v	CELESTIAL	f70v2.23	1184	Fischrad mit Stern tragenden Figuren	otar	OT+AR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2330	f70v	f70v	CELESTIAL	f70v2.23	1185	Fischrad mit Stern tragenden Figuren	al	AL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Zielplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2331	f70v	f70v	CELESTIAL	f70v2.24	1186	Fischrad mit Stern tragenden Figuren	otalar	OT+AL+AR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2332	f70v	f70v	CELESTIAL	f70v2.25	1187	Fischrad mit Stern tragenden Figuren	otalam	OT+AL+AM_ADDR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, Innenplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2333	f70v	f70v	CELESTIAL	f70v2.26	1188	Fischrad mit Stern tragenden Figuren	dolaram	D_ADDR+OL+AR+AM_ADDR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Unterplatz, gleiche Reihe weiter, Quell- oder Bezugsstelle, Innenplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2334	f70v	f70v	CELESTIAL	f70v2.27	1189	Fischrad mit Stern tragenden Figuren	okaram	OK+AR+AM_ADDR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Platz aktivieren, Quell- oder Bezugsstelle, Innenplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2335	f70v	f70v	CELESTIAL	f70v2.28	1190	Fischrad mit Stern tragenden Figuren	oteosal	OT+E+O+S_ADDR+AL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Sternbezug, Zielplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2336	f70v	f70v	CELESTIAL	f70v2.29	1191	Fischrad mit Stern tragenden Figuren	salols	S_LABEL+AL+OL+S_LABEL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: s-Zeichen, Zielplatz, gleiche Reihe weiter, s-Zeichen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2337	f70v	f70v	CELESTIAL	f70v2.30	1192	Fischrad mit Stern tragenden Figuren	okaldal	OK+AL+AL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Platz aktivieren, Zielplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2338	f70v	f70v	CELESTIAL	f70v2.31	1193	Fischrad mit Stern tragenden Figuren	ykolaiin	Y+K+OL+AIIN	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: dieser Platz, Wert zuordnen, gleiche Reihe weiter, verzeichneter Sollwert.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2339	f70v	f70v	CELESTIAL	f70v2.32	1194	Fischrad mit Stern tragenden Figuren	otal	OT+AL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2340	f70v	f70v	CELESTIAL	f70v2.32	1195	Fischrad mit Stern tragenden Figuren	daly	AL+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Zielplatz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2341	f70v	f70v	CELESTIAL	f70v2.32	1196	Fischrad mit Stern tragenden Figuren	oteoal	OT+E+O+AL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Zielplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2342	f70v	f70v	CELESTIAL	f70v2.32	1197	Fischrad mit Stern tragenden Figuren	dal	AL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Zielplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
