gdt515_surface_id	surface	event_count	physical_pages	source_kinds	content_roles	visible_recipe	literal_core_reading_de	default_working_readings_de	surface_status	admission_colors	old_running_event_count	old_local_surface_contact	genuinely_new_to_old_26_pages	new_portable_atom_count	portable_meaning_changed	structural_tag_promoted_to_word	guard
G515-W0094	dairody	1	f66r	P/0	COORDINATE_OR_CATALOGUE_CARD	D_ADDR+AIR+O+DY	[D_ADDR:LOKALSTRUKTUR=HIER] · BAHN · [O:STEUERUNG=AUSFÜHRUNG] · [DY:STEUERUNG=SCHLUSS]	KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer: [D_ADDR:LOKALSTRUKTUR=HIER] · BAHN · [O:STEUERUNG=AUSFÜHRUNG] · [DY:STEUERUNG=SCHLUSS]	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0095	dairykodas	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	D_ADDR+AIR+Y+K+O+D_ADDR+A_ADDR+S	[D_ADDR:LOKALSTRUKTUR=HIER] · BAHN · POSTEN · GEBEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · [A_ADDR:LOKALSTRUKTUR=HIER] · WÄHLEN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: [D_ADDR:LOKALSTRUKTUR=HIER] · BAHN · POSTEN · GEBEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · [A_ADDR:LOKALSTRUKTUR=HIER] · WÄHLEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0096	dal	6	f31r|f66r	P/0	COORDINATE_OR_CATALOGUE_CARD	AL	ZIELORT	KOORDINATE/KATALOGEINTRAG BEI abgebildete Ganzpflanze auf f31r: ZIELORT || KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: ZIELORT || KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer: ZIELORT || KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 4 auf f66r ohne Gegenstandsbesitzer: ZIELORT || KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: ZIELORT	EXACT_GDT405_LOCK	GREEN	44	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0097	dalalshedy	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	AL+AL+SH+E+DY	ZIELORT · ZIELORT · HALTEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: ZIELORT · ZIELORT · HALTEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0098	dalcheeeky	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	AL+CH+EEE+K+Y	ZIELORT · NEHMEN · [EEE:STEUERUNG=GRAD III] · GEBEN · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer: ZIELORT · NEHMEN · [EEE:STEUERUNG=GRAD III] · GEBEN · POSTEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0099	dalky	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	AL+K+Y	ZIELORT · GEBEN · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: ZIELORT · GEBEN · POSTEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0100	dalol	1	f66r	P/0	ITINERARY_OR_ADDRESS_CARD	AL+OL	ZIELORT · FORTSETZEN	ADRESSE/FORTSETZUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: ZIELORT · FORTSETZEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0101	dals	1	f31r	P/0	ORDERED_INSTRUCTION_CARD	AL+S	ZIELORT · WÄHLEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: ZIELORT · WÄHLEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	1	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0102	daly	3	f66r	P/0	COORDINATE_OR_CATALOGUE_CARD	AL+Y	ZIELORT · POSTEN	KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: ZIELORT · POSTEN || KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer: ZIELORT · POSTEN || KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: ZIELORT · POSTEN	EXACT_GDT405_LOCK	GREEN	3	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0103	dan	1	f20v	P/0	COORDINATE_OR_CATALOGUE_CARD	AIN	ANTEIL	KOORDINATE/KATALOGEINTRAG BEI abgebildete Ganzpflanze auf f20v: ANTEIL	EXACT_GDT405_LOCK	GREEN	1	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0104	dar	6	f31r|f66r	P/0	COORDINATE_OR_CATALOGUE_CARD	D_ADDR+AR	[D_ADDR:LOKALSTRUKTUR=HIER] · AUSGANG	KOORDINATE/KATALOGEINTRAG BEI abgebildete Ganzpflanze auf f31r: [D_ADDR:LOKALSTRUKTUR=HIER] · AUSGANG || KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: [D_ADDR:LOKALSTRUKTUR=HIER] · AUSGANG || KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: [D_ADDR:LOKALSTRUKTUR=HIER] · AUSGANG || KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer: [D_ADDR:LOKALSTRUKTUR=HIER] · AUSGANG	EXACT_GDT405_LOCK	GREEN	47	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0105	dard	1	f66r	P/0	COORDINATE_OR_CATALOGUE_CARD	D_ADDR+AR+D_ADDR	[D_ADDR:LOKALSTRUKTUR=HIER] · AUSGANG · [D_ADDR:LOKALSTRUKTUR=HIER]	KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: [D_ADDR:LOKALSTRUKTUR=HIER] · AUSGANG · [D_ADDR:LOKALSTRUKTUR=HIER]	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0106	dary	2	f66r	L/0|P/0	MARGINAL_LABEL_CARD|ORDERED_INSTRUCTION_CARD	DA+R+Y	[DA:STEUERUNG=ZWEITE STUFE] · MARKIEREN · POSTEN	RANDKENNUNG BEI sichtbare Randkennungszone von f66r: [DA:FORMSPUR=ZWEITE STUFE] · [R:FORMSPUR=MARKIEREN] · [Y:FORMSPUR=POSTEN] || ANWEISUNG BEI sichtbarer Prosablock 4 auf f66r ohne Gegenstandsbesitzer: [DA:STEUERUNG=ZWEITE STUFE] · MARKIEREN · POSTEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN|LOCAL	5	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0107	dcheey	1	f31r	P/0	ORDERED_INSTRUCTION_CARD	D_ADDR+CH+EE+Y	[D_ADDR:LOKALSTRUKTUR=HIER] · NEHMEN · [EE:STEUERUNG=GRAD II] · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: [D_ADDR:LOKALSTRUKTUR=HIER] · NEHMEN · [EE:STEUERUNG=GRAD II] · POSTEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0108	dcheol	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	D_ADDR+CH+E+O+L	[D_ADDR:LOKALSTRUKTUR=HIER] · NEHMEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · VERBINDUNG	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: [D_ADDR:LOKALSTRUKTUR=HIER] · NEHMEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · VERBINDUNG	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0109	dchor	1	f4r	P/0	ORDERED_INSTRUCTION_CARD	D_ADDR+CH+OR	[D_ADDR:LOKALSTRUKTUR=HIER] · NEHMEN · EINHEIT	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: [D_ADDR:LOKALSTRUKTUR=HIER] · NEHMEN · EINHEIT	EXACT_GDT405_LOCK	GREEN	3	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0110	deey	1	f31r	P/0	COORDINATE_OR_CATALOGUE_CARD	D_ADDR+EE+Y	[D_ADDR:LOKALSTRUKTUR=HIER] · [EE:STEUERUNG=GRAD II] · POSTEN	KOORDINATE/KATALOGEINTRAG BEI abgebildete Ganzpflanze auf f31r: [D_ADDR:LOKALSTRUKTUR=HIER] · [EE:STEUERUNG=GRAD II] · POSTEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	2	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0111	dkar	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	D_ADDR+K+AR	[D_ADDR:LOKALSTRUKTUR=HIER] · GEBEN · AUSGANG	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: [D_ADDR:LOKALSTRUKTUR=HIER] · GEBEN · AUSGANG	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0112	doiiin	1	f20v	P/0	LOCAL_CLASS_OR_NAME_CARD	D_ADDR+O+IIN	[D_ADDR:LOKALSTRUKTUR=HIER] · [O:STEUERUNG=AUSFÜHRUNG] · [IIN:STEUERUNG=STUFE]	LOKALE KENNUNG BEI abgebildete Ganzpflanze auf f20v: [D_ADDR:LOKALSTRUKTUR=HIER] · [O:STEUERUNG=AUSFÜHRUNG] · [IIN:STEUERUNG=STUFE]	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0113	doiin	1	f4r	P/0	LOCAL_CLASS_OR_NAME_CARD	D_ADDR+O+IIN	[D_ADDR:LOKALSTRUKTUR=HIER] · [O:STEUERUNG=AUSFÜHRUNG] · [IIN:STEUERUNG=STUFE]	LOKALE KENNUNG BEI abgebildete Ganzpflanze auf f4r: [D_ADDR:LOKALSTRUKTUR=HIER] · [O:STEUERUNG=AUSFÜHRUNG] · [IIN:STEUERUNG=STUFE]	EXACT_CURRENT_RUNNING_RECIPE	GREEN	2	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0114	dol	2	f66r	P/0	ITINERARY_OR_ADDRESS_CARD	D_ADDR+OL	[D_ADDR:LOKALSTRUKTUR=HIER] · FORTSETZEN	ADRESSE/FORTSETZUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: [D_ADDR:LOKALSTRUKTUR=HIER] · FORTSETZEN || ADRESSE/FORTSETZUNG BEI sichtbarer Prosablock 4 auf f66r ohne Gegenstandsbesitzer: [D_ADDR:LOKALSTRUKTUR=HIER] · FORTSETZEN	EXACT_GDT405_LOCK	GREEN	10	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0115	dolarshy	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	D_ADDR+OL+AR+SH+Y	[D_ADDR:LOKALSTRUKTUR=HIER] · FORTSETZEN · AUSGANG · HALTEN · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 4 auf f66r ohne Gegenstandsbesitzer: [D_ADDR:LOKALSTRUKTUR=HIER] · FORTSETZEN · AUSGANG · HALTEN · POSTEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0116	doly	1	f66r	L/0	MARGINAL_LABEL_CARD	D_ADDR+OL+Y	[D_ADDR:LOKALSTRUKTUR=HIER] · FORTSETZEN · POSTEN	RANDKENNUNG BEI sichtbare Randkennungszone von f66r: [D_ADDR:FORMSPUR=HIER] · [OL:FORMSPUR=FORTSETZEN] · [Y:FORMSPUR=POSTEN]	OLD_LOCAL_SURFACE_NEW_RUNNING_CONTEXT_VISIBLE_RESEGMENTATION	LOCAL	0	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0117	dor	4	f66r	P/0	COORDINATE_OR_CATALOGUE_CARD	D_ADDR+OR	[D_ADDR:LOKALSTRUKTUR=HIER] · EINHEIT	KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer: [D_ADDR:LOKALSTRUKTUR=HIER] · EINHEIT || KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 4 auf f66r ohne Gegenstandsbesitzer: [D_ADDR:LOKALSTRUKTUR=HIER] · EINHEIT || KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: [D_ADDR:LOKALSTRUKTUR=HIER] · EINHEIT	EXACT_CURRENT_RUNNING_RECIPE	GREEN	6	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0118	dsheol	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	SH+E+OL	HALTEN · [E:STEUERUNG=GRAD I] · FORTSETZEN	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: HALTEN · [E:STEUERUNG=GRAD I] · FORTSETZEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	2	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0119	dsholdaiir	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	D_ADDR+SH+OL+D_ADDR+IIN+R	[D_ADDR:LOKALSTRUKTUR=HIER] · HALTEN · FORTSETZEN · [D_ADDR:LOKALSTRUKTUR=HIER] · [IIN:STEUERUNG=STUFE] · MARKIEREN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: [D_ADDR:LOKALSTRUKTUR=HIER] · HALTEN · FORTSETZEN · [D_ADDR:LOKALSTRUKTUR=HIER] · [IIN:STEUERUNG=STUFE] · MARKIEREN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0120	dy	3	f20v|f4r|f66r	P/0	COORDINATE_OR_CATALOGUE_CARD	Y	POSTEN	KOORDINATE/KATALOGEINTRAG BEI abgebildete Ganzpflanze auf f4r: POSTEN || KOORDINATE/KATALOGEINTRAG BEI abgebildete Ganzpflanze auf f20v: POSTEN || KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: POSTEN	EXACT_GDT405_LOCK	GREEN	44	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0121	dyky	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	D_ADDR+Y+K+Y	[D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN · GEBEN · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN · GEBEN · POSTEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0122	dytcheey	1	f4r	P/0	ORDERED_INSTRUCTION_CARD	D_ADDR+Y+T+CH+EE+Y	[D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN · EINSTELLEN · NEHMEN · [EE:STEUERUNG=GRAD II] · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN · EINSTELLEN · NEHMEN · [EE:STEUERUNG=GRAD II] · POSTEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0123	ety	1	f20v	P/0	ORDERED_INSTRUCTION_CARD	E+T+Y	[E:STEUERUNG=GRAD I] · EINSTELLEN · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: [E:STEUERUNG=GRAD I] · EINSTELLEN · POSTEN	EXACT_GDT405_LOCK	GREEN	1	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0124	f	4	f66r	L/0	MARGINAL_SIGN_CARD	LOCAL_CHAR_F	[LOCAL_CHAR_F:LOKALSTRUKTUR=HIER]	LOKALE RANDKENNMARKENKARTE BEI sichtbare Folge einzelner Randzeichen von f66r: [LOCAL_CHAR_F:FORMSPUR=HIER]	NEW_VISIBLE_COMPOSITION	LOCAL	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0125	faiis	1	f20v	P/0	ORDERED_INSTRUCTION_CARD	LOCAL_CHAR_F+IIN+S	[LOCAL_CHAR_F:LOKALSTRUKTUR=HIER] · [IIN:STEUERUNG=STUFE] · WÄHLEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: [LOCAL_CHAR_F:LOKALSTRUKTUR=HIER] · [IIN:STEUERUNG=STUFE] · WÄHLEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0126	fary	1	f66r	L/0	MARGINAL_LABEL_CARD	LOCAL_CHAR_F+AR+Y	[LOCAL_CHAR_F:LOKALSTRUKTUR=HIER] · AUSGANG · POSTEN	RANDKENNUNG BEI sichtbare Randkennungszone von f66r: [LOCAL_CHAR_F:FORMSPUR=HIER] · [AR:FORMSPUR=AUSGANG] · [Y:FORMSPUR=POSTEN]	NEW_VISIBLE_COMPOSITION	LOCAL	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0127	fchdar	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	LOCAL_CHAR_F+CHD+AR	[LOCAL_CHAR_F:LOKALSTRUKTUR=HIER] · BEARBEITEN · AUSGANG	ANWEISUNG BEI sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer: [LOCAL_CHAR_F:LOKALSTRUKTUR=HIER] · BEARBEITEN · AUSGANG	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0128	fchedyr	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	LOCAL_CHAR_F+CHD+Y+R	[LOCAL_CHAR_F:LOKALSTRUKTUR=HIER] · BEARBEITEN · POSTEN · MARKIEREN	ANWEISUNG BEI sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer: [LOCAL_CHAR_F:LOKALSTRUKTUR=HIER] · BEARBEITEN · POSTEN · MARKIEREN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0129	folchol	1	f20v	P/0	ITINERARY_OR_ADDRESS_CARD	LOCAL_CHAR_F+OL+OL	[LOCAL_CHAR_F:LOKALSTRUKTUR=HIER] · FORTSETZEN · FORTSETZEN	ADRESSE/FORTSETZUNG BEI abgebildete Ganzpflanze auf f20v: [LOCAL_CHAR_F:LOKALSTRUKTUR=HIER] · FORTSETZEN · FORTSETZEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0130	fshodchy	1	f20v	P/0	ORDERED_INSTRUCTION_CARD	LOCAL_CHAR_F+SH+O+D_ADDR+CH+Y	[LOCAL_CHAR_F:LOKALSTRUKTUR=HIER] · HALTEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · NEHMEN · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: [LOCAL_CHAR_F:LOKALSTRUKTUR=HIER] · HALTEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · NEHMEN · POSTEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0131	kal	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	K+AL	GEBEN · ZIELORT	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: GEBEN · ZIELORT	EXACT_CURRENT_RUNNING_RECIPE	GREEN	5	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0132	kardy	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	K+AR+DY	GEBEN · AUSGANG · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: GEBEN · AUSGANG · [DY:STEUERUNG=SCHLUSS]	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0133	kcheeky	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	K+CH+EE+K+Y	GEBEN · NEHMEN · [EE:STEUERUNG=GRAD II] · GEBEN · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 4 auf f66r ohne Gegenstandsbesitzer: GEBEN · NEHMEN · [EE:STEUERUNG=GRAD II] · GEBEN · POSTEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0134	kcheody	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	K+CH+E+O+Y	GEBEN · NEHMEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer: GEBEN · NEHMEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · POSTEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0135	kchody	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	K+CH+O+D_ADDR+Y	GEBEN · NEHMEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: GEBEN · NEHMEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0136	kchol	1	f20v	P/0	ORDERED_INSTRUCTION_CARD	K+OL	GEBEN · FORTSETZEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: GEBEN · FORTSETZEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	4	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0137	kchy	1	f31r	P/0	ORDERED_INSTRUCTION_CARD	K+Y	GEBEN · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: GEBEN · POSTEN	EXACT_GDT405_LOCK	GREEN	4	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
