factorized_id	statement_id	event_id	physical_page	register	prose_block_id	owner_id	card_ordinal_in_statement	surface	visible_recipe	focus_atom_ordinal	focus_occurrence_ordinal	focus_core	focus_value_de	focus_family	selector_rule	attachment_geometry	selected_action_event_id	selected_action_card_ordinal	selected_action_atom_ordinal	target_card_offset	action_core	action_value_de	head_kind	r_topology	duplicate_mode	duplicate_role	paired_focus_atom_ordinal	lookahead_cards	owner_boundary_crossed	statement_boundary_crossed	selector_supported_outside_page	selector_supported_outside_register	head_supported_outside_page	head_supported_outside_register	event_admission_color	factorized_result
G515-A00119	G515-S008	G515-E0141	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	43	chocthy	CH+O+CH+T+Y	5	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0141	43	4	0	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00120	G515-S008	G515-E0143	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	45	daiin	AIIN	1	1	AIIN	WERT	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	G515-E0141	43	4	-2	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00121	G515-S008	G515-E0144	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	46	chy	Y	1	1	Y	POSTEN	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	G515-E0141	43	4	-3	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00122	G515-S008	G515-E0145	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	47	chor	CH+OR	2	1	OR	EINHEIT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0145	47	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00123	G515-S008	G515-E0146	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	48	ety	E+T+Y	1	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	G515-E0146	48	2	0	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00124	G515-S008	G515-E0146	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	48	ety	E+T+Y	3	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0146	48	2	0	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00125	G515-S008	G515-E0148	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	50	chey	Y	1	1	Y	POSTEN	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G515-E0147	49	1	-1	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00126	G515-S008	G515-E0150	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	52	chory	CH+OR+Y	2	1	OR	EINHEIT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0150	52	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00127	G515-S008	G515-E0150	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	52	chory	CH+OR+Y	3	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0150	52	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00128	G515-S009	G515-E0151	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	1	keedey	K+EE+D_ADDR+E+Y	2	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0151	1	1	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00129	G515-S009	G515-E0151	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	1	keedey	K+EE+D_ADDR+E+Y	4	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0151	1	1	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00130	G515-S009	G515-E0151	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	1	keedey	K+EE+D_ADDR+E+Y	5	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0151	1	1	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00131	G515-S009	G515-E0152	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	2	qofchedy	CARRIER_Q+O+LOCAL_CHAR_F+CHD+Y	5	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0152	2	4	0	CHD	BEARBEITEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00132	G515-S009	G515-E0153	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	3	shee	SH+EE	2	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0153	3	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00133	G515-S009	G515-E0155	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	5	aiin	AIIN	1	1	AIIN	WERT	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G515-E0154	4	1	-1	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00134	G515-S009	G515-E0156	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	6	qokee	OK+EE	2	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0156	6	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00135	G515-S009	G515-E0157	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	7	chepakeo	CH+E+P+A_ADDR+K+E+O	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0157	7	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00136	G515-S009	G515-E0157	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	7	chepakeo	CH+E+P+A_ADDR+K+E+O	6	2	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0157	7	5	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00137	G515-S009	G515-E0158	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	8	dcheey	D_ADDR+CH+EE+Y	3	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0158	8	2	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00138	G515-S009	G515-E0158	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	8	dcheey	D_ADDR+CH+EE+Y	4	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0158	8	2	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00139	G515-S009	G515-E0159	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	9	daiin	AIIN	1	1	AIIN	WERT	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G515-E0158	8	2	-1	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00140	G515-S009	G515-E0160	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	10	okeedy	OK+EE+DY	2	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0160	10	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00141	G515-S010	G515-E0161	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	1	qokees	OK+EE+S	2	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0161	1	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00142	G515-S010	G515-E0163	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	3	aiin	AIIN	1	1	AIIN	WERT	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G515-E0162	2	1	-1	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00143	G515-S010	G515-E0164	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	4	shekeey	SH+E+K+EE+Y	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0164	4	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00144	G515-S010	G515-E0164	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	4	shekeey	SH+E+K+EE+Y	4	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0164	4	3	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00145	G515-S010	G515-E0164	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	4	shekeey	SH+E+K+EE+Y	5	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0164	4	3	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00146	G515-S010	G515-E0165	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	5	qef	E+LOCAL_CHAR_F	1	1	E	GRAD I	GRADE	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G515-E0164	4	3	-1	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00147	G515-S010	G515-E0166	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	6	qokeey	OK+EE+Y	2	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0166	6	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00148	G515-S010	G515-E0166	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	6	qokeey	OK+EE+Y	3	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0166	6	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00149	G515-S010	G515-E0167	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	7	chey	Y	1	1	Y	POSTEN	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G515-E0166	6	1	-1	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00150	G515-S010	G515-E0168	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	8	daiin	AIIN	1	1	AIIN	WERT	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	G515-E0166	6	1	-2	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00151	G515-S010	G515-E0169	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	9	qokeey	OK+EE+Y	2	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0169	9	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00152	G515-S010	G515-E0169	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	9	qokeey	OK+EE+Y	3	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0169	9	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00153	G515-S010	G515-E0170	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	10	sair	S+AIR	2	1	AIR	BAHN	RELATION	L_AIR_RIGHT_FALLBACK	SAME_CARD_LEFT_ACTION	G515-E0170	10	1	0	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00154	G515-S010	G515-E0171	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	11	chekey	CH+K+E+Y	3	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0171	11	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00155	G515-S010	G515-E0171	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	11	chekey	CH+K+E+Y	4	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0171	11	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00156	G515-S010	G515-E0173	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	13	aiin	AIIN	1	1	AIIN	WERT	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G515-E0172	12	1	-1	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00157	G515-S010	G515-E0175	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	15	qotar	OT+AR	2	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	INHERITED_ACTION	G515-E0172	12	1	-3	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00158	G515-S010	G515-E0176	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	16	chy	Y	1	1	Y	POSTEN	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	G515-E0172	12	1	-4	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00159	G515-S010	G515-E0177	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	17	dar	D_ADDR+AR	2	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	INHERITED_ACTION	G515-E0172	12	1	-5	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00160	G515-S010	G515-E0178	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	18	lo	L+O	1	1	L	VERBINDUNG	RELATION	L_AIR_RIGHT_FALLBACK	INHERITED_ACTION	G515-E0172	12	1	-6	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00161	G515-S010	G515-E0180	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	20	ar	AR	1	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	G515-E0179	19	1	-1	R	MARKIEREN	R_ACTION_HEAD	R_POSITIONAL_HEAD	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00162	G515-S010	G515-E0181	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	21	cheey	SH+EE+Y	2	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0181	21	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00163	G515-S010	G515-E0181	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	21	cheey	SH+EE+Y	3	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0181	21	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00164	G515-S010	G515-E0182	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	22	keeol	K+EE+O+L	2	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0182	22	1	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00165	G515-S010	G515-E0182	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	22	keeol	K+EE+O+L	4	1	L	VERBINDUNG	RELATION	L_AIR_RIGHT_FALLBACK	SAME_CARD_LEFT_ACTION	G515-E0182	22	1	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00166	G515-S010	G515-E0183	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	23	chedy	CHD+Y	2	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0183	23	1	0	CHD	BEARBEITEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00167	G515-S010	G515-E0184	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	24	qokey	OK+E+Y	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0184	24	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00168	G515-S010	G515-E0184	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	24	qokey	OK+E+Y	3	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0184	24	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00169	G515-S010	G515-E0185	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	25	daiin	AIIN	1	1	AIIN	WERT	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G515-E0184	24	1	-1	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00170	G515-S010	G515-E0186	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	26	sheeody	SH+EE+O+D_ADDR+Y	2	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0186	26	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00171	G515-S010	G515-E0186	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	26	sheeody	SH+EE+O+D_ADDR+Y	5	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0186	26	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00172	G515-S010	G515-E0187	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	27	qokeor	OK+E+OR	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0187	27	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00173	G515-S010	G515-E0187	f31r	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	27	qokeor	OK+E+OR	3	1	OR	EINHEIT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0187	27	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00174	G515-S011	G515-E0188	f31r	HERBAL	F31R_PROSE_02	F31R_WHOLE_PLANT	1	tshokeody	T+SH+OK+E+O+D_ADDR+Y	4	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0188	1	3	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00175	G515-S011	G515-E0188	f31r	HERBAL	F31R_PROSE_02	F31R_WHOLE_PLANT	1	tshokeody	T+SH+OK+E+O+D_ADDR+Y	7	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0188	1	3	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00176	G515-S011	G515-E0189	f31r	HERBAL	F31R_PROSE_02	F31R_WHOLE_PLANT	2	qokedy	OK+E+DY	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0189	2	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00177	G515-S012	G515-E0190	f31r	HERBAL	F31R_PROSE_02	F31R_WHOLE_PLANT	1	qotedy	OT+E+DY	2	1	E	GRAD I	GRADE	OWNER_CONTEXT	OWNER_ONLY	OWNER	0	0	0	OWNER	BESITZER	OWNER_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00178	G515-S013	G515-E0191	f31r	HERBAL	F31R_PROSE_02	F31R_WHOLE_PLANT	1	chepos	CH+E+P+O+S	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0191	1	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
