event_id	page	record	statement_id	owner_de	card_no	surface	component_recipe	rebuilt_reading_de	composition_status	form_owner_boundary_status	pass739_status
E224	f82r	B2	B2-S018	kleine Randstationen des unteren Beckens	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E225	f82r	B2	B2-S019	kleine Randstationen des unteren Beckens	PROC128	rshedy	R+SHED+DY	KUEHLEN · ABSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E226	f82r	B2	B2-S020	kleine Randstationen des unteren Beckens	PROC129	qoteedy	OT+EE+DY	DANACH · LANG · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E227	f82r	B2	B2-S021	kleine Randstationen des unteren Beckens	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E228	f82r	B2	B2-S022	kleine Randstationen des unteren Beckens	PROC130	lochedy	L+O+CHD+DY	LEITEN · ARBEITSGANG · UMSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E229	f83r	B3	B3-S001	obere offene Fächerstation am Rand	PROC098	olkeedy	SOLK+EE+DY	SAMMELSTELLE · LANG · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E230	f83r	B3	B3-S002	obere offene Fächerstation am Rand	PROC131	qotal	OT+AL	DANACH · ZIELSTELLE	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E231	f83r	B3	B3-S002	obere offene Fächerstation am Rand	PROC132	chkeedy	CHK+EE+DY	WAERMEN · LANG · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E232	f83r	B3	B3-S003	obere offene Fächerstation am Rand	PROC019	chey	Y	DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E233	f83r	B3	B3-S003	obere offene Fächerstation am Rand	PROC009	daiin	AIIN	SOLLMASS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E234	f83r	B3	B3-S003	obere offene Fächerstation am Rand	PROC019	chey	Y	DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E235	f83r	B3	B3-S003	obere offene Fächerstation am Rand	PROC120	lchedy	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E236	f83r	B3	B3-S004	obere offene Fächerstation am Rand	PROC038	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E237	f83r	B3	B3-S004	obere offene Fächerstation am Rand	PROC131	qotal	OT+AL	DANACH · ZIELSTELLE	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E238	f83r	B3	B3-S004	obere offene Fächerstation am Rand	PROC003	dar	AR	QUELLE	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E239	f83r	B3	B3-S005	mittlere Randfigur im runden Gefäß	PROC076	schedy	CHD+DY	UMSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E240	f83r	B3	B3-S006	mittlere Randfigur im runden Gefäß	PROC133	chedchy	CHD+Y	UMSETZEN · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E241	f83r	B3	B3-S006	mittlere Randfigur im runden Gefäß	PROC048	qokal	OK+AL	ANSETZEN · ZIELSTELLE	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E242	f83r	B3	B3-S006	mittlere Randfigur im runden Gefäß	PROC079	olchedy	OL+CHD+DY	WEITER · UMSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E243	f83r	B3	B3-S007	mittlere Randfigur im runden Gefäß	PROC038	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E244	f83r	B3	B3-S007	mittlere Randfigur im runden Gefäß	PROC042	chedy	CHD+Y	UMSETZEN · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E245	f83r	B3	B3-S007	mittlere Randfigur im runden Gefäß	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E246	f83r	B3	B3-S008	mittlere Randfigur im runden Gefäß	PROC120	lchedy	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E247	f83r	B3	B3-S009	mittlere Randfigur im runden Gefäß	PROC008	qoky	OK+Y	ANSETZEN · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E248	f83r	B3	B3-S010	untere Randfigur im korbartigen Gefäß	PROC134	pchedal	P+CHD+AL	FUELLEN · UMSETZEN · ZIELSTELLE	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E249	f83r	B3	B3-S010	untere Randfigur im korbartigen Gefäß	PROC135	otedy	OT+E+DY	DANACH · KURZ · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E250	f83r	B3	B3-S011	untere Randfigur im korbartigen Gefäß	PROC136	shecthedchy	SH+E+CTH+CHD+Y	HALTEN · KURZ · BEREITEN · UMSETZEN · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E251	f83r	B3	B3-S011	untere Randfigur im korbartigen Gefäß	PROC008	qoky	OK+Y	ANSETZEN · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E252	f83r	B3	B3-S011	untere Randfigur im korbartigen Gefäß	PROC042	chedy	CHD+Y	UMSETZEN · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E253	f83r	B3	B3-S011	untere Randfigur im korbartigen Gefäß	PROC137	chary	AR+Y	QUELLE · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E254	f83r	B3	B3-S012	untere Randfigur im korbartigen Gefäß	PROC016	sor	OR	ANSATZ	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E255	f83r	B3	B3-S012	untere Randfigur im korbartigen Gefäß	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E256	f83r	B3	B3-S013	untere Randfigur im korbartigen Gefäß	PROC038	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E257	f83r	B3	B3-S013	untere Randfigur im korbartigen Gefäß	PROC069	chkain	K+AIN	ZUGEBEN · PORTION	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E258	f83r	B3	B3-S013	untere Randfigur im korbartigen Gefäß	PROC117	shcthey	CTH+E+Y	BEREITEN · KURZ · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E259	f83r	B3	B3-S013	untere Randfigur im korbartigen Gefäß	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E260	f83r	B3	B3-S014	untere Randfigur im korbartigen Gefäß	PROC138	okair	OK+AIR	ANSETZEN · WASSER	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E261	f83r	B3	B3-S014	untere Randfigur im korbartigen Gefäß	PROC139	sheedy	SH+EE+DY	HALTEN · LANG · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E262	f83r	B3	B3-S015	untere Randfigur im korbartigen Gefäß	PROC120	lchedy	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E263	f83r	B3	B3-S016	untere Randfigur im korbartigen Gefäß	PROC140	lo	L+O	LEITEN · ARBEITSGANG	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E264	f83r	B3	B3-S016	unverbundener Zwischenbereich	PROC091	qokchedy	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E265	f83r	B3	B3-S017	unverbundener Zwischenbereich	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E266	f83r	B3	B3-S018	unverbundener Zwischenbereich	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E267	f83r	B3	B3-S019	unverbundener Zwischenbereich	PROC141	qokshedy	OK+SH+E+DY	ANSETZEN · HALTEN · KURZ · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E268	f83r	B3	B3-S020	unverbundener Zwischenbereich	PROC055	dal	AL	ZIELSTELLE	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E269	f83r	B3	B3-S020	unverbundener Zwischenbereich	PROC120	lchedy	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E270	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC038	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E271	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC014	shcthy	CTH+Y	BEREITEN · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E272	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC055	dal	AL	ZIELSTELLE	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E273	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC019	sy	Y	DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E274	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC009	saiin	AIIN	SOLLMASS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E275	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC142	shedal	SHED+AL	ABSETZEN · ZIELSTELLE	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E276	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC143	shecthy	SH+E+CTH+Y	HALTEN · KURZ · BEREITEN · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E277	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC019	chey	Y	DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E278	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC055	tal	AL	ZIELSTELLE	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E279	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC014	shcthy	CTH+Y	BEREITEN · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E280	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC144	dalchdy	AL+CHD+DY	ZIELSTELLE · UMSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E281	f83r	B3	B3-S022	unverbundener Zwischenbereich	PROC145	qotchedy	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E282	f83r	B3	B3-S023	unverbundener Zwischenbereich	PROC120	lchedy	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E283	f83r	B3	B3-S024	unverbundener Zwischenbereich	PROC076	tchedy	CHD+DY	UMSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E284	f83r	B3	B3-S025	unverbundener Zwischenbereich	PROC082	qokchdy	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E285	f83r	B3	B3-S026	unverbundener Zwischenbereich	PROC146	cheedar	EE+AR	LANG · QUELLE	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E286	f83r	B3	B3-S026	unverbundener Zwischenbereich	PROC147	chldaiin	L+AIIN	LEITEN · SOLLMASS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E287	f83r	B3	B3-S026	unverbundener Zwischenbereich	PROC042	chedy	CHD+Y	UMSETZEN · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E288	f83r	B3	B3-S026	unverbundener Zwischenbereich	PROC080	qokain	OK+AIN	ANSETZEN · PORTION	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E289	f83r	B3	B3-S026	unverbundener Zwischenbereich	PROC014	checthy	CTH+Y	BEREITEN · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E290	f83r	B3	B3-S026	unverbundener Zwischenbereich	PROC148	chealror	AL+R+OR	ZIELSTELLE · KUEHLEN · ANSATZ	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E291	f83r	B3	B3-S026	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC098	solkeedy	SOLK+EE+DY	SAMMELSTELLE · LANG · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E292	f83r	B3	B3-S027	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC129	qoteedy	OT+EE+DY	DANACH · LANG · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E293	f83r	B3	B3-S028	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC092	qokeey	OK+EE+Y	ANSETZEN · LANG · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E294	f83r	B3	B3-S028	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E295	f83r	B3	B3-S029	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC013	sol	OL	WEITER	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E296	f83r	B3	B3-S029	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC149	cheeety	EEE+T+Y	VOLL · ANWENDEN · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E297	f83r	B3	B3-S029	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E298	f83r	B3	B3-S030	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC008	qoky	OK+Y	ANSETZEN · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E299	f83r	B3	B3-S030	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC009	saiin	AIIN	SOLLMASS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E300	f83r	B3	B3-S030	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC150	schedair	CHD+AIR	UMSETZEN · WASSER	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E301	f83r	B3	B3-S030	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC145	otchedy	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E302	f83r	B3	B3-S031	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E303	f83r	B3	B3-S032	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC151	chedain	CHD+AIN	UMSETZEN · PORTION	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E304	f83r	B3	B3-S032	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC042	chedy	CHD+Y	UMSETZEN · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E305	f83r	B3	B3-S032	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC152	qotedaiin	OT+E+AIIN	DANACH · KURZ · SOLLMASS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E306	f83r	B3	B3-S032	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC112	otaiin	OT+AIIN	DANACH · SOLLMASS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E307	f83r	B3	B3-S032	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC135	otedy	OT+E+DY	DANACH · KURZ · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E308	f83r	B3	B3-S033	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC108	ldy	L+DY	LEITEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E309	f83r	B3	B3-S034	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC097	soiiin	O+IIN	ARBEITSGANG · ARBEITSSTUFE	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E310	f83r	B3	B3-S034	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC014	checthy	CTH+Y	BEREITEN · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E311	f83r	B3	B3-S034	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC004	chety	T+Y	ANWENDEN · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E312	f83r	B3	B3-S034	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC112	otaiin	OT+AIIN	DANACH · SOLLMASS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E313	f83r	B3	B3-S034	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC153	olsaly	OL+AL+Y	WEITER · ZIELSTELLE · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E314	f83r	B3	B3-S034	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E315	f83r	B4	B4-S001	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E316	f83r	B4	B4-S002	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC154	qolchey	OL+Y	WEITER · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E317	f83r	B4	B4-S002	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC092	qokeey	OK+EE+Y	ANSETZEN · LANG · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E318	f83r	B4	B4-S002	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E319	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC042	chedy	CHD+Y	UMSETZEN · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E320	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC131	otal	OT+AL	DANACH · ZIELSTELLE	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E321	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC065	otchey	OT+Y	DANACH · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E322	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC092	qokeey	OK+EE+Y	ANSETZEN · LANG · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E323	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC008	qoky	OK+Y	ANSETZEN · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E324	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC013	tol	OL	WEITER	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E325	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E326	f83r	B4	B4-S004	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC155	qokylddy	OK+Y+LD+DY	ANSETZEN · DIES · BEFESTIGEN · SCHLUSS	HAS_CONTEXT_SINGLETON_COMPONENT	UNCHANGED	UNCHANGED_EVENT_AND_READING
E327	f83r	B4	B4-S005	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC156	dain	AIN	PORTION	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E328	f83r	B4	B4-S005	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC042	chedy	CHD+Y	UMSETZEN · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E329	f83r	B4	B4-S005	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E330	f83r	B4	B4-S006	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC099	shckhedy	SH+CKH+E+DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E331	f83r	B4	B4-S007	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC099	shckhedy	SH+CKH+E+DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E332	f83r	B4	B4-S008	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC009	saiin	AIIN	SOLLMASS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E333	f83r	B4	B4-S008	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC046	cheeky	CHK+EE+Y	WAERMEN · LANG · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
