matrix_cell_id	frame_id	frozen_frame	action_root	action_recipe	register	portable_component_trace_de	owner_local_component_trace_de	state_requirement	availability_status	missing_owner_value_atoms	evidence_status	current_default_policy	current_default_phrase_de	editorial_change_type	generalized_inherited_noun_count	observed_event_count	observed_clause_form_count	selected_observed_phrase_carrier_count	selected_observed_phrase_de	observed_pages	observed_event_ids	all_observed_clause_forms_de	observed_inherited_argument_roots	all_component_value_cells_old	same_frame_register_observed_other_action_count	same_frame_register_observed_other_actions	same_action_frame_observed_other_register_count	same_action_frame_observed_other_registers	composition_support_class	working_root_meaning_changed	surface_prediction_made	occurrence_prediction_made	guard
G498-M246	G493-F06	@ACTION+CH+E+Y	S	S+CH+E+Y	SOURCE_SECTION_T	WÄHLEN · NEHMEN · GRAD I · POSTEN	AUSWÄHLEN · ENTNEHMEN · GRAD I · LAUFENDER EINTRAG	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Wähle den laufenden Eintrag und entnimm den laufenden Eintrag; auf Grad I.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	1	T	1	HERBAL	COMPOSED_SINGLE_HEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M247	G493-F06	@ACTION+CH+E+Y	S	S+CH+E+Y	HERBAL	WÄHLEN · NEHMEN · GRAD I · POSTEN	PFLANZENTEIL WÄHLEN · PFLANZENTEIL NEHMEN · GRAD I · PFLANZENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Wähle den Pflanzenposten und nimm den Pflanzenposten; auf Grad I.	UNCHANGED_OBSERVED	0	1	1	1	Wähle den Pflanzenposten und nimm den Pflanzenposten; auf Grad I.	f56r	G407-E0891	Wähle den Pflanzenposten und nimm den Pflanzenposten; auf Grad I.	NONE	YES	2	OK|K	0	NONE	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M248	G493-F06	@ACTION+CH+E+Y	S	S+CH+E+Y	BIOLOGICAL	WÄHLEN · NEHMEN · GRAD I · POSTEN	STATION WÄHLEN · POSTEN ENTNEHMEN · GRAD I · STATIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Wähle den Stationsposten und entnimm den Stationsposten; auf Grad I.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	1	R	1	HERBAL	COMPOSED_SINGLE_HEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M249	G493-F06	@ACTION+CH+E+Y	S	S+CH+E+Y	CELESTIAL	WÄHLEN · NEHMEN · GRAD I · POSTEN	POSITION WÄHLEN · POSITION AUFNEHMEN · GRAD I · POSITIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Wähle den Positionsposten und nimm den Positionsposten auf; auf Grad I.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	0	NONE	1	HERBAL	COMPOSED_CROSS_REGISTER_SAME_ACTION	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M250	G493-F06	@ACTION+CH+E+Y	S	S+CH+E+Y	PHARMA	WÄHLEN · NEHMEN · GRAD I · POSTEN	DROGENPOSTEN WÄHLEN · DROGENPOSTEN NEHMEN · GRAD I · DROGENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Wähle den Drogenposten und nimm den Drogenposten; auf Grad I.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	0	NONE	1	HERBAL	COMPOSED_CROSS_REGISTER_SAME_ACTION	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M251	G493-F06	@ACTION+CH+E+Y	CHD	CHD+CH+E+Y	SOURCE_SECTION_T	BEARBEITEN · NEHMEN · GRAD I · POSTEN	EINTRAG BEARBEITEN · ENTNEHMEN · GRAD I · LAUFENDER EINTRAG	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Bearbeite den laufenden Eintrag und entnimm den laufenden Eintrag; auf Grad I.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	1	T	0	NONE	COMPOSED_SINGLE_HEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M252	G493-F06	@ACTION+CH+E+Y	CHD	CHD+CH+E+Y	HERBAL	BEARBEITEN · NEHMEN · GRAD I · POSTEN	MATERIAL BEARBEITEN · PFLANZENTEIL NEHMEN · GRAD I · PFLANZENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Bearbeite den Pflanzenposten und nimm den Pflanzenposten; auf Grad I.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	3	OK|K|S	0	NONE	COMPOSED_MULTIHEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M253	G493-F06	@ACTION+CH+E+Y	CHD	CHD+CH+E+Y	BIOLOGICAL	BEARBEITEN · NEHMEN · GRAD I · POSTEN	POSTEN BEARBEITEN · POSTEN ENTNEHMEN · GRAD I · STATIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Bearbeite den Stationsposten und entnimm den Stationsposten; auf Grad I.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	1	R	0	NONE	COMPOSED_SINGLE_HEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M254	G493-F06	@ACTION+CH+E+Y	CHD	CHD+CH+E+Y	CELESTIAL	BEARBEITEN · NEHMEN · GRAD I · POSTEN	EINTRAG BEARBEITEN · POSITION AUFNEHMEN · GRAD I · POSITIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Bearbeite den Positionsposten und nimm den Positionsposten auf; auf Grad I.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	0	NONE	0	NONE	COMPOSED_OLD_VALUES_ONLY	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M255	G493-F06	@ACTION+CH+E+Y	CHD	CHD+CH+E+Y	PHARMA	BEARBEITEN · NEHMEN · GRAD I · POSTEN	ANSATZ BEARBEITEN · DROGENPOSTEN NEHMEN · GRAD I · DROGENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Bearbeite den Drogenposten und nimm den Drogenposten; auf Grad I.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	0	NONE	0	NONE	COMPOSED_OLD_VALUES_ONLY	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M256	G493-F06	@ACTION+CH+E+Y	T	T+CH+E+Y	SOURCE_SECTION_T	EINSTELLEN · NEHMEN · GRAD I · POSTEN	FESTLEGEN · ENTNEHMEN · GRAD I · LAUFENDER EINTRAG	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Lege den laufenden Eintrag fest und entnimm den laufenden Eintrag; auf Grad I.	UNCHANGED_OBSERVED	0	1	1	1	Lege den laufenden Eintrag fest und entnimm den laufenden Eintrag; auf Grad I.	f1r	G407-E0129	Lege den laufenden Eintrag fest und entnimm den laufenden Eintrag; auf Grad I.	NONE	YES	0	NONE	0	NONE	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M257	G493-F06	@ACTION+CH+E+Y	T	T+CH+E+Y	HERBAL	EINSTELLEN · NEHMEN · GRAD I · POSTEN	ARBEITSSTUFE EINSTELLEN · PFLANZENTEIL NEHMEN · GRAD I · PFLANZENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT497_CURRENT_DEFAULT_INHERITED	Stelle den Pflanzenposten ein und nimm den Pflanzenposten; auf Grad I.	UNCHANGED_SELF_CONTAINED	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	3	OK|K|S	1	SOURCE_SECTION_T	COMPOSED_MULTIHEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M258	G493-F06	@ACTION+CH+E+Y	T	T+CH+E+Y	BIOLOGICAL	EINSTELLEN · NEHMEN · GRAD I · POSTEN	STATIONSWERT EINSTELLEN · POSTEN ENTNEHMEN · GRAD I · STATIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT497_CURRENT_DEFAULT_INHERITED	Stelle den Stationsposten ein und entnimm den Stationsposten; auf Grad I.	UNCHANGED_SELF_CONTAINED	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	1	R	1	SOURCE_SECTION_T	COMPOSED_SINGLE_HEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M259	G493-F06	@ACTION+CH+E+Y	T	T+CH+E+Y	CELESTIAL	EINSTELLEN · NEHMEN · GRAD I · POSTEN	WERT EINSTELLEN · POSITION AUFNEHMEN · GRAD I · POSITIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT497_CURRENT_DEFAULT_INHERITED	Stelle den Positionsposten ein und nimm den Positionsposten auf; auf Grad I.	UNCHANGED_SELF_CONTAINED	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	0	NONE	1	SOURCE_SECTION_T	COMPOSED_CROSS_REGISTER_SAME_ACTION	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M260	G493-F06	@ACTION+CH+E+Y	T	T+CH+E+Y	PHARMA	EINSTELLEN · NEHMEN · GRAD I · POSTEN	ANSATZWERT EINSTELLEN · DROGENPOSTEN NEHMEN · GRAD I · DROGENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT497_CURRENT_DEFAULT_INHERITED	Stelle den Drogenposten ein und nimm den Drogenposten; auf Grad I.	UNCHANGED_SELF_CONTAINED	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	0	NONE	1	SOURCE_SECTION_T	COMPOSED_CROSS_REGISTER_SAME_ACTION	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M261	G493-F06	@ACTION+CH+E+Y	R	R+CH+E+Y	SOURCE_SECTION_T	MARKIEREN · NEHMEN · GRAD I · POSTEN	KENNZEICHNEN · ENTNEHMEN · GRAD I · LAUFENDER EINTRAG	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT497_CURRENT_DEFAULT_INHERITED	Kennzeichne den laufenden Eintrag und entnimm den laufenden Eintrag; auf Grad I.	UNCHANGED_SELF_CONTAINED	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	1	T	1	BIOLOGICAL	COMPOSED_SINGLE_HEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M262	G493-F06	@ACTION+CH+E+Y	R	R+CH+E+Y	HERBAL	MARKIEREN · NEHMEN · GRAD I · POSTEN	TEIL MARKIEREN · PFLANZENTEIL NEHMEN · GRAD I · PFLANZENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT497_CURRENT_DEFAULT_INHERITED	Markiere den Pflanzenposten und nimm den Pflanzenposten; auf Grad I.	UNCHANGED_SELF_CONTAINED	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	3	OK|K|S	1	BIOLOGICAL	COMPOSED_MULTIHEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M263	G493-F06	@ACTION+CH+E+Y	R	R+CH+E+Y	BIOLOGICAL	MARKIEREN · NEHMEN · GRAD I · POSTEN	STATION MARKIEREN · POSTEN ENTNEHMEN · GRAD I · STATIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Markiere den Stationsposten und entnimm den Stationsposten; auf Grad I.	UNCHANGED_OBSERVED	0	1	1	1	Markiere den Stationsposten und entnimm den Stationsposten; auf Grad I.	f82r	G407-E3246	Markiere den Stationsposten und entnimm den Stationsposten; auf Grad I.	NONE	YES	0	NONE	0	NONE	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M264	G493-F06	@ACTION+CH+E+Y	R	R+CH+E+Y	CELESTIAL	MARKIEREN · NEHMEN · GRAD I · POSTEN	POSITION MARKIEREN · POSITION AUFNEHMEN · GRAD I · POSITIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT497_CURRENT_DEFAULT_INHERITED	Markiere den Positionsposten und nimm den Positionsposten auf; auf Grad I.	UNCHANGED_SELF_CONTAINED	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	0	NONE	1	BIOLOGICAL	COMPOSED_CROSS_REGISTER_SAME_ACTION	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M265	G493-F06	@ACTION+CH+E+Y	R	R+CH+E+Y	PHARMA	MARKIEREN · NEHMEN · GRAD I · POSTEN	POSTEN MARKIEREN · DROGENPOSTEN NEHMEN · GRAD I · DROGENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT497_CURRENT_DEFAULT_INHERITED	Markiere den Drogenposten und nimm den Drogenposten; auf Grad I.	UNCHANGED_SELF_CONTAINED	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	0	NONE	1	BIOLOGICAL	COMPOSED_CROSS_REGISTER_SAME_ACTION	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M266	G493-F06	@ACTION+CH+E+Y	P	P+CH+E+Y	SOURCE_SECTION_T	EINSETZEN · NEHMEN · GRAD I · POSTEN	IN EINTRAG EINSETZEN · ENTNEHMEN · GRAD I · LAUFENDER EINTRAG	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Setze den laufenden Eintrag ein und entnimm den laufenden Eintrag; auf Grad I.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	1	T	0	NONE	COMPOSED_SINGLE_HEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M267	G493-F06	@ACTION+CH+E+Y	P	P+CH+E+Y	HERBAL	EINSETZEN · NEHMEN · GRAD I · POSTEN	MATERIAL EINSETZEN · PFLANZENTEIL NEHMEN · GRAD I · PFLANZENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Setze den Pflanzenposten ein und nimm den Pflanzenposten; auf Grad I.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	3	OK|K|S	0	NONE	COMPOSED_MULTIHEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M268	G493-F06	@ACTION+CH+E+Y	P	P+CH+E+Y	BIOLOGICAL	EINSETZEN · NEHMEN · GRAD I · POSTEN	POSTEN EINSETZEN · POSTEN ENTNEHMEN · GRAD I · STATIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Setze den Stationsposten ein und entnimm den Stationsposten; auf Grad I.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	1	R	0	NONE	COMPOSED_SINGLE_HEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M269	G493-F06	@ACTION+CH+E+Y	P	P+CH+E+Y	CELESTIAL	EINSETZEN · NEHMEN · GRAD I · POSTEN	EINTRAG EINSETZEN · POSITION AUFNEHMEN · GRAD I · POSITIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Setze den Positionsposten ein und nimm den Positionsposten auf; auf Grad I.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	0	NONE	0	NONE	COMPOSED_OLD_VALUES_ONLY	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M270	G493-F06	@ACTION+CH+E+Y	P	P+CH+E+Y	PHARMA	EINSETZEN · NEHMEN · GRAD I · POSTEN	ZUTAT EINSETZEN · DROGENPOSTEN NEHMEN · GRAD I · DROGENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Setze den Drogenposten ein und nimm den Drogenposten; auf Grad I.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	0	NONE	0	NONE	COMPOSED_OLD_VALUES_ONLY	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M271	G493-F07	@ACTION+CHD+Y	OK	OK+CHD+Y	SOURCE_SECTION_T	SETZEN · BEARBEITEN · POSTEN	EINTRAGEN · EINTRAG BEARBEITEN · LAUFENDER EINTRAG	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Trage den laufenden Eintrag ein und bearbeite den laufenden Eintrag.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	0	NONE	1	BIOLOGICAL	COMPOSED_CROSS_REGISTER_SAME_ACTION	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M272	G493-F07	@ACTION+CHD+Y	OK	OK+CHD+Y	HERBAL	SETZEN · BEARBEITEN · POSTEN	ARBEITSGANG ANSETZEN · MATERIAL BEARBEITEN · PFLANZENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Setze den Pflanzenposten im Arbeitsgang an und bearbeite den Pflanzenposten.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	2	K|T	1	BIOLOGICAL	COMPOSED_MULTIHEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M273	G493-F07	@ACTION+CHD+Y	OK	OK+CHD+Y	BIOLOGICAL	SETZEN · BEARBEITEN · POSTEN	STATIONSGANG ANSETZEN · POSTEN BEARBEITEN · STATIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Setze den Stationsposten im Stationsgang an und bearbeite den Stationsposten.	UNCHANGED_OBSERVED	0	4	1	4	Setze den Stationsposten im Stationsgang an und bearbeite den Stationsposten.	f81r|f83r	G407-E2888|G407-E3578|G407-E3646|G407-E3712	Setze den Stationsposten im Stationsgang an und bearbeite den Stationsposten.	NONE	YES	3	T|R|P	0	NONE	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M274	G493-F07	@ACTION+CHD+Y	OK	OK+CHD+Y	CELESTIAL	SETZEN · BEARBEITEN · POSTEN	POSITION SETZEN · EINTRAG BEARBEITEN · POSITIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Setze den Positionsposten und bearbeite den Positionsposten.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	0	NONE	1	BIOLOGICAL	COMPOSED_CROSS_REGISTER_SAME_ACTION	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M275	G493-F07	@ACTION+CHD+Y	OK	OK+CHD+Y	PHARMA	SETZEN · BEARBEITEN · POSTEN	ANSATZ ANSETZEN · ANSATZ BEARBEITEN · DROGENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Setze den Drogenposten als Ansatz an und bearbeite den Drogenposten.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	0	NONE	1	BIOLOGICAL	COMPOSED_CROSS_REGISTER_SAME_ACTION	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M276	G493-F07	@ACTION+CHD+Y	CH	CH+CHD+Y	SOURCE_SECTION_T	NEHMEN · BEARBEITEN · POSTEN	ENTNEHMEN · EINTRAG BEARBEITEN · LAUFENDER EINTRAG	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Entnimm den laufenden Eintrag und bearbeite den laufenden Eintrag.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	0	NONE	0	NONE	COMPOSED_OLD_VALUES_ONLY	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M277	G493-F07	@ACTION+CHD+Y	CH	CH+CHD+Y	HERBAL	NEHMEN · BEARBEITEN · POSTEN	PFLANZENTEIL NEHMEN · MATERIAL BEARBEITEN · PFLANZENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Nimm den Pflanzenposten und bearbeite den Pflanzenposten.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	2	K|T	0	NONE	COMPOSED_MULTIHEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M278	G493-F07	@ACTION+CHD+Y	CH	CH+CHD+Y	BIOLOGICAL	NEHMEN · BEARBEITEN · POSTEN	POSTEN ENTNEHMEN · POSTEN BEARBEITEN · STATIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Entnimm den Stationsposten und bearbeite den Stationsposten.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	4	OK|T|R|P	0	NONE	COMPOSED_MULTIHEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M279	G493-F07	@ACTION+CHD+Y	CH	CH+CHD+Y	CELESTIAL	NEHMEN · BEARBEITEN · POSTEN	POSITION AUFNEHMEN · EINTRAG BEARBEITEN · POSITIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Nimm den Positionsposten auf und bearbeite den Positionsposten.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	0	NONE	0	NONE	COMPOSED_OLD_VALUES_ONLY	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M280	G493-F07	@ACTION+CHD+Y	CH	CH+CHD+Y	PHARMA	NEHMEN · BEARBEITEN · POSTEN	DROGENPOSTEN NEHMEN · ANSATZ BEARBEITEN · DROGENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Nimm den Drogenposten und bearbeite den Drogenposten.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	0	NONE	0	NONE	COMPOSED_OLD_VALUES_ONLY	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M281	G493-F07	@ACTION+CHD+Y	SH	SH+CHD+Y	SOURCE_SECTION_T	HALTEN · BEARBEITEN · POSTEN	FESTHALTEN · EINTRAG BEARBEITEN · LAUFENDER EINTRAG	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Halte den laufenden Eintrag fest und bearbeite den laufenden Eintrag.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	0	NONE	0	NONE	COMPOSED_OLD_VALUES_ONLY	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
