matrix_cell_id	frame_id	frozen_frame	action_root	action_recipe	register	portable_component_trace_de	owner_local_component_trace_de	state_requirement	availability_status	missing_owner_value_atoms	evidence_status	current_default_policy	current_default_phrase_de	editorial_change_type	generalized_inherited_noun_count	observed_event_count	observed_clause_form_count	selected_observed_phrase_carrier_count	selected_observed_phrase_de	observed_pages	observed_event_ids	all_observed_clause_forms_de	observed_inherited_argument_roots	all_component_value_cells_old	same_frame_register_observed_other_action_count	same_frame_register_observed_other_actions	same_action_frame_observed_other_register_count	same_action_frame_observed_other_registers	composition_support_class	working_root_meaning_changed	surface_prediction_made	occurrence_prediction_made	guard
G498-M153	G493-F04	@ACTION+AL	K	K+AL	BIOLOGICAL	GEBEN · ZIELORT	POSTEN ZUFÜHREN · ZIELSTATION	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Führe den Stationsposten [wie zuvor] zu; zur Zielstation.	UNCHANGED_OBSERVED	0	3	1	3	Führe den Stationsposten [wie zuvor] zu; zur Zielstation.	f75r|f76r	G407-E1453|G407-E1960|G407-E2142	Führe den Stationsposten [wie zuvor] zu; zur Zielstation.	Y	YES	7	OK|CH|SH|S|CHD|T|R	2	HERBAL|CELESTIAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M154	G493-F04	@ACTION+AL	K	K+AL	CELESTIAL	GEBEN · ZIELORT	WERT ZUORDNEN · ZIELPOSITION	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Ordne den Positionsposten [wie zuvor] zu; zur Zielposition.	UNCHANGED_OBSERVED	0	1	1	1	Ordne den Positionsposten [wie zuvor] zu; zur Zielposition.	f71v	G407-E1136	Ordne den Positionsposten [wie zuvor] zu; zur Zielposition.	Y	YES	5	OK|CH|S|CHD|T	2	HERBAL|BIOLOGICAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M158	G493-F04	@ACTION+AL	S	S+AL	BIOLOGICAL	WÄHLEN · ZIELORT	STATION WÄHLEN · ZIELSTATION	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Wähle den Stationsposten [wie zuvor]; zur Zielstation.	UNCHANGED_OBSERVED	0	8	1	8	Wähle den Stationsposten [wie zuvor]; zur Zielstation.	f75r|f76r|f77r|f81v|f82r	G407-E1502|G407-E1934|G407-E2328|G407-E2339|G407-E2411|G407-E2707|G407-E3145|G407-E3369	Wähle den Stationsposten [wie zuvor]; zur Zielstation.	Y	YES	7	OK|CH|SH|K|CHD|T|R	1	CELESTIAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M159	G493-F04	@ACTION+AL	S	S+AL	CELESTIAL	WÄHLEN · ZIELORT	POSITION WÄHLEN · ZIELPOSITION	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Wähle den Positionswert [wie zuvor]; zur Zielposition.	UNCHANGED_OBSERVED	0	2	1	2	Wähle den Positionswert [wie zuvor]; zur Zielposition.	f67r2|f72r	G407-E0990|G407-E1169	Wähle den Positionswert [wie zuvor]; zur Zielposition.	AIIN	YES	5	OK|CH|K|CHD|T	1	BIOLOGICAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M163	G493-F04	@ACTION+AL	CHD	CHD+AL	BIOLOGICAL	BEARBEITEN · ZIELORT	POSTEN BEARBEITEN · ZIELSTATION	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Bearbeite den Stationsposten [wie zuvor]; zur Zielstation.	UNCHANGED_OBSERVED	0	1	1	1	Bearbeite den Stationsposten [wie zuvor]; zur Zielstation.	f83r	G407-E3775	Bearbeite den Stationsposten [wie zuvor]; zur Zielstation.	Y	YES	7	OK|CH|SH|K|S|T|R	1	CELESTIAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M164	G493-F04	@ACTION+AL	CHD	CHD+AL	CELESTIAL	BEARBEITEN · ZIELORT	EINTRAG BEARBEITEN · ZIELPOSITION	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Bearbeite den Positionsposten [wie zuvor]; zur Zielposition.	UNCHANGED_OBSERVED	0	1	1	1	Bearbeite den Positionsposten [wie zuvor]; zur Zielposition.	f72r	G407-E1144	Bearbeite den Positionsposten [wie zuvor]; zur Zielposition.	Y	YES	5	OK|CH|K|S|T	1	BIOLOGICAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M168	G493-F04	@ACTION+AL	T	T+AL	BIOLOGICAL	EINSTELLEN · ZIELORT	STATIONSWERT EINSTELLEN · ZIELSTATION	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Stelle den Stationsposten [wie zuvor] ein; zur Zielstation.	UNCHANGED_OBSERVED	0	2	1	2	Stelle den Stationsposten [wie zuvor] ein; zur Zielstation.	f77r|f83r	G407-E2698|G407-E3592	Stelle den Stationsposten [wie zuvor] ein; zur Zielstation.	Y	YES	7	OK|CH|SH|K|S|CHD|R	1	CELESTIAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M169	G493-F04	@ACTION+AL	T	T+AL	CELESTIAL	EINSTELLEN · ZIELORT	WERT EINSTELLEN · ZIELPOSITION	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Stelle den Positionsposten [wie zuvor] ein; zur Zielposition.	UNCHANGED_OBSERVED	0	1	1	1	Stelle den Positionsposten [wie zuvor] ein; zur Zielposition.	f71v	G407-E1108	Stelle den Positionsposten [wie zuvor] ein; zur Zielposition.	Y	YES	5	OK|CH|K|S|CHD	1	BIOLOGICAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M173	G493-F04	@ACTION+AL	R	R+AL	BIOLOGICAL	MARKIEREN · ZIELORT	STATION MARKIEREN · ZIELSTATION	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Markiere den Stationsposten [wie zuvor]; zur Zielstation.	UNCHANGED_OBSERVED	0	1	1	1	Markiere den Stationsposten [wie zuvor]; zur Zielstation.	f81v	G407-E3084	Markiere den Stationsposten [wie zuvor]; zur Zielstation.	Y	YES	7	OK|CH|SH|K|S|CHD|T	1	PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M175	G493-F04	@ACTION+AL	R	R+AL	PHARMA	MARKIEREN · ZIELORT	POSTEN MARKIEREN · ZIELGEFÄSS	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Markiere die Ansatzeinheit [wie zuvor]; zum Zielgefäß.	UNCHANGED_OBSERVED	0	1	1	1	Markiere die Ansatzeinheit [wie zuvor]; zum Zielgefäß.	f88r	G407-E3804	Markiere die Ansatzeinheit [wie zuvor]; zum Zielgefäß.	OR	YES	1	OK	1	BIOLOGICAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M183	G493-F05	@ACTION+AL+Y	OK	OK+AL+Y	BIOLOGICAL	SETZEN · ZIELORT · POSTEN	STATIONSGANG ANSETZEN · ZIELSTATION · STATIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Setze den Stationsposten im Stationsgang an; zur Zielstation.	UNCHANGED_OBSERVED	0	3	1	3	Setze den Stationsposten im Stationsgang an; zur Zielstation.	f76r|f77r|f82r	G407-E2050|G407-E2548|G407-E3195	Setze den Stationsposten im Stationsgang an; zur Zielstation.	NONE	YES	2	CH|R	1	CELESTIAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M184	G493-F05	@ACTION+AL+Y	OK	OK+AL+Y	CELESTIAL	SETZEN · ZIELORT · POSTEN	POSITION SETZEN · ZIELPOSITION · POSITIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Setze den Positionsposten; zur Zielposition.	UNCHANGED_OBSERVED	0	2	1	2	Setze den Positionsposten; zur Zielposition.	f72r	G407-E1263|G407-E1275	Setze den Positionsposten; zur Zielposition.	NONE	YES	1	T	1	BIOLOGICAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M188	G493-F05	@ACTION+AL+Y	CH	CH+AL+Y	BIOLOGICAL	NEHMEN · ZIELORT · POSTEN	POSTEN ENTNEHMEN · ZIELSTATION · STATIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Entnimm den Stationsposten; zur Zielstation.	UNCHANGED_OBSERVED	0	1	1	1	Entnimm den Stationsposten; zur Zielstation.	f76r	G407-E2256	Entnimm den Stationsposten; zur Zielstation.	NONE	YES	2	OK|R	1	PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M190	G493-F05	@ACTION+AL+Y	CH	CH+AL+Y	PHARMA	NEHMEN · ZIELORT · POSTEN	DROGENPOSTEN NEHMEN · ZIELGEFÄSS · DROGENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Nimm den Drogenposten; zum Zielgefäß.	UNCHANGED_OBSERVED	0	2	1	2	Nimm den Drogenposten; zum Zielgefäß.	f88v|f89r	G407-E4021|G407-E4200	Nimm den Drogenposten; zum Zielgefäß.	NONE	YES	0	NONE	1	BIOLOGICAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M214	G493-F05	@ACTION+AL+Y	T	T+AL+Y	CELESTIAL	EINSTELLEN · ZIELORT · POSTEN	WERT EINSTELLEN · ZIELPOSITION · POSITIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Stelle den Positionsposten ein; zur Zielposition.	UNCHANGED_OBSERVED	0	1	1	1	Stelle den Positionsposten ein; zur Zielposition.	f72r	G407-E1295	Stelle den Positionsposten ein; zur Zielposition.	NONE	YES	1	OK	0	NONE	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M218	G493-F05	@ACTION+AL+Y	R	R+AL+Y	BIOLOGICAL	MARKIEREN · ZIELORT · POSTEN	STATION MARKIEREN · ZIELSTATION · STATIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Markiere den Stationsposten; zur Zielstation.	UNCHANGED_OBSERVED	0	1	1	1	Markiere den Stationsposten; zur Zielstation.	f83r	G407-E3782	Markiere den Stationsposten; zur Zielstation.	NONE	YES	2	OK|CH	0	NONE	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M227	G493-F06	@ACTION+CH+E+Y	OK	OK+CH+E+Y	HERBAL	SETZEN · NEHMEN · GRAD I · POSTEN	ARBEITSGANG ANSETZEN · PFLANZENTEIL NEHMEN · GRAD I · PFLANZENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Setze den Pflanzenposten im Arbeitsgang an und nimm den Pflanzenposten; auf Grad I.	UNCHANGED_OBSERVED	0	1	1	1	Setze den Pflanzenposten im Arbeitsgang an und nimm den Pflanzenposten; auf Grad I.	f56r	G407-E0807	Setze den Pflanzenposten im Arbeitsgang an und nimm den Pflanzenposten; auf Grad I.	NONE	YES	2	K|S	0	NONE	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M242	G493-F06	@ACTION+CH+E+Y	K	K+CH+E+Y	HERBAL	GEBEN · NEHMEN · GRAD I · POSTEN	MATERIAL ZUGEBEN · PFLANZENTEIL NEHMEN · GRAD I · PFLANZENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Gib den Pflanzenposten zu und nimm den Pflanzenposten; auf Grad I.	UNCHANGED_OBSERVED	0	1	1	1	Gib den Pflanzenposten zu und nimm den Pflanzenposten; auf Grad I.	f56r	G407-E0870	Gib den Pflanzenposten zu und nimm den Pflanzenposten; auf Grad I.	NONE	YES	2	OK|S	0	NONE	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M247	G493-F06	@ACTION+CH+E+Y	S	S+CH+E+Y	HERBAL	WÄHLEN · NEHMEN · GRAD I · POSTEN	PFLANZENTEIL WÄHLEN · PFLANZENTEIL NEHMEN · GRAD I · PFLANZENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Wähle den Pflanzenposten und nimm den Pflanzenposten; auf Grad I.	UNCHANGED_OBSERVED	0	1	1	1	Wähle den Pflanzenposten und nimm den Pflanzenposten; auf Grad I.	f56r	G407-E0891	Wähle den Pflanzenposten und nimm den Pflanzenposten; auf Grad I.	NONE	YES	2	OK|K	0	NONE	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M256	G493-F06	@ACTION+CH+E+Y	T	T+CH+E+Y	SOURCE_SECTION_T	EINSTELLEN · NEHMEN · GRAD I · POSTEN	FESTLEGEN · ENTNEHMEN · GRAD I · LAUFENDER EINTRAG	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Lege den laufenden Eintrag fest und entnimm den laufenden Eintrag; auf Grad I.	UNCHANGED_OBSERVED	0	1	1	1	Lege den laufenden Eintrag fest und entnimm den laufenden Eintrag; auf Grad I.	f1r	G407-E0129	Lege den laufenden Eintrag fest und entnimm den laufenden Eintrag; auf Grad I.	NONE	YES	0	NONE	0	NONE	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M263	G493-F06	@ACTION+CH+E+Y	R	R+CH+E+Y	BIOLOGICAL	MARKIEREN · NEHMEN · GRAD I · POSTEN	STATION MARKIEREN · POSTEN ENTNEHMEN · GRAD I · STATIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Markiere den Stationsposten und entnimm den Stationsposten; auf Grad I.	UNCHANGED_OBSERVED	0	1	1	1	Markiere den Stationsposten und entnimm den Stationsposten; auf Grad I.	f82r	G407-E3246	Markiere den Stationsposten und entnimm den Stationsposten; auf Grad I.	NONE	YES	0	NONE	0	NONE	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M273	G493-F07	@ACTION+CHD+Y	OK	OK+CHD+Y	BIOLOGICAL	SETZEN · BEARBEITEN · POSTEN	STATIONSGANG ANSETZEN · POSTEN BEARBEITEN · STATIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Setze den Stationsposten im Stationsgang an und bearbeite den Stationsposten.	UNCHANGED_OBSERVED	0	4	1	4	Setze den Stationsposten im Stationsgang an und bearbeite den Stationsposten.	f81r|f83r	G407-E2888|G407-E3578|G407-E3646|G407-E3712	Setze den Stationsposten im Stationsgang an und bearbeite den Stationsposten.	NONE	YES	3	T|R|P	0	NONE	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M287	G493-F07	@ACTION+CHD+Y	K	K+CHD+Y	HERBAL	GEBEN · BEARBEITEN · POSTEN	MATERIAL ZUGEBEN · MATERIAL BEARBEITEN · PFLANZENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Gib den Pflanzenposten zu und bearbeite den Pflanzenposten.	UNCHANGED_OBSERVED	0	2	1	2	Gib den Pflanzenposten zu und bearbeite den Pflanzenposten.	f55v|f95v	G407-E0740|G407-E4522	Gib den Pflanzenposten zu und bearbeite den Pflanzenposten.	NONE	YES	1	T	0	NONE	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M302	G493-F07	@ACTION+CHD+Y	T	T+CHD+Y	HERBAL	EINSTELLEN · BEARBEITEN · POSTEN	ARBEITSSTUFE EINSTELLEN · MATERIAL BEARBEITEN · PFLANZENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Stelle den Pflanzenposten ein und bearbeite den Pflanzenposten.	UNCHANGED_OBSERVED	0	1	1	1	Stelle den Pflanzenposten ein und bearbeite den Pflanzenposten.	f95v	G407-E4490	Stelle den Pflanzenposten ein und bearbeite den Pflanzenposten.	NONE	YES	1	K	1	BIOLOGICAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M303	G493-F07	@ACTION+CHD+Y	T	T+CHD+Y	BIOLOGICAL	EINSTELLEN · BEARBEITEN · POSTEN	STATIONSWERT EINSTELLEN · POSTEN BEARBEITEN · STATIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Stelle den Stationsposten ein und bearbeite den Stationsposten.	UNCHANGED_OBSERVED	0	4	1	4	Stelle den Stationsposten ein und bearbeite den Stationsposten.	f75r|f83r	G407-E1665|G407-E3455|G407-E3597|G407-E3659	Stelle den Stationsposten ein und bearbeite den Stationsposten.	NONE	YES	3	OK|R|P	1	HERBAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M308	G493-F07	@ACTION+CHD+Y	R	R+CHD+Y	BIOLOGICAL	MARKIEREN · BEARBEITEN · POSTEN	STATION MARKIEREN · POSTEN BEARBEITEN · STATIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Markiere den Stationsposten und bearbeite den Stationsposten.	UNCHANGED_OBSERVED	0	2	1	2	Markiere den Stationsposten und bearbeite den Stationsposten.	f82r|f83r	G407-E3417|G407-E3499	Markiere den Stationsposten und bearbeite den Stationsposten.	NONE	YES	3	OK|T|P	0	NONE	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M313	G493-F07	@ACTION+CHD+Y	P	P+CHD+Y	BIOLOGICAL	EINSETZEN · BEARBEITEN · POSTEN	POSTEN EINSETZEN · POSTEN BEARBEITEN · STATIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Setze den Stationsposten ein und bearbeite den Stationsposten.	UNCHANGED_OBSERVED	0	1	1	1	Setze den Stationsposten ein und bearbeite den Stationsposten.	f81v	G407-E3075	Setze den Stationsposten ein und bearbeite den Stationsposten.	NONE	YES	3	OK|T|R	0	NONE	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M316	G493-F08	@ACTION+OL	OK	OK+OL	SOURCE_SECTION_T	SETZEN · FORTSETZEN	EINTRAGEN · WEITERFÜHREN	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Weiter trage den Kennwert [wie zuvor] ein.	UNCHANGED_OBSERVED	0	1	1	1	Weiter trage den Kennwert [wie zuvor] ein.	f1r	G407-E0184	Weiter trage den Kennwert [wie zuvor] ein.	AIIN	YES	3	SH|K|T	4	HERBAL|BIOLOGICAL|CELESTIAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M317	G493-F08	@ACTION+OL	OK	OK+OL	HERBAL	SETZEN · FORTSETZEN	ARBEITSGANG ANSETZEN · PFLANZENBEHANDLUNG FORTSETZEN	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Weiter setze den Pflanzenposten [wie zuvor] im Arbeitsgang an.	UNCHANGED_OBSERVED	0	8	2	5	Weiter setze den Pflanzenposten [wie zuvor] im Arbeitsgang an.	f10r|f11r|f17r|f18r|f24v|f56r	G407-E0268|G407-E0363|G407-E0471|G407-E0531|G407-E0543|G407-E0583|G407-E0633|G407-E0815	Weiter setze den Pflanzenposten [wie zuvor] im Arbeitsgang an. || Weiter setze die Arbeitseinheit [wie zuvor] im Arbeitsgang an.	OR|Y	YES	3	SH|K|T	4	SOURCE_SECTION_T|BIOLOGICAL|CELESTIAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M318	G493-F08	@ACTION+OL	OK	OK+OL	BIOLOGICAL	SETZEN · FORTSETZEN	STATIONSGANG ANSETZEN · STATION WEITERFÜHREN	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Weiter setze den Stationsposten [wie zuvor] im Stationsgang an.	UNCHANGED_OBSERVED	0	5	3	3	Weiter setze den Stationsposten [wie zuvor] im Stationsgang an.	f77r|f81r|f83r	G407-E2395|G407-E2407|G407-E2618|G407-E2724|G407-E3739	Weiter setze den Stationsposten [wie zuvor] im Stationsgang an. || Weiter setze den Stationswert [wie zuvor] im Stationsgang an. || Weiter setze im Stationsgang an.	AIIN|Y	YES	6	SH|K|CHD|T|R|P	4	SOURCE_SECTION_T|HERBAL|CELESTIAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M319	G493-F08	@ACTION+OL	OK	OK+OL	CELESTIAL	SETZEN · FORTSETZEN	POSITION SETZEN · RINGFOLGE FORTSETZEN	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Weiter setze den Positionswert [wie zuvor].	UNCHANGED_OBSERVED	0	3	2	2	Weiter setze den Positionswert [wie zuvor].	f67r2|f71v	G407-E0954|G407-E1012|G407-E1124	Weiter setze den Positionsposten [wie zuvor]. || Weiter setze den Positionswert [wie zuvor].	AIIN|Y	YES	2	SH|K	4	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M320	G493-F08	@ACTION+OL	OK	OK+OL	PHARMA	SETZEN · FORTSETZEN	ANSATZ ANSETZEN · ANSATZ FORTSETZEN	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Weiter setze den Drogenposten [wie zuvor] als Ansatz an.	UNCHANGED_OBSERVED	0	10	2	9	Weiter setze den Drogenposten [wie zuvor] als Ansatz an.	f88r|f88v|f89r	G407-E3851|G407-E3856|G407-E3889|G407-E3891|G407-E3892|G407-E3910|G407-E3913|G407-E3990|G407-E4277|G407-E4369	Weiter setze den Drogenposten [wie zuvor] als Ansatz an. || Weiter setze den Mengenwert [wie zuvor] als Ansatz an.	AIIN|Y	YES	1	T	4	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|CELESTIAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M326	G493-F08	@ACTION+OL	SH	SH+OL	SOURCE_SECTION_T	HALTEN · FORTSETZEN	FESTHALTEN · WEITERFÜHREN	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Weiter halte fest.	UNCHANGED_OBSERVED	0	3	3	1	Weiter halte fest.	f1r	G407-E0005|G407-E0048|G407-E0137	Weiter halte den Kennwert [wie zuvor] fest. || Weiter halte den laufenden Eintrag [wie zuvor] fest. || Weiter halte fest.	AIIN|Y	YES	3	OK|K|T	3	HERBAL|BIOLOGICAL|CELESTIAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M327	G493-F08	@ACTION+OL	SH	SH+OL	HERBAL	HALTEN · FORTSETZEN	MATERIAL HALTEN · PFLANZENBEHANDLUNG FORTSETZEN	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Weiter halte den Pflanzenposten [wie zuvor].	UNCHANGED_OBSERVED	0	6	3	4	Weiter halte den Pflanzenposten [wie zuvor].	f13r|f17r|f24v|f56r|f95v	G407-E0368|G407-E0371|G407-E0470|G407-E0651|G407-E0850|G407-E4537	Weiter halte den Arbeitswert [wie zuvor]. || Weiter halte den Pflanzenposten [wie zuvor]. || Weiter halte die Arbeitseinheit [wie zuvor].	AIIN|OR|Y	YES	3	OK|K|T	3	SOURCE_SECTION_T|BIOLOGICAL|CELESTIAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
