event_serial	page	locus	record	record_unit_id	field_id	field_ordinal_in_locus	event_index_in_locus	event_index_in_record	surface	joint_tuple_id	formal_formula_opaque	FORMAL_VALUE	terminal_status	strict_control_prompt	ATOMIC_OR_WHOLE_CARD_MNEMONIC	mnemonic_scope	LOCAL_IATROMEDICAL_EXPANSION	NONMEDICAL_RIVAL	UNKNOWN_EXEMPLAR_STATUS	source_lineage	V59_R1_PREVIOUS_MNEMONIC	V60_R3_FIELD_POSITION	V60_R3_SOURCE_CLASS	V60_R3_PROCESS_STATE_EFFECT	V60_R3_OCCURRENCE_FIT	V60_R3_CONFIDENCE	V60_R3_BINDING_BASIS	V60_R3_COMPONENT_INHERITANCE	V60_R3_LINE_STATEMENT_STATUS
184	f82r	f82r.4	1	B2	F051	1	4	18	ldy	04a3877f0fc81b7597c9	CLOSE(LINK)	LINK_ACTIVE_STATE+TERMINAL	TERMINAL	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	ziehe es ab und beende den Schritt	Fluss bewegen [lokaler B2-Musterbogenschritt 18/62; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	LAST	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
185	f82r	f82r.4	1	B2	F052	2	5	19	oteey	5d5e0b288cf36864ed9d	FRAME_OT(OPAQUE_PAYLOAD)	FRAME_OT	NONCLOSE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	das bereitete Öl	Fluss bewegen [lokaler B2-Musterbogenschritt 19/62; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	FIRST	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
186	f82r	f82r.4	1	B2	F052	2	6	20	qokal	308e8ea2d5d190c498e8	SET(<ARG_AL>)	SET_LOCAL_RELATION_SLOT	NONCLOSE	LOKALEN_RELATIONSSLOT_SETZEN	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	mische beide Anteile zusammen	Fluss bewegen [lokaler B2-Musterbogenschritt 20/62; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	MIDDLE	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
187	f82r	f82r.4	1	B2	F052	2	7	21	sheckhy	c1913ec4ff84148da6d3	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	über der örtlich bezeichneten Stelle	Fluss bewegen [lokaler B2-Musterbogenschritt 21/62; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	MIDDLE	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
188	f82r	f82r.4	1	B2	F052	2	8	22	qoky	276a7c2d74d1143446f4	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	AUSFÜHREN?	CROSS_REGISTER_EXPLORATORY_EXACT_CARD	Die aktive Portion verwenden	Fluss bewegen [lokaler B2-Musterbogenschritt 22/62; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR;V60_R3_EXACT_CARD_TECHNICAL_DEFAULT_EXPLORATORY	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	VERWENDEN?	LAST	ACTION_EXECUTION_CARD	execute(active_item); advance active_work_state	COMPATIBLE_WITH_TECHNICAL_DEFAULT_AND_LOCAL_FILLER	0.58	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
189	f82r	f82r.7	1	B2	F053	1	1	23	dshedy	cbb42a4fe68068325d6b	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	gib sauberes Wasser hinzu und beende den Schritt	Fluss bewegen [lokaler B2-Musterbogenschritt 23/62; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	ONLY	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
190	f82r	f82r.7	1	B2	F054	2	2	24	sotaiin	54d0e228ca346110af05	MARK(<ARG_AIIN>)	MARK_OPAQUE_REFERENCE	NONCLOSE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	für dieselbe Dauer wie zuvor	Fluss bewegen [lokaler B2-Musterbogenschritt 24/62; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	FIRST	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
191	f82r	f82r.7	1	B2	F054	2	3	25	qokar	3ae9a121ba0045b913e8	SET(<ARG_AR>)	SET_OPAQUE_SLOT	NONCLOSE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	über der örtlich bezeichneten Stelle	Fluss bewegen [lokaler B2-Musterbogenschritt 25/62; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	MIDDLE	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
192	f82r	f82r.7	1	B2	F054	2	4	26	shedy	bc4f1f5c006c74a4d26d	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	lasse es bis zur Bereitschaft stehen und beende den Schritt	Fluss bewegen [lokaler B2-Musterbogenschritt 26/62; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	LAST	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
193	f82r	f82r.7	1	B2	F055	3	5	27	solshedy	daa1347f456415fe8737	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	halte es warm und beende den Schritt	Fluss bewegen [lokaler B2-Musterbogenschritt 27/62; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	ONLY	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
194	f82r	f82r.7	1	B2	F056	4	6	28	qokeey	0275fbf14e07935b0a45	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	TEMPERIEREN?	BIO_LOCAL_EXPLORATORY_EXACT_CARD	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	Fluss bewegen [lokaler B2-Musterbogenschritt 28/62; keine Kartenbedeutung]	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR;V60_R3_EXACT_CARD_TECHNICAL_DEFAULT_EXPLORATORY	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	WARM?	FIRST	TEMPERATURE_CONTROL_CARD	temperature_state := working_band	COMPATIBLE_WITH_TECHNICAL_DEFAULT_AND_LOCAL_FILLER	0.69	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
195	f82r	f82r.7	1	B2	F056	4	7	29	qoky	276a7c2d74d1143446f4	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	AUSFÜHREN?	CROSS_REGISTER_EXPLORATORY_EXACT_CARD	Die aktive Portion verwenden	Fluss bewegen [lokaler B2-Musterbogenschritt 29/62; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR;V60_R3_EXACT_CARD_TECHNICAL_DEFAULT_EXPLORATORY	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	VERWENDEN?	MIDDLE	ACTION_EXECUTION_CARD	execute(active_item); advance active_work_state	COMPATIBLE_WITH_TECHNICAL_DEFAULT_AND_LOCAL_FILLER	0.58	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
196	f82r	f82r.7	1	B2	F056	4	8	30	ls	5eff216ba51fbfb21f22	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	die erste Öffnung	Fluss bewegen [lokaler B2-Musterbogenschritt 30/62; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	MIDDLE	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
197	f82r	f82r.7	1	B2	F056	4	9	31	cheey	b5df9126607030b95175	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	KLARLAUF?	CROSS_REGISTER_EXPLORATORY_EXACT_CARD	Bis die Flüssigkeit klar abläuft	Fluss bewegen [lokaler B2-Musterbogenschritt 31/62; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR;V60_R3_EXACT_CARD_TECHNICAL_DEFAULT_EXPLORATORY	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	KLAR?	LAST	STATE_THRESHOLD_CARD	flow_state.clarity := threshold_reached	STATE_VERSUS_ACTION_UNRESOLVED	0.49	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
198	f82r	f82r.19	1	B2	F057	1	1	32	okain	1645e612504fcef59ced	SET(<ARG_AIN>)	SET_OPAQUE_SLOT	NONCLOSE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	gib einen abgemessenen Anteil in das Gefäß	filtern und ablassen [lokaler B2-Musterbogenschritt 32/62; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	FIRST	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
199	f82r	f82r.19	1	B2	F057	1	2	33	char	4d4559019a961b834aa1	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	Daraus, aus demselben Ansatz	filtern und ablassen [lokaler B2-Musterbogenschritt 33/62; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	MIDDLE	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
200	f82r	f82r.19	1	B2	F057	1	3	34	okain	1645e612504fcef59ced	SET(<ARG_AIN>)	SET_OPAQUE_SLOT	NONCLOSE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	gib einen abgemessenen Anteil in das Gefäß	filtern und ablassen [lokaler B2-Musterbogenschritt 34/62; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	MIDDLE	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
201	f82r	f82r.19	1	B2	F057	1	4	35	qokeedy	7d25241b0e56c836372a	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	filtern und ablassen [lokaler B2-Musterbogenschritt 35/62; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	LAST	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
202	f82r	f82r.19	1	B2	F058	2	5	36	lchy	0ab57b7166de99db3a55	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	ziehe die klare Flüssigkeit ab	filtern und ablassen [lokaler B2-Musterbogenschritt 36/62; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	ONLY	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
203	f82r	f82r.23	1	B2	F059	1	1	37	cheey	b5df9126607030b95175	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	KLARLAUF?	CROSS_REGISTER_EXPLORATORY_EXACT_CARD	Bis die Flüssigkeit klar abläuft	filtern und ablassen [lokaler B2-Musterbogenschritt 37/62; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR;V60_R3_EXACT_CARD_TECHNICAL_DEFAULT_EXPLORATORY	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	KLAR?	FIRST	STATE_THRESHOLD_CARD	flow_state.clarity := threshold_reached	STATE_VERSUS_ACTION_UNRESOLVED	0.49	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
204	f82r	f82r.23	1	B2	F059	1	2	38	qcthey	6b89d6dd70635bc60fe0	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	unter derselben Einstellung	filtern und ablassen [lokaler B2-Musterbogenschritt 38/62; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	MIDDLE	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
205	f82r	f82r.23	1	B2	F059	1	3	39	qokeey	0275fbf14e07935b0a45	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	TEMPERIEREN?	BIO_LOCAL_EXPLORATORY_EXACT_CARD	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	filtern und ablassen [lokaler B2-Musterbogenschritt 39/62; keine Kartenbedeutung]	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR;V60_R3_EXACT_CARD_TECHNICAL_DEFAULT_EXPLORATORY	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	WARM?	MIDDLE	TEMPERATURE_CONTROL_CARD	temperature_state := working_band	COMPATIBLE_WITH_TECHNICAL_DEFAULT_AND_LOCAL_FILLER	0.69	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
206	f82r	f82r.23	1	B2	F059	1	4	40	lcheey	5fca8fc3dee57e1d8c1f	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	der eingetauchte Teil	filtern und ablassen [lokaler B2-Musterbogenschritt 40/62; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	MIDDLE	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
207	f82r	f82r.23	1	B2	F059	1	5	41	daiin	2f1c5e56e8f0ff459065	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	VORGABEPARAMETER?	SOLLWERT?	CROSS_REGISTER_EXPLORATORY_EXACT_CARD	Ein vorgeschriebenes Maß	filtern und ablassen [lokaler B2-Musterbogenschritt 41/62; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR;V60_R3_EXACT_CARD_TECHNICAL_DEFAULT_EXPLORATORY	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	MASS?	MIDDLE	PARAMETER_REFERENCE_CARD	active_slot.value := prescribed_reference	COMPATIBLE_WITH_TECHNICAL_DEFAULT_AND_LOCAL_FILLER	0.74	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
208	f82r	f82r.23	1	B2	F059	1	6	42	chey	b921a237be883a820352	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	Diese aktive Portion	filtern und ablassen [lokaler B2-Musterbogenschritt 42/62; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	MIDDLE	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
209	f82r	f82r.23	1	B2	F059	1	7	43	qokeeedy	d25110e0d8488927278f	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	tauche vollständig ein und beende den Schritt	filtern und ablassen [lokaler B2-Musterbogenschritt 43/62; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	LAST	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
210	f82r	f82r.23	1	B2	F060	2	8	44	lchedy	de7321bface5628e35d6	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	ABFÜHREN?	BIO_LOCAL_EXPLORATORY_CLOSE_CONFOUNDED_EXACT_CARD	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	filtern und ablassen [lokaler B2-Musterbogenschritt 44/62; keine Kartenbedeutung]	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY_CLOSE_CONFOUNDED;LOCAL_EXPANSION_REQUIRES_EXEMPLAR;V60_R3_EXACT_CARD_TECHNICAL_DEFAULT_EXPLORATORY	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	ABLASSEN?	ONLY	OUTFLOW_ACTION_CARD_CLOSE_CONFOUNDED	route active charge to outlet_or_sink; FORMAL_CLOSE commits field	CLOSE_CONFOUNDED_NOT_DISPROVED	0.51	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
211	f82r	f82r.23	1	B2	F061	3	9	45	lar	29e0eb222ef2fb99523a	LINK(<ARG_AR>)	LINK_ACTIVE_STATE	NONCLOSE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	schließe den unteren Ablauf	filtern und ablassen [lokaler B2-Musterbogenschritt 45/62; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	ONLY	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
212	f82r	f82r.26	1	B2	F062	1	1	46	tshey	d4a31dbcf1ed6d9e5aa9	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	beginne die Spülung	filtern und ablassen [lokaler B2-Musterbogenschritt 46/62; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	FIRST	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
