event_id	physical_page	source_page	locus	register	surface	component_recipe	semantic_channel	target_components	dual_component_trace_de	owner_role_family	contextual_reading_de
P912-E1523	f83r	f83r	f83r.13	BIOLOGICAL	qokedy	OK+E+DY	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; kurz; den Schritt schließen
P912-E1525	f83r	f83r	f83r.13	BIOLOGICAL	lchcphedy	L+CH+CPH+E+DY	PROSE_ACTION	CH	CH=TEIL ENTNEHMEN ODER KENNUNG ABLESEN	PROSE_ACTION_SEQUENCE	weiterleiten; den Posten abnehmen; zum Gegenlauf oder Empfänger zurückführen; kurz; den Schritt schließen
P912-E1527	f83r	f83r	f83r.14	BIOLOGICAL	qokchedy	OK+CHD+Y	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; den Posten umsetzen; diesen Posten
P912-E1528	f83r	f83r	f83r.14	BIOLOGICAL	qokeedy	OK+EE+DY	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; länger; den Schritt schließen
P912-E1530	f83r	f83r	f83r.14	BIOLOGICAL	qokshedy	OK+SH+E+DY	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; den Posten halten; kurz; den Schritt schließen
P912-E1533	f83r	f83r	f83r.14	BIOLOGICAL	qokaiin	OK+AIIN	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; nach Sollmaß
P912-E1537	f83r	f83r	f83r.15	BIOLOGICAL	saiin	S+AIIN	PROSE_ACTION	S	S=DANN / AUCH / PRÜFEN	PROSE_ACTION_SEQUENCE	die Station prüfen; nach Sollmaß
P912-E1541	f83r	f83r	f83r.15	BIOLOGICAL	tal	T+AL	PROSE_ACTION	T	T=BEARBEITEN ODER MARKIEREN	PROSE_ACTION_SEQUENCE	den Abschnitt bedienen; zur Zielstelle
P912-E1546	f83r	f83r	f83r.16	BIOLOGICAL	tchedy	T+CHD+Y	PROSE_ACTION	T	T=BEARBEITEN ODER MARKIEREN	PROSE_ACTION_SEQUENCE	den Abschnitt bedienen; den Posten umsetzen; diesen Posten
P912-E1547	f83r	f83r	f83r.16	BIOLOGICAL	qokchdy	OK+CHD+DY	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; den Posten umsetzen; den Schritt schließen
P912-E1551	f83r	f83r	f83r.16	BIOLOGICAL	qokain	OK+AIN	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; eine Portion
P912-E1553	f83r	f83r	f83r.16	BIOLOGICAL	chealror	AL+R+OR	PROSE_ACTION	OR	OR=ANSATZ ODER ARBEITSINHALT	PROSE_ACTION_SEQUENCE	zur Zielstelle; den Zustand markieren; mit dem Arbeitsansatz
P912-E1554	f83r	f83r	f83r.17	BIOLOGICAL	dcheokedy	D_ADDR+CHEO+K+E+D_ADDR+Y	PROSE_ACTION	K	K=POSTEN ZUGEBEN ODER ZUORDNEN	PROSE_ACTION_SEQUENCE	an der Teiladresse; den Arbeitsinhalt verwenden; den Posten einsetzen; kurz; an der Teiladresse; diesen Posten
P912-E1555	f83r	f83r	f83r.17	BIOLOGICAL	lkeed	L+K+EE+D_ADDR	PROSE_ACTION	K	K=POSTEN ZUGEBEN ODER ZUORDNEN	PROSE_ACTION_SEQUENCE	weiterleiten; den Posten einsetzen; länger; an der Teiladresse
P912-E1557	f83r	f83r	f83r.17	BIOLOGICAL	ytaiin	Y+T+AIIN	PROSE_ACTION	T	T=BEARBEITEN ODER MARKIEREN	PROSE_ACTION_SEQUENCE	diesen Posten; den Abschnitt bedienen; nach Sollmaß
P912-E1558	f83r	f83r	f83r.17	BIOLOGICAL	shechy	SH+E+CH+Y	PROSE_ACTION	CH	CH=TEIL ENTNEHMEN ODER KENNUNG ABLESEN	PROSE_ACTION_SEQUENCE	den Posten halten; kurz; den Posten abnehmen; diesen Posten
P912-E1559	f83r	f83r	f83r.17	BIOLOGICAL	schety	S+CH+E+T+Y	PROSE_ACTION	S|CH|T	S=DANN / AUCH / PRÜFEN · CH=TEIL ENTNEHMEN ODER KENNUNG ABLESEN · T=BEARBEITEN ODER MARKIEREN	PROSE_ACTION_SEQUENCE	die Station prüfen; den Posten abnehmen; kurz; den Abschnitt bedienen; diesen Posten
P912-E1561	f83r	f83r	f83r.18	BIOLOGICAL	shocphedy	SH+O+CPH+E+DY	PROSE_ACTION	O	O=ARBEITSGANG AUSFÜHREN	PROSE_ACTION_SEQUENCE	den Posten halten; den Stationsgang ausführen; zum Gegenlauf oder Empfänger zurückführen; kurz; den Schritt schließen
P912-E1562	f83r	f83r	f83r.18	BIOLOGICAL	otor	OT+OR	PROSE_ACTION	OR	OR=ANSATZ ODER ARBEITSINHALT	PROSE_ACTION_SEQUENCE	danach; mit dem Arbeitsansatz
P912-E1564	f83r	f83r	f83r.18	BIOLOGICAL	opshedy	O+P+SHED+Y	PROSE_ACTION	O	O=ARBEITSGANG AUSFÜHREN	PROSE_ACTION_SEQUENCE	den Stationsgang ausführen; die Station beginnen; an der Station halten; diesen Posten
P912-E1566	f83r	f83r	f83r.18	BIOLOGICAL	qokedol	OK+E+D_ADDR+OL	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; kurz; an der Teiladresse; fortsetzen
P912-E1568	f83r	f83r	f83r.18	BIOLOGICAL	soldy	S+OL+D_ADDR+Y	PROSE_ACTION	S	S=DANN / AUCH / PRÜFEN	PROSE_ACTION_SEQUENCE	die Station prüfen; fortsetzen; an der Teiladresse; diesen Posten
P912-E1569	f83r	f83r	f83r.19	BIOLOGICAL	sar	S+AR	PROSE_ACTION	S	S=DANN / AUCH / PRÜFEN	PROSE_ACTION_SEQUENCE	die Station prüfen; von der Quellstelle
P912-E1571	f83r	f83r	f83r.19	BIOLOGICAL	ockhey	O+CKH+E+Y	PROSE_ACTION	O	O=ARBEITSGANG AUSFÜHREN	PROSE_ACTION_SEQUENCE	den Stationsgang ausführen; durch den Durchlass; kurz; diesen Posten
P912-E1572	f83r	f83r	f83r.19	BIOLOGICAL	sain	S+AIN	PROSE_ACTION	S	S=DANN / AUCH / PRÜFEN	PROSE_ACTION_SEQUENCE	die Station prüfen; eine Portion
P912-E1575	f83r	f83r	f83r.19	BIOLOGICAL	qetal	CARRIER_Q+E+T+AL	PROSE_ACTION	T	T=BEARBEITEN ODER MARKIEREN	PROSE_ACTION_SEQUENCE	kurz; den Abschnitt bedienen; zur Zielstelle
P912-E1582	f83r	f83r	f83r.20	BIOLOGICAL	qokeey	OK+EE+Y	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; länger; diesen Posten
P912-E1583	f83r	f83r	f83r.20	BIOLOGICAL	qokedy	OK+E+DY	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; kurz; den Schritt schließen
P912-E1585	f83r	f83r	f83r.20	BIOLOGICAL	cheeety	EEE+T+Y	PROSE_ACTION	T	T=BEARBEITEN ODER MARKIEREN	PROSE_ACTION_SEQUENCE	vollständig; den Abschnitt bedienen; diesen Posten
P912-E1586	f83r	f83r	f83r.20	BIOLOGICAL	qokedy	OK+E+DY	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; kurz; den Schritt schließen
P912-E1587	f83r	f83r	f83r.20	BIOLOGICAL	qoky	OK+Y	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; diesen Posten
P912-E1588	f83r	f83r	f83r.20	BIOLOGICAL	saiin	S+AIIN	PROSE_ACTION	S	S=DANN / AUCH / PRÜFEN	PROSE_ACTION_SEQUENCE	die Station prüfen; nach Sollmaß
P912-E1590	f83r	f83r	f83r.21	BIOLOGICAL	qokedy	OK+E+DY	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; kurz; den Schritt schließen
P912-E1594	f83r	f83r	f83r.21	BIOLOGICAL	lkedy	L+K+E+DY	PROSE_ACTION	K	K=POSTEN ZUGEBEN ODER ZUORDNEN	PROSE_ACTION_SEQUENCE	weiterleiten; den Posten einsetzen; kurz; den Schritt schließen
P912-E1595	f83r	f83r	f83r.21	BIOLOGICAL	qokchedy	OK+CHD+Y	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; den Posten umsetzen; diesen Posten
P912-E1596	f83r	f83r	f83r.21	BIOLOGICAL	qokedy	OK+E+DY	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; kurz; den Schritt schließen
P912-E1597	f83r	f83r	f83r.21	BIOLOGICAL	chckhdy	CH+CKH+D_ADDR+Y	PROSE_ACTION	CH	CH=TEIL ENTNEHMEN ODER KENNUNG ABLESEN	PROSE_ACTION_SEQUENCE	den Posten abnehmen; durch den Durchlass; an der Teiladresse; diesen Posten
P912-E1598	f83r	f83r	f83r.21	BIOLOGICAL	sar	S+AR	PROSE_ACTION	S	S=DANN / AUCH / PRÜFEN	PROSE_ACTION_SEQUENCE	die Station prüfen; von der Quellstelle
P912-E1601	f83r	f83r	f83r.22	BIOLOGICAL	qokeedy	OK+EE+DY	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; länger; den Schritt schließen
P912-E1608	f83r	f83r	f83r.23	BIOLOGICAL	tchedy	T+CHD+Y	PROSE_ACTION	T	T=BEARBEITEN ODER MARKIEREN	PROSE_ACTION_SEQUENCE	den Abschnitt bedienen; den Posten umsetzen; diesen Posten
P912-E1610	f83r	f83r	f83r.23	BIOLOGICAL	qokal	OK+AL	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; zur Zielstelle
P912-E1612	f83r	f83r	f83r.23	BIOLOGICAL	qokedy	OK+E+DY	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; kurz; den Schritt schließen
P912-E1615	f83r	f83r	f83r.23	BIOLOGICAL	otor	OT+OR	PROSE_ACTION	OR	OR=ANSATZ ODER ARBEITSINHALT	PROSE_ACTION_SEQUENCE	danach; mit dem Arbeitsansatz
P912-E1617	f83r	f83r	f83r.24	BIOLOGICAL	soiiin	S+O+LOCAL_CHAR_I+IIN	PROSE_ACTION	S|O	S=DANN / AUCH / PRÜFEN · O=ARBEITSGANG AUSFÜHREN	PROSE_ACTION_SEQUENCE	die Station prüfen; den Stationsgang ausführen; mit lokalem I-Kennzeichen; auf der Stufe
P912-E1619	f83r	f83r	f83r.24	BIOLOGICAL	chety	T+Y	PROSE_ACTION	T	T=BEARBEITEN ODER MARKIEREN	PROSE_ACTION_SEQUENCE	den Abschnitt bedienen; diesen Posten
P912-E1623	f83r	f83r	f83r.25	BIOLOGICAL	qokeedy	OK+EE+DY	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; länger; den Schritt schließen
P912-E1625	f83r	f83r	f83r.25	BIOLOGICAL	qokeey	OK+EE+Y	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; länger; diesen Posten
P912-E1626	f83r	f83r	f83r.25	BIOLOGICAL	qokedy	OK+E+DY	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; kurz; den Schritt schließen
P912-E1630	f83r	f83r	f83r.26	BIOLOGICAL	qokeey	OK+EE+Y	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; länger; diesen Posten
P912-E1631	f83r	f83r	f83r.26	BIOLOGICAL	qoky	OK+Y	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; diesen Posten
P912-E1632	f83r	f83r	f83r.26	BIOLOGICAL	tol	T+OL	PROSE_ACTION	T	T=BEARBEITEN ODER MARKIEREN	PROSE_ACTION_SEQUENCE	den Abschnitt bedienen; fortsetzen
P912-E1634	f83r	f83r	f83r.26	BIOLOGICAL	qokylddy	OK+Y+LD+DY	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; diesen Posten; befestigen; den Schritt schließen
P912-E1637	f83r	f83r	f83r.27	BIOLOGICAL	qokeedy	OK+EE+DY	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; länger; den Schritt schließen
P912-E1640	f83r	f83r	f83r.28	BIOLOGICAL	saiin	S+AIIN	PROSE_ACTION	S	S=DANN / AUCH / PRÜFEN	PROSE_ACTION_SEQUENCE	die Station prüfen; nach Sollmaß
P912-E1643	f83r	f83r	f83r.28	BIOLOGICAL	qokedy	OK+E+DY	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; kurz; den Schritt schließen
P912-E1646	f83r	f83r	f83r.29	BIOLOGICAL	salchedy	S+AL+CHD+Y	PROSE_ACTION	S	S=DANN / AUCH / PRÜFEN	PROSE_ACTION_SEQUENCE	die Station prüfen; zur Zielstelle; den Posten umsetzen; diesen Posten
P912-E1648	f83r	f83r	f83r.29	BIOLOGICAL	qody	CARRIER_Q+O+DY	PROSE_ACTION	O	O=ARBEITSGANG AUSFÜHREN	PROSE_ACTION_SEQUENCE	den Stationsgang ausführen; den Schritt schließen
P912-E1649	f83r	f83r	f83r.29	BIOLOGICAL	kesd	K+E+S_ADDR+D_ADDR	PROSE_ACTION	K	K=POSTEN ZUGEBEN ODER ZUORDNEN	PROSE_ACTION_SEQUENCE	den Posten einsetzen; kurz; an der S-Adresse; an der Teiladresse
P912-E1651	f83r	f83r	f83r.30	BIOLOGICAL	s	S	PROSE_ACTION	S	S=DANN / AUCH / PRÜFEN	PROSE_ACTION_SEQUENCE	die Station prüfen
P912-E1652	f83r	f83r	f83r.30	BIOLOGICAL	okeedy	OK+EE+DY	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; länger; den Schritt schließen
P912-E1653	f83r	f83r	f83r.30	BIOLOGICAL	qokeedy	OK+EE+DY	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; länger; den Schritt schließen
P912-E1654	f83r	f83r	f83r.30	BIOLOGICAL	qoky	OK+Y	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; diesen Posten
P912-E1655	f83r	f83r	f83r.30	BIOLOGICAL	saii	S+AIIN	PROSE_ACTION	S	S=DANN / AUCH / PRÜFEN	PROSE_ACTION_SEQUENCE	die Station prüfen; nach Sollmaß
P912-E1656	f83r	f83r	f83r.31	BIOLOGICAL	techedy	T+E+CHD+Y	PROSE_ACTION	T	T=BEARBEITEN ODER MARKIEREN	PROSE_ACTION_SEQUENCE	den Abschnitt bedienen; kurz; den Posten umsetzen; diesen Posten
P912-E1658	f83r	f83r	f83r.31	BIOLOGICAL	okeedy	OK+EE+DY	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; länger; den Schritt schließen
P912-E1661	f83r	f83r	f83r.32	BIOLOGICAL	qokchedy	OK+CHD+Y	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; den Posten umsetzen; diesen Posten
P912-E1663	f83r	f83r	f83r.32	BIOLOGICAL	qokey	OK+E+Y	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; kurz; diesen Posten
P912-E1665	f83r	f83r	f83r.33	BIOLOGICAL	s	S	PROSE_ACTION	S	S=DANN / AUCH / PRÜFEN	PROSE_ACTION_SEQUENCE	die Station prüfen
P912-E1667	f83r	f83r	f83r.33	BIOLOGICAL	sheekchy	SH+EE+K+CH+Y	PROSE_ACTION	K|CH	K=POSTEN ZUGEBEN ODER ZUORDNEN · CH=TEIL ENTNEHMEN ODER KENNUNG ABLESEN	PROSE_ACTION_SEQUENCE	den Posten halten; länger; den Posten einsetzen; den Posten abnehmen; diesen Posten
P912-E1668	f83r	f83r	f83r.33	BIOLOGICAL	qokey	OK+E+Y	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; kurz; diesen Posten
P912-E1669	f83r	f83r	f83r.33	BIOLOGICAL	sain	S+AIN	PROSE_ACTION	S	S=DANN / AUCH / PRÜFEN	PROSE_ACTION_SEQUENCE	die Station prüfen; eine Portion
P912-E1670	f83r	f83r	f83r.34	BIOLOGICAL	shky	SH+K+Y	PROSE_ACTION	K	K=POSTEN ZUGEBEN ODER ZUORDNEN	PROSE_ACTION_SEQUENCE	den Posten halten; den Posten einsetzen; diesen Posten
P912-E1673	f83r	f83r	f83r.34	BIOLOGICAL	qokchy	OK+Y	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; diesen Posten
P912-E1674	f83r	f83r	f83r.35	BIOLOGICAL	saiin	S+AIIN	PROSE_ACTION	S	S=DANN / AUCH / PRÜFEN	PROSE_ACTION_SEQUENCE	die Station prüfen; nach Sollmaß
P912-E1676	f83r	f83r	f83r.35	BIOLOGICAL	okeeol	OK+EE+OL	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; länger; fortsetzen
P912-E1677	f83r	f83r	f83r.35	BIOLOGICAL	okain	OK+AIN	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; eine Portion
P912-E1679	f83r	f83r	f83r.36	BIOLOGICAL	sor	S+OR	PROSE_ACTION	S|OR	S=DANN / AUCH / PRÜFEN · OR=ANSATZ ODER ARBEITSINHALT	PROSE_ACTION_SEQUENCE	die Station prüfen; mit dem Arbeitsansatz
P912-E1684	f83r	f83r	f83r.36	BIOLOGICAL	qoky	OK+Y	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; diesen Posten
P912-E1686	f83r	f83r	f83r.37	BIOLOGICAL	lkedy	L+K+E+DY	PROSE_ACTION	K	K=POSTEN ZUGEBEN ODER ZUORDNEN	PROSE_ACTION_SEQUENCE	weiterleiten; den Posten einsetzen; kurz; den Schritt schließen
P912-E1688	f83r	f83r	f83r.37	BIOLOGICAL	qokol	OK+OL	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; fortsetzen
P912-E1690	f83r	f83r	f83r.38	BIOLOGICAL	or	OR	PROSE_ACTION	OR	OR=ANSATZ ODER ARBEITSINHALT	PROSE_ACTION_SEQUENCE	mit dem Arbeitsansatz
P912-E1692	f83r	f83r	f83r.38	BIOLOGICAL	qockhey	O+CKH+E+Y	PROSE_ACTION	O	O=ARBEITSGANG AUSFÜHREN	PROSE_ACTION_SEQUENCE	den Stationsgang ausführen; durch den Durchlass; kurz; diesen Posten
P912-E1694	f83r	f83r	f83r.39	BIOLOGICAL	qokain	OK+AIN	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; eine Portion
P912-E1696	f83r	f83r	f83r.39	BIOLOGICAL	kain	K+AIN	PROSE_ACTION	K	K=POSTEN ZUGEBEN ODER ZUORDNEN	PROSE_ACTION_SEQUENCE	den Posten einsetzen; eine Portion
P912-E1697	f83r	f83r	f83r.39	BIOLOGICAL	chckhal	CH+CKH+AL	PROSE_ACTION	CH	CH=TEIL ENTNEHMEN ODER KENNUNG ABLESEN	PROSE_ACTION_SEQUENCE	den Posten abnehmen; durch den Durchlass; zur Zielstelle
P912-E1698	f83r	f83r	f83r.40	BIOLOGICAL	solchedy	S+OL+CHD+Y	PROSE_ACTION	S	S=DANN / AUCH / PRÜFEN	PROSE_ACTION_SEQUENCE	die Station prüfen; fortsetzen; den Posten umsetzen; diesen Posten
P912-E1707	f83r	f83r	f83r.42	BIOLOGICAL	chcthdy	CH+CTH+D_ADDR+Y	PROSE_ACTION	CH	CH=TEIL ENTNEHMEN ODER KENNUNG ABLESEN	PROSE_ACTION_SEQUENCE	den Posten abnehmen; den Stationsstatus prüfen; an der Teiladresse; diesen Posten
P912-E1715	f83r	f83r	f83r.43	BIOLOGICAL	sar	S+AR	PROSE_ACTION	S	S=DANN / AUCH / PRÜFEN	PROSE_ACTION_SEQUENCE	die Station prüfen; von der Quellstelle
P912-E1716	f83r	f83r	f83r.44	BIOLOGICAL	skar	K+AR	PROSE_ACTION	K	K=POSTEN ZUGEBEN ODER ZUORDNEN	PROSE_ACTION_SEQUENCE	den Posten einsetzen; von der Quellstelle
P912-E1718	f83r	f83r	f83r.45	BIOLOGICAL	chtorol	CH+T+OR+OL	LABEL_CLASSIFIER	CH|T|OR	CH=KENNUNGS- ODER ARTENFELD · T=MARKIERTER KLASSENPLATZ · OR=LOKALER EINTRAG ODER STOFFKLASSE	CHANNEL_OR_FIGURE_ASSEMBLY_LABEL	lokaler Baugruppenwert f83r.45 [Klassenform: KENNUNGS- ODER ARTENFELD; MARKIERTER KLASSENPLATZ; LOKALER EINTRAG ODER STOFFKLASSE; KENNUNG ABLESEN · PLATZ MARKIEREN · LOKALER EINTRAG ODER ANSATZKLASSE · GLEICHE REIHE FORTSETZEN]
P912-E1719	f83r	f83r	f83r.46	BIOLOGICAL	olsaiin	OL+S+AIIN	LABEL_CLASSIFIER	S	S=KLASSEN- ODER KONTEXTZEICHEN	CHANNEL_OR_FIGURE_ASSEMBLY_LABEL	lokaler Baugruppenwert f83r.46 [Klassenform: KLASSEN- ODER KONTEXTZEICHEN; GLEICHE REIHE FORTSETZEN · KLASSEN- ODER KONTEXTMARKER · SOLLZAHL ODER MASSINDEX]
P912-E1721	f83r	f83r	f83r.47	BIOLOGICAL	qokchdy	OK+CHD+DY	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; den Posten umsetzen; den Schritt schließen
P912-E1731	f83r	f83r	f83r.50	BIOLOGICAL	sasoldal	S+A_ADDR+S+OL+DA+L	LABEL_CLASSIFIER	S|S	S=KLASSEN- ODER KONTEXTZEICHEN · S=KLASSEN- ODER KONTEXTZEICHEN	CHANNEL_OR_FIGURE_ASSEMBLY_LABEL	lokaler Baugruppenwert f83r.50 [Klassenform: KLASSEN- ODER KONTEXTZEICHEN; KLASSEN- ODER KONTEXTZEICHEN; KLASSEN- ODER KONTEXTMARKER · LOKALE ADRESSE · KLASSEN- ODER KONTEXTMARKER · GLEICHE REIHE FORTSETZEN · ZWEITER ODER MARKIERTER UNTERPLATZ · L]
P912-E1732	f83r	f83r	f83r.51	BIOLOGICAL	darolsy	DA+R+OL+S+Y	LABEL_CLASSIFIER	S	S=KLASSEN- ODER KONTEXTZEICHEN	CHANNEL_OR_FIGURE_ASSEMBLY_LABEL	lokaler Baugruppenwert f83r.51 [Klassenform: KLASSEN- ODER KONTEXTZEICHEN; ZWEITER ODER MARKIERTER UNTERPLATZ · MARKIERTER ZUSTAND · GLEICHE REIHE FORTSETZEN · KLASSEN- ODER KONTEXTMARKER · AKTUELL GEMEINTER BESITZER]
P912-E1734	f83r	f83r	f83r.52	BIOLOGICAL	qekey	E+K+E+Y	PROSE_ACTION	K	K=POSTEN ZUGEBEN ODER ZUORDNEN	PROSE_ACTION_SEQUENCE	kurz; den Posten einsetzen; kurz; diesen Posten
P912-E1737	f83r	f83r	f83r.53	BIOLOGICAL	solchkal	S+OL+CHK+AL	PROSE_ACTION	S	S=DANN / AUCH / PRÜFEN	PROSE_ACTION_SEQUENCE	die Station prüfen; fortsetzen; den Stationszustand behandeln; zur Zielstelle
P912-E1745	f83r	f83r	f83r.54	BIOLOGICAL	ldalor	L+AL+OR	PROSE_ACTION	OR	OR=ANSATZ ODER ARBEITSINHALT	PROSE_ACTION_SEQUENCE	weiterleiten; zur Zielstelle; mit dem Arbeitsansatz
P912-E1747	f83r	f83r	f83r.55	BIOLOGICAL	rtain	R+T+AIN	PROSE_ACTION	T	T=BEARBEITEN ODER MARKIEREN	PROSE_ACTION_SEQUENCE	den Zustand markieren; den Abschnitt bedienen; eine Portion
P912-E1749	f67r2	f67r2	f67r2.1	ZODIAC	ykshy	Y+K+Y	LABEL_CLASSIFIER	K	K=ZUGEORDNETER WERT ODER PLATZ	CELESTIAL_SECTOR	dieser lokale Sektorplatz 01 des rechten f67r2-Rades [Klassenform: ZUGEORDNETER WERT ODER PLATZ; AKTUELL GEMEINTER BESITZER · WERT ZUORDNEN · AKTUELL GEMEINTER BESITZER]
P912-E1750	f67r2	f67r2	f67r2.1	ZODIAC	s	S	LABEL_CLASSIFIER	S	S=KLASSEN- ODER KONTEXTZEICHEN	CELESTIAL_SECTOR	dieser lokale Sektorplatz 01 des rechten f67r2-Rades [Klassenform: KLASSEN- ODER KONTEXTZEICHEN; KLASSEN- ODER KONTEXTMARKER]
P912-E1752	f67r2	f67r2	f67r2.2	ZODIAC	ykecho	Y+K+E+CH+O	LABEL_CLASSIFIER	K|CH|O	K=ZUGEORDNETER WERT ODER PLATZ · CH=KENNUNGS- ODER ARTENFELD · O=REIHE ODER KREISGANG AUFRUFEN	CELESTIAL_SECTOR	dieser lokale Sektorplatz 02 des rechten f67r2-Rades [Klassenform: ZUGEORDNETER WERT ODER PLATZ; KENNUNGS- ODER ARTENFELD; REIHE ODER KREISGANG AUFRUFEN; AKTUELL GEMEINTER BESITZER · WERT ZUORDNEN · KURZER / ERSTER GRAD · KENNUNG ABLESEN · LOKALEN GANG / KREISLESUNG AUFRUFEN]
P912-E1753	f67r2	f67r2	f67r2.2	ZODIAC	ols	OL+S	LABEL_CLASSIFIER	S	S=KLASSEN- ODER KONTEXTZEICHEN	CELESTIAL_SECTOR	dieser lokale Sektorplatz 02 des rechten f67r2-Rades [Klassenform: KLASSEN- ODER KONTEXTZEICHEN; GLEICHE REIHE FORTSETZEN · KLASSEN- ODER KONTEXTMARKER]
