statement_id	page	record	owner_id	visible_owner_de	transition	event_count	event_ids	surface_sequence	primary_product_id	primary_product_de	interchangeable_product_ids	action_roles	operations_de	source_bound_instruction_de	therapeutic_reading_de	bathhouse_reading_de	selected_program_reading	selected_concrete_step_de	cross_station_transfer_claim
B2-S022	f82r	B2	B2:OWNER_05	kleine Randstationen des unteren Beckens	SAME_OWNER_UNSPECIFIED_STEP	1	E228	lochedy	H4	abgemessene warme Auflage oder dicke Waschzubereitung	H4|H3	TRANSFER	fuehren + umsetzen	Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: abführen + überführen.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: abführen + überführen.	Führe abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens als Arbeitscharge. Betriebslesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: abführen + überführen.	THERAPEUTIC_LEAD	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: abführen + überführen.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B3-S001	f83r	B3	B3:OWNER_01	obere offene Fächerstation am Rand	RECORD_INITIALIZE	1	E229	olkeedy	H5	mehrfach beschickter konzentrierter Pflanzenauszug	H5	COLLECT	auffangen	Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: auffangen und stehen lassen.	Setze mehrfach beschickter konzentrierter Pflanzenauszug an obere offene Fächerstation am Rand ein. Therapeutische Lesung: Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: auffangen und stehen lassen.	Führe mehrfach beschickter konzentrierter Pflanzenauszug an obere offene Fächerstation am Rand als Arbeitscharge. Betriebslesung: Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: auffangen und stehen lassen.	HYBRID_TIE	Kombinierte Lesung: Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: auffangen und stehen lassen. Eingesetzt wird mehrfach beschickter konzentrierter Pflanzenauszug.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B3-S002	f83r	B3	B3:OWNER_01	obere offene Fächerstation am Rand	EXPLICIT_LOCAL_CONTINUATION	2	E230|E231	qotal chkeedy	H5	mehrfach beschickter konzentrierter Pflanzenauszug	H5	WARM	waermen	Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: anwärmen. Angaben: danach · Ziel.	Setze mehrfach beschickter konzentrierter Pflanzenauszug an obere offene Fächerstation am Rand ein. Therapeutische Lesung: Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: anwärmen. Angaben: danach · Ziel.	Führe mehrfach beschickter konzentrierter Pflanzenauszug an obere offene Fächerstation am Rand als Arbeitscharge. Betriebslesung: Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: anwärmen. Angaben: danach · Ziel.	HYBRID_TIE	Kombinierte Lesung: Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: anwärmen. Angaben: danach · Ziel. Eingesetzt wird mehrfach beschickter konzentrierter Pflanzenauszug.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B3-S003	f83r	B3	B3:OWNER_01	obere offene Fächerstation am Rand	CURRENT_ITEM_CONTINUATION	4	E232|E233|E234|E235	chey daiin chey lchedy	H5	mehrfach beschickter konzentrierter Pflanzenauszug	H5	TRANSFER	fuehren + umsetzen	Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: abführen + abmessen und umsetzen. Angaben: dies | Maß | dies.	Setze mehrfach beschickter konzentrierter Pflanzenauszug an obere offene Fächerstation am Rand ein. Therapeutische Lesung: Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: abführen + abmessen und umsetzen. Angaben: dies | Maß | dies.	Führe mehrfach beschickter konzentrierter Pflanzenauszug an obere offene Fächerstation am Rand als Arbeitscharge. Betriebslesung: Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: abführen + abmessen und umsetzen. Angaben: dies | Maß | dies.	HYBRID_TIE	Kombinierte Lesung: Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: abführen + abmessen und umsetzen. Angaben: dies | Maß | dies. Eingesetzt wird mehrfach beschickter konzentrierter Pflanzenauszug.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B3-S004	f83r	B3	B3:OWNER_01	obere offene Fächerstation am Rand	EXPLICIT_LOCAL_CONTINUATION	3	E236|E237|E238	qokaiin qotal dar	H5	mehrfach beschickter konzentrierter Pflanzenauszug	H5	LOAD_OR_APPLY	ansetzen	Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: setze nach Maß an. Angaben: danach · Ziel | davon.	Setze mehrfach beschickter konzentrierter Pflanzenauszug an obere offene Fächerstation am Rand ein. Therapeutische Lesung: Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: setze nach Maß an. Angaben: danach · Ziel | davon.	Führe mehrfach beschickter konzentrierter Pflanzenauszug an obere offene Fächerstation am Rand als Arbeitscharge. Betriebslesung: Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: setze nach Maß an. Angaben: danach · Ziel | davon.	HYBRID_TIE	Kombinierte Lesung: Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: setze nach Maß an. Angaben: danach · Ziel | davon. Eingesetzt wird mehrfach beschickter konzentrierter Pflanzenauszug.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B3-S005	f83r	B3	B3:OWNER_02	mittlere Randfigur im runden Gefäß	OWNER_RESET	1	E239	schedy	H3	zweifach gezogener und ausgewrungener Bluetenauszug	H3|H5|H1|H2|H4	TRANSFER	umsetzen	Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: umfüllen.	Setze zweifach gezogener und ausgewrungener Bluetenauszug an mittlere Randfigur im runden Gefäß ein. Therapeutische Lesung: Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: umfüllen.	Führe zweifach gezogener und ausgewrungener Bluetenauszug an mittlere Randfigur im runden Gefäß als Arbeitscharge. Betriebslesung: Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: umfüllen.	HYBRID_TIE	Kombinierte Lesung: Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: umfüllen. Eingesetzt wird zweifach gezogener und ausgewrungener Bluetenauszug.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B3-S006	f83r	B3	B3:OWNER_02	mittlere Randfigur im runden Gefäß	EXPLICIT_LOCAL_CONTINUATION	3	E240|E241|E242	chedchy qokal olchedy	H3	zweifach gezogener und ausgewrungener Bluetenauszug	H3|H5|H1|H2|H4	TRANSFER|LOAD_OR_APPLY	umsetzen -> ansetzen -> umsetzen	Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: umschöpfen → anlegen → führe zur nächsten Station.	Setze zweifach gezogener und ausgewrungener Bluetenauszug an mittlere Randfigur im runden Gefäß ein. Therapeutische Lesung: Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: umschöpfen → anlegen → führe zur nächsten Station.	Führe zweifach gezogener und ausgewrungener Bluetenauszug an mittlere Randfigur im runden Gefäß als Arbeitscharge. Betriebslesung: Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: umschöpfen → anlegen → führe zur nächsten Station.	HYBRID_TIE	Kombinierte Lesung: Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: umschöpfen → anlegen → führe zur nächsten Station. Eingesetzt wird zweifach gezogener und ausgewrungener Bluetenauszug.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B3-S007	f83r	B3	B3:OWNER_02	mittlere Randfigur im runden Gefäß	CURRENT_ITEM_CONTINUATION	3	E243|E244|E245	qokaiin chedy qokeedy	H3	zweifach gezogener und ausgewrungener Bluetenauszug	H3|H5|H1|H2|H4	TRANSFER|LOAD_OR_APPLY	ansetzen -> umsetzen -> ansetzen	Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: setze nach Maß an → umschöpfen → einwirken lassen.	Setze zweifach gezogener und ausgewrungener Bluetenauszug an mittlere Randfigur im runden Gefäß ein. Therapeutische Lesung: Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: setze nach Maß an → umschöpfen → einwirken lassen.	Führe zweifach gezogener und ausgewrungener Bluetenauszug an mittlere Randfigur im runden Gefäß als Arbeitscharge. Betriebslesung: Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: setze nach Maß an → umschöpfen → einwirken lassen.	HYBRID_TIE	Kombinierte Lesung: Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: setze nach Maß an → umschöpfen → einwirken lassen. Eingesetzt wird zweifach gezogener und ausgewrungener Bluetenauszug.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B3-S008	f83r	B3	B3:OWNER_02	mittlere Randfigur im runden Gefäß	SAME_OWNER_UNSPECIFIED_STEP	1	E246	lchedy	H3	zweifach gezogener und ausgewrungener Bluetenauszug	H3|H5|H1|H2|H4	TRANSFER	fuehren + umsetzen	Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: abführen + überführen.	Setze zweifach gezogener und ausgewrungener Bluetenauszug an mittlere Randfigur im runden Gefäß ein. Therapeutische Lesung: Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: abführen + überführen.	Führe zweifach gezogener und ausgewrungener Bluetenauszug an mittlere Randfigur im runden Gefäß als Arbeitscharge. Betriebslesung: Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: abführen + überführen.	HYBRID_TIE	Kombinierte Lesung: Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: abführen + überführen. Eingesetzt wird zweifach gezogener und ausgewrungener Bluetenauszug.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B3-S009	f83r	B3	B3:OWNER_02	mittlere Randfigur im runden Gefäß	CURRENT_ITEM_CONTINUATION	1	E247	qoky	H3	zweifach gezogener und ausgewrungener Bluetenauszug	H3|H5|H1|H2|H4	LOAD_OR_APPLY	ansetzen	Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: setze dies ein.	Setze zweifach gezogener und ausgewrungener Bluetenauszug an mittlere Randfigur im runden Gefäß ein. Therapeutische Lesung: Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: setze dies ein.	Führe zweifach gezogener und ausgewrungener Bluetenauszug an mittlere Randfigur im runden Gefäß als Arbeitscharge. Betriebslesung: Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: setze dies ein.	HYBRID_TIE	Kombinierte Lesung: Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: setze dies ein. Eingesetzt wird zweifach gezogener und ausgewrungener Bluetenauszug.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B3-S010	f83r	B3	B3:OWNER_03	untere Randfigur im korbartigen Gefäß	OWNER_RESET	2	E248|E249	pchedal otedy	H2	zweifach nachbeschickter standardisierter Zweitauszug	H2|H5|H1|H3	TRANSFER|LOAD	hineingeben + umsetzen	Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: einfüllen + umfüllen. Angaben: danach · kurz; Schritt schließen.	Setze zweifach nachbeschickter standardisierter Zweitauszug an untere Randfigur im korbartigen Gefäß ein. Therapeutische Lesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: einfüllen + umfüllen. Angaben: danach · kurz; Schritt schließen.	Führe zweifach nachbeschickter standardisierter Zweitauszug an untere Randfigur im korbartigen Gefäß als Arbeitscharge. Betriebslesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: einfüllen + umfüllen. Angaben: danach · kurz; Schritt schließen.	HYBRID_TIE	Kombinierte Lesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: einfüllen + umfüllen. Angaben: danach · kurz; Schritt schließen. Eingesetzt wird zweifach nachbeschickter standardisierter Zweitauszug.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B3-S011	f83r	B3	B3:OWNER_03	untere Randfigur im korbartigen Gefäß	EXPLICIT_LOCAL_CONTINUATION	4	E250|E251|E252|E253	shecthedchy qoky chedy chary	H2	zweifach nachbeschickter standardisierter Zweitauszug	H2|H5|H1|H3	HOLD|TRANSFER|LOAD_OR_APPLY	halten + umsetzen -> ansetzen -> umsetzen	Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: halten + umsetzen → setze dies ein → umschöpfen. Angaben: davon · dies.	Setze zweifach nachbeschickter standardisierter Zweitauszug an untere Randfigur im korbartigen Gefäß ein. Therapeutische Lesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: halten + umsetzen → setze dies ein → umschöpfen. Angaben: davon · dies.	Führe zweifach nachbeschickter standardisierter Zweitauszug an untere Randfigur im korbartigen Gefäß als Arbeitscharge. Betriebslesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: halten + umsetzen → setze dies ein → umschöpfen. Angaben: davon · dies.	HYBRID_TIE	Kombinierte Lesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: halten + umsetzen → setze dies ein → umschöpfen. Angaben: davon · dies. Eingesetzt wird zweifach nachbeschickter standardisierter Zweitauszug.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B3-S012	f83r	B3	B3:OWNER_03	untere Randfigur im korbartigen Gefäß	SAME_OWNER_UNSPECIFIED_STEP	2	E254|E255	sor shedy	H2	zweifach nachbeschickter standardisierter Zweitauszug	H2|H5|H1|H3	SETTLE	absetzen	Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: absetzen lassen. Angaben: Ansatz.	Setze zweifach nachbeschickter standardisierter Zweitauszug an untere Randfigur im korbartigen Gefäß ein. Therapeutische Lesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: absetzen lassen. Angaben: Ansatz.	Führe zweifach nachbeschickter standardisierter Zweitauszug an untere Randfigur im korbartigen Gefäß als Arbeitscharge. Betriebslesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: absetzen lassen. Angaben: Ansatz.	HYBRID_TIE	Kombinierte Lesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: absetzen lassen. Angaben: Ansatz. Eingesetzt wird zweifach nachbeschickter standardisierter Zweitauszug.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B3-S013	f83r	B3	B3:OWNER_03	untere Randfigur im korbartigen Gefäß	CURRENT_ITEM_CONTINUATION	4	E256|E257|E258|E259	qokaiin chkain shcthey qokedy	H2	zweifach nachbeschickter standardisierter Zweitauszug	H2|H5|H1|H3	FEED|TRANSFER|LOAD_OR_APPLY	ansetzen -> zufuehren -> ansetzen	Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: setze nach Maß an → dosiert zugeben → einwirken lassen. Angaben: bereit · kurz · dies.	Setze zweifach nachbeschickter standardisierter Zweitauszug an untere Randfigur im korbartigen Gefäß ein. Therapeutische Lesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: setze nach Maß an → dosiert zugeben → einwirken lassen. Angaben: bereit · kurz · dies.	Führe zweifach nachbeschickter standardisierter Zweitauszug an untere Randfigur im korbartigen Gefäß als Arbeitscharge. Betriebslesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: setze nach Maß an → dosiert zugeben → einwirken lassen. Angaben: bereit · kurz · dies.	HYBRID_TIE	Kombinierte Lesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: setze nach Maß an → dosiert zugeben → einwirken lassen. Angaben: bereit · kurz · dies. Eingesetzt wird zweifach nachbeschickter standardisierter Zweitauszug.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B3-S014	f83r	B3	B3:OWNER_03	untere Randfigur im korbartigen Gefäß	SAME_OWNER_UNSPECIFIED_STEP	2	E260|E261	okair sheedy	H2	zweifach nachbeschickter standardisierter Zweitauszug	H2|H5|H1|H3	HOLD|LOAD_OR_APPLY	ansetzen -> halten	Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: einleiten → ruhen lassen.	Setze zweifach nachbeschickter standardisierter Zweitauszug an untere Randfigur im korbartigen Gefäß ein. Therapeutische Lesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: einleiten → ruhen lassen.	Führe zweifach nachbeschickter standardisierter Zweitauszug an untere Randfigur im korbartigen Gefäß als Arbeitscharge. Betriebslesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: einleiten → ruhen lassen.	HYBRID_TIE	Kombinierte Lesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: einleiten → ruhen lassen. Eingesetzt wird zweifach nachbeschickter standardisierter Zweitauszug.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B3-S015	f83r	B3	B3:OWNER_03	untere Randfigur im korbartigen Gefäß	SAME_OWNER_UNSPECIFIED_STEP	1	E262	lchedy	H2	zweifach nachbeschickter standardisierter Zweitauszug	H2|H5|H1|H3	TRANSFER	fuehren + umsetzen	Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: abführen + überführen.	Setze zweifach nachbeschickter standardisierter Zweitauszug an untere Randfigur im korbartigen Gefäß ein. Therapeutische Lesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: abführen + überführen.	Führe zweifach nachbeschickter standardisierter Zweitauszug an untere Randfigur im korbartigen Gefäß als Arbeitscharge. Betriebslesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: abführen + überführen.	HYBRID_TIE	Kombinierte Lesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: abführen + überführen. Eingesetzt wird zweifach nachbeschickter standardisierter Zweitauszug.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B3-S016	f83r	B3	B3:OWNER_03	untere Randfigur im korbartigen Gefäß	SAME_OWNER_UNSPECIFIED_STEP	2	E263|E264	lo qokchedy	H2	zweifach nachbeschickter standardisierter Zweitauszug	H2|H5|H1|H3	TRANSFER|LOAD_OR_APPLY	fuehren -> ansetzen + umsetzen	Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: führen → einsetzen + überführen.	Setze zweifach nachbeschickter standardisierter Zweitauszug an untere Randfigur im korbartigen Gefäß ein. Therapeutische Lesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: führen → einsetzen + überführen.	Führe zweifach nachbeschickter standardisierter Zweitauszug an untere Randfigur im korbartigen Gefäß als Arbeitscharge. Betriebslesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: führen → einsetzen + überführen.	HYBRID_TIE	Kombinierte Lesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: führen → einsetzen + überführen. Eingesetzt wird zweifach nachbeschickter standardisierter Zweitauszug.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B3-S017	f83r	B3	B3:OWNER_04	unverbundener Zwischenbereich	OWNER_RESET	1	E265	qokeedy	H1	nach Mass aufgefangener Grundauszug	H1|H2|H4|H5	LOAD_OR_APPLY	ansetzen	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: einwirken lassen.	Setze nach Mass aufgefangener Grundauszug an unverbundener Zwischenbereich ein. Therapeutische Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: einwirken lassen.	Führe nach Mass aufgefangener Grundauszug an unverbundener Zwischenbereich als Arbeitscharge. Betriebslesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: einwirken lassen.	HYBRID_TIE	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: einwirken lassen. Eingesetzt wird nach Mass aufgefangener Grundauszug.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B3-S018	f83r	B3	B3:OWNER_04	unverbundener Zwischenbereich	SAME_OWNER_UNSPECIFIED_STEP	1	E266	shedy	H1	nach Mass aufgefangener Grundauszug	H1|H2|H4|H5	SETTLE	absetzen	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: absetzen lassen.	Setze nach Mass aufgefangener Grundauszug an unverbundener Zwischenbereich ein. Therapeutische Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: absetzen lassen.	Führe nach Mass aufgefangener Grundauszug an unverbundener Zwischenbereich als Arbeitscharge. Betriebslesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: absetzen lassen.	HYBRID_TIE	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: absetzen lassen. Eingesetzt wird nach Mass aufgefangener Grundauszug.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B3-S019	f83r	B3	B3:OWNER_04	unverbundener Zwischenbereich	SAME_OWNER_UNSPECIFIED_STEP	1	E267	qokshedy	H1	nach Mass aufgefangener Grundauszug	H1|H2|H4|H5	HOLD|LOAD_OR_APPLY	ansetzen + halten	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: einwirken lassen + ruhen lassen.	Setze nach Mass aufgefangener Grundauszug an unverbundener Zwischenbereich ein. Therapeutische Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: einwirken lassen + ruhen lassen.	Führe nach Mass aufgefangener Grundauszug an unverbundener Zwischenbereich als Arbeitscharge. Betriebslesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: einwirken lassen + ruhen lassen.	HYBRID_TIE	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: einwirken lassen + ruhen lassen. Eingesetzt wird nach Mass aufgefangener Grundauszug.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B3-S020	f83r	B3	B3:OWNER_04	unverbundener Zwischenbereich	SAME_OWNER_UNSPECIFIED_STEP	2	E268|E269	dal lchedy	H1	nach Mass aufgefangener Grundauszug	H1|H2|H4|H5	TRANSFER	fuehren + umsetzen	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: hinleiten + umfüllen. Angaben: Ziel.	Setze nach Mass aufgefangener Grundauszug an unverbundener Zwischenbereich ein. Therapeutische Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: hinleiten + umfüllen. Angaben: Ziel.	Führe nach Mass aufgefangener Grundauszug an unverbundener Zwischenbereich als Arbeitscharge. Betriebslesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: hinleiten + umfüllen. Angaben: Ziel.	HYBRID_TIE	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: hinleiten + umfüllen. Angaben: Ziel. Eingesetzt wird nach Mass aufgefangener Grundauszug.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B3-S021	f83r	B3	B3:OWNER_04	unverbundener Zwischenbereich	CURRENT_ITEM_CONTINUATION	11	E270|E271|E272|E273|E274|E275|E276|E277|E278|E279|E280	qokaiin shcthy dal sy saiin shedal shecthy chey tal shcthy dalchdy	H1	nach Mass aufgefangener Grundauszug	H1|H2|H4|H5	SETTLE|HOLD|TRANSFER|LOAD_OR_APPLY	ansetzen -> absetzen -> halten -> umsetzen	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: setze nach Maß an → ablagern → stehen lassen → umfüllen. Angaben: bereit · dies | Ziel | dies | Maß | dies | Ziel | bereit · dies.	Setze nach Mass aufgefangener Grundauszug an unverbundener Zwischenbereich ein. Therapeutische Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: setze nach Maß an → ablagern → stehen lassen → umfüllen. Angaben: bereit · dies | Ziel | dies | Maß | dies | Ziel | bereit · dies.	Führe nach Mass aufgefangener Grundauszug an unverbundener Zwischenbereich als Arbeitscharge. Betriebslesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: setze nach Maß an → ablagern → stehen lassen → umfüllen. Angaben: bereit · dies | Ziel | dies | Maß | dies | Ziel | bereit · dies.	HYBRID_TIE	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: setze nach Maß an → ablagern → stehen lassen → umfüllen. Angaben: bereit · dies | Ziel | dies | Maß | dies | Ziel | bereit · dies. Eingesetzt wird nach Mass aufgefangener Grundauszug.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B3-S022	f83r	B3	B3:OWNER_04	unverbundener Zwischenbereich	EXPLICIT_LOCAL_CONTINUATION	1	E281	qotchedy	H1	nach Mass aufgefangener Grundauszug	H1|H2|H4|H5	TRANSFER	umsetzen	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: führe zur nächsten Station.	Setze nach Mass aufgefangener Grundauszug an unverbundener Zwischenbereich ein. Therapeutische Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: führe zur nächsten Station.	Führe nach Mass aufgefangener Grundauszug an unverbundener Zwischenbereich als Arbeitscharge. Betriebslesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: führe zur nächsten Station.	HYBRID_TIE	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: führe zur nächsten Station. Eingesetzt wird nach Mass aufgefangener Grundauszug.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B3-S023	f83r	B3	B3:OWNER_04	unverbundener Zwischenbereich	SAME_OWNER_UNSPECIFIED_STEP	1	E282	lchedy	H1	nach Mass aufgefangener Grundauszug	H1|H2|H4|H5	TRANSFER	fuehren + umsetzen	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: abführen + überführen.	Setze nach Mass aufgefangener Grundauszug an unverbundener Zwischenbereich ein. Therapeutische Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: abführen + überführen.	Führe nach Mass aufgefangener Grundauszug an unverbundener Zwischenbereich als Arbeitscharge. Betriebslesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: abführen + überführen.	HYBRID_TIE	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: abführen + überführen. Eingesetzt wird nach Mass aufgefangener Grundauszug.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B3-S024	f83r	B3	B3:OWNER_04	unverbundener Zwischenbereich	SAME_OWNER_UNSPECIFIED_STEP	1	E283	tchedy	H1	nach Mass aufgefangener Grundauszug	H1|H2|H4|H5	TRANSFER	umsetzen	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: führe zur nächsten Station.	Setze nach Mass aufgefangener Grundauszug an unverbundener Zwischenbereich ein. Therapeutische Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: führe zur nächsten Station.	Führe nach Mass aufgefangener Grundauszug an unverbundener Zwischenbereich als Arbeitscharge. Betriebslesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: führe zur nächsten Station.	HYBRID_TIE	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: führe zur nächsten Station. Eingesetzt wird nach Mass aufgefangener Grundauszug.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
