dictionary_ordinal	lock_key	surface	occurrence_count	physical_pages	baseline_recipe	final_working_recipe	recipe_changed_after_gdt516	gdt529_candidate_rank	literal_reading_de	working_phrase_de	resolution_status	special_route	route_class	route_source	lock_scope	local_record_policy
123	PROSE_STREAM|shekaly	shekaly	1	f66r	SH+E+K+AL+Y	SH+E+K+AL+Y	NO	1	HALTEN · [E:STEUERUNG=GRAD I] · GEBEN · ZIELORT · POSTEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
124	PROSE_STREAM|shekeefy	shekeefy	1	f66r	SH+E+K+EE+LOCAL_CHAR_F+Y	SH+E+K+EE+LOCAL_CHAR_F+Y	NO	1	HALTEN · [E:STEUERUNG=GRAD I] · GEBEN · [EE:STEUERUNG=GRAD II] · [LOCAL_CHAR_F:STEUERUNG=HIER] · POSTEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
125	PROSE_STREAM|shekeey	shekeey	1	f31r	SH+E+K+EE+Y	SH+E+K+EE+Y	NO	1	HALTEN · [E:STEUERUNG=GRAD I] · GEBEN · [EE:STEUERUNG=GRAD II] · POSTEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
126	PROSE_STREAM|shekey	shekey	1	f66r	SH+E+K+E+Y	SH+E+K+E+Y	NO	1	HALTEN · [E:STEUERUNG=GRAD I] · GEBEN · [E:STEUERUNG=GRAD I] · POSTEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
127	PROSE_STREAM|shekol	shekol	1	f66r	SH+E+K+OL	SH+E+K+OL	NO	1	HALTEN · [E:STEUERUNG=GRAD I] · GEBEN · FORTSETZEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
128	PROSE_STREAM|sheocthy	sheocthy	1	f66r	SH+E+O+CH+T+Y	SH+E+O+CH+T+Y	NO	1	HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · NEHMEN · EINSTELLEN · POSTEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
129	PROSE_STREAM|sheod	sheod	1	f66r	SH+E+O+D_ADDR	SH+E+O+D_ADDR	NO	1	HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER]	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
130	PROSE_STREAM|sheodaiin	sheodaiin	1	f66r	SH+E+O+D_ADDR+AIIN	SH+E+O+D_ADDR+AIIN	NO	1	HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER] · WERT	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
131	PROSE_STREAM|sheoy	sheoy	1	f20v	SH+E+O+Y	SH+E+O+Y	NO	1	HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · POSTEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
132	PROSE_STREAM|shofol	shofol	1	f66r	SH+O+LOCAL_CHAR_F+OL	SH+O+LOCAL_CHAR_F+OL	NO	1	HALTEN · [O:STEUERUNG=AUSFÜHRUNG] · [LOCAL_CHAR_F:STEUERUNG=HIER] · FORTSETZEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
133	PROSE_STREAM|shokaiir	shokaiir	1	f66r	SH+OK+IIN+R	SH+OK+IIN+R	NO	1	HALTEN · SETZEN · [IIN:STEUERUNG=STUFE] · MARKIEREN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
134	PROSE_STREAM|sholfordaiin	sholfordaiin	1	f66r	SH+OL+LOCAL_CHAR_F+OR+D_ADDR+AIIN	SH+OL+LOCAL_CHAR_F+OR+D_ADDR+AIIN	NO	1	HALTEN · FORTSETZEN · [LOCAL_CHAR_F:STEUERUNG=HIER] · EINHEIT · [D_ADDR:STEUERUNG=HIER] · WERT	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
135	PROSE_STREAM|shso	shso	1	f31r	SH+S+O	SH+S+O	NO	1	HALTEN · WÄHLEN · [O:STEUERUNG=AUSFÜHRUNG]	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
136	PROSE_STREAM|shtchy	shtchy	1	f4r	SH+T+CH+Y	SH+T+CH+Y	NO	1	HALTEN · EINSTELLEN · NEHMEN · POSTEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
137	PROSE_STREAM|shyshol	shyshol	1	f4r	SH+Y+SH+OL	SH+Y+SH+OL	NO	1	HALTEN · POSTEN · HALTEN · FORTSETZEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
138	PROSE_STREAM|shytchy	shytchy	1	f4r	SH+Y+T+CH+Y	SH+Y+T+CH+Y	NO	1	HALTEN · POSTEN · EINSTELLEN · NEHMEN · POSTEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
139	PROSE_STREAM|soaiin	soaiin	1	f20v	S+O+AIIN	S+O+AIIN	NO	1	WÄHLEN · [O:STEUERUNG=AUSFÜHRUNG] · WERT	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
140	PROSE_STREAM|tcheo	tcheo	1	f66r	T+CH+E+O	T+CH+E+O	NO	1	EINSTELLEN · NEHMEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG]	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
141	PROSE_STREAM|tocpheey	tocpheey	1	f66r	T+O+CH+P+EE+Y	T+O+CH+P+EE+Y	NO	1	EINSTELLEN · [O:STEUERUNG=AUSFÜHRUNG] · NEHMEN · EINSETZEN · [EE:STEUERUNG=GRAD II] · POSTEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
142	PROSE_STREAM|todeeey	todeeey	1	f66r	T+O+D_ADDR+EEE+Y	T+O+D_ADDR+EEE+Y	NO	1	EINSTELLEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER] · [EEE:STEUERUNG=GRAD III] · POSTEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
143	PROSE_STREAM|tolchedy	tolchedy	1	f66r	T+OL+CHD+DY	T+OL+CHD+DY	NO	1	EINSTELLEN · FORTSETZEN · BEARBEITEN · [DY:STEUERUNG=SCHLUSS]	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
144	PROSE_STREAM|tolshy	tolshy	1	f20v	T+OL+SH+Y	T+OL+SH+Y	NO	1	EINSTELLEN · FORTSETZEN · HALTEN · POSTEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
145	PROSE_STREAM|tosheo	tosheo	1	f66r	T+O+SH+E+O	T+O+SH+E+O	NO	1	EINSTELLEN · [O:STEUERUNG=AUSFÜHRUNG] · HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG]	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
146	PROSE_STREAM|tshokeody	tshokeody	1	f31r	T+SH+OK+E+O+D_ADDR+Y	T+SH+OK+E+O+D_ADDR+Y	NO	1	EINSTELLEN · HALTEN · SETZEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER] · POSTEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
147	PROSE_STREAM|tydy	tydy	1	f4r	T+Y+DY	T+Y+DY	NO	1	EINSTELLEN · POSTEN · [DY:STEUERUNG=SCHLUSS]	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
148	PROSE_STREAM|x	x	3	f66r	LOCAL_X	LOCAL_X	NO	1	[LOKALES_X:ZEICHEN_ODER_NAMENSKERN]	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
149	PROSE_STREAM|yches	yches	1	f31r	Y+CH+E+S	Y+CH+E+S	NO	1	POSTEN · NEHMEN · [E:STEUERUNG=GRAD I] · WÄHLEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
150	PROSE_STREAM|ykeedar	ykeedar	1	f31r	Y+K+EE+D_ADDR+AR	Y+K+EE+D_ADDR+AR	NO	1	POSTEN · GEBEN · [EE:STEUERUNG=GRAD II] · [D_ADDR:STEUERUNG=HIER] · AUSGANG	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
151	PROSE_STREAM|ykeol	ykeol	1	f66r	Y+K+E+OL	Y+K+E+OL	NO	1	POSTEN · GEBEN · [E:STEUERUNG=GRAD I] · FORTSETZEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
152	PROSE_STREAM|ykesho	ykesho	1	f66r	Y+K+E+SH+O	Y+K+E+SH+O	NO	1	POSTEN · GEBEN · [E:STEUERUNG=GRAD I] · HALTEN · [O:STEUERUNG=AUSFÜHRUNG]	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
153	PROSE_STREAM|ykoiin	ykoiin	1	f20v	Y+K+O+IIN	Y+K+O+IIN	NO	1	POSTEN · GEBEN · [O:STEUERUNG=AUSFÜHRUNG] · [IIN:STEUERUNG=STUFE]	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
154	PROSE_STREAM|ykshedy	ykshedy	1	f66r	Y+K+SH+E+DY	Y+K+SH+E+DY	NO	1	POSTEN · GEBEN · HALTEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
155	PROSE_STREAM|ypches	ypches	1	f66r	Y+P+CH+E+S	Y+P+CH+E+S	NO	1	POSTEN · EINSETZEN · NEHMEN · [E:STEUERUNG=GRAD I] · WÄHLEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
156	PROSE_STREAM|yshedair	yshedair	1	f31r	Y+SH+E+D_ADDR+AIR	Y+SH+E+D_ADDR+AIR	NO	1	POSTEN · HALTEN · [E:STEUERUNG=GRAD I] · [D_ADDR:STEUERUNG=HIER] · BAHN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
157	PROSE_STREAM|ysheeod	ysheeod	1	f66r	Y+SH+EE+O+D_ADDR	Y+SH+EE+O+D_ADDR	NO	1	POSTEN · HALTEN · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER]	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
158	PROSE_STREAM|ytarody	ytarody	1	f66r	Y+T+AR+O+DY	Y+T+AR+O+DY	NO	1	POSTEN · EINSTELLEN · AUSGANG · [O:STEUERUNG=AUSFÜHRUNG] · [DY:STEUERUNG=SCHLUSS]	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
159	PROSE_STREAM|ytoy	ytoy	1	f4r	Y+T+O+Y	Y+T+O+Y	NO	1	POSTEN · EINSTELLEN · [O:STEUERUNG=AUSFÜHRUNG] · POSTEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
