event_id	page	record	statement_id	owner_de	exact_card_id	surface	component_recipe	sixth_grammar_reading_de	card_tier	core33_touch	fully_core33	form_owner_boundary_status
E285	f83r	B3	B3-S026	unverbundener Zwischenbereich	PROC146	cheedar	EE+AR	LANG · QUELLE	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E286	f83r	B3	B3-S026	unverbundener Zwischenbereich	PROC147	chldaiin	L+AIIN	LEITEN · SOLLMASS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E287	f83r	B3	B3-S026	unverbundener Zwischenbereich	PROC042	chedy	CHD+Y	UMSETZEN · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E288	f83r	B3	B3-S026	unverbundener Zwischenbereich	PROC080	qokain	OK+AIN	ANSETZEN · PORTION	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E289	f83r	B3	B3-S026	unverbundener Zwischenbereich	PROC014	checthy	CTH+Y	BEREITEN · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E290	f83r	B3	B3-S026	unverbundener Zwischenbereich	PROC148	chealror	AL+R+OR	ZIELSTELLE · KUEHLEN · ANSATZ	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E291	f83r	B3	B3-S026	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC098	solkeedy	SOLK+EE+DY	SAMMELSTELLE · LANG · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E292	f83r	B3	B3-S027	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC129	qoteedy	OT+EE+DY	DANACH · LANG · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E293	f83r	B3	B3-S028	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC092	qokeey	OK+EE+Y	ANSETZEN · LANG · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E294	f83r	B3	B3-S028	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E295	f83r	B3	B3-S029	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC013	sol	OL	WEITER	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E296	f83r	B3	B3-S029	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC149	cheeety	EEE+T+Y	VOLL · ANWENDEN · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E297	f83r	B3	B3-S029	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E298	f83r	B3	B3-S030	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC008	qoky	OK+Y	ANSETZEN · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E299	f83r	B3	B3-S030	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC009	saiin	AIIN	SOLLMASS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E300	f83r	B3	B3-S030	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC150	schedair	CHD+AIR	UMSETZEN · WASSER	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E301	f83r	B3	B3-S030	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC145	otchedy	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E302	f83r	B3	B3-S031	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E303	f83r	B3	B3-S032	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC151	chedain	CHD+AIN	UMSETZEN · PORTION	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E304	f83r	B3	B3-S032	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC042	chedy	CHD+Y	UMSETZEN · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E305	f83r	B3	B3-S032	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC152	qotedaiin	OT+E+AIIN	DANACH · KURZ · SOLLMASS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E306	f83r	B3	B3-S032	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC112	otaiin	OT+AIIN	DANACH · SOLLMASS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E307	f83r	B3	B3-S032	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC135	otedy	OT+E+DY	DANACH · KURZ · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E308	f83r	B3	B3-S033	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC108	ldy	L+DY	LEITEN · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E309	f83r	B3	B3-S034	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC097	soiiin	O+IIN	VORGANG · STUFE	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E310	f83r	B3	B3-S034	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC014	checthy	CTH+Y	BEREITEN · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E311	f83r	B3	B3-S034	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC004	chety	T+Y	ANWENDEN · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E312	f83r	B3	B3-S034	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC112	otaiin	OT+AIIN	DANACH · SOLLMASS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E313	f83r	B3	B3-S034	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC153	olsaly	OL+AL+Y	WEITER · ZIELSTELLE · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E314	f83r	B3	B3-S034	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC078	shedy	SHED+DY	STEHENLASSEN · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E315	f83r	B4	B4-S001	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E316	f83r	B4	B4-S002	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC154	qolchey	OL+Y	WEITER · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E317	f83r	B4	B4-S002	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC092	qokeey	OK+EE+Y	ANSETZEN · LANG · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E318	f83r	B4	B4-S002	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E319	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC042	chedy	CHD+Y	UMSETZEN · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E320	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC131	otal	OT+AL	DANACH · ZIELSTELLE	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E321	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC065	otchey	OT+Y	DANACH · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E322	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC092	qokeey	OK+EE+Y	ANSETZEN · LANG · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E323	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC008	qoky	OK+Y	ANSETZEN · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E324	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC013	tol	OL	WEITER	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E325	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC078	shedy	SHED+DY	STEHENLASSEN · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E326	f83r	B4	B4-S004	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC155	qokylddy	OK+Y+LD+DY	ANSETZEN · DIES · BEFESTIGEN · SCHLUSS	BOUND_RECIPE	YES	NO	UNCHANGED
E327	f83r	B4	B4-S005	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC156	dain	AIN	PORTION	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E328	f83r	B4	B4-S005	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC042	chedy	CHD+Y	UMSETZEN · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E329	f83r	B4	B4-S005	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E330	f83r	B4	B4-S006	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC099	shckhedy	SH+CKH+E+DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E331	f83r	B4	B4-S007	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC099	shckhedy	SH+CKH+E+DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E332	f83r	B4	B4-S008	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC009	saiin	AIIN	SOLLMASS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E333	f83r	B4	B4-S008	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC046	cheeky	CHK+EE+Y	WAERMEN · LANG · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E334	f83r	B4	B4-S008	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC157	sheey	SH+EE+Y	HALTEN · LANG · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E335	f83r	B4	B4-S008	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E336	f83r	B4	B4-S009	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC078	shedy	SHED+DY	STEHENLASSEN · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E337	f83r	B4	B4-S010	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC047	oldy	OL+DY	WEITER · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E338	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC009	saiin	AIIN	SOLLMASS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E339	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC083	cheky	CHK+E+Y	WAERMEN · KURZ · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E340	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC158	okeeol	OK+EE+OL	ANSETZEN · LANG · WEITER	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E341	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC080	okain	OK+AIN	ANSETZEN · PORTION	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E342	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC042	chdy	CHD+Y	UMSETZEN · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E343	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC013	sol	OL	WEITER	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E344	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC159	lkedy	L+K+E+DY	LEITEN · ZUGEBEN · KURZ · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E345	f83r	B4	B4-S012	linke Hauptstation mit offenem Fransenlauf	PROC120	lchedy	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E346	f83r	B4	B4-S013	linke Hauptstation mit offenem Fransenlauf	PROC160	qokol	OK+OL	ANSETZEN · WEITER	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E347	f83r	B4	B4-S013	linke Hauptstation mit offenem Fransenlauf	PROC078	shedy	SHED+DY	STEHENLASSEN · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E348	f83r	B4	B4-S014	linke Hauptstation mit offenem Fransenlauf	PROC016	or	OR	ANSATZ	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E349	f83r	B4	B4-S014	linke Hauptstation mit offenem Fransenlauf	PROC019	chey	Y	DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E350	f83r	B4	B4-S014	linke Hauptstation mit offenem Fransenlauf	PROC161	qockhey	O+CKH+E+Y	VORGANG · DURCHLASS · KURZ · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E351	f83r	B4	B4-S014	linke Hauptstation mit offenem Fransenlauf	PROC162	dairydy	AIR+Y+DY	WASSER · DIES · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E352	f83r	B4	B4-S015	linke Hauptstation mit offenem Fransenlauf	PROC080	qokain	OK+AIN	ANSETZEN · PORTION	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E353	f83r	B4	B4-S015	linke Hauptstation mit offenem Fransenlauf	PROC031	shey	SH+EE+Y	HALTEN · LANG · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E354	f83r	B4	B4-S015	linke Hauptstation mit offenem Fransenlauf	PROC069	kain	K+AIN	ZUGEBEN · PORTION	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E355	f83r	B4	B4-S015	linke Hauptstation mit offenem Fransenlauf	PROC163	chckhal	CH+CKH+AL	ENTNEHMEN · DURCHLASS · ZIELSTELLE	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E356	f83r	B4	B4-S015	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC164	solkey	SOLK+E+Y	SAMMELSTELLE · KURZ · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E357	f83r	B4	B4-S015	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC120	lchedy	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E358	f83r	B4	B4-S016	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC070	qolkain	OL+K+AIN	WEITER · ZUGEBEN · PORTION	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E359	f83r	B4	B4-S016	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC055	dal	AL	ZIELSTELLE	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E360	f83r	B4	B4-S016	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC165	skar	K+AR	ZUGEBEN · QUELLE	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E361	f83r	B4	B4-S016	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC078	shedy	SHED+DY	STEHENLASSEN · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E362	f83r	B5	B5-S001	linke Fransenstation im B5-Nachtrag	PROC166	otchdy	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E363	f83r	B5	B5-S002	linke Fransenstation im B5-Nachtrag	PROC082	qokchdy	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E364	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC142	shedal	SHED+AL	STEHENLASSEN · ZIELSTELLE	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E365	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC055	dal	AL	ZIELSTELLE	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E366	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC013	cheol	OL	WEITER	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E367	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC167	lol	L+OL	LEITEN · WEITER	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E368	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC168	chdal	CHD+AL	UMSETZEN · ZIELSTELLE	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E369	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC009	aiin	AIIN	SOLLMASS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E370	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC013	sol	OL	WEITER	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E371	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC169	daiiin	DA+IIN	ZWEI · STUFE	BOUND_RECIPE	YES	NO	UNCHANGED
E372	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC042	chedy	CHD+Y	UMSETZEN · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E373	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC170	solkeey	SOLK+EE+Y	SAMMELSTELLE · LANG · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E374	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC171	qekey	E+K+E+Y	KURZ · ZUGEBEN · KURZ · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E375	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC172	raly	R+AL+Y	KUEHLEN · ZIELSTELLE · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E376	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC013	ol	OL	WEITER	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E377	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC009	daiin	AIIN	SOLLMASS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E378	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC013	ol	OL	WEITER	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E379	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC156	dain	AIN	PORTION	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E380	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC019	chey	Y	DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E381	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC173	ldalor	L+AL+OR	LEITEN · ZIELSTELLE · ANSATZ	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
