event_id	page	record	statement_id	surface	card_no	revised_card_reading_de	revised_component_parse	composition_status	silent_owner_de	primitive_program
E320	f83r	B4	B4-S003	otal	PROC131	danach · Zielstelle	OT+AL	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	TARGET_HANDOFF
E321	f83r	B4	B4-S003	otchey	PROC065	danach · dies	OT+Y	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	ACTIVATE_CHARGE
E322	f83r	B4	B4-S003	qokeey	PROC092	ansetzen · länger · dies	OK+EE+Y	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	HOLD_STATE
E323	f83r	B4	B4-S003	qoky	PROC008	ansetzen · dies	OK+Y	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	ACTIVATE_CHARGE
E324	f83r	B4	B4-S003	tol	PROC013	fortsetzen	OL	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	CONTINUE_USE
E325	f83r	B4	B4-S003	shedy	PROC078	absetzen · Schluss	SHED+DY	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	HOLD_STATE>CLOSE
E326	f83r	B4	B4-S004	qokylddy	PROC155	ansetzen · dies · befestigen · Schluss	OK+Y+LD+DY	PARTIAL_WITH_LEARNED_ATOM	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	ACTIVATE_CHARGE>CLOSE
E327	f83r	B4	B4-S005	dain	PROC156	Portion	AIN	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	ACTIVATE_CHARGE
E328	f83r	B4	B4-S005	chedy	PROC042	umsetzen · dies	CHD+Y	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	ACTIVATE_CHARGE
E329	f83r	B4	B4-S005	qokeedy	PROC100	ansetzen · länger · Schluss	OK+EE+DY	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	HOLD_STATE>CLOSE
E330	f83r	B4	B4-S006	shckhedy	PROC099	halten · Durchlass · kurz · Schluss	SH+CKH+E+DY	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	HOLD_STATE>CLOSE
E331	f83r	B4	B4-S007	shckhedy	PROC099	halten · Durchlass · kurz · Schluss	SH+CKH+E+DY	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	HOLD_STATE>CLOSE
E332	f83r	B4	B4-S008	saiin	PROC009	Maß	AIIN	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	METER_CHECK
E333	f83r	B4	B4-S008	cheeky	PROC046	wärmen · länger · dies	CHK+EE+Y	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	ACTIVATE_CHARGE
E334	f83r	B4	B4-S008	sheey	PROC157	halten · länger · dies	SH+EE+Y	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	ACTIVATE_CHARGE
E335	f83r	B4	B4-S008	qokedy	PROC067	ansetzen · kurz · Schluss	OK+E+DY	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	HOLD_STATE>CLOSE
E336	f83r	B4	B4-S009	shedy	PROC078	absetzen · Schluss	SHED+DY	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	HOLD_STATE>CLOSE
E337	f83r	B4	B4-S010	oldy	PROC047	fortsetzen · Schluss	OL+DY	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	CONTINUE_USE>CLOSE
E338	f83r	B4	B4-S011	saiin	PROC009	Maß	AIIN	COMPOSITIONAL	linke Hauptstation mit offenem Fransenlauf	METER_CHECK
E339	f83r	B4	B4-S011	cheky	PROC083	wärmen · kurz · dies	CHK+E+Y	COMPOSITIONAL	linke Hauptstation mit offenem Fransenlauf	HOLD_STATE
E340	f83r	B4	B4-S011	okeeol	PROC158	ansetzen · länger · fortsetzen	OK+EE+OL	COMPOSITIONAL	linke Hauptstation mit offenem Fransenlauf	HOLD_STATE
E341	f83r	B4	B4-S011	okain	PROC080	ansetzen · Portion	OK+AIN	COMPOSITIONAL	linke Hauptstation mit offenem Fransenlauf	ACTIVATE_CHARGE
E342	f83r	B4	B4-S011	chdy	PROC042	umsetzen · dies	CHD+Y	COMPOSITIONAL	linke Hauptstation mit offenem Fransenlauf	ACTIVATE_CHARGE
E343	f83r	B4	B4-S011	sol	PROC013	fortsetzen	OL	COMPOSITIONAL	linke Hauptstation mit offenem Fransenlauf	CONTINUE_USE
E344	f83r	B4	B4-S011	lkedy	PROC159	führen · zuführen · kurz · Schluss	L+K+E+DY	COMPOSITIONAL	linke Hauptstation mit offenem Fransenlauf	HOLD_STATE>CLOSE
E345	f83r	B4	B4-S012	lchedy	PROC120	führen · umsetzen · Schluss	L+CHD+DY	COMPOSITIONAL	linke Hauptstation mit offenem Fransenlauf	MOVE_PASS>CLOSE
E346	f83r	B4	B4-S013	qokol	PROC160	ansetzen · fortsetzen	OK+OL	COMPOSITIONAL	linke Hauptstation mit offenem Fransenlauf	ACTIVATE_CHARGE
E347	f83r	B4	B4-S013	shedy	PROC078	absetzen · Schluss	SHED+DY	COMPOSITIONAL	linke Hauptstation mit offenem Fransenlauf	HOLD_STATE>CLOSE
E348	f83r	B4	B4-S014	or	PROC016	Ansatz	OR	COMPOSITIONAL	linke Hauptstation mit offenem Fransenlauf	ACTIVATE_CHARGE
E349	f83r	B4	B4-S014	chey	PROC019	dies	Y	COMPOSITIONAL	linke Hauptstation mit offenem Fransenlauf	CONTINUE_USE
E350	f83r	B4	B4-S014	qockhey	PROC161	Arbeitsgang · Durchlass · kurz · dies	O+CKH+E+Y	COMPOSITIONAL	linke Hauptstation mit offenem Fransenlauf	HOLD_STATE
E351	f83r	B4	B4-S014	dairydy	PROC162	Lauf · dies · Schluss	AIR+Y+DY	COMPOSITIONAL	linke Hauptstation mit offenem Fransenlauf	MOVE_PASS>CLOSE
E352	f83r	B4	B4-S015	qokain	PROC080	ansetzen · Portion	OK+AIN	COMPOSITIONAL	linke Hauptstation mit offenem Fransenlauf	ACTIVATE_CHARGE
E353	f83r	B4	B4-S015	shey	PROC031	halten · länger · dies	SH+EE+Y	COMPOSITIONAL	linke Hauptstation mit offenem Fransenlauf	HOLD_STATE
E354	f83r	B4	B4-S015	kain	PROC069	zuführen · Portion	K+AIN	COMPOSITIONAL	linke Hauptstation mit offenem Fransenlauf	ACTIVATE_CHARGE
E355	f83r	B4	B4-S015	chckhal	PROC163	abziehen · Durchlass · Zielstelle	CH+CKH+AL	COMPOSITIONAL	linke Hauptstation mit offenem Fransenlauf	TARGET_HANDOFF
E356	f83r	B4	B4-S015	solkey	PROC164	auffangen · kurz · dies	SOLK+E+Y	COMPOSITIONAL	rechte Hauptstation mit S-Lauf und Mehrarmknoten	HOLD_STATE
E357	f83r	B4	B4-S015	lchedy	PROC120	führen · umsetzen · Schluss	L+CHD+DY	COMPOSITIONAL	rechte Hauptstation mit S-Lauf und Mehrarmknoten	MOVE_PASS>CLOSE
E358	f83r	B4	B4-S016	qolkain	PROC070	fortsetzen · zuführen · Portion	OL+K+AIN	COMPOSITIONAL	rechte Hauptstation mit S-Lauf und Mehrarmknoten	ACTIVATE_CHARGE
E359	f83r	B4	B4-S016	dal	PROC055	Zielstelle	AL	COMPOSITIONAL	rechte Hauptstation mit S-Lauf und Mehrarmknoten	TARGET_HANDOFF
E360	f83r	B4	B4-S016	skar	PROC165	zuführen · von dort	K+AR	COMPOSITIONAL	rechte Hauptstation mit S-Lauf und Mehrarmknoten	SOURCE_DRAW
E361	f83r	B4	B4-S016	shedy	PROC078	absetzen · Schluss	SHED+DY	COMPOSITIONAL	rechte Hauptstation mit S-Lauf und Mehrarmknoten	HOLD_STATE>CLOSE
E362	f83r	B5	B5-S001	otchdy	PROC166	danach · umsetzen · Schluss	OT+CHD+DY	COMPOSITIONAL	linke Fransenstation im B5-Nachtrag	MOVE_PASS>CLOSE
E363	f83r	B5	B5-S002	qokchdy	PROC082	ansetzen · umsetzen · Schluss	OK+CHD+DY	COMPOSITIONAL	linke Fransenstation im B5-Nachtrag	ACTIVATE_CHARGE>CLOSE
E364	f83r	B5	B5-S003	shedal	PROC142	absetzen · Zielstelle	SHED+AL	COMPOSITIONAL	linke Fransenstation im B5-Nachtrag	TARGET_HANDOFF
E365	f83r	B5	B5-S003	dal	PROC055	Zielstelle	AL	COMPOSITIONAL	linke Fransenstation im B5-Nachtrag	TARGET_HANDOFF
E366	f83r	B5	B5-S003	cheol	PROC013	fortsetzen	OL	COMPOSITIONAL	linke Fransenstation im B5-Nachtrag	CONTINUE_USE
E367	f83r	B5	B5-S003	lol	PROC167	führen · fortsetzen	L+OL	COMPOSITIONAL	linke Fransenstation im B5-Nachtrag	MOVE_PASS
E368	f83r	B5	B5-S003	chdal	PROC168	umsetzen · Zielstelle	CHD+AL	COMPOSITIONAL	linke Fransenstation im B5-Nachtrag	TARGET_HANDOFF
E369	f83r	B5	B5-S003	aiin	PROC009	Maß	AIIN	COMPOSITIONAL	linke Fransenstation im B5-Nachtrag	METER_CHECK
E370	f83r	B5	B5-S003	sol	PROC013	fortsetzen	OL	COMPOSITIONAL	linke Fransenstation im B5-Nachtrag	CONTINUE_USE
E371	f83r	B5	B5-S003	daiiin	PROC169	zweite · Sollstufe	DA+IIN	PARTIAL_WITH_LEARNED_ATOM	linke Fransenstation im B5-Nachtrag	METER_CHECK
E372	f83r	B5	B5-S003	chedy	PROC042	umsetzen · dies	CHD+Y	COMPOSITIONAL	linke Fransenstation im B5-Nachtrag	MOVE_PASS
E373	f83r	B6	B6-S001	solkeey	PROC170	auffangen · länger · dies	SOLK+EE+Y	COMPOSITIONAL	rechter S-Lauf im B6-Nachtrag	HOLD_STATE
E374	f83r	B6	B6-S001	qekey	PROC171	kurz · zuführen · kurz · dies	E+K+E+Y	COMPOSITIONAL	rechter S-Lauf im B6-Nachtrag	HOLD_STATE
E375	f83r	B6	B6-S001	raly	PROC172	abkühlen · Zielstelle · dies	R+AL+Y	COMPOSITIONAL	rechter S-Lauf im B6-Nachtrag	HOLD_STATE
E376	f83r	B6	B6-S001	ol	PROC013	fortsetzen	OL	COMPOSITIONAL	rechter S-Lauf im B6-Nachtrag	CONTINUE_USE
E377	f83r	B6	B6-S001	daiin	PROC009	Maß	AIIN	COMPOSITIONAL	rechter S-Lauf im B6-Nachtrag	METER_CHECK
E378	f83r	B6	B6-S001	ol	PROC013	fortsetzen	OL	COMPOSITIONAL	rechter S-Lauf im B6-Nachtrag	CONTINUE_USE
E379	f83r	B6	B6-S001	dain	PROC156	Portion	AIN	COMPOSITIONAL	rechter S-Lauf im B6-Nachtrag	ACTIVATE_CHARGE
E380	f83r	B6	B6-S001	chey	PROC019	dies	Y	COMPOSITIONAL	rechter S-Lauf im B6-Nachtrag	ACTIVATE_CHARGE
E381	f83r	B6	B6-S001	ldalor	PROC173	führen · Zielstelle · Ansatz	L+AL+OR	COMPOSITIONAL	rechter S-Lauf im B6-Nachtrag	ACTIVATE_CHARGE
