unified_serial	domain	page	unit_id	local_address	visible_identity	compiler_mode	primitive_sequence	local_status	source_word_ids	source_words_de	short_reading
453	CELESTIAL_ALMANAC	f67r2	A1	f67r2.29:1	A1:G072	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
454	CELESTIAL_ALMANAC	f67r2	A1	f67r2.29:2	A1:G073	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
455	CELESTIAL_ALMANAC	f67r2	A1	f67r2.30:1	A1:G074	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
456	CELESTIAL_ALMANAC	f67r2	A1	f67r2.30:2	A1:G075	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
457	CELESTIAL_ALMANAC	f67r2	A1	f67r2.31:1	A1:G076	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
458	CELESTIAL_ALMANAC	f67r2	A1	f67r2.32:1	A1:G077	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
459	CELESTIAL_ALMANAC	f67r2	A1	f67r2.32:2	A1:G078	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
460	CELESTIAL_ALMANAC	f67r2	A1	f67r2.32:3	A1:G079	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
461	CELESTIAL_ALMANAC	f67r2	A1	f67r2.32:4	A1:G080	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
462	CELESTIAL_ALMANAC	f67r2	A1	f67r2.33:1	A1:G081	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
463	CELESTIAL_ALMANAC	f67r2	A1	f67r2.33:2	A1:G082	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
464	CELESTIAL_ALMANAC	f67r2	A1	f67r2.33:3	A1:G083	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
465	CELESTIAL_ALMANAC	f67r2	A1	f67r2.34:1	A1:G084	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
466	CELESTIAL_ALMANAC	f67r2	A1	f67r2.34:2	A1:G085	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
467	CELESTIAL_ALMANAC	f67r2	A1	f67r2.35:1	A1:G086	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
468	CELESTIAL_ALMANAC	f67r2	A1	f67r2.35:2	A1:G087	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
469	CELESTIAL_ALMANAC	f67r2	A1	f67r2.35:3	A1:G088	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
470	CELESTIAL_ALMANAC	f67r2	A1	f67r2.36:1	A1:G089	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
471	CELESTIAL_ALMANAC	f67r2	A1	f67r2.36:2	A1:G090	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
472	CELESTIAL_ALMANAC	f67r2	A1	f67r2.36:3	A1:G091	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
473	CELESTIAL_ALMANAC	f67r2	A1	f67r2.37:1	A1:G092	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
474	CELESTIAL_ALMANAC	f67r2	A1	f67r2.38:1	A1:G093	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
475	CELESTIAL_ALMANAC	f67r2	A1	f67r2.38:2	A1:G094	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
476	CELESTIAL_ALMANAC	f67r2	A1	f67r2.39:1	A1:G095	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
477	CELESTIAL_ALMANAC	f67r2	A1	f67r2.39:2	A1:G096	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
478	CELESTIAL_ALMANAC	f67r2	A1	f67r2.39:3	A1:G097	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
479	CELESTIAL_ALMANAC	f67r2	A1	f67r2.40:1	A1:G098	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
480	CELESTIAL_ALMANAC	f67r2	A1	f67r2.40:2	A1:G099	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
481	CELESTIAL_ALMANAC	f67r2	A1	f67r2.40:3	A1:G100	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
482	CELESTIAL_ALMANAC	f67r2	A1	f67r2.41:1	A1:G101	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
483	CELESTIAL_ALMANAC	f67r2	A1	f67r2.41:2	A1:G102	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
484	CELESTIAL_ALMANAC	f67r2	A1	f67r2.42:1	A1:G103	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
485	CELESTIAL_ALMANAC	f67r2	A1	f67r2.42:2	A1:G104	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
486	CELESTIAL_ALMANAC	f67r2	A1	f67r2.42:3	A1:G105	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
487	CELESTIAL_ALMANAC	f67r2	A1	f67r2.43:1	A1:G106	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
488	CELESTIAL_ALMANAC	f67r2	A1	f67r2.43:2	A1:G107	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
489	CELESTIAL_ALMANAC	f67r2	A1	f67r2.43:3	A1:G108	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
490	CELESTIAL_ALMANAC	f67r2	A1	f67r2.43:4	A1:G109	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
491	CELESTIAL_ALMANAC	f67r2	A1	f67r2.44:1	A1:G110	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
492	CELESTIAL_ALMANAC	f67r2	A1	f67r2.44:2	A1:G111	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
493	CELESTIAL_ALMANAC	f67r2	A1	f67r2.44:3	A1:G112	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
494	CELESTIAL_ALMANAC	f67r2	A1	f67r2.45:1	A1:G113	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
495	CELESTIAL_ALMANAC	f67r2	A1	f67r2.45:2	A1:G114	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
496	CELESTIAL_ALMANAC	f67r2	A1	f67r2.45:3	A1:G115	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
