surface	occurrence_count	physical_pages	truth_recipe	revised_working_recipe	gdt527_rank	gdt527_revised_rank	gdt527_top1	gdt528_rank	gdt528_revised_rank	gdt528_top1	gdt528_top5	truth_gdt527_score	truth_null_feature	truth_gdt528_score	truth_null_trace	top1_gdt527_score	top1_null_feature	top1_gdt528_score	top1_null_trace	top1_alignment_trace	decision_change_class	working_policy
keody	3	f20v|f66r	K+E+O+D_ADDR+Y	K+E+O+D_ADDR+Y	1	1	K+E+O+D_ADDR+Y	1	1	K+E+O+D_ADDR+Y	K+E+O+D_ADDR+Y | K+E+O+DY | K+E+O+Y | OK+E+DY | O+D_ADDR+Y	3.443861948	0.000000000	3.443861948	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	3.443861948	0.000000000	3.443861948	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT527_CORRECT_PRESERVED	ONE_SUBSTITUTION_NEIGHBOR_CERTIFIED_TERMINAL_D_NULL
kodalchy	1	f4r	K+O+D_ADDR+AL+CH+Y	K+O+D_ADDR+AL+CH+Y	1	1	K+O+D_ADDR+AL+CH+Y	1	1	K+O+D_ADDR+AL+CH+Y	K+O+D_ADDR+AL+CH+Y | K+O+D_ADDR+AL+Y | K+O+AL+CH+Y | K+O+D_ADDR+AL+LOCAL_C+Y | K+O+AL+LOCAL_C+Y	5.487663305	0.000000000	5.487663305	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	5.487663305	0.000000000	5.487663305	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	k=>k~K@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | al=>al~AL@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT527_CORRECT_PRESERVED	ONE_SUBSTITUTION_NEIGHBOR_CERTIFIED_TERMINAL_D_NULL
kodary	1	f66r	K+O+D_ADDR+AR+Y	K+O+D_ADDR+AR+Y	1	1	K+O+D_ADDR+AR+Y	1	1	K+O+D_ADDR+AR+Y	K+O+D_ADDR+AR+Y | CH+K+O+D_ADDR+AR+Y | K+O+D_ADDR+D_ADDR+AR+Y | OK+D_ADDR+AR+Y | K+O+D_ADDR+R+Y	3.323445735	0.000000000	3.323445735	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	3.323445735	0.000000000	3.323445735	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	k=>k~K@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | ar=>ar~AR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT527_CORRECT_PRESERVED	ONE_SUBSTITUTION_NEIGHBOR_CERTIFIED_TERMINAL_D_NULL
kody	1	f66r	K+O+DY	K+O+DY	1	1	K+O+DY	1	1	K+O+DY	K+O+DY | K+O+D_ADDR+Y | K+O+Y | OK+DY | CH+K+O+D_ADDR+Y	3.122656721	0.000000000	3.122656721	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	3.122656721	0.000000000	3.122656721	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	k=>k~K@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000	GDT527_CORRECT_PRESERVED	ONE_SUBSTITUTION_NEIGHBOR_CERTIFIED_TERMINAL_D_NULL
ld	1	f66r	L+D_ADDR	L+D_ADDR	1	1	L+D_ADDR	1	1	L+D_ADDR	L+D_ADDR | L | AL | AL+D_ADDR | L+CHD	2.833697076	0.000000000	2.833697076	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	2.833697076	0.000000000	2.833697076	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	l=>l~L@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000	GDT527_CORRECT_PRESERVED	ONE_SUBSTITUTION_NEIGHBOR_CERTIFIED_TERMINAL_D_NULL
lkeol	1	f66r	L+K+E+OL	L+K+E+OL	1	1	L+K+E+OL	1	1	L+K+E+OL	L+K+E+OL | L+K+E+O+L | OL+K+E+L | K+E+OL+L | AL+K+E+OL	2.573603644	0.000000000	2.573603644	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	2.573603644	0.000000000	2.573603644	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	l=>l~L@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000	GDT527_CORRECT_PRESERVED	ONE_SUBSTITUTION_NEIGHBOR_CERTIFIED_TERMINAL_D_NULL
lodaiin	1	f66r	L+O+D_ADDR+AIIN	L+O+D_ADDR+AIIN	1	1	L+O+D_ADDR+AIIN	1	1	L+O+D_ADDR+AIIN	L+O+D_ADDR+AIIN | L+O+AIIN | OL+AIIN | OL+D_ADDR+AIIN | L+O+D_ADDR+IIN	3.303729151	0.000000000	3.303729151	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	3.303729151	0.000000000	3.303729151	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	l=>l~L@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | aiin=>aiin~AIIN@edit0+alias0.000	GDT527_CORRECT_PRESERVED	ONE_SUBSTITUTION_NEIGHBOR_CERTIFIED_TERMINAL_D_NULL
lpchees	1	f66r	L+P+CH+EE+S	L+P+CH+EE+S	1	1	L+P+CH+EE+S	1	1	L+P+CH+EE+S	L+P+CH+EE+S | L+P+LOCAL_C+EE+S | L+P+EE+S | L+P+CH+EE | L+P+LOCAL_C+SH+EE+S	6.950282624	0.000000000	6.950282624	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	6.950282624	0.000000000	6.950282624	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	l=>l~L@edit0+alias0.000 | p=>p~P@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | s=>s~S@edit0+alias0.000	GDT527_CORRECT_PRESERVED	ONE_SUBSTITUTION_NEIGHBOR_CERTIFIED_TERMINAL_D_NULL
lsheody	1	f66r	L+SH+E+O+D_ADDR+Y	L+SH+E+O+D_ADDR+Y	1	1	L+SH+E+O+D_ADDR+Y	1	1	L+SH+E+O+D_ADDR+Y	L+SH+E+O+D_ADDR+Y | L+SH+E+O+DY | L+SH+E+O+Y | L+SH+E+O+D_ADDR+DY | L+E+O+DY	4.144303225	0.000000000	4.144303225	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	4.144303225	0.000000000	4.144303225	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	l=>l~L@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT527_CORRECT_PRESERVED	ONE_SUBSTITUTION_NEIGHBOR_CERTIFIED_TERMINAL_D_NULL
ltsholy	1	f66r	L+T+SH+OL+Y	L+T+SH+OL+Y	1	1	L+T+SH+OL+Y	1	1	L+T+SH+OL+Y	L+T+SH+OL+Y | L+T+OL+Y | L+SH+OL+Y | L+T+S+OL+Y | AL+T+SH+OL+Y	4.582489968	0.000000000	4.582489968	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	4.582489968	0.000000000	4.582489968	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	l=>l~L@edit0+alias0.000 | t=>t~T@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT527_CORRECT_PRESERVED	ONE_SUBSTITUTION_NEIGHBOR_CERTIFIED_TERMINAL_D_NULL
ofaram	1	f66r	O+LOCAL_CHAR_F+AR+AM_ADDR	O+LOCAL_CHAR_F+AR+AM_ADDR	1	1	O+LOCAL_CHAR_F+AR+AM_ADDR	1	1	O+LOCAL_CHAR_F+AR+AM_ADDR	O+LOCAL_CHAR_F+AR+AM_ADDR | O+LOCAL_CHAR_F+AR+A_ADDR+AM_ADDR | O+LOCAL_CHAR_F+A_ADDR+R+AM_ADDR | O+LOCAL_CHAR_F+A_ADDR+AR+AM_ADDR | O+LOCAL_CHAR_F+AR+A_ADDR+M_LOCAL	3.118715320	0.000000000	3.118715320	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	3.118715320	0.000000000	3.118715320	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	o=>o~O@edit0+alias0.000 | f=>f~LOCAL_CHAR_F@edit0+alias0.000 | ar=>ar~AR@edit0+alias0.000 | am=>am~AM_ADDR@edit0+alias0.000	GDT527_CORRECT_PRESERVED	ONE_SUBSTITUTION_NEIGHBOR_CERTIFIED_TERMINAL_D_NULL
okalchedy	1	f66r	OK+AL+CHD+Y	OK+AL+CHD+Y	1	1	OK+AL+CHD+Y	1	1	OK+AL+CHD+Y	OK+AL+CHD+Y | OK+AL+CHD+DY | OK+AL+CH+E+DY | OK+AL+LOCAL_C+E+DY | OK+L+CHD+DY	5.480329664	0.000000000	5.480329664	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	5.480329664	0.000000000	5.480329664	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	ok=>ok~OK@edit0+alias0.000 | al=>al~AL@edit0+alias0.000 | ched=>ched~CHD@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT527_CORRECT_PRESERVED	ONE_SUBSTITUTION_NEIGHBOR_CERTIFIED_TERMINAL_D_NULL
okedals	1	f66r	OK+AL+S	OK+AL+S	1	1	OK+AL+S	1	1	OK+AL+S	OK+AL+S | OK+E+D_ADDR+AL+S | OK+E+AL+S | OK+E+AL | OK+E+D_ADDR+AL+SH	6.417205445	0.000000000	5.488854965	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	6.417205445	0.000000000	5.488854965	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	ok=>ok~OK@edit0+alias0.000 | edal=>dal~AL@edit1+alias0.273 | s=>s~S@edit0+alias0.000	GDT527_CORRECT_PRESERVED	ONE_SUBSTITUTION_NEIGHBOR_CERTIFIED_TERMINAL_D_NULL
okedam	1	f31r	OK+E+D_ADDR+AM_ADDR	OK+E+D_ADDR+AM_ADDR	1	1	OK+E+D_ADDR+AM_ADDR	1	1	OK+E+D_ADDR+AM_ADDR	OK+E+D_ADDR+AM_ADDR | OK+E+DA+AM_ADDR | OK+E+AM_ADDR | OK+E+DY | OK+AM_ADDR	4.774480648	0.000000000	4.774480648	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	4.774480648	0.000000000	4.774480648	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	ok=>ok~OK@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | am=>am~AM_ADDR@edit0+alias0.000	GDT527_CORRECT_PRESERVED	ONE_SUBSTITUTION_NEIGHBOR_CERTIFIED_TERMINAL_D_NULL
okoy	1	f20v	OK+O+Y	OK+O+Y	1	1	OK+O+Y	1	1	OK+O+Y	OK+O+Y | O+K+O+Y | O+OK+Y | OK+O+D_ADDR+Y	2.268247658	0.000000000	2.268247658	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	2.268247658	0.000000000	2.268247658	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	ok=>ok~OK@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT527_CORRECT_PRESERVED	ONE_SUBSTITUTION_NEIGHBOR_CERTIFIED_TERMINAL_D_NULL
olsheor	1	f31r	OL+SH+E+OR	OL+SH+E+OR	1	1	OL+SH+E+OR	1	1	OL+SH+E+OR	OL+SH+E+OR | O+L+SH+E+OR | OL+SH+E+O+R | OL+K+E+OR | OL+E+OR	3.968831649	0.000000000	3.968831649	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	3.968831649	0.000000000	3.968831649	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	ol=>ol~OL@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | or=>or~OR@edit0+alias0.000	GDT527_CORRECT_PRESERVED	ONE_SUBSTITUTION_NEIGHBOR_CERTIFIED_TERMINAL_D_NULL
otalor	1	f66r	OT+AL+OR	OT+AL+OR	1	1	OT+AL+OR	1	1	OT+AL+OR	OT+AL+OR | OT+L+OR | O+L+AL+OR | OT+AL+O+R | O+T+AL+OR	3.084508197	0.000000000	3.084508197	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	3.084508197	0.000000000	3.084508197	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	ot=>ot~OT@edit0+alias0.000 | al=>al~AL@edit0+alias0.000 | or=>or~OR@edit0+alias0.000	GDT527_CORRECT_PRESERVED	ONE_SUBSTITUTION_NEIGHBOR_CERTIFIED_TERMINAL_D_NULL
otcheo	1	f66r	OT+CH+E+O	OT+CH+E+O	1	1	OT+CH+E+O	1	1	OT+CH+E+O	OT+CH+E+O | OT+CH+E+O+D_ADDR | OT+E+O | OT+LOCAL_C+E+O | OT+CH+SH+E+O	0.760859050	0.000000000	0.760859050	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	0.760859050	0.000000000	0.760859050	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	ot=>ot~OT@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000	GDT527_CORRECT_PRESERVED	ONE_SUBSTITUTION_NEIGHBOR_CERTIFIED_TERMINAL_D_NULL
oteochey	1	f66r	OT+E+O+CH+E+Y	OT+E+O+CH+E+Y	1	1	OT+E+O+CH+E+Y	1	1	OT+E+O+CH+E+Y	OT+E+O+CH+E+Y | OT+E+O+LOCAL_C+E+Y | OT+E+O+Y | OT+E+O+LOCAL_C+SH+E+Y | OT+E+O+CH+Y	4.595359433	0.000000000	4.595359433	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	4.595359433	0.000000000	4.595359433	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	ot=>ot~OT@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT527_CORRECT_PRESERVED	ONE_SUBSTITUTION_NEIGHBOR_CERTIFIED_TERMINAL_D_NULL
p	1	f66r	P	P	1	1	P	1	1	P	P	2.429767297	0.000000000	2.429767297	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	2.429767297	0.000000000	2.429767297	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	p=>p~P@edit0+alias0.000	GDT527_CORRECT_PRESERVED	ONE_SUBSTITUTION_NEIGHBOR_CERTIFIED_TERMINAL_D_NULL
pchof	1	f66r	P+CH+O+LOCAL_CHAR_F	P+CH+O+LOCAL_CHAR_F	1	1	P+CH+O+LOCAL_CHAR_F	1	1	P+CH+O+LOCAL_CHAR_F	P+CH+O+LOCAL_CHAR_F | P+LOCAL_C+O+LOCAL_CHAR_F | P+O+LOCAL_CHAR_F | O+P+CH+LOCAL_CHAR_F | P+CH+SH+O+LOCAL_CHAR_F	3.724625272	0.000000000	3.724625272	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	3.724625272	0.000000000	3.724625272	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	p=>p~P@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | f=>f~LOCAL_CHAR_F@edit0+alias0.000	GDT527_CORRECT_PRESERVED	ONE_SUBSTITUTION_NEIGHBOR_CERTIFIED_TERMINAL_D_NULL
pdaiin	1	f66r	P+AIIN	P+AIIN	1	1	P+AIIN	1	1	P+AIIN	P+AIIN | P+D_ADDR+AIIN | P+DA+AIIN | P+DA+IIN | P+D_ADDR+IIN	4.213988083	0.000000000	4.213988083	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	4.213988083	0.000000000	4.213988083	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	p=>p~P@edit0+alias0.000 | daiin=>daiin~AIIN@edit0+alias0.284	GDT527_CORRECT_PRESERVED	ONE_SUBSTITUTION_NEIGHBOR_CERTIFIED_TERMINAL_D_NULL
pofochey	1	f20v	P+O+LOCAL_CHAR_F+O+CH+E+Y	P+O+LOCAL_CHAR_F+O+CH+E+Y	1	1	P+O+LOCAL_CHAR_F+O+CH+E+Y	1	1	P+O+LOCAL_CHAR_F+O+CH+E+Y	P+O+LOCAL_CHAR_F+O+CH+E+Y | P+O+LOCAL_CHAR_F+O+LOCAL_C+E+Y | P+O+LOCAL_CHAR_F+O+Y | O+P+LOCAL_CHAR_F+O+CH+E+Y | P+O+LOCAL_CHAR_F+O+CH+Y	7.013062121	0.000000000	7.013062121	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	7.013062121	0.000000000	7.013062121	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	p=>p~P@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | f=>f~LOCAL_CHAR_F@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT527_CORRECT_PRESERVED	ONE_SUBSTITUTION_NEIGHBOR_CERTIFIED_TERMINAL_D_NULL
psheody	1	f66r	P+SH+E+O+D_ADDR+Y	P+SH+E+O+D_ADDR+Y	1	1	P+SH+E+O+D_ADDR+Y	1	1	P+SH+E+O+D_ADDR+Y	P+SH+E+O+D_ADDR+Y | P+SH+E+O+DY | P+SH+E+O+Y | P+E+O+DY | P+SH+E+O+D_ADDR+DY	4.633859009	0.000000000	4.633859009	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	4.633859009	0.000000000	4.633859009	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	p=>p~P@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT527_CORRECT_PRESERVED	ONE_SUBSTITUTION_NEIGHBOR_CERTIFIED_TERMINAL_D_NULL
pydaiin	1	f4r	P+Y+D_ADDR+AIIN	P+Y+D_ADDR+AIIN	1	1	P+Y+D_ADDR+AIIN	1	1	P+Y+D_ADDR+AIIN	P+Y+D_ADDR+AIIN | P+Y+AIIN | P+Y+D_ADDR+IIN | P+Y+A_ADDR+AIIN | P+Y+DA+AIIN	3.404179395	0.000000000	3.404179395	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	3.404179395	0.000000000	3.404179395	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	p=>p~P@edit0+alias0.000 | y=>y~Y@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | aiin=>aiin~AIIN@edit0+alias0.000	GDT527_CORRECT_PRESERVED	ONE_SUBSTITUTION_NEIGHBOR_CERTIFIED_TERMINAL_D_NULL
qef	1	f31r	E+LOCAL_CHAR_F	E+LOCAL_CHAR_F	2	2	CARRIER_Q+E+LOCAL_CHAR_F	2	2	CARRIER_Q+E+LOCAL_CHAR_F	CARRIER_Q+E+LOCAL_CHAR_F | E+LOCAL_CHAR_F | CARRIER_Q+D_ADDR | CARRIER_Q+CH+E+LOCAL_CHAR_F	6.500320762	0.000000000	6.500320762	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	4.222664372	0.000000000	4.222664372	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	q=>q~CARRIER_Q@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | f=>f~LOCAL_CHAR_F@edit0+alias0.000	GDT527_ERROR_UNCHANGED	ONE_SUBSTITUTION_NEIGHBOR_CERTIFIED_TERMINAL_D_NULL
qocthedy	1	f66r	CARRIER_Q+O+CH+T+E+Y	CARRIER_Q+O+CH+T+E+Y	3	3	CARRIER_Q+O+CH+T+E+DY	1	1	CARRIER_Q+O+CH+T+E+Y	CARRIER_Q+O+CH+T+E+Y | CARRIER_Q+O+CH+T+E+DY | O+CH+T+E+DY | CARRIER_Q+O+CH+T+E+D_ADDR+Y | O+CH+T+E+D_ADDR+Y	7.602787574	2.302585093	4.954814717	qocthey=>qocthedy;recipe=CARRIER_Q+O+CH+T+E+Y;tail_d_null_pairs=9;neighbor=qockhey->qockhedy	7.602787574	2.302585093	4.954814717	qocthey=>qocthedy;recipe=CARRIER_Q+O+CH+T+E+Y;tail_d_null_pairs=9;neighbor=qockhey->qockhedy	q=>q~CARRIER_Q@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | cth=>cth~CH+T@edit0+alias0.508 | e=>e~E@edit0+alias0.000 | dy=>y~Y@edit1+alias0.000	GDT527_ERROR_CORRECTED	ONE_SUBSTITUTION_NEIGHBOR_CERTIFIED_TERMINAL_D_NULL
qoekedy	1	f31r	CARRIER_Q+O+E+K+E+DY	CARRIER_Q+O+E+K+E+DY	1	1	CARRIER_Q+O+E+K+E+DY	1	1	CARRIER_Q+O+E+K+E+DY	CARRIER_Q+O+E+K+E+DY | O+E+K+E+DY | CARRIER_Q+O+E+K+E+D_ADDR+Y | O+E+K+E+D_ADDR+Y | CARRIER_Q+O+E+K+E+Y	4.012847839	0.000000000	4.012847839	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	4.012847839	0.000000000	4.012847839	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	q=>q~CARRIER_Q@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000	GDT527_CORRECT_PRESERVED	ONE_SUBSTITUTION_NEIGHBOR_CERTIFIED_TERMINAL_D_NULL
qokaiir	1	f66r	OK+IIN+R	OK+IIN+R	1	1	OK+IIN+R	1	1	OK+IIN+R	OK+IIN+R | OK+AIIN+R | CARRIER_Q+OK+IIN+R | OK+A_ADDR+IIN+R | OK+LOCAL_CHAR_I+R	6.170661890	0.000000000	6.170661890	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	6.170661890	0.000000000	6.170661890	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	qok=>qok~OK@edit0+alias0.250 | aii=>iin~IIN@edit2+alias0.000 | r=>r~R@edit0+alias0.000	GDT527_CORRECT_PRESERVED	ONE_SUBSTITUTION_NEIGHBOR_CERTIFIED_TERMINAL_D_NULL
qokchey	1	f66r	OK+CH+E+Y	OK+CH+E+Y	1	1	OK+CH+E+Y	1	1	OK+CH+E+Y	OK+CH+E+Y | OK+Y | OK+E+Y | OK+LOCAL_C+E+Y | CARRIER_Q+OK+CH+E+Y	5.415081545	0.000000000	5.415081545	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	5.415081545	0.000000000	5.415081545	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	qok=>qok~OK@edit0+alias0.250 | ch=>ch~CH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT527_CORRECT_PRESERVED	ONE_SUBSTITUTION_NEIGHBOR_CERTIFIED_TERMINAL_D_NULL
qokee	1	f31r	OK+EE	OK+EE	1	1	OK+EE	1	1	OK+EE	OK+EE | CARRIER_Q+OK+EE | OK+E+E | O+K+EE | OK+SH+EE	2.134237922	0.000000000	2.134237922	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	2.134237922	0.000000000	2.134237922	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	qokee=>qokee~OK+EE@edit0+alias0.250	GDT527_CORRECT_PRESERVED	ONE_SUBSTITUTION_NEIGHBOR_CERTIFIED_TERMINAL_D_NULL
qokeedar	1	f66r	OK+EE+D_ADDR+AR	OK+EE+D_ADDR+AR	1	1	OK+EE+D_ADDR+AR	1	1	OK+EE+D_ADDR+AR	OK+EE+D_ADDR+AR | OK+EE+AR | CARRIER_Q+OK+EE+D_ADDR+AR | OK+EE+DA+R | CARRIER_Q+OK+EE+AR	3.867433011	0.000000000	3.867433011	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	3.867433011	0.000000000	3.867433011	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	qokee=>qokee~OK+EE@edit0+alias0.250 | d=>d~D_ADDR@edit0+alias0.000 | ar=>ar~AR@edit0+alias0.000	GDT527_CORRECT_PRESERVED	ONE_SUBSTITUTION_NEIGHBOR_CERTIFIED_TERMINAL_D_NULL
qokees	2	f31r|f66r	OK+EE+S	OK+EE+S	1	1	OK+EE+S	1	1	OK+EE+S	OK+EE+S | OK+EE | CARRIER_Q+OK+EE+S | OK+EE+SH | CARRIER_Q+OK+EE	2.404932737	0.000000000	2.404932737	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	2.404932737	0.000000000	2.404932737	NO_ONE_SUBSTITUTION_EQUAL_RECIPE_D_NULL_NEIGHBOUR	qokee=>qokee~OK+EE@edit0+alias0.250 | s=>s~S@edit0+alias0.000	GDT527_CORRECT_PRESERVED	ONE_SUBSTITUTION_NEIGHBOR_CERTIFIED_TERMINAL_D_NULL
