event_id	case_id	page	record	statement_id	invariant_command_de	selected_card_no	surface_writer_layer	local_exception_needed	predicted_surface	observed_surface	exact_roundtrip	revised_surface_writer_layer	compact_exception_entry	revised_exact_roundtrip
E247	C3	f83r	B3	B3-S009	ANSETZEN · ARBEITSPOSTEN	PROC008	SEMANTIC_CARD_OR_DESK_RULE	NO	qoky	qoky	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E248	C3	f83r	B3	B3-S010	EINFUELLEN · UMSETZEN · ZIELSTELLE	PROC134	SEMANTIC_CARD_OR_DESK_RULE	NO	pchedal	pchedal	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E249	C3	f83r	B3	B3-S010	DANACH · KURZ; SCHLUSS	PROC135	SEMANTIC_CARD_OR_DESK_RULE	NO	otedy	otedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E250	C3	f83r	B3	B3-S011	HALTEN · KURZ · BIS BEREIT; UMSETZEN · ARBEITSPOSTEN	PROC136	SEMANTIC_CARD_OR_DESK_RULE	NO	shecthedchy	shecthedchy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E251	C3	f83r	B3	B3-S011	ANSETZEN · ARBEITSPOSTEN	PROC008	SEMANTIC_CARD_OR_DESK_RULE	NO	qoky	qoky	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E252	C3	f83r	B3	B3-S011	UMSETZEN · ARBEITSPOSTEN	PROC042	TWO_STAGE_BODY_WRAPPER_RULE	NO	chedy	chedy	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E253	C3	f83r	B3	B3-S011	VORRAT · ARBEITSPOSTEN	PROC137	SEMANTIC_CARD_OR_DESK_RULE	NO	chary	chary	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E254	C3	f83r	B3	B3-S012	ANSATZ	PROC016	TWENTY_ONE_LOCAL_EXCEPTION_DECK	YES	sor	sor	YES	SIXTEEN_ENTRY_LOCAL_EXCEPTION_DECK	X_E254	YES
E255	C3	f83r	B3	B3-S012	ABSETZEN; SCHLUSS	PROC078	TWO_STAGE_BODY_WRAPPER_RULE	NO	shedy	shedy	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E256	C3	f83r	B3	B3-S013	ANSETZEN · SOLLMASS	PROC038	TWO_STAGE_BODY_WRAPPER_RULE	NO	qokaiin	qokaiin	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E257	C3	f83r	B3	B3-S013	ZUDOSIEREN · PORTION	PROC069	TWO_STAGE_BODY_WRAPPER_RULE	NO	chkain	chkain	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E258	C3	f83r	B3	B3-S013	BEREIT · KURZ · ARBEITSPOSTEN	PROC117	TWO_STAGE_BODY_WRAPPER_RULE	NO	shcthey	shcthey	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E259	C3	f83r	B3	B3-S013	ANSETZEN · KURZ; SCHLUSS	PROC067	SEMANTIC_CARD_OR_DESK_RULE	NO	qokedy	qokedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E260	C3	f83r	B3	B3-S014	ANSETZEN · FLUESSIGKEITSLAUF	PROC138	SEMANTIC_CARD_OR_DESK_RULE	NO	okair	okair	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E261	C3	f83r	B3	B3-S014	HALTEN · LANG; SCHLUSS	PROC139	SEMANTIC_CARD_OR_DESK_RULE	NO	sheedy	sheedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E262	C3	f83r	B3	B3-S015	WEITERLEITEN · UMSETZEN; SCHLUSS	PROC120	SEMANTIC_CARD_OR_DESK_RULE	NO	lchedy	lchedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E263	C3	f83r	B3	B3-S016	WEITERLEITEN · ARBEITSGANG	PROC140	SEMANTIC_CARD_OR_DESK_RULE	NO	lo	lo	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E264	C3	f83r	B3	B3-S016	ANSETZEN · UMSETZEN; SCHLUSS	PROC091	SEMANTIC_CARD_OR_DESK_RULE	NO	qokchedy	qokchedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E265	C3	f83r	B3	B3-S017	ANSETZEN · LANG; SCHLUSS	PROC100	SEMANTIC_CARD_OR_DESK_RULE	NO	qokeedy	qokeedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E266	C3	f83r	B3	B3-S018	ABSETZEN; SCHLUSS	PROC078	TWO_STAGE_BODY_WRAPPER_RULE	NO	shedy	shedy	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E267	C3	f83r	B3	B3-S019	ANSETZEN · HALTEN · KURZ; SCHLUSS	PROC141	SEMANTIC_CARD_OR_DESK_RULE	NO	qokshedy	qokshedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E268	C3	f83r	B3	B3-S020	ZIELSTELLE	PROC055	TWENTY_ONE_LOCAL_EXCEPTION_DECK	YES	dal	dal	YES	SIXTEEN_ENTRY_LOCAL_EXCEPTION_DECK	X_E268	YES
E269	C3	f83r	B3	B3-S020	WEITERLEITEN · UMSETZEN; SCHLUSS	PROC120	SEMANTIC_CARD_OR_DESK_RULE	NO	lchedy	lchedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E270	C3	f83r	B3	B3-S021	ANSETZEN · SOLLMASS	PROC038	TWO_STAGE_BODY_WRAPPER_RULE	NO	qokaiin	qokaiin	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E271	C3	f83r	B3	B3-S021	BEREIT · ARBEITSPOSTEN	PROC014	TWENTY_ONE_LOCAL_EXCEPTION_DECK	YES	shcthy	shcthy	YES	SIXTEEN_ENTRY_LOCAL_EXCEPTION_DECK	X_E271	YES
E272	C3	f83r	B3	B3-S021	ZIELSTELLE	PROC055	TWO_STAGE_BODY_WRAPPER_RULE	NO	dal	dal	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E273	C3	f83r	B3	B3-S021	ARBEITSPOSTEN	PROC019	TWO_STAGE_BODY_WRAPPER_RULE	NO	sy	sy	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E274	C3	f83r	B3	B3-S021	SOLLMASS	PROC009	TWO_STAGE_BODY_WRAPPER_RULE	NO	saiin	saiin	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E275	C3	f83r	B3	B3-S021	ABSETZEN · ZIELSTELLE	PROC142	SEMANTIC_CARD_OR_DESK_RULE	NO	shedal	shedal	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E276	C3	f83r	B3	B3-S021	HALTEN · KURZ · BEREIT · ARBEITSPOSTEN	PROC143	SEMANTIC_CARD_OR_DESK_RULE	NO	shecthy	shecthy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E277	C3	f83r	B3	B3-S021	ARBEITSPOSTEN	PROC019	TWO_STAGE_BODY_WRAPPER_RULE	NO	chey	chey	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E278	C3	f83r	B3	B3-S021	ZIELSTELLE	PROC055	TWO_STAGE_BODY_WRAPPER_RULE	NO	tal	tal	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E279	C3	f83r	B3	B3-S021	BEREIT · ARBEITSPOSTEN	PROC014	TWO_STAGE_BODY_WRAPPER_RULE	NO	shcthy	shcthy	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E280	C3	f83r	B3	B3-S021	ZIELSTELLE · UMSETZEN; SCHLUSS	PROC144	SEMANTIC_CARD_OR_DESK_RULE	NO	dalchdy	dalchdy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E281	C3	f83r	B3	B3-S022	DANACH · UMSETZEN; SCHLUSS	PROC145	TWO_STAGE_BODY_WRAPPER_RULE	NO	qotchedy	qotchedy	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E282	C3	f83r	B3	B3-S023	WEITERLEITEN · UMSETZEN; SCHLUSS	PROC120	SEMANTIC_CARD_OR_DESK_RULE	NO	lchedy	lchedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E283	C3	f83r	B3	B3-S024	UMSETZEN; SCHLUSS	PROC076	TWENTY_ONE_LOCAL_EXCEPTION_DECK	YES	tchedy	tchedy	YES	SIXTEEN_ENTRY_LOCAL_EXCEPTION_DECK	X_E283	YES
E284	C3	f83r	B3	B3-S025	ANSETZEN · UMSETZEN; SCHLUSS	PROC082	SEMANTIC_CARD_OR_DESK_RULE	NO	qokchdy	qokchdy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E285	C3	f83r	B3	B3-S026	LANG · VORRAT	PROC146	SEMANTIC_CARD_OR_DESK_RULE	NO	cheedar	cheedar	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E286	C3	f83r	B3	B3-S026	WEITERLEITEN · SOLLMASS	PROC147	SEMANTIC_CARD_OR_DESK_RULE	NO	chldaiin	chldaiin	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E287	C3	f83r	B3	B3-S026	UMSETZEN · ARBEITSPOSTEN	PROC042	TWO_STAGE_BODY_WRAPPER_RULE	NO	chedy	chedy	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E288	C3	f83r	B3	B3-S026	ANSETZEN · PORTION	PROC080	TWO_STAGE_BODY_WRAPPER_RULE	NO	qokain	qokain	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E289	C3	f83r	B3	B3-S026	BEREIT · ARBEITSPOSTEN	PROC014	TWO_STAGE_BODY_WRAPPER_RULE	NO	checthy	checthy	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E290	C3	f83r	B3	B3-S026	ZIELSTELLE · KUEHLEN · ANSATZ	PROC148	SEMANTIC_CARD_OR_DESK_RULE	NO	chealror	chealror	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E291	C3	f83r	B3	B3-S026	AUFFANGEN · LANG; SCHLUSS	PROC098	TWENTY_ONE_LOCAL_EXCEPTION_DECK	YES	solkeedy	solkeedy	YES	SIXTEEN_ENTRY_LOCAL_EXCEPTION_DECK	X_E291	YES
E292	C3	f83r	B3	B3-S027	DANACH · LANG; SCHLUSS	PROC129	SEMANTIC_CARD_OR_DESK_RULE	NO	qoteedy	qoteedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E293	C3	f83r	B3	B3-S028	ANSETZEN · LANG · ARBEITSPOSTEN	PROC092	TWO_STAGE_BODY_WRAPPER_RULE	NO	qokeey	qokeey	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E294	C3	f83r	B3	B3-S028	ANSETZEN · KURZ; SCHLUSS	PROC067	SEMANTIC_CARD_OR_DESK_RULE	NO	qokedy	qokedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E295	C3	f83r	B3	B3-S029	FORTSETZEN	PROC013	TWO_STAGE_BODY_WRAPPER_RULE	NO	sol	sol	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E296	C3	f83r	B3	B3-S029	VOLL · EINTRAGEN · ARBEITSPOSTEN	PROC149	SEMANTIC_CARD_OR_DESK_RULE	NO	cheeety	cheeety	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E297	C3	f83r	B3	B3-S029	ANSETZEN · KURZ; SCHLUSS	PROC067	SEMANTIC_CARD_OR_DESK_RULE	NO	qokedy	qokedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E298	C3	f83r	B3	B3-S030	ANSETZEN · ARBEITSPOSTEN	PROC008	SEMANTIC_CARD_OR_DESK_RULE	NO	qoky	qoky	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E299	C3	f83r	B3	B3-S030	SOLLMASS	PROC009	TWO_STAGE_BODY_WRAPPER_RULE	NO	saiin	saiin	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E300	C3	f83r	B3	B3-S030	UMSETZEN · FLUESSIGKEITSLAUF	PROC150	SEMANTIC_CARD_OR_DESK_RULE	NO	schedair	schedair	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E301	C3	f83r	B3	B3-S030	DANACH · UMSETZEN; SCHLUSS	PROC145	TWO_STAGE_BODY_WRAPPER_RULE	NO	otchedy	otchedy	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E302	C3	f83r	B3	B3-S031	ANSETZEN · LANG; SCHLUSS	PROC100	SEMANTIC_CARD_OR_DESK_RULE	NO	qokeedy	qokeedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E303	C3	f83r	B3	B3-S032	UMSETZEN · PORTION	PROC151	SEMANTIC_CARD_OR_DESK_RULE	NO	chedain	chedain	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E304	C3	f83r	B3	B3-S032	UMSETZEN · ARBEITSPOSTEN	PROC042	TWO_STAGE_BODY_WRAPPER_RULE	NO	chedy	chedy	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E305	C3	f83r	B3	B3-S032	DANACH · KURZ · SOLLMASS	PROC152	SEMANTIC_CARD_OR_DESK_RULE	NO	qotedaiin	qotedaiin	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E306	C3	f83r	B3	B3-S032	DANACH · SOLLMASS	PROC112	TWO_STAGE_BODY_WRAPPER_RULE	NO	otaiin	otaiin	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E307	C3	f83r	B3	B3-S032	DANACH · KURZ; SCHLUSS	PROC135	SEMANTIC_CARD_OR_DESK_RULE	NO	otedy	otedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E308	C3	f83r	B3	B3-S033	WEITERLEITEN; SCHLUSS	PROC108	SEMANTIC_CARD_OR_DESK_RULE	NO	ldy	ldy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E309	C3	f83r	B3	B3-S034	ARBEITSGANG · ARBEITSSTUFE	PROC097	TWO_STAGE_BODY_WRAPPER_RULE	NO	soiiin	soiiin	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E310	C3	f83r	B3	B3-S034	BEREIT · ARBEITSPOSTEN	PROC014	TWO_STAGE_BODY_WRAPPER_RULE	NO	checthy	checthy	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E311	C3	f83r	B3	B3-S034	EINTRAGEN · ARBEITSPOSTEN	PROC004	TWO_STAGE_BODY_WRAPPER_RULE	NO	chety	chety	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E312	C3	f83r	B3	B3-S034	DANACH · SOLLMASS	PROC112	TWO_STAGE_BODY_WRAPPER_RULE	NO	otaiin	otaiin	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E313	C3	f83r	B3	B3-S034	FORTSETZEN · ZIELSTELLE · ARBEITSPOSTEN	PROC153	SEMANTIC_CARD_OR_DESK_RULE	NO	olsaly	olsaly	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E314	C3	f83r	B3	B3-S034	ABSETZEN; SCHLUSS	PROC078	TWO_STAGE_BODY_WRAPPER_RULE	NO	shedy	shedy	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E315	C4	f83r	B4	B4-S001	ANSETZEN · LANG; SCHLUSS	PROC100	SEMANTIC_CARD_OR_DESK_RULE	NO	qokeedy	qokeedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E316	C4	f83r	B4	B4-S002	FORTSETZEN · ARBEITSPOSTEN	PROC154	SEMANTIC_CARD_OR_DESK_RULE	NO	qolchey	qolchey	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E317	C4	f83r	B4	B4-S002	ANSETZEN · LANG · ARBEITSPOSTEN	PROC092	TWO_STAGE_BODY_WRAPPER_RULE	NO	qokeey	qokeey	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E318	C4	f83r	B4	B4-S002	ANSETZEN · KURZ; SCHLUSS	PROC067	SEMANTIC_CARD_OR_DESK_RULE	NO	qokedy	qokedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E319	C4	f83r	B4	B4-S003	UMSETZEN · ARBEITSPOSTEN	PROC042	TWO_STAGE_BODY_WRAPPER_RULE	NO	chedy	chedy	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E320	C4	f83r	B4	B4-S003	DANACH · ZIELSTELLE	PROC131	TWO_STAGE_BODY_WRAPPER_RULE	NO	otal	otal	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E321	C4	f83r	B4	B4-S003	DANACH · ARBEITSPOSTEN	PROC065	SEMANTIC_CARD_OR_DESK_RULE	NO	otchey	otchey	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E322	C4	f83r	B4	B4-S003	ANSETZEN · LANG · ARBEITSPOSTEN	PROC092	TWO_STAGE_BODY_WRAPPER_RULE	NO	qokeey	qokeey	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E323	C4	f83r	B4	B4-S003	ANSETZEN · ARBEITSPOSTEN	PROC008	SEMANTIC_CARD_OR_DESK_RULE	NO	qoky	qoky	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E324	C4	f83r	B4	B4-S003	FORTSETZEN	PROC013	TWO_STAGE_BODY_WRAPPER_RULE	NO	tol	tol	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E325	C4	f83r	B4	B4-S003	ABSETZEN; SCHLUSS	PROC078	TWO_STAGE_BODY_WRAPPER_RULE	NO	shedy	shedy	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E326	C4	f83r	B4	B4-S004	ANSETZEN · ARBEITSPOSTEN · BEFESTIGEN; SCHLUSS	PROC155	SEMANTIC_CARD_OR_DESK_RULE	NO	qokylddy	qokylddy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E327	C4	f83r	B4	B4-S005	PORTION	PROC156	SEMANTIC_CARD_OR_DESK_RULE	NO	dain	dain	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E328	C4	f83r	B4	B4-S005	UMSETZEN · ARBEITSPOSTEN	PROC042	TWO_STAGE_BODY_WRAPPER_RULE	NO	chedy	chedy	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E329	C4	f83r	B4	B4-S005	ANSETZEN · LANG; SCHLUSS	PROC100	SEMANTIC_CARD_OR_DESK_RULE	NO	qokeedy	qokeedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E330	C4	f83r	B4	B4-S006	HALTEN · DURCHLASSKANAL · KURZ; SCHLUSS	PROC099	SEMANTIC_CARD_OR_DESK_RULE	NO	shckhedy	shckhedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E331	C4	f83r	B4	B4-S007	HALTEN · DURCHLASSKANAL · KURZ; SCHLUSS	PROC099	SEMANTIC_CARD_OR_DESK_RULE	NO	shckhedy	shckhedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E332	C4	f83r	B4	B4-S008	SOLLMASS	PROC009	TWO_STAGE_BODY_WRAPPER_RULE	NO	saiin	saiin	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E333	C4	f83r	B4	B4-S008	WAERMEN · LANG · ARBEITSPOSTEN	PROC046	SEMANTIC_CARD_OR_DESK_RULE	NO	cheeky	cheeky	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E334	C4	f83r	B4	B4-S008	HALTEN · LANG · ARBEITSPOSTEN	PROC157	SEMANTIC_CARD_OR_DESK_RULE	NO	sheey	sheey	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E335	C4	f83r	B4	B4-S008	ANSETZEN · KURZ; SCHLUSS	PROC067	SEMANTIC_CARD_OR_DESK_RULE	NO	qokedy	qokedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E336	C4	f83r	B4	B4-S009	ABSETZEN; SCHLUSS	PROC078	TWO_STAGE_BODY_WRAPPER_RULE	NO	shedy	shedy	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E337	C4	f83r	B4	B4-S010	FORTSETZEN; SCHLUSS	PROC047	SEMANTIC_CARD_OR_DESK_RULE	NO	oldy	oldy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E338	C4	f83r	B4	B4-S011	SOLLMASS	PROC009	TWO_STAGE_BODY_WRAPPER_RULE	NO	saiin	saiin	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E339	C4	f83r	B4	B4-S011	WAERMEN · KURZ · ARBEITSPOSTEN	PROC083	SEMANTIC_CARD_OR_DESK_RULE	NO	cheky	cheky	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E340	C4	f83r	B4	B4-S011	ANSETZEN · LANG · FORTSETZEN	PROC158	SEMANTIC_CARD_OR_DESK_RULE	NO	okeeol	okeeol	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E341	C4	f83r	B4	B4-S011	ANSETZEN · PORTION	PROC080	TWO_STAGE_BODY_WRAPPER_RULE	NO	okain	okain	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E342	C4	f83r	B4	B4-S011	UMSETZEN · ARBEITSPOSTEN	PROC042	TWO_STAGE_BODY_WRAPPER_RULE	NO	chdy	chdy	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E343	C4	f83r	B4	B4-S011	FORTSETZEN	PROC013	TWO_STAGE_BODY_WRAPPER_RULE	NO	sol	sol	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E344	C4	f83r	B4	B4-S011	WEITERLEITEN · ZUDOSIEREN · KURZ; SCHLUSS	PROC159	SEMANTIC_CARD_OR_DESK_RULE	NO	lkedy	lkedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E345	C4	f83r	B4	B4-S012	WEITERLEITEN · UMSETZEN; SCHLUSS	PROC120	SEMANTIC_CARD_OR_DESK_RULE	NO	lchedy	lchedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E346	C4	f83r	B4	B4-S013	ANSETZEN · FORTSETZEN	PROC160	SEMANTIC_CARD_OR_DESK_RULE	NO	qokol	qokol	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E347	C4	f83r	B4	B4-S013	ABSETZEN; SCHLUSS	PROC078	TWO_STAGE_BODY_WRAPPER_RULE	NO	shedy	shedy	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E348	C4	f83r	B4	B4-S014	ANSATZ	PROC016	TWO_STAGE_BODY_WRAPPER_RULE	NO	or	or	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E349	C4	f83r	B4	B4-S014	ARBEITSPOSTEN	PROC019	TWO_STAGE_BODY_WRAPPER_RULE	NO	chey	chey	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E350	C4	f83r	B4	B4-S014	ARBEITSGANG · DURCHLASSKANAL · KURZ · ARBEITSPOSTEN	PROC161	SEMANTIC_CARD_OR_DESK_RULE	NO	qockhey	qockhey	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E351	C4	f83r	B4	B4-S014	FLUESSIGKEITSLAUF · ARBEITSPOSTEN; SCHLUSS	PROC162	SEMANTIC_CARD_OR_DESK_RULE	NO	dairydy	dairydy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E352	C4	f83r	B4	B4-S015	ANSETZEN · PORTION	PROC080	TWENTY_ONE_LOCAL_EXCEPTION_DECK	YES	qokain	qokain	YES	ADDITIONAL_COMPACT_RULE	NONE	YES
E353	C4	f83r	B4	B4-S015	HALTEN · LANG · ARBEITSPOSTEN	PROC031	SEMANTIC_CARD_OR_DESK_RULE	NO	shey	shey	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E354	C4	f83r	B4	B4-S015	ZUDOSIEREN · PORTION	PROC069	TWO_STAGE_BODY_WRAPPER_RULE	NO	kain	kain	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E355	C4	f83r	B4	B4-S015	ABNEHMEN · DURCHLASSKANAL · ZIELSTELLE	PROC163	SEMANTIC_CARD_OR_DESK_RULE	NO	chckhal	chckhal	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E356	C4	f83r	B4	B4-S015	AUFFANGEN · KURZ · ARBEITSPOSTEN	PROC164	SEMANTIC_CARD_OR_DESK_RULE	NO	solkey	solkey	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E357	C4	f83r	B4	B4-S015	WEITERLEITEN · UMSETZEN; SCHLUSS	PROC120	SEMANTIC_CARD_OR_DESK_RULE	NO	lchedy	lchedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E358	C4	f83r	B4	B4-S016	FORTSETZEN · ZUDOSIEREN · PORTION	PROC070	TWO_STAGE_BODY_WRAPPER_RULE	NO	qolkain	qolkain	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E359	C4	f83r	B4	B4-S016	ZIELSTELLE	PROC055	TWO_STAGE_BODY_WRAPPER_RULE	NO	dal	dal	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E360	C4	f83r	B4	B4-S016	ZUDOSIEREN · VORRAT	PROC165	SEMANTIC_CARD_OR_DESK_RULE	NO	skar	skar	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E361	C4	f83r	B4	B4-S016	ABSETZEN; SCHLUSS	PROC078	TWO_STAGE_BODY_WRAPPER_RULE	NO	shedy	shedy	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E362	C5	f83r	B5	B5-S001	DANACH · UMSETZEN; SCHLUSS	PROC166	SEMANTIC_CARD_OR_DESK_RULE	NO	otchdy	otchdy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E363	C5	f83r	B5	B5-S002	ANSETZEN · UMSETZEN; SCHLUSS	PROC082	SEMANTIC_CARD_OR_DESK_RULE	NO	qokchdy	qokchdy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E364	C5	f83r	B5	B5-S003	ABSETZEN · ZIELSTELLE	PROC142	SEMANTIC_CARD_OR_DESK_RULE	NO	shedal	shedal	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E365	C5	f83r	B5	B5-S003	ZIELSTELLE	PROC055	TWO_STAGE_BODY_WRAPPER_RULE	NO	dal	dal	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E366	C5	f83r	B5	B5-S003	FORTSETZEN	PROC013	TWENTY_ONE_LOCAL_EXCEPTION_DECK	YES	cheol	cheol	YES	SIXTEEN_ENTRY_LOCAL_EXCEPTION_DECK	X_E366	YES
E367	C5	f83r	B5	B5-S003	WEITERLEITEN · FORTSETZEN	PROC167	SEMANTIC_CARD_OR_DESK_RULE	NO	lol	lol	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E368	C5	f83r	B5	B5-S003	UMSETZEN · ZIELSTELLE	PROC168	SEMANTIC_CARD_OR_DESK_RULE	NO	chdal	chdal	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E369	C5	f83r	B5	B5-S003	SOLLMASS	PROC009	TWO_STAGE_BODY_WRAPPER_RULE	NO	aiin	aiin	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
