model	edition	paragraph	at	word	gloss
D	ZL3b	f86v5|f86v5.26-f86v5.39	ZL3b|f86v5.35|G009	qoody	⟦qoody⟧
D	ZL3b	f86v5|f86v5.26-f86v5.39	ZL3b|f86v5.35|G010	s	und
D	ZL3b	f86v5|f86v5.26-f86v5.39	ZL3b|f86v5.35|G011	aim	⟦aim⟧
D	ZL3b	f86v5|f86v5.26-f86v5.39	ZL3b|f86v5.36|G001	shody	benetztes Material
D	ZL3b	f86v5|f86v5.26-f86v5.39	ZL3b|f86v5.36|G002	qoty	⟦qoty⟧
D	ZL3b	f86v5|f86v5.26-f86v5.39	ZL3b|f86v5.36|G003	chody	⟦chody⟧
D	ZL3b	f86v5|f86v5.26-f86v5.39	ZL3b|f86v5.36|G004	ytody	⟦ytody⟧
D	ZL3b	f86v5|f86v5.26-f86v5.39	ZL3b|f86v5.36|G005	olkey	⟦olkey⟧
D	ZL3b	f86v5|f86v5.26-f86v5.39	ZL3b|f86v5.36|G006	otoloty	⟦otoloty⟧
D	ZL3b	f86v5|f86v5.26-f86v5.39	ZL3b|f86v5.36|G007	oltal	⟦oltal⟧
D	ZL3b	f86v5|f86v5.26-f86v5.39	ZL3b|f86v5.36|G008	oky	warm
D	ZL3b	f86v5|f86v5.26-f86v5.39	ZL3b|f86v5.36|G009	dam	⟦dam⟧
D	ZL3b	f86v5|f86v5.26-f86v5.39	ZL3b|f86v5.37|G001	dchol	⟦dchol⟧
D	ZL3b	f86v5|f86v5.26-f86v5.39	ZL3b|f86v5.37|G002	chedy	⟦chedy⟧
D	ZL3b	f86v5|f86v5.26-f86v5.39	ZL3b|f86v5.37|G003	qotain	⟦qotain⟧
D	ZL3b	f86v5|f86v5.26-f86v5.39	ZL3b|f86v5.37|G004	otaiin	⟦otaiin⟧
D	ZL3b	f86v5|f86v5.26-f86v5.39	ZL3b|f86v5.37|G005	ol	auch
D	ZL3b	f86v5|f86v5.26-f86v5.39	ZL3b|f86v5.37|G006	cheody	⟦cheody⟧
D	ZL3b	f86v5|f86v5.26-f86v5.39	ZL3b|f86v5.37|G007	olkeeody	⟦olkeeody⟧
D	ZL3b	f86v5|f86v5.26-f86v5.39	ZL3b|f86v5.37|G008	oreeeg	⟦oreeeg⟧
D	ZL3b	f86v5|f86v5.26-f86v5.39	ZL3b|f86v5.38|G001	sol	⟦sol⟧
D	ZL3b	f86v5|f86v5.26-f86v5.39	ZL3b|f86v5.38|G002	odaiin	zusätzliche Dosis Q
D	ZL3b	f86v5|f86v5.26-f86v5.39	ZL3b|f86v5.38|G003	ykeeshy	⟦ykeeshy⟧
D	ZL3b	f86v5|f86v5.26-f86v5.39	ZL3b|f86v5.38|G004	ytchey	⟦ytchey⟧
D	ZL3b	f86v5|f86v5.26-f86v5.39	ZL3b|f86v5.38|G005	lchody	⟦lchody⟧
D	ZL3b	f86v5|f86v5.26-f86v5.39	ZL3b|f86v5.38|G006	ykar	⟦ykar⟧
D	ZL3b	f86v5|f86v5.26-f86v5.39	ZL3b|f86v5.38|G007	shey	feucht
D	ZL3b	f86v5|f86v5.26-f86v5.39	ZL3b|f86v5.38|G008	ytaiin	⟦ytaiin⟧
D	ZL3b	f86v5|f86v5.26-f86v5.39	ZL3b|f86v5.39|G001	yteody	⟦yteody⟧
D	ZL3b	f86v5|f86v5.26-f86v5.39	ZL3b|f86v5.39|G002	chedy	⟦chedy⟧
D	ZL3b	f86v5|f86v5.26-f86v5.39	ZL3b|f86v5.39|G003	qoteey	Material U
D	ZL3b	f86v5|f86v5.26-f86v5.39	ZL3b|f86v5.39|G004	octhy	⟦octhy⟧
D	ZL3b	f86v5|f86v5.26-f86v5.39	ZL3b|f86v5.39|G005	dy	⟦dy⟧
D	IT2a	f100r|f100r.12-f100r.15	IT2a|f100r.12|G001	pcheol	⟦pcheol⟧
D	IT2a	f100r|f100r.12-f100r.15	IT2a|f100r.12|G002	sheod	⟦sheod⟧
D	IT2a	f100r|f100r.12-f100r.15	IT2a|f100r.12|G003	qocpheeckhy	⟦qocpheeckhy⟧
D	IT2a	f100r|f100r.12-f100r.15	IT2a|f100r.12|G004	shodol	⟦shodol⟧
D	IT2a	f100r|f100r.12-f100r.15	IT2a|f100r.12|G005	cthdaoto	⟦cthdaoto⟧
D	IT2a	f100r|f100r.12-f100r.15	IT2a|f100r.12|G006	ch	⟦ch⟧
D	IT2a	f100r|f100r.12-f100r.15	IT2a|f100r.12|G007	qeos	⟦qeos⟧
D	IT2a	f100r|f100r.12-f100r.15	IT2a|f100r.12|G008	sheey	benetzt
D	IT2a	f100r|f100r.12-f100r.15	IT2a|f100r.12|G009	chcthso	⟦chcthso⟧
D	IT2a	f100r|f100r.12-f100r.15	IT2a|f100r.12|G010	s	und
D	IT2a	f100r|f100r.12-f100r.15	IT2a|f100r.13|G001	dsheor	⟦dsheor⟧
D	IT2a	f100r|f100r.12-f100r.15	IT2a|f100r.13|G002	cthey	Arzneiform A
D	IT2a	f100r|f100r.12-f100r.15	IT2a|f100r.13|G003	qokeey	⟦qokeey⟧
D	IT2a	f100r|f100r.12-f100r.15	IT2a|f100r.13|G004	oteey	⟦oteey⟧
D	IT2a	f100r|f100r.12-f100r.15	IT2a|f100r.13|G005	ykeeodain	⟦ykeeodain⟧
D	IT2a	f100r|f100r.12-f100r.15	IT2a|f100r.13|G006	sorary	⟦sorary⟧
D	IT2a	f100r|f100r.12-f100r.15	IT2a|f100r.13|G007	daiin	Masse C·Uₚ
D	IT2a	f100r|f100r.12-f100r.15	IT2a|f100r.13|G008	daiin	Masse C·Uₚ
D	IT2a	f100r|f100r.12-f100r.15	IT2a|f100r.13|G009	deeamshol	⟦deeamshol⟧
D	IT2a	f100r|f100r.12-f100r.15	IT2a|f100r.14|G001	shor	Früchte
D	IT2a	f100r|f100r.12-f100r.15	IT2a|f100r.14|G002	chkeey	⟦chkeey⟧
D	IT2a	f100r|f100r.12-f100r.15	IT2a|f100r.14|G003	qoteey	Material U
D	IT2a	f100r|f100r.12-f100r.15	IT2a|f100r.14|G004	qokeody	⟦qokeody⟧
D	IT2a	f100r|f100r.12-f100r.15	IT2a|f100r.14|G005	qoteold	⟦qoteold⟧
D	IT2a	f100r|f100r.12-f100r.15	IT2a|f100r.14|G006	qokeol	⟦qokeol⟧
D	IT2a	f100r|f100r.12-f100r.15	IT2a|f100r.14|G007	so	⟦so⟧
D	IT2a	f100r|f100r.12-f100r.15	IT2a|f100r.14|G008	raiin	⟦raiin⟧
D	IT2a	f100r|f100r.12-f100r.15	IT2a|f100r.14|G009	otal	⟦otal⟧
D	IT2a	f100r|f100r.12-f100r.15	IT2a|f100r.14|G010	ykecho	⟦ykecho⟧
D	IT2a	f100r|f100r.12-f100r.15	IT2a|f100r.15|G001	dcheor	⟦dcheor⟧
D	IT2a	f100r|f100r.12-f100r.15	IT2a|f100r.15|G002	shol	feucht
D	IT2a	f100r|f100r.12-f100r.15	IT2a|f100r.15|G003	qokeeol	⟦qokeeol⟧
D	IT2a	f100r|f100r.12-f100r.15	IT2a|f100r.15|G004	chor	Blüten
D	IT2a	f100r|f100r.12-f100r.15	IT2a|f100r.15|G005	chol	getrocknet
D	IT2a	f100r|f100r.12-f100r.15	IT2a|f100r.15|G006	qokeeody	⟦qokeeody⟧
D	IT2a	f100r|f100r.12-f100r.15	IT2a|f100r.15|G007	dorean	⟦dorean⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.1|G001	pchedal	⟦pchedal⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.1|G002	shdy	⟦shdy⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.1|G003	yteechypchy	⟦yteechypchy⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.1|G004	otey	⟦otey⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.1|G005	ylshey	⟦ylshey⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.1|G006	qoteey	Material U
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.1|G007	qotal	⟦qotal⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.1|G008	shedy	⟦shedy⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.1|G009	yshdal	⟦yshdal⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.1|G010	dain	Masse B·Uₚ
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.1|G011	okol	⟦okol⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.1|G012	dal	⟦dal⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.1|G013	dy	⟦dy⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.2|G001	dain	Masse B·Uₚ
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.2|G002	shek	⟦shek⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.2|G003	chcphhdy	⟦chcphhdy⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.2|G004	daloky	⟦daloky⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.2|G005	opchedy	⟦opchedy⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.2|G006	peshol	⟦peshol⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.2|G007	chep	⟦chep⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.2|G008	ar	Anteil
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.2|G009	otchy	Material T
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.2|G010	sal	⟦sal⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.2|G011	lkeey	⟦lkeey⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.2|G012	sar	⟦sar⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.2|G013	ain	⟦ain⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.2|G014	ok??	⟦ok??⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.2|G015	chedy	⟦chedy⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.3|G001	yshdain	⟦yshdain⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.3|G002	sheek	⟦sheek⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.3|G003	cheoty	⟦cheoty⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.3|G004	chokal	⟦chokal⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.3|G005	chedy	⟦chedy⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.3|G006	chckhy	⟦chckhy⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.3|G007	or	Anteil
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.3|G008	orol	⟦orol⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.3|G009	okain	⟦okain⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.3|G010	chal	⟦chal⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.3|G011	ot	⟦ot⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.3|G012	kar	⟦kar⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.3|G013	ot??	⟦ot??⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.3|G014	chym	⟦chym⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.4|G001	ychedy	⟦ychedy⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.4|G002	qokedy	⟦qokedy⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.4|G003	okedy	⟦okedy⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.4|G004	qokeey	⟦qokeey⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.4|G005	okey	⟦okey⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.4|G006	chdarol	⟦chdarol⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.4|G007	loty	⟦loty⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.4|G008	chedar	⟦chedar⟧
D	IT2a	f103r|f103r.1-f103r.4	IT2a|f103r.4|G009	aly	⟦aly⟧
D	IT2a	f103r|f103r.24-f103r.26	IT2a|f103r.24|G001	tchoky	⟦tchoky⟧
D	IT2a	f103r|f103r.24-f103r.26	IT2a|f103r.24|G002	okeal	⟦okeal⟧
D	IT2a	f103r|f103r.24-f103r.26	IT2a|f103r.24|G003	shedy	⟦shedy⟧
D	IT2a	f103r|f103r.24-f103r.26	IT2a|f103r.24|G004	qokal	⟦qokal⟧
D	IT2a	f103r|f103r.24-f103r.26	IT2a|f103r.24|G005	oty	⟦oty⟧
D	IT2a	f103r|f103r.24-f103r.26	IT2a|f103r.24|G006	opchedy	⟦opchedy⟧
D	IT2a	f103r|f103r.24-f103r.26	IT2a|f103r.24|G007	qotain	⟦qotain⟧
D	IT2a	f103r|f103r.24-f103r.26	IT2a|f103r.24|G008	shcthy	⟦shcthy⟧
D	IT2a	f103r|f103r.24-f103r.26	IT2a|f103r.24|G009	otey	⟦otey⟧
D	IT2a	f103r|f103r.24-f103r.26	IT2a|f103r.24|G010	dain	Masse B·Uₚ
D	IT2a	f103r|f103r.24-f103r.26	IT2a|f103r.24|G011	oteey	⟦oteey⟧
D	IT2a	f103r|f103r.24-f103r.26	IT2a|f103r.24|G012	oky	warm
D	IT2a	f103r|f103r.24-f103r.26	IT2a|f103r.25|G001	dar	⟦dar⟧
D	IT2a	f103r|f103r.24-f103r.26	IT2a|f103r.25|G002	shey	feucht
D	IT2a	f103r|f103r.24-f103r.26	IT2a|f103r.25|G003	qokain	⟦qokain⟧
D	IT2a	f103r|f103r.24-f103r.26	IT2a|f103r.25|G004	chckhey	⟦chckhey⟧
D	IT2a	f103r|f103r.24-f103r.26	IT2a|f103r.25|G005	chey	⟦chey⟧
D	IT2a	f103r|f103r.24-f103r.26	IT2a|f103r.25|G006	kain	⟦kain⟧
D	IT2a	f103r|f103r.24-f103r.26	IT2a|f103r.25|G007	chedal	⟦chedal⟧
D	IT2a	f103r|f103r.24-f103r.26	IT2a|f103r.25|G008	okeeey	⟦okeeey⟧
D	IT2a	f103r|f103r.24-f103r.26	IT2a|f103r.25|G009	qoodain	⟦qoodain⟧
D	IT2a	f103r|f103r.24-f103r.26	IT2a|f103r.25|G010	okain	⟦okain⟧
D	IT2a	f103r|f103r.24-f103r.26	IT2a|f103r.25|G011	oteey	⟦oteey⟧
D	IT2a	f103r|f103r.24-f103r.26	IT2a|f103r.25|G012	ol	auch
D	IT2a	f103r|f103r.24-f103r.26	IT2a|f103r.26|G001	oteedy	⟦oteedy⟧
D	IT2a	f103r|f103r.24-f103r.26	IT2a|f103r.26|G002	okeey	⟦okeey⟧
D	IT2a	f103r|f103r.24-f103r.26	IT2a|f103r.26|G003	qotchy	beigefügt
D	IT2a	f103r|f103r.24-f103r.26	IT2a|f103r.26|G004	shey	feucht
D	IT2a	f103r|f103r.24-f103r.26	IT2a|f103r.26|G005	olcheedar	⟦olcheedar⟧
D	IT2a	f103r|f103r.24-f103r.26	IT2a|f103r.26|G006	shey	feucht
D	IT2a	f103r|f103r.24-f103r.26	IT2a|f103r.26|G007	lotos	⟦lotos⟧
D	IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.40|G001	qokeey	⟦qokeey⟧
D	IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.40|G002	sheeol	⟦sheeol⟧
D	IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.40|G003	shckhy	⟦shckhy⟧
D	IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.40|G004	sheol	⟦sheol⟧
D	IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.40|G005	shody	benetztes Material
D	IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.40|G006	ol	auch
D	IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.40|G007	aiin	⟦aiin⟧
D	IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.40|G008	otedy	⟦otedy⟧
D	IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.40|G009	qoteey	Material U
D	IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.40|G010	lotar	⟦lotar⟧
D	IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.40|G011	otam	⟦otam⟧
D	IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.41|G001	cheol	⟦cheol⟧
D	IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.41|G002	sheeey	⟦sheeey⟧
D	IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.41|G003	qotey	⟦qotey⟧
D	IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.41|G004	oteeal	⟦oteeal⟧
D	IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.41|G005	oteedy	⟦oteedy⟧
D	IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.41|G006	shetsho	⟦shetsho⟧
D	IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.41|G007	keeos	⟦keeos⟧
D	IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.41|G008	shey	feucht
D	IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.41|G009	qokeedy	⟦qokeedy⟧
D	IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.41|G010	qokal	⟦qokal⟧
D	IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.41|G011	dal	⟦dal⟧
D	IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.42|G001	tshey	⟦tshey⟧
D	IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.42|G002	sheol	⟦sheol⟧
D	IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.42|G003	cheolshy	⟦cheolshy⟧
D	IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.42|G004	chalal	⟦chalal⟧
D	IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.17|G001	qokeedy	⟦qokeedy⟧
D	IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.17|G002	chedy	⟦chedy⟧
D	IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.17|G003	qoteey	Material U
D	IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.17|G004	oteedy	⟦oteedy⟧
D	IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.17|G005	lkedy	⟦lkedy⟧
D	IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.17|G006	shedy	⟦shedy⟧
D	IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.17|G007	qokal	⟦qokal⟧
D	IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.17|G008	ol	auch
D	IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.17|G009	char	⟦char⟧
D	IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.17|G010	otal	⟦otal⟧
D	IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.17|G011	opchedy	⟦opchedy⟧
D	IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.18|G001	yshear	⟦yshear⟧
D	IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.18|G002	ol	auch
D	IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.18|G003	oqaiin	⟦oqaiin⟧
D	IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.18|G004	chckhy	⟦chckhy⟧
D	IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.18|G005	lchedy	⟦lchedy⟧
D	IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.18|G006	chedy	⟦chedy⟧
D	IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.18|G007	olaiin	⟦olaiin⟧
D	IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.18|G008	oteedy	⟦oteedy⟧
D	IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.18|G009	qokeedal	⟦qokeedal⟧
D	IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.18|G010	larorol	⟦larorol⟧
D	IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.19|G001	daiin	Masse C·Uₚ
D	IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.19|G002	chey	⟦chey⟧
D	IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.19|G003	lkeey	⟦lkeey⟧
D	IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.19|G004	chalkar	⟦chalkar⟧
D	IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.19|G005	cheeey	⟦cheeey⟧
D	IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.19|G006	lchealaiin	⟦lchealaiin⟧
D	IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.19|G007	or	Anteil
D	IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.39|G001	pcholor	⟦pcholor⟧
D	IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.39|G002	ar	Anteil
D	IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.39|G003	aiin	⟦aiin⟧
D	IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.39|G004	alkchdy	⟦alkchdy⟧
D	IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.39|G005	qotal	⟦qotal⟧
D	IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.39|G006	chol	getrocknet
D	IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.39|G007	qoar	⟦qoar⟧
D	IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.39|G008	aiin	⟦aiin⟧
D	IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.39|G009	qopcheedy	⟦qopcheedy⟧
D	IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.39|G010	qotair	⟦qotair⟧
D	IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.39|G011	ofaiino	⟦ofaiino⟧
D	IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.40|G001	olkeeos	⟦olkeeos⟧
D	IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.40|G002	olkaiin	⟦olkaiin⟧
D	IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.40|G003	oair	⟦oair⟧
D	IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.40|G004	qcthy	⟦qcthy⟧
D	IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.40|G005	oiinol	⟦oiinol⟧
D	IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.40|G006	al	⟦al⟧
D	IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.40|G007	ly	⟦ly⟧
D	IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.40|G008	oeear	⟦oeear⟧
D	IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.40|G009	chcthy	⟦chcthy⟧
D	IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.40|G010	olched	⟦olched⟧
D	IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.40|G011	qotaiiin	⟦qotaiiin⟧
D	IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.41|G001	qoteey	Material U
D	IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.41|G002	qokeor	⟦qokeor⟧
D	IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.41|G003	saiir	⟦saiir⟧
D	IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.41|G004	qoty	⟦qoty⟧
D	IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.41|G005	qokl	⟦qokl⟧
D	IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.41|G006	lkaiin	⟦lkaiin⟧
D	IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.41|G007	yteedy	⟦yteedy⟧
D	IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.41|G008	qokain	⟦qokain⟧
D	IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.41|G009	oqockhy	⟦oqockhy⟧
D	IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.41|G010	dar	⟦dar⟧
D	IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.42|G001	y	⟦y⟧
D	IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.42|G002	lshedy	⟦lshedy⟧
D	IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.42|G003	cholkar	⟦cholkar⟧
D	IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.41|G001	tchedy	⟦tchedy⟧
D	IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.41|G002	qotechy	⟦qotechy⟧
D	IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.41|G003	otcheeo	⟦otcheeo⟧
D	IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.41|G004	lkeeda	⟦lkeeda⟧
D	IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.41|G005	qoty	⟦qoty⟧
D	IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.41|G006	raiin	⟦raiin⟧
D	IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.41|G007	cheedy	⟦cheedy⟧
D	IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.41|G008	qotaiin	abgeseiht
D	IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.41|G009	oteedy	⟦oteedy⟧
D	IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.41|G010	qotain	⟦qotain⟧
D	IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.42|G001	oteedchey	⟦oteedchey⟧
D	IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.42|G002	qoeeda	⟦qoeeda⟧
D	IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.42|G003	lchal	⟦lchal⟧
D	IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.42|G004	cheedy	⟦cheedy⟧
D	IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.42|G005	qoteey	Material U
D	IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.42|G006	sheey	benetzt
D	IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.42|G007	tcheo	⟦tcheo⟧
D	IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.42|G008	dar	⟦dar⟧
D	IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.42|G009	cheed	⟦cheed⟧
D	IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.42|G010	qotain	⟦qotain⟧
D	IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.42|G011	chedy	⟦chedy⟧
D	IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.43|G001	chey	⟦chey⟧
D	IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.43|G002	keeey	⟦keeey⟧
D	IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.43|G003	qockheey	⟦qockheey⟧
D	IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.43|G004	okeey	⟦okeey⟧
D	IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.43|G005	okeeedy	⟦okeeedy⟧
D	IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.43|G006	qokeey	⟦qokeey⟧
D	IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.43|G007	okeeey	⟦okeeey⟧
D	IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.43|G008	qoteodaiin	⟦qoteodaiin⟧
D	IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.43|G009	okain	⟦okain⟧
