hand_id	statement_id	record_unit_id	page	event_count	surface_sequence	atomic_sequence	slot_sequence	microcycle_sequence	owner_sequence	meaning_identity_boundary_preserved
HAND_B_Q_OPERATIONAL	B2-S017	B2	f82r	2	rsheal daldy	Zielkurzhalt → Zielschluss	S4_DAUER_ZUSTAND → S5_ZIEL_ANWENDUNG	1 → 1	B2_LOWER_POOL_EDGE_STATIONS	YES
HAND_B_Q_OPERATIONAL	B2-S018	B2	f82r	1	qokeedy	Langkontakt	S4_DAUER_ZUSTAND	1	B2_LOWER_POOL_EDGE_STATIONS	YES
HAND_B_Q_OPERATIONAL	B2-S019	B2	f82r	1	rshedy	Absetzschluss	S3_PROZESS_TRANSFER	1	B2_LOWER_POOL_EDGE_STATIONS	YES
HAND_B_Q_OPERATIONAL	B2-S020	B2	f82r	1	qoteedy	Langfolgestufe	S1_BEZUG_FOLGE	1	B2_LOWER_POOL_EDGE_STATIONS	YES
HAND_B_Q_OPERATIONAL	B2-S021	B2	f82r	1	qokeedy	Langkontakt	S4_DAUER_ZUSTAND	1	B2_LOWER_POOL_EDGE_STATIONS	YES
HAND_B_Q_OPERATIONAL	B2-S022	B2	f82r	1	lochedy	Abführung	S3_PROZESS_TRANSFER	1	B2_LOWER_POOL_EDGE_STATIONS	YES
HAND_B_Q_OPERATIONAL	B3-S001	B3	f83r	1	olkeedy	Langsammlung	S3_PROZESS_TRANSFER	1	B3_UPPER_MARGIN_OPEN_FAN_STATION	YES
HAND_B_Q_OPERATIONAL	B3-S002	B3	f83r	2	qotal chkeedy	Folgeziel → Langwärmen	S5_ZIEL_ANWENDUNG → S4_DAUER_ZUSTAND	1 → 2	B3_UPPER_MARGIN_OPEN_FAN_STATION	YES
HAND_B_Q_OPERATIONAL	B3-S003	B3	f83r	4	y aiin y lchedy	Diesposten → Sollmaß → Diesposten → abführen	S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER	1 → 1 → 2 → 2	B3_UPPER_MARGIN_OPEN_FAN_STATION	YES
HAND_B_Q_OPERATIONAL	B3-S004	B3	f83r	3	qokaiin qotal dar	Sollstellung → Folgeziel → Quelle	S2_MATERIAL_MASS → S5_ZIEL_ANWENDUNG → S1_BEZUG_FOLGE	1 → 1 → 2	B3_UPPER_MARGIN_OPEN_FAN_STATION	YES
HAND_B_Q_OPERATIONAL	B3-S005	B3	f83r	1	dchedy	überführen	S3_PROZESS_TRANSFER	1	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	YES
HAND_B_Q_OPERATIONAL	B3-S006	B3	f83r	3	chedchy qokal qolchedy	Postentransfer → Zieleinsatz → weiterführen	S3_PROZESS_TRANSFER → S5_ZIEL_ANWENDUNG → S1_BEZUG_FOLGE	1 → 1 → 2	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	YES
HAND_B_Q_OPERATIONAL	B3-S007	B3	f83r	3	qokaiin chdy qokeedy	Sollstellung → Umsetzen → Langkontakt	S2_MATERIAL_MASS → S3_PROZESS_TRANSFER → S4_DAUER_ZUSTAND	1 → 1 → 1	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	YES
HAND_B_Q_OPERATIONAL	B3-S008	B3	f83r	1	lchedy	abführen	S3_PROZESS_TRANSFER	1	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	YES
HAND_B_Q_OPERATIONAL	B3-S009	B3	f83r	1	qoky	Einsetzen	S5_ZIEL_ANWENDUNG	1	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	YES
HAND_B_Q_OPERATIONAL	B3-S010	B3	f83r	2	pchedal otedy	Zielzuführung → Kurzfolge	S3_PROZESS_TRANSFER → S1_BEZUG_FOLGE	1 → 2	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	YES
HAND_B_Q_OPERATIONAL	B3-S011	B3	f83r	4	shecthedchy qoky chdy chary	Vorbereitungstransfer → Einsetzen → Umsetzen → Quellposten	S3_PROZESS_TRANSFER → S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER → S1_BEZUG_FOLGE	1 → 1 → 2 → 3	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	YES
HAND_B_Q_OPERATIONAL	B3-S012	B3	f83r	2	or tedy	Ansatz → Kurzabsetzung	S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER	1 → 1	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	YES
HAND_B_Q_OPERATIONAL	B3-S013	B3	f83r	4	qokaiin kain qcthey qokedy	Sollstellung → Portion → Kurzvorbereitung → Kurzkontakt	S2_MATERIAL_MASS → S2_MATERIAL_MASS → S4_DAUER_ZUSTAND → S4_DAUER_ZUSTAND	1 → 1 → 1 → 1	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	YES
HAND_B_Q_OPERATIONAL	B3-S014	B3	f83r	2	okair sheedy	Laufeinsatz → Langabsetzen	S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER	1 → 2	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	YES
HAND_B_Q_OPERATIONAL	B3-S015	B3	f83r	1	lchedy	abführen	S3_PROZESS_TRANSFER	1	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	YES
HAND_B_Q_OPERATIONAL	B3-S016	B3	f83r	2	lo qokchedy	Abzug → Rücktransfer	S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER	1 → 1	B3_LOWER_MARGIN_BASKET_VESSEL_STATION|B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
HAND_B_Q_OPERATIONAL	B3-S017	B3	f83r	1	qokeedy	Langkontakt	S4_DAUER_ZUSTAND	1	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
HAND_B_Q_OPERATIONAL	B3-S018	B3	f83r	1	tedy	Kurzabsetzung	S3_PROZESS_TRANSFER	1	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
HAND_B_Q_OPERATIONAL	B3-S019	B3	f83r	1	qokshedy	Einsatzabsetzen	S3_PROZESS_TRANSFER	1	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
HAND_B_Q_OPERATIONAL	B3-S020	B3	f83r	2	al lchedy	Stelle → abführen	S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER	1 → 2	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
HAND_B_Q_OPERATIONAL	B3-S021	B3	f83r	11	qokaiin cthy al y aiin shedal shecthy y al cthy dalchdy	Sollstellung → Bereit → Stelle → Diesposten → Sollmaß → Zielabsetzung → Kurzvorbereitung → Diesposten → Stelle → Bereit → Zieltransfer	S2_MATERIAL_MASS → S6_BEREIT_ABSCHLUSS → S5_ZIEL_ANWENDUNG → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S3_PROZESS_TRANSFER → S4_DAUER_ZUSTAND → S1_BEZUG_FOLGE → S5_ZIEL_ANWENDUNG → S6_BEREIT_ABSCHLUSS → S3_PROZESS_TRANSFER	1 → 1 → 2 → 3 → 3 → 3 → 3 → 4 → 4 → 4 → 5	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
HAND_B_Q_OPERATIONAL	B3-S022	B3	f83r	1	qotchedy	Folgetransfer	S3_PROZESS_TRANSFER	1	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
HAND_B_Q_OPERATIONAL	B3-S023	B3	f83r	1	lchedy	abführen	S3_PROZESS_TRANSFER	1	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
HAND_B_Q_OPERATIONAL	B3-S024	B3	f83r	1	dchedy	überführen	S3_PROZESS_TRANSFER	1	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
HAND_B_Q_OPERATIONAL	B3-S025	B3	f83r	1	qokchdy	Neueinsatz	S5_ZIEL_ANWENDUNG	1	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
HAND_B_Q_OPERATIONAL	B3-S026	B3	f83r	7	cheedar chldaiin chdy qokain cthy chealror olkeedy	Quelltransfer → Sollabsetzung → Umsetzen → Zugabe → Bereit → Zielbereitung → Langsammlung	S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER → S2_MATERIAL_MASS → S6_BEREIT_ABSCHLUSS → S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER	1 → 1 → 1 → 2 → 2 → 3 → 4	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED|B3_MAIN_ARCH_LINKED_PAIR	YES
HAND_B_Q_OPERATIONAL	B3-S027	B3	f83r	1	qoteedy	Langfolgestufe	S1_BEZUG_FOLGE	1	B3_MAIN_ARCH_LINKED_PAIR	YES
HAND_B_Q_OPERATIONAL	B3-S028	B3	f83r	2	qokeey qokedy	Langkontakt → Kurzkontakt	S4_DAUER_ZUSTAND → S4_DAUER_ZUSTAND	1 → 1	B3_MAIN_ARCH_LINKED_PAIR	YES
HAND_B_Q_OPERATIONAL	B3-S029	B3	f83r	3	qol cheeety qokedy	Fortsetzung → Vollteil → Kurzkontakt	S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S4_DAUER_ZUSTAND	1 → 1 → 1	B3_MAIN_ARCH_LINKED_PAIR	YES
HAND_B_Q_OPERATIONAL	B3-S030	B3	f83r	4	qoky aiin schedair qotchedy	Einsetzen → Sollmaß → Weiterlauf → Folgetransfer	S5_ZIEL_ANWENDUNG → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER	1 → 2 → 3 → 3	B3_MAIN_ARCH_LINKED_PAIR	YES
HAND_B_Q_OPERATIONAL	B3-S031	B3	f83r	1	qokeedy	Langkontakt	S4_DAUER_ZUSTAND	1	B3_MAIN_ARCH_LINKED_PAIR	YES
HAND_B_Q_OPERATIONAL	B3-S032	B3	f83r	5	chedain chdy qotedaiin otaiin otedy	Anteilstransfer → Umsetzen → Kurzsoll → Folgemaß → Kurzfolge	S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER → S2_MATERIAL_MASS → S2_MATERIAL_MASS → S1_BEZUG_FOLGE	1 → 1 → 2 → 2 → 3	B3_MAIN_ARCH_LINKED_PAIR	YES
HAND_B_Q_OPERATIONAL	B3-S033	B3	f83r	1	ldy	abziehen	S3_PROZESS_TRANSFER	1	B3_MAIN_ARCH_LINKED_PAIR	YES
HAND_B_Q_OPERATIONAL	B3-S034	B3	f83r	6	oiiin cthy chty otaiin olsaly tedy	Arbeitsstufe → Bereit → Zerkleinern → Folgemaß → Zwischenziel → Kurzabsetzung	S2_MATERIAL_MASS → S6_BEREIT_ABSCHLUSS → S2_MATERIAL_MASS → S2_MATERIAL_MASS → S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER	1 → 1 → 2 → 2 → 2 → 3	B3_MAIN_ARCH_LINKED_PAIR	YES
HAND_B_Q_OPERATIONAL	B4-S001	B4	f83r	1	qokeedy	Langkontakt	S4_DAUER_ZUSTAND	1	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_B_Q_OPERATIONAL	B4-S002	B4	f83r	3	qolchey qokeey qokedy	Weiterposten → Langkontakt → Kurzkontakt	S1_BEZUG_FOLGE → S4_DAUER_ZUSTAND → S4_DAUER_ZUSTAND	1 → 1 → 1	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_B_Q_OPERATIONAL	B4-S003	B4	f83r	7	chdy qotal otchey qokeey qoky qol tedy	Umsetzen → Folgeziel → Folgeposten → Langkontakt → Einsetzen → Fortsetzung → Kurzabsetzung	S3_PROZESS_TRANSFER → S5_ZIEL_ANWENDUNG → S1_BEZUG_FOLGE → S4_DAUER_ZUSTAND → S5_ZIEL_ANWENDUNG → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER	1 → 1 → 2 → 2 → 2 → 3 → 3	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_B_Q_OPERATIONAL	B4-S004	B4	f83r	1	qokylddy	befestigen	S6_BEREIT_ABSCHLUSS	1	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_B_Q_OPERATIONAL	B4-S005	B4	f83r	3	dain chdy qokeedy	Einlage → Umsetzen → Langkontakt	S2_MATERIAL_MASS → S3_PROZESS_TRANSFER → S4_DAUER_ZUSTAND	1 → 1 → 1	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_B_Q_OPERATIONAL	B4-S006	B4	f83r	1	shckhedy	durchlassen	S3_PROZESS_TRANSFER	1	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_B_Q_OPERATIONAL	B4-S007	B4	f83r	1	shckhedy	durchlassen	S3_PROZESS_TRANSFER	1	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_B_Q_OPERATIONAL	B4-S008	B4	f83r	4	aiin cheeky sheey qokedy	Sollmaß → Langwärme → Langhalt → Kurzkontakt	S2_MATERIAL_MASS → S4_DAUER_ZUSTAND → S4_DAUER_ZUSTAND → S4_DAUER_ZUSTAND	1 → 1 → 1 → 1	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_B_Q_OPERATIONAL	B4-S009	B4	f83r	1	tedy	Kurzabsetzung	S3_PROZESS_TRANSFER	1	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_B_Q_OPERATIONAL	B4-S010	B4	f83r	1	oldy	Fortschluss	S1_BEZUG_FOLGE	1	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_B_Q_OPERATIONAL	B4-S011	B4	f83r	7	aiin cheky okeeol qokain chdy qol lkedy	Sollmaß → Kurzwärme → Langfortsetzung → Zugabe → Umsetzen → Fortsetzung → Kurzabzugsschluss	S2_MATERIAL_MASS → S4_DAUER_ZUSTAND → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S3_PROZESS_TRANSFER → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER	1 → 1 → 2 → 2 → 2 → 3 → 3	B4_MAIN_LEFT_OPEN_FRINGE_STATION	YES
HAND_B_Q_OPERATIONAL	B4-S012	B4	f83r	1	lchedy	abführen	S3_PROZESS_TRANSFER	1	B4_MAIN_LEFT_OPEN_FRINGE_STATION	YES
HAND_B_Q_OPERATIONAL	B4-S013	B4	f83r	2	qokol tedy	Wiedereinsatz → Kurzabsetzung	S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER	1 → 2	B4_MAIN_LEFT_OPEN_FRINGE_STATION	YES
HAND_B_Q_OPERATIONAL	B4-S014	B4	f83r	4	or y qockhey dairydy	Ansatz → Diesposten → Kurzdurchgang → Laufschluss	S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER	1 → 1 → 1 → 1	B4_MAIN_LEFT_OPEN_FRINGE_STATION	YES
HAND_B_Q_OPERATIONAL	B4-S015	B4	f83r	6	qokain shey kain chckhal solkey lchedy	Zugabe → Klarauszug → Portion → Zielpassage → Kurzsammlung → abführen	S2_MATERIAL_MASS → S3_PROZESS_TRANSFER → S2_MATERIAL_MASS → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER	1 → 1 → 2 → 2 → 2 → 2	B4_MAIN_LEFT_OPEN_FRINGE_STATION|B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	YES
HAND_B_Q_OPERATIONAL	B4-S016	B4	f83r	4	qolkain al skar tedy	Folgeportion → Stelle → Quellausguss → Kurzabsetzung	S2_MATERIAL_MASS → S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER	1 → 1 → 2 → 2	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	YES
HAND_B_Q_OPERATIONAL	B5-S001	B5	f83r	1	otchdy	Nachtransfer	S3_PROZESS_TRANSFER	1	B5_LEFT_OPEN_FRINGE_STATION	YES
HAND_B_Q_OPERATIONAL	B5-S002	B5	f83r	1	qokchdy	Neueinsatz	S5_ZIEL_ANWENDUNG	1	B5_LEFT_OPEN_FRINGE_STATION	YES
HAND_B_Q_OPERATIONAL	B5-S003	B5	f83r	9	shedal al qol lol chdal aiin qol daiiin chdy	Zielabsetzung → Stelle → Fortsetzung → Weiterabzug → Zieltransfer → Sollmaß → Fortsetzung → Endstufe → Umsetzen	S3_PROZESS_TRANSFER → S5_ZIEL_ANWENDUNG → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S3_PROZESS_TRANSFER	1 → 1 → 2 → 2 → 2 → 3 → 4 → 4 → 4	B5_LEFT_OPEN_FRINGE_STATION	YES
HAND_B_Q_OPERATIONAL	B6-S001	B6	f83r	9	solkeey qekey raly qol aiin qol dain y ldalor	Langsammlung → Kurzbearbeitung → Endposten → Fortsetzung → Sollmaß → Fortsetzung → Einlage → Diesposten → Endziel	S3_PROZESS_TRANSFER → S4_DAUER_ZUSTAND → S6_BEREIT_ABSCHLUSS → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S5_ZIEL_ANWENDUNG	1 → 1 → 1 → 2 → 2 → 3 → 3 → 4 → 4	B6_RIGHT_S_RUN_MULTIPORT_STATION	YES
HAND_C_S_ENTRY	H1-S001	H1	f10r	10	dchey cthoor sar chty os chair otytchol oky saiin etyd	Wurzelteil → Bereitansatz → Quelle → Zerkleinern → Gefäß → Wasserzulauf → Folgeteilfortsetzung → Einsetzen → Sollmaß → Kurzrest	S1_BEZUG_FOLGE → S6_BEREIT_ABSCHLUSS → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER → S1_BEZUG_FOLGE → S5_ZIEL_ANWENDUNG → S2_MATERIAL_MASS → S6_BEREIT_ABSCHLUSS	1 → 1 → 2 → 2 → 3 → 3 → 4 → 4 → 5 → 5	Wurzel und übrige Teile der abgebildeten Pflanze	YES
HAND_C_S_ENTRY	H1-S002	H1	f10r	4	okchy qotchol sol shcthy	Einsetzen → Folgefortsetzung → Fortsetzung → Bereit	S5_ZIEL_ANWENDUNG → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S6_BEREIT_ABSCHLUSS	1 → 2 → 2 → 2	Wurzel und übrige Teile der abgebildeten Pflanze	YES
HAND_C_S_ENTRY	H2-S001	H2	f10r	9	ycheor shcthy sor cthaiin qoctholy sy sy saiin sy	Auszugsansatz → Bereit → Ansatz → Bereitsollmaß → Folgefortsetzungsposten → Diesposten → Diesposten → Sollmaß → Diesposten	S1_BEZUG_FOLGE → S6_BEREIT_ABSCHLUSS → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S1_BEZUG_FOLGE	1 → 1 → 2 → 2 → 3 → 3 → 3 → 3 → 4	zweiter Arbeitsartikel unter demselben Pflanzenbild	YES
HAND_C_S_ENTRY	H2-S002	H2	f10r	8	otchor sor otol sol olor sol saiin sar	Folgeansatz → Ansatz → Folgefortsetzung → Fortsetzung → Fortsetzungsansatz → Fortsetzung → Sollmaß → Quelle	S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S1_BEZUG_FOLGE	1 → 1 → 1 → 1 → 1 → 1 → 1 → 2	zweiter Arbeitsartikel unter demselben Pflanzenbild	YES
HAND_C_S_ENTRY	H2-S003	H2	f10r	7	oykchor sor sor sy kaiiin sy chodaiin	Gefäßansatz → Ansatz → Ansatz → Diesposten → Bindestufe → Diesposten → Zutatsollmaß	S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S6_BEREIT_ABSCHLUSS → S1_BEZUG_FOLGE → S2_MATERIAL_MASS	1 → 1 → 1 → 1 → 1 → 2 → 2	zweiter Arbeitsartikel unter demselben Pflanzenbild	YES
HAND_C_S_ENTRY	H3-S001	H3	f11r	7	tshol schoal cfhy shfydaiin cphy shey tchody	Blütenkraut → Zieleingabe → Auswringen → Standzeit → Nachseihen → Klarauszug → Rücknahmeschluss	S1_BEZUG_FOLGE → S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER	1 → 1 → 2 → 2 → 2 → 2 → 2	Blütenkraut der abgebildeten Pflanze	YES
HAND_C_S_ENTRY	H3-S002	H3	f11r	1	shoyty	Zutatfolgeteil	S1_BEZUG_FOLGE	1	Blütenkraut der abgebildeten Pflanze	YES
HAND_C_S_ENTRY	H3-S003	H3	f11r	5	schol sy kchy sy saiin	Vorfortsetzung → Diesposten → Bindeposten → Diesposten → Sollmaß	S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S6_BEREIT_ABSCHLUSS → S1_BEZUG_FOLGE → S2_MATERIAL_MASS	1 → 1 → 1 → 2 → 2	Blütenkraut der abgebildeten Pflanze	YES
HAND_C_S_ENTRY	H3-S004	H3	f11r	4	qotchy okchol shcthy sy	Folgeposten → Fortsetzungseinsatz → Bereit → Diesposten	S1_BEZUG_FOLGE → S5_ZIEL_ANWENDUNG → S6_BEREIT_ABSCHLUSS → S1_BEZUG_FOLGE	1 → 1 → 1 → 2	Blütenkraut der abgebildeten Pflanze	YES
HAND_C_S_ENTRY	H4-S001	H4	f55v	5	okaiin saiin ykain ykan ody	Sollstellung → Sollmaß → Postenportion → Postenzweitportion → Rücknahmeschluss	S2_MATERIAL_MASS → S2_MATERIAL_MASS → S2_MATERIAL_MASS → S2_MATERIAL_MASS → S3_PROZESS_TRANSFER	1 → 1 → 1 → 1 → 1	Blattmaterial der abgebildeten Pflanze	YES
HAND_C_S_ENTRY	H4-S002	H4	f55v	3	saiin chdy talam	Sollmaß → Umsetzen → Verwahren	S2_MATERIAL_MASS → S3_PROZESS_TRANSFER → S6_BEREIT_ABSCHLUSS	1 → 1 → 1	Blattmaterial der abgebildeten Pflanze	YES
HAND_C_S_ENTRY	H4-S003	H4	f55v	4	ykaiin cheoar cheeky oldy	Postensollmaß → Auszugnahme → Langwärme → Fortschluss	S2_MATERIAL_MASS → S3_PROZESS_TRANSFER → S4_DAUER_ZUSTAND → S1_BEZUG_FOLGE	1 → 1 → 1 → 2	Blattmaterial der abgebildeten Pflanze	YES
HAND_C_S_ENTRY	H4-S004	H4	f55v	6	saiin okal oltchy sor sy orain	Sollmaß → Zieleinsatz → Fortsetzungszubereitung → Ansatz → Diesposten → Ansatzportion	S2_MATERIAL_MASS → S5_ZIEL_ANWENDUNG → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S2_MATERIAL_MASS	1 → 1 → 2 → 2 → 2 → 2	Blattmaterial der abgebildeten Pflanze	YES
HAND_C_S_ENTRY	H5-S001	H5	f56r	9	chochor sho chodaly saiin sho kchol otchor oky sal	Zutatenansatz → Zutat → Zutatstelle → Sollmaß → Zutat → Bindefortsetzung → Folgeansatz → Einsetzen → Stelle	S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S5_ZIEL_ANWENDUNG → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S5_ZIEL_ANWENDUNG → S5_ZIEL_ANWENDUNG	1 → 1 → 1 → 2 → 3 → 3 → 3 → 3 → 3	Stängel-/Pflanzenteil der abgebildeten Pflanze	YES
HAND_C_S_ENTRY	H5-S002	H5	f56r	4	schol choy oky cheeckhody	Vorfortsetzung → Zutatposten → Einsetzen → Auftragsschluss	S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S5_ZIEL_ANWENDUNG → S6_BEREIT_ABSCHLUSS	1 → 1 → 1 → 1	Stängel-/Pflanzenteil der abgebildeten Pflanze	YES
HAND_C_S_ENTRY	H5-S003	H5	f56r	4	sh sho kchey qokokchy	Pflanzenteil → Zutat → Kurzbindeposten → Wiedereinsatz	S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S6_BEREIT_ABSCHLUSS → S5_ZIEL_ANWENDUNG	1 → 1 → 1 → 2	Stängel-/Pflanzenteil der abgebildeten Pflanze	YES
HAND_C_S_ENTRY	H5-S004	H5	f56r	3	okchy chokcheo kchal	Einsetzen → Auszugzugabe → Zielbindung	S5_ZIEL_ANWENDUNG → S2_MATERIAL_MASS → S5_ZIEL_ANWENDUNG	1 → 2 → 2	Stängel-/Pflanzenteil der abgebildeten Pflanze	YES
HAND_C_S_ENTRY	H5-S005	H5	f56r	4	sho okchy kchoar sotodan	Zutat → Einsetzen → Quellenzutatbindung → Gebrauchen	S1_BEZUG_FOLGE → S5_ZIEL_ANWENDUNG → S1_BEZUG_FOLGE → S5_ZIEL_ANWENDUNG	1 → 1 → 2 → 2	Stängel-/Pflanzenteil der abgebildeten Pflanze	YES
HAND_C_S_ENTRY	H5-S006	H5	f56r	3	otchey keol saiin	Folgeposten → Kurzbindefortsetzung → Sollmaß	S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S2_MATERIAL_MASS	1 → 1 → 1	Stängel-/Pflanzenteil der abgebildeten Pflanze	YES
HAND_C_S_ENTRY	B1-S001	B1	f81v	1	qokedy	Kurzkontakt	S4_DAUER_ZUSTAND	1	B1_SHARED_TWO_ROW_POOL	YES
HAND_C_S_ENTRY	B1-S002	B1	f81v	19	okaiin kair okal sar sol kain olkain sal sol rol dl olor sol sheckhal saiin qokeedal saiin shckhy schedy	Sollstellung → Beckenlauf → Zieleinsatz → Quelle → Fortsetzung → Portion → Folgeportion → Stelle → Fortsetzung → Anschluss → Zusatz → Fortsetzungsansatz → Fortsetzung → Zielkurzpassage → Sollmaß → Ziellanghalt → Sollmaß → durchleiten → überführen	S2_MATERIAL_MASS → S3_PROZESS_TRANSFER → S5_ZIEL_ANWENDUNG → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S2_MATERIAL_MASS → S5_ZIEL_ANWENDUNG → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER → S2_MATERIAL_MASS → S4_DAUER_ZUSTAND → S2_MATERIAL_MASS → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER	1 → 1 → 1 → 2 → 2 → 2 → 2 → 2 → 3 → 3 → 3 → 4 → 4 → 4 → 5 → 5 → 6 → 6 → 6	B1_SHARED_TWO_ROW_POOL	YES
HAND_C_S_ENTRY	B1-S003	B1	f81v	2	sol sshkchdy	Fortsetzung → Umsetzschluss	S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER	1 → 1	B1_SHARED_TWO_ROW_POOL	YES
HAND_C_S_ENTRY	B1-S004	B1	f81v	3	chdy sol shedy	Umsetzen → Fortsetzung → Kurzabsetzung	S3_PROZESS_TRANSFER → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER	1 → 2 → 2	B1_SHARED_TWO_ROW_POOL	YES
HAND_C_S_ENTRY	B1-S005	B1	f81v	1	olchedy	weiterführen	S1_BEZUG_FOLGE	1	B1_SHARED_TWO_ROW_POOL	YES
HAND_C_S_ENTRY	B1-S006	B1	f81v	4	okain shckhy dl ral	Zugabe → durchleiten → Zusatz → Zielmarke	S2_MATERIAL_MASS → S3_PROZESS_TRANSFER → S2_MATERIAL_MASS → S5_ZIEL_ANWENDUNG	1 → 1 → 2 → 2	B1_SHARED_TWO_ROW_POOL	YES
