surface	family_class	left_whole	page	physical_folio	locus	token_ordinal	token_index	surface_rank_in_current_line	line_token_count	line_position	norm_position	section	language	hand	paragraph_start_line	paragraph_end_line	true_paragraph_start	true_paragraph_end	left_surface	right_surface	reader_exact	zl3b_surface_count	it2a_surface_count	rf1b_surface_count	reader_exact_method	current_line	component_export_credit	occurrence_id
chdal	LEFT_WHOLE_PLUS_DAL	ch	f86v6	f86	f86v6.3	3	3	1	12	MIDDLE	0.181818181818	T	B	2	0	0	0	0	olkeedy	chedy	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qolchy olkeedy chdal chedy chor ar arody qokchdy chdal okar chdy otaiin	0	G788-O173
chdal	LEFT_WHOLE_PLUS_DAL	ch	f86v6	f86	f86v6.3	9	9	2	12	MIDDLE	0.727272727273	T	B	2	0	0	0	0	qokchdy	okar	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qolchy olkeedy chdal chedy chor ar arody qokchdy chdal okar chdy otaiin	0	G788-O174
chdal	LEFT_WHOLE_PLUS_DAL	ch	f86v6	f86	f86v6.8	8	8	1	11	MIDDLE	0.700000000000	T	B	2	0	0	0	0	ldaly	ykchedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ykaiin odaiin chal sair ytar chody ldaly chdal ykchedy ltchedy dar	0	G788-O175
dal	BARE_DAL	NONE	f86v6	f86	f86v6.24	4	4	1	13	MIDDLE	0.250000000000	T	B	2	0	0	0	0	choty	ody	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	chey keody choty dal ody qokeedy pchedy ytshy tody dal tchedy qokar oly	0	G788-O176
dal	BARE_DAL	NONE	f86v6	f86	f86v6.24	10	10	2	13	MIDDLE	0.750000000000	T	B	2	0	0	0	0	tody	tchedy	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	chey keody choty dal ody qokeedy pchedy ytshy tody dal tchedy qokar oly	0	G788-O177
dal	BARE_DAL	NONE	f86v6	f86	f86v6.27	3	3	1	12	MIDDLE	0.181818181818	T	B	2	0	0	0	0	lkar	kshd	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	alshdr lkar dal kshd shdar shedy qody sheey qotedy olkeey qokchdy ramshy	0	G788-O178
dal	BARE_DAL	NONE	f86v6	f86	f86v6.29	9	9	1	10	MIDDLE	0.888888888889	T	B	2	0	1	0	0	dy	shdaiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dchedy chcthdy shol oky ytaiin ykaiin chedy dy dal shdaiin	0	G788-O179
oteodal	LEFT_WHOLE_PLUS_DAL	oteo	f87r	f87	f87r.1	6	6	1	7	MIDDLE	0.833333333333	H	A	1	1	0	0	0	saiin	saiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	poalshsal shocphor ypcho cpheo saiin oteodal saiin	0	G788-O180
cthodal	LEFT_WHOLE_PLUS_DAL	ctho	f87r	f87	f87r.2	3	3	1	6	MIDDLE	0.400000000000	H	A	1	0	0	0	0	chety	yteodam	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dcheeckhos chety cthodal yteodam cphecthy syty	0	G788-O181
cheodal	LEFT_WHOLE_PLUS_DAL	cheo	f87r	f87	f87r.10	3	3	1	5	MIDDLE	0.500000000000	H	A	1	0	1	0	0	cthos	ctheody	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sho cthos cheodal ctheody qoty	0	G788-O182
dal	BARE_DAL	NONE	f87r	f87	f87r.11	2	2	1	6	MIDDLE	0.200000000000	H	A	1	1	0	0	0	psheodshy	shee	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	psheodshy dal shee saldal shol aldy	0	G788-O183
saldal	LEFT_WHOLE_PLUS_DAL	sal	f87r	f87	f87r.11	4	4	1	6	MIDDLE	0.600000000000	H	A	1	1	0	0	0	shee	shol	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	psheodshy dal shee saldal shol aldy	0	G788-O184
dal	BARE_DAL	NONE	f88r	f88	f88r.7	7	7	1	8	MIDDLE	0.857142857143	P	A	1	1	0	0	0	sholfchor	chcthol	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dorsheoy ctheol qockhey dory sheor sholfchor dal chcthol	0	G788-O185
ofyskydal	LEFT_WHOLE_PLUS_DAL	ofysky	f88r	f88	f88r.23	1	1	1	1	SINGLE	0.500000000000	P	A	1	0	0	0	0	EDGE	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ofyskydal	0	G788-O186
oldal	LEFT_WHOLE_PLUS_DAL	ol	f88r	f88	f88r.27	9	9	1	9	LAST	1.000000000000	P	A	1	0	0	0	0	aiin	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokol chol qokol qokol chol cheey or aiin oldal	0	G788-O187
teodal	LEFT_WHOLE_PLUS_DAL	teo	f88v	f88	f88v.6	1	1	1	8	FIRST	0.000000000000	P	A	1	1	0	1	0	EDGE	lkeo	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	teodal lkeo cheor roshckhy sorshy aiin cheokal saldaiin	0	G788-O188
dal	BARE_DAL	NONE	f88v	f88	f88v.16	9	9	1	9	LAST	1.000000000000	P	A	1	0	0	0	0	qokeody	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ysheod sheo sheody qokeody qoky chees cheody qokeody dal	0	G788-O189
dal	BARE_DAL	NONE	f89r1	f89	f89r1.7	4	4	1	9	MIDDLE	0.375000000000	P	A	1	0	0	0	0	chockhy	chedy	1	2	2	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dshody qocthy chockhy dal chedy qokeody daldaiin chodaiin dal	0	G788-O190
dal	BARE_DAL	NONE	f89r1	f89	f89r1.10	7	7	1	10	MIDDLE	0.666666666667	P	A	1	0	1	0	0	qokar	chor	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tdain s chol cheoky cheody qokar dal chor y daiin	0	G788-O191
dal	BARE_DAL	NONE	f89r1	f89	f89r1.15	7	7	1	8	MIDDLE	0.857142857143	P	A	1	1	0	0	0	cheocphey	darolg	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tcheol qoeair sheol qocphey saiin cheocphey dal darolg	0	G788-O192
dal	BARE_DAL	NONE	f89r1	f89	f89r1.18	3	3	1	7	MIDDLE	0.333333333333	P	A	1	0	1	0	0	al	cheody	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dals al dal cheody dainaldy al daldal	0	G788-O193
daldal	LEFT_WHOLE_PLUS_DAL	dal	f89r1	f89	f89r1.18	7	7	1	7	LAST	1.000000000000	P	A	1	0	1	0	1	al	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dals al dal cheody dainaldy al daldal	0	G788-O194
dal	BARE_DAL	NONE	f89r1	f89	f89r1.20	7	7	1	9	MIDDLE	0.750000000000	P	A	1	0	0	0	0	ldain	chom	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	daim cheom qoay air cheody ldain dal chom chtaii	0	G788-O195
dal	BARE_DAL	NONE	f89r1	f89	f89r1.21	4	4	1	10	MIDDLE	0.333333333333	P	A	1	0	0	0	0	shoety	qokchy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	taiin dam shoety dal qokchy ykchdy otcham ol sshr aiin	0	G788-O196
dal	BARE_DAL	NONE	f89r1	f89	f89r1.22	10	10	1	10	LAST	1.000000000000	P	A	1	0	0	0	0	chey	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ycheeo r sheol qockhedy yty sheody qotol chead chey dal	0	G788-O197
odal	LEFT_WHOLE_PLUS_DAL	o	f89v1	f89	f89v1.14	3	3	1	10	MIDDLE	0.222222222222	P	A	1	0	0	0	0	ykeey	shoky	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ykeey ykeey odal shoky okol chody okoaiin dal chdy daldaldy	0	G788-O198
dal	BARE_DAL	NONE	f89v1	f89	f89v1.14	8	8	1	10	MIDDLE	0.777777777778	P	A	1	0	0	0	0	okoaiin	chdy	1	1	2	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ykeey ykeey odal shoky okol chody okoaiin dal chdy daldaldy	0	G788-O199
dal	BARE_DAL	NONE	f89v1	f89	f89v1.16	6	6	1	9	MIDDLE	0.625000000000	P	A	1	0	0	0	0	okal	chodar	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokaiin ykchol qockhy okaldy okal dal chodar okaiin dalg	0	G788-O200
dal	BARE_DAL	NONE	f89v1	f89	f89v1.18	4	4	1	10	MIDDLE	0.333333333333	P	A	1	0	0	0	0	qokol	chol	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokol sheol qokol dal chol dam qoeey saiin ols chokaiin	0	G788-O201
oteodal	LEFT_WHOLE_PLUS_DAL	oteo	f93r	f93	f93r.2	8	8	1	11	MIDDLE	0.700000000000	H	A	1	0	0	0	0	s	s	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ycham s chol chotom cthodar sheo s oteodal s ofchoshy cthoshol	0	G788-O202
dal	BARE_DAL	NONE	f93r	f93	f93r.3	2	2	1	10	MIDDLE	0.111111111111	H	A	1	0	0	0	0	dsho	dalody	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dsho dal dalody ytchchy dam chody dal ol schodchy qotchd	0	G788-O203
dal	BARE_DAL	NONE	f93r	f93	f93r.3	7	7	2	10	MIDDLE	0.666666666667	H	A	1	0	0	0	0	chody	ol	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dsho dal dalody ytchchy dam chody dal ol schodchy qotchd	0	G788-O204
shodal	LEFT_WHOLE_PLUS_DAL	sho	f93r	f93	f93r.15	2	2	1	4	MIDDLE	0.333333333333	H	A	1	0	0	0	0	ochol	dol	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ochol shodal dol cheodam	0	G788-O205
qopchedal	LEFT_WHOLE_PLUS_DAL	qopche	f94r	f94	f94r.1	5	5	1	8	MIDDLE	0.571428571429	H	B	3	1	0	0	0	dsheedy	keodaiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tchedy opaiir chedaiin dsheedy qopchedal keodaiin otalaiin oar	0	G788-O206
todal	LEFT_WHOLE_PLUS_DAL	to	f94r	f94	f94r.3	1	1	1	9	FIRST	0.000000000000	H	B	3	0	0	0	0	EDGE	cholky	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	todal cholky qokal shdy qoky otody qokolchey qokair opary	0	G788-O207
dal	BARE_DAL	NONE	f94r	f94	f94r.6	6	6	1	10	MIDDLE	0.555555555556	H	B	3	0	0	0	0	chedy	dy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	saiin choky qotchdy otaly chedy dal dy chckhaiin chk qof	0	G788-O208
dal	BARE_DAL	NONE	f95v1	f95	f95v1.12	10	10	1	10	LAST	1.000000000000	H	B	3	0	0	0	0	tchdaiin	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	shotshey s aiin ody olkchdy qotaiin shcthy dolkchy tchdaiin dal	0	G788-O209
sheodal	LEFT_WHOLE_PLUS_DAL	sheo	f96v	f96	f96v.7	1	1	1	2	FIRST	0.000000000000	H	A	1	0	0	0	0	EDGE	choraryl	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sheodal choraryl	0	G788-O210
dal	BARE_DAL	NONE	f99r	f99	f99r.15	6	6	1	9	MIDDLE	0.625000000000	P	A	1	1	0	0	0	tshol	cfheol	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pcheody oteody daiin cpheey tshol dal cfheol olaiin sar	0	G788-O211
cheodal	LEFT_WHOLE_PLUS_DAL	cheo	f99r	f99	f99r.48	5	5	1	9	MIDDLE	0.500000000000	P	A	1	0	0	0	0	chol	okeo	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ykeol okeol ockhey chol cheodal okeo r alcheeg orar	0	G788-O212
okeodal	LEFT_WHOLE_PLUS_DAL	okeo	f99v	f99	f99v.24	5	5	1	6	MIDDLE	0.800000000000	P	A	1	0	1	0	0	qokey	oldy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	shokeeey cholshey okol qokey okeodal oldy	0	G788-O213
aiidal	LEFT_WHOLE_PLUS_DAL	aii	f99v	f99	f99v.41	5	5	1	6	MIDDLE	0.800000000000	P	A	1	0	0	0	0	qokol	aiidaiim	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qockhol oiin shody qokol aiidal aiidaiim	0	G788-O214
pchedal	LEFT_WHOLE_PLUS_DAL	pche	f103r	f103	f103r.1	1	1	1	12	FIRST	0.000000000000	S	B	3	1	0	1	0	EDGE	shdy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pchedal shdy ytechypchy otey lshey qoteey qotal shedy yshdal dain okal daldy	0	G788-O215
yshdal	LEFT_WHOLE_PLUS_DAL	ysh	f103r	f103	f103r.1	9	9	1	12	MIDDLE	0.727272727273	S	B	3	1	0	0	0	shedy	dain	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pchedal shdy ytechypchy otey lshey qoteey qotal shedy yshdal dain okal daldy	0	G788-O216
shdal	LEFT_WHOLE_PLUS_DAL	sh	f103r	f103	f103r.22	4	4	1	12	MIDDLE	0.272727272727	S	B	3	0	0	0	0	shckhody	qokeedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dalshy okain shckhody shdal qokeedy shedy qotar chcthy chep ar otar opchy	0	G788-O217
chedal	LEFT_WHOLE_PLUS_DAL	che	f103r	f103	f103r.25	7	7	1	12	MIDDLE	0.545454545455	S	B	3	0	0	0	0	kain	okeeey	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dar shey qokain chckhey chey kain chedal okeeey qoodain okain oteey ol	0	G788-O218
dal	BARE_DAL	NONE	f103r	f103	f103r.41	13	13	1	13	LAST	1.000000000000	S	B	3	0	0	0	0	qokal	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	cheol sheeey qotey oteeal oteedy shet sho keeo s shey qokeedy qokal dal	0	G788-O219
dal	BARE_DAL	NONE	f103v	f103	f103v.1	12	12	1	12	LAST	1.000000000000	S	B	3	1	0	0	0	shedy	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pol dar olfchey qoky dy qokeey qokeey daiin okeedaky qoteiir shedy dal	0	G788-O220
tchedal	LEFT_WHOLE_PLUS_DAL	tche	f103v	f103	f103v.15	1	1	1	12	FIRST	0.000000000000	S	B	3	0	0	0	0	EDGE	shey	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tchedal shey lcheey lchdy ch ar olchey lcheody tedy otain otain otay	0	G788-O221
qokeedal	LEFT_WHOLE_PLUS_DAL	qokee	f103v	f103	f103v.18	9	9	1	10	MIDDLE	0.888888888889	S	B	3	0	0	0	0	oteedy	larorol	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	yshear ol oqaiin chckhey lchedy chedy olaiin oteedy qokeedal larorol	0	G788-O222
chedal	LEFT_WHOLE_PLUS_DAL	che	f104r	f104	f104r.4	5	5	1	8	MIDDLE	0.571428571429	S	B	3	0	1	0	0	qokeedy	qodaiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	o l sheedy qokeedy chedal qodaiin qodaiin chry	0	G788-O223
chedal	LEFT_WHOLE_PLUS_DAL	che	f104r	f104	f104r.10	2	2	1	12	MIDDLE	0.090909090909	S	B	3	1	0	0	0	tol	cheoy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tol chedal cheoy otyd os l air shdy qokchd octheody cholfor otalr	0	G788-O224
okeedal	LEFT_WHOLE_PLUS_DAL	okee	f104r	f104	f104r.23	5	5	1	13	MIDDLE	0.333333333333	S	B	3	0	0	0	0	kechdy	lkain	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ol sheockhey chol kechdy okeedal lkain chol keeody otchor aiir chol kar alol	0	G788-O225
qodal	LEFT_WHOLE_PLUS_DAL	qo	f104r	f104	f104r.35	4	4	1	8	MIDDLE	0.428571428571	S	B	3	0	1	0	0	chedaiin	chey	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	yshoiin qocheol chedaiin qodal chey chol cheol olaly	0	G788-O226
cheodal	LEFT_WHOLE_PLUS_DAL	cheo	f104r	f104	f104r.37	2	2	1	10	MIDDLE	0.111111111111	S	B	3	0	0	0	0	okaiin	qoaiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	okaiin cheodal qoaiin okar oraiin okar oteody qokaiin okal qotir	0	G788-O227
dal	BARE_DAL	NONE	f104r	f104	f104r.43	11	11	1	11	LAST	1.000000000000	S	B	3	1	0	0	0	l	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tsheodl qokaiin qokchedy ykchdy pchedy qokeedy oteey qokain oteo l dal	0	G788-O228
chedal	LEFT_WHOLE_PLUS_DAL	che	f104v	f104	f104v.5	6	6	1	6	LAST	1.000000000000	S	B	3	0	1	0	1	airol	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dcheol chdeey oeeodain s airol chedal	0	G788-O229
dal	BARE_DAL	NONE	f104v	f104	f104v.9	12	12	1	12	LAST	1.000000000000	S	B	3	0	0	0	0	qoty	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ycheo lcheod otaiin qokeedy qokaiin cheor ol chedaiin qotar chedy qoty dal	0	G788-O230
odal	LEFT_WHOLE_PLUS_DAL	o	f105r	f105	f105r.16	4	4	1	7	MIDDLE	0.500000000000	S	B	3	0	1	0	0	aiin	oiir	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	yteody oteeeos aiin odal oiir okeedy oral	0	G788-O231
qokedal	LEFT_WHOLE_PLUS_DAL	qoke	f105r	f105	f105r.21	5	5	1	11	MIDDLE	0.400000000000	S	B	3	0	0	0	0	qokedy	saiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ycheo lkedy qoeey qokedy qokedal saiin otol shody chedy okaiin chekaim	0	G788-O232
dal	BARE_DAL	NONE	f105r	f105	f105r.24	11	11	1	13	MIDDLE	0.833333333333	S	B	3	1	0	0	0	pcheey	daiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pcheor ain ckheey okeeey paiin ar aiiin chpaiikey sheo pcheey dal daiin dam	0	G788-O233
pdal	LEFT_WHOLE_PLUS_DAL	p	f105r	f105	f105r.26	1	1	1	12	FIRST	0.000000000000	S	B	3	1	0	1	0	EDGE	sheey	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pdal sheey yqopchy airal sheey fchdy qopchdy raiir oky chdedy qodeedy qokedy	0	G788-O234
pchedal	LEFT_WHOLE_PLUS_DAL	pche	f105v	f105	f105v.5	1	1	1	10	FIRST	0.000000000000	S	B	3	1	0	1	0	EDGE	qopchdy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pchedal qopchdy daiin chedy daiin okaildy opchedaiin opcheo olkeedy sairom	0	G788-O235
dal	BARE_DAL	NONE	f105v	f105	f105v.10	5	5	1	16	MIDDLE	0.266666666667	S	B	3	0	0	0	0	oiiin	kaiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ykeey ky che oiiin dal kaiin okairo l kair chedy s odar air al oral odam	0	G788-O236
dal	BARE_DAL	NONE	f105v	f105	f105v.16	3	3	1	12	MIDDLE	0.181818181818	S	B	3	0	0	0	0	cheey	chl	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	daiin cheey dal chl okair aiin cpheor aiin okal chodaiin otaiin opaiim	0	G788-O237
chedal	LEFT_WHOLE_PLUS_DAL	che	f105v	f105	f105v.22	3	3	1	6	MIDDLE	0.400000000000	S	B	3	0	1	0	0	cheodaiin	air	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	daiin cheodaiin chedal air okaiin cheey	0	G788-O238
odal	LEFT_WHOLE_PLUS_DAL	o	f105v	f105	f105v.23	2	2	1	10	MIDDLE	0.111111111111	S	B	3	1	0	0	0	tcholkaiin	kl	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tcholkaiin odal kl chees aiiin shees qopdaiin chods alkeey paradam	0	G788-O239
chdal	LEFT_WHOLE_PLUS_DAL	ch	f105v	f105	f105v.36	7	7	1	11	MIDDLE	0.600000000000	S	B	3	0	0	0	0	otair	dy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	laiin sheod okeeody qoaiin ytaiin otair chdal dy daim chdaiin oy	0	G788-O240
cheodal	LEFT_WHOLE_PLUS_DAL	cheo	f106r	f106	f106r.20	8	8	1	10	MIDDLE	0.777777777778	S	B	3	0	0	0	0	chedy	qochedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ytaiin cheey qokaiin shaiin qokeedy sail chedy cheodal qochedy qokaiin	0	G788-O241
sheodal	LEFT_WHOLE_PLUS_DAL	sheo	f106r	f106	f106r.36	3	3	1	10	MIDDLE	0.222222222222	S	B	3	1	0	0	0	dar	qotedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	psheodalo dar sheodal qotedy qotes aiin okalal shdy otaiin shedy	0	G788-O242
chdal	LEFT_WHOLE_PLUS_DAL	ch	f106v	f106	f106v.4	6	6	1	8	MIDDLE	0.714285714286	S	B	3	0	1	0	0	okain	chdam	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ycheoto lsheo aiin chcthy okain chdal chdam charam	0	G788-O243
chodal	LEFT_WHOLE_PLUS_DAL	cho	f106v	f106	f106v.16	9	9	1	11	MIDDLE	0.800000000000	S	B	3	0	0	0	0	shedy	chedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sarar okear aiin chotal shody qotchdy qotar shedy chodal chedy qotam	0	G788-O244
chodal	LEFT_WHOLE_PLUS_DAL	cho	f106v	f106	f106v.17	5	5	1	5	LAST	1.000000000000	S	B	3	0	1	0	1	qodaiin	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	salar sheodar okain qodaiin chodal	0	G788-O245
odal	LEFT_WHOLE_PLUS_DAL	o	f106v	f106	f106v.34	8	8	1	12	MIDDLE	0.636363636364	S	B	3	1	0	0	0	ar	pcheody	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pchodaiin kcheeor al ky shcthy otos ar odal pcheody qotaiin otor alodam	0	G788-O246
qokeedal	LEFT_WHOLE_PLUS_DAL	qokee	f106v	f106	f106v.38	5	5	1	10	MIDDLE	0.444444444444	S	B	3	0	0	0	0	qokeey	qotchkeey	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	okcheody qokeey otchey qokeey qokeedal qotchkeey qol rody raiin oty	0	G788-O247
otodal	LEFT_WHOLE_PLUS_DAL	oto	f107r	f107	f107r.13	8	8	1	10	MIDDLE	0.777777777778	S	B	3	1	0	0	0	pshedaiin	shedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	polchls aiin sheky qokaiin opchal shedy pshedaiin otodal shedy otaral	0	G788-O248
dal	BARE_DAL	NONE	f107r	f107	f107r.36	7	7	1	12	MIDDLE	0.545454545455	S	B	3	0	0	0	0	al	qokchey	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dar alchor kcheo rkeey chaiin al dal qokchey qokl chey lkaiin lkar	0	G788-O249
dal	BARE_DAL	NONE	f107v	f107	f107v.18	10	10	1	10	LAST	1.000000000000	S	B	3	0	0	0	0	alkaiin	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokain qokchey qekchdy okaiin lkl chol raiin otaiin alkaiin dal	0	G788-O250
dal	BARE_DAL	NONE	f107v	f107	f107v.27	1	1	1	11	FIRST	0.000000000000	S	B	3	0	0	0	0	EDGE	okain	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dal okain okchey qokshy okol lkshedy taraiin sho qokor cheey qokam	0	G788-O251
dal	BARE_DAL	NONE	f107v	f107	f107v.45	4	4	1	10	MIDDLE	0.333333333333	S	B	3	1	0	0	0	okechdy	keeedal	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	porain okain okechdy dal keeedal shedy okeeolkcheey lkar aiin al	0	G788-O252
keeedal	LEFT_WHOLE_PLUS_DAL	keee	f107v	f107	f107v.45	5	5	1	10	MIDDLE	0.444444444444	S	B	3	1	0	0	0	dal	shedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	porain okain okechdy dal keeedal shedy okeeolkcheey lkar aiin al	0	G788-O253
lkedal	LEFT_WHOLE_PLUS_DAL	lke	f108r	f108	f108r.3	5	5	1	10	MIDDLE	0.444444444444	S	B	3	0	0	0	0	oteal	okedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	cheodchy qoter okedy oteal lkedal okedy otedy okedal chckhedy chokedal	0	G788-O254
