statement_id	record_unit_id	page	statement_ordinal_in_record	constituent_fields	constituent_loci	event_serials	v71_owner_statuses	v71_visible_owners	v71_silent_argument_defaults	literal_owner_card_exemplar_layer	historical_source_class	concrete_source_class_paraphrase	strongest_rival	repair_cost_0_4	repair_reason	line_crossing	owner_crossing	strongest_contradiction	v69_revision_action	semantic_ceiling
B2-S011	B2	f82r	11	F057	f82r.19	198|199|200|201	UNRESOLVED	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	örtliche mittlere f82r-Station, die nur das Exemplar zwischen Linie und Liegepodest entscheidet	[OWNER:B2_MIDDLE_RIGHT_AMBIGUOUS_STATION;STATUS:UNRESOLVED] > E198:[EXEMPLAR SUBSTANCE_OR_OBJECT] > E199:[EXEMPLAR LOCAL_LINK] > E200:[EXEMPLAR SUBSTANCE_OR_OBJECT] > E201:[EXEMPLAR ACTION] [CLOSE]	LOCAL_BALNEOLOGICAL_STATION_ARTICLE	Als ein konkreter, aber eigentümerseitig ungesicherter Stationsartikel bei der noch nicht sicher zugewiesenen mittleren rechten Station: gib einen abgemessenen Anteil in das Gefäß ; Daraus, aus demselben Ansatz ; gib einen abgemessenen Anteil in das Gefäß ; lasse die Badende im temperierten Teilbad sitzen und beende den Schritt. Die Handlungen sind Exemplarfüllungen; nur ihre Reihenfolge ist formal erhalten.	Inline-Knotenstation oder unabhängiges Liegepodest	3	V71 kann dem Feld keinen sichtbaren Besitzer zuweisen; die konkrete Füllung bleibt daher ein typisiertes Quellenexemplar.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Für mindestens ein Feld existiert kein ausgewählter sichtbarer Besitzer; konkrete Stoffe, Richtung und Handlung sind daher nicht bildbestätigt.	REPLACE_ASSERTED_OWNER_WITH_TYPED_UNRESOLVED_STATION	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B2-S012	B2	f82r	12	F058|F059	f82r.19|f82r.23	202|203|204|205|206|207|208|209	UNRESOLVED|DIRECT_VISIBLE	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION|B2_LOWER_GREEN_MULTI_FIGURE_POOL	örtliche mittlere f82r-Station, die nur das Exemplar zwischen Linie und Liegepodest entscheidet || unteres grünes Mehrfigurenfeld auf f82r	[OWNER:B2_MIDDLE_RIGHT_AMBIGUOUS_STATION;STATUS:UNRESOLVED] > E202:[EXEMPLAR CONDITION] > [OWNER:B2_LOWER_GREEN_MULTI_FIGURE_POOL;STATUS:DIRECT_VISIBLE] > E203:[CARD:KLAR?] > E204:[EXEMPLAR LOCAL_LINK] > E205:[CARD:TEMPERIEREN?] > E206:[EXEMPLAR TARGET_OR_STATION] > E207:[CARD:MASS?] [FORMAL:VORGABEPARAMETER?] > E208:[EXEMPLAR SUBSTANCE_OR_OBJECT] > E209:[EXEMPLAR TARGET_OR_STATION] [CLOSE]	LOCAL_BALNEOLOGICAL_STATION_ARTICLE	An der nicht sicher zugewiesenen mittleren rechten Station endet ein lokaler Satz mit dem Abziehen einer klaren Flüssigkeit; am unteren grünen Mehrfigurenbecken beginnt getrennt davon ein Satz über Prüfen, Temperieren, Bemessen und vollständiges Benetzen. Dies sind zwei benachbarte Stationsartikel, nicht ein behaupteter durchgehender Lauf.	Inline-Knotenstation oder unabhängiges Liegepodest || mehrere getrennte allegorische Figurenplätze	4	Die V69-Aussage überquert verschiedene V71-Bildbesitzer und muss in lokale Artikelteile getrennt werden.	YES__CROSS_FORMAL_LOCUS	CROSS_FIELD_OWNER_CHANGE	Die alte Einzelaussage verbindet voneinander verschiedene V71-Bildbesitzer; sichtbar ist nur die lokale Nachbarschaft, nicht ein gemeinsamer Apparat oder Stoffstrom.	SPLIT_AT_V71_OWNER_BOUNDARY; RETAIN_EVENT_ORDER	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B2-S013	B2	f82r	13	F060	f82r.23	210	INHERITED_VISIBLE	B2_LOWER_GREEN_MULTI_FIGURE_POOL	unteres grünes Mehrfigurenfeld auf f82r	[OWNER:B2_LOWER_GREEN_MULTI_FIGURE_POOL;STATUS:INHERITED_VISIBLE] > E210:[CARD:ABLASSEN?] [CLOSE]	LOCAL_BALNEOLOGICAL_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei dem unteren grünen Mehrfigurenbecken: lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt.	mehrere getrennte allegorische Figurenplätze	0	Sichtbarer lokaler Besitzer und vollständig bekannte Karten-/Formalfolge erlauben die Quellenklasse ohne strukturelle Reparatur.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B2-S014	B2	f82r	14	F061	f82r.23	211	INHERITED_VISIBLE	B2_LOWER_GREEN_MULTI_FIGURE_POOL	unteres grünes Mehrfigurenfeld auf f82r	[OWNER:B2_LOWER_GREEN_MULTI_FIGURE_POOL;STATUS:INHERITED_VISIBLE] > E211:[EXEMPLAR TARGET_OR_STATION]	LOCAL_BALNEOLOGICAL_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei dem unteren grünen Mehrfigurenbecken: schließe den unteren Ablauf.	mehrere getrennte allegorische Figurenplätze	2	Der lokale Besitzer ist sichtbar, doch die gesamte Handlungskette bleibt eine konkrete historische Exemplarfüllung.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B2-S015	B2	f82r	15	F062	f82r.26	212|213	DIRECT_VISIBLE	B2_LOWER_POOL_EDGE_STATIONS	lokale Figurenplätze am Rand des unteren f82r-Feldes	[OWNER:B2_LOWER_POOL_EDGE_STATIONS;STATUS:DIRECT_VISIBLE] > E212:[EXEMPLAR ACTION] > E213:[EXEMPLAR ACTION] [CLOSE]	LOCAL_BALNEOLOGICAL_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei den lokalen Randstationen des unteren Beckens: beginne die Spülung ; lasse die Badende im temperierten Teilbad sitzen und beende den Schritt.	das gesamte grüne Feld als ungeteilter Besitzer	2	Der lokale Besitzer ist sichtbar, doch die gesamte Handlungskette bleibt eine konkrete historische Exemplarfüllung.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B2-S016	B2	f82r	16	F063|F064	f82r.26|f82r.27	214|215|216|217|218|219|220|221	INHERITED_VISIBLE	B2_LOWER_POOL_EDGE_STATIONS	lokale Figurenplätze am Rand des unteren f82r-Feldes	[OWNER:B2_LOWER_POOL_EDGE_STATIONS;STATUS:INHERITED_VISIBLE] > E214:[CARD:ZIEL?] > E215:[EXEMPLAR CONDITION] > E216:[EXEMPLAR SUBSTANCE_OR_OBJECT] > E217:[CARD:MASS?] > E218:[EXEMPLAR SUBSTANCE_OR_OBJECT] > E219:[FORMAL:STANDARDSLOT_SETZEN] > E220:[EXEMPLAR CONDITION] > E221:[EXEMPLAR ACTION] [CLOSE]	LOCAL_BALNEOLOGICAL_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei den lokalen Randstationen des unteren Beckens: An die bezeichnete Zielstelle führen ; kühles Wasser ; zu gleichen Anteilen ; Ein vorgeschriebenes Maß ; der vorbereitete Bade- oder Waschzusatz ; beginne den nächsten abgemessenen Posten ; warmes Wasser; ziehe es ab und beende den Schritt.	das gesamte grüne Feld als ungeteilter Besitzer	1	Der lokale Besitzer und mindestens ein formaler Anker bleiben; übrige Rollen werden nur als Exemplarargumente ergänzt.	YES__CROSS_FORMAL_LOCUS	CROSS_FIELD_SAME_OWNER_CONTINUATION	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B2-S017	B2	f82r	17	F065	f82r.27	222|223	INHERITED_VISIBLE	B2_LOWER_POOL_EDGE_STATIONS	lokale Figurenplätze am Rand des unteren f82r-Feldes	[OWNER:B2_LOWER_POOL_EDGE_STATIONS;STATUS:INHERITED_VISIBLE] > E222:[EXEMPLAR SUBSTANCE_OR_OBJECT] > E223:[EXEMPLAR TARGET_OR_STATION] [CLOSE]	LOCAL_BALNEOLOGICAL_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei den lokalen Randstationen des unteren Beckens: gieße das erwärmte Wasser ein ; wiederhole es an der zweiten Öffnung und beende den Schritt.	das gesamte grüne Feld als ungeteilter Besitzer	2	Der lokale Besitzer ist sichtbar, doch die gesamte Handlungskette bleibt eine konkrete historische Exemplarfüllung.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B2-S018	B2	f82r	18	F066	f82r.27	224	INHERITED_VISIBLE	B2_LOWER_POOL_EDGE_STATIONS	lokale Figurenplätze am Rand des unteren f82r-Feldes	[OWNER:B2_LOWER_POOL_EDGE_STATIONS;STATUS:INHERITED_VISIBLE] > E224:[EXEMPLAR ACTION] [CLOSE]	LOCAL_BALNEOLOGICAL_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei den lokalen Randstationen des unteren Beckens: lasse die Badende im temperierten Teilbad sitzen und beende den Schritt.	das gesamte grüne Feld als ungeteilter Besitzer	2	Der lokale Besitzer ist sichtbar, doch die gesamte Handlungskette bleibt eine konkrete historische Exemplarfüllung.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B2-S019	B2	f82r	19	F067	f82r.27	225	INHERITED_VISIBLE	B2_LOWER_POOL_EDGE_STATIONS	lokale Figurenplätze am Rand des unteren f82r-Feldes	[OWNER:B2_LOWER_POOL_EDGE_STATIONS;STATUS:INHERITED_VISIBLE] > E225:[EXEMPLAR SUBSTANCE_OR_OBJECT] [CLOSE]	LOCAL_BALNEOLOGICAL_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei den lokalen Randstationen des unteren Beckens: verwende den Anteil als örtliche Waschung und beende den Schritt.	das gesamte grüne Feld als ungeteilter Besitzer	2	Der lokale Besitzer ist sichtbar, doch die gesamte Handlungskette bleibt eine konkrete historische Exemplarfüllung.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B2-S020	B2	f82r	20	F068	f82r.27	226	INHERITED_VISIBLE	B2_LOWER_POOL_EDGE_STATIONS	lokale Figurenplätze am Rand des unteren f82r-Feldes	[OWNER:B2_LOWER_POOL_EDGE_STATIONS;STATUS:INHERITED_VISIBLE] > E226:[EXEMPLAR CONDITION] [CLOSE]	LOCAL_BALNEOLOGICAL_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei den lokalen Randstationen des unteren Beckens: lege ein warmes Tuch auf die bezeichnete äußere Stelle und beende den Schritt.	das gesamte grüne Feld als ungeteilter Besitzer	2	Der lokale Besitzer ist sichtbar, doch die gesamte Handlungskette bleibt eine konkrete historische Exemplarfüllung.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B2-S021	B2	f82r	21	F069	f82r.27	227	INHERITED_VISIBLE	B2_LOWER_POOL_EDGE_STATIONS	lokale Figurenplätze am Rand des unteren f82r-Feldes	[OWNER:B2_LOWER_POOL_EDGE_STATIONS;STATUS:INHERITED_VISIBLE] > E227:[EXEMPLAR ACTION] [CLOSE]	LOCAL_BALNEOLOGICAL_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei den lokalen Randstationen des unteren Beckens: lasse die Badende im temperierten Teilbad sitzen und beende den Schritt.	das gesamte grüne Feld als ungeteilter Besitzer	2	Der lokale Besitzer ist sichtbar, doch die gesamte Handlungskette bleibt eine konkrete historische Exemplarfüllung.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B2-S022	B2	f82r	22	F070	f82r.27	228	INHERITED_VISIBLE	B2_LOWER_POOL_EDGE_STATIONS	lokale Figurenplätze am Rand des unteren f82r-Feldes	[OWNER:B2_LOWER_POOL_EDGE_STATIONS;STATUS:INHERITED_VISIBLE] > E228:[EXEMPLAR ACTION] [CLOSE]	LOCAL_BALNEOLOGICAL_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei den lokalen Randstationen des unteren Beckens: mische zu gleichen Teilen und beende den Schritt.	das gesamte grüne Feld als ungeteilter Besitzer	2	Der lokale Besitzer ist sichtbar, doch die gesamte Handlungskette bleibt eine konkrete historische Exemplarfüllung.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B3-S001	B3	f83r	1	F071	f83r.3	229	DIRECT_VISIBLE	B3_UPPER_MARGIN_OPEN_FAN_STATION	oberste f83r-Randstation mit offenem Punkt-/Fächerende	[OWNER:B3_UPPER_MARGIN_OPEN_FAN_STATION;STATUS:DIRECT_VISIBLE] > E229:[EXEMPLAR SUBSTANCE_OR_OBJECT] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei der oberen offenen Fächerstation am Rand: lasse die Flüssigkeit sich setzen und beende den Schritt.	rein ikonographischer Strahlenbesitzer	2	Der lokale Besitzer ist sichtbar, doch die gesamte Handlungskette bleibt eine konkrete historische Exemplarfüllung.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B3-S002	B3	f83r	2	F072	f83r.3	230|231	INHERITED_VISIBLE	B3_UPPER_MARGIN_OPEN_FAN_STATION	oberste f83r-Randstation mit offenem Punkt-/Fächerende	[OWNER:B3_UPPER_MARGIN_OPEN_FAN_STATION;STATUS:INHERITED_VISIBLE] > E230:[EXEMPLAR TARGET_OR_STATION] > E231:[EXEMPLAR TARGET_OR_STATION] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei der oberen offenen Fächerstation am Rand: zum unteren Ablauf hin ; benetze den bezeichneten Bereich vollständig und beende den Schritt.	rein ikonographischer Strahlenbesitzer	2	Der lokale Besitzer ist sichtbar, doch die gesamte Handlungskette bleibt eine konkrete historische Exemplarfüllung.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B3-S003	B3	f83r	3	F073	f83r.3	232|233|234|235	INHERITED_VISIBLE	B3_UPPER_MARGIN_OPEN_FAN_STATION	oberste f83r-Randstation mit offenem Punkt-/Fächerende	[OWNER:B3_UPPER_MARGIN_OPEN_FAN_STATION;STATUS:INHERITED_VISIBLE] > E232:[EXEMPLAR SUBSTANCE_OR_OBJECT] > E233:[CARD:MASS?] [FORMAL:VORGABEPARAMETER?] > E234:[EXEMPLAR SUBSTANCE_OR_OBJECT] > E235:[CARD:ABLASSEN?] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei der oberen offenen Fächerstation am Rand: Diese aktive Portion ; Ein vorgeschriebenes Maß ; Diese aktive Portion ; lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt.	rein ikonographischer Strahlenbesitzer	1	Der lokale Besitzer und mindestens ein formaler Anker bleiben; übrige Rollen werden nur als Exemplarargumente ergänzt.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B3-S004	B3	f83r	4	F074	f83r.3	236|237|238	INHERITED_VISIBLE	B3_UPPER_MARGIN_OPEN_FAN_STATION	oberste f83r-Randstation mit offenem Punkt-/Fächerende	[OWNER:B3_UPPER_MARGIN_OPEN_FAN_STATION;STATUS:INHERITED_VISIBLE] > E236:[FORMAL:STANDARDSLOT_SETZEN] > E237:[EXEMPLAR TARGET_OR_STATION] > E238:[EXEMPLAR LOCAL_LINK]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei der oberen offenen Fächerstation am Rand: beginne den nächsten abgemessenen Posten ; zum unteren Ablauf hin ; Daraus, aus demselben Ansatz.	rein ikonographischer Strahlenbesitzer	1	Der lokale Besitzer und mindestens ein formaler Anker bleiben; übrige Rollen werden nur als Exemplarargumente ergänzt.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B3-S005	B3	f83r	5	F075	f83r.6	239	DIRECT_VISIBLE	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere f83r-Randfigur in rundem Gefäß	[OWNER:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION;STATUS:DIRECT_VISIBLE] > E239:[EXEMPLAR TARGET_OR_STATION] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei der mittleren runden Gefäßstation am Rand: spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt.	gesamter dreiteiliger Randstapel	2	Der lokale Besitzer ist sichtbar, doch die gesamte Handlungskette bleibt eine konkrete historische Exemplarfüllung.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B3-S006	B3	f83r	6	F076	f83r.6	240|241|242	INHERITED_VISIBLE	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere f83r-Randfigur in rundem Gefäß	[OWNER:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION;STATUS:INHERITED_VISIBLE] > E240:[EXEMPLAR SUBSTANCE_OR_OBJECT] > E241:[FORMAL:LOKALEN_RELATIONSSLOT_SETZEN] > E242:[EXEMPLAR TARGET_OR_STATION] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei der mittleren runden Gefäßstation am Rand: gieße das erwärmte Wasser ein ; mische beide Anteile zusammen ; stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt.	gesamter dreiteiliger Randstapel	1	Der lokale Besitzer und mindestens ein formaler Anker bleiben; übrige Rollen werden nur als Exemplarargumente ergänzt.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B3-S007	B3	f83r	7	F077	f83r.6	243|244|245	INHERITED_VISIBLE	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere f83r-Randfigur in rundem Gefäß	[OWNER:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION;STATUS:INHERITED_VISIBLE] > E243:[FORMAL:STANDARDSLOT_SETZEN] > E244:[EXEMPLAR CONDITION] > E245:[EXEMPLAR TARGET_OR_STATION] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei der mittleren runden Gefäßstation am Rand: beginne den nächsten abgemessenen Posten ; rühre, bis alles gleichmäßig vermischt ist ; wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt.	gesamter dreiteiliger Randstapel	1	Der lokale Besitzer und mindestens ein formaler Anker bleiben; übrige Rollen werden nur als Exemplarargumente ergänzt.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B3-S008	B3	f83r	8	F078	f83r.6	246	INHERITED_VISIBLE	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere f83r-Randfigur in rundem Gefäß	[OWNER:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION;STATUS:INHERITED_VISIBLE] > E246:[CARD:ABLASSEN?] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei der mittleren runden Gefäßstation am Rand: lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt.	gesamter dreiteiliger Randstapel	0	Sichtbarer lokaler Besitzer und vollständig bekannte Karten-/Formalfolge erlauben die Quellenklasse ohne strukturelle Reparatur.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B3-S009	B3	f83r	9	F079	f83r.6	247	INHERITED_VISIBLE	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere f83r-Randfigur in rundem Gefäß	[OWNER:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION;STATUS:INHERITED_VISIBLE] > E247:[CARD:ANWENDEN?]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei der mittleren runden Gefäßstation am Rand: Die aktive Portion verwenden.	gesamter dreiteiliger Randstapel	0	Sichtbarer lokaler Besitzer und vollständig bekannte Karten-/Formalfolge erlauben die Quellenklasse ohne strukturelle Reparatur.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
