statement_id	selected_from_role	record_unit_id	page	constituent_fields	event_count	event_serials	owner_bindings	owner_transition	literal_owner_card_exemplar_layer	source_class	selected_concrete_paraphrase	strongest_rival	repair_cost_0_4	repair_reason	line_crossing	hardest_contradiction	semantic_ceiling
B1-S021	R3_TECHNICAL	B1	f81v	F044	1	166	F044=INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL	INHERIT_OWNER[F044:INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL] -> RESET_AT_RECORD_END	OWNER[F044=INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL] || E166[CARD=ZIEL?]	LOCAL_TARGET_ASSIGNMENT_ENTRY	Fortschreibe Buchung `B1-S021` beim Besitzerposten „gemeinsamen zweireihigen f81v-Becken-/Figurenfeld“: setze den lokalen Zielslot `B1:T018` aus `B1-S021:TARGET_ASSIGN_01`. Endstand nur in B1: ACTIVE `B1:I005`, TARGET `B1:T018`, PREVIOUS `B1:I004`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	0	formaler Kanal eindeutig; kein Layout- oder Ownerrepair	NO:f81v.27	Die gemeinsame Umgrenzung zeigt weder Mischfolge noch Zielreihenfolge; ein Kreislauf wäre ergänzt.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B2-S001	R3_TECHNICAL	B2	f82r	F045	1	167	F045=DIRECT_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER	RESET_RECORD -> SET_DIRECT_OWNER[F045:DIRECT_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER]	OWNER[F045=DIRECT_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER] || E167[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Eröffne Buchung `B2-S001` beim Besitzerposten „oberen f82r-Figuren-/Zylinderkonfiguration“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S001` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I001` und gegebenenfalls Ziel `B2:T001`. Endstand nur in B2: ACTIVE `B2:I001`, TARGET `B2:T001`, PREVIOUS `UNSET`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	2	vollständiger Quellenwert exemplar-only	NO:f82r.2	Bögen und Zylinder können ikonographische Bänder/Aufhängung sein; keine Kante führt zur nächsten Seitenstation.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B2-S002	R3_TECHNICAL	B2	f82r	F046	1	168	F046=INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER	INHERIT_OWNER[F046:INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER]	OWNER[F046=INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER] || E168[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B2-S002` beim Besitzerposten „oberen f82r-Figuren-/Zylinderkonfiguration“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S002` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I001` und gegebenenfalls Ziel `B2:T002`. Endstand nur in B2: ACTIVE `B2:I001`, TARGET `B2:T002`, PREVIOUS `UNSET`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	2	vollständiger Quellenwert exemplar-only	NO:f82r.2	Bögen und Zylinder können ikonographische Bänder/Aufhängung sein; keine Kante führt zur nächsten Seitenstation.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B2-S003	R3_TECHNICAL	B2	f82r	F047	3	169|170|171	F047=INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER	INHERIT_OWNER[F047:INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER]	OWNER[F047=INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER] || E169[EXEMPLAR_VALUE_UNKNOWN] > E170[EXEMPLAR_VALUE_UNKNOWN] > E171[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B2-S003` beim Besitzerposten „oberen f82r-Figuren-/Zylinderkonfiguration“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S003` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I001` und gegebenenfalls Ziel `B2:T002`. Endstand nur in B2: ACTIVE `B2:I001`, TARGET `B2:T002`, PREVIOUS `UNSET`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	2	vollständiger Quellenwert exemplar-only	NO:f82r.2	Bögen und Zylinder können ikonographische Bänder/Aufhängung sein; keine Kante führt zur nächsten Seitenstation.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B2-S004	R3_TECHNICAL	B2	f82r	F048|F049	5	172|173|174|175|176	F048=INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER > F049=INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER	INHERIT_OWNER[F048:INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER] -> INHERIT_OWNER[F049:INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER]	OWNER[F048=INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER > F049=INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER] || E172[FORMAL=LOKALEN_RELATIONSSLOT_SETZEN] > E173[EXEMPLAR_VALUE_UNKNOWN] > E174[EXEMPLAR_VALUE_UNKNOWN] > E175[CARD=TEMPERIEREN?] > E176[EXEMPLAR_VALUE_UNKNOWN]	LOCAL_ACTION_OR_CONDITION_ENTRY	Fortschreibe Buchung `B2-S004` beim Besitzerposten „oberen f82r-Figuren-/Zylinderkonfiguration“: setze den lokalen Zielslot `B2:T003` aus `B2-S004:TARGET_ASSIGN_01`; stelle den exemplarisch angegebenen örtlichen Zustands-/Temperaturwert `B2-S004:ACTION_TEMPER_01` ein. Endstand nur in B2: ACTIVE `B2:I001`, TARGET `B2:T003`, PREVIOUS `B2:I002`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	2	mehrere formale Expansionen; Aussage überschreitet physische Linie	YES:f82r.2→f82r.3; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	Bögen und Zylinder können ikonographische Bänder/Aufhängung sein; keine Kante führt zur nächsten Seitenstation.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B2-S005	R3_TECHNICAL	B2	f82r	F050|F051	8	177|178|179|180|181|182|183|184	F050=INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER > F051=INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER	INHERIT_OWNER[F050:INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER] -> INHERIT_OWNER[F051:INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER]	OWNER[F050=INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER > F051=INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER] || E177[EXEMPLAR_VALUE_UNKNOWN] > E178[EXEMPLAR_VALUE_UNKNOWN] > E179[EXEMPLAR_VALUE_UNKNOWN] > E180[FORMAL=STANDARDSLOT_SETZEN] > E181[FORMAL=STANDARDSLOT_SETZEN] > E182[EXEMPLAR_VALUE_UNKNOWN] > E183[EXEMPLAR_VALUE_UNKNOWN] > E184[EXEMPLAR_VALUE_UNKNOWN]	LOCAL_PARAMETER_BOOKING_ENTRY	Fortschreibe Buchung `B2-S005` beim Besitzerposten „oberen f82r-Figuren-/Zylinderkonfiguration“: trage den Masterwert `B2-S005:PARAMETER_ASSIGN_01` als örtliches Stationsmaß oder Dauer ein; trage den Masterwert `B2-S005:PARAMETER_ASSIGN_02` als örtliches Stationsmaß oder Dauer ein. Endstand nur in B2: ACTIVE `B2:I001`, TARGET `B2:T006`, PREVIOUS `B2:I002`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	2	mehrere formale Expansionen; Aussage überschreitet physische Linie	YES:f82r.3→f82r.4; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	Bögen und Zylinder können ikonographische Bänder/Aufhängung sein; keine Kante führt zur nächsten Seitenstation.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B2-S006	R3_TECHNICAL	B2	f82r	F052	4	185|186|187|188	F052=INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER	INHERIT_OWNER[F052:INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER]	OWNER[F052=INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER] || E185[EXEMPLAR_VALUE_UNKNOWN] > E186[FORMAL=LOKALEN_RELATIONSSLOT_SETZEN] > E187[EXEMPLAR_VALUE_UNKNOWN] > E188[CARD=ANWENDEN?]	LOCAL_ACTION_OR_CONDITION_ENTRY	Fortschreibe Buchung `B2-S006` beim Besitzerposten „oberen f82r-Figuren-/Zylinderkonfiguration“: setze den lokalen Zielslot `B2:T007` aus `B2-S006:TARGET_ASSIGN_01`; führe die exemplarisch bestimmte örtliche Stationshandlung `B2-S006:ACTION_APPLY_01` am aktuellen Besitzer aus. Endstand nur in B2: ACTIVE `B2:I001`, TARGET `B2:T007`, PREVIOUS `B2:I002`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	1	mehrere formale Expansionen	NO:f82r.4	Bögen und Zylinder können ikonographische Bänder/Aufhängung sein; keine Kante führt zur nächsten Seitenstation.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B2-S007	R3_TECHNICAL	B2	f82r	F053	1	189	F053=DIRECT_VISIBLE:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	BREAK_VISIBLE_GAP -> SET_DIRECT_OWNER[F053:DIRECT_VISIBLE:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE]	OWNER[F053=DIRECT_VISIBLE:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE] || E189[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B2-S007` beim Besitzerposten „mittleren linken f82r-Ring-/Inline-Knotenposten“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S007` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I003` und gegebenenfalls Ziel `B2-S007:TARGET_UNSET`. Endstand nur in B2: ACTIVE `B2:I003`, TARGET `UNSET`, PREVIOUS `B2:I001`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	2	vollständiger Quellenwert exemplar-only	NO:f82r.7	Ring, Wellen und Sternknoten können Strahl-/Schmuckmotive sein und enden lokal.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B2-S008	R3_TECHNICAL	B2	f82r	F054	3	190|191|192	F054=INHERITED_VISIBLE:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	INHERIT_OWNER[F054:INHERITED_VISIBLE:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE]	OWNER[F054=INHERITED_VISIBLE:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE] || E190[EXEMPLAR_VALUE_UNKNOWN] > E191[EXEMPLAR_VALUE_UNKNOWN] > E192[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B2-S008` beim Besitzerposten „mittleren linken f82r-Ring-/Inline-Knotenposten“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S008` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I003` und gegebenenfalls Ziel `B2:T008`. Endstand nur in B2: ACTIVE `B2:I003`, TARGET `B2:T008`, PREVIOUS `B2:I001`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	2	vollständiger Quellenwert exemplar-only	NO:f82r.7	Ring, Wellen und Sternknoten können Strahl-/Schmuckmotive sein und enden lokal.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B2-S009	R3_TECHNICAL	B2	f82r	F055	1	193	F055=INHERITED_VISIBLE:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	INHERIT_OWNER[F055:INHERITED_VISIBLE:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE]	OWNER[F055=INHERITED_VISIBLE:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE] || E193[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B2-S009` beim Besitzerposten „mittleren linken f82r-Ring-/Inline-Knotenposten“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S009` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I003` und gegebenenfalls Ziel `B2:T008`. Endstand nur in B2: ACTIVE `B2:I003`, TARGET `B2:T008`, PREVIOUS `B2:I001`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	2	vollständiger Quellenwert exemplar-only	NO:f82r.7	Ring, Wellen und Sternknoten können Strahl-/Schmuckmotive sein und enden lokal.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B2-S010	R3_TECHNICAL	B2	f82r	F056	4	194|195|196|197	F056=INHERITED_VISIBLE:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	INHERIT_OWNER[F056:INHERITED_VISIBLE:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE]	OWNER[F056=INHERITED_VISIBLE:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE] || E194[CARD=TEMPERIEREN?] > E195[CARD=ANWENDEN?] > E196[EXEMPLAR_VALUE_UNKNOWN] > E197[CARD=KLAR?]	LOCAL_STATE_RELEASE_ENTRY	Fortschreibe Buchung `B2-S010` beim Besitzerposten „mittleren linken f82r-Ring-/Inline-Knotenposten“: stelle den exemplarisch angegebenen örtlichen Zustands-/Temperaturwert `B2-S010:ACTION_TEMPER_01` ein; führe die exemplarisch bestimmte örtliche Stationshandlung `B2-S010:ACTION_APPLY_01` am aktuellen Besitzer aus; prüfe den im Master bezeichneten Freigabezustand `B2-S010:STATE_GATE_01` und markiere erst danach den Posten bereit. Endstand nur in B2: ACTIVE `B2:I003`, TARGET `B2:T009`, PREVIOUS `B2:I001`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	1	mehrere formale Expansionen	NO:f82r.7	Ring, Wellen und Sternknoten können Strahl-/Schmuckmotive sein und enden lokal.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B2-S011	R3_TECHNICAL	B2	f82r	F057	4	198|199|200|201	F057=UNRESOLVED:B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	BREAK_VISIBLE_GAP -> SET_UNRESOLVED_OWNER[F057:UNRESOLVED:B2_MIDDLE_RIGHT_AMBIGUOUS_STATION]	OWNER[F057=UNRESOLVED:B2_MIDDLE_RIGHT_AMBIGUOUS_STATION] || E198[EXEMPLAR_VALUE_UNKNOWN] > E199[EXEMPLAR_VALUE_UNKNOWN] > E200[EXEMPLAR_VALUE_UNKNOWN] > E201[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B2-S011` beim Besitzerposten „ungelösten mittleren f82r-Linie-/Podestposten“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S011` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I003` und gegebenenfalls Ziel `B2:T009`. Endstand nur in B2: ACTIVE `B2:I003`, TARGET `B2:T009`, PREVIOUS `B2:I001`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	3	vollständiger Quellenwert exemplar-only; mindestens ein Besitzer ungelöst	NO:f82r.19	Die horizontale Linie berührt das Liegepodest nicht sicher; ohne Exemplar ist selbst der örtliche Besitzer unentscheidbar.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B2-S012	R3_TECHNICAL	B2	f82r	F058|F059	8	202|203|204|205|206|207|208|209	F058=UNRESOLVED:B2_MIDDLE_RIGHT_AMBIGUOUS_STATION > F059=DIRECT_VISIBLE:B2_LOWER_GREEN_MULTI_FIGURE_POOL	KEEP_UNRESOLVED_OWNER[F058:UNRESOLVED:B2_MIDDLE_RIGHT_AMBIGUOUS_STATION] -> BREAK_VISIBLE_GAP -> SET_DIRECT_OWNER[F059:DIRECT_VISIBLE:B2_LOWER_GREEN_MULTI_FIGURE_POOL]	OWNER[F058=UNRESOLVED:B2_MIDDLE_RIGHT_AMBIGUOUS_STATION > F059=DIRECT_VISIBLE:B2_LOWER_GREEN_MULTI_FIGURE_POOL] || E202[EXEMPLAR_VALUE_UNKNOWN] > E203[CARD=KLAR?] > E204[EXEMPLAR_VALUE_UNKNOWN] > E205[CARD=TEMPERIEREN?] > E206[EXEMPLAR_VALUE_UNKNOWN] > E207[CARD=MASS?|FORMAL=VORGABEPARAMETER?] > E208[EXEMPLAR_VALUE_UNKNOWN] > E209[EXEMPLAR_VALUE_UNKNOWN]	LOCAL_STATE_RELEASE_ENTRY	Fortschreibe Buchung `B2-S012` beim Besitzerposten „ungelösten mittleren f82r-Linie-/Podestposten“ sowie nach lokalem Reset beim Besitzerposten „unteren grünen f82r-Mehrfigurenfeld“: prüfe den im Master bezeichneten Freigabezustand `B2-S012:STATE_GATE_01` und markiere erst danach den Posten bereit; stelle den exemplarisch angegebenen örtlichen Zustands-/Temperaturwert `B2-S012:ACTION_TEMPER_01` ein; trage den Masterwert `B2-S012:PARAMETER_ASSIGN_01` als örtliches Stationsmaß oder Dauer ein. Endstand nur in B2: ACTIVE `B2:I003`, TARGET `B2:T009`, PREVIOUS `B2:I001`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	4	mehrere formale Expansionen; Aussage überschreitet physische Linie; mindestens ein Besitzer ungelöst; sichtbare Lücke erzwingt Ownerwechsel innerhalb der Aussage	YES:f82r.19→f82r.23; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	Die Aussage kreuzt zwei sichtbare Besitzer; sie ist nur als zweigliedrige Klausel mit explizitem Reset ausführbar. Die horizontale Linie berührt das Liegepodest nicht sicher; ohne Exemplar ist selbst der örtliche Besitzer unentscheidbar. Das Grünfeld besitzt keine gezeichnete Zuleitung aus den oberen Vignetten.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B2-S013	R3_TECHNICAL	B2	f82r	F060	1	210	F060=INHERITED_VISIBLE:B2_LOWER_GREEN_MULTI_FIGURE_POOL	INHERIT_OWNER[F060:INHERITED_VISIBLE:B2_LOWER_GREEN_MULTI_FIGURE_POOL]	OWNER[F060=INHERITED_VISIBLE:B2_LOWER_GREEN_MULTI_FIGURE_POOL] || E210[CARD=ABLASSEN?]	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	Fortschreibe Buchung `B2-S013` beim Besitzerposten „unteren grünen f82r-Mehrfigurenfeld“: schließe den lokalen End-/Ablassposten `B2-S013:TERMINAL_DRAIN_01` ab; vererbe keinen Weiterfluss. Endstand nur in B2: ACTIVE `B2:I003`, TARGET `B2:T009`, PREVIOUS `B2:I001`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	0	formaler Kanal eindeutig; kein Layout- oder Ownerrepair	NO:f82r.23	Das Grünfeld besitzt keine gezeichnete Zuleitung aus den oberen Vignetten.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B2-S014	R3_TECHNICAL	B2	f82r	F061	1	211	F061=INHERITED_VISIBLE:B2_LOWER_GREEN_MULTI_FIGURE_POOL	INHERIT_OWNER[F061:INHERITED_VISIBLE:B2_LOWER_GREEN_MULTI_FIGURE_POOL]	OWNER[F061=INHERITED_VISIBLE:B2_LOWER_GREEN_MULTI_FIGURE_POOL] || E211[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B2-S014` beim Besitzerposten „unteren grünen f82r-Mehrfigurenfeld“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S014` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I003` und gegebenenfalls Ziel `B2:T010`. Endstand nur in B2: ACTIVE `B2:I003`, TARGET `B2:T010`, PREVIOUS `B2:I001`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	2	vollständiger Quellenwert exemplar-only	NO:f82r.23	Das Grünfeld besitzt keine gezeichnete Zuleitung aus den oberen Vignetten.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B2-S015	R3_TECHNICAL	B2	f82r	F062	2	212|213	F062=DIRECT_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS	BREAK_VISIBLE_GAP -> SET_DIRECT_OWNER[F062:DIRECT_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS]	OWNER[F062=DIRECT_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS] || E212[EXEMPLAR_VALUE_UNKNOWN] > E213[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B2-S015` beim Besitzerposten „lokalen Randstationen des unteren f82r-Feldes“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S015` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I004` und gegebenenfalls Ziel `B2-S015:TARGET_UNSET`. Endstand nur in B2: ACTIVE `B2:I004`, TARGET `UNSET`, PREVIOUS `B2:I003`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	2	vollständiger Quellenwert exemplar-only	NO:f82r.26	Benachbarte Figurenplätze sind nicht durch Leitungen oder eine sichtbare Abfolge verbunden.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B2-S016	R3_TECHNICAL	B2	f82r	F063|F064	8	214|215|216|217|218|219|220|221	F063=INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS > F064=INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS	INHERIT_OWNER[F063:INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS] -> INHERIT_OWNER[F064:INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS]	OWNER[F063=INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS > F064=INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS] || E214[CARD=ZIEL?] > E215[EXEMPLAR_VALUE_UNKNOWN] > E216[EXEMPLAR_VALUE_UNKNOWN] > E217[CARD=MASS?] > E218[EXEMPLAR_VALUE_UNKNOWN] > E219[FORMAL=STANDARDSLOT_SETZEN] > E220[EXEMPLAR_VALUE_UNKNOWN] > E221[EXEMPLAR_VALUE_UNKNOWN]	LOCAL_TARGET_ASSIGNMENT_ENTRY	Fortschreibe Buchung `B2-S016` beim Besitzerposten „lokalen Randstationen des unteren f82r-Feldes“: setze den lokalen Zielslot `B2:T011` aus `B2-S016:TARGET_ASSIGN_01`; trage den Masterwert `B2-S016:PARAMETER_ASSIGN_01` als örtliches Stationsmaß oder Dauer ein; trage den Masterwert `B2-S016:PARAMETER_ASSIGN_02` als örtliches Stationsmaß oder Dauer ein. Endstand nur in B2: ACTIVE `B2:I004`, TARGET `B2:T011`, PREVIOUS `B2:I003`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	2	mehrere formale Expansionen; Aussage überschreitet physische Linie	YES:f82r.26→f82r.27; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	Benachbarte Figurenplätze sind nicht durch Leitungen oder eine sichtbare Abfolge verbunden.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B2-S017	R3_TECHNICAL	B2	f82r	F065	2	222|223	F065=INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS	INHERIT_OWNER[F065:INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS]	OWNER[F065=INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS] || E222[EXEMPLAR_VALUE_UNKNOWN] > E223[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B2-S017` beim Besitzerposten „lokalen Randstationen des unteren f82r-Feldes“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S017` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I004` und gegebenenfalls Ziel `B2:T012`. Endstand nur in B2: ACTIVE `B2:I004`, TARGET `B2:T012`, PREVIOUS `B2:I003`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	2	vollständiger Quellenwert exemplar-only	NO:f82r.27	Benachbarte Figurenplätze sind nicht durch Leitungen oder eine sichtbare Abfolge verbunden.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B2-S018	R3_TECHNICAL	B2	f82r	F066	1	224	F066=INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS	INHERIT_OWNER[F066:INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS]	OWNER[F066=INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS] || E224[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B2-S018` beim Besitzerposten „lokalen Randstationen des unteren f82r-Feldes“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S018` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I004` und gegebenenfalls Ziel `B2:T012`. Endstand nur in B2: ACTIVE `B2:I004`, TARGET `B2:T012`, PREVIOUS `B2:I003`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	2	vollständiger Quellenwert exemplar-only	NO:f82r.27	Benachbarte Figurenplätze sind nicht durch Leitungen oder eine sichtbare Abfolge verbunden.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
