locus	edition	group_count	flat_matches	raw_grouped_line
f81r.1	RF1b	7	1	polchoy.qoked@222;.{ch'}ol.opched@222;.olpchedy.ofsh@152;y.oly
f81r.2	ZL3b	8	1	dchey.lshl.alched.qokol.chol.otar,chedy.oky
f81r.2	IT2a	8	1	dchey.lshl.olched.qokol.chol.otar.chedy.oky
f81r.2	RF1b	8	1	@152;chey.lshl.alched.qokol.chol.otar.chedy.oky
f81r.3	ZL3b	8	1	qotey.l,chees.olkal.ol,chedy.okar.shedy
f81r.3	IT2a	7	1	qotey.lchees.olkal.ol.chedy.okar.shedy
f81r.3	RF1b	8	1	qotey.l.chees.olkal.ol.chedy.okar.she@152;y
f81r.4	ZL3b	7	1	dchedy.qokain.ol.ol.chcthy.ykeedy,al
f81r.4	IT2a	7	1	dchedy.qokain.ol.ol.chcthy.ykeedy.al
f81r.4	RF1b	7	1	dchedy.qokain.ol.ol.chcthy.ykeedy.al
f81r.5	ZL3b	9	1	qol.cheol.okeey.ol.ol.olaiin.ol.or,ain
f81r.5	IT2a	9	1	qol.cheol.okeey.ol.ol.ol.aiin.ol.orain
f81r.5	RF1b	10	1	qol.cheol.okeey.ol.ol.ol,aiin.ol.or.ain
f81r.6	ZL3b	7	1	sar.ol,eses.oteey.shor.qokeey.ol
f81r.6	IT2a	7	1	sar.ol.eses.oteey.shor.qokeey.ol
f81r.6	RF1b	7	1	sar.ol.eses.oteey.shor.qokeey.ol
f81r.7	ZL3b	5	1	dshees.okain.chcthy.otey.okain
f81r.7	IT2a	5	1	dshees.okain.chcthy.otey.okain
f81r.7	RF1b	5	1	@152;{ch'}ees.okain.chcthy.otey.okain
f81r.8	ZL3b	6	1	pchedy.qokeey.oty.qotey.oteey.oly
f81r.8	IT2a	6	1	pchedy.qokeey.oty.qotey.oteey.oly
f81r.8	RF1b	6	1	pche@152;y.qokeey.oty.qotey.oteey.oly
f81r.9	ZL3b	4	1	qoteesy.qotedy.qokeedy.chcphey
f81r.9	IT2a	4	1	qoteesy.qotedy.qokeedy.chcphey
f81r.9	RF1b	4	1	qoteesy.qote@152;y.qokee@152;y.chcphey
f81r.10	ZL3b	6	1	chol.dain.otedy.cheey.qotain.ly
f81r.10	IT2a	6	1	chol.dain.otedy.cheey.qotain.ly
f81r.10	RF1b	6	1	chol.dain.ote@152;y.cheey.qotain.ly
f81r.11	ZL3b	4	1	olsheol.olkedy.sheckhedy.oltedy
f81r.11	IT2a	4	1	olsheol.olkedy.sheckhedy.oltedy
f81r.11	RF1b	5	1	ol,{ch'}eol.olkedy.{ch'}eckhedy.oltedy
f81r.12	ZL3b	6	1	ychedy.tedy.ol.sheedy.qokeey.loly
f81r.12	IT2a	6	1	ychedy.tedy.ol.sheedy.qokeey.loly
f81r.12	RF1b	6	1	ychedy.tedy.ol.sheedy.qokeey.loly
f81r.13	ZL3b	6	1	dchol.shedy.qotedy.qol.chedy.chetyry
f81r.13	IT2a	7	1	dchol.shedy.qotedy.qol.chedy.chety.ry
f81r.13	RF1b	6	1	dchol.{ch'}ed@222;.qoted@222;.qol.ched@222;.chetyry
f81r.14	ZL3b	6	1	qokechedy.qolsheedy.or,ain.arol.oeeedy
f81r.14	IT2a	6	1	qokechedy.qol.sheedy.orain.arol.oeeedy
f81r.14	RF1b	7	1	qokeche@152;y.qol,{ch'}ee@152;y.or.ain.arol.oeee@152;@222;
f81r.15	ZL3b	5	1	sain.ol.cheedy.qokeedy.otedy
f81r.15	IT2a	5	1	sain.ol.cheedy.qokeedy.otedy
f81r.15	RF1b	5	1	sain.ol.cheedy.qokeedy.ote@152;y
f81r.16	ZL3b	6	1	polchdy.qopchol.qokor.olpchedy.opol.oraisy
f81r.16	IT2a	6	1	polchdy.qopchol.qokor.olpchedy.opol.oroiry
f81r.16	RF1b	6	1	polch@152;y.qopchol.qo@176;or.olpche@152;y.opol.oraisy
f81r.17	ZL3b	7	1	y,checthy.okeedy.shey.qokedy.ol.ochedar
f81r.17	IT2a	6	1	ychecthy.okeedy.shey.qokedy.ol.ochedar
f81r.17	RF1b	7	1	y.checthy.okeedy.shey.qokedy.ol.ochedar
f81r.18	ZL3b	6	1	osheedy.shedy.ol.shedy.okeedy.oror
f81r.18	IT2a	6	1	osheedy.shedy.ol.shedy.okeedy.orar
f81r.18	RF1b	6	1	oshee@152;y.she@152;y.ol.shedy.okeedy.orar
f81r.19	ZL3b	5	1	qokedy.sheedy.chedy.qoteedy.olam
f81r.19	IT2a	5	1	qokedy.sheedy.chedy.qoteedy.olam
f81r.19	RF1b	6	1	qokedy.shee@152;y.chedy.qoteedy.ol,am
f81r.20	ZL3b	7	1	qopchedy.qol.chedy.qokeey.odaiin.rain.daly
f81r.20	IT2a	7	1	qopchedy.qol.chedy.qokeey.odaiin.rain.daly
f81r.20	RF1b	7	1	qopchedy.qol.chedy.qokeey.odaiin.rain.@152;aly
f81r.21	ZL3b	7	1	dshedy.qokal.olkeey.oteey.olshey.otey,lol
f81r.21	IT2a	7	1	dshedy.qokal.olkeey.oteey.olshey.otey.lol
f81r.21	RF1b	7	1	dshedy.qokal.olkeey.oteey.olshey.otey.lol
f81r.22	ZL3b	9	1	qotal.chedy.qol.ol.daiin.ol,chedar.ol.oly
f81r.22	IT2a	9	1	qotal.chedy.qol.ol.daiin.ol.chedar.ol.oly
f81r.22	RF1b	9	1	qotal.chedy.qol.ol.daiin.ol.chedar.ol.oly
f81r.23	ZL3b	6	1	[ch:sh]ey.okain.sheckhy.soiin.chey.lchey
f81r.23	IT2a	6	1	chey.okain.sheckhy.soiin.chey.lchey
f81r.23	RF1b	6	1	chey.okain.sheckhy.soiin.chey.lchey
f81r.24	ZL3b	7	1	par,ody.shecphy.cheol.qotaldar.otedy.oly
f81r.24	IT2a	7	1	parody.shecphy.cheol.qotal.dar.otedy.oly
f81r.24	RF1b	8	1	par.ody.shecphy.cheol.qotal,@152;ar.otedy.oly
f81r.25	ZL3b	8	1	sar.shedy.qol,otain.okair.okal.chedy.dy
f81r.25	IT2a	8	1	sar.shedy.qol.otain.okais.okal.chedy.dy
f81r.25	RF1b	8	1	s@221;r.shedy.qol.otain.okair.okal.chedy.dy
f81r.26	ZL3b	7	1	pchedy.qokey.oteol.qol.sheor.shedy.qcthdys
f81r.26	IT2a	7	1	pchedy.qokey.oteol.qol.sheor.shedy.qcthdys
f81r.26	RF1b	7	1	pchedy.qokey.oteol.qol.shear.shedy.qcthdys
f81r.27	ZL3b	6	1	sol.chedy.qokedy.olkedy.dol.qokchedy
f81r.27	IT2a	6	1	sal.chedy.qokedy.olkedy.dol.qokchedy
f81r.27	RF1b	6	1	s@221;l.che@152;y.qoke@152;y.olkedy.dol.qokchedy
f81r.28	ZL3b	7	1	qokesdy.chedy.qokar.chey.taiin.otey.lchl
f81r.28	IT2a	7	1	qokesdy.chedy.qokar.chey.taiin.otey.lchl
f81r.28	RF1b	7	1	qokesdy.chedy.qokar.chey.taiin.otey.lchl
f81r.29	ZL3b	9	1	y,sheedy.shy.chey.l,chcthy.ytar.olkaiin.ol
f81r.29	IT2a	8	1	y.sheedy.shy.chey.lchcthy.ytar.olkaiin.ol
f81r.29	RF1b	8	1	ysheedy.shy.chey.l.chcthy.ytar.olkaiin.ol
f81r.30	ZL3b	8	1	l.shedy.qokedy.sor.olkar.ol,kaiin.olkshdy
f81r.30	IT2a	7	1	l.shedy.qokedy.sor.olkar.olkaiin.olkshdy
f81r.30	RF1b	8	1	l.{ch'}e@152;y.qokedy.sor.olkar.ol.kaiin.olk{ch'}dy
f81r.31	ZL3b	11	1	sol,shedy.ol.lchedy.shedy.shy.olkedy.ches.ar.or.oraiiin
f81r.31	IT2a	11	1	sol.shedy.ol.lchedy.shedy.shy.olkedy.ches.ar.or.oraiiin
f81r.31	RF1b	11	1	sol.shedy.ol.lche@152;y.she@152;@222;.shy.olkedy.ches.ar.or.oraiiin
f81v.10	ZL3b	8	1	polshy.[a:o]shyteed.qop.okeedy.otedy.okshedy.qoty.dairam
f81v.10	IT2a	8	1	polshy.oshyteed.qop.okeedy.otedy.okshedy.qoty.dairam
f81v.10	RF1b	9	1	polshy.oshytee@152;.qop.okee@152;y.ote@152;y.okshed@222;.qok@222;.dair,am
f81v.11	ZL3b	11	1	[y:?]shey.qokeey.okeey.oky.ykeey.qoky.oky.lky.olchy.ky.dsholyd
f81v.11	IT2a	10	1	oshey.qokeey.okeey.oky.ykeey.qoky.okylky.olchy.ky.dsholyd
f81v.11	RF1b	11	1	yshey.qokeey.okeey.oky.ykeey.qoky.oky,lky.olchy.ky.@152;sholyd
f81v.12	ZL3b	9	1	qol.ol.chdy.shedy.qokedy.ytedy.chetedy.lkedey.ytedy
f81v.12	IT2a	9	1	qol.ol.chdy.shedy.qokedy.ytedy.chetedy.lkedey.ytedy
f81v.12	RF1b	9	1	qol.ol.chdy.{ch'}e@152;y.qokedy.ote@152;y.chetedy.lkedey.ytedy
f81v.13	ZL3b	9	1	ykeshey.dch[s:]ed<!s above e>,ytedy.ytedy.dar.ykeda{iph}y.qoty.ykedy.okal
f81v.13	IT2a	10	1	ykecsey.dched.ytedy.ytedy.dar.ykeda.iphy.qoty.ykedy.okal
f81v.13	RF1b	9	1	yke{ch'}ey.@152;chsed.yte@152;y.yted@222;.dar.ykedacphy.qoty.yke@152;y.okal
f81v.14	ZL3b	8	1	dshedy.ykeedy.sheeky.daiin.okedy.qokeed.qokedy.lchpchdy
f81v.14	IT2a	8	1	dshedy.ykeedy.cseeky.daiin.okedy.qokeed.qokedy.lchpchdy
f81v.14	RF1b	8	1	dshedy.ykeedy.{ch'}eeky.daiin.okedy.qokeed.qokedy.lchpchdy
f81v.15	ZL3b	9	1	qokal.chedy.ol.sheey.salshcthdy.qofchedy.r.chedy.ltary
f81v.15	IT2a	9	1	qokal.chedy.ol.sheey.salshcthdy.qofchedy.r.chedy.ltary
f81v.15	RF1b	9	1	qokal.chedy.ol.sheey.salshcthdy.qopchedy.r.chedy.ltary
f81v.16	ZL3b	10	1	lor.shedy.qoeedy.ol.chy.rshdy.lshedy.dar.chdy.pchdy
f81v.16	IT2a	10	1	lor.shedy.qoeedy.ol.chy.rshdy.lshedy.dar.chdy.pchdy
f81v.16	RF1b	12	1	l,or.shedy.qoee@152;y.ol.chy.r,sh@152;y.lshedy.dar.chdy.pchdy
f81v.17	ZL3b	9	1	sshkchdy.chedy.ol.shedy.qolchedy.qokain.{ch'}ckhy.dl.ral
f81v.17	IT2a	9	1	sshkchdy.chedy.ol.shedy.qolchedy.qokain.shckhy.dl.ral
f81v.17	RF1b	9	1	sshkchdy.chedy.ol.shedy.qolchedy.qokain.{ch'}ckhy.dl.ral
f81v.18	ZL3b	10	1	qokchdy.chey.ol.cheky.ol.shedy.qokedy.qokedy.chckhy.qoky
f81v.18	IT2a	10	1	qokchdy.chey.ol.cheky.ol.shedy.qokedy.qokedy.chckhy.qoky
f81v.18	RF1b	10	1	qokch@152;y.chey.ol.cheky.ol.shedy.qoke@152;y.qokedy.chckhy.qoky
f81v.19	ZL3b	10	1	solkeey.ol.shedy.qokar.shckhy.d{ch'}edy.qokar.qokal.dol,chy
f81v.19	IT2a	10	1	solkeey.ol.shedy.qokar.sheckhy.dcsedy.qokar.qokal.dol.chy
f81v.19	RF1b	10	1	solkeey.ol.she@152;y.qokar.shckhy.d{ch'}edy.qokas.qokal.dol.chy
f81v.20	ZL3b	8	1	qocthey.chekal.chedy.qokedy.lshety.qoldy.ltedy.qotain
f81v.20	IT2a	8	1	qocthey.chekal.chody.qokedy.lshety.qoldy.ltedy.qotain
f81v.20	RF1b	8	1	qocthey.chekal.chedy.qoke@152;y.lshety.qoldy.lte@152;y.qotain
f81v.21	ZL3b	9	1	lsho.qokey.lshedy.lshedy.chedy.qolky.lchedal.qol.otar
f81v.21	IT2a	9	1	lsho.qokey.lshedy.lshedy.chedy.qolky.lchedal.qol.otar
f81v.21	RF1b	9	1	lsho.qokey.lshedy.lshe@152;y.chedy.qolky.lchedal.qol.otar
f81v.22	ZL3b	8	1	qokal.qol.oiin.cheey.dal.lchedy.chedy.salchtedytar
f81v.22	IT2a	9	1	qokal.qol.oiin.cheey.dal.lohedy.shedy.sal.chtedytar
f81v.22	RF1b	8	1	qokal.qol.oiin.chee@222;.dal.lchedy.chedy.salchtedytar
f81v.23	ZL3b	9	1	shol.qe[t:k]chy.ykaiin.olkain.shedy.qoky.dchedy.rol.olcthdy
f81v.23	IT2a	10	1	shol.qekchy.ykaiin.olkain.shedy.qoky.dchedy.rol.ol.cthdy
f81v.23	RF1b	10	1	shol.qekchy.ykaiin.olkain.{ch'}e@152;y.qoky.dchedy.rol.ol,cthdy
f81v.24	ZL3b	10	1	ytey.okchedy.qokal.okeey.qol.cheedy.sal.teol.dchdy.ly
f81v.24	IT2a	10	1	ytey.okchedy.qokal.okeey.qol.cheedy.sal.teol.dchdy.ly
f81v.24	RF1b	10	1	ytey.okche@152;y.qokal.okeey.qol.chee@152;y.sal.teol.dchd@222;.ly
f81v.25	ZL3b	12	1	oshedy.qotedy.sh[o:a]l.chedy.y,shchey.ol,chey.qol,chedy,tchd.oky
f81v.25	IT2a	11	1	oshedy.qotedy.shol.chedy.yshchey.ol.chey.qol.chedy.tchd.oky
f81v.25	RF1b	10	1	oshedy.qotedy.{ch'}ol.che@152;y.yshchey.ol.chey.qol.che@152;ytchd.oky
f81v.26	ZL3b	9	1	[?:q]ol.checholtar.oiin.okedy.dal.shey.olkeol.olkeedy.okeol
f81v.26	IT2a	10	1	ol.chechol.tar.oiin.okedy.dal.shey.olkeol.olkeedy.okeol
f81v.26	RF1b	10	1	qol.chechol,tar.@221;iin.oke@152;y.dal.{ch'}ey.olkeol.olkeedy.okeol
f81v.27	ZL3b	7	1	dsheol.oiiin.olkeedy.tedy.cheky.shckhedy.chal
f81v.27	IT2a	7	1	dsheol.oiiin.olkeedy.tedy.cheky.shckhedy.chal
f81v.27	RF1b	7	1	dsheol.oiiin.olkeedy.tedy.cheky.shckhedy.chal
f82r.1	ZL3b	8	1	qosheedy.qokeol.daiin.shckhy<->okeeor.cheey.daiin.shey
f82r.1	IT2a	8	1	qocseedy.qokeol.daiin.shckhy<->okeeor.cheey.daiin.shey
f82r.1	RF1b	8	1	qo{ch'}eedy.qokeol.daiin.shckhy<->okeeor.cheey.daiin.shey
f82r.2	ZL3b	8	1	dchedy.qolchedy.qokain.dy<->qokeedy.qokal.lcheckhy.lched
f82r.2	IT2a	8	1	dchedy.qolchedy.qokain.dy<->qokeedy.qokal.lcheckhy.lched
f82r.2	RF1b	8	1	dche@152;y.qolchedy.qokain.dy<->qokeedy.qokal.lcheckhy.lched
f82r.3	ZL3b	6	1	qokeey.lcheckhedy.qokaly<->solkaiin.chckhy.qokaiin
f82r.3	IT2a	6	1	qokeey.lcheckhedy.qokaly<->solkaiin.chckhy.qokaiin
f82r.3	RF1b	6	1	qokeey.lcheckhedy.qokaly<->solkaiin.chckhy.qokaiin
f82r.4	ZL3b	8	1	qokaiin.octheol.chkeey.ldy<->oteey.qokal.sheckhy.qoky
f82r.4	IT2a	8	1	qokaiin.octheol.chkeey.ldy<->oteey.qokal.sheckhy.qoky
f82r.4	RF1b	8	1	qokaiin.octheol.chkeey.ldy<->oteey.qokal.sheckhy.qoky
f82r.5	ZL3b	8	1	sol.lkchedy.qokeedy.qokal<->cthol.chedy.qoteedy.qokal
f82r.5	IT2a	8	1	sol.lkchedy.qokeedy.qokal<->cthol.chedy.qoteedy.qokal
f82r.5	RF1b	8	1	sol.lkchedy.qokeedy.qokal<->cthol.che@152;y.qotee@152;y.qotal
f82r.6	ZL3b	9	1	sar.shedy.qol.shedaiin.sheckhy.okal.sheky.qotaiin.chedol
f82r.6	IT2a	9	1	sor.shedy.qol.shedaiin.sheckhy.okal.sheky.qotaiin.chedol
f82r.6	RF1b	9	1	sar.shedy.qol.shedaiin.sheckh@222;.okal.sheky.qotaiin.ched@221;l
f82r.7	ZL3b	9	1	dshedy.sotaiin.qokar.shedy.solshedy.qokeey.qoky.ls.cheey
f82r.7	IT2a	9	1	dshedy.sotaiin.qokar.shedy.solshedy.qokeey.qoky.ls.cheey
f82r.7	RF1b	9	1	dshedy.sotaiin.qokar.shedy.sol{ch'}edy.qokeey.qoky.ls.cheey
f82r.8	ZL3b	10	1	qekeey.sheedy.qokedy.lcho,r.cheey.qokey.qotal.chedy.qoteor
f82r.8	IT2a	9	1	qokeey.sheedy.qokedy.lchor.cheey.qokey.qotal.chedy.qoteor
f82r.8	RF1b	9	1	qekeey.sheedy.qoke@152;y.lchor.cheey.qokey.qotal.che@152;y.qoteor
f82r.9	ZL3b	6	1	ssholshecthy.qokaiin.chkedy.rchey.dairchey.qokaiin
f82r.9	IT2a	7	1	sshol.shecthy.qokaiin.chkedy.rchey.dairchey.qokaiin
f82r.9	RF1b	6	1	ssholshecthy.qokaiin.chke@152;y.rchey.dairchey.qokaiin
f82r.11	ZL3b	8	1	kolchdy.qokedy.qopol.qotedor.chopchedy.qotal,chedy.kam
f82r.11	IT2a	8	1	kolchdy.qokedy.qopol.qotedor.chopchedy.qotal.chedy.kam
f82r.11	RF1b	8	1	@176;olchdy.qokedy.qopol.qotedor.chopchedy.qotal.chedy.@176;am
f82r.12	ZL3b	8	1	otedy.qodched.olqo.dar.checkho,lolol.okal.okarchedy
f82r.12	IT2a	9	1	otedy.qodched.olqo.dar.checkho.lolol.okal.okair.chedy
f82r.12	RF1b	7	1	ote@152;y.qodched.olqo.dar.checkhololol.okal.okarchedy
f82r.13	ZL3b	8	1	tcheol.olchedy.qokeedy.qotedy.chedar.cheey.lchey.solarol
f82r.13	IT2a	9	1	tcheol.olchedy.qokeedy.qotedy.chedar.cheey.lchey.sal.arol
f82r.13	RF1b	8	1	tcheol.olchedy.qokeedy.qotedy.chedar.cheey.lchey.salarol
f82r.14	ZL3b	9	1	r,olchy.qokal.chey.qokain.deeedy.qokeey.qokaiin.olchedy
f82r.14	IT2a	8	1	rolchy.qokol.chey.qokain.deeedy.qokeey.qokaiin.olchedy
f82r.14	RF1b	9	1	r.olchy.qok@221;l.chey.qokain.deeedy.qokeey.qokaiin.olche@152;y
f82r.15	ZL3b	10	1	kedy.lchedy.qokedy.qok[ee:ch]dy.lkeedy.qokaiin.dy.daiin.chdy,dy
f82r.15	IT2a	10	1	tedy.lchedy.qokedy.qokchdy.lkeedy.qokaiin.dy.daiin.chdy.dy
f82r.15	RF1b	10	1	tedy.lchedy.qokedy.qokee@152;y.lkee@152;y.qokaiin.dy.daiin.ch@152;y.dy
f82r.16	ZL3b	12	1	qokeedy.lchedy.qokeedy.cheey.r.or.ol.s,aiin.chey.ra{cty}.dam
f82r.16	IT2a	10	1	qokeedy.lchedy.qokeedy.cheey.ror.ol.saiin.chey.raity.dam
f82r.16	RF1b	12	1	qokeedy.lchedy.qokeedy.cheey.r.@221;r.ol.s.aiin.chey.ra{cty}.@152;am
f82r.17	ZL3b	8	1	dshedy.qoteey.chedy.qokeeey.qokedy.lteedy.qokeedy.ralchey
f82r.17	IT2a	8	1	dshedy.qoteey.chedy.qokeeey.qokedy.lteedy.qokeedy.rolchey
f82r.17	RF1b	8	1	dshedy.qoteey.che@152;y.qokeeey.qokedy.lteedy.qokeedy.rolchey
f82r.18	ZL3b	12	1	polched.otain.shedy.shedy.dal.chedar.qokeey.ykeey.l,s,araiin,ory
f82r.18	IT2a	10	1	polched.otain.shedy.shedy.dal.chedar.qokeey.okeey.lsoraiin.ory
f82r.18	RF1b	10	1	polched.otain.shedy.shedy.@152;al.che@152;ar.qokeey.ykeey.lsoraiin.ory
f82r.19	ZL3b	5	1	okain.char.okain.qokeedy.lchy
f82r.19	IT2a	5	1	okain.char.okain.qokeedy.lchy
f82r.19	RF1b	5	1	okain.char.okain.qokee@152;y.lchy
f82r.20	ZL3b	9	1	posalshy.qokedy.cphal.shedy.sheol,keeedy.lkaiin.shedy.qoly
f82r.20	IT2a	9	1	posalshy.qokedy.cphal.shedy.sheol.keeedy.lkaiin.shedy.qoly
f82r.20	RF1b	8	1	posalshy.qoked@222;.cphal.{ch'}e@152;y.sheolkeee@152;y.lkaiin.she@152;y.qoly
f82r.21	ZL3b	10	1	daiin.cheoky.lkedy.salshey.daiin.chey.qol.chedy.qokeey.dal
f82r.21	IT2a	10	1	daiin.cheoky.lkedy.rolshey.daiin.chey.qol.chedy.qokeey.dal
f82r.21	RF1b	10	1	daiin.cheoky.lkedy.solshey.daiin.chey.qol.chedy.qokeey.dal
f82r.22	ZL3b	9	1	qokaiin.cheor.sheey.qokaiin.shckhey.qol,keeedy.qokeeey.ra[s:r]y
f82r.22	IT2a	9	1	qokaiin.cheor.sheey.qokaiin.shckhey.qol.keeedy.qokeeey.rary
f82r.22	RF1b	8	1	qokaiin.cheor.sheey.qokaiin.shckhey.qolkeeedy.qokeeey.rary
f82r.23	ZL3b	9	1	cheey.qcthey.qokeey.lcheey.daiin.chey.qokeeedy.lchedy.lar
f82r.23	IT2a	9	1	cheey.qcthey.qokeey.lcheey.daiin.chey.qokeeedy.lchedy.lar
f82r.23	RF1b	9	1	cheey.qcthey.qokeey.lchee@222;.daiin.chey.qokeeed@222;.lche@152;y.lar
f82r.24	ZL3b	10	1	qokeedy.lcheedy.qokeoy.sal.raiin.qokeey.lkeey.qokeey.raiin.ydy
f82r.24	IT2a	10	1	qokeedy.lcheedy.qokeey.sal.raiin.qokeey.lkeey.qokeey.raiin.ydy
f82r.24	RF1b	10	1	qokeedy.lcheedy.qokee@222;.sal.raiin.qokeey.lkeey.qokeey.raiin.ydy
f82r.25	ZL3b	10	1	dol.qoesedy.sheea'l.sheedy.lshed.qockhey.lchedy.lar.sheey.ry
f82r.25	IT2a	10	1	dol.qoesedy.sheeerl.sheedy.lshed.qockhey.lchedy.lor.sheey.ry
f82r.25	RF1b	11	1	dol.qoese@152;@222;.sheeerl.sheedy.lshed.qo,ckhey.lchedy.lor.sheey.ry
f82r.26	ZL3b	9	1	tshey.qokeedy.cheal.lchedar.ches.aiin.oteey.qokaiin.okey
f82r.26	IT2a	9	1	tshey.qokeedy.cheal.lchedar.ches.aiin.oteey.qokaiin.okey
f82r.26	RF1b	9	1	tshey.qokeedy.cheal.lche@152;ar.ches.aiin.oteey.qokaiin.okey
f82r.27	ZL3b	8	1	pchedy.rsheal.daldy.qokeedy.rshedy.qoteedy.qokeedy.lochedy
f82r.27	IT2a	8	1	pchedy.rsheal.daldy.qokeedy.rshedy.qoteedy.qokeedy.lochedy
f82r.27	RF1b	8	1	pche@152;y.rsheal.dal@152;y.qokeedy.rshedy.qotee@152;y.qokeedy.loche@152;y
f82r.28	ZL3b	9	1	qokoiin.shedy.qokeedy.qotaiin.chcthey.qoteeol,chey.qokaiin.oly
f82r.28	IT2a	9	1	qokoiin.shedy.qokeedy.qotain.chcthey.qoteeol.chey.qokaiin.oly
f82r.28	RF1b	9	1	qok@221;iin.shedy.qokee@152;y.qotaiin.chcthey.qoteeol.chey.qokaiin.oly
f82r.29	ZL3b	10	1	d,cheey.lchedy.qokeedy.lchedy.rchedy.ok{chh}y.qotedy.qoty.qoty
f82r.29	IT2a	9	1	dcheey.lchedy.qokeedy.lchedy.rchedy.okchhy.qotedy.qoty.qoty
f82r.29	RF1b	9	1	dcheey.lche@152;y.qokeedy.lchedy.rchedy.ok{chh}y.qotedy.qoty.qoty
f82r.30	ZL3b	9	1	qoteey.raiin.cheol.qoteey.shedy.qokeey.lshedy.qokeedy.rag
f82r.30	IT2a	9	1	qoteey.raiin.cheol.qoteey.shedy.qokeey.lshedy.qokeedy.ram
f82r.30	RF1b	10	1	qoteey.r,aiin.cheol.qoteey.shedy.qokeey.lshe@152;y.qokeedy.rag
f82r.31	ZL3b	9	1	cheol.ol.rsheedy.lchedy.qoty.lcheeor.qokain.cheedy.lched
f82r.31	IT2a	9	1	cheol.ol.rsheedy.lchedy.qoty.lcheeor.qokain.cheedy.lched
f82r.31	RF1b	9	1	cheol.ol.rsheedy.lche@152;y.qoty.lcheeor.qokeiin.chee@152;y.lched
f82r.32	ZL3b	9	1	taiin.shedaiin.chckhey.lchey.lcheckhy.sheey.lr.chey.rain
f82r.32	IT2a	10	1	teoiin.she.daiin.chckhey.lchey.lcheckhy.sheey.lr.chey.rain
f82r.32	RF1b	11	1	teoiin.she,daiin.chckhey.lchey.lcheckhy.sheey.lr.chey.r,ain
f82r.33	ZL3b	6	1	sain.ol,cheol.{ikh}ey.cheor.chey
f82r.33	IT2a	6	1	sain.ol.cheol.ikhey.cheor.chey
f82r.33	RF1b	6	1	sain.ol.cheol.{ikh}ey.cheor.chey
f83r.1	ZL3b	7	1	tchedy.lpchedy.op{ch'}edy.chepol.pchedar.shedy.qopchedy
f83r.1	IT2a	7	1	tchedy.lpchedy.opcsedy.chepol.pchedar.shedy.qopchedy
f83r.1	RF1b	7	1	tchedy.lpche@152;y.op{ch'}cdy.chepol.pche@152;ar.she@152;y.qopchedy
f83r.2	ZL3b	11	1	sol.cheey.qokaiin.shol.lchs.shey.qoteedy.rches.ar.chedy.dor
f83r.2	IT2a	11	1	sol.cheey.qokaiin.shol.lchs.shey.qoteedy.sches.ar.chedy.dor
f83r.2	RF1b	11	1	sol.cheey.qokaiin.shol.lchs.{ch'}ey.qotee@152;y.rches.ar.chedy.d@221;r
f83r.3	ZL3b	10	1	olkeedy.qotal.chkeedy.chey.daiin.chey.lchedy.qokaiin.qotal.dar
f83r.3	IT2a	10	1	olkeedy.qotal.chkeedy.chey.daiin.chey.lchedy.qokaiin.qotal.dar
f83r.3	RF1b	10	1	olkeedy.qotal.chkeedy.chey.daiin.chey.lchedy.qokaiin.qotal.dar
f83r.4	ZL3b	9	1	qokshedy.chedy.qokedy.chkedy.daiin.shetar.shedy.qekaiin.chedy
f83r.4	IT2a	9	1	qokshedy.chedy.qokedy.chkedy.daiin.shetar.shedy.qekaiin.chedy
f83r.4	RF1b	9	1	qokshedy.che@152;y.qokedy.chke@152;y.daiin.shetar.shedy.qekeiiin.chedy
f83r.5	ZL3b	10	1	d{ch'}eey.qotaiin.checkhy.qoty.che[g:d].shedy.qokeey.rchedy.qoteedy.lo
f83r.5	IT2a	10	1	dsheey.qotaiin.checkhy.qoty.cheg.shedy.qokeey.rchedy.qokeedy.lo
f83r.5	RF1b	10	1	d{ch'}eey.qotaiin.checkhy.qoty.cheg.she@152;y.qokeey.rchedy.qokeedy.lo
f83r.6	ZL3b	9	1	schedy.chedchy.qokal.olchedy.qokaiin.chedy.qokeedy.lchedy.qoky
f83r.6	IT2a	9	1	schedy.chedchy.qokal.olchedy.qokaiin.chedy.qokeedy.lchedy.qoky
f83r.6	RF1b	9	1	schedy.chedchy.qokal.olchedy.qokaiin.chedy.qokeedy.lchedy.qoky
f83r.7	ZL3b	10	1	solshed.lsheedy.qeeedy.qoky.o,qol.rsheedy.qokedy.qoteedy.qoteedy
f83r.7	IT2a	9	1	solshed.lsheedy.qeeedy.qoky.oqol.rsheedy.qokedy.qoteedy.qoteedy
f83r.7	RF1b	10	1	solshed.lsheedy.qeeedy.qoky.oqol.r,{ch'}eedy.qokedy.qoteedy.qoteedy
f83r.8	ZL3b	6	1	pchedal.otedy.shecthedchy.qoky.chedy.chary
f83r.8	IT2a	6	1	pchedal.otedy.shecthedchy.qoky.chedy.chary
f83r.8	RF1b	6	1	pchedal.otedy.shecthedchy.qoky.chedy.chary
f83r.18	ZL3b	9	1	pdalshdy.shocphedy.otor.shedy.opshedy.otshdy.qokedol.shdy.soldy
f83r.18	IT2a	10	1	pdal.shdy.shocphedy.otor.shedy.opshedy.otshdy.qokedal.shdy.soldy
f83r.18	RF1b	9	1	pdalshdy.shocphedy.otor.shedy.opshedy.otshdy.qokedal.shdy.soldy
