world	locus	edition	source_group_ids_json	source_groups_json	separators_json	literal_json	confidence
LIGHTNESS	f77r.16	ZL3b	"[""ZL3b|f77r.16|G001"", ""ZL3b|f77r.16|G002"", ""ZL3b|f77r.16|G003"", ""ZL3b|f77r.16|G004"", ""ZL3b|f77r.16|G005"", ""ZL3b|f77r.16|G006"", ""ZL3b|f77r.16|G007"", ""ZL3b|f77r.16|G008""]"	"[""sshedy"", ""qotaiin"", ""chedy"", ""qokaiin"", ""shedy"", ""qolcheedy"", ""qokeedy"", ""lol""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sshedy]"", ""[qotaiin]"", ""wird?"", ""Luft?"", ""[shedy]"", ""[qolcheedy]"", ""[qokeedy]"", ""[lol]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f77r.16	IT2a	"[""IT2a|f77r.16|G001"", ""IT2a|f77r.16|G002"", ""IT2a|f77r.16|G003"", ""IT2a|f77r.16|G004"", ""IT2a|f77r.16|G005"", ""IT2a|f77r.16|G006"", ""IT2a|f77r.16|G007"", ""IT2a|f77r.16|G008""]"	"[""sshedy"", ""qotaiin"", ""chedy"", ""qokaiin"", ""shedy"", ""qolcheedy"", ""qokeedy"", ""lol""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sshedy]"", ""[qotaiin]"", ""wird?"", ""Luft?"", ""[shedy]"", ""[qolcheedy]"", ""[qokeedy]"", ""[lol]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f77r.16	IT2a	"[""IT2a|f77r.16|G001"", ""IT2a|f77r.16|G002"", ""IT2a|f77r.16|G003"", ""IT2a|f77r.16|G004"", ""IT2a|f77r.16|G005"", ""IT2a|f77r.16|G006"", ""IT2a|f77r.16|G007"", ""IT2a|f77r.16|G008""]"	"[""sshedy"", ""qotaiin"", ""chedy"", ""qokaiin"", ""shedy"", ""qolcheedy"", ""qokeedy"", ""lol""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sshedy]"", ""[qotaiin]"", ""wird?"", ""Luft?"", ""[shedy]"", ""[qolcheedy]"", ""[qokeedy]"", ""[lol]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f77r.16	RF1b	"[""RF1b|f77r.16|G001"", ""RF1b|f77r.16|G002"", ""RF1b|f77r.16|G003"", ""RF1b|f77r.16|G004"", ""RF1b|f77r.16|G005"", ""RF1b|f77r.16|G006"", ""RF1b|f77r.16|G007"", ""RF1b|f77r.16|G008""]"	"[""sshedy"", ""qotaiin"", ""che@152;y"", ""qokaiin"", ""{ch'}edy"", ""qolcheedy"", ""qokeedy"", ""lol""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sshedy]"", ""[qotaiin]"", ""[che@152;y]"", ""Luft?"", ""[{ch'}edy]"", ""[qolcheedy]"", ""[qokeedy]"", ""[lol]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f77r.16	RF1b	"[""RF1b|f77r.16|G001"", ""RF1b|f77r.16|G002"", ""RF1b|f77r.16|G003"", ""RF1b|f77r.16|G004"", ""RF1b|f77r.16|G005"", ""RF1b|f77r.16|G006"", ""RF1b|f77r.16|G007"", ""RF1b|f77r.16|G008""]"	"[""sshedy"", ""qotaiin"", ""che@152;y"", ""qokaiin"", ""{ch'}edy"", ""qolcheedy"", ""qokeedy"", ""lol""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sshedy]"", ""[qotaiin]"", ""[che@152;y]"", ""Luft?"", ""[{ch'}edy]"", ""[qolcheedy]"", ""[qokeedy]"", ""[lol]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f77r.17	ZL3b	"[""ZL3b|f77r.17|G001"", ""ZL3b|f77r.17|G002"", ""ZL3b|f77r.17|G003"", ""ZL3b|f77r.17|G004"", ""ZL3b|f77r.17|G005"", ""ZL3b|f77r.17|G006"", ""ZL3b|f77r.17|G007"", ""ZL3b|f77r.17|G008"", ""ZL3b|f77r.17|G009""]"	"[""qoteedy"", ""qoteedy"", ""qokedy"", ""sheed"", ""qeey"", ""saiin"", ""sheety"", ""qokeedy"", ""lol""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE""]"	"[""[qoteedy]"", ""[qoteedy]"", ""[qokedy]"", ""[sheed]"", ""[qeey]"", ""[saiin]"", ""[sheety]"", ""[qokeedy]"", ""[lol]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f77r.17	ZL3b	"[""ZL3b|f77r.17|G001"", ""ZL3b|f77r.17|G002"", ""ZL3b|f77r.17|G003"", ""ZL3b|f77r.17|G004"", ""ZL3b|f77r.17|G005"", ""ZL3b|f77r.17|G006"", ""ZL3b|f77r.17|G007"", ""ZL3b|f77r.17|G008"", ""ZL3b|f77r.17|G009""]"	"[""qoteedy"", ""qoteedy"", ""qokedy"", ""sheed"", ""qeey"", ""saiin"", ""sheety"", ""qokeedy"", ""lol""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE""]"	"[""[qoteedy]"", ""[qoteedy]"", ""[qokedy]"", ""[sheed]"", ""[qeey]"", ""[saiin]"", ""[sheety]"", ""[qokeedy]"", ""[lol]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f77r.17	IT2a	"[""IT2a|f77r.17|G001"", ""IT2a|f77r.17|G002"", ""IT2a|f77r.17|G003"", ""IT2a|f77r.17|G004"", ""IT2a|f77r.17|G005"", ""IT2a|f77r.17|G006"", ""IT2a|f77r.17|G007"", ""IT2a|f77r.17|G008"", ""IT2a|f77r.17|G009""]"	"[""qoteedy"", ""qoteedy"", ""qokedy"", ""sheed"", ""qeey"", ""saiin"", ""sheety"", ""qokeedy"", ""lol""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qoteedy]"", ""[qoteedy]"", ""[qokedy]"", ""[sheed]"", ""[qeey]"", ""[saiin]"", ""[sheety]"", ""[qokeedy]"", ""[lol]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f77r.17	IT2a	"[""IT2a|f77r.17|G001"", ""IT2a|f77r.17|G002"", ""IT2a|f77r.17|G003"", ""IT2a|f77r.17|G004"", ""IT2a|f77r.17|G005"", ""IT2a|f77r.17|G006"", ""IT2a|f77r.17|G007"", ""IT2a|f77r.17|G008"", ""IT2a|f77r.17|G009""]"	"[""qoteedy"", ""qoteedy"", ""qokedy"", ""sheed"", ""qeey"", ""saiin"", ""sheety"", ""qokeedy"", ""lol""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qoteedy]"", ""[qoteedy]"", ""[qokedy]"", ""[sheed]"", ""[qeey]"", ""[saiin]"", ""[sheety]"", ""[qokeedy]"", ""[lol]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f77r.17	RF1b	"[""RF1b|f77r.17|G001"", ""RF1b|f77r.17|G002"", ""RF1b|f77r.17|G003"", ""RF1b|f77r.17|G004"", ""RF1b|f77r.17|G005"", ""RF1b|f77r.17|G006"", ""RF1b|f77r.17|G007"", ""RF1b|f77r.17|G008"", ""RF1b|f77r.17|G009""]"	"[""qoteedy"", ""qoteedy"", ""qoke@152;y"", ""sheed"", ""qeey"", ""saiin"", ""{ch'}eety"", ""qoteedy"", ""lol""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qoteedy]"", ""[qoteedy]"", ""[qoke@152;y]"", ""[sheed]"", ""[qeey]"", ""[saiin]"", ""[{ch'}eety]"", ""[qoteedy]"", ""[lol]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f77r.17	RF1b	"[""RF1b|f77r.17|G001"", ""RF1b|f77r.17|G002"", ""RF1b|f77r.17|G003"", ""RF1b|f77r.17|G004"", ""RF1b|f77r.17|G005"", ""RF1b|f77r.17|G006"", ""RF1b|f77r.17|G007"", ""RF1b|f77r.17|G008"", ""RF1b|f77r.17|G009""]"	"[""qoteedy"", ""qoteedy"", ""qoke@152;y"", ""sheed"", ""qeey"", ""saiin"", ""{ch'}eety"", ""qoteedy"", ""lol""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qoteedy]"", ""[qoteedy]"", ""[qoke@152;y]"", ""[sheed]"", ""[qeey]"", ""[saiin]"", ""[{ch'}eety]"", ""[qoteedy]"", ""[lol]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f77r.18	ZL3b	"[""ZL3b|f77r.18|G001"", ""ZL3b|f77r.18|G002"", ""ZL3b|f77r.18|G003"", ""ZL3b|f77r.18|G004"", ""ZL3b|f77r.18|G005"", ""ZL3b|f77r.18|G006"", ""ZL3b|f77r.18|G007"", ""ZL3b|f77r.18|G008"", ""ZL3b|f77r.18|G009"", ""ZL3b|f77r.18|G010"", ""ZL3b|f77r.18|G011""]"	"[""daiin"", ""cheedy"", ""lshey"", ""qo"", ""l"", ""or"", ""chees"", ""sheckhedy"", ""qol"", ""cheedy"", ""qotaiin""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[cheedy]"", ""[lshey]"", ""[qo]"", ""[l]"", ""[or]"", ""[chees]"", ""[sheckhedy]"", ""[qol]"", ""[cheedy]"", ""[qotaiin]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f77r.18	ZL3b	"[""ZL3b|f77r.18|G001"", ""ZL3b|f77r.18|G002"", ""ZL3b|f77r.18|G003"", ""ZL3b|f77r.18|G004"", ""ZL3b|f77r.18|G005"", ""ZL3b|f77r.18|G006"", ""ZL3b|f77r.18|G007"", ""ZL3b|f77r.18|G008"", ""ZL3b|f77r.18|G009"", ""ZL3b|f77r.18|G010"", ""ZL3b|f77r.18|G011""]"	"[""daiin"", ""cheedy"", ""lshey"", ""qo"", ""l"", ""or"", ""chees"", ""sheckhedy"", ""qol"", ""cheedy"", ""qotaiin""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[cheedy]"", ""[lshey]"", ""[qo]"", ""[l]"", ""[or]"", ""[chees]"", ""[sheckhedy]"", ""[qol]"", ""[cheedy]"", ""[qotaiin]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f77r.18	IT2a	"[""IT2a|f77r.18|G001"", ""IT2a|f77r.18|G002"", ""IT2a|f77r.18|G003"", ""IT2a|f77r.18|G004"", ""IT2a|f77r.18|G005"", ""IT2a|f77r.18|G006"", ""IT2a|f77r.18|G007"", ""IT2a|f77r.18|G008"", ""IT2a|f77r.18|G009"", ""IT2a|f77r.18|G010""]"	"[""daiin"", ""cheedy"", ""lshey"", ""qol"", ""or"", ""chees"", ""sheckhedy"", ""qol"", ""cheedy"", ""qotaiin""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[cheedy]"", ""[lshey]"", ""[qol]"", ""[or]"", ""[chees]"", ""[sheckhedy]"", ""[qol]"", ""[cheedy]"", ""[qotaiin]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f77r.18	IT2a	"[""IT2a|f77r.18|G001"", ""IT2a|f77r.18|G002"", ""IT2a|f77r.18|G003"", ""IT2a|f77r.18|G004"", ""IT2a|f77r.18|G005"", ""IT2a|f77r.18|G006"", ""IT2a|f77r.18|G007"", ""IT2a|f77r.18|G008"", ""IT2a|f77r.18|G009"", ""IT2a|f77r.18|G010""]"	"[""daiin"", ""cheedy"", ""lshey"", ""qol"", ""or"", ""chees"", ""sheckhedy"", ""qol"", ""cheedy"", ""qotaiin""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[cheedy]"", ""[lshey]"", ""[qol]"", ""[or]"", ""[chees]"", ""[sheckhedy]"", ""[qol]"", ""[cheedy]"", ""[qotaiin]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f77r.18	RF1b	"[""RF1b|f77r.18|G001"", ""RF1b|f77r.18|G002"", ""RF1b|f77r.18|G003"", ""RF1b|f77r.18|G004"", ""RF1b|f77r.18|G005"", ""RF1b|f77r.18|G006"", ""RF1b|f77r.18|G007"", ""RF1b|f77r.18|G008"", ""RF1b|f77r.18|G009""]"	"[""daiin"", ""cheedy"", ""lshey"", ""qol@221;r"", ""chees"", ""sheckhedy"", ""qol"", ""cheedy"", ""qotaiin""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[cheedy]"", ""[lshey]"", ""[qol@221;r]"", ""[chees]"", ""[sheckhedy]"", ""[qol]"", ""[cheedy]"", ""[qotaiin]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f77r.18	RF1b	"[""RF1b|f77r.18|G001"", ""RF1b|f77r.18|G002"", ""RF1b|f77r.18|G003"", ""RF1b|f77r.18|G004"", ""RF1b|f77r.18|G005"", ""RF1b|f77r.18|G006"", ""RF1b|f77r.18|G007"", ""RF1b|f77r.18|G008"", ""RF1b|f77r.18|G009""]"	"[""daiin"", ""cheedy"", ""lshey"", ""qol@221;r"", ""chees"", ""sheckhedy"", ""qol"", ""cheedy"", ""qotaiin""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[cheedy]"", ""[lshey]"", ""[qol@221;r]"", ""[chees]"", ""[sheckhedy]"", ""[qol]"", ""[cheedy]"", ""[qotaiin]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f77r.19	ZL3b	"[""ZL3b|f77r.19|G001"", ""ZL3b|f77r.19|G002"", ""ZL3b|f77r.19|G003"", ""ZL3b|f77r.19|G004"", ""ZL3b|f77r.19|G005"", ""ZL3b|f77r.19|G006"", ""ZL3b|f77r.19|G007"", ""ZL3b|f77r.19|G008"", ""ZL3b|f77r.19|G009""]"	"[""qokeedy"", ""lchey"", ""lsheey"", ""qokeedy"", ""qokeedy"", ""qokar"", ""qokeey"", ""laiin"", ""chey""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokeedy]"", ""[lchey]"", ""[lsheey]"", ""[qokeedy]"", ""[qokeedy]"", ""[qokar]"", ""Feuer?"", ""[laiin]"", ""[chey]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f77r.19	ZL3b	"[""ZL3b|f77r.19|G001"", ""ZL3b|f77r.19|G002"", ""ZL3b|f77r.19|G003"", ""ZL3b|f77r.19|G004"", ""ZL3b|f77r.19|G005"", ""ZL3b|f77r.19|G006"", ""ZL3b|f77r.19|G007"", ""ZL3b|f77r.19|G008"", ""ZL3b|f77r.19|G009""]"	"[""qokeedy"", ""lchey"", ""lsheey"", ""qokeedy"", ""qokeedy"", ""qokar"", ""qokeey"", ""laiin"", ""chey""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokeedy]"", ""[lchey]"", ""[lsheey]"", ""[qokeedy]"", ""[qokeedy]"", ""[qokar]"", ""Feuer?"", ""[laiin]"", ""[chey]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f77r.19	IT2a	"[""IT2a|f77r.19|G001"", ""IT2a|f77r.19|G002"", ""IT2a|f77r.19|G003"", ""IT2a|f77r.19|G004"", ""IT2a|f77r.19|G005"", ""IT2a|f77r.19|G006"", ""IT2a|f77r.19|G007"", ""IT2a|f77r.19|G008"", ""IT2a|f77r.19|G009""]"	"[""qokeedy"", ""lchey"", ""lsheey"", ""qokeedy"", ""qokeedy"", ""qokar"", ""qokeey"", ""laiin"", ""chey""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokeedy]"", ""[lchey]"", ""[lsheey]"", ""[qokeedy]"", ""[qokeedy]"", ""[qokar]"", ""Feuer?"", ""[laiin]"", ""[chey]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f77r.19	IT2a	"[""IT2a|f77r.19|G001"", ""IT2a|f77r.19|G002"", ""IT2a|f77r.19|G003"", ""IT2a|f77r.19|G004"", ""IT2a|f77r.19|G005"", ""IT2a|f77r.19|G006"", ""IT2a|f77r.19|G007"", ""IT2a|f77r.19|G008"", ""IT2a|f77r.19|G009""]"	"[""qokeedy"", ""lchey"", ""lsheey"", ""qokeedy"", ""qokeedy"", ""qokar"", ""qokeey"", ""laiin"", ""chey""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokeedy]"", ""[lchey]"", ""[lsheey]"", ""[qokeedy]"", ""[qokeedy]"", ""[qokar]"", ""Feuer?"", ""[laiin]"", ""[chey]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f77r.19	RF1b	"[""RF1b|f77r.19|G001"", ""RF1b|f77r.19|G002"", ""RF1b|f77r.19|G003"", ""RF1b|f77r.19|G004"", ""RF1b|f77r.19|G005"", ""RF1b|f77r.19|G006"", ""RF1b|f77r.19|G007"", ""RF1b|f77r.19|G008"", ""RF1b|f77r.19|G009""]"	"[""qokeedy"", ""lchey"", ""lsheey"", ""qokeedy"", ""qokeedy"", ""qokar"", ""qokeey"", ""laiin"", ""chey""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokeedy]"", ""[lchey]"", ""[lsheey]"", ""[qokeedy]"", ""[qokeedy]"", ""[qokar]"", ""Feuer?"", ""[laiin]"", ""[chey]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f77r.19	RF1b	"[""RF1b|f77r.19|G001"", ""RF1b|f77r.19|G002"", ""RF1b|f77r.19|G003"", ""RF1b|f77r.19|G004"", ""RF1b|f77r.19|G005"", ""RF1b|f77r.19|G006"", ""RF1b|f77r.19|G007"", ""RF1b|f77r.19|G008"", ""RF1b|f77r.19|G009""]"	"[""qokeedy"", ""lchey"", ""lsheey"", ""qokeedy"", ""qokeedy"", ""qokar"", ""qokeey"", ""laiin"", ""chey""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokeedy]"", ""[lchey]"", ""[lsheey]"", ""[qokeedy]"", ""[qokeedy]"", ""[qokar]"", ""Feuer?"", ""[laiin]"", ""[chey]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f77r.20	ZL3b	"[""ZL3b|f77r.20|G001"", ""ZL3b|f77r.20|G002"", ""ZL3b|f77r.20|G003"", ""ZL3b|f77r.20|G004"", ""ZL3b|f77r.20|G005"", ""ZL3b|f77r.20|G006"", ""ZL3b|f77r.20|G007"", ""ZL3b|f77r.20|G008""]"	"[""qotain"", ""sheal"", ""qokeedy"", ""qoteey"", ""qokain"", ""sheey"", ""qotedy"", ""dalchedy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qotain]"", ""[sheal]"", ""[qokeedy]"", ""[qoteey]"", ""Wasser?"", ""[sheey]"", ""[qotedy]"", ""[dalchedy]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f77r.20	ZL3b	"[""ZL3b|f77r.20|G001"", ""ZL3b|f77r.20|G002"", ""ZL3b|f77r.20|G003"", ""ZL3b|f77r.20|G004"", ""ZL3b|f77r.20|G005"", ""ZL3b|f77r.20|G006"", ""ZL3b|f77r.20|G007"", ""ZL3b|f77r.20|G008""]"	"[""qotain"", ""sheal"", ""qokeedy"", ""qoteey"", ""qokain"", ""sheey"", ""qotedy"", ""dalchedy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qotain]"", ""[sheal]"", ""[qokeedy]"", ""[qoteey]"", ""Wasser?"", ""[sheey]"", ""[qotedy]"", ""[dalchedy]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f77r.20	IT2a	"[""IT2a|f77r.20|G001"", ""IT2a|f77r.20|G002"", ""IT2a|f77r.20|G003"", ""IT2a|f77r.20|G004"", ""IT2a|f77r.20|G005"", ""IT2a|f77r.20|G006"", ""IT2a|f77r.20|G007"", ""IT2a|f77r.20|G008""]"	"[""qotain"", ""sheal"", ""qokeedy"", ""qoteey"", ""qokain"", ""sheey"", ""qotedy"", ""dalchedy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qotain]"", ""[sheal]"", ""[qokeedy]"", ""[qoteey]"", ""Wasser?"", ""[sheey]"", ""[qotedy]"", ""[dalchedy]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f77r.20	IT2a	"[""IT2a|f77r.20|G001"", ""IT2a|f77r.20|G002"", ""IT2a|f77r.20|G003"", ""IT2a|f77r.20|G004"", ""IT2a|f77r.20|G005"", ""IT2a|f77r.20|G006"", ""IT2a|f77r.20|G007"", ""IT2a|f77r.20|G008""]"	"[""qotain"", ""sheal"", ""qokeedy"", ""qoteey"", ""qokain"", ""sheey"", ""qotedy"", ""dalchedy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qotain]"", ""[sheal]"", ""[qokeedy]"", ""[qoteey]"", ""Wasser?"", ""[sheey]"", ""[qotedy]"", ""[dalchedy]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
