shell_id	shell_shape	prefix_channel_id	prefix_stem	prefix_recipe	internal_channel_id	internal_stem	internal_recipe	suffix_channel_id	suffix_stem	suffix_recipe	surface_template	flattened_recipe_trace	literal_working_reading_de	exact_channel_signature	recipe_id	support_rank	support_tier	running_surface_type_count	running_event_count	running_page_count	address_full_formula_count	address_hybrid_shell_count	old_carrier_surface_count
G467-S1345	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C37	cth	CH+T	G466-C23	aly	AL+Y	ar{NAME_CORE_1}cth{NAME_CORE_2}aly	AR+CH+T+AL+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT · POSTEN	G466-C06+G466-C37+G466-C23	G468-R0269	699	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1346	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C37	cth	CH+T	G466-C24	dal	AL	ar{NAME_CORE_1}cth{NAME_CORE_2}dal	AR+CH+T+AL	AUSGANG · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C06+G466-C37+G466-C24	G468-R0267	170	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1347	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C37	cth	CH+T	G466-C25	eey	EE+Y	ar{NAME_CORE_1}cth{NAME_CORE_2}eey	AR+CH+T+EE+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · GRAD II · POSTEN	G466-C06+G466-C37+G466-C25	G468-R0275	705	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1348	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C37	cth	CH+T	G466-C26	oin	O+IIN	ar{NAME_CORE_1}cth{NAME_CORE_2}oin	AR+CH+T+O+IIN	AUSGANG · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C06+G466-C37+G466-C26	G468-R0276	171	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1349	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C37	cth	CH+T	G466-C27	oly	OL+Y	ar{NAME_CORE_1}cth{NAME_CORE_2}oly	AR+CH+T+OL+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · POSTEN	G466-C06+G466-C37+G466-C27	G468-R0279	708	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1350	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C37	cth	CH+T	G466-C28	ory	OR+Y	ar{NAME_CORE_1}cth{NAME_CORE_2}ory	AR+CH+T+OR+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · EINHEIT · POSTEN	G466-C06+G466-C37+G466-C28	G468-R0281	710	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1351	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C37	cth	CH+T	G466-C29	shy	Y	ar{NAME_CORE_1}cth{NAME_CORE_2}shy	AR+CH+T+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · POSTEN	G466-C06+G466-C37+G466-C29	G468-R0282	172	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1352	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C37	cth	CH+T	G466-C30	ydy	Y+DY	ar{NAME_CORE_1}cth{NAME_CORE_2}ydy	AR+CH+T+Y+DY	AUSGANG · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · POSTEN · SCHLUSS	G466-C06+G466-C37+G466-C30	G468-R0283	711	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1353	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C37	cth	CH+T	G466-C31	al	AL	ar{NAME_CORE_1}cth{NAME_CORE_2}al	AR+CH+T+AL	AUSGANG · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C06+G466-C37+G466-C31	G468-R0267	170	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1354	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C37	cth	CH+T	G466-C32	am	AM_ADDR	ar{NAME_CORE_1}cth{NAME_CORE_2}am	AR+CH+T+AM_ADDR	AUSGANG · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · HIER	G466-C06+G466-C37+G466-C32	G468-R0270	700	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1355	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C37	cth	CH+T	G466-C33	ar	AR	ar{NAME_CORE_1}cth{NAME_CORE_2}ar	AR+CH+T+AR	AUSGANG · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · AUSGANG	G466-C06+G466-C37+G466-C33	G468-R0271	701	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1356	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C37	cth	CH+T	G466-C34	ol	OL	ar{NAME_CORE_1}cth{NAME_CORE_2}ol	AR+CH+T+OL	AUSGANG · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN	G466-C06+G466-C37+G466-C34	G468-R0277	706	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1357	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C37	cth	CH+T	G466-C35	or	OR	ar{NAME_CORE_1}cth{NAME_CORE_2}or	AR+CH+T+OR	AUSGANG · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · EINHEIT	G466-C06+G466-C37+G466-C35	G468-R0280	709	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1358	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C38	dar	D_ADDR+AR	G466-C13	olaiin	OL+AIIN	ar{NAME_CORE_1}dar{NAME_CORE_2}olaiin	AR+D_ADDR+AR+OL+AIIN	AUSGANG · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · WERT	G466-C06+G466-C38+G466-C13	G468-R0298	723	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1359	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C38	dar	D_ADDR+AR	G466-C14	daiin	AIIN	ar{NAME_CORE_1}dar{NAME_CORE_2}daiin	AR+D_ADDR+AR+AIIN	AUSGANG · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C06+G466-C38+G466-C14	G468-R0284	173	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1360	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C38	dar	D_ADDR+AR	G466-C15	aiin	AIIN	ar{NAME_CORE_1}dar{NAME_CORE_2}aiin	AR+D_ADDR+AR+AIIN	AUSGANG · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C06+G466-C38+G466-C15	G468-R0284	173	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1361	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C38	dar	D_ADDR+AR	G466-C16	ainy	AIN+Y	ar{NAME_CORE_1}dar{NAME_CORE_2}ainy	AR+D_ADDR+AR+AIN+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · ANTEIL · POSTEN	G466-C06+G466-C38+G466-C16	G468-R0286	713	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1362	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C38	dar	D_ADDR+AR	G466-C17	alor	AL+OR	ar{NAME_CORE_1}dar{NAME_CORE_2}alor	AR+D_ADDR+AR+AL+OR	AUSGANG · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · ZIELORT · EINHEIT	G466-C06+G466-C38+G466-C17	G468-R0288	714	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1363	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C38	dar	D_ADDR+AR	G466-C18	cfhy	CH+LOCAL_CHAR_F+Y	ar{NAME_CORE_1}dar{NAME_CORE_2}cfhy	AR+D_ADDR+AR+CH+LOCAL_CHAR_F+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · NEHMEN · HIER · POSTEN	G466-C06+G466-C38+G466-C18	G468-R0292	718	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1364	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C38	dar	D_ADDR+AR	G466-C19	cphy	CH+P+Y	ar{NAME_CORE_1}dar{NAME_CORE_2}cphy	AR+D_ADDR+AR+CH+P+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSETZEN · POSTEN	G466-C06+G466-C38+G466-C19	G468-R0293	719	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1365	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C38	dar	D_ADDR+AR	G466-C20	cthy	CH+T+Y	ar{NAME_CORE_1}dar{NAME_CORE_2}cthy	AR+D_ADDR+AR+CH+T+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSTELLEN · POSTEN	G466-C06+G466-C38+G466-C20	G468-R0294	720	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1366	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C38	dar	D_ADDR+AR	G466-C21	oiin	O+IIN	ar{NAME_CORE_1}dar{NAME_CORE_2}oiin	AR+D_ADDR+AR+O+IIN	AUSGANG · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C06+G466-C38+G466-C21	G468-R0296	175	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1367	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C38	dar	D_ADDR+AR	G466-C22	ain	AIN	ar{NAME_CORE_1}dar{NAME_CORE_2}ain	AR+D_ADDR+AR+AIN	AUSGANG · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · ANTEIL	G466-C06+G466-C38+G466-C22	G468-R0285	712	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1368	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C38	dar	D_ADDR+AR	G466-C23	aly	AL+Y	ar{NAME_CORE_1}dar{NAME_CORE_2}aly	AR+D_ADDR+AR+AL+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · ZIELORT · POSTEN	G466-C06+G466-C38+G466-C23	G468-R0289	715	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1369	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C38	dar	D_ADDR+AR	G466-C24	dal	AL	ar{NAME_CORE_1}dar{NAME_CORE_2}dal	AR+D_ADDR+AR+AL	AUSGANG · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C06+G466-C38+G466-C24	G468-R0287	174	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1370	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C38	dar	D_ADDR+AR	G466-C25	eey	EE+Y	ar{NAME_CORE_1}dar{NAME_CORE_2}eey	AR+D_ADDR+AR+EE+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · GRAD II · POSTEN	G466-C06+G466-C38+G466-C25	G468-R0295	721	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1371	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C38	dar	D_ADDR+AR	G466-C26	oin	O+IIN	ar{NAME_CORE_1}dar{NAME_CORE_2}oin	AR+D_ADDR+AR+O+IIN	AUSGANG · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C06+G466-C38+G466-C26	G468-R0296	175	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1372	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C38	dar	D_ADDR+AR	G466-C27	oly	OL+Y	ar{NAME_CORE_1}dar{NAME_CORE_2}oly	AR+D_ADDR+AR+OL+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · POSTEN	G466-C06+G466-C38+G466-C27	G468-R0299	724	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1373	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C38	dar	D_ADDR+AR	G466-C28	ory	OR+Y	ar{NAME_CORE_1}dar{NAME_CORE_2}ory	AR+D_ADDR+AR+OR+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · EINHEIT · POSTEN	G466-C06+G466-C38+G466-C28	G468-R0301	726	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1374	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C38	dar	D_ADDR+AR	G466-C29	shy	Y	ar{NAME_CORE_1}dar{NAME_CORE_2}shy	AR+D_ADDR+AR+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · POSTEN	G466-C06+G466-C38+G466-C29	G468-R0302	727	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1375	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C38	dar	D_ADDR+AR	G466-C30	ydy	Y+DY	ar{NAME_CORE_1}dar{NAME_CORE_2}ydy	AR+D_ADDR+AR+Y+DY	AUSGANG · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · POSTEN · SCHLUSS	G466-C06+G466-C38+G466-C30	G468-R0303	728	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1376	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C38	dar	D_ADDR+AR	G466-C31	al	AL	ar{NAME_CORE_1}dar{NAME_CORE_2}al	AR+D_ADDR+AR+AL	AUSGANG · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C06+G466-C38+G466-C31	G468-R0287	174	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1377	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C38	dar	D_ADDR+AR	G466-C32	am	AM_ADDR	ar{NAME_CORE_1}dar{NAME_CORE_2}am	AR+D_ADDR+AR+AM_ADDR	AUSGANG · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · HIER	G466-C06+G466-C38+G466-C32	G468-R0290	716	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1378	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C38	dar	D_ADDR+AR	G466-C33	ar	AR	ar{NAME_CORE_1}dar{NAME_CORE_2}ar	AR+D_ADDR+AR+AR	AUSGANG · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · AUSGANG	G466-C06+G466-C38+G466-C33	G468-R0291	717	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1379	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C38	dar	D_ADDR+AR	G466-C34	ol	OL	ar{NAME_CORE_1}dar{NAME_CORE_2}ol	AR+D_ADDR+AR+OL	AUSGANG · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN	G466-C06+G466-C38+G466-C34	G468-R0297	722	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1380	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C38	dar	D_ADDR+AR	G466-C35	or	OR	ar{NAME_CORE_1}dar{NAME_CORE_2}or	AR+D_ADDR+AR+OR	AUSGANG · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · EINHEIT	G466-C06+G466-C38+G466-C35	G468-R0300	725	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1381	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C39	al	AL	G466-C13	olaiin	OL+AIIN	ar{NAME_CORE_1}al{NAME_CORE_2}olaiin	AR+AL+OL+AIIN	AUSGANG · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · WERT	G466-C06+G466-C39+G466-C13	G468-R0234	672	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1382	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C39	al	AL	G466-C14	daiin	AIIN	ar{NAME_CORE_1}al{NAME_CORE_2}daiin	AR+AL+AIIN	AUSGANG · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C06+G466-C39+G466-C14	G468-R0220	162	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1383	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C39	al	AL	G466-C15	aiin	AIIN	ar{NAME_CORE_1}al{NAME_CORE_2}aiin	AR+AL+AIIN	AUSGANG · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C06+G466-C39+G466-C15	G468-R0220	162	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1384	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C39	al	AL	G466-C16	ainy	AIN+Y	ar{NAME_CORE_1}al{NAME_CORE_2}ainy	AR+AL+AIN+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · ANTEIL · POSTEN	G466-C06+G466-C39+G466-C16	G468-R0222	662	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1385	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C39	al	AL	G466-C17	alor	AL+OR	ar{NAME_CORE_1}al{NAME_CORE_2}alor	AR+AL+AL+OR	AUSGANG · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · ZIELORT · EINHEIT	G466-C06+G466-C39+G466-C17	G468-R0224	663	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1386	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C39	al	AL	G466-C18	cfhy	CH+LOCAL_CHAR_F+Y	ar{NAME_CORE_1}al{NAME_CORE_2}cfhy	AR+AL+CH+LOCAL_CHAR_F+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · NEHMEN · HIER · POSTEN	G466-C06+G466-C39+G466-C18	G468-R0228	667	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1387	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C39	al	AL	G466-C19	cphy	CH+P+Y	ar{NAME_CORE_1}al{NAME_CORE_2}cphy	AR+AL+CH+P+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSETZEN · POSTEN	G466-C06+G466-C39+G466-C19	G468-R0229	668	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1388	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C39	al	AL	G466-C20	cthy	CH+T+Y	ar{NAME_CORE_1}al{NAME_CORE_2}cthy	AR+AL+CH+T+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSTELLEN · POSTEN	G466-C06+G466-C39+G466-C20	G468-R0230	669	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1389	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C39	al	AL	G466-C21	oiin	O+IIN	ar{NAME_CORE_1}al{NAME_CORE_2}oiin	AR+AL+O+IIN	AUSGANG · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C06+G466-C39+G466-C21	G468-R0232	164	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1390	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C39	al	AL	G466-C22	ain	AIN	ar{NAME_CORE_1}al{NAME_CORE_2}ain	AR+AL+AIN	AUSGANG · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · ANTEIL	G466-C06+G466-C39+G466-C22	G468-R0221	661	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1391	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C39	al	AL	G466-C23	aly	AL+Y	ar{NAME_CORE_1}al{NAME_CORE_2}aly	AR+AL+AL+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · ZIELORT · POSTEN	G466-C06+G466-C39+G466-C23	G468-R0225	664	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1392	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C39	al	AL	G466-C24	dal	AL	ar{NAME_CORE_1}al{NAME_CORE_2}dal	AR+AL+AL	AUSGANG · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C06+G466-C39+G466-C24	G468-R0223	163	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1393	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C39	al	AL	G466-C25	eey	EE+Y	ar{NAME_CORE_1}al{NAME_CORE_2}eey	AR+AL+EE+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · GRAD II · POSTEN	G466-C06+G466-C39+G466-C25	G468-R0231	670	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1394	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C39	al	AL	G466-C26	oin	O+IIN	ar{NAME_CORE_1}al{NAME_CORE_2}oin	AR+AL+O+IIN	AUSGANG · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C06+G466-C39+G466-C26	G468-R0232	164	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1395	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C39	al	AL	G466-C27	oly	OL+Y	ar{NAME_CORE_1}al{NAME_CORE_2}oly	AR+AL+OL+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · POSTEN	G466-C06+G466-C39+G466-C27	G468-R0235	673	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1396	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C39	al	AL	G466-C28	ory	OR+Y	ar{NAME_CORE_1}al{NAME_CORE_2}ory	AR+AL+OR+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · EINHEIT · POSTEN	G466-C06+G466-C39+G466-C28	G468-R0237	674	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1397	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C39	al	AL	G466-C29	shy	Y	ar{NAME_CORE_1}al{NAME_CORE_2}shy	AR+AL+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · POSTEN	G466-C06+G466-C39+G466-C29	G468-R0238	166	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1398	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C39	al	AL	G466-C30	ydy	Y+DY	ar{NAME_CORE_1}al{NAME_CORE_2}ydy	AR+AL+Y+DY	AUSGANG · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · POSTEN · SCHLUSS	G466-C06+G466-C39+G466-C30	G468-R0239	675	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1399	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C39	al	AL	G466-C31	al	AL	ar{NAME_CORE_1}al{NAME_CORE_2}al	AR+AL+AL	AUSGANG · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C06+G466-C39+G466-C31	G468-R0223	163	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1400	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C39	al	AL	G466-C32	am	AM_ADDR	ar{NAME_CORE_1}al{NAME_CORE_2}am	AR+AL+AM_ADDR	AUSGANG · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · HIER	G466-C06+G466-C39+G466-C32	G468-R0226	665	COMPOSITION_ONLY	0	0	0	0	0	0
