recipe_id	flattened_recipe_trace	shell_factorization_count	shell_shapes	shell_ids	surface_templates	exact_channel_signatures	running_surface_type_count	running_event_count	running_page_count	running_surfaces	running_pages	running_registers	address_full_formula_count	address_full_formula_surfaces	address_full_formula_pages	address_hybrid_shell_count	address_hybrid_shell_surfaces	address_hybrid_shell_pages	support_tier	old_carrier_surface_count	support_rank
G468-R1207	OR+AL+O+IIN	2	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2217|G467-S2222	or{NAME_CORE_1}al{NAME_CORE_2}oiin|or{NAME_CORE_1}al{NAME_CORE_2}oin	G466-C10+G466-C39+G466-C21|G466-C10+G466-C39+G466-C26	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	311
G468-R1208	OR+AL+OL	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2230	or{NAME_CORE_1}al{NAME_CORE_2}ol	G466-C10+G466-C39+G466-C34	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1444
G468-R1209	OR+AL+OL+AIIN	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2209	or{NAME_CORE_1}al{NAME_CORE_2}olaiin	G466-C10+G466-C39+G466-C13	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1445
G468-R1210	OR+AL+OL+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2223	or{NAME_CORE_1}al{NAME_CORE_2}oly	G466-C10+G466-C39+G466-C27	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1446
G468-R1211	OR+AL+OR	2	PREFIX_CORE_INTERNAL_CORE_SUFFIX|PREFIX_CORE_SUFFIX	G467-S0212|G467-S2231	or{NAME_CORE}alor|or{NAME_CORE_1}al{NAME_CORE_2}or	G466-C10+G466-C17|G466-C10+G466-C39+G466-C35	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	312
G468-R1212	OR+AL+OR+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2224	or{NAME_CORE_1}al{NAME_CORE_2}ory	G466-C10+G466-C39+G466-C28	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1447
G468-R1213	OR+AL+Y	2	PREFIX_CORE_INTERNAL_CORE_SUFFIX|PREFIX_CORE_SUFFIX	G467-S0218|G467-S2225	or{NAME_CORE}aly|or{NAME_CORE_1}al{NAME_CORE_2}shy	G466-C10+G466-C23|G466-C10+G466-C39+G466-C29	2	2	2	loral|oraly	f67r2|f76r	BIOLOGICAL|CELESTIAL	0	NONE	NONE	0	NONE	NONE	RUNNING_EXACT_RECIPE	2	41
G468-R1214	OR+AL+Y+DY	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2226	or{NAME_CORE_1}al{NAME_CORE_2}ydy	G466-C10+G466-C39+G466-C30	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1448
G468-R1215	OR+AM_ADDR	1	PREFIX_CORE_SUFFIX	G467-S0227	or{NAME_CORE}am	G466-C10+G466-C32	0	0	0	NONE	NONE	NONE	0	NONE	NONE	1	oraiinam	f72r	ADDRESS_HYBRID_SHELL_ONLY	1	103
G468-R1216	OR+AR	1	PREFIX_CORE_SUFFIX	G467-S0228	or{NAME_CORE}ar	G466-C10+G466-C33	0	0	0	NONE	NONE	NONE	0	NONE	NONE	2	orara|orary	f72r	ADDRESS_HYBRID_SHELL_ONLY	2	91
G468-R1217	OR+AR+AIIN	2	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2233|G467-S2234	or{NAME_CORE_1}ar{NAME_CORE_2}daiin|or{NAME_CORE_1}ar{NAME_CORE_2}aiin	G466-C10+G466-C40+G466-C14|G466-C10+G466-C40+G466-C15	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	313
G468-R1218	OR+AR+AIN	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2241	or{NAME_CORE_1}ar{NAME_CORE_2}ain	G466-C10+G466-C40+G466-C22	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1449
G468-R1219	OR+AR+AIN+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2235	or{NAME_CORE_1}ar{NAME_CORE_2}ainy	G466-C10+G466-C40+G466-C16	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1450
G468-R1220	OR+AR+AL	2	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2243|G467-S2250	or{NAME_CORE_1}ar{NAME_CORE_2}dal|or{NAME_CORE_1}ar{NAME_CORE_2}al	G466-C10+G466-C40+G466-C24|G466-C10+G466-C40+G466-C31	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	314
G468-R1221	OR+AR+AL+OR	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2236	or{NAME_CORE_1}ar{NAME_CORE_2}alor	G466-C10+G466-C40+G466-C17	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1451
G468-R1222	OR+AR+AL+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2242	or{NAME_CORE_1}ar{NAME_CORE_2}aly	G466-C10+G466-C40+G466-C23	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1452
G468-R1223	OR+AR+AM_ADDR	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2251	or{NAME_CORE_1}ar{NAME_CORE_2}am	G466-C10+G466-C40+G466-C32	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1453
G468-R1224	OR+AR+AR	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2252	or{NAME_CORE_1}ar{NAME_CORE_2}ar	G466-C10+G466-C40+G466-C33	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1454
G468-R1225	OR+AR+CH+LOCAL_CHAR_F+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2237	or{NAME_CORE_1}ar{NAME_CORE_2}cfhy	G466-C10+G466-C40+G466-C18	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1455
G468-R1226	OR+AR+CH+P+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2238	or{NAME_CORE_1}ar{NAME_CORE_2}cphy	G466-C10+G466-C40+G466-C19	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1456
G468-R1227	OR+AR+CH+T+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2239	or{NAME_CORE_1}ar{NAME_CORE_2}cthy	G466-C10+G466-C40+G466-C20	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1457
G468-R1228	OR+AR+EE+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2244	or{NAME_CORE_1}ar{NAME_CORE_2}eey	G466-C10+G466-C40+G466-C25	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1458
G468-R1229	OR+AR+O+IIN	2	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2240|G467-S2245	or{NAME_CORE_1}ar{NAME_CORE_2}oiin|or{NAME_CORE_1}ar{NAME_CORE_2}oin	G466-C10+G466-C40+G466-C21|G466-C10+G466-C40+G466-C26	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	315
G468-R1230	OR+AR+OL	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2253	or{NAME_CORE_1}ar{NAME_CORE_2}ol	G466-C10+G466-C40+G466-C34	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1459
G468-R1231	OR+AR+OL+AIIN	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2232	or{NAME_CORE_1}ar{NAME_CORE_2}olaiin	G466-C10+G466-C40+G466-C13	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1460
G468-R1232	OR+AR+OL+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2246	or{NAME_CORE_1}ar{NAME_CORE_2}oly	G466-C10+G466-C40+G466-C27	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1461
G468-R1233	OR+AR+OR	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2254	or{NAME_CORE_1}ar{NAME_CORE_2}or	G466-C10+G466-C40+G466-C35	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1462
G468-R1234	OR+AR+OR+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2247	or{NAME_CORE_1}ar{NAME_CORE_2}ory	G466-C10+G466-C40+G466-C28	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1463
G468-R1235	OR+AR+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2248	or{NAME_CORE_1}ar{NAME_CORE_2}shy	G466-C10+G466-C40+G466-C29	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1464
G468-R1236	OR+AR+Y+DY	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2249	or{NAME_CORE_1}ar{NAME_CORE_2}ydy	G466-C10+G466-C40+G466-C30	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1465
G468-R1237	OR+CH+LOCAL_CHAR_F+Y	1	PREFIX_CORE_SUFFIX	G467-S0213	or{NAME_CORE}cfhy	G466-C10+G466-C18	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1466
G468-R1238	OR+CH+P+Y	1	PREFIX_CORE_SUFFIX	G467-S0214	or{NAME_CORE}cphy	G466-C10+G466-C19	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1467
G468-R1239	OR+CH+T+AIIN	2	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2164|G467-S2165	or{NAME_CORE_1}cth{NAME_CORE_2}daiin|or{NAME_CORE_1}cth{NAME_CORE_2}aiin	G466-C10+G466-C37+G466-C14|G466-C10+G466-C37+G466-C15	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	316
G468-R1240	OR+CH+T+AIN	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2172	or{NAME_CORE_1}cth{NAME_CORE_2}ain	G466-C10+G466-C37+G466-C22	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1468
G468-R1241	OR+CH+T+AIN+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2166	or{NAME_CORE_1}cth{NAME_CORE_2}ainy	G466-C10+G466-C37+G466-C16	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1469
G468-R1242	OR+CH+T+AL	2	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2174|G467-S2181	or{NAME_CORE_1}cth{NAME_CORE_2}dal|or{NAME_CORE_1}cth{NAME_CORE_2}al	G466-C10+G466-C37+G466-C24|G466-C10+G466-C37+G466-C31	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	317
G468-R1243	OR+CH+T+AL+OR	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2167	or{NAME_CORE_1}cth{NAME_CORE_2}alor	G466-C10+G466-C37+G466-C17	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1470
G468-R1244	OR+CH+T+AL+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2173	or{NAME_CORE_1}cth{NAME_CORE_2}aly	G466-C10+G466-C37+G466-C23	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1471
G468-R1245	OR+CH+T+AM_ADDR	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2182	or{NAME_CORE_1}cth{NAME_CORE_2}am	G466-C10+G466-C37+G466-C32	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1472
G468-R1246	OR+CH+T+AR	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2183	or{NAME_CORE_1}cth{NAME_CORE_2}ar	G466-C10+G466-C37+G466-C33	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1473
G468-R1247	OR+CH+T+CH+LOCAL_CHAR_F+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2168	or{NAME_CORE_1}cth{NAME_CORE_2}cfhy	G466-C10+G466-C37+G466-C18	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1474
G468-R1248	OR+CH+T+CH+P+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2169	or{NAME_CORE_1}cth{NAME_CORE_2}cphy	G466-C10+G466-C37+G466-C19	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1475
G468-R1249	OR+CH+T+CH+T+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2170	or{NAME_CORE_1}cth{NAME_CORE_2}cthy	G466-C10+G466-C37+G466-C20	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1476
G468-R1250	OR+CH+T+EE+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2175	or{NAME_CORE_1}cth{NAME_CORE_2}eey	G466-C10+G466-C37+G466-C25	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1477
G468-R1251	OR+CH+T+O+IIN	2	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2171|G467-S2176	or{NAME_CORE_1}cth{NAME_CORE_2}oiin|or{NAME_CORE_1}cth{NAME_CORE_2}oin	G466-C10+G466-C37+G466-C21|G466-C10+G466-C37+G466-C26	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	318
G468-R1252	OR+CH+T+OL	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2184	or{NAME_CORE_1}cth{NAME_CORE_2}ol	G466-C10+G466-C37+G466-C34	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1478
G468-R1253	OR+CH+T+OL+AIIN	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2163	or{NAME_CORE_1}cth{NAME_CORE_2}olaiin	G466-C10+G466-C37+G466-C13	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1479
G468-R1254	OR+CH+T+OL+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2177	or{NAME_CORE_1}cth{NAME_CORE_2}oly	G466-C10+G466-C37+G466-C27	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1480
G468-R1255	OR+CH+T+OR	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2185	or{NAME_CORE_1}cth{NAME_CORE_2}or	G466-C10+G466-C37+G466-C35	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1481
G468-R1256	OR+CH+T+OR+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2178	or{NAME_CORE_1}cth{NAME_CORE_2}ory	G466-C10+G466-C37+G466-C28	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1482
G468-R1257	OR+CH+T+Y	2	PREFIX_CORE_INTERNAL_CORE_SUFFIX|PREFIX_CORE_SUFFIX	G467-S0215|G467-S2179	or{NAME_CORE}cthy|or{NAME_CORE_1}cth{NAME_CORE_2}shy	G466-C10+G466-C20|G466-C10+G466-C37+G466-C29	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	319
G468-R1258	OR+CH+T+Y+DY	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2180	or{NAME_CORE_1}cth{NAME_CORE_2}ydy	G466-C10+G466-C37+G466-C30	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1483
G468-R1259	OR+D_ADDR+AR+AIIN	2	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2187|G467-S2188	or{NAME_CORE_1}dar{NAME_CORE_2}daiin|or{NAME_CORE_1}dar{NAME_CORE_2}aiin	G466-C10+G466-C38+G466-C14|G466-C10+G466-C38+G466-C15	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	320
G468-R1260	OR+D_ADDR+AR+AIN	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2195	or{NAME_CORE_1}dar{NAME_CORE_2}ain	G466-C10+G466-C38+G466-C22	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1484
G468-R1261	OR+D_ADDR+AR+AIN+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2189	or{NAME_CORE_1}dar{NAME_CORE_2}ainy	G466-C10+G466-C38+G466-C16	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1485
G468-R1262	OR+D_ADDR+AR+AL	2	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2197|G467-S2204	or{NAME_CORE_1}dar{NAME_CORE_2}dal|or{NAME_CORE_1}dar{NAME_CORE_2}al	G466-C10+G466-C38+G466-C24|G466-C10+G466-C38+G466-C31	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	321
G468-R1263	OR+D_ADDR+AR+AL+OR	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2190	or{NAME_CORE_1}dar{NAME_CORE_2}alor	G466-C10+G466-C38+G466-C17	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1486
G468-R1264	OR+D_ADDR+AR+AL+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2196	or{NAME_CORE_1}dar{NAME_CORE_2}aly	G466-C10+G466-C38+G466-C23	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1487
G468-R1265	OR+D_ADDR+AR+AM_ADDR	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2205	or{NAME_CORE_1}dar{NAME_CORE_2}am	G466-C10+G466-C38+G466-C32	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1488
G468-R1266	OR+D_ADDR+AR+AR	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2206	or{NAME_CORE_1}dar{NAME_CORE_2}ar	G466-C10+G466-C38+G466-C33	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1489
G468-R1267	OR+D_ADDR+AR+CH+LOCAL_CHAR_F+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2191	or{NAME_CORE_1}dar{NAME_CORE_2}cfhy	G466-C10+G466-C38+G466-C18	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1490
G468-R1268	OR+D_ADDR+AR+CH+P+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2192	or{NAME_CORE_1}dar{NAME_CORE_2}cphy	G466-C10+G466-C38+G466-C19	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1491
G468-R1269	OR+D_ADDR+AR+CH+T+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2193	or{NAME_CORE_1}dar{NAME_CORE_2}cthy	G466-C10+G466-C38+G466-C20	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1492
G468-R1270	OR+D_ADDR+AR+EE+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2198	or{NAME_CORE_1}dar{NAME_CORE_2}eey	G466-C10+G466-C38+G466-C25	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1493
G468-R1271	OR+D_ADDR+AR+O+IIN	2	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2194|G467-S2199	or{NAME_CORE_1}dar{NAME_CORE_2}oiin|or{NAME_CORE_1}dar{NAME_CORE_2}oin	G466-C10+G466-C38+G466-C21|G466-C10+G466-C38+G466-C26	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	322
G468-R1272	OR+D_ADDR+AR+OL	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2207	or{NAME_CORE_1}dar{NAME_CORE_2}ol	G466-C10+G466-C38+G466-C34	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1494
G468-R1273	OR+D_ADDR+AR+OL+AIIN	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2186	or{NAME_CORE_1}dar{NAME_CORE_2}olaiin	G466-C10+G466-C38+G466-C13	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1495
G468-R1274	OR+D_ADDR+AR+OL+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2200	or{NAME_CORE_1}dar{NAME_CORE_2}oly	G466-C10+G466-C38+G466-C27	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1496
G468-R1275	OR+D_ADDR+AR+OR	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2208	or{NAME_CORE_1}dar{NAME_CORE_2}or	G466-C10+G466-C38+G466-C35	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1497
G468-R1276	OR+D_ADDR+AR+OR+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2201	or{NAME_CORE_1}dar{NAME_CORE_2}ory	G466-C10+G466-C38+G466-C28	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1498
G468-R1277	OR+D_ADDR+AR+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2202	or{NAME_CORE_1}dar{NAME_CORE_2}shy	G466-C10+G466-C38+G466-C29	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1499
G468-R1278	OR+D_ADDR+AR+Y+DY	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2203	or{NAME_CORE_1}dar{NAME_CORE_2}ydy	G466-C10+G466-C38+G466-C30	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1500
G468-R1279	OR+EE+Y	1	PREFIX_CORE_SUFFIX	G467-S0220	or{NAME_CORE}eey	G466-C10+G466-C25	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1501
G468-R1280	OR+O+IIN	2	PREFIX_CORE_SUFFIX	G467-S0216|G467-S0221	or{NAME_CORE}oiin|or{NAME_CORE}oin	G466-C10+G466-C21|G466-C10+G466-C26	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	323
G468-R1281	OR+OK+AIIN	2	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2256|G467-S2257	or{NAME_CORE_1}ok{NAME_CORE_2}daiin|or{NAME_CORE_1}ok{NAME_CORE_2}aiin	G466-C10+G466-C41+G466-C14|G466-C10+G466-C41+G466-C15	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	324
G468-R1282	OR+OK+AIN	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2264	or{NAME_CORE_1}ok{NAME_CORE_2}ain	G466-C10+G466-C41+G466-C22	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1502
G468-R1283	OR+OK+AIN+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2258	or{NAME_CORE_1}ok{NAME_CORE_2}ainy	G466-C10+G466-C41+G466-C16	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1503
G468-R1284	OR+OK+AL	2	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2266|G467-S2273	or{NAME_CORE_1}ok{NAME_CORE_2}dal|or{NAME_CORE_1}ok{NAME_CORE_2}al	G466-C10+G466-C41+G466-C24|G466-C10+G466-C41+G466-C31	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	325
G468-R1285	OR+OK+AL+OR	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2259	or{NAME_CORE_1}ok{NAME_CORE_2}alor	G466-C10+G466-C41+G466-C17	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1504
G468-R1286	OR+OK+AL+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2265	or{NAME_CORE_1}ok{NAME_CORE_2}aly	G466-C10+G466-C41+G466-C23	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1505
G468-R1287	OR+OK+AM_ADDR	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2274	or{NAME_CORE_1}ok{NAME_CORE_2}am	G466-C10+G466-C41+G466-C32	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1506
G468-R1288	OR+OK+AR	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S2275	or{NAME_CORE_1}ok{NAME_CORE_2}ar	G466-C10+G466-C41+G466-C33	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1507
