case	candidate_id	table	position1	position2	raw1	raw2	changed_position	name1	name2	element1	element2	explicit_conflict
ZL3b_BOTTOM_UP	48402	C	1	4	rary	dary	1	Amissio	Caput draconis	FIRE	EARTH	True
ZL3b_BOTTOM_UP	48402	C	1	8	rary	fary	1	Amissio	Cauda draconis	FIRE	FIRE	False
ZL3b_BOTTOM_UP	48402	C	4	8	dary	fary	1	Caput draconis	Cauda draconis	EARTH	FIRE	True
ZL3b_BOTTOM_UP	48402	C	6	7	saly	salf	4	Fortuna major	Conjunctio	EARTH	AIR	True
ZL3b_BOTTOM_UP	48433	A	1	4	rary	dary	1	Carcer	Acquisitio	EARTH	WATER	True
ZL3b_BOTTOM_UP	48433	A	1	8	rary	fary	1	Carcer	Via	EARTH	WATER	True
ZL3b_BOTTOM_UP	48433	A	4	8	dary	fary	1	Acquisitio	Via	WATER	WATER	False
ZL3b_BOTTOM_UP	48433	A	6	7	saly	salf	4	Albus	Conjunctio	AIR	EARTH	True
ZL3b_BOTTOM_UP	48433	B	1	4	rary	dary	1	Carcer	Acquisitio	EARTH	WATER	True
ZL3b_BOTTOM_UP	48433	B	1	8	rary	fary	1	Carcer	Via	EARTH	WATER	True
ZL3b_BOTTOM_UP	48433	B	4	8	dary	fary	1	Acquisitio	Via	WATER	WATER	False
ZL3b_BOTTOM_UP	48433	B	6	7	saly	salf	4	Albus	Conjunctio	EARTH	AIR	True
ZL3b_BOTTOM_UP	48433	C	1	4	rary	dary	1	Carcer	Acquisitio	EARTH	AIR	True
ZL3b_BOTTOM_UP	48433	C	1	8	rary	fary	1	Carcer	Via	EARTH	WATER	True
ZL3b_BOTTOM_UP	48433	C	4	8	dary	fary	1	Acquisitio	Via	AIR	WATER	True
ZL3b_BOTTOM_UP	48433	C	6	7	saly	salf	4	Albus	Conjunctio	WATER	AIR	True
ZL3b_BOTTOM_UP	48658	A	1	4	rary	dary	1	Carcer	Caput draconis	EARTH	EARTH	False
ZL3b_BOTTOM_UP	48658	A	1	8	rary	fary	1	Carcer	Amissio	EARTH	UNKNOWN	False
ZL3b_BOTTOM_UP	48658	A	4	8	dary	fary	1	Caput draconis	Amissio	EARTH	UNKNOWN	False
ZL3b_BOTTOM_UP	48658	A	6	7	saly	salf	4	Fortuna major	Acquisitio	FIRE	WATER	True
ZL3b_BOTTOM_UP	48658	B	1	4	rary	dary	1	Carcer	Caput draconis	EARTH	EARTH	False
ZL3b_BOTTOM_UP	48658	B	1	8	rary	fary	1	Carcer	Amissio	EARTH	FIRE	True
ZL3b_BOTTOM_UP	48658	B	4	8	dary	fary	1	Caput draconis	Amissio	EARTH	FIRE	True
ZL3b_BOTTOM_UP	48658	B	6	7	saly	salf	4	Fortuna major	Acquisitio	FIRE	WATER	True
ZL3b_BOTTOM_UP	48658	C	1	4	rary	dary	1	Carcer	Caput draconis	EARTH	EARTH	False
ZL3b_BOTTOM_UP	48658	C	1	8	rary	fary	1	Carcer	Amissio	EARTH	FIRE	True
ZL3b_BOTTOM_UP	48658	C	4	8	dary	fary	1	Caput draconis	Amissio	EARTH	FIRE	True
ZL3b_BOTTOM_UP	48658	C	6	7	saly	salf	4	Fortuna major	Acquisitio	EARTH	AIR	True
ZL3b_BOTTOM_UP	48675	A	1	4	rary	dary	1	Amissio	Conjunctio	UNKNOWN	EARTH	False
ZL3b_BOTTOM_UP	48675	A	1	8	rary	fary	1	Amissio	Carcer	UNKNOWN	EARTH	False
ZL3b_BOTTOM_UP	48675	A	4	8	dary	fary	1	Conjunctio	Carcer	EARTH	EARTH	False
ZL3b_BOTTOM_UP	48675	A	6	7	saly	salf	4	Tristitia	Acquisitio	AIR	WATER	True
ZL3b_BOTTOM_UP	48675	B	1	4	rary	dary	1	Amissio	Conjunctio	FIRE	AIR	True
ZL3b_BOTTOM_UP	48675	B	1	8	rary	fary	1	Amissio	Carcer	FIRE	EARTH	True
ZL3b_BOTTOM_UP	48675	B	4	8	dary	fary	1	Conjunctio	Carcer	AIR	EARTH	True
ZL3b_BOTTOM_UP	48675	B	6	7	saly	salf	4	Tristitia	Acquisitio	EARTH	WATER	True
ZL3b_BOTTOM_UP	48675	C	1	4	rary	dary	1	Amissio	Conjunctio	FIRE	AIR	True
ZL3b_BOTTOM_UP	48675	C	1	8	rary	fary	1	Amissio	Carcer	FIRE	EARTH	True
ZL3b_BOTTOM_UP	48675	C	4	8	dary	fary	1	Conjunctio	Carcer	AIR	EARTH	True
ZL3b_BOTTOM_UP	48675	C	6	7	saly	salf	4	Tristitia	Acquisitio	EARTH	AIR	True
ZL3b_BOTTOM_UP	49518	A	1	4	rary	dary	1	Populus	Caput draconis	WATER	EARTH	True
ZL3b_BOTTOM_UP	49518	A	1	8	rary	fary	1	Populus	Rubeus	WATER	WATER	False
ZL3b_BOTTOM_UP	49518	A	4	8	dary	fary	1	Caput draconis	Rubeus	EARTH	WATER	True
ZL3b_BOTTOM_UP	49518	A	6	7	saly	salf	4	Laetitia	Puer	FIRE	FIRE	False
ZL3b_BOTTOM_UP	49518	B	1	4	rary	dary	1	Populus	Caput draconis	WATER	EARTH	True
ZL3b_BOTTOM_UP	49518	B	1	8	rary	fary	1	Populus	Rubeus	WATER	FIRE	True
ZL3b_BOTTOM_UP	49518	B	4	8	dary	fary	1	Caput draconis	Rubeus	EARTH	FIRE	True
ZL3b_BOTTOM_UP	49518	B	6	7	saly	salf	4	Laetitia	Puer	AIR	FIRE	True
ZL3b_BOTTOM_UP	49518	C	1	4	rary	dary	1	Populus	Caput draconis	WATER	EARTH	True
ZL3b_BOTTOM_UP	49518	C	1	8	rary	fary	1	Populus	Rubeus	WATER	FIRE	True
ZL3b_BOTTOM_UP	49518	C	4	8	dary	fary	1	Caput draconis	Rubeus	EARTH	FIRE	True
ZL3b_BOTTOM_UP	49518	C	6	7	saly	salf	4	Laetitia	Puer	AIR	AIR	False
ZL3b_BOTTOM_UP	49528	A	1	4	rary	dary	1	Acquisitio	Rubeus	WATER	WATER	False
ZL3b_BOTTOM_UP	49528	A	1	8	rary	fary	1	Acquisitio	Conjunctio	WATER	EARTH	True
ZL3b_BOTTOM_UP	49528	A	4	8	dary	fary	1	Rubeus	Conjunctio	WATER	EARTH	True
ZL3b_BOTTOM_UP	49528	A	6	7	saly	salf	4	Via	Puer	WATER	FIRE	True
ZL3b_BOTTOM_UP	49528	B	1	4	rary	dary	1	Acquisitio	Rubeus	WATER	FIRE	True
ZL3b_BOTTOM_UP	49528	B	1	8	rary	fary	1	Acquisitio	Conjunctio	WATER	AIR	True
ZL3b_BOTTOM_UP	49528	B	4	8	dary	fary	1	Rubeus	Conjunctio	FIRE	AIR	True
ZL3b_BOTTOM_UP	49528	B	6	7	saly	salf	4	Via	Puer	WATER	FIRE	True
ZL3b_BOTTOM_UP	49528	C	1	4	rary	dary	1	Acquisitio	Rubeus	AIR	FIRE	True
ZL3b_BOTTOM_UP	49528	C	1	8	rary	fary	1	Acquisitio	Conjunctio	AIR	AIR	False
ZL3b_BOTTOM_UP	49528	C	4	8	dary	fary	1	Rubeus	Conjunctio	FIRE	AIR	True
ZL3b_BOTTOM_UP	49528	C	6	7	saly	salf	4	Via	Puer	WATER	AIR	True
ZL3b_BOTTOM_UP	49799	A	1	4	rary	dary	1	Conjunctio	Rubeus	EARTH	WATER	True
ZL3b_BOTTOM_UP	49799	A	1	8	rary	fary	1	Conjunctio	Tristitia	EARTH	AIR	True
ZL3b_BOTTOM_UP	49799	A	4	8	dary	fary	1	Rubeus	Tristitia	WATER	AIR	True
ZL3b_BOTTOM_UP	49799	A	6	7	saly	salf	4	Via	Cauda draconis	WATER	WATER	False
ZL3b_BOTTOM_UP	49799	B	1	4	rary	dary	1	Conjunctio	Rubeus	AIR	FIRE	True
ZL3b_BOTTOM_UP	49799	B	1	8	rary	fary	1	Conjunctio	Tristitia	AIR	EARTH	True
ZL3b_BOTTOM_UP	49799	B	4	8	dary	fary	1	Rubeus	Tristitia	FIRE	EARTH	True
ZL3b_BOTTOM_UP	49799	B	6	7	saly	salf	4	Via	Cauda draconis	WATER	WATER	False
ZL3b_BOTTOM_UP	49799	C	1	4	rary	dary	1	Conjunctio	Rubeus	AIR	FIRE	True
ZL3b_BOTTOM_UP	49799	C	1	8	rary	fary	1	Conjunctio	Tristitia	AIR	EARTH	True
ZL3b_BOTTOM_UP	49799	C	4	8	dary	fary	1	Rubeus	Tristitia	FIRE	EARTH	True
ZL3b_BOTTOM_UP	49799	C	6	7	saly	salf	4	Via	Cauda draconis	WATER	FIRE	True
ZL3b_BOTTOM_UP	49877	A	1	4	rary	dary	1	Populus	Caput draconis	WATER	EARTH	True
ZL3b_BOTTOM_UP	49877	A	1	8	rary	fary	1	Populus	Fortuna major	WATER	FIRE	True
ZL3b_BOTTOM_UP	49877	A	4	8	dary	fary	1	Caput draconis	Fortuna major	EARTH	FIRE	True
ZL3b_BOTTOM_UP	49877	A	6	7	saly	salf	4	Laetitia	Cauda draconis	FIRE	WATER	True
ZL3b_BOTTOM_UP	49877	B	1	4	rary	dary	1	Populus	Caput draconis	WATER	EARTH	True
ZL3b_BOTTOM_UP	49877	B	1	8	rary	fary	1	Populus	Fortuna major	WATER	FIRE	True
ZL3b_BOTTOM_UP	49877	B	4	8	dary	fary	1	Caput draconis	Fortuna major	EARTH	FIRE	True
ZL3b_BOTTOM_UP	49877	B	6	7	saly	salf	4	Laetitia	Cauda draconis	AIR	WATER	True
ZL3b_BOTTOM_UP	49877	C	1	4	rary	dary	1	Populus	Caput draconis	WATER	EARTH	True
ZL3b_BOTTOM_UP	49877	C	1	8	rary	fary	1	Populus	Fortuna major	WATER	EARTH	True
ZL3b_BOTTOM_UP	49877	C	4	8	dary	fary	1	Caput draconis	Fortuna major	EARTH	EARTH	False
ZL3b_BOTTOM_UP	49877	C	6	7	saly	salf	4	Laetitia	Cauda draconis	AIR	FIRE	True
ZL3b_BOTTOM_UP	50062	A	1	4	rary	dary	1	Amissio	Tristitia	UNKNOWN	AIR	False
ZL3b_BOTTOM_UP	50062	A	1	8	rary	fary	1	Amissio	Rubeus	UNKNOWN	WATER	False
ZL3b_BOTTOM_UP	50062	A	4	8	dary	fary	1	Tristitia	Rubeus	AIR	WATER	True
ZL3b_BOTTOM_UP	50062	A	6	7	saly	salf	4	Conjunctio	Via	EARTH	WATER	True
ZL3b_BOTTOM_UP	50062	B	1	4	rary	dary	1	Amissio	Tristitia	FIRE	EARTH	True
ZL3b_BOTTOM_UP	50062	B	1	8	rary	fary	1	Amissio	Rubeus	FIRE	FIRE	False
ZL3b_BOTTOM_UP	50062	B	4	8	dary	fary	1	Tristitia	Rubeus	EARTH	FIRE	True
ZL3b_BOTTOM_UP	50062	B	6	7	saly	salf	4	Conjunctio	Via	AIR	WATER	True
ZL3b_BOTTOM_UP	50062	C	1	4	rary	dary	1	Amissio	Tristitia	FIRE	EARTH	True
ZL3b_BOTTOM_UP	50062	C	1	8	rary	fary	1	Amissio	Rubeus	FIRE	FIRE	False
ZL3b_BOTTOM_UP	50062	C	4	8	dary	fary	1	Tristitia	Rubeus	EARTH	FIRE	True
ZL3b_BOTTOM_UP	50062	C	6	7	saly	salf	4	Conjunctio	Via	AIR	WATER	True
ZL3b_BOTTOM_UP	50136	A	1	4	rary	dary	1	Carcer	Albus	EARTH	AIR	True
ZL3b_BOTTOM_UP	50136	A	1	8	rary	fary	1	Carcer	Conjunctio	EARTH	EARTH	False
ZL3b_BOTTOM_UP	50136	A	4	8	dary	fary	1	Albus	Conjunctio	AIR	EARTH	True
ZL3b_BOTTOM_UP	50136	A	6	7	saly	salf	4	Acquisitio	Via	WATER	WATER	False
ZL3b_BOTTOM_UP	50136	B	1	4	rary	dary	1	Carcer	Albus	EARTH	EARTH	False
ZL3b_BOTTOM_UP	50136	B	1	8	rary	fary	1	Carcer	Conjunctio	EARTH	AIR	True
ZL3b_BOTTOM_UP	50136	B	4	8	dary	fary	1	Albus	Conjunctio	EARTH	AIR	True
ZL3b_BOTTOM_UP	50136	B	6	7	saly	salf	4	Acquisitio	Via	WATER	WATER	False
ZL3b_BOTTOM_UP	50136	C	1	4	rary	dary	1	Carcer	Albus	EARTH	WATER	True
ZL3b_BOTTOM_UP	50136	C	1	8	rary	fary	1	Carcer	Conjunctio	EARTH	AIR	True
ZL3b_BOTTOM_UP	50136	C	4	8	dary	fary	1	Albus	Conjunctio	WATER	AIR	True
ZL3b_BOTTOM_UP	50136	C	6	7	saly	salf	4	Acquisitio	Via	AIR	WATER	True
ZL3b_BOTTOM_UP	50283	A	1	4	rary	dary	1	Populus	Albus	WATER	AIR	True
ZL3b_BOTTOM_UP	50283	A	1	8	rary	fary	1	Populus	Tristitia	WATER	AIR	True
ZL3b_BOTTOM_UP	50283	A	4	8	dary	fary	1	Albus	Tristitia	AIR	AIR	False
ZL3b_BOTTOM_UP	50283	A	6	7	saly	salf	4	Puer	Laetitia	FIRE	FIRE	False
ZL3b_BOTTOM_UP	50283	B	1	4	rary	dary	1	Populus	Albus	WATER	EARTH	True
ZL3b_BOTTOM_UP	50283	B	1	8	rary	fary	1	Populus	Tristitia	WATER	EARTH	True
ZL3b_BOTTOM_UP	50283	B	4	8	dary	fary	1	Albus	Tristitia	EARTH	EARTH	False
ZL3b_BOTTOM_UP	50283	B	6	7	saly	salf	4	Puer	Laetitia	FIRE	AIR	True
ZL3b_BOTTOM_UP	50283	C	1	4	rary	dary	1	Populus	Albus	WATER	WATER	False
ZL3b_BOTTOM_UP	50283	C	1	8	rary	fary	1	Populus	Tristitia	WATER	EARTH	True
ZL3b_BOTTOM_UP	50283	C	4	8	dary	fary	1	Albus	Tristitia	WATER	EARTH	True
ZL3b_BOTTOM_UP	50283	C	6	7	saly	salf	4	Puer	Laetitia	AIR	AIR	False
ZL3b_BOTTOM_UP	50301	A	1	4	rary	dary	1	Acquisitio	Tristitia	WATER	AIR	True
ZL3b_BOTTOM_UP	50301	A	1	8	rary	fary	1	Acquisitio	Fortuna major	WATER	FIRE	True
ZL3b_BOTTOM_UP	50301	A	4	8	dary	fary	1	Tristitia	Fortuna major	AIR	FIRE	True
ZL3b_BOTTOM_UP	50301	A	6	7	saly	salf	4	Amissio	Laetitia	UNKNOWN	FIRE	False
ZL3b_BOTTOM_UP	50301	B	1	4	rary	dary	1	Acquisitio	Tristitia	WATER	EARTH	True
ZL3b_BOTTOM_UP	50301	B	1	8	rary	fary	1	Acquisitio	Fortuna major	WATER	FIRE	True
ZL3b_BOTTOM_UP	50301	B	4	8	dary	fary	1	Tristitia	Fortuna major	EARTH	FIRE	True
ZL3b_BOTTOM_UP	50301	B	6	7	saly	salf	4	Amissio	Laetitia	FIRE	AIR	True
ZL3b_BOTTOM_UP	50301	C	1	4	rary	dary	1	Acquisitio	Tristitia	AIR	EARTH	True
ZL3b_BOTTOM_UP	50301	C	1	8	rary	fary	1	Acquisitio	Fortuna major	AIR	EARTH	True
ZL3b_BOTTOM_UP	50301	C	4	8	dary	fary	1	Tristitia	Fortuna major	EARTH	EARTH	False
ZL3b_BOTTOM_UP	50301	C	6	7	saly	salf	4	Amissio	Laetitia	FIRE	AIR	True
ZL3b_BOTTOM_UP	50334	A	1	4	rary	dary	1	Amissio	Fortuna major	UNKNOWN	FIRE	False
ZL3b_BOTTOM_UP	50334	A	1	8	rary	fary	1	Amissio	Albus	UNKNOWN	AIR	False
ZL3b_BOTTOM_UP	50334	A	4	8	dary	fary	1	Fortuna major	Albus	FIRE	AIR	True
ZL3b_BOTTOM_UP	50334	A	6	7	saly	salf	4	Caput draconis	Laetitia	EARTH	FIRE	True
ZL3b_BOTTOM_UP	50334	B	1	4	rary	dary	1	Amissio	Fortuna major	FIRE	FIRE	False
ZL3b_BOTTOM_UP	50334	B	1	8	rary	fary	1	Amissio	Albus	FIRE	EARTH	True
ZL3b_BOTTOM_UP	50334	B	4	8	dary	fary	1	Fortuna major	Albus	FIRE	EARTH	True
ZL3b_BOTTOM_UP	50334	B	6	7	saly	salf	4	Caput draconis	Laetitia	EARTH	AIR	True
ZL3b_BOTTOM_UP	50334	C	1	4	rary	dary	1	Amissio	Fortuna major	FIRE	EARTH	True
ZL3b_BOTTOM_UP	50334	C	1	8	rary	fary	1	Amissio	Albus	FIRE	WATER	True
ZL3b_BOTTOM_UP	50334	C	4	8	dary	fary	1	Fortuna major	Albus	EARTH	WATER	True
ZL3b_BOTTOM_UP	50334	C	6	7	saly	salf	4	Caput draconis	Laetitia	EARTH	AIR	True
ZL3b_BOTTOM_UP	50351	A	1	4	rary	dary	1	Carcer	Albus	EARTH	AIR	True
ZL3b_BOTTOM_UP	50351	A	1	8	rary	fary	1	Carcer	Tristitia	EARTH	AIR	True
ZL3b_BOTTOM_UP	50351	A	4	8	dary	fary	1	Albus	Tristitia	AIR	AIR	False
ZL3b_BOTTOM_UP	50351	A	6	7	saly	salf	4	Acquisitio	Laetitia	WATER	FIRE	True
ZL3b_BOTTOM_UP	50351	B	1	4	rary	dary	1	Carcer	Albus	EARTH	EARTH	False
ZL3b_BOTTOM_UP	50351	B	1	8	rary	fary	1	Carcer	Tristitia	EARTH	EARTH	False
ZL3b_BOTTOM_UP	50351	B	4	8	dary	fary	1	Albus	Tristitia	EARTH	EARTH	False
ZL3b_BOTTOM_UP	50351	B	6	7	saly	salf	4	Acquisitio	Laetitia	WATER	AIR	True
ZL3b_BOTTOM_UP	50351	C	1	4	rary	dary	1	Carcer	Albus	EARTH	WATER	True
ZL3b_BOTTOM_UP	50351	C	1	8	rary	fary	1	Carcer	Tristitia	EARTH	EARTH	False
ZL3b_BOTTOM_UP	50351	C	4	8	dary	fary	1	Albus	Tristitia	WATER	EARTH	True
ZL3b_BOTTOM_UP	50351	C	6	7	saly	salf	4	Acquisitio	Laetitia	AIR	AIR	False
ZL3b_BOTTOM_UP	50357	A	1	4	rary	dary	1	Populus	Tristitia	WATER	AIR	True
ZL3b_BOTTOM_UP	50357	A	1	8	rary	fary	1	Populus	Fortuna major	WATER	FIRE	True
ZL3b_BOTTOM_UP	50357	A	4	8	dary	fary	1	Tristitia	Fortuna major	AIR	FIRE	True
ZL3b_BOTTOM_UP	50357	A	6	7	saly	salf	4	Cauda draconis	Laetitia	WATER	FIRE	True
ZL3b_BOTTOM_UP	50357	B	1	4	rary	dary	1	Populus	Tristitia	WATER	EARTH	True
ZL3b_BOTTOM_UP	50357	B	1	8	rary	fary	1	Populus	Fortuna major	WATER	FIRE	True
ZL3b_BOTTOM_UP	50357	B	4	8	dary	fary	1	Tristitia	Fortuna major	EARTH	FIRE	True
ZL3b_BOTTOM_UP	50357	B	6	7	saly	salf	4	Cauda draconis	Laetitia	WATER	AIR	True
ZL3b_BOTTOM_UP	50357	C	1	4	rary	dary	1	Populus	Tristitia	WATER	EARTH	True
ZL3b_BOTTOM_UP	50357	C	1	8	rary	fary	1	Populus	Fortuna major	WATER	EARTH	True
ZL3b_BOTTOM_UP	50357	C	4	8	dary	fary	1	Tristitia	Fortuna major	EARTH	EARTH	False
ZL3b_BOTTOM_UP	50357	C	6	7	saly	salf	4	Cauda draconis	Laetitia	FIRE	AIR	True
ZL3b_BOTTOM_UP	50394	A	1	4	rary	dary	1	Carcer	Fortuna major	EARTH	FIRE	True
ZL3b_BOTTOM_UP	50394	A	1	8	rary	fary	1	Carcer	Albus	EARTH	AIR	True
ZL3b_BOTTOM_UP	50394	A	4	8	dary	fary	1	Fortuna major	Albus	FIRE	AIR	True
ZL3b_BOTTOM_UP	50394	A	6	7	saly	salf	4	Caput draconis	Laetitia	EARTH	FIRE	True
ZL3b_BOTTOM_UP	50394	B	1	4	rary	dary	1	Carcer	Fortuna major	EARTH	FIRE	True
ZL3b_BOTTOM_UP	50394	B	1	8	rary	fary	1	Carcer	Albus	EARTH	EARTH	False
ZL3b_BOTTOM_UP	50394	B	4	8	dary	fary	1	Fortuna major	Albus	FIRE	EARTH	True
ZL3b_BOTTOM_UP	50394	B	6	7	saly	salf	4	Caput draconis	Laetitia	EARTH	AIR	True
ZL3b_BOTTOM_UP	50394	C	1	4	rary	dary	1	Carcer	Fortuna major	EARTH	EARTH	False
ZL3b_BOTTOM_UP	50394	C	1	8	rary	fary	1	Carcer	Albus	EARTH	WATER	True
ZL3b_BOTTOM_UP	50394	C	4	8	dary	fary	1	Fortuna major	Albus	EARTH	WATER	True
ZL3b_BOTTOM_UP	50394	C	6	7	saly	salf	4	Caput draconis	Laetitia	EARTH	AIR	True
ZL3b_BOTTOM_UP	50407	A	1	4	rary	dary	1	Conjunctio	Albus	EARTH	AIR	True
ZL3b_BOTTOM_UP	50407	A	1	8	rary	fary	1	Conjunctio	Tristitia	EARTH	AIR	True
ZL3b_BOTTOM_UP	50407	A	4	8	dary	fary	1	Albus	Tristitia	AIR	AIR	False
ZL3b_BOTTOM_UP	50407	A	6	7	saly	salf	4	Carcer	Laetitia	EARTH	FIRE	True
ZL3b_BOTTOM_UP	50407	B	1	4	rary	dary	1	Conjunctio	Albus	AIR	EARTH	True
ZL3b_BOTTOM_UP	50407	B	1	8	rary	fary	1	Conjunctio	Tristitia	AIR	EARTH	True
ZL3b_BOTTOM_UP	50407	B	4	8	dary	fary	1	Albus	Tristitia	EARTH	EARTH	False
ZL3b_BOTTOM_UP	50407	B	6	7	saly	salf	4	Carcer	Laetitia	EARTH	AIR	True
ZL3b_BOTTOM_UP	50407	C	1	4	rary	dary	1	Conjunctio	Albus	AIR	WATER	True
ZL3b_BOTTOM_UP	50407	C	1	8	rary	fary	1	Conjunctio	Tristitia	AIR	EARTH	True
ZL3b_BOTTOM_UP	50407	C	4	8	dary	fary	1	Albus	Tristitia	WATER	EARTH	True
ZL3b_BOTTOM_UP	50407	C	6	7	saly	salf	4	Carcer	Laetitia	EARTH	AIR	True
ZL3b_BOTTOM_UP	50425	A	1	4	rary	dary	1	Amissio	Tristitia	UNKNOWN	AIR	False
ZL3b_BOTTOM_UP	50425	A	1	8	rary	fary	1	Amissio	Fortuna major	UNKNOWN	FIRE	False
ZL3b_BOTTOM_UP	50425	A	4	8	dary	fary	1	Tristitia	Fortuna major	AIR	FIRE	True
ZL3b_BOTTOM_UP	50425	A	6	7	saly	salf	4	Conjunctio	Laetitia	EARTH	FIRE	True
ZL3b_BOTTOM_UP	50425	B	1	4	rary	dary	1	Amissio	Tristitia	FIRE	EARTH	True
ZL3b_BOTTOM_UP	50425	B	1	8	rary	fary	1	Amissio	Fortuna major	FIRE	FIRE	False
ZL3b_BOTTOM_UP	50425	B	4	8	dary	fary	1	Tristitia	Fortuna major	EARTH	FIRE	True
ZL3b_BOTTOM_UP	50425	B	6	7	saly	salf	4	Conjunctio	Laetitia	AIR	AIR	False
ZL3b_BOTTOM_UP	50425	C	1	4	rary	dary	1	Amissio	Tristitia	FIRE	EARTH	True
ZL3b_BOTTOM_UP	50425	C	1	8	rary	fary	1	Amissio	Fortuna major	FIRE	EARTH	True
ZL3b_BOTTOM_UP	50425	C	4	8	dary	fary	1	Tristitia	Fortuna major	EARTH	EARTH	False
ZL3b_BOTTOM_UP	50425	C	6	7	saly	salf	4	Conjunctio	Laetitia	AIR	AIR	False
ZL3b_BOTTOM_UP	51291	A	1	4	rary	dary	1	Via	Albus	WATER	AIR	True
ZL3b_BOTTOM_UP	51291	A	1	8	rary	fary	1	Via	Fortuna major	WATER	FIRE	True
ZL3b_BOTTOM_UP	51291	A	4	8	dary	fary	1	Albus	Fortuna major	AIR	FIRE	True
ZL3b_BOTTOM_UP	51291	A	6	7	saly	salf	4	Cauda draconis	Rubeus	WATER	WATER	False
ZL3b_BOTTOM_UP	51291	B	1	4	rary	dary	1	Via	Albus	WATER	EARTH	True
ZL3b_BOTTOM_UP	51291	B	1	8	rary	fary	1	Via	Fortuna major	WATER	FIRE	True
ZL3b_BOTTOM_UP	51291	B	4	8	dary	fary	1	Albus	Fortuna major	EARTH	FIRE	True
ZL3b_BOTTOM_UP	51291	B	6	7	saly	salf	4	Cauda draconis	Rubeus	WATER	FIRE	True
ZL3b_BOTTOM_UP	51291	C	1	4	rary	dary	1	Via	Albus	WATER	WATER	False
ZL3b_BOTTOM_UP	51291	C	1	8	rary	fary	1	Via	Fortuna major	WATER	EARTH	True
ZL3b_BOTTOM_UP	51291	C	4	8	dary	fary	1	Albus	Fortuna major	WATER	EARTH	True
ZL3b_BOTTOM_UP	51291	C	6	7	saly	salf	4	Cauda draconis	Rubeus	FIRE	FIRE	False
ZL3b_BOTTOM_UP	51326	A	1	4	rary	dary	1	Amissio	Tristitia	UNKNOWN	AIR	False
ZL3b_BOTTOM_UP	51326	A	1	8	rary	fary	1	Amissio	Albus	UNKNOWN	AIR	False
ZL3b_BOTTOM_UP	51326	A	4	8	dary	fary	1	Tristitia	Albus	AIR	AIR	False
ZL3b_BOTTOM_UP	51326	A	6	7	saly	salf	4	Carcer	Rubeus	EARTH	WATER	True
ZL3b_BOTTOM_UP	51326	B	1	4	rary	dary	1	Amissio	Tristitia	FIRE	EARTH	True
ZL3b_BOTTOM_UP	51326	B	1	8	rary	fary	1	Amissio	Albus	FIRE	EARTH	True
ZL3b_BOTTOM_UP	51326	B	4	8	dary	fary	1	Tristitia	Albus	EARTH	EARTH	False
ZL3b_BOTTOM_UP	51326	B	6	7	saly	salf	4	Carcer	Rubeus	EARTH	FIRE	True
ZL3b_BOTTOM_UP	51326	C	1	4	rary	dary	1	Amissio	Tristitia	FIRE	EARTH	True
ZL3b_BOTTOM_UP	51326	C	1	8	rary	fary	1	Amissio	Albus	FIRE	WATER	True
ZL3b_BOTTOM_UP	51326	C	4	8	dary	fary	1	Tristitia	Albus	EARTH	WATER	True
ZL3b_BOTTOM_UP	51326	C	6	7	saly	salf	4	Carcer	Rubeus	EARTH	FIRE	True
ZL3b_BOTTOM_UP	51382	A	1	4	rary	dary	1	Via	Tristitia	WATER	AIR	True
ZL3b_BOTTOM_UP	51382	A	1	8	rary	fary	1	Via	Albus	WATER	AIR	True
ZL3b_BOTTOM_UP	51382	A	4	8	dary	fary	1	Tristitia	Albus	AIR	AIR	False
ZL3b_BOTTOM_UP	51382	A	6	7	saly	salf	4	Puer	Rubeus	FIRE	WATER	True
ZL3b_BOTTOM_UP	51382	B	1	4	rary	dary	1	Via	Tristitia	WATER	EARTH	True
ZL3b_BOTTOM_UP	51382	B	1	8	rary	fary	1	Via	Albus	WATER	EARTH	True
ZL3b_BOTTOM_UP	51382	B	4	8	dary	fary	1	Tristitia	Albus	EARTH	EARTH	False
ZL3b_BOTTOM_UP	51382	B	6	7	saly	salf	4	Puer	Rubeus	FIRE	FIRE	False
ZL3b_BOTTOM_UP	51382	C	1	4	rary	dary	1	Via	Tristitia	WATER	EARTH	True
ZL3b_BOTTOM_UP	51382	C	1	8	rary	fary	1	Via	Albus	WATER	WATER	False
ZL3b_BOTTOM_UP	51382	C	4	8	dary	fary	1	Tristitia	Albus	EARTH	WATER	True
ZL3b_BOTTOM_UP	51382	C	6	7	saly	salf	4	Puer	Rubeus	AIR	FIRE	True
ZL3b_BOTTOM_UP	51415	A	1	4	rary	dary	1	Carcer	Albus	EARTH	AIR	True
ZL3b_BOTTOM_UP	51415	A	1	8	rary	fary	1	Carcer	Fortuna major	EARTH	FIRE	True
ZL3b_BOTTOM_UP	51415	A	4	8	dary	fary	1	Albus	Fortuna major	AIR	FIRE	True
ZL3b_BOTTOM_UP	51415	A	6	7	saly	salf	4	Amissio	Rubeus	UNKNOWN	WATER	False
ZL3b_BOTTOM_UP	51415	B	1	4	rary	dary	1	Carcer	Albus	EARTH	EARTH	False
ZL3b_BOTTOM_UP	51415	B	1	8	rary	fary	1	Carcer	Fortuna major	EARTH	FIRE	True
ZL3b_BOTTOM_UP	51415	B	4	8	dary	fary	1	Albus	Fortuna major	EARTH	FIRE	True
