root	selected_value_de	component_recipe	mention_count	event_count	register_count	registers	page_count	positions	with_other_action_count	with_argument_count	with_relation_count	with_close_count	cross_register_tier	example_clause_de
P	EINSETZEN	P+Y+K+EE+OR	1	1	1	BIOLOGICAL	1	FIRST:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Stationsposten und die Stationseinheit ein und führe den Stationsposten und die Stationseinheit zu; auf Grad II.
P	EINSETZEN	S+E+P+CH+Y	1	1	1	HERBAL	1	MIDDLE:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Wähle den Pflanzenposten, setze den Pflanzenposten ein und nimm den Pflanzenposten; auf Grad I.
P	EINSETZEN	SH+E+CH+P+Y	1	1	1	BIOLOGICAL	1	MIDDLE:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Halte den Stationsposten, entnimm den Stationsposten und setze den Stationsposten ein; auf Grad I.
P	EINSETZEN	SH+E+P+CH+OL	1	1	1	CELESTIAL	1	MIDDLE:1	1	0	0	0	REGISTER_LOCAL_EXACT_RECIPE	Weiter halte den Positionsposten [wie zuvor], setze den Positionsposten [wie zuvor] ein und nimm den Positionsposten [wie zuvor] auf; auf Grad I.
P	EINSETZEN	SH+E+P+Y	1	1	1	BIOLOGICAL	1	MIDDLE:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Halte den Stationsposten und setze den Stationsposten ein; auf Grad I.
P	EINSETZEN	SH+O+CH+P+E+DY	1	1	1	BIOLOGICAL	1	MIDDLE:1	1	0	0	1	REGISTER_LOCAL_EXACT_RECIPE	Halte den Stationsposten [wie zuvor], entnimm den Stationsposten [wie zuvor] und setze den Stationsposten [wie zuvor] ein; als Ausführung und auf Grad I; schließe den Schritt.
P	EINSETZEN	SH+O+P+CH+O	1	1	1	CELESTIAL	1	MIDDLE:1	1	0	0	0	REGISTER_LOCAL_EXACT_RECIPE	Halte die Positionseinheit [wie zuvor], setze die Positionseinheit [wie zuvor] ein und nimm die Positionseinheit [wie zuvor] auf; als Ausführung und als Ausführung.
P	EINSETZEN	Y+CH+O+CH+P+Y	1	1	1	HERBAL	1	MIDDLE:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Nimm den Pflanzenposten [außen] und den Pflanzenposten [innen], nimm den Pflanzenposten [außen] und den Pflanzenposten [innen] und setze den Pflanzenposten [außen] und den Pflanzenposten [innen] ein; als Ausführung.
P	EINSETZEN	Y+P+AIR	2	2	2	CELESTIAL|HERBAL	2	MIDDLE:2	0	2	2	0	TWO_REGISTERS	Setze den Pflanzenposten ein; entlang der Verarbeitungsbahn.
P	EINSETZEN	Y+P+CH	1	1	1	HERBAL	1	MIDDLE:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Pflanzenposten ein und nimm den Pflanzenposten.
P	EINSETZEN	Y+P+CH+Y	1	1	1	HERBAL	1	MIDDLE:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Pflanzenposten [außen] und den Pflanzenposten [innen] ein und nimm den Pflanzenposten [außen] und den Pflanzenposten [innen].
P	EINSETZEN	Y+P+O+D_ADDR	1	1	1	HERBAL	1	MIDDLE:1	0	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Pflanzenposten ein; als Ausführung; an der bezeichneten Stelle.
P	EINSETZEN	Y+T+O+E+O+P+CH+E+Y	1	1	1	CELESTIAL	1	MIDDLE:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Stelle den Positionsposten [außen] und den Positionsposten [innen] ein, setze den Positionsposten [außen] und den Positionsposten [innen] ein und nimm den Positionsposten [außen] und den Positionsposten [innen] auf; als Ausführung, auf Grad I, als Ausführung und auf Grad I.
