source_group_id	edition	page	locus	form	core	family	physical_leaf	exposure	paragraph_id	left_separator	right_separator
IT2a|f80v.31|G003	IT2a	f80v	f80v.31	olkain	kain	DIAGNOSTIC	80	DESIGN_LEAF	f80v|f80v.30-f80v.37	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f80v.31|G007	IT2a	f80v	f80v.31	olshey	shey	PRIMARY	80	DESIGN_LEAF	f80v|f80v.30-f80v.37	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f80v.33|G003	IT2a	f80v	f80v.33	olkain	kain	DIAGNOSTIC	80	DESIGN_LEAF	f80v|f80v.30-f80v.37	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f80v.33|G004	IT2a	f80v	f80v.33	olshedy	shedy	PRIMARY	80	DESIGN_LEAF	f80v|f80v.30-f80v.37	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f80v.34|G004	IT2a	f80v	f80v.34	olshey	shey	PRIMARY	80	DESIGN_LEAF	f80v|f80v.30-f80v.37	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f80v.34|G007	IT2a	f80v	f80v.34	olkain	kain	DIAGNOSTIC	80	DESIGN_LEAF	f80v|f80v.30-f80v.37	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f80v.36|G007	IT2a	f80v	f80v.36	olshedy	shedy	PRIMARY	80	DESIGN_LEAF	f80v|f80v.30-f80v.37	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f80v.5|G003	IT2a	f80v	f80v.5	olkeedy	keedy	DIAGNOSTIC	80	DESIGN_LEAF	f80v|f80v.1-f80v.6	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f82v.18|G008	IT2a	f82v	f82v.18	olkeedy	keedy	DIAGNOSTIC	82	OTHER_EXPOSED_LEAF	f82v|f82v.15-f82v.19	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f82v.21|G007	IT2a	f82v	f82v.21	olkain	kain	DIAGNOSTIC	82	OTHER_EXPOSED_LEAF	f82v|f82v.20-f82v.27	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f82v.23|G005	IT2a	f82v	f82v.23	olkeedy	keedy	DIAGNOSTIC	82	OTHER_EXPOSED_LEAF	f82v|f82v.20-f82v.27	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f82v.29|G006	IT2a	f82v	f82v.29	olkeedy	keedy	DIAGNOSTIC	82	OTHER_EXPOSED_LEAF	f82v|f82v.28-f82v.32	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f82v.33|G006	IT2a	f82v	f82v.33	olkain	kain	DIAGNOSTIC	82	OTHER_EXPOSED_LEAF	f82v|f82v.33-f82v.38	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f82v.34|G009	IT2a	f82v	f82v.34	olkain	kain	DIAGNOSTIC	82	OTHER_EXPOSED_LEAF	f82v|f82v.33-f82v.38	DEFINITE_SPACE	LINE_END
IT2a|f82v.37|G009	IT2a	f82v	f82v.37	olkain	kain	DIAGNOSTIC	82	OTHER_EXPOSED_LEAF	f82v|f82v.33-f82v.38	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f82v.39|G001	IT2a	f82v	f82v.39	olkeedy	keedy	DIAGNOSTIC	82	OTHER_EXPOSED_LEAF		LINE_START	LINE_END
IT2a|f82v.5|G009	IT2a	f82v	f82v.5	olshedy	shedy	PRIMARY	82	OTHER_EXPOSED_LEAF	f82v|f82v.5-f82v.10	DEFINITE_SPACE	LINE_END
IT2a|f86v5.33|G006	IT2a	f86v5	f86v5.33	olkeedy	keedy	DIAGNOSTIC	86	OTHER_EXPOSED_LEAF	f86v5|f86v5.26-f86v5.38	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f86v5.6|G001	IT2a	f86v5	f86v5.6	olkeedy	keedy	DIAGNOSTIC	86	OTHER_EXPOSED_LEAF	f86v5|f86v5.1-f86v5.6	LINE_START	DEFINITE_SPACE
IT2a|f86v6.15|G009	IT2a	f86v6	f86v6.15	olkain	kain	DIAGNOSTIC	86	OTHER_EXPOSED_LEAF	f86v6|f86v6.13-f86v6.19	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f86v6.3|G002	IT2a	f86v6	f86v6.3	olkeedy	keedy	DIAGNOSTIC	86	OTHER_EXPOSED_LEAF	f86v6|f86v6.1-f86v6.12	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f86v6.4|G006	IT2a	f86v6	f86v6.4	olkeedy	keedy	DIAGNOSTIC	86	OTHER_EXPOSED_LEAF	f86v6|f86v6.1-f86v6.12	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f94r.4|G002	IT2a	f94r	f94r.4	olkeedy	keedy	DIAGNOSTIC	94	OTHER_EXPOSED_LEAF	f94r|f94r.1-f94r.8	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f94r.7|G009	IT2a	f94r	f94r.7	olkain	kain	DIAGNOSTIC	94	OTHER_EXPOSED_LEAF	f94r|f94r.1-f94r.8	DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f104r.11|G008	RF1b	f104r	f104r.11	olkeedy	keedy	DIAGNOSTIC	104	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	LINE_END
RF1b|f106v.29|G002	RF1b	f106v	f106v.29	olchey	chey	DIAGNOSTIC	106	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f108v.32|G004	RF1b	f108v	f108v.32	olkeedy	keedy	DIAGNOSTIC	108	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f108v.48|G007	RF1b	f108v	f108v.48	olchey	chey	DIAGNOSTIC	108	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f112r.6|G005	RF1b	f112r	f112r.6	olkeedy	keedy	DIAGNOSTIC	112	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f112r.7|G002	RF1b	f112r	f112r.7	olkeedy	keedy	DIAGNOSTIC	112	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f112v.20|G004	RF1b	f112v	f112v.20	olkeedy	keedy	DIAGNOSTIC	112	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f112v.27|G009	RF1b	f112v	f112v.27	olkeedy	keedy	DIAGNOSTIC	112	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f112v.29|G003	RF1b	f112v	f112v.29	olkain	kain	DIAGNOSTIC	112	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f114r.30|G009	RF1b	f114r	f114r.30	olkeedy	keedy	DIAGNOSTIC	114	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f116r.11|G010	RF1b	f116r	f116r.11	olkain	kain	DIAGNOSTIC	116	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f40r.6|G007	RF1b	f40r	f40r.6	olshedy	shedy	PRIMARY	40	OTHER_EXPOSED_LEAF		DRAWING_INTERRUPTION	DEFINITE_SPACE
RF1b|f50r.6|G007	RF1b	f50r	f50r.6	olkeedy	keedy	DIAGNOSTIC	50	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f56r.3|G001	RF1b	f56r	f56r.3	olchey	chey	DIAGNOSTIC	56	OTHER_EXPOSED_LEAF		LINE_START	DEFINITE_SPACE
RF1b|f76r.44|G007	RF1b	f76r	f76r.44	olshedy	shedy	PRIMARY	76	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f76v.24|G005	RF1b	f76v	f76v.24	olshey	shey	PRIMARY	76	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	LINE_END
RF1b|f78r.15|G008	RF1b	f78r	f78r.15	olkain	kain	DIAGNOSTIC	78	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	LINE_END
RF1b|f78r.30|G004	RF1b	f78r	f78r.30	olkain	kain	DIAGNOSTIC	78	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f78v.28|G001	RF1b	f78v	f78v.28	olkain	kain	DIAGNOSTIC	78	OTHER_EXPOSED_LEAF		LINE_START	DEFINITE_SPACE
RF1b|f78v.3|G007	RF1b	f78v	f78v.3	olchey	chey	DIAGNOSTIC	78	OTHER_EXPOSED_LEAF		UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE
RF1b|f78v.5|G003	RF1b	f78v	f78v.5	olkain	kain	DIAGNOSTIC	78	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f78v.9|G003	RF1b	f78v	f78v.9	olkeedy	keedy	DIAGNOSTIC	78	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f80r.22|G009	RF1b	f80r	f80r.22	olkain	kain	DIAGNOSTIC	80	DESIGN_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f80r.27|G006	RF1b	f80r	f80r.27	olkain	kain	DIAGNOSTIC	80	DESIGN_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f80r.34|G008	RF1b	f80r	f80r.34	olchey	chey	DIAGNOSTIC	80	DESIGN_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f80r.44|G004	RF1b	f80r	f80r.44	olkain	kain	DIAGNOSTIC	80	DESIGN_LEAF		UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE
RF1b|f80r.46|G003	RF1b	f80r	f80r.46	olkain	kain	DIAGNOSTIC	80	DESIGN_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f80v.12|G007	RF1b	f80v	f80v.12	olkain	kain	DIAGNOSTIC	80	DESIGN_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f80v.2|G003	RF1b	f80v	f80v.2	olkain	kain	DIAGNOSTIC	80	DESIGN_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f80v.26|G008	RF1b	f80v	f80v.26	olchey	chey	DIAGNOSTIC	80	DESIGN_LEAF		DEFINITE_SPACE	LINE_END
RF1b|f80v.29|G002	RF1b	f80v	f80v.29	olkain	kain	DIAGNOSTIC	80	DESIGN_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f80v.29|G003	RF1b	f80v	f80v.29	olkain	kain	DIAGNOSTIC	80	DESIGN_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f80v.30|G003	RF1b	f80v	f80v.30	olkain	kain	DIAGNOSTIC	80	DESIGN_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f80v.31|G004	RF1b	f80v	f80v.31	olkain	kain	DIAGNOSTIC	80	DESIGN_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f80v.31|G008	RF1b	f80v	f80v.31	olshey	shey	PRIMARY	80	DESIGN_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f80v.33|G003	RF1b	f80v	f80v.33	olkain	kain	DIAGNOSTIC	80	DESIGN_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f80v.33|G004	RF1b	f80v	f80v.33	olshedy	shedy	PRIMARY	80	DESIGN_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f80v.34|G004	RF1b	f80v	f80v.34	olshey	shey	PRIMARY	80	DESIGN_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f80v.34|G007	RF1b	f80v	f80v.34	olkain	kain	DIAGNOSTIC	80	DESIGN_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f80v.36|G007	RF1b	f80v	f80v.36	olshedy	shedy	PRIMARY	80	DESIGN_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f80v.5|G003	RF1b	f80v	f80v.5	olkeedy	keedy	DIAGNOSTIC	80	DESIGN_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f82v.18|G008	RF1b	f82v	f82v.18	olkeedy	keedy	DIAGNOSTIC	82	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f82v.21|G007	RF1b	f82v	f82v.21	olkain	kain	DIAGNOSTIC	82	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f82v.33|G006	RF1b	f82v	f82v.33	olkain	kain	DIAGNOSTIC	82	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f82v.34|G009	RF1b	f82v	f82v.34	olkain	kain	DIAGNOSTIC	82	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	LINE_END
RF1b|f82v.37|G009	RF1b	f82v	f82v.37	olkain	kain	DIAGNOSTIC	82	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f82v.5|G009	RF1b	f82v	f82v.5	olshedy	shedy	PRIMARY	82	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	LINE_END
RF1b|f86v5.19|G009	RF1b	f86v5	f86v5.19	olkeedy	keedy	DIAGNOSTIC	86	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	LINE_END
RF1b|f86v5.33|G005	RF1b	f86v5	f86v5.33	olkeedy	keedy	DIAGNOSTIC	86	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f86v6.3|G002	RF1b	f86v6	f86v6.3	olkeedy	keedy	DIAGNOSTIC	86	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f86v6.4|G006	RF1b	f86v6	f86v6.4	olkeedy	keedy	DIAGNOSTIC	86	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f94r.7|G010	RF1b	f94r	f94r.7	olkain	kain	DIAGNOSTIC	94	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f96v.6|G003	RF1b	f96v	f96v.6	olchey	chey	DIAGNOSTIC	96	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
