edition	grammar	paragraph	operation	form	old_patient	joint_patient	joint_patient_form	old_debts	joint_debts	changed_fields	new_action	interaction	row_status
ZL3b	M	f99r|f99r.47-f99r.52	f99r.50:3	qokeey	f99r.49:6	f99r.49:6	okeol	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	debts	False		recorded
ZL3b	M	f99r|f99r.47-f99r.52	f99r.50:5	qokeeo		f99r.49:6	okeol		UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;IMPLICIT_SUBJECT_CONTINUATION		True		recorded
ZL3b	M	f99r|f99r.47-f99r.52	f99r.51:7	okeey	f99r.49:6	f99r.49:6	okeol	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:1;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:5;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	debts	False		recorded
ZL3b	B	f102v2|f102v2.30-f102v2.39	f102v2.30:7	sheey				MISSING_PATIENT	MISSING_PATIENT		False		recorded
ZL3b	B	f102v2|f102v2.30-f102v2.39	f102v2.31:2	ckhy		f102v2.31:3	sheeody	MISSING_PATIENT		patient,patient_form,rule,debts	False		recorded
ZL3b	B	f102v2|f102v2.30-f102v2.39	f102v2.33:1	qokeor	f102v2.33:2	f102v2.33:2	sho	EXTRACT_PATIENT_NOT_BOUND	EXTRACT_PATIENT_NOT_BOUND		False		recorded
ZL3b	B	f102v2|f102v2.30-f102v2.39	f102v2.35:5	shekeey	f102v2.35:4	f102v2.35:4	sheeor				False		recorded
ZL3b	B	f102v2|f102v2.30-f102v2.39	f102v2.35:6	qoky	f102v2.35:4	f102v2.35:4	sheeor				False		recorded
ZL3b	B	f102v2|f102v2.30-f102v2.39	f102v2.36:2	cheey	f102v2.35:9	f102v2.35:9	qokeol	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION		False		recorded
ZL3b	B	f102v2|f102v2.30-f102v2.39	f102v2.36:3	okeey	f102v2.35:9	f102v2.35:9	qokeol	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION		False		recorded
ZL3b	B	f102v2|f102v2.30-f102v2.39	f102v2.36:8	okeey	f102v2.35:9	f102v2.35:9	qokeol	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION		False		recorded
ZL3b	B	f102v2|f102v2.30-f102v2.39	f102v2.36:9	qokeor	f102v2.35:9	f102v2.35:9	qokeol	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND		False		recorded
ZL3b	B	f102v2|f102v2.30-f102v2.39	f102v2.37:3	chey	f102v2.37:1	f102v2.37:1	tchor				False		recorded
ZL3b	B	f102v2|f102v2.30-f102v2.39	f102v2.37:8	qokeey	f102v2.37:1	f102v2.37:1	tchor	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7		False		recorded
ZL3b	B	f102v2|f102v2.30-f102v2.39	f102v2.38:2	cheey	f102v2.37:1	f102v2.37:1	tchor	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;IMPLICIT_SUBJECT_CONTINUATION		False		recorded
ZL3b	B	f102v2|f102v2.30-f102v2.39	f102v2.38:4	qokeor	f102v2.38:7	f102v2.38:7	sho	UNREAD_BETWEEN:f102v2.38:6;EXTRACT_PATIENT_NOT_BOUND	UNREAD_BETWEEN:f102v2.38:6;EXTRACT_PATIENT_NOT_BOUND		False		recorded
ZL3b	B	f102v2|f102v2.30-f102v2.39	f102v2.38:8	ykeey	f102v2.38:7	f102v2.38:7	sho				False		recorded
ZL3b	J	f102v2|f102v2.30-f102v2.39	f102v2.30:7	sheey				MISSING_PATIENT	MISSING_PATIENT		False		recorded
ZL3b	J	f102v2|f102v2.30-f102v2.39	f102v2.31:2	ckhy		f102v2.31:3	sheeody	MISSING_PATIENT		patient,patient_form,rule,debts	False		recorded
ZL3b	J	f102v2|f102v2.30-f102v2.39	f102v2.33:1	qokeor	f102v2.33:2	f102v2.33:2	sho	EXTRACT_PATIENT_NOT_BOUND	EXTRACT_PATIENT_NOT_BOUND		False		recorded
ZL3b	J	f102v2|f102v2.30-f102v2.39	f102v2.35:5	shekeey	f102v2.35:7	f102v2.35:7	cheo				False		recorded
ZL3b	J	f102v2|f102v2.30-f102v2.39	f102v2.35:6	qoky	f102v2.35:7	f102v2.35:7	cheo				False		recorded
ZL3b	J	f102v2|f102v2.30-f102v2.39	f102v2.36:2	cheey	f102v2.35:9	f102v2.35:9	qokeol	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION		False		recorded
ZL3b	J	f102v2|f102v2.30-f102v2.39	f102v2.36:3	okeey	f102v2.35:9	f102v2.35:9	qokeol	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION		False		recorded
ZL3b	J	f102v2|f102v2.30-f102v2.39	f102v2.36:8	okeey	f102v2.35:9	f102v2.35:9	qokeol	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION		False		recorded
ZL3b	J	f102v2|f102v2.30-f102v2.39	f102v2.36:9	qokeor	f102v2.35:9	f102v2.35:9	qokeol	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND		False		recorded
ZL3b	J	f102v2|f102v2.30-f102v2.39	f102v2.37:3	chey	f102v2.37:1	f102v2.37:1	tchor				False		recorded
ZL3b	J	f102v2|f102v2.30-f102v2.39	f102v2.37:8	qokeey	f102v2.37:1	f102v2.37:1	tchor	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7		False		recorded
ZL3b	J	f102v2|f102v2.30-f102v2.39	f102v2.38:2	cheey	f102v2.37:1	f102v2.37:1	tchor	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;IMPLICIT_SUBJECT_CONTINUATION		False		recorded
ZL3b	J	f102v2|f102v2.30-f102v2.39	f102v2.38:4	qokeor	f102v2.38:7	f102v2.38:7	sho	UNREAD_BETWEEN:f102v2.38:6;EXTRACT_PATIENT_NOT_BOUND	UNREAD_BETWEEN:f102v2.38:6;EXTRACT_PATIENT_NOT_BOUND		False		recorded
ZL3b	J	f102v2|f102v2.30-f102v2.39	f102v2.38:8	ykeey	f102v2.38:7	f102v2.38:7	sho				False		recorded
ZL3b	M	f102v2|f102v2.30-f102v2.39	f102v2.30:7	sheey				MISSING_PATIENT	MISSING_PATIENT		False		recorded
ZL3b	M	f102v2|f102v2.30-f102v2.39	f102v2.31:2	ckhy		f102v2.31:3	sheeody	MISSING_PATIENT		patient,patient_form,rule,debts	False		recorded
ZL3b	M	f102v2|f102v2.30-f102v2.39	f102v2.33:1	qokeor	f102v2.33:2	f102v2.33:2	sho	EXTRACT_PATIENT_NOT_BOUND	EXTRACT_PATIENT_NOT_BOUND		False		recorded
ZL3b	M	f102v2|f102v2.30-f102v2.39	f102v2.35:5	shekeey	f102v2.35:7	f102v2.35:7	cheo				False		recorded
ZL3b	M	f102v2|f102v2.30-f102v2.39	f102v2.35:6	qoky	f102v2.35:7	f102v2.35:7	cheo				False		recorded
ZL3b	M	f102v2|f102v2.30-f102v2.39	f102v2.36:2	cheey	f102v2.35:9	f102v2.35:9	qokeol	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION		False		recorded
ZL3b	M	f102v2|f102v2.30-f102v2.39	f102v2.36:3	okeey	f102v2.35:9	f102v2.35:9	qokeol	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION		False		recorded
ZL3b	M	f102v2|f102v2.30-f102v2.39	f102v2.36:8	okeey	f102v2.35:9	f102v2.35:9	qokeol	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION		False		recorded
ZL3b	M	f102v2|f102v2.30-f102v2.39	f102v2.36:9	qokeor	f102v2.35:9	f102v2.35:9	qokeol	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND		False		recorded
ZL3b	M	f102v2|f102v2.30-f102v2.39	f102v2.37:3	chey	f102v2.37:1	f102v2.37:1	tchor				False		recorded
ZL3b	M	f102v2|f102v2.30-f102v2.39	f102v2.37:8	qokeey	f102v2.37:1	f102v2.37:1	tchor	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7		False		recorded
ZL3b	M	f102v2|f102v2.30-f102v2.39	f102v2.38:2	cheey	f102v2.37:1	f102v2.37:1	tchor	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;IMPLICIT_SUBJECT_CONTINUATION		False		recorded
ZL3b	M	f102v2|f102v2.30-f102v2.39	f102v2.38:4	qokeor	f102v2.38:7	f102v2.38:7	sho	UNREAD_BETWEEN:f102v2.38:6;EXTRACT_PATIENT_NOT_BOUND	UNREAD_BETWEEN:f102v2.38:6;EXTRACT_PATIENT_NOT_BOUND		False		recorded
ZL3b	M	f102v2|f102v2.30-f102v2.39	f102v2.38:8	ykeey	f102v2.38:7	f102v2.38:7	sho				False		recorded
ZL3b	B	f106r|f106r.8-f106r.9	f106r.8:6	oteedy				MISSING_PATIENT	MISSING_PATIENT		False		recorded
ZL3b	B	f106r|f106r.8-f106r.9	f106r.8:7	qotor				MISSING_PATIENT	MISSING_PATIENT		False		recorded
ZL3b	B	f106r|f106r.8-f106r.9	f106r.9:2	chol	f106r.9:3	f106r.9:3	qokain				False		recorded
ZL3b	J	f106r|f106r.8-f106r.9	f106r.8:6	oteedy				MISSING_PATIENT	MISSING_PATIENT		False		recorded
ZL3b	J	f106r|f106r.8-f106r.9	f106r.8:7	qotor				MISSING_PATIENT	MISSING_PATIENT		False		recorded
ZL3b	J	f106r|f106r.8-f106r.9	f106r.9:2	chol	f106r.9:3	f106r.9:3	qokain				False		recorded
ZL3b	M	f106r|f106r.8-f106r.9	f106r.8:6	oteedy				MISSING_PATIENT	MISSING_PATIENT		False		recorded
ZL3b	M	f106r|f106r.8-f106r.9	f106r.8:7	qotor				MISSING_PATIENT	MISSING_PATIENT		False		recorded
ZL3b	M	f106r|f106r.8-f106r.9	f106r.9:2	chol	f106r.9:3	f106r.9:3	qokain				False		recorded
IT2a	B	f6v|f6v.6-f6v.21	f6v.7:1	ychos	f6v.6:2	f6v.6:2	shocthol	UNREAD_BETWEEN:f6v.6:3;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f6v.6:3;IMPLICIT_SUBJECT_CONTINUATION		False		recorded
IT2a	B	f6v|f6v.6-f6v.21	f6v.7:2	ychol	f6v.7:4	f6v.7:4	cthol				False		recorded
IT2a	B	f6v|f6v.6-f6v.21	f6v.8:3	okchey	f6v.8:2	f6v.8:2	chor				False		recorded
IT2a	B	f6v|f6v.6-f6v.21	f6v.8:4	qokom	f6v.8:2	f6v.8:2	chor				False		recorded
IT2a	B	f6v|f6v.6-f6v.21	f6v.9:1	oeeo	f6v.9:3	f6v.9:3	chor				False		recorded
IT2a	B	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.10:3	f6v.10:3	kchdy	MISSING_COINGREDIENT	MISSING_COINGREDIENT		False		recorded
IT2a	B	f6v|f6v.6-f6v.21	f6v.12:3	qokam	f6v.12:4	f6v.12:4	cthy				False		recorded
IT2a	B	f6v|f6v.6-f6v.21	f6v.14:1	qokor	f6v.13:4	f6v.13:4	chor	IMPLICIT_SUBJECT_CONTINUATION	IMPLICIT_SUBJECT_CONTINUATION		False		recorded
IT2a	B	f6v|f6v.6-f6v.21	f6v.14:2	chol	f6v.14:3	f6v.14:3	cthol				False		recorded
IT2a	B	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.14:3	f6v.14:3	cthol	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT		False		recorded
IT2a	B	f6v|f6v.6-f6v.21	f6v.16:1	ochy	f6v.16:2	f6v.16:2	cthar				False		recorded
IT2a	B	f6v|f6v.6-f6v.21	f6v.17:3	ckhal	f6v.17:4	f6v.17:4	cthodam				False		recorded
IT2a	B	f6v|f6v.6-f6v.21	f6v.18:3	ches	f6v.18:2	f6v.18:2	cthol				False		recorded
IT2a	B	f6v|f6v.6-f6v.21	f6v.19:2	kchos	f6v.19:1	f6v.19:1	ocholy				False		recorded
IT2a	B	f6v|f6v.6-f6v.21	f6v.21:3	octham	f6v.21:2	f6v.21:2	chor				False		recorded
IT2a	J	f6v|f6v.6-f6v.21	f6v.7:1	ychos	f6v.6:2	f6v.6:2	shocthol	UNREAD_BETWEEN:f6v.6:3;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f6v.6:3;IMPLICIT_SUBJECT_CONTINUATION		False		recorded
IT2a	J	f6v|f6v.6-f6v.21	f6v.7:2	ychol	f6v.7:4	f6v.7:4	cthol				False		recorded
IT2a	J	f6v|f6v.6-f6v.21	f6v.8:3	okchey	f6v.8:2	f6v.8:2	chor				False		recorded
IT2a	J	f6v|f6v.6-f6v.21	f6v.8:4	qokom	f6v.8:2	f6v.8:2	chor				False		recorded
IT2a	J	f6v|f6v.6-f6v.21	f6v.9:1	oeeo	f6v.9:3	f6v.9:3	chor				False		recorded
IT2a	J	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.10:3	f6v.10:3	kchdy	MISSING_COINGREDIENT	MISSING_COINGREDIENT		False		recorded
IT2a	J	f6v|f6v.6-f6v.21	f6v.12:3	qokam	f6v.12:4	f6v.12:4	cthy				False		recorded
IT2a	J	f6v|f6v.6-f6v.21	f6v.14:1	qokor	f6v.14:3	f6v.14:3	cthol				False		recorded
IT2a	J	f6v|f6v.6-f6v.21	f6v.14:2	chol	f6v.14:3	f6v.14:3	cthol				False		recorded
IT2a	J	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.14:3	f6v.14:3	cthol	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT		False		recorded
IT2a	J	f6v|f6v.6-f6v.21	f6v.16:1	ochy	f6v.16:2	f6v.16:2	cthar				False		recorded
IT2a	J	f6v|f6v.6-f6v.21	f6v.17:3	ckhal	f6v.17:4	f6v.17:4	cthodam				False		recorded
IT2a	J	f6v|f6v.6-f6v.21	f6v.18:3	ches	f6v.18:2	f6v.18:2	cthol				False		recorded
IT2a	J	f6v|f6v.6-f6v.21	f6v.19:2	kchos	f6v.19:1	f6v.19:1	ocholy				False		recorded
IT2a	J	f6v|f6v.6-f6v.21	f6v.21:3	octham	f6v.21:2	f6v.21:2	chor				False		recorded
IT2a	M	f6v|f6v.6-f6v.21	f6v.7:1	ychos	f6v.7:4	f6v.7:4	cthol				False		recorded
IT2a	M	f6v|f6v.6-f6v.21	f6v.7:2	ychol	f6v.7:4	f6v.7:4	cthol				False		recorded
IT2a	M	f6v|f6v.6-f6v.21	f6v.8:3	okchey	f6v.8:2	f6v.8:2	chor				False		recorded
IT2a	M	f6v|f6v.6-f6v.21	f6v.8:4	qokom	f6v.8:2	f6v.8:2	chor				False		recorded
IT2a	M	f6v|f6v.6-f6v.21	f6v.9:1	oeeo	f6v.9:3	f6v.9:3	chor				False		recorded
IT2a	M	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.10:3	f6v.10:3	kchdy	MISSING_COINGREDIENT	MISSING_COINGREDIENT		False		recorded
IT2a	M	f6v|f6v.6-f6v.21	f6v.12:3	qokam	f6v.12:4	f6v.12:4	cthy				False		recorded
IT2a	M	f6v|f6v.6-f6v.21	f6v.14:1	qokor	f6v.14:3	f6v.14:3	cthol				False		recorded
IT2a	M	f6v|f6v.6-f6v.21	f6v.14:2	chol	f6v.14:3	f6v.14:3	cthol				False		recorded
IT2a	M	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.14:3	f6v.14:3	cthol	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT		False		recorded
IT2a	M	f6v|f6v.6-f6v.21	f6v.16:1	ochy	f6v.16:2	f6v.16:2	cthar				False		recorded
IT2a	M	f6v|f6v.6-f6v.21	f6v.17:3	ckhal	f6v.17:4	f6v.17:4	cthodam				False		recorded
IT2a	M	f6v|f6v.6-f6v.21	f6v.18:3	ches	f6v.18:2	f6v.18:2	cthol				False		recorded
IT2a	M	f6v|f6v.6-f6v.21	f6v.19:2	kchos	f6v.19:1	f6v.19:1	ocholy				False		recorded
IT2a	M	f6v|f6v.6-f6v.21	f6v.21:3	octham	f6v.21:2	f6v.21:2	chor				False		recorded
IT2a	B	f9v|f9v.5-f9v.12	f9v.5:1	pchor				MISSING_PATIENT	MISSING_PATIENT		False		recorded
IT2a	B	f9v|f9v.5-f9v.12	f9v.5:3	qotor				MISSING_PATIENT	MISSING_PATIENT		False		recorded
IT2a	B	f9v|f9v.5-f9v.12	f9v.7:2	chol	f9v.7:5	f9v.7:5	otal	UNREAD_BETWEEN:f9v.7:3	UNREAD_BETWEEN:f9v.7:3		False		recorded
IT2a	B	f9v|f9v.5-f9v.12	f9v.8:3	qokcho	f9v.7:5	f9v.7:5	otal	UNREAD_BETWEEN:f9v.7:7;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f9v.7:7;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION		False		recorded
IT2a	B	f9v|f9v.5-f9v.12	f9v.10:3	chol	f9v.10:2	f9v.10:2	kchol				False		recorded
IT2a	B	f9v|f9v.5-f9v.12	f9v.12:2	ckhy	f9v.12:3	f9v.12:3	chor				False		recorded
IT2a	J	f9v|f9v.5-f9v.12	f9v.5:1	pchor				MISSING_PATIENT	MISSING_PATIENT		False		recorded
IT2a	J	f9v|f9v.5-f9v.12	f9v.5:3	qotor				MISSING_PATIENT	MISSING_PATIENT		False		recorded
IT2a	J	f9v|f9v.5-f9v.12	f9v.7:2	chol	f9v.7:5	f9v.7:5	otal	UNREAD_BETWEEN:f9v.7:3	UNREAD_BETWEEN:f9v.7:3		False		recorded
IT2a	J	f9v|f9v.5-f9v.12	f9v.8:3	qokcho	f9v.7:5	f9v.7:5	otal	UNREAD_BETWEEN:f9v.7:7;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f9v.7:7;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION		False		recorded
IT2a	J	f9v|f9v.5-f9v.12	f9v.10:3	chol	f9v.10:2	f9v.10:2	kchol				False		recorded
IT2a	J	f9v|f9v.5-f9v.12	f9v.12:2	ckhy	f9v.12:3	f9v.12:3	chor				False		recorded
IT2a	M	f9v|f9v.5-f9v.12	f9v.5:1	pchor				MISSING_PATIENT	MISSING_PATIENT		False		recorded
IT2a	M	f9v|f9v.5-f9v.12	f9v.5:3	qotor				MISSING_PATIENT	MISSING_PATIENT		False		recorded
IT2a	M	f9v|f9v.5-f9v.12	f9v.7:2	chol	f9v.7:5	f9v.7:5	otal	UNREAD_BETWEEN:f9v.7:3	UNREAD_BETWEEN:f9v.7:3		False		recorded
IT2a	M	f9v|f9v.5-f9v.12	f9v.8:3	qokcho	f9v.7:5	f9v.7:5	otal	UNREAD_BETWEEN:f9v.7:7;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f9v.7:7;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION		False		recorded
IT2a	M	f9v|f9v.5-f9v.12	f9v.10:3	chol	f9v.10:2	f9v.10:2	kchol				False		recorded
IT2a	M	f9v|f9v.5-f9v.12	f9v.12:2	ckhy	f9v.12:3	f9v.12:3	chor				False		recorded
IT2a	B	f17v|f17v.1-f17v.23	f17v.5:1	ychol	f17v.4:1	f17v.4:1	kchor	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION		False		recorded
IT2a	B	f17v|f17v.1-f17v.23	f17v.5:2	chol	f17v.5:4	f17v.5:4	tchol	UNREAD_BETWEEN:f17v.5:3	UNREAD_BETWEEN:f17v.5:3		False		recorded
IT2a	B	f17v|f17v.1-f17v.23	f17v.5:6	ckhy	f17v.5:4	f17v.5:4	tchol				False		recorded
IT2a	B	f17v|f17v.1-f17v.23	f17v.7:2	chkeey	f17v.7:4	f17v.7:4	cheor	UNREAD_BETWEEN:f17v.7:3	UNREAD_BETWEEN:f17v.7:3		False		recorded
IT2a	B	f17v|f17v.1-f17v.23	f17v.8:1	qokeey	f17v.7:4	f17v.7:4	cheor	IMPLICIT_SUBJECT_CONTINUATION	IMPLICIT_SUBJECT_CONTINUATION		False		recorded
IT2a	B	f17v|f17v.1-f17v.23	f17v.11:4	chol	f17v.10:4	f17v.10:4	okol	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION		False		recorded
IT2a	B	f17v|f17v.1-f17v.23	f17v.13:2	chol	f17v.12:6	f17v.12:6	chor	UNREAD_BETWEEN:f17v.13:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f17v.13:1;IMPLICIT_SUBJECT_CONTINUATION		False		recorded
IT2a	B	f17v|f17v.1-f17v.23	f17v.13:3	chol	f17v.13:4	f17v.13:4	cthol				False		recorded
IT2a	B	f17v|f17v.1-f17v.23	f17v.16:2	chol	f17v.16:3	f17v.16:3	okeol				False		recorded
IT2a	B	f17v|f17v.1-f17v.23	f17v.17:3	she	f17v.17:6	f17v.17:6	cthor	UNREAD_BETWEEN:f17v.17:5	UNREAD_BETWEEN:f17v.17:5		False		recorded
IT2a	B	f17v|f17v.1-f17v.23	f17v.18:4	chol	f17v.18:2	f17v.18:2	cheeor				False		recorded
IT2a	B	f17v|f17v.1-f17v.23	f17v.19:2	chey	f17v.19:4	f17v.19:4	cthor	UNREAD_BETWEEN:f17v.19:3	UNREAD_BETWEEN:f17v.19:3		False		recorded
IT2a	B	f17v|f17v.1-f17v.23	f17v.19:5	chol	f17v.19:4	f17v.19:4	cthor				False		recorded
IT2a	B	f17v|f17v.1-f17v.23	f17v.20:1	ykeey	f17v.19:4	f17v.19:4	cthor	UNREAD_BETWEEN:f17v.19:6;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f17v.19:6;IMPLICIT_SUBJECT_CONTINUATION		False		recorded
IT2a	B	f17v|f17v.1-f17v.23	f17v.20:2	okeey	f17v.20:3	f17v.20:3	cheor				False		recorded
