model	edition	paragraph	at	word	gloss
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.14|G012	lchedy	⟦lchedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.15|G001	sheeodar	⟦sheeodar⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.15|G002	aiin	⟦aiin⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.15|G003	sheey	⟦sheey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.15|G004	shey	warm
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.15|G005	oteodo	⟦oteodo⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.15|G006	oteedy	⟦oteedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.15|G007	chey	⟦chey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.15|G008	daiin	Masse C·Uₚ
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.15|G009	oteol	⟦oteol⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.15|G010	otedar	⟦otedar⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.15|G011	tar	⟦tar⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.15|G012	pchdam	⟦pchdam⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.16|G001	dched	⟦dched⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.16|G002	shey	warm
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.16|G003	qokeedy	⟦qokeedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.16|G004	okeodain	⟦okeodain⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.16|G005	shet	⟦shet⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.16|G006	sheotam	⟦sheotam⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.16|G007	oteal	⟦oteal⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.16|G008	tey	⟦tey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.16|G009	lkeey	⟦lkeey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.16|G010	sheedy	⟦sheedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.16|G011	shtar	⟦shtar⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.16|G012	keedy	⟦keedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.17|G001	otes	⟦otes⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.17|G002	lchey	⟦lchey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.17|G003	lshedy	⟦lshedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.17|G004	qoteedy	⟦qoteedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.17|G005	olcheody	⟦olcheody⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.17|G006	qokeey	⟦qokeey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.17|G007	chey	⟦chey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.17|G008	kal	⟦kal⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.17|G009	chekeedy	⟦chekeedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.17|G010	oteed	⟦oteed⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.17|G011	keedy	⟦keedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.17|G012	otam	⟦otam⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.18|G001	daiin	Masse C·Uₚ
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.18|G002	shecthey	⟦shecthey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.18|G003	oteody	⟦oteody⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.18|G004	qochey	⟦qochey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.18|G005	qokeey	⟦qokeey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.18|G006	chey	⟦chey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.18|G007	teey	⟦teey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.18|G008	qokeedy	⟦qokeedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.18|G009	qokeedy	⟦qokeedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.18|G010	cheal	⟦cheal⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.18|G011	lokeedy	⟦lokeedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.18|G012	lched	⟦lched⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.19|G001	saiin	⟦saiin⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.19|G002	okeeol	⟦okeeol⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.19|G003	qokeedy	⟦qokeedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.19|G004	lchey	⟦lchey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.19|G005	lcheoekam	⟦lcheoekam⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.19|G006	oaiin	⟦oaiin⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.19|G007	cheky	⟦cheky⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.19|G008	qokeeodor	⟦qokeeodor⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.19|G009	checthdy	⟦checthdy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.19|G010	qotedl	⟦qotedl⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.19|G011	loty	⟦loty⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.20|G001	qokeey	⟦qokeey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.20|G002	qokeey	⟦qokeey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.20|G003	loedy	⟦loedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.20|G004	checthy	⟦checthy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.20|G005	chedey	⟦chedey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.20|G006	cheol	⟦cheol⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.20|G007	teedy	⟦teedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.20|G008	okeedy	⟦okeedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.20|G009	qokeedy	⟦qokeedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.20|G010	okeey	⟦okeey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.20|G011	cho	⟦cho⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.20|G012	ol	auch
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.20|G013	lkaim	⟦lkaim⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.21|G001	daiin	Masse C·Uₚ
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.21|G002	okar	⟦okar⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.21|G003	ain	⟦ain⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.21|G004	teey	⟦teey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.21|G005	oteey	⟦oteey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.21|G006	oxor	⟦oxor⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.21|G007	shey	warm
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.21|G008	chey	⟦chey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.21|G009	kydeedy	⟦kydeedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.21|G010	cheo	⟦cheo⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.21|G011	dain	Masse B·Uₚ
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.21|G012	sheet	⟦sheet⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.21|G013	ar	Anteil
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.21|G014	al	⟦al⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.21|G015	l	⟦l⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.21|G016	cheotydy	⟦cheotydy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.22|G001	ssheo	⟦ssheo⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.22|G002	lkeedy	⟦lkeedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.22|G003	dal	⟦dal⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.22|G004	tched	⟦tched⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.22|G005	checkhey	⟦checkhey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.22|G006	okey	⟦okey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.22|G007	qoain	⟦qoain⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.22|G008	qochedy	⟦qochedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.22|G009	qokeor	⟦qokeor⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.22|G010	okeey	⟦okeey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.22|G011	keocthedy	⟦keocthedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.22|G012	qokey	⟦qokey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.23|G001	dshey	⟦dshey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.23|G002	sheeckhy	⟦sheeckhy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.23|G003	qokeshey	⟦qokeshey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.23|G004	keeshody	⟦keeshody⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.23|G005	qokeey	⟦qokeey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.23|G006	qokedy	⟦qokedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.23|G007	okain	⟦okain⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.23|G008	shekal	⟦shekal⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.23|G009	okechedy	⟦okechedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.23|G010	qokechedy	⟦qokechedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.24|G001	sain	⟦sain⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.24|G002	chckhey	⟦chckhey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.24|G003	cheos	⟦cheos⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.24|G004	lchal	⟦lchal⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.24|G005	lkechey	⟦lkechey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.24|G006	okeey	⟦okeey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.24|G007	lkechedy	⟦lkechedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.24|G008	oteo	⟦oteo⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.24|G009	dain	Masse B·Uₚ
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.24|G010	char	⟦char⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.24|G011	lko	⟦lko⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.24|G012	lchr	⟦lchr⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.24|G013	aiin	⟦aiin⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.24|G014	aim	⟦aim⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.25|G001	so	⟦so⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.25|G002	sheor	⟦sheor⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.25|G003	okeedy	⟦okeedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.25|G004	oteeey	⟦oteeey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.25|G005	qokeey	⟦qokeey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.25|G006	qokeeos	⟦qokeeos⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.25|G007	chedar	⟦chedar⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.25|G008	alal	⟦alal⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.25|G009	oikhy	⟦oikhy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.25|G010	oxar	⟦oxar⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.25|G011	aiin	⟦aiin⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.25|G012	odaiin	⟦odaiin⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.25|G013	chody	⟦chody⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.26|G001	soaiin	⟦soaiin⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.26|G002	shecthy	⟦shecthy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.26|G003	oteodaiin	⟦oteodaiin⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.26|G004	chedy	⟦chedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.26|G005	otedar	⟦otedar⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.26|G006	air	⟦air⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.26|G007	ykeey	⟦ykeey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.26|G008	shedain	⟦shedain⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.26|G009	lchedy	⟦lchedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.26|G010	qokeedy	⟦qokeedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.26|G011	qoteedaiin	⟦qoteedaiin⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.27|G001	dar	⟦dar⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.27|G002	sheod	⟦sheod⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.27|G003	qokeey	⟦qokeey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.27|G004	qokeody	⟦qokeody⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.27|G005	otey	⟦otey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.27|G006	lkeedy	⟦lkeedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.27|G007	chl	⟦chl⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.27|G008	lkeey	⟦lkeey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.27|G009	daiin	Masse C·Uₚ
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.27|G010	chedar	⟦chedar⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.27|G011	chedy	⟦chedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.27|G012	teedain	⟦teedain⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.27|G013	olkal	⟦olkal⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.28|G001	qokeeol	⟦qokeeol⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.28|G002	shedy	⟦shedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.28|G003	qokeod	⟦qokeod⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.28|G004	cheokeey	⟦cheokeey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.28|G005	sheokar	⟦sheokar⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.28|G006	shekeey	⟦shekeey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.28|G007	qotees	⟦qotees⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.28|G008	al	⟦al⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.28|G009	dain	Masse B·Uₚ
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.28|G010	chedy	⟦chedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.28|G011	qotain	⟦qotain⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.28|G012	alam	⟦alam⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.29|G001	salkeedy	⟦salkeedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.29|G002	lkeedy	⟦lkeedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.29|G003	chckhy	⟦chckhy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.29|G004	rky	⟦rky⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.29|G005	chey	⟦chey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.29|G006	okeeo	⟦okeeo⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.29|G007	chr	⟦chr⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.29|G008	al	⟦al⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.29|G009	ar	Anteil
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.29|G010	qokeedy	⟦qokeedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.29|G011	qokedy	⟦qokedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.29|G012	qoteedy	⟦qoteedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.29|G013	qod	⟦qod⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.30|G001	qockhedy	⟦qockhedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.30|G002	qokeechy	⟦qokeechy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.30|G003	qotchey	⟦qotchey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.30|G004	chtar	⟦chtar⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.30|G005	ar	Anteil
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.30|G006	chkeey	⟦chkeey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.30|G007	lkar	⟦lkar⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.30|G008	aiin	⟦aiin⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.30|G009	chedy	⟦chedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.30|G010	qokeey	⟦qokeey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.30|G011	qoirain	⟦qoirain⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.31|G001	sheotchedy	⟦sheotchedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.31|G002	shedain	⟦shedain⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.31|G003	shkey	⟦shkey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.31|G004	qokeain	⟦qokeain⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.31|G005	shkeody	⟦shkeody⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.31|G006	qokeey	⟦qokeey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.31|G007	qokeedy	⟦qokeedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.31|G008	chkal	⟦chkal⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.31|G009	checthy	⟦checthy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.32|G001	dsheeoteey	⟦dsheeoteey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.32|G002	qokeeo	⟦qokeeo⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.32|G003	lkeey	⟦lkeey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.32|G004	tear	⟦tear⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.32|G005	qoteey	Material U
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.32|G006	qotain	⟦qotain⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.32|G007	cholkeeedy	⟦cholkeeedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.32|G008	lchechdy	⟦lchechdy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.32|G009	qokechy	⟦qokechy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.33|G001	qoeeeo	⟦qoeeeo⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.33|G002	s	und
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.33|G003	oin	⟦oin⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.33|G004	ar	Anteil
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.33|G005	olkeey	⟦olkeey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.33|G006	lkair	⟦lkair⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.33|G007	cheda	⟦cheda⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.33|G008	chkal	⟦chkal⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.33|G009	keeodal	⟦keeodal⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.33|G010	eees	⟦eees⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.33|G011	chody	⟦chody⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.33|G012	qokeedy	⟦qokeedy⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.33|G013	dl	⟦dl⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.34|G001	teo	⟦teo⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.34|G002	olkeeo	⟦olkeeo⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.34|G003	ol	auch
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.34|G004	lkeeey	⟦lkeeey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.34|G005	olain	⟦olain⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.34|G006	ar	Anteil
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.34|G007	okeom	⟦okeom⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.34|G008	qokain	⟦qokain⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.34|G009	al	⟦al⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.34|G010	qokeeod	⟦qokeeod⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.34|G011	lkedlkey	⟦lkedlkey⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.34|G012	teed	⟦teed⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.34|G013	s	und
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.35|G001	ychedl	⟦ychedl⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.35|G002	ar	Anteil
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.35|G003	aiin	⟦aiin⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.35|G004	ain	⟦ain⟧
H	IT2a	f111r|f111r.6-f111r.35	IT2a|f111r.35|G005	dam	⟦dam⟧
H	IT2a	f112r|f112r.11-f112r.14	IT2a|f112r.11|G001	tchedy	⟦tchedy⟧
H	IT2a	f112r|f112r.11-f112r.14	IT2a|f112r.11|G002	qoteey	Material U
H	IT2a	f112r|f112r.11-f112r.14	IT2a|f112r.11|G003	qeol	⟦qeol⟧
H	IT2a	f112r|f112r.11-f112r.14	IT2a|f112r.11|G004	qokeey	⟦qokeey⟧
H	IT2a	f112r|f112r.11-f112r.14	IT2a|f112r.11|G005	otey	⟦otey⟧
H	IT2a	f112r|f112r.11-f112r.14	IT2a|f112r.11|G006	qokeey	⟦qokeey⟧
H	IT2a	f112r|f112r.11-f112r.14	IT2a|f112r.11|G007	qokedy	⟦qokedy⟧
H	IT2a	f112r|f112r.11-f112r.14	IT2a|f112r.11|G008	chotyr	⟦chotyr⟧
H	IT2a	f112r|f112r.11-f112r.14	IT2a|f112r.12|G001	dchedy	⟦dchedy⟧
H	IT2a	f112r|f112r.11-f112r.14	IT2a|f112r.12|G002	qo	⟦qo⟧
H	IT2a	f112r|f112r.11-f112r.14	IT2a|f112r.12|G003	otchedy	⟦otchedy⟧
H	IT2a	f112r|f112r.11-f112r.14	IT2a|f112r.12|G004	chdy	⟦chdy⟧
H	IT2a	f112r|f112r.11-f112r.14	IT2a|f112r.12|G005	qokeey	⟦qokeey⟧
H	IT2a	f112r|f112r.11-f112r.14	IT2a|f112r.12|G006	qotain	⟦qotain⟧
H	IT2a	f112r|f112r.11-f112r.14	IT2a|f112r.12|G007	oteedy	⟦oteedy⟧
H	IT2a	f112r|f112r.11-f112r.14	IT2a|f112r.12|G008	oteey	⟦oteey⟧
H	IT2a	f112r|f112r.11-f112r.14	IT2a|f112r.12|G009	ror	⟦ror⟧
H	IT2a	f112r|f112r.11-f112r.14	IT2a|f112r.13|G001	sor	⟦sor⟧
H	IT2a	f112r|f112r.11-f112r.14	IT2a|f112r.13|G002	aiin	⟦aiin⟧
H	IT2a	f112r|f112r.11-f112r.14	IT2a|f112r.13|G003	chdy	⟦chdy⟧
H	IT2a	f112r|f112r.11-f112r.14	IT2a|f112r.13|G004	ches	⟦ches⟧
H	IT2a	f112r|f112r.11-f112r.14	IT2a|f112r.13|G005	qokeey	⟦qokeey⟧
H	IT2a	f112r|f112r.11-f112r.14	IT2a|f112r.13|G006	okeey	⟦okeey⟧
H	IT2a	f112r|f112r.11-f112r.14	IT2a|f112r.13|G007	otaiin	⟦otaiin⟧
