locus	edition	source_group_ids_json	source_groups_json	separators_json	template_json	confidence
f76r.51	RF1b	"[""RF1b|f76r.51|G001"", ""RF1b|f76r.51|G002"", ""RF1b|f76r.51|G003"", ""RF1b|f76r.51|G004"", ""RF1b|f76r.51|G005"", ""RF1b|f76r.51|G006"", ""RF1b|f76r.51|G007"", ""RF1b|f76r.51|G008"", ""RF1b|f76r.51|G009"", ""RF1b|f76r.51|G010"", ""RF1b|f76r.51|G011""]"	"[""qkor"", ""shed@222;"", ""shey"", ""keedy"", ""sal"", ""raiin"", ""opchdy"", ""dar"", ""chedy"", ""qopched@222;"", ""@243;orol""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qkor]"", ""[shed@222;]"", ""[shey]"", ""[keedy]"", ""[sal]"", {""slot"": ""RAIIN""}, ""[opchdy]"", {""slot"": ""DAR""}, ""wird?"", ""[qopched@222;]"", ""[@243;orol]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f81r.24	ZL3b	"[""ZL3b|f81r.24|G001"", ""ZL3b|f81r.24|G002"", ""ZL3b|f81r.24|G003"", ""ZL3b|f81r.24|G004"", ""ZL3b|f81r.24|G005"", ""ZL3b|f81r.24|G006"", ""ZL3b|f81r.24|G007""]"	"[""par"", ""ody"", ""shecphy"", ""cheol"", ""qotaldar"", ""otedy"", ""oly""]"	"[""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[par]"", ""[ody]"", ""[shecphy]"", ""[cheol]"", ""[qotaldar]"", ""[otedy]"", ""[oly]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f81r.24	IT2a	"[""IT2a|f81r.24|G001"", ""IT2a|f81r.24|G002"", ""IT2a|f81r.24|G003"", ""IT2a|f81r.24|G004"", ""IT2a|f81r.24|G005"", ""IT2a|f81r.24|G006"", ""IT2a|f81r.24|G007""]"	"[""parody"", ""shecphy"", ""cheol"", ""qotal"", ""dar"", ""otedy"", ""oly""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[parody]"", ""[shecphy]"", ""[cheol]"", ""[qotal]"", {""slot"": ""DAR""}, ""[otedy]"", ""[oly]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f81r.24	RF1b	"[""RF1b|f81r.24|G001"", ""RF1b|f81r.24|G002"", ""RF1b|f81r.24|G003"", ""RF1b|f81r.24|G004"", ""RF1b|f81r.24|G005"", ""RF1b|f81r.24|G006"", ""RF1b|f81r.24|G007"", ""RF1b|f81r.24|G008""]"	"[""par"", ""ody"", ""shecphy"", ""cheol"", ""qotal"", ""@152;ar"", ""otedy"", ""oly""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[par]"", ""[ody]"", ""[shecphy]"", ""[cheol]"", ""[qotal]"", ""[@152;ar]"", ""[otedy]"", ""[oly]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f81v.13	ZL3b	"[""ZL3b|f81v.13|G001"", ""ZL3b|f81v.13|G002"", ""ZL3b|f81v.13|G003"", ""ZL3b|f81v.13|G004"", ""ZL3b|f81v.13|G005"", ""ZL3b|f81v.13|G006"", ""ZL3b|f81v.13|G007"", ""ZL3b|f81v.13|G008"", ""ZL3b|f81v.13|G009""]"	"[""ykeshey"", ""dch[s:]ed<!s above e>"", ""ytedy"", ""ytedy"", ""dar"", ""ykeda{iph}y"", ""qoty"", ""ykedy"", ""okal""]"	"[""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[ykeshey]"", ""[dch[s:]ed<!s above e>]"", ""[ytedy]"", ""[ytedy]"", {""slot"": ""DAR""}, ""[ykeda{iph}y]"", ""[qoty]"", ""[ykedy]"", ""[okal]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f81v.13	IT2a	"[""IT2a|f81v.13|G001"", ""IT2a|f81v.13|G002"", ""IT2a|f81v.13|G003"", ""IT2a|f81v.13|G004"", ""IT2a|f81v.13|G005"", ""IT2a|f81v.13|G006"", ""IT2a|f81v.13|G007"", ""IT2a|f81v.13|G008"", ""IT2a|f81v.13|G009"", ""IT2a|f81v.13|G010""]"	"[""ykecsey"", ""dched"", ""ytedy"", ""ytedy"", ""dar"", ""ykeda"", ""iphy"", ""qoty"", ""ykedy"", ""okal""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[ykecsey]"", ""[dched]"", ""[ytedy]"", ""[ytedy]"", {""slot"": ""DAR""}, ""[ykeda]"", ""[iphy]"", ""[qoty]"", ""[ykedy]"", ""[okal]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f81v.13	RF1b	"[""RF1b|f81v.13|G001"", ""RF1b|f81v.13|G002"", ""RF1b|f81v.13|G003"", ""RF1b|f81v.13|G004"", ""RF1b|f81v.13|G005"", ""RF1b|f81v.13|G006"", ""RF1b|f81v.13|G007"", ""RF1b|f81v.13|G008"", ""RF1b|f81v.13|G009""]"	"[""yke{ch'}ey"", ""@152;chsed"", ""yte@152;y"", ""yted@222;"", ""dar"", ""ykedacphy"", ""qoty"", ""yke@152;y"", ""okal""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[yke{ch'}ey]"", ""[@152;chsed]"", ""[yte@152;y]"", ""[yted@222;]"", {""slot"": ""DAR""}, ""[ykedacphy]"", ""[qoty]"", ""[yke@152;y]"", ""[okal]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f81v.16	ZL3b	"[""ZL3b|f81v.16|G001"", ""ZL3b|f81v.16|G002"", ""ZL3b|f81v.16|G003"", ""ZL3b|f81v.16|G004"", ""ZL3b|f81v.16|G005"", ""ZL3b|f81v.16|G006"", ""ZL3b|f81v.16|G007"", ""ZL3b|f81v.16|G008"", ""ZL3b|f81v.16|G009"", ""ZL3b|f81v.16|G010""]"	"[""lor"", ""shedy"", ""qoeedy"", ""ol"", ""chy"", ""rshdy"", ""lshedy"", ""dar"", ""chdy"", ""pchdy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[lor]"", ""[shedy]"", ""[qoeedy]"", ""[ol]"", ""[chy]"", ""[rshdy]"", ""[lshedy]"", {""slot"": ""DAR""}, ""[chdy]"", ""[pchdy]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f81v.16	IT2a	"[""IT2a|f81v.16|G001"", ""IT2a|f81v.16|G002"", ""IT2a|f81v.16|G003"", ""IT2a|f81v.16|G004"", ""IT2a|f81v.16|G005"", ""IT2a|f81v.16|G006"", ""IT2a|f81v.16|G007"", ""IT2a|f81v.16|G008"", ""IT2a|f81v.16|G009"", ""IT2a|f81v.16|G010""]"	"[""lor"", ""shedy"", ""qoeedy"", ""ol"", ""chy"", ""rshdy"", ""lshedy"", ""dar"", ""chdy"", ""pchdy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[lor]"", ""[shedy]"", ""[qoeedy]"", ""[ol]"", ""[chy]"", ""[rshdy]"", ""[lshedy]"", {""slot"": ""DAR""}, ""[chdy]"", ""[pchdy]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f81v.16	RF1b	"[""RF1b|f81v.16|G001"", ""RF1b|f81v.16|G002"", ""RF1b|f81v.16|G003"", ""RF1b|f81v.16|G004"", ""RF1b|f81v.16|G005"", ""RF1b|f81v.16|G006"", ""RF1b|f81v.16|G007"", ""RF1b|f81v.16|G008"", ""RF1b|f81v.16|G009"", ""RF1b|f81v.16|G010"", ""RF1b|f81v.16|G011"", ""RF1b|f81v.16|G012""]"	"[""l"", ""or"", ""shedy"", ""qoee@152;y"", ""ol"", ""chy"", ""r"", ""sh@152;y"", ""lshedy"", ""dar"", ""chdy"", ""pchdy""]"	"[""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[l]"", ""[or]"", ""[shedy]"", ""[qoee@152;y]"", ""[ol]"", ""[chy]"", ""[r]"", ""[sh@152;y]"", ""[lshedy]"", {""slot"": ""DAR""}, ""[chdy]"", ""[pchdy]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f82r.12	ZL3b	"[""ZL3b|f82r.12|G001"", ""ZL3b|f82r.12|G002"", ""ZL3b|f82r.12|G003"", ""ZL3b|f82r.12|G004"", ""ZL3b|f82r.12|G005"", ""ZL3b|f82r.12|G006"", ""ZL3b|f82r.12|G007"", ""ZL3b|f82r.12|G008""]"	"[""otedy"", ""qodched"", ""olqo"", ""dar"", ""checkho"", ""lolol"", ""okal"", ""okarchedy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[otedy]"", ""[qodched]"", ""[olqo]"", {""slot"": ""DAR""}, ""[checkho]"", ""[lolol]"", ""[okal]"", ""[okarchedy]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f82r.12	IT2a	"[""IT2a|f82r.12|G001"", ""IT2a|f82r.12|G002"", ""IT2a|f82r.12|G003"", ""IT2a|f82r.12|G004"", ""IT2a|f82r.12|G005"", ""IT2a|f82r.12|G006"", ""IT2a|f82r.12|G007"", ""IT2a|f82r.12|G008"", ""IT2a|f82r.12|G009""]"	"[""otedy"", ""qodched"", ""olqo"", ""dar"", ""checkho"", ""lolol"", ""okal"", ""okair"", ""chedy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[otedy]"", ""[qodched]"", ""[olqo]"", {""slot"": ""DAR""}, ""[checkho]"", ""[lolol]"", ""[okal]"", ""[okair]"", ""wird?""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f82r.12	RF1b	"[""RF1b|f82r.12|G001"", ""RF1b|f82r.12|G002"", ""RF1b|f82r.12|G003"", ""RF1b|f82r.12|G004"", ""RF1b|f82r.12|G005"", ""RF1b|f82r.12|G006"", ""RF1b|f82r.12|G007""]"	"[""ote@152;y"", ""qodched"", ""olqo"", ""dar"", ""checkhololol"", ""okal"", ""okarchedy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[ote@152;y]"", ""[qodched]"", ""[olqo]"", {""slot"": ""DAR""}, ""[checkhololol]"", ""[okal]"", ""[okarchedy]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f83r.3	ZL3b	"[""ZL3b|f83r.3|G001"", ""ZL3b|f83r.3|G002"", ""ZL3b|f83r.3|G003"", ""ZL3b|f83r.3|G004"", ""ZL3b|f83r.3|G005"", ""ZL3b|f83r.3|G006"", ""ZL3b|f83r.3|G007"", ""ZL3b|f83r.3|G008"", ""ZL3b|f83r.3|G009"", ""ZL3b|f83r.3|G010""]"	"[""olkeedy"", ""qotal"", ""chkeedy"", ""chey"", ""daiin"", ""chey"", ""lchedy"", ""qokaiin"", ""qotal"", ""dar""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[olkeedy]"", ""[qotal]"", ""[chkeedy]"", ""[chey]"", ""viel?"", ""[chey]"", ""[lchedy]"", ""Luft?"", ""[qotal]"", {""slot"": ""DAR""}]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f83r.3	IT2a	"[""IT2a|f83r.3|G001"", ""IT2a|f83r.3|G002"", ""IT2a|f83r.3|G003"", ""IT2a|f83r.3|G004"", ""IT2a|f83r.3|G005"", ""IT2a|f83r.3|G006"", ""IT2a|f83r.3|G007"", ""IT2a|f83r.3|G008"", ""IT2a|f83r.3|G009"", ""IT2a|f83r.3|G010""]"	"[""olkeedy"", ""qotal"", ""chkeedy"", ""chey"", ""daiin"", ""chey"", ""lchedy"", ""qokaiin"", ""qotal"", ""dar""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[olkeedy]"", ""[qotal]"", ""[chkeedy]"", ""[chey]"", ""viel?"", ""[chey]"", ""[lchedy]"", ""Luft?"", ""[qotal]"", {""slot"": ""DAR""}]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f83r.3	RF1b	"[""RF1b|f83r.3|G001"", ""RF1b|f83r.3|G002"", ""RF1b|f83r.3|G003"", ""RF1b|f83r.3|G004"", ""RF1b|f83r.3|G005"", ""RF1b|f83r.3|G006"", ""RF1b|f83r.3|G007"", ""RF1b|f83r.3|G008"", ""RF1b|f83r.3|G009"", ""RF1b|f83r.3|G010""]"	"[""olkeedy"", ""qotal"", ""chkeedy"", ""chey"", ""daiin"", ""chey"", ""lchedy"", ""qokaiin"", ""qotal"", ""dar""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[olkeedy]"", ""[qotal]"", ""[chkeedy]"", ""[chey]"", ""viel?"", ""[chey]"", ""[lchedy]"", ""Luft?"", ""[qotal]"", {""slot"": ""DAR""}]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f88r.9	ZL3b	"[""ZL3b|f88r.9|G001"", ""ZL3b|f88r.9|G002"", ""ZL3b|f88r.9|G003"", ""ZL3b|f88r.9|G004"", ""ZL3b|f88r.9|G005"", ""ZL3b|f88r.9|G006"", ""ZL3b|f88r.9|G007"", ""ZL3b|f88r.9|G008"", ""ZL3b|f88r.9|G009"", ""ZL3b|f88r.9|G010"", ""ZL3b|f88r.9|G011""]"	"[""oain"", ""or"", ""om"", ""otam"", ""okeom"", ""cheeor"", ""qokeody"", ""dar"", ""or"", ""om"", ""cheody""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[oain]"", ""[or]"", ""[om]"", ""[otam]"", ""[okeom]"", ""[cheeor]"", ""[qokeody]"", {""slot"": ""DAR""}, ""[or]"", ""[om]"", ""[cheody]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f88r.9	IT2a	"[""IT2a|f88r.9|G001"", ""IT2a|f88r.9|G002"", ""IT2a|f88r.9|G003"", ""IT2a|f88r.9|G004"", ""IT2a|f88r.9|G005"", ""IT2a|f88r.9|G006"", ""IT2a|f88r.9|G007"", ""IT2a|f88r.9|G008"", ""IT2a|f88r.9|G009"", ""IT2a|f88r.9|G010"", ""IT2a|f88r.9|G011""]"	"[""oain"", ""or"", ""om"", ""otam"", ""okeom"", ""cheeor"", ""qokeody"", ""dar"", ""or"", ""om"", ""cheody""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[oain]"", ""[or]"", ""[om]"", ""[otam]"", ""[okeom]"", ""[cheeor]"", ""[qokeody]"", {""slot"": ""DAR""}, ""[or]"", ""[om]"", ""[cheody]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f88r.9	RF1b	"[""RF1b|f88r.9|G001"", ""RF1b|f88r.9|G002"", ""RF1b|f88r.9|G003"", ""RF1b|f88r.9|G004"", ""RF1b|f88r.9|G005"", ""RF1b|f88r.9|G006"", ""RF1b|f88r.9|G007"", ""RF1b|f88r.9|G008"", ""RF1b|f88r.9|G009"", ""RF1b|f88r.9|G010"", ""RF1b|f88r.9|G011""]"	"[""oain"", ""or"", ""om"", ""otam"", ""okeom"", ""cheeor"", ""qokeody"", ""dar"", ""or"", ""om"", ""cheody""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[oain]"", ""[or]"", ""[om]"", ""[otam]"", ""[okeom]"", ""[cheeor]"", ""[qokeody]"", {""slot"": ""DAR""}, ""[or]"", ""[om]"", ""[cheody]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f88v.10	ZL3b	"[""ZL3b|f88v.10|G001"", ""ZL3b|f88v.10|G002"", ""ZL3b|f88v.10|G003"", ""ZL3b|f88v.10|G004""]"	"[""dar"", ""cheorol"", ""chekol"", ""daraly""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE""]"	"[{""slot"": ""DAR""}, ""[cheorol]"", ""[chekol]"", ""[daraly]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f88v.10	IT2a	"[""IT2a|f88v.10|G001"", ""IT2a|f88v.10|G002"", ""IT2a|f88v.10|G003"", ""IT2a|f88v.10|G004""]"	"[""dar"", ""cheorol"", ""chekol"", ""daraly""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[{""slot"": ""DAR""}, ""[cheorol]"", ""[chekol]"", ""[daraly]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f88v.10	RF1b	"[""RF1b|f88v.10|G001"", ""RF1b|f88v.10|G002"", ""RF1b|f88v.10|G003"", ""RF1b|f88v.10|G004""]"	"[""dar"", ""cheorol"", ""chekol"", ""daraly""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[{""slot"": ""DAR""}, ""[cheorol]"", ""[chekol]"", ""[daraly]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f89r1.6	ZL3b	"[""ZL3b|f89r1.6|G001"", ""ZL3b|f89r1.6|G002"", ""ZL3b|f89r1.6|G003"", ""ZL3b|f89r1.6|G004"", ""ZL3b|f89r1.6|G005"", ""ZL3b|f89r1.6|G006"", ""ZL3b|f89r1.6|G007"", ""ZL3b|f89r1.6|G008"", ""ZL3b|f89r1.6|G009"", ""ZL3b|f89r1.6|G010""]"	"[""qoar"", ""shar"", ""qopcholy"", ""qokod"", ""chepy"", ""dar"", ""sheey"", ""okor"", ""sheeos"", ""oldain""]"	"[""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE""]"	"[""[qoar]"", ""[shar]"", ""[qopcholy]"", ""[qokod]"", ""[chepy]"", {""slot"": ""DAR""}, ""[sheey]"", ""[okor]"", ""[sheeos]"", ""[oldain]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f89r1.6	IT2a	"[""IT2a|f89r1.6|G001"", ""IT2a|f89r1.6|G002"", ""IT2a|f89r1.6|G003"", ""IT2a|f89r1.6|G004"", ""IT2a|f89r1.6|G005"", ""IT2a|f89r1.6|G006"", ""IT2a|f89r1.6|G007"", ""IT2a|f89r1.6|G008"", ""IT2a|f89r1.6|G009"", ""IT2a|f89r1.6|G010""]"	"[""qoar"", ""shar"", ""qopcholy"", ""qokod"", ""chepy"", ""dar"", ""sheey"", ""okor"", ""sheeos"", ""oldain""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qoar]"", ""[shar]"", ""[qopcholy]"", ""[qokod]"", ""[chepy]"", {""slot"": ""DAR""}, ""[sheey]"", ""[okor]"", ""[sheeos]"", ""[oldain]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f89r1.6	RF1b	"[""RF1b|f89r1.6|G001"", ""RF1b|f89r1.6|G002"", ""RF1b|f89r1.6|G003"", ""RF1b|f89r1.6|G004"", ""RF1b|f89r1.6|G005"", ""RF1b|f89r1.6|G006"", ""RF1b|f89r1.6|G007"", ""RF1b|f89r1.6|G008"", ""RF1b|f89r1.6|G009"", ""RF1b|f89r1.6|G010""]"	"[""qoar"", ""shar"", ""qopcholy"", ""qokod"", ""chepy"", ""dar"", ""sheey"", ""okor"", ""sheeos"", ""oldain""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qoar]"", ""[shar]"", ""[qopcholy]"", ""[qokod]"", ""[chepy]"", {""slot"": ""DAR""}, ""[sheey]"", ""[okor]"", ""[sheeos]"", ""[oldain]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f95v2.7	ZL3b	"[""ZL3b|f95v2.7|G001"", ""ZL3b|f95v2.7|G002"", ""ZL3b|f95v2.7|G003"", ""ZL3b|f95v2.7|G004"", ""ZL3b|f95v2.7|G005""]"	"[""qokeey"", ""dar"", ""chdykain"", ""ytasal"", ""otain""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE""]"	"[""Feuer?"", {""slot"": ""DAR""}, ""[chdykain]"", ""[ytasal]"", ""[otain]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f95v2.7	IT2a	"[""IT2a|f95v2.7|G001"", ""IT2a|f95v2.7|G002"", ""IT2a|f95v2.7|G003"", ""IT2a|f95v2.7|G004"", ""IT2a|f95v2.7|G005"", ""IT2a|f95v2.7|G006""]"	"[""qokeey"", ""dar"", ""chdy"", ""kain"", ""ytasal"", ""otain""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE""]"	"[""Feuer?"", {""slot"": ""DAR""}, ""[chdy]"", ""[kain]"", ""[ytasal]"", ""[otain]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f95v2.7	RF1b	"[""RF1b|f95v2.7|G001"", ""RF1b|f95v2.7|G002"", ""RF1b|f95v2.7|G003"", ""RF1b|f95v2.7|G004"", ""RF1b|f95v2.7|G005""]"	"[""qokeey"", ""@152;ar"", ""ch@152;ykain"", ""ytasal"", ""otain""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE""]"	"[""Feuer?"", ""[@152;ar]"", ""[ch@152;ykain]"", ""[ytasal]"", ""[otain]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
