prose_event_id	page	physical_line	record_number	unit_id	field_id	field_ordinal	event_index_on_line	event_index_in_field	field_position	surface	exact_opaque_id	page_host_coordinate	formal_formula	formal_operation_German	selected_atomic_value_German	selected_atomic_status	global_default_mnemonic_German	mnemonic_license	licensed_context_prompt_German	context_prompt_license	closure_status	creative_local_event_expansion_German_V49	unit_reading_ref	line_is_sentence	semantic_contract	source_artifact
P0110	f81v	f81v.2	1	B1	F0022	2	10	9	MIDDLE	ol	dcda95c81a5460feb191	l	FRAME_O(LINK)	AKTIVEN ARBEITSSTAND VERKNUEPFEN	VERKNÜPFEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	AKTIVEN ARBEITSSTAND VERKNUEPFEN	P04	NONCLOSE	Mit der vorigen Zubereitung weiter	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0111	f81v	f81v.2	1	B1	F0022	2	11	10	MIDDLE	rol	1496a731803a9f48d2e1	rol	UNKNOWN_HOST[ROL]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	bevor es abkühlt	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0112	f81v	f81v.2	1	B1	F0022	2	12	11	LAST	dl	0f18de177ed7c878bf95	l	LINK	VERKNÜPFEN	VERKNÜPFEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	das bereitete Öl	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0113	f81v	f81v.7	1	B1	F0023	1	1	1	FIRST	olor	dec401773c1f0347793d	olor	UNKNOWN_HOST[OLOR]	NONE_SELECTED	ZUVOR?	WEAK_MNEMONIC	ZUVOR?	V51_CARD_OLOR;V56_P11	NONE	NONE	NONCLOSE	Aus dem vorigen Ansatz entnehmen	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0114	f81v	f81v.7	1	B1	F0023	1	2	2	MIDDLE	ol	dcda95c81a5460feb191	l	FRAME_O(LINK)	AKTIVEN ARBEITSSTAND VERKNUEPFEN	VERKNÜPFEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	AKTIVEN ARBEITSSTAND VERKNUEPFEN	P04	NONCLOSE	Mit der vorigen Zubereitung weiter	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0115	f81v	f81v.7	1	B1	F0023	1	3	3	MIDDLE	sheckhal	4eab1841ed655c20a348	eckh	UNKNOWN_HOST[ECKH] + <ARG_AL>	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	eine mäßige Menge	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0116	f81v	f81v.7	1	B1	F0023	1	4	4	MIDDLE	daiin	2f1c5e56e8f0ff459065	aiin	UNKNOWN_HOST[AIIN]	NONE_SELECTED	MASS?	WEAK_MNEMONIC	MASS?	V51_CARD_AIIN;V56_P05	VORGABEPARAMETER?	P01	NONCLOSE	Ein vorgeschriebenes Maß	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0117	f81v	f81v.7	1	B1	F0023	1	5	5	MIDDLE	qokeedal	93f69c38fdedee1598e9	okeed	UNKNOWN_HOST[OKEED] + <ARG_AL>	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	der eingetauchte Teil	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0118	f81v	f81v.7	1	B1	F0023	1	6	6	MIDDLE	daiin	2f1c5e56e8f0ff459065	aiin	UNKNOWN_HOST[AIIN]	NONE_SELECTED	MASS?	WEAK_MNEMONIC	MASS?	V51_CARD_AIIN;V56_P05	VORGABEPARAMETER?	P01	NONCLOSE	Ein vorgeschriebenes Maß	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0119	f81v	f81v.7	1	B1	F0023	1	7	7	MIDDLE	chckhy	2cc8bb3c2af19607888f	ckhy	UNKNOWN_HOST[CKHY]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	durch die verbundenen Läufe	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0120	f81v	f81v.7	1	B1	F0023	1	8	8	LAST	schedy	259b2b3b0bf859882e2c	che	CLOSE(UNKNOWN_HOST[CHE])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	ATTACHED_FIELD_FINAL_CLOSE	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0121	f81v	f81v.7	1	B1	F0024	2	9	1	ONLY	qol	dcda95c81a5460feb191	l	FRAME_O(LINK)	AKTIVEN ARBEITSSTAND VERKNUEPFEN	VERKNÜPFEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	AKTIVEN ARBEITSSTAND VERKNUEPFEN	P04	NONCLOSE	Mit der vorigen Zubereitung weiter	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0122	f81v	f81v.17	1	B1	F0025	1	1	1	ONLY	sshkchdy	54e32e9c1414b20640e9	shkch	CLOSE(UNKNOWN_HOST[SHKCH])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	ATTACHED_FIELD_FINAL_CLOSE	halte es warm und beende den Schritt	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0123	f81v	f81v.17	1	B1	F0026	2	2	1	FIRST	chedy	6f7ff8287eddf4da9fdb	y	VARIANT_D(UNKNOWN_HOST[Y])	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	rühre, bis alles gleichmäßig vermischt ist	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0124	f81v	f81v.17	1	B1	F0026	2	3	2	MIDDLE	ol	dcda95c81a5460feb191	l	FRAME_O(LINK)	AKTIVEN ARBEITSSTAND VERKNUEPFEN	VERKNÜPFEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	AKTIVEN ARBEITSSTAND VERKNUEPFEN	P04	NONCLOSE	Mit der vorigen Zubereitung weiter	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0125	f81v	f81v.17	1	B1	F0026	2	4	3	LAST	shedy	bc4f1f5c006c74a4d26d	e	CLOSE(UNKNOWN_HOST[E])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	ATTACHED_FIELD_FINAL_CLOSE	lasse es bis zur Bereitschaft stehen und beende den Schritt	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0126	f81v	f81v.17	1	B1	F0027	3	5	1	ONLY	qolchedy	28ffbc88b97772a75f1e	olche	CLOSE(UNKNOWN_HOST[OLCHE])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	ATTACHED_FIELD_FINAL_CLOSE	stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0127	f81v	f81v.17	1	B1	F0028	4	6	1	FIRST	qokain	1645e612504fcef59ced	ok	SET(<ARG_AIN>)	SETZEN	SETZEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	gib einen abgemessenen Anteil in das Gefäß	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0128	f81v	f81v.17	1	B1	F0028	4	7	2	MIDDLE	shckhy	2cc8bb3c2af19607888f	ckhy	UNKNOWN_HOST[CKHY]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	durch die verbundenen Läufe	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0129	f81v	f81v.17	1	B1	F0028	4	8	3	MIDDLE	dl	0f18de177ed7c878bf95	l	LINK	VERKNÜPFEN	VERKNÜPFEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	das bereitete Öl	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0130	f81v	f81v.17	1	B1	F0028	4	9	4	LAST	ral	4da0f0f7b5fc7ac20067	r	UNKNOWN_HOST[R] + <ARG_AL>	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	und lasse es abkühlen	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0131	f81v	f81v.18	1	B1	F0029	1	1	1	ONLY	qokchdy	87411f84689b4f93a303	okch	CLOSE(UNKNOWN_HOST[OKCH])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	ATTACHED_FIELD_FINAL_CLOSE	erwärme es einmal und beende den Schritt	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0132	f81v	f81v.18	1	B1	F0030	2	2	1	FIRST	chey	b921a237be883a820352	y	UNKNOWN_HOST[Y]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	Diese aktive Portion	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0133	f81v	f81v.18	1	B1	F0030	2	3	2	MIDDLE	ol	dcda95c81a5460feb191	l	FRAME_O(LINK)	AKTIVEN ARBEITSSTAND VERKNUEPFEN	VERKNÜPFEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	AKTIVEN ARBEITSSTAND VERKNUEPFEN	P04	NONCLOSE	Mit der vorigen Zubereitung weiter	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0134	f81v	f81v.18	1	B1	F0030	2	4	3	MIDDLE	cheky	d904bf7b044dd3922781	ky	UNKNOWN_HOST[KY]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	bei sanfter Wärme	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0135	f81v	f81v.18	1	B1	F0030	2	5	4	MIDDLE	ol	dcda95c81a5460feb191	l	FRAME_O(LINK)	AKTIVEN ARBEITSSTAND VERKNUEPFEN	VERKNÜPFEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	AKTIVEN ARBEITSSTAND VERKNUEPFEN	P04	NONCLOSE	Mit der vorigen Zubereitung weiter	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0136	f81v	f81v.18	1	B1	F0030	2	6	5	LAST	shedy	bc4f1f5c006c74a4d26d	e	CLOSE(UNKNOWN_HOST[E])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	ATTACHED_FIELD_FINAL_CLOSE	lasse es bis zur Bereitschaft stehen und beende den Schritt	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0137	f81v	f81v.18	1	B1	F0031	3	7	1	ONLY	qokedy	7db18b2f0fb7ed0fcfd3	oke	CLOSE(UNKNOWN_HOST[OKE])	FELDABSCHLUSS	SPÜLEN?	WEAK_MNEMONIC	SPÜLEN?	V51_CARD_OKE	NONE	NONE	ATTACHED_FIELD_FINAL_CLOSE	spüle die bezeichnete Stelle einmal und beende den Schritt	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0138	f81v	f81v.18	1	B1	F0032	4	8	1	ONLY	qokedy	7db18b2f0fb7ed0fcfd3	oke	CLOSE(UNKNOWN_HOST[OKE])	FELDABSCHLUSS	SPÜLEN?	WEAK_MNEMONIC	SPÜLEN?	V51_CARD_OKE	NONE	NONE	ATTACHED_FIELD_FINAL_CLOSE	spüle die bezeichnete Stelle einmal und beende den Schritt	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0139	f81v	f81v.18	1	B1	F0033	5	9	1	FIRST	chckhy	2cc8bb3c2af19607888f	ckhy	UNKNOWN_HOST[CKHY]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	durch die verbundenen Läufe	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0140	f81v	f81v.18	1	B1	F0033	5	10	2	LAST	qoky	276a7c2d74d1143446f4	oky	UNKNOWN_HOST[OKY]	NONE_SELECTED	VERWENDEN?	WEAK_MNEMONIC	VERWENDEN?	V51_CARD_OKY;V56_P06	NONE	NONE	NONCLOSE	Die aktive Portion verwenden	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0141	f81v	f81v.21	1	B1	F0034	1	1	1	FIRST	lsho	be0974b366c981dc1eef	lsho	UNKNOWN_HOST[LSHO]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	beginne die Spülung	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0142	f81v	f81v.21	1	B1	F0034	1	2	2	MIDDLE	qokey	08bd5ca0c2ad137a056d	okey	UNKNOWN_HOST[OKEY]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	warmes Wasser	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0143	f81v	f81v.21	1	B1	F0034	1	3	3	LAST	lshedy	2e7e89e0bd12b999c280	lshe	CLOSE(UNKNOWN_HOST[LSHE])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	ATTACHED_FIELD_FINAL_CLOSE	wasche einmal und beende diesen Durchgang	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0144	f81v	f81v.21	1	B1	F0035	2	4	1	ONLY	lshedy	2e7e89e0bd12b999c280	lshe	CLOSE(UNKNOWN_HOST[LSHE])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	ATTACHED_FIELD_FINAL_CLOSE	wasche einmal und beende diesen Durchgang	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0145	f81v	f81v.21	1	B1	F0036	3	5	1	FIRST	chedy	6f7ff8287eddf4da9fdb	y	VARIANT_D(UNKNOWN_HOST[Y])	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	rühre, bis alles gleichmäßig vermischt ist	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0146	f81v	f81v.21	1	B1	F0036	3	6	2	MIDDLE	qolky	c205570c49d4d93c23d3	olky	UNKNOWN_HOST[OLKY]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	die betroffene Stelle	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0147	f81v	f81v.21	1	B1	F0036	3	7	3	MIDDLE	lchedal	433713294b25b0a12f66	lched	UNKNOWN_HOST[LCHED] + <ARG_AL>	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	das untere Becken	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0148	f81v	f81v.21	1	B1	F0036	3	8	4	MIDDLE	qol	dcda95c81a5460feb191	l	FRAME_O(LINK)	AKTIVEN ARBEITSSTAND VERKNUEPFEN	VERKNÜPFEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	AKTIVEN ARBEITSSTAND VERKNUEPFEN	P04	NONCLOSE	Mit der vorigen Zubereitung weiter	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0149	f81v	f81v.21	1	B1	F0036	3	9	5	LAST	otar	b6b654722e55729cc947	ot	MARK(<ARG_AR>)	MARKIEREN	MARKIEREN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	benutze danach den unteren Ablauf	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0150	f81v	f81v.24	1	B1	F0037	1	1	1	FIRST	ytey	a7af89ab31ce5e247395	ytey	UNKNOWN_HOST[YTEY]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	fülle danach das Gefäß	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0151	f81v	f81v.24	1	B1	F0037	1	2	2	LAST	okchedy	07913ef9b1fb773cd325	okche	CLOSE(UNKNOWN_HOST[OKCHE])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	ATTACHED_FIELD_FINAL_CLOSE	lasse es abkühlen und beende den Schritt	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0152	f81v	f81v.24	1	B1	F0038	2	3	1	FIRST	qokal	308e8ea2d5d190c498e8	ok	SET(<ARG_AL>)	LOKALEN RELATIONSSLOT SETZEN	SETZEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	LOKALEN RELATIONSSLOT SETZEN	P03	NONCLOSE	mische beide Anteile zusammen	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0153	f81v	f81v.24	1	B1	F0038	2	4	2	MIDDLE	okeey	0275fbf14e07935b0a45	okeey	UNKNOWN_HOST[OKEEY]	NONE_SELECTED	WARM?	WEAK_MNEMONIC	WARM?	V51_CARD_OKEEY	NONE	NONE	NONCLOSE	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0154	f81v	f81v.24	1	B1	F0038	2	5	3	MIDDLE	qol	dcda95c81a5460feb191	l	FRAME_O(LINK)	AKTIVEN ARBEITSSTAND VERKNUEPFEN	VERKNÜPFEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	AKTIVEN ARBEITSSTAND VERKNUEPFEN	P04	NONCLOSE	Mit der vorigen Zubereitung weiter	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0155	f81v	f81v.24	1	B1	F0038	2	6	4	LAST	cheedy	bc4f1f5c006c74a4d26d	e	CLOSE(UNKNOWN_HOST[E])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	ATTACHED_FIELD_FINAL_CLOSE	lasse es bis zur Bereitschaft stehen und beende den Schritt	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0156	f81v	f81v.24	1	B1	F0039	3	7	1	FIRST	sal	dd0ecaf5e27d81befffc	al	UNKNOWN_HOST[AL]	NONE_SELECTED	AN?	WEAK_MNEMONIC	AN?	V50_HOST_AL;V56_P09	NONE	NONE	NONCLOSE	An die bezeichnete Zielstelle führen	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0157	f81v	f81v.24	1	B1	F0039	3	8	2	MIDDLE	teol	a06244ef1f2b37ca44c1	eol	UNKNOWN_HOST[EOL]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	die erste Öffnung	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0158	f81v	f81v.24	1	B1	F0039	3	9	3	LAST	dchdy	d225b7a7b95da7aee437	ch	CLOSE(UNKNOWN_HOST[CH])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	ATTACHED_FIELD_FINAL_CLOSE	seihe es klar und beende den Schritt	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0159	f81v	f81v.24	1	B1	F0040	4	10	1	ONLY	ly	b38d70daefd663d74625	ly	UNKNOWN_HOST[LY]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	fülle danach das Gefäß	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0160	f81v	f81v.27	1	B1	F0041	1	1	1	FIRST	dsheol	74c76d589d44120f647b	sheol	UNKNOWN_HOST[SHEOL]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	wende es an der markierten Stelle an	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0161	f81v	f81v.27	1	B1	F0041	1	2	2	MIDDLE	oiiin	2c82523794dcb7d2b343	oiiin	UNKNOWN_HOST[OIIIN]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	bis es klar ist	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0162	f81v	f81v.27	1	B1	F0041	1	3	3	LAST	olkeedy	3b70942557b3a40e8030	olkee	CLOSE(UNKNOWN_HOST[OLKEE])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	ATTACHED_FIELD_FINAL_CLOSE	lasse die Flüssigkeit sich setzen und beende den Schritt	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
