ledger_row_id	domain	page	unit_id	physical_line_or_locus	field_or_slot_id	event_index	surface	exact_opaque_id	opaque_id_status	formal_coordinates_or_diagram_role	formal_operation_German	selected_atomic_value_German	selected_atomic_status	global_default_mnemonic_German	mnemonic_license	licensed_context_prompt_German	local_event_or_slot_expansion	unit_reading_ref	closure_status	line_is_sentence	direct_f68_f69_join	semantic_contract	source_artifact
L0460	ASTRO	f67r2	A1	f67r2.32	f67r2:f67r2.32:3	3	air	ASTRO_f67r2_032_03	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	with the usual measure	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0461	ASTRO	f67r2	A1	f67r2.32	f67r2:f67r2.32:4	4	alaiin	ASTRO_f67r2_032_04	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	under the same governor	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0462	ASTRO	f67r2	A1	f67r2.33	f67r2:f67r2.33:1	1	dokan	ASTRO_f67r2_033_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	wait until the next station	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0463	ASTRO	f67r2	A1	f67r2.33	f67r2:f67r2.33:2	2	oear	ASTRO_f67r2_033_02	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	with the usual measure	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0464	ASTRO	f67r2	A1	f67r2.33	f67r2:f67r2.33:3	3	odal	ASTRO_f67r2_033_03	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	under the same governor	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0465	ASTRO	f67r2	A1	f67r2.34	f67r2:f67r2.34:1	1	ofar	ASTRO_f67r2_034_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	sevenfold governor 5: Venus	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0466	ASTRO	f67r2	A1	f67r2.34	f67r2:f67r2.34:2	2	oeoldan	ASTRO_f67r2_034_02	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	sevenfold governor 5: Venus	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0467	ASTRO	f67r2	A1	f67r2.35	f67r2:f67r2.35:1	1	chol	ASTRO_f67r2_035_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	under the same governor	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0468	ASTRO	f67r2	A1	f67r2.35	f67r2:f67r2.35:2	2	giin	ASTRO_f67r2_035_02	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	at night	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0469	ASTRO	f67r2	A1	f67r2.35	f67r2:f67r2.35:3	3	okol	ASTRO_f67r2_035_03	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	in the morning	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0470	ASTRO	f67r2	A1	f67r2.36	f67r2:f67r2.36:1	1	ytor	ASTRO_f67r2_036_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	at night	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0471	ASTRO	f67r2	A1	f67r2.36	f67r2:f67r2.36:2	2	daiin	ASTRO_f67r2_036_02	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	in the morning	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0472	ASTRO	f67r2	A1	f67r2.36	f67r2:f67r2.36:3	3	or	ASTRO_f67r2_036_03	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	for the sick person	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0473	ASTRO	f67r2	A1	f67r2.37	f67r2:f67r2.37:1	1	ytoaiin	ASTRO_f67r2_037_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	sevenfold governor 6: Mercury	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0474	ASTRO	f67r2	A1	f67r2.38	f67r2:f67r2.38:1	1	otoldos	ASTRO_f67r2_038_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	for the sick person	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0475	ASTRO	f67r2	A1	f67r2.38	f67r2:f67r2.38:2	2	octhole	ASTRO_f67r2_038_02	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	at the affected place	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0476	ASTRO	f67r2	A1	f67r2.39	f67r2:f67r2.39:1	1	sor	ASTRO_f67r2_039_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	at the affected place	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0477	ASTRO	f67r2	A1	f67r2.39	f67r2:f67r2.39:2	2	chedaiin	ASTRO_f67r2_039_02	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	repeat once	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0478	ASTRO	f67r2	A1	f67r2.39	f67r2:f67r2.39:3	3	dy	ASTRO_f67r2_039_03	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	do not overheat	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0479	ASTRO	f67r2	A1	f67r2.40	f67r2:f67r2.40:1	1	yteos	ASTRO_f67r2_040_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	repeat once	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0480	ASTRO	f67r2	A1	f67r2.40	f67r2:f67r2.40:2	2	oiin	ASTRO_f67r2_040_02	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	do not overheat	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0481	ASTRO	f67r2	A1	f67r2.40	f67r2:f67r2.40:3	3	og	ASTRO_f67r2_040_03	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	let it settle	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0482	ASTRO	f67r2	A1	f67r2.41	f67r2:f67r2.41:1	1	ytoeopchey	ASTRO_f67r2_041_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	do not overheat	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0483	ASTRO	f67r2	A1	f67r2.41	f67r2:f67r2.41:2	2	chekody	ASTRO_f67r2_041_02	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	let it settle	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0484	ASTRO	f67r2	A1	f67r2.42	f67r2:f67r2.42:1	1	sosho	ASTRO_f67r2_042_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	let it settle	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0485	ASTRO	f67r2	A1	f67r2.42	f67r2:f67r2.42:2	2	chos	ASTRO_f67r2_042_02	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	then proceed	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0486	ASTRO	f67r2	A1	f67r2.42	f67r2:f67r2.42:3	3	ockhy	ASTRO_f67r2_042_03	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	the favourable condition	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0487	ASTRO	f67r2	A1	f67r2.43	f67r2:f67r2.43:1	1	daiin	ASTRO_f67r2_043_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	then proceed	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0488	ASTRO	f67r2	A1	f67r2.43	f67r2:f67r2.43:2	2	aiin	ASTRO_f67r2_043_02	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	the favourable condition	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0489	ASTRO	f67r2	A1	f67r2.43	f67r2:f67r2.43:3	3	os	ASTRO_f67r2_043_03	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	the adverse condition	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0490	ASTRO	f67r2	A1	f67r2.43	f67r2:f67r2.43:4	4	qsg	ASTRO_f67r2_043_04	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	as written above	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0491	ASTRO	f67r2	A1	f67r2.44	f67r2:f67r2.44:1	1	ofydy	ASTRO_f67r2_044_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	the favourable condition	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0492	ASTRO	f67r2	A1	f67r2.44	f67r2:f67r2.44:2	2	sheody	ASTRO_f67r2_044_02	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	the adverse condition	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0493	ASTRO	f67r2	A1	f67r2.44	f67r2:f67r2.44:3	3	aiin	ASTRO_f67r2_044_03	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	as written above	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0494	ASTRO	f67r2	A1	f67r2.45	f67r2:f67r2.45:1	1	ycheody	ASTRO_f67r2_045_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	the adverse condition	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0495	ASTRO	f67r2	A1	f67r2.45	f67r2:f67r2.45:2	2	es	ASTRO_f67r2_045_02	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	as written above	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0496	ASTRO	f67r2	A1	f67r2.45	f67r2:f67r2.45:3	3	odaiiin	ASTRO_f67r2_045_03	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	choose	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0497	ASTRO	f67r2	A1	f67r2.46	f67r2:f67r2.46:1	1	yekees	ASTRO_f67r2_046_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	as written above	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0498	ASTRO	f67r2	A1	f67r2.46	f67r2:f67r2.46:2	2	oraly	ASTRO_f67r2_046_02	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	choose	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0499	ASTRO	f67r2	A1	f67r2.47	f67r2:f67r2.47:1	1	yfain	ASTRO_f67r2_047_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	sevenfold governor 7: Moon	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0500	ASTRO	f67r2	A1	f67r2.48	f67r2:f67r2.48:1	1	todaiin	ASTRO_f67r2_048_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	the governing influence	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
