unified_serial	unified_id	section	unit_id	page	locus	local_container	opaque_identity	local_owner	local_namespace	autonomous_operational_class	autonomous_readback_token	visible_group_count	source_token_count	read_once_status	owner_reset_status	optional_master_gloss	occurrence_bound_exemplar	occurrence_content_confidence	purpose_lead_unit_role	purpose_rival_unit_role	strongest_local_rival	strongest_local_contradiction	order_join_policy	semantic_ceiling
400	A:A1:G019	ASTRO	A1	f67r2	f67r2.9	A1_RIGHT_SECTOR_SLOT_09	A1:G019	A1_RIGHT_SECTOR_SLOT_09	A1_RIGHT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A1:G019; SEGMENT:1/2]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 01/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R09: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.]	0.32	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
401	A:A1:G020	ASTRO	A1	f67r2	f67r2.9	A1_RIGHT_SECTOR_SLOT_09	A1:G020	A1_RIGHT_SECTOR_SLOT_09	A1_RIGHT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A1:G020; SEGMENT:2/2]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R09: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.]	0.32	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
402	A:A1:G021	ASTRO	A1	f67r2	f67r2.10	A1_RIGHT_SECTOR_SLOT_10	A1:G021	A1_RIGHT_SECTOR_SLOT_10	A1_RIGHT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A1:G021; SEGMENT:1/3]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 01/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R10: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.]	0.32	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
403	A:A1:G022	ASTRO	A1	f67r2	f67r2.10	A1_RIGHT_SECTOR_SLOT_10	A1:G022	A1_RIGHT_SECTOR_SLOT_10	A1_RIGHT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A1:G022; SEGMENT:2/3]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 02/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R10: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.]	0.32	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
404	A:A1:G023	ASTRO	A1	f67r2	f67r2.10	A1_RIGHT_SECTOR_SLOT_10	A1:G023	A1_RIGHT_SECTOR_SLOT_10	A1_RIGHT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A1:G023; SEGMENT:3/3]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 03/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R10: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.]	0.32	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
405	A:A1:G024	ASTRO	A1	f67r2	f67r2.11	A1_RIGHT_SECTOR_SLOT_11	A1:G024	A1_RIGHT_SECTOR_SLOT_11	A1_RIGHT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A1:G024; SEGMENT:1/3]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 01/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R11: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.]	0.32	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
406	A:A1:G025	ASTRO	A1	f67r2	f67r2.11	A1_RIGHT_SECTOR_SLOT_11	A1:G025	A1_RIGHT_SECTOR_SLOT_11	A1_RIGHT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A1:G025; SEGMENT:2/3]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 02/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R11: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.]	0.32	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
407	A:A1:G026	ASTRO	A1	f67r2	f67r2.11	A1_RIGHT_SECTOR_SLOT_11	A1:G026	A1_RIGHT_SECTOR_SLOT_11	A1_RIGHT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A1:G026; SEGMENT:3/3]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 03/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R11: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.]	0.32	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
408	A:A1:G027	ASTRO	A1	f67r2	f67r2.12	A1_RIGHT_SECTOR_SLOT_12	A1:G027	A1_RIGHT_SECTOR_SLOT_12	A1_RIGHT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A1:G027; SEGMENT:1/2]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 01/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R12: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.]	0.32	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
409	A:A1:G028	ASTRO	A1	f67r2	f67r2.12	A1_RIGHT_SECTOR_SLOT_12	A1:G028	A1_RIGHT_SECTOR_SLOT_12	A1_RIGHT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A1:G028; SEGMENT:2/2]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R12: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.]	0.32	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
410	A:A1:G029	ASTRO	A1	f67r2	f67r2.13	A1_RIGHT_RING_BAND_01	A1:G029	A1_RIGHT_RING_BAND_01	A1_RIGHT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A1:G029; SEGMENT:1/4]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 01/04 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, Ringband R01: Örtliche Rubrik für die Zeichen-, Kalender- oder Sektorordnung dieses Rades; sie erläutert ausschließlich den eigenen Ring und stellt keine Verbindung zum linken Rad her.]	0.32	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	Kalenderischer Rivale: selbständige Phasen-, Monats- oder Lehrscheibe ohne Bezug zum linken Rad.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
411	A:A1:G030	ASTRO	A1	f67r2	f67r2.13	A1_RIGHT_RING_BAND_01	A1:G030	A1_RIGHT_RING_BAND_01	A1_RIGHT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A1:G030; SEGMENT:2/4]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 02/04 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, Ringband R01: Örtliche Rubrik für die Zeichen-, Kalender- oder Sektorordnung dieses Rades; sie erläutert ausschließlich den eigenen Ring und stellt keine Verbindung zum linken Rad her.]	0.32	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	Kalenderischer Rivale: selbständige Phasen-, Monats- oder Lehrscheibe ohne Bezug zum linken Rad.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
412	A:A1:G031	ASTRO	A1	f67r2	f67r2.13	A1_RIGHT_RING_BAND_01	A1:G031	A1_RIGHT_RING_BAND_01	A1_RIGHT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A1:G031; SEGMENT:3/4]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 03/04 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, Ringband R01: Örtliche Rubrik für die Zeichen-, Kalender- oder Sektorordnung dieses Rades; sie erläutert ausschließlich den eigenen Ring und stellt keine Verbindung zum linken Rad her.]	0.32	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	Kalenderischer Rivale: selbständige Phasen-, Monats- oder Lehrscheibe ohne Bezug zum linken Rad.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
413	A:A1:G032	ASTRO	A1	f67r2	f67r2.13	A1_RIGHT_RING_BAND_01	A1:G032	A1_RIGHT_RING_BAND_01	A1_RIGHT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A1:G032; SEGMENT:4/4]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 04/04 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, Ringband R01: Örtliche Rubrik für die Zeichen-, Kalender- oder Sektorordnung dieses Rades; sie erläutert ausschließlich den eigenen Ring und stellt keine Verbindung zum linken Rad her.]	0.32	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	Kalenderischer Rivale: selbständige Phasen-, Monats- oder Lehrscheibe ohne Bezug zum linken Rad.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
414	A:A1:G033	ASTRO	A1	f67r2	f67r2.14	A1_RIGHT_RING_BAND_02	A1:G033	A1_RIGHT_RING_BAND_02	A1_RIGHT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A1:G033; SEGMENT:1/3]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 01/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, Ringband R02: Örtliche Rubrik für die Zeichen-, Kalender- oder Sektorordnung dieses Rades; sie erläutert ausschließlich den eigenen Ring und stellt keine Verbindung zum linken Rad her.]	0.32	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	Kalenderischer Rivale: selbständige Phasen-, Monats- oder Lehrscheibe ohne Bezug zum linken Rad.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
415	A:A1:G034	ASTRO	A1	f67r2	f67r2.14	A1_RIGHT_RING_BAND_02	A1:G034	A1_RIGHT_RING_BAND_02	A1_RIGHT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A1:G034; SEGMENT:2/3]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 02/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, Ringband R02: Örtliche Rubrik für die Zeichen-, Kalender- oder Sektorordnung dieses Rades; sie erläutert ausschließlich den eigenen Ring und stellt keine Verbindung zum linken Rad her.]	0.32	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	Kalenderischer Rivale: selbständige Phasen-, Monats- oder Lehrscheibe ohne Bezug zum linken Rad.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
416	A:A1:G035	ASTRO	A1	f67r2	f67r2.14	A1_RIGHT_RING_BAND_02	A1:G035	A1_RIGHT_RING_BAND_02	A1_RIGHT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A1:G035; SEGMENT:3/3]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 03/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, Ringband R02: Örtliche Rubrik für die Zeichen-, Kalender- oder Sektorordnung dieses Rades; sie erläutert ausschließlich den eigenen Ring und stellt keine Verbindung zum linken Rad her.]	0.32	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	Kalenderischer Rivale: selbständige Phasen-, Monats- oder Lehrscheibe ohne Bezug zum linken Rad.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
417	A:A1:G036	ASTRO	A1	f67r2	f67r2.15	A1_LEFT_LOCAL_FIELD_15	A1:G036	A1_LEFT_LOCAL_FIELD_15	A1_LEFT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A1:G036; SEGMENT:1/1]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Vollständiges lokales Etikett: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L15: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.]	0.24	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
