field_id	section	record_unit_id	page	locus	statement_id	event_serials	image_owner_id	operational_sequence	master_exemplar_field_text	strongest_content_rival	parse_status	unsupported_nouns	content_status	semantic_ceiling
F050	BIOLOGICAL	B2	f82r	f82r.3	B2-S005	177|178|179|180	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	E177:OPAQUE_EXEMPLAR_CARD > E178:OPAQUE_EXEMPLAR_CARD > E179:OPAQUE_EXEMPLAR_CARD > E180:FORMAL_RELATION_OR_ENTRY_MARK_WITH_ENTRY_BIAS	[[LOKALER BESITZER: obere Paarbecken-/Zylinderstation]] Fahre am zweiten Lauf fort. Durch ein Tuch. Durch die verbundenen Läufe. Den aktiven Posten nach der örtlichen Vorschrift bemessen.	Badehaus-technischer Rivale am selben Besitzer: Vorratscharge bereitstellen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zuführung öffnen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel.	AMBIGUOUS	Lauf|Tuch|Strom/Flussrichtung|Posten	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F051	BIOLOGICAL	B2	f82r	f82r.4	B2-S005	181|182|183|184	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	E181:FORMAL_RELATION_OR_ENTRY_MARK_WITH_ENTRY_BIAS > E182:OPAQUE_EXEMPLAR_CARD > E183:OPAQUE_EXEMPLAR_CARD > E184:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: obere Paarbecken-/Zylinderstation]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Unter derselben Einstellung. Das breite Gefäß. Ziehe es ab und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zuführung öffnen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Füllstand am Randzeichen prüfen; keine Vererbung über einen Stationswechsel.	AMBIGUOUS	Posten|Gefäß|Ablassen/Ablauf	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F052	BIOLOGICAL	B2	f82r	f82r.4	B2-S006	185|186|187|188	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	E185:OPAQUE_EXEMPLAR_CARD > E186:FORMAL_NONWORD_CHANNEL > E187:OPAQUE_EXEMPLAR_CARD > E188:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: obere Paarbecken-/Zylinderstation]] Der vorbereitete Bade- oder Waschzusatz. Den aktiven Posten an der örtlich bezeichneten Station führen. Über der örtlich bezeichneten Stelle. Die Badeflüssigkeit am bezeichneten Körper- oder Teilbadbereich gebrauchen.	Badehaus-technischer Rivale am selben Besitzer: Arbeitsziel an der Station bereitstellen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zieladresse=Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Durchgang beobachten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge an technischem Stationsziel F052; keine Vererbung über einen Stationswechsel.	AMBIGUOUS	Bade-/Waschzusatz|Waschung/Bad|Bereitschaft|Posten|Station|Badeflüssigkeit|Becken	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F053	BIOLOGICAL	B2	f82r	f82r.7	B2-S007	189	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	E189:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: mittlere linke Geräte-/Inline-Knotenstation]] Gib sauberes Wasser hinzu und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Leitungszweig wählen; keine Vererbung über einen Stationswechsel.	UNPARSED	Wasser	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F054	BIOLOGICAL	B2	f82r	f82r.7	B2-S008	190|191|192	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	E190:OPAQUE_EXEMPLAR_CARD > E191:OPAQUE_EXEMPLAR_CARD > E192:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: mittlere linke Geräte-/Inline-Knotenstation]] Für dieselbe Dauer wie zuvor. Über der örtlich bezeichneten Stelle. Lasse es bis zur Bereitschaft stehen und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge durch den Filter führen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Rückstand vom Filter abnehmen; keine Vererbung über einen Stationswechsel.	UNPARSED	Dauer|Station|Bereitschaft	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F055	BIOLOGICAL	B2	f82r	f82r.7	B2-S009	193	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	E193:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: mittlere linke Geräte-/Inline-Knotenstation]] Halte es warm und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Arbeitsziel an der Station bereitstellen; keine Vererbung über einen Stationswechsel.	UNPARSED	Wärme/Temperatur	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F056	BIOLOGICAL	B2	f82r	f82r.7	B2-S010	194|195|196|197	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	E194:OPAQUE_EXEMPLAR_CARD > E195:OPAQUE_EXEMPLAR_CARD > E196:OPAQUE_EXEMPLAR_CARD > E197:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: mittlere linke Geräte-/Inline-Knotenstation]] Die Charge für den vorgesehenen Gebrauch temperieren. Die Badeflüssigkeit am bezeichneten Körper- oder Teilbadbereich gebrauchen. Die erste Öffnung. Den örtlichen Prüfzustand der Charge feststellen.	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an der Wärmestelle von Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge an technischem Stationsziel F056; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Wärme mit der Handprobe prüfen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Arbeitsstand der Charge an Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2; keine Vererbung über einen Stationswechsel.	AMBIGUOUS	Charge|Wärme/Temperatur|Badeflüssigkeit|Becken|Waschung/Bad|Öffnung|erste/zweite Richtung|Station	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F057	BIOLOGICAL	B2	f82r	f82r.19	B2-S011	198|199|200|201	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	E198:OPAQUE_EXEMPLAR_CARD > E199:OPAQUE_EXEMPLAR_CARD > E200:OPAQUE_EXEMPLAR_CARD > E201:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: ungelöste mittlere rechte Linie-/Liegepodeststation]] Gib einen abgemessenen Anteil in das Gefäß. Daraus, aus demselben Ansatz. Gib einen abgemessenen Anteil in das Gefäß. Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt.	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	UNPARSED	Anteil|Gefäß|Maß/Menge|Ansatz|Becken|Badende|Waschung/Bad|Wärme/Temperatur	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F058	BIOLOGICAL	B2	f82r	f82r.19	B2-S012	202	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	E202:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: ungelöste mittlere rechte Linie-/Liegepodeststation]] Ziehe die klare Flüssigkeit ab.	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	UNPARSED	Flüssigkeit|Klarzustand|Ablassen/Ablauf	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F059	BIOLOGICAL	B2	f82r	f82r.23	B2-S012	203|204|205|206|207|208|209	B2_LOWER_GREEN_MULTI_FIGURE_POOL	E203:OPAQUE_EXEMPLAR_CARD > E204:OPAQUE_EXEMPLAR_CARD > E205:OPAQUE_EXEMPLAR_CARD > E206:OPAQUE_EXEMPLAR_CARD > E207:FORMAL_NONWORD_CHANNEL > E208:OPAQUE_EXEMPLAR_CARD > E209:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: unteres grünes Mehrfigurenfeld]] Den örtlichen Prüfzustand der Charge feststellen. Unter derselben Einstellung. Die Charge für den vorgesehenen Gebrauch temperieren. Der benetzte Körperbereich. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Diese aktive Portion. Benetze den bezeichneten Körperbereich vollständig und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Arbeitsstand der Charge an Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge gelinde erwärmen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge an der Wärmestelle von Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: warmen Stand halten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge gelinde erwärmen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Wärme mit der Handprobe prüfen; keine Vererbung über einen Stationswechsel.	AMBIGUOUS	Charge|Station|Wärme/Temperatur|Körperbereich|Posten|Portion	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F060	BIOLOGICAL	B2	f82r	f82r.23	B2-S013	210	B2_LOWER_GREEN_MULTI_FIGURE_POOL	E210:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: unteres grünes Mehrfigurenfeld]] Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2; keine Vererbung über einen Stationswechsel.	UNIQUE	Flüssigkeit|Ablassen/Ablauf	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F061	BIOLOGICAL	B2	f82r	f82r.23	B2-S014	211	B2_LOWER_GREEN_MULTI_FIGURE_POOL	E211:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: unteres grünes Mehrfigurenfeld]] Schließe den unteren Ablauf.	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	UNPARSED	Ablassen/Ablauf	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F062	BIOLOGICAL	B2	f82r	f82r.26	B2-S015	212|213	B2_LOWER_POOL_EDGE_STATIONS	E212:OPAQUE_EXEMPLAR_CARD > E213:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Beginne die Spülung. Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge durch den Filter führen; keine Vererbung über einen Stationswechsel.	UNPARSED	Spülen|Becken|Badende|Waschung/Bad|Wärme/Temperatur	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F063	BIOLOGICAL	B2	f82r	f82r.26	B2-S016	214|215|216|217|218|219|220	B2_LOWER_POOL_EDGE_STATIONS	E214:OPAQUE_EXEMPLAR_CARD > E215:OPAQUE_EXEMPLAR_CARD > E216:OPAQUE_EXEMPLAR_CARD > E217:FORMAL_NONWORD_CHANNEL > E218:OPAQUE_EXEMPLAR_CARD > E219:FORMAL_RELATION_OR_ENTRY_MARK_WITH_ENTRY_BIAS > E220:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Den aktiven Posten an der örtlich bezeichneten Station führen. Kühles Wasser. Zu gleichen Anteilen. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Der vorbereitete Bade- oder Waschzusatz. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Warmes Wasser.	Badehaus-technischer Rivale am selben Besitzer: Zieladresse=Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zuführung öffnen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Vorratscharge bereitstellen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel.	AMBIGUOUS	Posten|Station|Wasser|Anteil|Bade-/Waschzusatz|Waschung/Bad|Bereitschaft|Wärme/Temperatur	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F064	BIOLOGICAL	B2	f82r	f82r.27	B2-S016	221	B2_LOWER_POOL_EDGE_STATIONS	E221:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Ziehe es ab und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Leitungszweig wählen; keine Vererbung über einen Stationswechsel.	UNPARSED	Ablassen/Ablauf	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F065	BIOLOGICAL	B2	f82r	f82r.27	B2-S017	222|223	B2_LOWER_POOL_EDGE_STATIONS	E222:OPAQUE_EXEMPLAR_CARD > E223:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Gieße das erwärmte Wasser ein. Wiederhole es an der zweiten Öffnung und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge durch den Filter führen; keine Vererbung über einen Stationswechsel.	UNPARSED	Wasser|Wärme/Temperatur|Strom/Flussrichtung|Öffnung	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F066	BIOLOGICAL	B2	f82r	f82r.27	B2-S018	224	B2_LOWER_POOL_EDGE_STATIONS	E224:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel.	UNPARSED	Becken|Badende|Waschung/Bad|Wärme/Temperatur	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F067	BIOLOGICAL	B2	f82r	f82r.27	B2-S019	225	B2_LOWER_POOL_EDGE_STATIONS	E225:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Verwende den Anteil als örtliche Waschung und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	UNPARSED	Anteil|Waschung/Bad	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F068	BIOLOGICAL	B2	f82r	f82r.27	B2-S020	226	B2_LOWER_POOL_EDGE_STATIONS	E226:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Lege ein warmes Tuch auf die bezeichnete äußere Stelle und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Spülwasser zuführen; keine Vererbung über einen Stationswechsel.	UNPARSED	Tuch|Station|Haut-/Wundstelle|Wärme/Temperatur	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F069	BIOLOGICAL	B2	f82r	f82r.27	B2-S021	227	B2_LOWER_POOL_EDGE_STATIONS	E227:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: unteren Ablauf öffnen; keine Vererbung über einen Stationswechsel.	UNPARSED	Becken|Badende|Waschung/Bad|Wärme/Temperatur	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F070	BIOLOGICAL	B2	f82r	f82r.27	B2-S022	228	B2_LOWER_POOL_EDGE_STATIONS	E228:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Mische zu gleichen Teilen und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: fertige Charge markieren; keine Vererbung über einen Stationswechsel.	UNPARSED	Maß/Menge	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F071	BIOLOGICAL	B3	f83r	f83r.3	B3-S001	229	B3_UPPER_MARGIN_OPEN_FAN_STATION	E229:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: obere offene Fächer-Randstation]] Lasse die Flüssigkeit sich setzen und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Beckenrand und Fugen sichten; keine Vererbung über einen Stationswechsel.	UNPARSED	Flüssigkeit	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F072	BIOLOGICAL	B3	f83r	f83r.3	B3-S002	230|231	B3_UPPER_MARGIN_OPEN_FAN_STATION	E230:OPAQUE_EXEMPLAR_CARD > E231:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: obere offene Fächer-Randstation]] Zum unteren Ablauf hin. Benetze den bezeichneten Bereich vollständig und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Charge ruhig stehen lassen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: klaren Oberlauf abnehmen; keine Vererbung über einen Stationswechsel.	UNPARSED	Ablassen/Ablauf|Strom/Flussrichtung	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F073	BIOLOGICAL	B3	f83r	f83r.3	B3-S003	232|233|234|235	B3_UPPER_MARGIN_OPEN_FAN_STATION	E232:OPAQUE_EXEMPLAR_CARD > E233:FORMAL_NONWORD_CHANNEL > E234:OPAQUE_EXEMPLAR_CARD > E235:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: obere offene Fächer-Randstation]] Diese aktive Portion. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Diese aktive Portion. Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	Badehaus-technischer Rivale am selben Besitzer: unteren Ablauf öffnen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Restlauf am Auslass beobachten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	AMBIGUOUS	Portion|Posten|Flüssigkeit|Ablassen/Ablauf	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F074	BIOLOGICAL	B3	f83r	f83r.3	B3-S004	236|237|238	B3_UPPER_MARGIN_OPEN_FAN_STATION	E236:FORMAL_RELATION_OR_ENTRY_MARK_WITH_ENTRY_BIAS > E237:OPAQUE_EXEMPLAR_CARD > E238:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: obere offene Fächer-Randstation]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Zum unteren Ablauf hin. Daraus, aus demselben Ansatz.	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zuführung öffnen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel.	AMBIGUOUS	Posten|Ablassen/Ablauf|Strom/Flussrichtung|Ansatz	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F075	BIOLOGICAL	B3	f83r	f83r.6	B3-S005	239	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	E239:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: mittlere runde Gefäß-Randstation]] Spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Vorratscharge bereitstellen; keine Vererbung über einen Stationswechsel.	UNPARSED	Gefäß|Lauf|Spülen	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F076	BIOLOGICAL	B3	f83r	f83r.6	B3-S006	240|241|242	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	E240:OPAQUE_EXEMPLAR_CARD > E241:FORMAL_NONWORD_CHANNEL > E242:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: mittlere runde Gefäß-Randstation]] Gieße das erwärmte Wasser ein. Den aktiven Posten an der örtlich bezeichneten Station führen. Stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Leitungszweig wählen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zieladresse=Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Fluss zur Zielstation führen; keine Vererbung über einen Stationswechsel.	AMBIGUOUS	Wasser|Wärme/Temperatur|Strom/Flussrichtung|Posten|Station|Mischung|Gefäß	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F077	BIOLOGICAL	B3	f83r	f83r.6	B3-S007	243|244|245	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	E243:FORMAL_RELATION_OR_ENTRY_MARK_WITH_ENTRY_BIAS > E244:OPAQUE_EXEMPLAR_CARD > E245:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: mittlere runde Gefäß-Randstation]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Rühre, bis alles gleichmäßig vermischt ist. Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zuführung öffnen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel.	AMBIGUOUS	Posten|Becken|Körperbereich|Waschung/Bad	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F078	BIOLOGICAL	B3	f83r	f83r.6	B3-S008	246	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	E246:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: mittlere runde Gefäß-Randstation]] Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	UNIQUE	Flüssigkeit|Ablassen/Ablauf	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F079	BIOLOGICAL	B3	f83r	f83r.6	B3-S009	247	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	E247:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: mittlere runde Gefäß-Randstation]] Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen.	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an technischem Stationsziel F079; keine Vererbung über einen Stationswechsel.	UNIQUE	Waschflotte|Becken|Körperbereich	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
