unified_serial	section	page	unit_id	local_id	visible_identity	owner_or_namespace	operational_formal_value	optional_master_word_gloss	source_token_count	master_exemplar_content	strongest_local_rival	leading_book_model	rival_book_model	content_status	source_artifact
465	ASTRO	f67r2	A1	A1:A1:G084	A1:G084	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 01/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L34: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
466	ASTRO	f67r2	A1	A1:A1:G085	A1:G085	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L34: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
467	ASTRO	f67r2	A1	A1:A1:G086	A1:G086	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 01/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L35: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
468	ASTRO	f67r2	A1	A1:A1:G087	A1:G087	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 02/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L35: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
469	ASTRO	f67r2	A1	A1:A1:G088	A1:G088	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 03/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L35: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
470	ASTRO	f67r2	A1	A1:A1:G089	A1:G089	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 01/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L36: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
471	ASTRO	f67r2	A1	A1:A1:G090	A1:G090	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 02/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L36: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
472	ASTRO	f67r2	A1	A1:A1:G091	A1:G091	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 03/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L36: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
473	ASTRO	f67r2	A1	A1:A1:G092	A1:G092	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Vollständiges lokales Etikett: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L37: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
474	ASTRO	f67r2	A1	A1:A1:G093	A1:G093	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 01/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L38: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
475	ASTRO	f67r2	A1	A1:A1:G094	A1:G094	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L38: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
476	ASTRO	f67r2	A1	A1:A1:G095	A1:G095	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 01/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L39: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
477	ASTRO	f67r2	A1	A1:A1:G096	A1:G096	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 02/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L39: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
478	ASTRO	f67r2	A1	A1:A1:G097	A1:G097	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 03/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L39: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
479	ASTRO	f67r2	A1	A1:A1:G098	A1:G098	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 01/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L40: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
480	ASTRO	f67r2	A1	A1:A1:G099	A1:G099	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 02/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L40: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
481	ASTRO	f67r2	A1	A1:A1:G100	A1:G100	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 03/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L40: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
482	ASTRO	f67r2	A1	A1:A1:G101	A1:G101	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 01/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L41: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
483	ASTRO	f67r2	A1	A1:A1:G102	A1:G102	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L41: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
484	ASTRO	f67r2	A1	A1:A1:G103	A1:G103	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 01/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L42: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
485	ASTRO	f67r2	A1	A1:A1:G104	A1:G104	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 02/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L42: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
486	ASTRO	f67r2	A1	A1:A1:G105	A1:G105	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 03/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L42: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
487	ASTRO	f67r2	A1	A1:A1:G106	A1:G106	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 01/04 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L43: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
488	ASTRO	f67r2	A1	A1:A1:G107	A1:G107	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 02/04 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L43: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
489	ASTRO	f67r2	A1	A1:A1:G108	A1:G108	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 03/04 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L43: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
490	ASTRO	f67r2	A1	A1:A1:G109	A1:G109	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 04/04 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L43: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
491	ASTRO	f67r2	A1	A1:A1:G110	A1:G110	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 01/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L44: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
492	ASTRO	f67r2	A1	A1:A1:G111	A1:G111	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 02/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L44: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
