field_id	record_unit_id	section	page	physical_locus	statement_id	visible_event_count	source_token_count	visible_event_ids	image_owner_id	visible_owner_reset_events	autonomous_formal_sequence	optional_master_gloss_occurrences	read_once_status	occurrence_bound_readable_field	parse_status	mean_occurrence_content_confidence	strongest_field_rival	unsupported_exemplar_nouns	strongest_field_contradiction	semantic_ceiling
F057	B2	BIOLOGICAL	f82r	f82r.19	B2-S011	4	4	E198|E199|E200|E201	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	E198	E198=[EXEMPLAR_VALUE_UNKNOWN] E199=[EXEMPLAR_VALUE_UNKNOWN] E200=[EXEMPLAR_VALUE_UNKNOWN] E201=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: ungelöste mittlere rechte Linie-/Liegepodeststation]] Gib einen abgemessenen Anteil in das Gefäß. Daraus, aus demselben Ansatz. Gib einen abgemessenen Anteil in das Gefäß. Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt.]	UNPARSED	0.190	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Anteil|Gefäß|Maß/Menge|Ansatz|Becken|Badende|Waschung/Bad|Wärme/Temperatur	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F058	B2	BIOLOGICAL	f82r	f82r.19	B2-S012	1	1	E202	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	NONE	E202=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: ungelöste mittlere rechte Linie-/Liegepodeststation]] Ziehe die klare Flüssigkeit ab.]	UNPARSED	0.180	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Flüssigkeit|Klarzustand|Ablassen/Ablauf	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F059	B2	BIOLOGICAL	f82r	f82r.23	B2-S012	7	7	E203|E204|E205|E206|E207|E208|E209	B2_LOWER_GREEN_MULTI_FIGURE_POOL	E203	E203=[EXEMPLAR_VALUE_UNKNOWN] E204=[EXEMPLAR_VALUE_UNKNOWN] E205=[EXEMPLAR_VALUE_UNKNOWN] E206=[EXEMPLAR_VALUE_UNKNOWN] E207=[FORMAL:VORGABEPARAMETER; KEIN_WORT] E208=[EXEMPLAR_VALUE_UNKNOWN] E209=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: unteres grünes Mehrfigurenfeld]] Den örtlichen Prüfzustand der Charge feststellen. Unter derselben Einstellung. Die Charge für den vorgesehenen Gebrauch temperieren. Der benetzte Körperbereich. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Diese aktive Portion. Benetze den bezeichneten Körperbereich vollständig und beende den Schritt.]	AMBIGUOUS	0.426	Badehaus-technischer Rivale am selben Besitzer: Arbeitsstand der Charge an Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge gelinde erwärmen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge an der Wärmestelle von Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: warmen Stand halten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge gelinde erwärmen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Wärme mit der Handprobe prüfen; keine Vererbung über einen Stationswechsel.	Charge|Station|Wärme/Temperatur|Körperbereich|Posten|Portion	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F060	B2	BIOLOGICAL	f82r	f82r.23	B2-S013	1	1	E210	B2_LOWER_GREEN_MULTI_FIGURE_POOL	NONE	E210=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: unteres grünes Mehrfigurenfeld]] Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.]	UNIQUE	0.460	Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2; keine Vererbung über einen Stationswechsel.	Flüssigkeit|Ablassen/Ablauf	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F061	B2	BIOLOGICAL	f82r	f82r.23	B2-S014	1	1	E211	B2_LOWER_GREEN_MULTI_FIGURE_POOL	NONE	E211=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: unteres grünes Mehrfigurenfeld]] Schließe den unteren Ablauf.]	UNPARSED	0.340	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	Ablassen/Ablauf	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F062	B2	BIOLOGICAL	f82r	f82r.26	B2-S015	2	2	E212|E213	B2_LOWER_POOL_EDGE_STATIONS	E212	E212=[EXEMPLAR_VALUE_UNKNOWN] E213=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Beginne die Spülung. Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt.]	UNPARSED	0.400	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge durch den Filter führen; keine Vererbung über einen Stationswechsel.	Spülen|Becken|Badende|Waschung/Bad|Wärme/Temperatur	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F063	B2	BIOLOGICAL	f82r	f82r.26	B2-S016	7	7	E214|E215|E216|E217|E218|E219|E220	B2_LOWER_POOL_EDGE_STATIONS	NONE	E214=[EXEMPLAR_VALUE_UNKNOWN] E215=[EXEMPLAR_VALUE_UNKNOWN] E216=[EXEMPLAR_VALUE_UNKNOWN] E217=[FORMAL:VORGABEPARAMETER; KEIN_WORT] E218=[EXEMPLAR_VALUE_UNKNOWN] E219=[FORMAL_RELATION_OR_ENTRY] E220=[EXEMPLAR_VALUE_UNKNOWN]	E219:PER? = DURCH/GEMÄSS?__OPTIONAL_MASTER_GLOSS_ONLY	NONE	[EXEMPLAR:[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Den aktiven Posten an der örtlich bezeichneten Station führen. Kühles Wasser. Zu gleichen Anteilen. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Der vorbereitete Bade- oder Waschzusatz. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Warmes Wasser.]	AMBIGUOUS	0.391	Badehaus-technischer Rivale am selben Besitzer: Zieladresse=Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zuführung öffnen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Vorratscharge bereitstellen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel.	Posten|Station|Wasser|Anteil|Bade-/Waschzusatz|Waschung/Bad|Bereitschaft|Wärme/Temperatur	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F064	B2	BIOLOGICAL	f82r	f82r.27	B2-S016	1	1	E221	B2_LOWER_POOL_EDGE_STATIONS	NONE	E221=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Ziehe es ab und beende den Schritt.]	UNPARSED	0.400	Badehaus-technischer Rivale am selben Besitzer: Leitungszweig wählen; keine Vererbung über einen Stationswechsel.	Ablassen/Ablauf	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F065	B2	BIOLOGICAL	f82r	f82r.27	B2-S017	2	2	E222|E223	B2_LOWER_POOL_EDGE_STATIONS	NONE	E222=[EXEMPLAR_VALUE_UNKNOWN] E223=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Gieße das erwärmte Wasser ein. Wiederhole es an der zweiten Öffnung und beende den Schritt.]	UNPARSED	0.370	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge durch den Filter führen; keine Vererbung über einen Stationswechsel.	Wasser|Wärme/Temperatur|Strom/Flussrichtung|Öffnung	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F066	B2	BIOLOGICAL	f82r	f82r.27	B2-S018	1	1	E224	B2_LOWER_POOL_EDGE_STATIONS	NONE	E224=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt.]	UNPARSED	0.400	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel.	Becken|Badende|Waschung/Bad|Wärme/Temperatur	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F067	B2	BIOLOGICAL	f82r	f82r.27	B2-S019	1	1	E225	B2_LOWER_POOL_EDGE_STATIONS	NONE	E225=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Verwende den Anteil als örtliche Waschung und beende den Schritt.]	UNPARSED	0.400	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	Anteil|Waschung/Bad	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F068	B2	BIOLOGICAL	f82r	f82r.27	B2-S020	1	1	E226	B2_LOWER_POOL_EDGE_STATIONS	NONE	E226=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Lege ein warmes Tuch auf die bezeichnete äußere Stelle und beende den Schritt.]	UNPARSED	0.400	Badehaus-technischer Rivale am selben Besitzer: Spülwasser zuführen; keine Vererbung über einen Stationswechsel.	Tuch|Station|Haut-/Wundstelle|Wärme/Temperatur	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F069	B2	BIOLOGICAL	f82r	f82r.27	B2-S021	1	1	E227	B2_LOWER_POOL_EDGE_STATIONS	NONE	E227=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt.]	UNPARSED	0.400	Badehaus-technischer Rivale am selben Besitzer: unteren Ablauf öffnen; keine Vererbung über einen Stationswechsel.	Becken|Badende|Waschung/Bad|Wärme/Temperatur	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F070	B2	BIOLOGICAL	f82r	f82r.27	B2-S022	1	1	E228	B2_LOWER_POOL_EDGE_STATIONS	NONE	E228=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Mische zu gleichen Teilen und beende den Schritt.]	UNPARSED	0.400	Badehaus-technischer Rivale am selben Besitzer: fertige Charge markieren; keine Vererbung über einen Stationswechsel.	Maß/Menge	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F071	B3	BIOLOGICAL	f83r	f83r.3	B3-S001	1	1	E229	B3_UPPER_MARGIN_OPEN_FAN_STATION	NONE	E229=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: obere offene Fächer-Randstation]] Lasse die Flüssigkeit sich setzen und beende den Schritt.]	UNPARSED	0.400	Badehaus-technischer Rivale am selben Besitzer: Beckenrand und Fugen sichten; keine Vererbung über einen Stationswechsel.	Flüssigkeit	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F072	B3	BIOLOGICAL	f83r	f83r.3	B3-S002	2	2	E230|E231	B3_UPPER_MARGIN_OPEN_FAN_STATION	NONE	E230=[EXEMPLAR_VALUE_UNKNOWN] E231=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: obere offene Fächer-Randstation]] Zum unteren Ablauf hin. Benetze den bezeichneten Bereich vollständig und beende den Schritt.]	UNPARSED	0.370	Badehaus-technischer Rivale am selben Besitzer: Charge ruhig stehen lassen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: klaren Oberlauf abnehmen; keine Vererbung über einen Stationswechsel.	Ablassen/Ablauf|Strom/Flussrichtung	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F073	B3	BIOLOGICAL	f83r	f83r.3	B3-S003	4	4	E232|E233|E234|E235	B3_UPPER_MARGIN_OPEN_FAN_STATION	NONE	E232=[EXEMPLAR_VALUE_UNKNOWN] E233=[FORMAL:VORGABEPARAMETER; KEIN_WORT] E234=[EXEMPLAR_VALUE_UNKNOWN] E235=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: obere offene Fächer-Randstation]] Diese aktive Portion. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Diese aktive Portion. Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.]	AMBIGUOUS	0.400	Badehaus-technischer Rivale am selben Besitzer: unteren Ablauf öffnen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Restlauf am Auslass beobachten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	Portion|Posten|Flüssigkeit|Ablassen/Ablauf	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F074	B3	BIOLOGICAL	f83r	f83r.3	B3-S004	3	3	E236|E237|E238	B3_UPPER_MARGIN_OPEN_FAN_STATION	NONE	E236=[FORMAL_RELATION_OR_ENTRY] E237=[EXEMPLAR_VALUE_UNKNOWN] E238=[EXEMPLAR_VALUE_UNKNOWN]	E236:PER? = DURCH/GEMÄSS?__OPTIONAL_MASTER_GLOSS_ONLY	NONE	[EXEMPLAR:[[LOKALER BESITZER: obere offene Fächer-Randstation]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Zum unteren Ablauf hin. Daraus, aus demselben Ansatz.]	AMBIGUOUS	0.380	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zuführung öffnen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel.	Posten|Ablassen/Ablauf|Strom/Flussrichtung|Ansatz	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F075	B3	BIOLOGICAL	f83r	f83r.6	B3-S005	1	1	E239	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	E239	E239=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: mittlere runde Gefäß-Randstation]] Spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt.]	UNPARSED	0.400	Badehaus-technischer Rivale am selben Besitzer: Vorratscharge bereitstellen; keine Vererbung über einen Stationswechsel.	Gefäß|Lauf|Spülen	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F076	B3	BIOLOGICAL	f83r	f83r.6	B3-S006	3	3	E240|E241|E242	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	NONE	E240=[EXEMPLAR_VALUE_UNKNOWN] E241=[FORMAL:LOKALEN_RELATIONSSLOT_SETZEN; KEIN_WORT] E242=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: mittlere runde Gefäß-Randstation]] Gieße das erwärmte Wasser ein. Den aktiven Posten an der örtlich bezeichneten Station führen. Stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt.]	AMBIGUOUS	0.400	Badehaus-technischer Rivale am selben Besitzer: Leitungszweig wählen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zieladresse=Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Fluss zur Zielstation führen; keine Vererbung über einen Stationswechsel.	Wasser|Wärme/Temperatur|Strom/Flussrichtung|Posten|Station|Mischung|Gefäß	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F077	B3	BIOLOGICAL	f83r	f83r.6	B3-S007	3	3	E243|E244|E245	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	NONE	E243=[FORMAL_RELATION_OR_ENTRY] E244=[EXEMPLAR_VALUE_UNKNOWN] E245=[EXEMPLAR_VALUE_UNKNOWN]	E243:PER? = DURCH/GEMÄSS?__OPTIONAL_MASTER_GLOSS_ONLY	NONE	[EXEMPLAR:[[LOKALER BESITZER: mittlere runde Gefäß-Randstation]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Rühre, bis alles gleichmäßig vermischt ist. Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt.]	AMBIGUOUS	0.400	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zuführung öffnen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel.	Posten|Becken|Körperbereich|Waschung/Bad	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F078	B3	BIOLOGICAL	f83r	f83r.6	B3-S008	1	1	E246	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	NONE	E246=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: mittlere runde Gefäß-Randstation]] Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.]	UNIQUE	0.460	Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	Flüssigkeit|Ablassen/Ablauf	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F079	B3	BIOLOGICAL	f83r	f83r.6	B3-S009	1	1	E247	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	NONE	E247=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: mittlere runde Gefäß-Randstation]] Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen.]	UNIQUE	0.460	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an technischem Stationsziel F079; keine Vererbung über einen Stationswechsel.	Waschflotte|Becken|Körperbereich	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F080	B3	BIOLOGICAL	f83r	f83r.8	B3-S010	2	2	E248|E249	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	E248	E248=[EXEMPLAR_VALUE_UNKNOWN] E249=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Fülle danach das Gefäß. Lasse es bis zur Klarheit ziehen und beende den Schritt.]	UNPARSED	0.400	Badehaus-technischer Rivale am selben Besitzer: obere Rinne füllen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge über das Gefälle umlaufen lassen; keine Vererbung über einen Stationswechsel.	Gefäß|Klarzustand	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F081	B3	BIOLOGICAL	f83r	f83r.8	B3-S011	4	4	E250|E251|E252|E253	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	NONE	E250=[EXEMPLAR_VALUE_UNKNOWN] E251=[EXEMPLAR_VALUE_UNKNOWN] E252=[EXEMPLAR_VALUE_UNKNOWN] E253=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Wende es an der markierten Stelle an. Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen. Rühre, bis alles gleichmäßig vermischt ist. Und lasse es abkühlen.]	AMBIGUOUS	0.370	Badehaus-technischer Rivale am selben Besitzer: Arbeitsziel an der Station bereitstellen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge an technischem Stationsziel F081; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Durchgang beobachten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Restcharge im Auffanggefäß sammeln; keine Vererbung über einen Stationswechsel.	Station|Waschflotte|Becken|Körperbereich|Wärme/Temperatur	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F082	B3	BIOLOGICAL	f83r	f83r.11	B3-S012	2	2	E254|E255	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	NONE	E254=[EXEMPLAR_VALUE_UNKNOWN] E255=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Lasse es bis zur Bereitschaft stehen und beende den Schritt.]	AMBIGUOUS	0.430	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F082; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Restcharge zurückführen; keine Vererbung über einen Stationswechsel.	Posten|Bereitschaft	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
