statement_id	record_unit_id	section	page	sentence_index_in_record	constituent_fields	physical_lines	visible_event_count	source_token_count	visible_event_ids	exact_card_order	autonomous_formal_sequence	optional_master_gloss_occurrences	occurrence_bound_readable_statement	owner_transition	visible_owner_resets	cross_field_transitions	cross_physical_line_transitions	read_once_status	source_class	strongest_process_or_content_rival	strongest_notation_rival	repair_cost_0_4	strongest_statement_contradiction	semantic_ceiling
B2-S014	B2	BIOLOGICAL	f82r	14	F061	f82r.23	1	1	E211	29e0eb222ef2fb99523a	E211=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Schließe den unteren Ablauf.]	INHERIT_OWNER[F061:INHERITED_VISIBLE:B2_LOWER_GREEN_MULTI_FIGURE_POOL]	0	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Das Grünfeld besitzt keine gezeichnete Zuleitung aus den oberen Vignetten.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B2-S015	B2	BIOLOGICAL	f82r	15	F062	f82r.26	2	2	E212|E213	d4a31dbcf1ed6d9e5aa9 > 7d25241b0e56c836372a	E212=[EXEMPLAR_VALUE_UNKNOWN] E213=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Beginne die Spülung. Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt.]	BREAK_VISIBLE_GAP -> SET_DIRECT_OWNER[F062:DIRECT_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS]	1	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Benachbarte Figurenplätze sind nicht durch Leitungen oder eine sichtbare Abfolge verbunden.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B2-S016	B2	BIOLOGICAL	f82r	16	F063|F064	f82r.26|f82r.27	8	8	E214|E215|E216|E217|E218|E219|E220|E221	dd0ecaf5e27d81befffc > 0f15effeca7ab10bb026 > db729b598e89e11452e0 > 2f1c5e56e8f0ff459065 > 5d5e0b288cf36864ed9d > b5fcea1eaed06b2f2291 > 08bd5ca0c2ad137a056d > 65df3cd9e59060042d47	E214=[EXEMPLAR_VALUE_UNKNOWN] E215=[EXEMPLAR_VALUE_UNKNOWN] E216=[EXEMPLAR_VALUE_UNKNOWN] E217=[FORMAL:VORGABEPARAMETER; KEIN_WORT] E218=[EXEMPLAR_VALUE_UNKNOWN] E219=[FORMAL_RELATION_OR_ENTRY] E220=[EXEMPLAR_VALUE_UNKNOWN] E221=[EXEMPLAR_VALUE_UNKNOWN]	E219:PER? = DURCH/GEMÄSS?__OPTIONAL_MASTER_GLOSS_ONLY	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen. Kühles Wasser. Zu gleichen Anteilen. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Der vorbereitete Bade- oder Waschzusatz. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Warmes Wasser. Ziehe es ab und beende den Schritt.]	INHERIT_OWNER[F063:INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS] -> INHERIT_OWNER[F064:INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS]	0	1	1	NONE	LOCAL_TARGET_ASSIGNMENT_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Benachbarte Figurenplätze sind nicht durch Leitungen oder eine sichtbare Abfolge verbunden.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B2-S017	B2	BIOLOGICAL	f82r	17	F065	f82r.27	2	2	E222|E223	98bdc4244c84cbef3321 > 78b3b3140714da19090d	E222=[EXEMPLAR_VALUE_UNKNOWN] E223=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Gieße das erwärmte Wasser ein. Wiederhole es an der zweiten Öffnung und beende den Schritt.]	INHERIT_OWNER[F065:INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS]	0	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Benachbarte Figurenplätze sind nicht durch Leitungen oder eine sichtbare Abfolge verbunden.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B2-S018	B2	BIOLOGICAL	f82r	18	F066	f82r.27	1	1	E224	7d25241b0e56c836372a	E224=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt.]	INHERIT_OWNER[F066:INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS]	0	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Benachbarte Figurenplätze sind nicht durch Leitungen oder eine sichtbare Abfolge verbunden.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B2-S019	B2	BIOLOGICAL	f82r	19	F067	f82r.27	1	1	E225	7f68f60279efe6b28cd7	E225=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Verwende den Anteil als örtliche Waschung und beende den Schritt.]	INHERIT_OWNER[F067:INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS]	0	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Benachbarte Figurenplätze sind nicht durch Leitungen oder eine sichtbare Abfolge verbunden.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B2-S020	B2	BIOLOGICAL	f82r	20	F068	f82r.27	1	1	E226	ff178343c18e287ce3b7	E226=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Lege ein warmes Tuch auf die bezeichnete äußere Stelle und beende den Schritt.]	INHERIT_OWNER[F068:INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS]	0	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Benachbarte Figurenplätze sind nicht durch Leitungen oder eine sichtbare Abfolge verbunden.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B2-S021	B2	BIOLOGICAL	f82r	21	F069	f82r.27	1	1	E227	7d25241b0e56c836372a	E227=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt.]	INHERIT_OWNER[F069:INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS]	0	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Benachbarte Figurenplätze sind nicht durch Leitungen oder eine sichtbare Abfolge verbunden.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B2-S022	B2	BIOLOGICAL	f82r	22	F070	f82r.27	1	1	E228	f2af6326898fb5b490a4	E228=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Mische zu gleichen Teilen und beende den Schritt.]	INHERIT_OWNER[F070:INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS] -> RESET_AT_RECORD_END	0	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Benachbarte Figurenplätze sind nicht durch Leitungen oder eine sichtbare Abfolge verbunden.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B3-S001	B3	BIOLOGICAL	f83r	1	F071	f83r.3	1	1	E229	3b70942557b3a40e8030	E229=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Lasse die Flüssigkeit sich setzen und beende den Schritt.]	RESET_RECORD -> SET_DIRECT_OWNER[F071:DIRECT_VISIBLE:B3_UPPER_MARGIN_OPEN_FAN_STATION]	0	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B3-S002	B3	BIOLOGICAL	f83r	2	F072	f83r.3	2	2	E230|E231	90bcf0a9ec0ef56399e6 > a84fbe3ad380df345b97	E230=[EXEMPLAR_VALUE_UNKNOWN] E231=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Zum unteren Ablauf hin. Benetze den bezeichneten Bereich vollständig und beende den Schritt.]	INHERIT_OWNER[F072:INHERITED_VISIBLE:B3_UPPER_MARGIN_OPEN_FAN_STATION]	0	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B3-S003	B3	BIOLOGICAL	f83r	3	F073	f83r.3	4	4	E232|E233|E234|E235	b921a237be883a820352 > 2f1c5e56e8f0ff459065 > b921a237be883a820352 > de7321bface5628e35d6	E232=[EXEMPLAR_VALUE_UNKNOWN] E233=[FORMAL:VORGABEPARAMETER; KEIN_WORT] E234=[EXEMPLAR_VALUE_UNKNOWN] E235=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Diese aktive Portion. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Diese aktive Portion. Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.]	INHERIT_OWNER[F073:INHERITED_VISIBLE:B3_UPPER_MARGIN_OPEN_FAN_STATION]	0	0	0	NONE	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	1	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B3-S004	B3	BIOLOGICAL	f83r	4	F074	f83r.3	3	3	E236|E237|E238	b5fcea1eaed06b2f2291 > 90bcf0a9ec0ef56399e6 > 4d4559019a961b834aa1	E236=[FORMAL_RELATION_OR_ENTRY] E237=[EXEMPLAR_VALUE_UNKNOWN] E238=[EXEMPLAR_VALUE_UNKNOWN]	E236:PER? = DURCH/GEMÄSS?__OPTIONAL_MASTER_GLOSS_ONLY	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen. Zum unteren Ablauf hin. Daraus, aus demselben Ansatz.]	INHERIT_OWNER[F074:INHERITED_VISIBLE:B3_UPPER_MARGIN_OPEN_FAN_STATION]	0	0	0	NONE	LOCAL_PARAMETER_BOOKING_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	1	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B3-S005	B3	BIOLOGICAL	f83r	5	F075	f83r.6	1	1	E239	259b2b3b0bf859882e2c	E239=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt.]	BREAK_VISIBLE_GAP -> SET_DIRECT_OWNER[F075:DIRECT_VISIBLE:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION]	1	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B3-S006	B3	BIOLOGICAL	f83r	6	F076	f83r.6	3	3	E240|E241|E242	5e8441397e7c0faf042b > 308e8ea2d5d190c498e8 > 28ffbc88b97772a75f1e	E240=[EXEMPLAR_VALUE_UNKNOWN] E241=[FORMAL:LOKALEN_RELATIONSSLOT_SETZEN; KEIN_WORT] E242=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Gieße das erwärmte Wasser ein. Den aktiven Posten an der örtlich bezeichneten Station führen. Stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt.]	INHERIT_OWNER[F076:INHERITED_VISIBLE:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION]	0	0	0	NONE	LOCAL_TARGET_ASSIGNMENT_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	1	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B3-S007	B3	BIOLOGICAL	f83r	7	F077	f83r.6	3	3	E243|E244|E245	b5fcea1eaed06b2f2291 > 6f7ff8287eddf4da9fdb > 7d25241b0e56c836372a	E243=[FORMAL_RELATION_OR_ENTRY] E244=[EXEMPLAR_VALUE_UNKNOWN] E245=[EXEMPLAR_VALUE_UNKNOWN]	E243:PER? = DURCH/GEMÄSS?__OPTIONAL_MASTER_GLOSS_ONLY	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen. Rühre, bis alles gleichmäßig vermischt ist. Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt.]	INHERIT_OWNER[F077:INHERITED_VISIBLE:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION]	0	0	0	NONE	LOCAL_PARAMETER_BOOKING_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	1	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B3-S008	B3	BIOLOGICAL	f83r	8	F078	f83r.6	1	1	E246	de7321bface5628e35d6	E246=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.]	INHERIT_OWNER[F078:INHERITED_VISIBLE:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION]	0	0	0	NONE	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	0	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B3-S009	B3	BIOLOGICAL	f83r	9	F079	f83r.6	1	1	E247	276a7c2d74d1143446f4	E247=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen.]	INHERIT_OWNER[F079:INHERITED_VISIBLE:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION]	0	0	0	NONE	LOCAL_ACTION_OR_CONDITION_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	0	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B3-S010	B3	BIOLOGICAL	f83r	10	F080	f83r.8	2	2	E248|E249	ba540da978ea132f6da5 > c45ebac60774620561e2	E248=[EXEMPLAR_VALUE_UNKNOWN] E249=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Fülle danach das Gefäß. Lasse es bis zur Klarheit ziehen und beende den Schritt.]	BREAK_VISIBLE_GAP -> SET_DIRECT_OWNER[F080:DIRECT_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION]	1	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B3-S011	B3	BIOLOGICAL	f83r	11	F081	f83r.8	4	4	E250|E251|E252|E253	348e81ba084c5acdb32b > 276a7c2d74d1143446f4 > 6f7ff8287eddf4da9fdb > 0bdc8b6db811b4e67a63	E250=[EXEMPLAR_VALUE_UNKNOWN] E251=[EXEMPLAR_VALUE_UNKNOWN] E252=[EXEMPLAR_VALUE_UNKNOWN] E253=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Wende es an der markierten Stelle an. Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen. Rühre, bis alles gleichmäßig vermischt ist. Und lasse es abkühlen.]	INHERIT_OWNER[F081:INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION]	0	0	0	NONE	LOCAL_ACTION_OR_CONDITION_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	1	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B3-S012	B3	BIOLOGICAL	f83r	12	F082	f83r.11	2	2	E254|E255	7a4bb8136330ee4e6e56 > bc4f1f5c006c74a4d26d	E254=[EXEMPLAR_VALUE_UNKNOWN] E255=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Lasse es bis zur Bereitschaft stehen und beende den Schritt.]	INHERIT_OWNER[F082:INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION]	0	0	0	NONE	RECORD_LOCAL_LINK_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	1	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B3-S013	B3	BIOLOGICAL	f83r	13	F083	f83r.11	4	4	E256|E257|E258|E259	b5fcea1eaed06b2f2291 > 9da1b6ac2c929daea697 > 6b89d6dd70635bc60fe0 > 7db18b2f0fb7ed0fcfd3	E256=[FORMAL_RELATION_OR_ENTRY] E257=[EXEMPLAR_VALUE_UNKNOWN] E258=[EXEMPLAR_VALUE_UNKNOWN] E259=[EXEMPLAR_VALUE_UNKNOWN]	E256:PER? = DURCH/GEMÄSS?__OPTIONAL_MASTER_GLOSS_ONLY	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen. Ein abgemessener Anteil. Unter derselben Einstellung. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.]	INHERIT_OWNER[F083:INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION]	0	0	0	NONE	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	1	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B3-S014	B3	BIOLOGICAL	f83r	14	F084	f83r.11	2	2	E260|E261	7d2404c835b10a2c06af > 03626ca94cb17800d767	E260=[EXEMPLAR_VALUE_UNKNOWN] E261=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Öffne danach den oberen Lauf. Wasche einmal und beende den Schritt.]	INHERIT_OWNER[F084:INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION]	0	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B3-S015	B3	BIOLOGICAL	f83r	15	F085	f83r.11	1	1	E262	de7321bface5628e35d6	E262=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.]	INHERIT_OWNER[F085:INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION]	0	0	0	NONE	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	0	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
