field_id	section	record_unit_id	page	locus	statement_id	event_count	event_serials	image_owner_id	owner_status	exact_card_order	autonomous_primary_order	occurrence_bound_exemplar_sequence	selected_source_field_expansion	strongest_rival	strongest_contradiction	semantic_ceiling
F052	BIOLOGICAL	B2	f82r	f82r.4	B2-S006	4	185|186|187|188	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	INHERITED_VISIBLE	5d5e0b288cf36864ed9d > 308e8ea2d5d190c498e8 > c1913ec4ff84148da6d3 > 276a7c2d74d1143446f4	[EXEMPLARWERT UNBEKANNT] [FORMAL:FORMAL_RELATION_SLOT_CHANNEL; KEIN WORT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Der vorbereitete Bade- oder Waschzusatz] [EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen] [EXEMPLAR:Über der örtlich bezeichneten Stelle] [EXEMPLAR:Die Badeflüssigkeit am bezeichneten Körper- oder Teilbadbereich gebrauchen]	[EXEMPLAR:[[LOKALER BESITZER: obere Paarbecken-/Zylinderstation]] Der vorbereitete Bade- oder Waschzusatz. Den aktiven Posten an der örtlich bezeichneten Station führen. Über der örtlich bezeichneten Stelle. Die Badeflüssigkeit am bezeichneten Körper- oder Teilbadbereich gebrauchen.]	Badehaus-technischer Rivale am selben Besitzer: Arbeitsziel an der Station bereitstellen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zieladresse=Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Durchgang beobachten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge an technischem Stationsziel F052; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F053	BIOLOGICAL	B2	f82r	f82r.7	B2-S007	1	189	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	DIRECT_VISIBLE	cbb42a4fe68068325d6b	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Gib sauberes Wasser hinzu und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: mittlere linke Geräte-/Inline-Knotenstation]] Gib sauberes Wasser hinzu und beende den Schritt.]	Badehaus-technischer Rivale am selben Besitzer: Leitungszweig wählen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F054	BIOLOGICAL	B2	f82r	f82r.7	B2-S008	3	190|191|192	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	INHERITED_VISIBLE	54d0e228ca346110af05 > 3ae9a121ba0045b913e8 > bc4f1f5c006c74a4d26d	[EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Für dieselbe Dauer wie zuvor] [EXEMPLAR:Über der örtlich bezeichneten Stelle] [EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: mittlere linke Geräte-/Inline-Knotenstation]] Für dieselbe Dauer wie zuvor. Über der örtlich bezeichneten Stelle. Lasse es bis zur Bereitschaft stehen und beende den Schritt.]	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge durch den Filter führen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Rückstand vom Filter abnehmen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F055	BIOLOGICAL	B2	f82r	f82r.7	B2-S009	1	193	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	INHERITED_VISIBLE	daa1347f456415fe8737	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Halte es warm und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: mittlere linke Geräte-/Inline-Knotenstation]] Halte es warm und beende den Schritt.]	Badehaus-technischer Rivale am selben Besitzer: Arbeitsziel an der Station bereitstellen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F056	BIOLOGICAL	B2	f82r	f82r.7	B2-S010	4	194|195|196|197	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	INHERITED_VISIBLE	0275fbf14e07935b0a45 > 276a7c2d74d1143446f4 > 5eff216ba51fbfb21f22 > b5df9126607030b95175	[EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Die Charge für den vorgesehenen Gebrauch temperieren] [EXEMPLAR:Die Badeflüssigkeit am bezeichneten Körper- oder Teilbadbereich gebrauchen] [EXEMPLAR:Die erste Öffnung] [EXEMPLAR:Den örtlichen Prüfzustand der Charge feststellen]	[EXEMPLAR:[[LOKALER BESITZER: mittlere linke Geräte-/Inline-Knotenstation]] Die Charge für den vorgesehenen Gebrauch temperieren. Die Badeflüssigkeit am bezeichneten Körper- oder Teilbadbereich gebrauchen. Die erste Öffnung. Den örtlichen Prüfzustand der Charge feststellen.]	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an der Wärmestelle von Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge an technischem Stationsziel F056; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Wärme mit der Handprobe prüfen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Arbeitsstand der Charge an Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F057	BIOLOGICAL	B2	f82r	f82r.19	B2-S011	4	198|199|200|201	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	UNRESOLVED	1645e612504fcef59ced > 4d4559019a961b834aa1 > 1645e612504fcef59ced > 7d25241b0e56c836372a	[EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Gib einen abgemessenen Anteil in das Gefäß] [EXEMPLAR:Daraus, aus demselben Ansatz] [EXEMPLAR:Gib einen abgemessenen Anteil in das Gefäß] [EXEMPLAR:Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: ungelöste mittlere rechte Linie-/Liegepodeststation]] Gib einen abgemessenen Anteil in das Gefäß. Daraus, aus demselben Ansatz. Gib einen abgemessenen Anteil in das Gefäß. Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt.]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F058	BIOLOGICAL	B2	f82r	f82r.19	B2-S012	1	202	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	UNRESOLVED	0ab57b7166de99db3a55	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Ziehe die klare Flüssigkeit ab]	[EXEMPLAR:[[LOKALER BESITZER: ungelöste mittlere rechte Linie-/Liegepodeststation]] Ziehe die klare Flüssigkeit ab.]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F059	BIOLOGICAL	B2	f82r	f82r.23	B2-S012	7	203|204|205|206|207|208|209	B2_LOWER_GREEN_MULTI_FIGURE_POOL	DIRECT_VISIBLE	b5df9126607030b95175 > 6b89d6dd70635bc60fe0 > 0275fbf14e07935b0a45 > 5fca8fc3dee57e1d8c1f > 2f1c5e56e8f0ff459065 > b921a237be883a820352 > d25110e0d8488927278f	[EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [FORMAL:FORMAL_PARAMETER_CHANNEL; KEIN WORT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Den örtlichen Prüfzustand der Charge feststellen] [EXEMPLAR:Unter derselben Einstellung] [EXEMPLAR:Die Charge für den vorgesehenen Gebrauch temperieren] [EXEMPLAR:Der benetzte Körperbereich] [EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen] [EXEMPLAR:Diese aktive Portion] [EXEMPLAR:Benetze den bezeichneten Körperbereich vollständig und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: unteres grünes Mehrfigurenfeld]] Den örtlichen Prüfzustand der Charge feststellen. Unter derselben Einstellung. Die Charge für den vorgesehenen Gebrauch temperieren. Der benetzte Körperbereich. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Diese aktive Portion. Benetze den bezeichneten Körperbereich vollständig und beende den Schritt.]	Badehaus-technischer Rivale am selben Besitzer: Arbeitsstand der Charge an Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge gelinde erwärmen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge an der Wärmestelle von Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: warmen Stand halten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge gelinde erwärmen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Wärme mit der Handprobe prüfen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F060	BIOLOGICAL	B2	f82r	f82r.23	B2-S013	1	210	B2_LOWER_GREEN_MULTI_FIGURE_POOL	INHERITED_VISIBLE	de7321bface5628e35d6	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	[EXEMPLAR:[[LOKALER BESITZER: unteres grünes Mehrfigurenfeld]] Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.]	Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F061	BIOLOGICAL	B2	f82r	f82r.23	B2-S014	1	211	B2_LOWER_GREEN_MULTI_FIGURE_POOL	INHERITED_VISIBLE	29e0eb222ef2fb99523a	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Schließe den unteren Ablauf]	[EXEMPLAR:[[LOKALER BESITZER: unteres grünes Mehrfigurenfeld]] Schließe den unteren Ablauf.]	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F062	BIOLOGICAL	B2	f82r	f82r.26	B2-S015	2	212|213	B2_LOWER_POOL_EDGE_STATIONS	DIRECT_VISIBLE	d4a31dbcf1ed6d9e5aa9 > 7d25241b0e56c836372a	[EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Beginne die Spülung] [EXEMPLAR:Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Beginne die Spülung. Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt.]	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge durch den Filter führen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F063	BIOLOGICAL	B2	f82r	f82r.26	B2-S016	7	214|215|216|217|218|219|220	B2_LOWER_POOL_EDGE_STATIONS	INHERITED_VISIBLE	dd0ecaf5e27d81befffc > 0f15effeca7ab10bb026 > db729b598e89e11452e0 > 2f1c5e56e8f0ff459065 > 5d5e0b288cf36864ed9d > b5fcea1eaed06b2f2291 > 08bd5ca0c2ad137a056d	[EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [FORMAL:FORMAL_PARAMETER_CHANNEL; KEIN WORT] [EXEMPLARWERT UNBEKANNT] [FORMAL_RELATION_OR_ENTRY] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen] [EXEMPLAR:Kühles Wasser] [EXEMPLAR:Zu gleichen Anteilen] [EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen] [EXEMPLAR:Der vorbereitete Bade- oder Waschzusatz] [EXEMPLAR:kein eigener Inhaltswert; nur präpositionale Beziehung zum unmittelbar folgenden Quellenglied] [EXEMPLAR:warmes Wasser]	[EXEMPLAR:[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Den aktiven Posten an der örtlich bezeichneten Station führen. Kühles Wasser. Zu gleichen Anteilen. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Der vorbereitete Bade- oder Waschzusatz. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Warmes Wasser.]	Badehaus-technischer Rivale am selben Besitzer: Zieladresse=Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zuführung öffnen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Vorratscharge bereitstellen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F064	BIOLOGICAL	B2	f82r	f82r.27	B2-S016	1	221	B2_LOWER_POOL_EDGE_STATIONS	INHERITED_VISIBLE	65df3cd9e59060042d47	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Ziehe es ab und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Ziehe es ab und beende den Schritt.]	Badehaus-technischer Rivale am selben Besitzer: Leitungszweig wählen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F065	BIOLOGICAL	B2	f82r	f82r.27	B2-S017	2	222|223	B2_LOWER_POOL_EDGE_STATIONS	INHERITED_VISIBLE	98bdc4244c84cbef3321 > 78b3b3140714da19090d	[EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Gieße das erwärmte Wasser ein] [EXEMPLAR:Wiederhole es an der zweiten Öffnung und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Gieße das erwärmte Wasser ein. Wiederhole es an der zweiten Öffnung und beende den Schritt.]	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge durch den Filter führen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F066	BIOLOGICAL	B2	f82r	f82r.27	B2-S018	1	224	B2_LOWER_POOL_EDGE_STATIONS	INHERITED_VISIBLE	7d25241b0e56c836372a	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt.]	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F067	BIOLOGICAL	B2	f82r	f82r.27	B2-S019	1	225	B2_LOWER_POOL_EDGE_STATIONS	INHERITED_VISIBLE	7f68f60279efe6b28cd7	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Verwende den Anteil als örtliche Waschung und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Verwende den Anteil als örtliche Waschung und beende den Schritt.]	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F068	BIOLOGICAL	B2	f82r	f82r.27	B2-S020	1	226	B2_LOWER_POOL_EDGE_STATIONS	INHERITED_VISIBLE	ff178343c18e287ce3b7	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Lege ein warmes Tuch auf die bezeichnete äußere Stelle und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Lege ein warmes Tuch auf die bezeichnete äußere Stelle und beende den Schritt.]	Badehaus-technischer Rivale am selben Besitzer: Spülwasser zuführen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F069	BIOLOGICAL	B2	f82r	f82r.27	B2-S021	1	227	B2_LOWER_POOL_EDGE_STATIONS	INHERITED_VISIBLE	7d25241b0e56c836372a	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt.]	Badehaus-technischer Rivale am selben Besitzer: unteren Ablauf öffnen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F070	BIOLOGICAL	B2	f82r	f82r.27	B2-S022	1	228	B2_LOWER_POOL_EDGE_STATIONS	INHERITED_VISIBLE	f2af6326898fb5b490a4	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Mische zu gleichen Teilen und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: lokale Randstationen des unteren Feldes]] Mische zu gleichen Teilen und beende den Schritt.]	Badehaus-technischer Rivale am selben Besitzer: fertige Charge markieren; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F071	BIOLOGICAL	B3	f83r	f83r.3	B3-S001	1	229	B3_UPPER_MARGIN_OPEN_FAN_STATION	DIRECT_VISIBLE	3b70942557b3a40e8030	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Lasse die Flüssigkeit sich setzen und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: obere offene Fächer-Randstation]] Lasse die Flüssigkeit sich setzen und beende den Schritt.]	Badehaus-technischer Rivale am selben Besitzer: Beckenrand und Fugen sichten; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F072	BIOLOGICAL	B3	f83r	f83r.3	B3-S002	2	230|231	B3_UPPER_MARGIN_OPEN_FAN_STATION	INHERITED_VISIBLE	90bcf0a9ec0ef56399e6 > a84fbe3ad380df345b97	[EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Zum unteren Ablauf hin] [EXEMPLAR:Benetze den bezeichneten Bereich vollständig und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: obere offene Fächer-Randstation]] Zum unteren Ablauf hin. Benetze den bezeichneten Bereich vollständig und beende den Schritt.]	Badehaus-technischer Rivale am selben Besitzer: Charge ruhig stehen lassen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: klaren Oberlauf abnehmen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F073	BIOLOGICAL	B3	f83r	f83r.3	B3-S003	4	232|233|234|235	B3_UPPER_MARGIN_OPEN_FAN_STATION	INHERITED_VISIBLE	b921a237be883a820352 > 2f1c5e56e8f0ff459065 > b921a237be883a820352 > de7321bface5628e35d6	[EXEMPLARWERT UNBEKANNT] [FORMAL:FORMAL_PARAMETER_CHANNEL; KEIN WORT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Diese aktive Portion] [EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen] [EXEMPLAR:Diese aktive Portion] [EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	[EXEMPLAR:[[LOKALER BESITZER: obere offene Fächer-Randstation]] Diese aktive Portion. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Diese aktive Portion. Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.]	Badehaus-technischer Rivale am selben Besitzer: unteren Ablauf öffnen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Restlauf am Auslass beobachten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F074	BIOLOGICAL	B3	f83r	f83r.3	B3-S004	3	236|237|238	B3_UPPER_MARGIN_OPEN_FAN_STATION	INHERITED_VISIBLE	b5fcea1eaed06b2f2291 > 90bcf0a9ec0ef56399e6 > 4d4559019a961b834aa1	[FORMAL_RELATION_OR_ENTRY] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:kein eigener Inhaltswert; nur präpositionale Beziehung zum unmittelbar folgenden Quellenglied] [EXEMPLAR:den unteren Ablauf] [EXEMPLAR:Daraus, aus demselben Ansatz]	[EXEMPLAR:[[LOKALER BESITZER: obere offene Fächer-Randstation]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Zum unteren Ablauf hin. Daraus, aus demselben Ansatz.]	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zuführung öffnen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
