event_serial	event_id	record_unit_id	page	locus	field_id	statement_id	joint_tuple_id	image_owner_id	owner_break_before	terminal_status	operational_class	operational_value_de	optional_historical_master_word	source_token_count	edge_copy_status	master_exemplar_content_de	selected_readable_event	strongest_content_rival	unsupported_nouns	content_status	leading_book_model	rival_book_model	semantic_ceiling
216	E216	B2	f82r	f82r.26	F063	B2-S016	db729b598e89e11452e0	B2_LOWER_POOL_EDGE_STATIONS	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Zu gleichen Anteilen]	[EXEMPLAR:Zu gleichen Anteilen]	Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel.	Anteil	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
217	E217	B2	f82r	f82r.26	F063	B2-S016	2f1c5e56e8f0ff459065	B2_LOWER_POOL_EDGE_STATIONS	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NONCLOSE	FORMAL_NONWORD_CHANNEL	VORGABEPARAMETER_CHANNEL	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen]	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen]	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel.	Posten	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
218	E218	B2	f82r	f82r.26	F063	B2-S016	5d5e0b288cf36864ed9d	B2_LOWER_POOL_EDGE_STATIONS	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Der vorbereitete Bade- oder Waschzusatz]	[EXEMPLAR:Der vorbereitete Bade- oder Waschzusatz]	Badehaus-technischer Rivale am selben Besitzer: Vorratscharge bereitstellen; keine Vererbung über einen Stationswechsel.	Bade-/Waschzusatz|Waschung/Bad|Bereitschaft	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
219	E219	B2	f82r	f82r.26	F063	B2-S016	b5fcea1eaed06b2f2291	B2_LOWER_POOL_EDGE_STATIONS	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NONCLOSE	FORMAL_RELATION_OR_ENTRY_MARK_WITH_ENTRY_BIAS	formale Relation oder Eintragsöffnung; kein selbständiger Sachwert	PER?__DURCH_ODER_GEMAESS?	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:kein eigener Inhaltswert; nur präpositionale Beziehung zum unmittelbar folgenden Quellenglied]	PER? (DURCH/GEMÄSS?)	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel.	Posten	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
220	E220	B2	f82r	f82r.26	F063	B2-S016	08bd5ca0c2ad137a056d	B2_LOWER_POOL_EDGE_STATIONS	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:warmes Wasser]	[EXEMPLAR:warmes Wasser]	Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel.	Wasser|Wärme/Temperatur	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
221	E221	B2	f82r	f82r.27	F064	B2-S016	65df3cd9e59060042d47	B2_LOWER_POOL_EDGE_STATIONS	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	TERMINAL	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Ziehe es ab und beende den Schritt]	[EXEMPLAR:Ziehe es ab und beende den Schritt]	Badehaus-technischer Rivale am selben Besitzer: Leitungszweig wählen; keine Vererbung über einen Stationswechsel.	Ablassen/Ablauf	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
222	E222	B2	f82r	f82r.27	F065	B2-S017	98bdc4244c84cbef3321	B2_LOWER_POOL_EDGE_STATIONS	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Gieße das erwärmte Wasser ein]	[EXEMPLAR:Gieße das erwärmte Wasser ein]	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel.	Wasser|Wärme/Temperatur|Strom/Flussrichtung	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
223	E223	B2	f82r	f82r.27	F065	B2-S017	78b3b3140714da19090d	B2_LOWER_POOL_EDGE_STATIONS	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	TERMINAL	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Wiederhole es an der zweiten Öffnung und beende den Schritt]	[EXEMPLAR:Wiederhole es an der zweiten Öffnung und beende den Schritt]	Badehaus-technischer Rivale am selben Besitzer: Charge durch den Filter führen; keine Vererbung über einen Stationswechsel.	Öffnung	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
224	E224	B2	f82r	f82r.27	F066	B2-S018	7d25241b0e56c836372a	B2_LOWER_POOL_EDGE_STATIONS	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	TERMINAL	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt]	[EXEMPLAR:Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt]	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel.	Becken|Badende|Waschung/Bad|Wärme/Temperatur	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
225	E225	B2	f82r	f82r.27	F067	B2-S019	7f68f60279efe6b28cd7	B2_LOWER_POOL_EDGE_STATIONS	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	TERMINAL	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Verwende den Anteil als örtliche Waschung und beende den Schritt]	[EXEMPLAR:Verwende den Anteil als örtliche Waschung und beende den Schritt]	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	Anteil|Waschung/Bad	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
226	E226	B2	f82r	f82r.27	F068	B2-S020	ff178343c18e287ce3b7	B2_LOWER_POOL_EDGE_STATIONS	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	TERMINAL	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Lege ein warmes Tuch auf die bezeichnete äußere Stelle und beende den Schritt]	[EXEMPLAR:Lege ein warmes Tuch auf die bezeichnete äußere Stelle und beende den Schritt]	Badehaus-technischer Rivale am selben Besitzer: Spülwasser zuführen; keine Vererbung über einen Stationswechsel.	Tuch|Station|Haut-/Wundstelle|Wärme/Temperatur	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
227	E227	B2	f82r	f82r.27	F069	B2-S021	7d25241b0e56c836372a	B2_LOWER_POOL_EDGE_STATIONS	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	TERMINAL	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt]	[EXEMPLAR:Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt]	Badehaus-technischer Rivale am selben Besitzer: unteren Ablauf öffnen; keine Vererbung über einen Stationswechsel.	Becken|Badende|Waschung/Bad|Wärme/Temperatur	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
228	E228	B2	f82r	f82r.27	F070	B2-S022	f2af6326898fb5b490a4	B2_LOWER_POOL_EDGE_STATIONS	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	TERMINAL	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Mische zu gleichen Teilen und beende den Schritt]	[EXEMPLAR:Mische zu gleichen Teilen und beende den Schritt]	Badehaus-technischer Rivale am selben Besitzer: fertige Charge markieren; keine Vererbung über einen Stationswechsel.	Maß/Menge	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
229	E229	B3	f83r	f83r.3	F071	B3-S001	3b70942557b3a40e8030	B3_UPPER_MARGIN_OPEN_FAN_STATION	RECORD_START__RESET_ALL_LOCAL_STATE	TERMINAL	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Lasse die Flüssigkeit sich setzen und beende den Schritt]	[EXEMPLAR:Lasse die Flüssigkeit sich setzen und beende den Schritt]	Badehaus-technischer Rivale am selben Besitzer: Beckenrand und Fugen sichten; keine Vererbung über einen Stationswechsel.	Flüssigkeit	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
230	E230	B3	f83r	f83r.3	F072	B3-S002	90bcf0a9ec0ef56399e6	B3_UPPER_MARGIN_OPEN_FAN_STATION	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Zum unteren Ablauf hin]	[EXEMPLAR:Zum unteren Ablauf hin]	Badehaus-technischer Rivale am selben Besitzer: Charge ruhig stehen lassen; keine Vererbung über einen Stationswechsel.	Ablassen/Ablauf|Strom/Flussrichtung	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
231	E231	B3	f83r	f83r.3	F072	B3-S002	a84fbe3ad380df345b97	B3_UPPER_MARGIN_OPEN_FAN_STATION	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	TERMINAL	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Benetze den bezeichneten Bereich vollständig und beende den Schritt]	[EXEMPLAR:Benetze den bezeichneten Bereich vollständig und beende den Schritt]	Badehaus-technischer Rivale am selben Besitzer: klaren Oberlauf abnehmen; keine Vererbung über einen Stationswechsel.	NONE__ACTION_ONLY	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
232	E232	B3	f83r	f83r.3	F073	B3-S003	b921a237be883a820352	B3_UPPER_MARGIN_OPEN_FAN_STATION	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Diese aktive Portion]	[EXEMPLAR:Diese aktive Portion]	Badehaus-technischer Rivale am selben Besitzer: unteren Ablauf öffnen; keine Vererbung über einen Stationswechsel.	Portion	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
233	E233	B3	f83r	f83r.3	F073	B3-S003	2f1c5e56e8f0ff459065	B3_UPPER_MARGIN_OPEN_FAN_STATION	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NONCLOSE	FORMAL_NONWORD_CHANNEL	VORGABEPARAMETER_CHANNEL	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen]	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen]	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel.	Posten	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
234	E234	B3	f83r	f83r.3	F073	B3-S003	b921a237be883a820352	B3_UPPER_MARGIN_OPEN_FAN_STATION	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Diese aktive Portion]	[EXEMPLAR:Diese aktive Portion]	Badehaus-technischer Rivale am selben Besitzer: Restlauf am Auslass beobachten; keine Vererbung über einen Stationswechsel.	Portion	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
235	E235	B3	f83r	f83r.3	F073	B3-S003	de7321bface5628e35d6	B3_UPPER_MARGIN_OPEN_FAN_STATION	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	TERMINAL	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	[EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	Flüssigkeit|Ablassen/Ablauf	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
236	E236	B3	f83r	f83r.3	F074	B3-S004	b5fcea1eaed06b2f2291	B3_UPPER_MARGIN_OPEN_FAN_STATION	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NONCLOSE	FORMAL_RELATION_OR_ENTRY_MARK_WITH_ENTRY_BIAS	formale Relation oder Eintragsöffnung; kein selbständiger Sachwert	PER?__DURCH_ODER_GEMAESS?	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:kein eigener Inhaltswert; nur präpositionale Beziehung zum unmittelbar folgenden Quellenglied]	PER? (DURCH/GEMÄSS?)	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel.	Posten	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
237	E237	B3	f83r	f83r.3	F074	B3-S004	90bcf0a9ec0ef56399e6	B3_UPPER_MARGIN_OPEN_FAN_STATION	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:den unteren Ablauf]	[EXEMPLAR:den unteren Ablauf]	Badehaus-technischer Rivale am selben Besitzer: Zuführung öffnen; keine Vererbung über einen Stationswechsel.	Ablassen/Ablauf|Strom/Flussrichtung	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
238	E238	B3	f83r	f83r.3	F074	B3-S004	4d4559019a961b834aa1	B3_UPPER_MARGIN_OPEN_FAN_STATION	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Daraus, aus demselben Ansatz]	[EXEMPLAR:Daraus, aus demselben Ansatz]	Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel.	Ansatz	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
239	E239	B3	f83r	f83r.6	F075	B3-S005	259b2b3b0bf859882e2c	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	BREAK_VISIBLE_GAP__RESET_SUBSTANCE_TARGET_DIRECTION	TERMINAL	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt]	[EXEMPLAR:Spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt]	Badehaus-technischer Rivale am selben Besitzer: Vorratscharge bereitstellen; keine Vererbung über einen Stationswechsel.	Gefäß|Lauf|Spülen	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
240	E240	B3	f83r	f83r.6	F076	B3-S006	5e8441397e7c0faf042b	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Gieße das erwärmte Wasser ein]	[EXEMPLAR:Gieße das erwärmte Wasser ein]	Badehaus-technischer Rivale am selben Besitzer: Leitungszweig wählen; keine Vererbung über einen Stationswechsel.	Wasser|Wärme/Temperatur|Strom/Flussrichtung	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
241	E241	B3	f83r	f83r.6	F076	B3-S006	308e8ea2d5d190c498e8	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NONCLOSE	FORMAL_NONWORD_CHANNEL	RELATIONSSLOT_CHANNEL	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen]	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen]	Badehaus-technischer Rivale am selben Besitzer: Zieladresse=Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	Posten|Station	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
242	E242	B3	f83r	f83r.6	F076	B3-S006	28ffbc88b97772a75f1e	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	TERMINAL	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt]	[EXEMPLAR:Stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt]	Badehaus-technischer Rivale am selben Besitzer: Fluss zur Zielstation führen; keine Vererbung über einen Stationswechsel.	Mischung|Gefäß|Station	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
