paragraph	locus	index	raw	role	D	H	status	row_status
f24r|f24r.1-f24r.20	f24r.12	2	qotchy	ACTION	trenne … von … [verbinde … mit … bleibt Rivale]	trenne … von … [verbinde … mit … bleibt Rivale]	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.12	3	tol	MATERIAL	kühles Material [nominale Qualität: Stoffkonstitution]	kühles Material [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.12	4	tod	MATERIAL	kalter Rest [nominale Qualität: Stoffkonstitution]	kalter Rest [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.12	5	ckhy	ACTION	stampfe	stampfe	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.13	1	oees	STATE	gemischt	gemischt	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.13	2	ol	RELATION	mit	mit	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.13	3	s	DISTRIBUTIVE	jeweils	jeweils	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.13	4	chey	ACTION	prüfe	prüfe	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.13	5	chcth	OPEN	[ungelesen: chcth]	[ungelesen: chcth]	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.13	6	s	DISTRIBUTIVE	jeweils	jeweils	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.13	7	ar	AMOUNT	Teil	Teil	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.14	1	qor	OPEN	[ungelesen: qor]	[ungelesen: qor]	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.14	2	cheey	ACTION	zerreibe fein	zerreibe fein	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.14	3	qod	OPEN	[ungelesen: qod]	[ungelesen: qod]	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.14	4	char	MATERIAL	Blütenanteil	Blütenanteil	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.14	5	cthal	MATERIAL	Kräuterstück	Kräuterstück	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.15	1	ockhoees	OPEN	[ungelesen: ockhoees]	[ungelesen: ockhoees]	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.15	2	oeees	OPEN	[ungelesen: oeees]	[ungelesen: oeees]	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.15	3	ol	RELATION	mit	mit	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.15	4	dal	AMOUNT	Maß	Maß	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.15	5	s	DISTRIBUTIVE	jeweils	jeweils	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.16	1	sham	MATERIAL	feuchte Masse [nominale Qualität: Stoffkonstitution]	feuchte Masse [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.16	2	okeal	OPEN	[ungelesen: okeal]	[ungelesen: okeal]	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.16	3	dal	AMOUNT	Maß	Maß	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.16	4	dam	AMOUNT	Portion	Portion	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.16	5	dal	AMOUNT	Maß	Maß	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.17	1	sshey	OPEN	[ungelesen: sshey]	[ungelesen: sshey]	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.17	2	otam	MATERIAL	Ansatzmasse	Ansatzmasse	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.17	3	sham	MATERIAL	feuchte Masse [nominale Qualität: Stoffkonstitution]	feuchte Masse [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.17	4	cthoj	OPEN	[ungelesen: cthoj]	[ungelesen: cthoj]	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.17	5	oky	STATE	warm	warm	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.18	1	ycheol	LINK	danach	danach	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.18	2	chol	ACTION	trockne	erhitze	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.18	3	daiin	AMOUNT	Dosis Q	Dosis Q	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.18	4	chol	ACTION	trockne	erhitze	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.18	5	s	DISTRIBUTIVE	jeweils	jeweils	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.19	1	yol	OPEN	[ungelesen: yol]	[ungelesen: yol]	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.19	2	kol	OPEN	[ungelesen: kol]	[ungelesen: kol]	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.19	3	chol	ACTION	trockne	erhitze	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.19	4	shom	OPEN	[ungelesen: shom]	[ungelesen: shom]	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.19	5	otacphy	OPEN	[ungelesen: otacphy]	[ungelesen: otacphy]	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.20	1	sam	OPEN	[ungelesen: sam]	[ungelesen: sam]	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.20	2	chorly	OPEN	[ungelesen: chorly]	[ungelesen: chorly]	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.5	1	qotol	MATERIAL	kalter Ansatz [nominale Qualität: Stoffkonstitution]	kalter Ansatz [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.5	2	choiin	OPEN	[ungelesen: choiin]	[ungelesen: choiin]	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.5	3	okchar	OPEN	[ungelesen: okchar]	[ungelesen: okchar]	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.5	4	dar	AMOUNT	Teilmenge	Teilmenge	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.5	5	oty	STATE	kühl	kühl	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.5	6	shoto	OPEN	[ungelesen: shoto]	[ungelesen: shoto]	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.5	7	dol	AMOUNT	Portion	Portion	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.5	8	py	OPEN	[ungelesen: py]	[ungelesen: py]	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.5	9	otytam	OPEN	[ungelesen: otytam]	[ungelesen: otytam]	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.6	1	?s	OPEN	[ungelesen: ?s]	[ungelesen: ?s]	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.6	2	aiin	NUMBER	Maßzahl Q	Maßzahl Q	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.6	3	cphor	OPEN	[ungelesen: cphor]	[ungelesen: cphor]	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.6	4	qok{cy}	OPEN	[ungelesen: qok{cy}]	[ungelesen: qok{cy}]	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.6	5	tod	MATERIAL	kalter Rest [nominale Qualität: Stoffkonstitution]	kalter Rest [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.6	6	ytchdy	OPEN	[ungelesen: ytchdy]	[ungelesen: ytchdy]	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.6	7	dy	STATE	fertig	fertig	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.6	8	dy	STATE	fertig	fertig	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.6	9	cheg	OPEN	[ungelesen: cheg]	[ungelesen: cheg]	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.7	1	tchtcho	OPEN	[ungelesen: tchtcho]	[ungelesen: tchtcho]	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.7	2	kchol	MATERIAL	Trockenmaterial [nominale Qualität: Stoffkonstitution]	Trockenmaterial [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.7	3	dshy	OPEN	[ungelesen: dshy]	[ungelesen: dshy]	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.7	4	o	LINK	und	und	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.7	5	tyol	OPEN	[ungelesen: tyol]	[ungelesen: tyol]	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.7	6	ytchom	OPEN	[ungelesen: ytchom]	[ungelesen: ytchom]	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.8	1	yksheor	OPEN	[ungelesen: yksheor]	[ungelesen: yksheor]	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.8	2	odal	AMOUNT	abgemessener Anteil	abgemessener Anteil	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.8	3	sho	MATERIAL	Flüssigkeit	Flüssigkeit	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.8	4	dy	STATE	fertig	fertig	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.8	5	pchom	OPEN	[ungelesen: pchom]	[ungelesen: pchom]	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.8	6	otor	MATERIAL	kühler Anteil [nominale Qualität: Stoffkonstitution]	kühler Anteil [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.8	7	oa[iir:iin]	OPEN	[ungelesen: oa[iir:iin]]	[ungelesen: oa[iir:iin]]	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.9	1	ychor	LINK	nimm	nimm	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.9	2	cthy	MATERIAL	Kraut	Kraut	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.9	3	chol	ACTION	trockne	erhitze	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.9	4	qokom	ACTION	erwärme portionsweise	erwärme portionsweise	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.9	5	sy	STATE	abgesetzt	abgesetzt	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.9	6	sa	OPEN	[ungelesen: sa]	[ungelesen: sa]	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.9	7	ykchom	OPEN	[ungelesen: ykchom]	[ungelesen: ykchom]	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.10	1	dshor	OPEN	[ungelesen: dshor]	[ungelesen: dshor]	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.10	2	otshy	OPEN	[ungelesen: otshy]	[ungelesen: otshy]	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.10	3	oky	STATE	warm	warm	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.10	4	tsholol	OPEN	[ungelesen: tsholol]	[ungelesen: tsholol]	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.10	5	ytchord	OPEN	[ungelesen: ytchord]	[ungelesen: ytchord]	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.11	1	or	AMOUNT	Anteil	Anteil	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.11	2	chor	MATERIAL	Blüten	Blüten	ASSUMED	recorded
f45v|f45v.5-f45v.11	f45v.11	3	ytchy	OPEN	[ungelesen: ytchy]	[ungelesen: ytchy]	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.11	4	doiin	OPEN	[ungelesen: doiin]	[ungelesen: doiin]	UNREAD	recorded
f45v|f45v.5-f45v.11	f45v.11	5	dcholdy	OPEN	[ungelesen: dcholdy]	[ungelesen: dcholdy]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.18	1	poldaiin	OPEN	[ungelesen: poldaiin]	[ungelesen: poldaiin]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.18	2	shea	OPEN	[ungelesen: shea]	[ungelesen: shea]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.18	3	teraiin	OPEN	[ungelesen: teraiin]	[ungelesen: teraiin]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.18	4	otcho	OPEN	[ungelesen: otcho]	[ungelesen: otcho]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.18	5	lkaiin	OPEN	[ungelesen: lkaiin]	[ungelesen: lkaiin]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.18	6	os	DISTRIBUTIVE	zusammen	zusammen	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.18	7	al	REFERENCE	davon	davon	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.18	8	ody	MATERIAL	Endprodukt	Endprodukt	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.18	9	qotar	AMOUNT	abgeteilter Anteil	abgeteilter Anteil	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.18	10	ytedy	OPEN	[ungelesen: ytedy]	[ungelesen: ytedy]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.18	11	daiin	AMOUNT	Dosis Q	Dosis Q	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.19	1	ycheeytydaiin	OPEN	[ungelesen: ycheeytydaiin]	[ungelesen: ycheeytydaiin]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.19	2	ykeeo	OPEN	[ungelesen: ykeeo]	[ungelesen: ykeeo]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.19	3	chey	ACTION	prüfe	prüfe	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.19	4	shckhy	OPEN	[ungelesen: shckhy]	[ungelesen: shckhy]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.19	5	shoky	OPEN	[ungelesen: shoky]	[ungelesen: shoky]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.19	6	oty	STATE	kühl	kühl	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.19	7	oty	STATE	kühl	kühl	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.19	8	otain	OPEN	[ungelesen: otain]	[ungelesen: otain]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.19	9	olkchdy	OPEN	[ungelesen: olkchdy]	[ungelesen: olkchdy]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.20	1	ychor	LINK	nimm	nimm	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.20	2	ar	AMOUNT	Teil	Teil	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.20	3	aiin	NUMBER	Maßzahl Q	Maßzahl Q	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.20	4	ytaly	OPEN	[ungelesen: ytaly]	[ungelesen: ytaly]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.20	5	otaiin	MATERIAL_DOSE	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.20	6	ykaiin	MATERIAL_DOSE	erwärmte Dosis Q	erwärmte Dosis Q	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.20	7	otal	MATERIAL	kühles Ausgangsmaterial [nominale Qualität: Stoffkonstitution]	kühles Ausgangsmaterial [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.20	8	ytar	AMOUNT	weiterer Teil	weiterer Teil	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.20	9	aiin	NUMBER	Maßzahl Q	Maßzahl Q	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.20	10	ytaiiil	OPEN	[ungelesen: ytaiiil]	[ungelesen: ytaiiil]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.21	1	oar	AMOUNT	Anteil davon	Anteil davon	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.21	2	ar	AMOUNT	Teil	Teil	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.21	3	aiin	NUMBER	Maßzahl Q	Maßzahl Q	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.21	4	okaiin	MATERIAL_DOSE	Dosis des Grundansatzes	Dosis des Grundansatzes	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.21	5	yteey	REPEAT_COOL	kühle erneut	kühle erneut	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.21	6	ytaiin	MATERIAL_DOSE	weitere Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	weitere Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.21	7	qokees	OPEN	[ungelesen: qokees]	[ungelesen: qokees]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.21	8	aiin	NUMBER	Maßzahl Q	Maßzahl Q	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.21	9	yteey	REPEAT_COOL	kühle erneut	kühle erneut	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.21	10	qotey	OPEN	[ungelesen: qotey]	[ungelesen: qotey]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.21	11	lkey	OPEN	[ungelesen: lkey]	[ungelesen: lkey]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.22	1	ykaiin	MATERIAL_DOSE	erwärmte Dosis Q	erwärmte Dosis Q	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.22	2	ykeey	REPEAT_ACTION	erwärme erneut	erwärme erneut	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.22	3	ykal	OPEN	[ungelesen: ykal]	[ungelesen: ykal]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.22	4	chod	OPEN	[ungelesen: chod]	[ungelesen: chod]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.22	5	aiin	NUMBER	Maßzahl Q	Maßzahl Q	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.22	6	oeey	OPEN	[ungelesen: oeey]	[ungelesen: oeey]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.22	7	teodkaiin	OPEN	[ungelesen: teodkaiin]	[ungelesen: teodkaiin]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.22	8	otodaiin	OPEN	[ungelesen: otodaiin]	[ungelesen: otodaiin]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.22	9	okain	OPEN	[ungelesen: okain]	[ungelesen: okain]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	1	ykaiin	MATERIAL_DOSE	erwärmte Dosis Q	erwärmte Dosis Q	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	2	or	AMOUNT	Anteil	Anteil	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	3	aiin	NUMBER	Maßzahl Q	Maßzahl Q	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	4	okol	MATERIAL	Grundansatz	Grundansatz	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	5	chokar	OPEN	[ungelesen: chokar]	[ungelesen: chokar]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	6	sheol	MATERIAL	feuchtes Gemenge [nominale Qualität: Stoffkonstitution]	feuchtes Gemenge [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	7	qokar	MATERIAL	erwärmter Anteil	erwärmter Anteil	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	8	cheey	ACTION	zerreibe fein	zerreibe fein	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	9	or	AMOUNT	Anteil	Anteil	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	10	aiin	NUMBER	Maßzahl Q	Maßzahl Q	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	11	ody	MATERIAL	Endprodukt	Endprodukt	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	1	oar	AMOUNT	Anteil davon	Anteil davon	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	2	aiin	NUMBER	Maßzahl Q	Maßzahl Q	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	3	ykain	OPEN	[ungelesen: ykain]	[ungelesen: ykain]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	4	okal	MATERIAL	Ausgangsmaterial	Ausgangsmaterial	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	5	kchody	OPEN	[ungelesen: kchody]	[ungelesen: kchody]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	6	chckhy	OPEN	[ungelesen: chckhy]	[ungelesen: chckhy]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	7	otaiin	MATERIAL_DOSE	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	8	olkar	OPEN	[ungelesen: olkar]	[ungelesen: olkar]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	9	otaiin	MATERIAL_DOSE	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.25	1	sair	OPEN	[ungelesen: sair]	[ungelesen: sair]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.25	2	kain	OPEN	[ungelesen: kain]	[ungelesen: kain]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.25	3	ar	AMOUNT	Teil	Teil	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.25	4	alosheey	OPEN	[ungelesen: alosheey]	[ungelesen: alosheey]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.25	5	qoeey	OPEN	[ungelesen: qoeey]	[ungelesen: qoeey]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.25	6	lkesy	OPEN	[ungelesen: lkesy]	[ungelesen: lkesy]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.1	1	kodshol	OPEN	[ungelesen: kodshol]	[ungelesen: kodshol]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.1	2	otolsheeos	OPEN	[ungelesen: otolsheeos]	[ungelesen: otolsheeos]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.1	3	octhodaly	OPEN	[ungelesen: octhodaly]	[ungelesen: octhodaly]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.1	4	opalepam	OPEN	[ungelesen: opalepam]	[ungelesen: opalepam]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.1	5	oepchksheey	OPEN	[ungelesen: oepchksheey]	[ungelesen: oepchksheey]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.1	6	qotodain	OPEN	[ungelesen: qotodain]	[ungelesen: qotodain]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.1	7	s	DISTRIBUTIVE	jeweils	jeweils	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.1	8	oar	AMOUNT	Anteil davon	Anteil davon	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.2	1	ycham	OPEN	[ungelesen: ycham]	[ungelesen: ycham]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.2	2	s	DISTRIBUTIVE	jeweils	jeweils	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.2	3	chol	ACTION	trockne	erhitze	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.2	4	chotom	OPEN	[ungelesen: chotom]	[ungelesen: chotom]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.2	5	cthodar	OPEN	[ungelesen: cthodar]	[ungelesen: cthodar]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.2	6	sheo	MATERIAL	feuchte Zubereitung [nominale Qualität: Stoffkonstitution]	feuchte Zubereitung [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.2	7	s	DISTRIBUTIVE	jeweils	jeweils	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.2	8	oteodal	OPEN	[ungelesen: oteodal]	[ungelesen: oteodal]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.2	9	s	DISTRIBUTIVE	jeweils	jeweils	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.2	10	ofchoshy	OPEN	[ungelesen: ofchoshy]	[ungelesen: ofchoshy]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.2	11	cthoshol	OPEN	[ungelesen: cthoshol]	[ungelesen: cthoshol]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.3	1	dsho	OPEN	[ungelesen: dsho]	[ungelesen: dsho]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.3	2	dal	AMOUNT	Maß	Maß	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.3	3	dalody	OPEN	[ungelesen: dalody]	[ungelesen: dalody]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.3	4	ytchchy	OPEN	[ungelesen: ytchchy]	[ungelesen: ytchchy]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.3	5	dam	AMOUNT	Portion	Portion	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.3	6	chody	MATERIAL	getrocknetes Material	getrocknetes Material	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.3	7	dal	AMOUNT	Maß	Maß	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.3	8	ol	RELATION	mit	mit	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.3	9	schodchy	OPEN	[ungelesen: schodchy]	[ungelesen: schodchy]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.3	10	qotchd	OPEN	[ungelesen: qotchd]	[ungelesen: qotchd]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.4	1	sol	OPEN	[ungelesen: sol]	[ungelesen: sol]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.4	2	shotol	OPEN	[ungelesen: shotol]	[ungelesen: shotol]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.4	3	qokchodal	OPEN	[ungelesen: qokchodal]	[ungelesen: qokchodal]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.4	4	shody	MATERIAL	benetztes Material	benetztes Material	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.4	5	chotol	OPEN	[ungelesen: chotol]	[ungelesen: chotol]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.4	6	s	DISTRIBUTIVE	jeweils	jeweils	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.4	7	otol	OPEN	[ungelesen: otol]	[ungelesen: otol]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.4	8	ytchdg	OPEN	[ungelesen: ytchdg]	[ungelesen: ytchdg]	UNREAD	recorded
