case_id	phase	event_id	statement_id	page	record	surface	card_no	component_parse	operation_de	primary_object_de	local_output_de
C3	OPERATE_OR_APPLY	E284	B3-S025	f83r	B3	qokchdy	PROC082	OK+CHD+DY	ansetzen + umsetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	angesetzter Arbeitsposten -> umgesetzter Arbeitsposten
C3	OPERATE_OR_APPLY	E285	B3-S026	f83r	B3	cheedar	PROC146	EE+AR	adressieren oder spezifizieren	lokaler Quellvorrat	lokaler Quellvorrat
C3	OPERATE_OR_APPLY	E286	B3-S026	f83r	B3	chldaiin	PROC147	L+AIIN	fuehren	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	weitergefuehrter Arbeitsposten
C3	OPERATE_OR_APPLY	E287	B3-S026	f83r	B3	chedy	PROC042	CHD+Y	umsetzen	aktuell gemeinter Arbeitsposten	umgesetzter Arbeitsposten
C3	OPERATE_OR_APPLY	E288	B3-S026	f83r	B3	qokain	PROC080	OK+AIN	ansetzen	abgeteilte Portion	angesetzter Arbeitsposten
C3	OPERATE_OR_APPLY	E289	B3-S026	f83r	B3	checthy	PROC014	CTH+Y	adressieren oder spezifizieren	aktuell gemeinter Arbeitsposten	aktuell gemeinter Arbeitsposten
C3	OPERATE_OR_APPLY	E290	B3-S026	f83r	B3	chealror	PROC148	AL+R+OR	abkuehlen	aktueller Ansatz	abgekuehlter Arbeitsposten
C3	OPERATE_OR_APPLY	E291	B3-S026	f83r	B3	solkeedy	PROC098	SOLK+EE+DY	auffangen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	aufgefangener Auszug oder Arbeitsbestand
C3	OPERATE_OR_APPLY	E292	B3-S027	f83r	B3	qoteedy	PROC129	OT+EE+DY	adressieren oder spezifizieren	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	vom Bildbesitzer gesetzter lokaler Arbeitsstoff
C3	OPERATE_OR_APPLY	E293	B3-S028	f83r	B3	qokeey	PROC092	OK+EE+Y	ansetzen	aktuell gemeinter Arbeitsposten	angesetzter Arbeitsposten
C3	OPERATE_OR_APPLY	E294	B3-S028	f83r	B3	qokedy	PROC067	OK+E+DY	ansetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	angesetzter Arbeitsposten
C3	OPERATE_OR_APPLY	E295	B3-S029	f83r	B3	sol	PROC013	OL	adressieren oder spezifizieren	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	vom Bildbesitzer gesetzter lokaler Arbeitsstoff
C3	OPERATE_OR_APPLY	E296	B3-S029	f83r	B3	cheeety	PROC149	EEE+T+Y	eintragen	aktuell gemeinter Arbeitsposten	im Arbeitsfach eingetragener Posten
C3	OPERATE_OR_APPLY	E297	B3-S029	f83r	B3	qokedy	PROC067	OK+E+DY	ansetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	angesetzter Arbeitsposten
C3	OPERATE_OR_APPLY	E298	B3-S030	f83r	B3	qoky	PROC008	OK+Y	ansetzen	aktuell gemeinter Arbeitsposten	angesetzter Arbeitsposten
C3	OPERATE_OR_APPLY	E299	B3-S030	f83r	B3	saiin	PROC009	AIIN	adressieren oder spezifizieren	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	vom Bildbesitzer gesetzter lokaler Arbeitsstoff
C3	OPERATE_OR_APPLY	E300	B3-S030	f83r	B3	schedair	PROC150	CHD+AIR	umsetzen	laufende Arbeitsfluessigkeit	umgesetzter Arbeitsposten
C3	OPERATE_OR_APPLY	E301	B3-S030	f83r	B3	otchedy	PROC145	OT+CHD+DY	umsetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	umgesetzter Arbeitsposten
C3	OPERATE_OR_APPLY	E302	B3-S031	f83r	B3	qokeedy	PROC100	OK+EE+DY	ansetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	angesetzter Arbeitsposten
C3	OPERATE_OR_APPLY	E303	B3-S032	f83r	B3	chedain	PROC151	CHD+AIN	umsetzen	abgeteilte Portion	umgesetzter Arbeitsposten
C3	OPERATE_OR_APPLY	E304	B3-S032	f83r	B3	chedy	PROC042	CHD+Y	umsetzen	aktuell gemeinter Arbeitsposten	umgesetzter Arbeitsposten
C3	OPERATE_OR_APPLY	E305	B3-S032	f83r	B3	qotedaiin	PROC152	OT+E+AIIN	adressieren oder spezifizieren	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	vom Bildbesitzer gesetzter lokaler Arbeitsstoff
C3	OPERATE_OR_APPLY	E306	B3-S032	f83r	B3	otaiin	PROC112	OT+AIIN	adressieren oder spezifizieren	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	vom Bildbesitzer gesetzter lokaler Arbeitsstoff
C3	OPERATE_OR_APPLY	E307	B3-S032	f83r	B3	otedy	PROC135	OT+E+DY	adressieren oder spezifizieren	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	vom Bildbesitzer gesetzter lokaler Arbeitsstoff
C3	OPERATE_OR_APPLY	E308	B3-S033	f83r	B3	ldy	PROC108	L+DY	fuehren	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	weitergefuehrter Arbeitsposten
C3	OPERATE_OR_APPLY	E309	B3-S034	f83r	B3	soiiin	PROC097	O+IIN	adressieren oder spezifizieren	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	vom Bildbesitzer gesetzter lokaler Arbeitsstoff
C3	OPERATE_OR_APPLY	E310	B3-S034	f83r	B3	checthy	PROC014	CTH+Y	adressieren oder spezifizieren	aktuell gemeinter Arbeitsposten	aktuell gemeinter Arbeitsposten
C3	OPERATE_OR_APPLY	E311	B3-S034	f83r	B3	chety	PROC004	T+Y	eintragen	aktuell gemeinter Arbeitsposten	im Arbeitsfach eingetragener Posten
C3	OPERATE_OR_APPLY	E312	B3-S034	f83r	B3	otaiin	PROC112	OT+AIIN	adressieren oder spezifizieren	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	vom Bildbesitzer gesetzter lokaler Arbeitsstoff
C3	OPERATE_OR_APPLY	E313	B3-S034	f83r	B3	olsaly	PROC153	OL+AL+Y	adressieren oder spezifizieren	aktuell gemeinter Arbeitsposten	aktuell gemeinter Arbeitsposten
C3	OPERATE_OR_APPLY	E314	B3-S034	f83r	B3	shedy	PROC078	SHED+DY	absetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	abgesetzter Stoff mit Ueberstand und Rueckstand
C4	OPERATE_OR_APPLY	E315	B4-S001	f83r	B4	qokeedy	PROC100	OK+EE+DY	ansetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	angesetzter Arbeitsposten
C4	OPERATE_OR_APPLY	E316	B4-S002	f83r	B4	qolchey	PROC154	OL+Y	adressieren oder spezifizieren	aktuell gemeinter Arbeitsposten	aktuell gemeinter Arbeitsposten
C4	OPERATE_OR_APPLY	E317	B4-S002	f83r	B4	qokeey	PROC092	OK+EE+Y	ansetzen	aktuell gemeinter Arbeitsposten	angesetzter Arbeitsposten
C4	OPERATE_OR_APPLY	E318	B4-S002	f83r	B4	qokedy	PROC067	OK+E+DY	ansetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	angesetzter Arbeitsposten
C4	OPERATE_OR_APPLY	E319	B4-S003	f83r	B4	chedy	PROC042	CHD+Y	umsetzen	aktuell gemeinter Arbeitsposten	umgesetzter Arbeitsposten
C4	OPERATE_OR_APPLY	E320	B4-S003	f83r	B4	otal	PROC131	OT+AL	adressieren oder spezifizieren	bezeichnete Zielstelle	bezeichnete Zielstelle
C4	OPERATE_OR_APPLY	E321	B4-S003	f83r	B4	otchey	PROC065	OT+Y	adressieren oder spezifizieren	aktuell gemeinter Arbeitsposten	aktuell gemeinter Arbeitsposten
C4	OPERATE_OR_APPLY	E322	B4-S003	f83r	B4	qokeey	PROC092	OK+EE+Y	ansetzen	aktuell gemeinter Arbeitsposten	angesetzter Arbeitsposten
C4	OPERATE_OR_APPLY	E323	B4-S003	f83r	B4	qoky	PROC008	OK+Y	ansetzen	aktuell gemeinter Arbeitsposten	angesetzter Arbeitsposten
C4	OPERATE_OR_APPLY	E324	B4-S003	f83r	B4	tol	PROC013	OL	adressieren oder spezifizieren	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	vom Bildbesitzer gesetzter lokaler Arbeitsstoff
C4	OPERATE_OR_APPLY	E325	B4-S003	f83r	B4	shedy	PROC078	SHED+DY	absetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	abgesetzter Stoff mit Ueberstand und Rueckstand
C4	OPERATE_OR_APPLY	E326	B4-S004	f83r	B4	qokylddy	PROC155	OK+Y+LD+DY	ansetzen + befestigen	aktuell gemeinter Arbeitsposten	angesetzter Arbeitsposten -> befestigter Arbeitsposten
C4	OPERATE_OR_APPLY	E327	B4-S005	f83r	B4	dain	PROC156	AIN	adressieren oder spezifizieren	abgeteilte Portion	abgeteilte Portion
C4	OPERATE_OR_APPLY	E328	B4-S005	f83r	B4	chedy	PROC042	CHD+Y	umsetzen	aktuell gemeinter Arbeitsposten	umgesetzter Arbeitsposten
C4	OPERATE_OR_APPLY	E329	B4-S005	f83r	B4	qokeedy	PROC100	OK+EE+DY	ansetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	angesetzter Arbeitsposten
C4	OPERATE_OR_APPLY	E330	B4-S006	f83r	B4	shckhedy	PROC099	SH+CKH+E+DY	halten	Durchlass oder Gang	gehaltener oder einwirkender Arbeitsposten
C4	OPERATE_OR_APPLY	E331	B4-S007	f83r	B4	shckhedy	PROC099	SH+CKH+E+DY	halten	Durchlass oder Gang	gehaltener oder einwirkender Arbeitsposten
C4	OPERATE_OR_APPLY	E332	B4-S008	f83r	B4	saiin	PROC009	AIIN	adressieren oder spezifizieren	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	vom Bildbesitzer gesetzter lokaler Arbeitsstoff
C4	OPERATE_OR_APPLY	E333	B4-S008	f83r	B4	cheeky	PROC046	CHK+EE+Y	waermen	aktuell gemeinter Arbeitsposten	erwaermter Arbeitsposten
C4	OPERATE_OR_APPLY	E334	B4-S008	f83r	B4	sheey	PROC157	SH+EE+Y	halten	aktuell gemeinter Arbeitsposten	gehaltener oder einwirkender Arbeitsposten
C4	OPERATE_OR_APPLY	E335	B4-S008	f83r	B4	qokedy	PROC067	OK+E+DY	ansetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	angesetzter Arbeitsposten
C4	OPERATE_OR_APPLY	E336	B4-S009	f83r	B4	shedy	PROC078	SHED+DY	absetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	abgesetzter Stoff mit Ueberstand und Rueckstand
C4	OPERATE_OR_APPLY	E337	B4-S010	f83r	B4	oldy	PROC047	OL+DY	adressieren oder spezifizieren	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	vom Bildbesitzer gesetzter lokaler Arbeitsstoff
C4	OPERATE_OR_APPLY	E338	B4-S011	f83r	B4	saiin	PROC009	AIIN	adressieren oder spezifizieren	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	vom Bildbesitzer gesetzter lokaler Arbeitsstoff
C4	OPERATE_OR_APPLY	E339	B4-S011	f83r	B4	cheky	PROC083	CHK+E+Y	waermen	aktuell gemeinter Arbeitsposten	erwaermter Arbeitsposten
C4	OPERATE_OR_APPLY	E340	B4-S011	f83r	B4	okeeol	PROC158	OK+EE+OL	ansetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	angesetzter Arbeitsposten
C4	OPERATE_OR_APPLY	E341	B4-S011	f83r	B4	okain	PROC080	OK+AIN	ansetzen	abgeteilte Portion	angesetzter Arbeitsposten
C4	OPERATE_OR_APPLY	E342	B4-S011	f83r	B4	chdy	PROC042	CHD+Y	umsetzen	aktuell gemeinter Arbeitsposten	umgesetzter Arbeitsposten
C4	OPERATE_OR_APPLY	E343	B4-S011	f83r	B4	sol	PROC013	OL	adressieren oder spezifizieren	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	vom Bildbesitzer gesetzter lokaler Arbeitsstoff
C4	OPERATE_OR_APPLY	E344	B4-S011	f83r	B4	lkedy	PROC159	L+K+E+DY	fuehren + zufuehren	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	weitergefuehrter Arbeitsposten -> zugefuehrte Portion
C4	OPERATE_OR_APPLY	E345	B4-S012	f83r	B4	lchedy	PROC120	L+CHD+DY	fuehren + umsetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	weitergefuehrter Arbeitsposten -> umgesetzter Arbeitsposten
C4	OPERATE_OR_APPLY	E346	B4-S013	f83r	B4	qokol	PROC160	OK+OL	ansetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	angesetzter Arbeitsposten
C4	OPERATE_OR_APPLY	E347	B4-S013	f83r	B4	shedy	PROC078	SHED+DY	absetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	abgesetzter Stoff mit Ueberstand und Rueckstand
C4	OPERATE_OR_APPLY	E348	B4-S014	f83r	B4	or	PROC016	OR	adressieren oder spezifizieren	aktueller Ansatz	aktueller Ansatz
C4	OPERATE_OR_APPLY	E349	B4-S014	f83r	B4	chey	PROC019	Y	adressieren oder spezifizieren	aktuell gemeinter Arbeitsposten	aktuell gemeinter Arbeitsposten
C4	OPERATE_OR_APPLY	E350	B4-S014	f83r	B4	qockhey	PROC161	O+CKH+E+Y	adressieren oder spezifizieren	aktuell gemeinter Arbeitsposten	aktuell gemeinter Arbeitsposten
C4	OPERATE_OR_APPLY	E351	B4-S014	f83r	B4	dairydy	PROC162	AIR+Y+DY	adressieren oder spezifizieren	laufende Arbeitsfluessigkeit	laufende Arbeitsfluessigkeit
C4	OPERATE_OR_APPLY	E352	B4-S015	f83r	B4	qokain	PROC080	OK+AIN	ansetzen	abgeteilte Portion	angesetzter Arbeitsposten
C4	OPERATE_OR_APPLY	E353	B4-S015	f83r	B4	shey	PROC031	SH+EE+Y	halten	aktuell gemeinter Arbeitsposten	gehaltener oder einwirkender Arbeitsposten
C4	OPERATE_OR_APPLY	E354	B4-S015	f83r	B4	kain	PROC069	K+AIN	zufuehren	abgeteilte Portion	zugefuehrte Portion
C4	OPERATE_OR_APPLY	E355	B4-S015	f83r	B4	chckhal	PROC163	CH+CKH+AL	abziehen	bezeichnete Zielstelle	abgenommener oder abgezogener Anteil
C4	OPERATE_OR_APPLY	E356	B4-S015	f83r	B4	solkey	PROC164	SOLK+E+Y	auffangen	aktuell gemeinter Arbeitsposten	aufgefangener Auszug oder Arbeitsbestand
C4	OPERATE_OR_APPLY	E357	B4-S015	f83r	B4	lchedy	PROC120	L+CHD+DY	fuehren + umsetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	weitergefuehrter Arbeitsposten -> umgesetzter Arbeitsposten
C4	OPERATE_OR_APPLY	E358	B4-S016	f83r	B4	qolkain	PROC070	OL+K+AIN	zufuehren	abgeteilte Portion	zugefuehrte Portion
C4	OPERATE_OR_APPLY	E359	B4-S016	f83r	B4	dal	PROC055	AL	adressieren oder spezifizieren	bezeichnete Zielstelle	bezeichnete Zielstelle
C4	OPERATE_OR_APPLY	E360	B4-S016	f83r	B4	skar	PROC165	K+AR	zufuehren	lokaler Quellvorrat	zugefuehrte Portion
C4	OPERATE_OR_APPLY	E361	B4-S016	f83r	B4	shedy	PROC078	SHED+DY	absetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	abgesetzter Stoff mit Ueberstand und Rueckstand
C5	OPERATE_OR_APPLY	E362	B5-S001	f83r	B5	otchdy	PROC166	OT+CHD+DY	umsetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	umgesetzter Arbeitsposten
C5	OPERATE_OR_APPLY	E363	B5-S002	f83r	B5	qokchdy	PROC082	OK+CHD+DY	ansetzen + umsetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	angesetzter Arbeitsposten -> umgesetzter Arbeitsposten
C5	OPERATE_OR_APPLY	E364	B5-S003	f83r	B5	shedal	PROC142	SHED+AL	absetzen	bezeichnete Zielstelle	abgesetzter Stoff mit Ueberstand und Rueckstand
C5	OPERATE_OR_APPLY	E365	B5-S003	f83r	B5	dal	PROC055	AL	adressieren oder spezifizieren	bezeichnete Zielstelle	bezeichnete Zielstelle
C5	OPERATE_OR_APPLY	E366	B5-S003	f83r	B5	cheol	PROC013	OL	adressieren oder spezifizieren	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	vom Bildbesitzer gesetzter lokaler Arbeitsstoff
C5	OPERATE_OR_APPLY	E367	B5-S003	f83r	B5	lol	PROC167	L+OL	fuehren	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	weitergefuehrter Arbeitsposten
C5	OPERATE_OR_APPLY	E368	B5-S003	f83r	B5	chdal	PROC168	CHD+AL	umsetzen	bezeichnete Zielstelle	umgesetzter Arbeitsposten
C5	OPERATE_OR_APPLY	E369	B5-S003	f83r	B5	aiin	PROC009	AIIN	adressieren oder spezifizieren	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	vom Bildbesitzer gesetzter lokaler Arbeitsstoff
C5	OPERATE_OR_APPLY	E370	B5-S003	f83r	B5	sol	PROC013	OL	adressieren oder spezifizieren	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	vom Bildbesitzer gesetzter lokaler Arbeitsstoff
C5	OPERATE_OR_APPLY	E371	B5-S003	f83r	B5	daiiin	PROC169	DA+IIN	adressieren oder spezifizieren	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	vom Bildbesitzer gesetzter lokaler Arbeitsstoff
C5	OPERATE_OR_APPLY	E372	B5-S003	f83r	B5	chedy	PROC042	CHD+Y	umsetzen	aktuell gemeinter Arbeitsposten	umgesetzter Arbeitsposten
C6	OPERATE_OR_APPLY	E373	B6-S001	f83r	B6	solkeey	PROC170	SOLK+EE+Y	auffangen	aktuell gemeinter Arbeitsposten	aufgefangener Auszug oder Arbeitsbestand
C6	OPERATE_OR_APPLY	E374	B6-S001	f83r	B6	qekey	PROC171	E+K+E+Y	zufuehren	aktuell gemeinter Arbeitsposten	zugefuehrte Portion
C6	OPERATE_OR_APPLY	E375	B6-S001	f83r	B6	raly	PROC172	R+AL+Y	abkuehlen	aktuell gemeinter Arbeitsposten	abgekuehlter Arbeitsposten
C6	OPERATE_OR_APPLY	E376	B6-S001	f83r	B6	ol	PROC013	OL	adressieren oder spezifizieren	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	vom Bildbesitzer gesetzter lokaler Arbeitsstoff
C6	OPERATE_OR_APPLY	E377	B6-S001	f83r	B6	daiin	PROC009	AIIN	adressieren oder spezifizieren	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	vom Bildbesitzer gesetzter lokaler Arbeitsstoff
C6	OPERATE_OR_APPLY	E378	B6-S001	f83r	B6	ol	PROC013	OL	adressieren oder spezifizieren	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	vom Bildbesitzer gesetzter lokaler Arbeitsstoff
C6	OPERATE_OR_APPLY	E379	B6-S001	f83r	B6	dain	PROC156	AIN	adressieren oder spezifizieren	abgeteilte Portion	abgeteilte Portion
C6	OPERATE_OR_APPLY	E380	B6-S001	f83r	B6	chey	PROC019	Y	adressieren oder spezifizieren	aktuell gemeinter Arbeitsposten	aktuell gemeinter Arbeitsposten
C6	OPERATE_OR_APPLY	E381	B6-S001	f83r	B6	ldalor	PROC173	L+AL+OR	fuehren	aktueller Ansatz	weitergefuehrter Arbeitsposten
