record	at	word	mode	role	reading
F83_Q2	f83r.53:1	solchkal	N	OTHER_TEXT	⟦solchkal⟧
F83_Q2	f83r.53:2	cheol	N	OTHER_TEXT	⟦cheol⟧
F83_Q2	f83r.53:3	qotar	N	OTHER_TEXT	⟦qotar⟧
F83_Q2	f83r.53:4	ol	N	OTHER_TEXT	⟦ol⟧
F83_Q2	f83r.53:1	solchkal	C	OTHER_TEXT	⟦solchkal⟧
F83_Q2	f83r.53:2	cheol	C	OTHER_TEXT	⟦cheol⟧
F83_Q2	f83r.53:3	qotar	C	OTHER_TEXT	⟦qotar⟧
F83_Q2	f83r.53:4	ol	C	OTHER_TEXT	⟦ol⟧
F83_Q2	f83r.54:1	daiin	N	OTHER_TEXT	⟦daiin⟧
F83_Q2	f83r.54:2	ol	N	OTHER_TEXT	⟦ol⟧
F83_Q2	f83r.54:3	dain	N	OTHER_TEXT	⟦dain⟧
F83_Q2	f83r.54:4	chey	N	OTHER_TEXT	⟦chey⟧
F83_Q2	f83r.54:5	ldalor	N	OTHER_TEXT	⟦ldalor⟧
F83_Q2	f83r.54:1	daiin	C	OTHER_TEXT	⟦daiin⟧
F83_Q2	f83r.54:2	ol	C	OTHER_TEXT	⟦ol⟧
F83_Q2	f83r.54:3	dain	C	OTHER_TEXT	⟦dain⟧
F83_Q2	f83r.54:4	chey	C	OTHER_TEXT	⟦chey⟧
F83_Q2	f83r.54:5	ldalor	C	OTHER_TEXT	⟦ldalor⟧
F83_Q2	f83r.55:1	sol	N	OTHER_TEXT	⟦sol⟧〔→D07〕
F83_Q2	f83r.55:2	rtain	N	OTHER_TEXT	⟦rtain⟧
F83_Q2	f83r.55:3	cthal	N	OTHER_TEXT	⟦cthal⟧
F83_Q2	f83r.55:1	sol	C	OTHER_TEXT	⟦sol⟧〔→D07〕
F83_Q2	f83r.55:2	rtain	C	OTHER_TEXT	⟦rtain⟧
F83_Q2	f83r.55:3	cthal	C	OTHER_TEXT	⟦cthal⟧
