card_rank	family	surface	card_type	composition	working_meaning_de	applied_render_de	strongest_rival_de	confidence	action_license	page	locus	section	language	hand	ordinal	token_count	line_position	left_surface	right_surface	context_decision	it2a_operation	it2a_render	rf1b_operation	rf1b_render	reader_support	all_three_present	all_present_exact	zl3b_line	context_before_de	context_after_de	literal_after_de	review_note
20	FIRST_PREPARATION_FRACTION_COMMAND	qodar	PRODUCTIVE_COMPOUND	QO_COMMAND+D_AR_FIRST_FRACTION	die erste Ansatzfraktion abmessen	die erste Ansatzfraktion abmessen	eine Ansatzportion abmessen under qodor	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f17r	f17r.2	H	A	1	4	9	MEDIAL	okshy	ckhody	HOLD_SAME_CARD	EXACT	qodar	EXACT	qodar	BOTH_EXACT	1	0	ydair choky okshy qodar ckhody dor otchol qodcthy ods	davon zwei Teile der Fraktion · heiß-trockene Zubereitung, Grundform · heiß-feuchter Ansatz am Anfang des Grades · ⟦qodar:?⟧ · Arzneikompositum ansetzen und fertigstellen · miss eine Portion Droge ab · kalt-trockener Zubereitungsstoff · ⟦qodcthy:?⟧ · ⟦ods:?⟧.	davon zwei Teile der Fraktion · heiß-trockene Zubereitung, Grundform · heiß-feuchter Ansatz am Anfang des Grades · die erste Ansatzfraktion abmessen · Arzneikompositum ansetzen und fertigstellen · miss eine Portion Droge ab · kalt-trockener Zubereitungsstoff · ⟦qodcthy:?⟧ · ⟦ods:?⟧.	davon zwei Teile der Fraktion | heiß-trockene Zubereitung, Grundform | heiß-feuchter Ansatz am Anfang des Grades | die erste Ansatzfraktion abmessen | Arzneikompositum ansetzen und fertigstellen | miss eine Portion Droge ab | kalt-trockener Zubereitungsstoff | [qodcthy:?] | [ods:?]	Seven bilateral exact positions and three explicit reader variants preserve a first-fraction measure command.
20	FIRST_PREPARATION_FRACTION_COMMAND	qodar	PRODUCTIVE_COMPOUND	QO_COMMAND+D_AR_FIRST_FRACTION	die erste Ansatzfraktion abmessen	die erste Ansatzfraktion abmessen	eine Ansatzportion abmessen under qodor	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f24r	f24r.5	H	A	1	1	7	INITIAL	BOS	cho	HOLD_SAME_CARD	EXACT	qodar	EXACT	qodar	BOTH_EXACT	1	0	qodar cho r chey cthy cthe keom	⟦qodar:?⟧ · Trockenansatz · Wurzel · trocken in der Mitte des Grades · CTH-Drogenmaterial · ⟦cthe:?⟧ · ⟦keom:?⟧.	die erste Ansatzfraktion abmessen · Trockenansatz · Wurzel · trocken in der Mitte des Grades · CTH-Drogenmaterial · ⟦cthe:?⟧ · ⟦keom:?⟧.	die erste Ansatzfraktion abmessen | Trockenansatz | Wurzel | trocken in der Mitte des Grades | CTH-Drogenmaterial | [cthe:?] | [keom:?]	Seven bilateral exact positions and three explicit reader variants preserve a first-fraction measure command.
20	FIRST_PREPARATION_FRACTION_COMMAND	qodar	PRODUCTIVE_COMPOUND	QO_COMMAND+D_AR_FIRST_FRACTION	die erste Ansatzfraktion abmessen	die erste Ansatzfraktion abmessen	eine Ansatzportion abmessen under qodor	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f3v	f3v.4	H	A	1	1	9	INITIAL	BOS	ees	HOLD_SAME_CARD	EXACT	qodar	EXACT	qodar	BOTH_EXACT	1	0	qodar ees eey kcheol okal do r chear een	⟦qodar:?⟧ · ⟦ees:?⟧ · Endstufe abschließen · ⟦kcheol:?⟧ · Rohstoffklasse I im Ansatz, heiß am Gradanfang · ⟦do:?⟧ · Wurzel · trockene Fraktion I · ⟦een:?⟧.	die erste Ansatzfraktion abmessen · ⟦ees:?⟧ · Endstufe abschließen · ⟦kcheol:?⟧ · Rohstoffklasse I im Ansatz, heiß am Gradanfang · ⟦do:?⟧ · Wurzel · trockene Fraktion I · ⟦een:?⟧.	die erste Ansatzfraktion abmessen | [ees:?] | Endstufe abschließen | [kcheol:?] | Rohstoffklasse I im Ansatz, heiß am Gradanfang | [do:?] | Wurzel | trockene Fraktion I | [een:?]	Seven bilateral exact positions and three explicit reader variants preserve a first-fraction measure command.
20	FIRST_PREPARATION_FRACTION_COMMAND	qodar	PRODUCTIVE_COMPOUND	QO_COMMAND+D_AR_FIRST_FRACTION	die erste Ansatzfraktion abmessen	die erste Ansatzfraktion abmessen	eine Ansatzportion abmessen under qodor	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f41r	f41r.8	H	B	5	9	10	MEDIAL	chekedy	ag	RF1B_EXACT_FRACTION_OVER_PORTION	ONE	qodor	EXACT	qodar	RF1B_ONLY_EXACT	1	0	dair chedy chckhy qokey lchdy qokedy qokal chekedy qodar ag	abgemessene Fraktion II · trocken in der Mitte des Grades, abgeschlossen · Arzneikompositum: trocken, Gradanfang · heiß in der Mitte des Grades · Drogenholz, getrocknete Kurz-/Kompaktform · heiß in der Mitte des Grades, abgeschlossen · Rohstoffklasse I, heiß am Gradanfang · ⟦chekedy:?⟧ · ⟦qodar:?⟧ · ⟦ag:?⟧.	abgemessene Fraktion II · trocken in der Mitte des Grades, abgeschlossen · Arzneikompositum: trocken, Gradanfang · heiß in der Mitte des Grades · Drogenholz, getrocknete Kurz-/Kompaktform · heiß in der Mitte des Grades, abgeschlossen · Rohstoffklasse I, heiß am Gradanfang · ⟦chekedy:?⟧ · die erste Ansatzfraktion abmessen · ⟦ag:?⟧.	abgemessene Fraktion II | trocken in der Mitte des Grades, abgeschlossen | Arzneikompositum: trocken, Gradanfang | heiß in der Mitte des Grades | Drogenholz, getrocknete Kurz-/Kompaktform | heiß in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | [chekedy:?] | die erste Ansatzfraktion abmessen | [ag:?]	The D-AR first-fraction default remains, while IT2a offers the already known D-OR preparation-portion command.
20	FIRST_PREPARATION_FRACTION_COMMAND	qodar	PRODUCTIVE_COMPOUND	QO_COMMAND+D_AR_FIRST_FRACTION	die erste Ansatzfraktion abmessen	die erste Ansatzfraktion abmessen	eine Ansatzportion abmessen under qodor	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f85r2	f85r2.10	C	B	2	2	6	MEDIAL	ytchedy	qotedar	IT2A_EXACT_RETAIN	EXACT	qodar	ONE	ar	IT2A_ONLY_EXACT	1	0	ytchedy qodar qotedar qokar qotchd qotom	⟦ytchedy:?⟧ · ⟦qodar:?⟧ · ⟦qotedar:?⟧ · heiße Drogenfraktion I · ⟦qotchd:?⟧ · ⟦qotom:?⟧.	⟦ytchedy:?⟧ · die erste Ansatzfraktion abmessen · ⟦qotedar:?⟧ · heiße Drogenfraktion I · ⟦qotchd:?⟧ · ⟦qotom:?⟧.	[ytchedy:?] | die erste Ansatzfraktion abmessen | [qotedar:?] | heiße Drogenfraktion I | [qotchd:?] | [qotom:?]	RF1b reduces the target to ar; the surrounding qotar/qokar family supports the full first-fraction command.
20	FIRST_PREPARATION_FRACTION_COMMAND	qodar	PRODUCTIVE_COMPOUND	QO_COMMAND+D_AR_FIRST_FRACTION	die erste Ansatzfraktion abmessen	die erste Ansatzfraktion abmessen	eine Ansatzportion abmessen under qodor	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f86v6	f86v6.10	T	B	2	9	11	MEDIAL	olkaiin	o	HOLD_SAME_CARD	EXACT	qodar	EXACT	qodar	BOTH_EXACT	1	0	sarar ykaiin soldam sheol qckhy dalor olaiin olkaiin qodar o y	⟦sarar:?⟧ · erhitze hiervon auf Stufe III · ⟦soldam:?⟧ · feuchtes Material · ⟦qckhy:?⟧ · eine abgemessene Portion Rohdroge I · Drogenstoff, Menge III · heiße Drogenbasis, Stufe III · ⟦qodar:?⟧ · Ansatzwasser · Eintrag abgeschlossen.	⟦sarar:?⟧ · erhitze hiervon auf Stufe III · ⟦soldam:?⟧ · feuchtes Material · ⟦qckhy:?⟧ · eine abgemessene Portion Rohdroge I · Drogenstoff, Menge III · heiße Drogenbasis, Stufe III · die erste Ansatzfraktion abmessen · Ansatzwasser · Eintrag abgeschlossen.	[sarar:?] | erhitze hiervon auf Stufe III | [soldam:?] | feuchtes Material | [qckhy:?] | eine abgemessene Portion Rohdroge I | Drogenstoff, Menge III | heiße Drogenbasis, Stufe III | die erste Ansatzfraktion abmessen | Ansatzwasser | Eintrag abgeschlossen	Seven bilateral exact positions and three explicit reader variants preserve a first-fraction measure command.
20	FIRST_PREPARATION_FRACTION_COMMAND	qodar	PRODUCTIVE_COMPOUND	QO_COMMAND+D_AR_FIRST_FRACTION	die erste Ansatzfraktion abmessen	die erste Ansatzfraktion abmessen	eine Ansatzportion abmessen under qodor	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f86v6	f86v6.25	T	B	2	4	10	MEDIAL	olkar	ykaiin	RF1B_SPLIT_COMPOSE	EXACT	qodar	SPLIT_2	qodar	IT2A_ONLY_EXACT	1	0	yteedy qokar olkar qodar ykaiin or okeeeey ofchedy qokaiin araram	kühle hiervon vollständig ab und schließe · heiße Drogenfraktion I · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · ⟦qodar:?⟧ · erhitze hiervon auf Stufe III · Drogenportion · ⟦okeeeey:?⟧ · ⟦ofchedy:?⟧ · heiß, Grad III · ⟦araram:?⟧.	kühle hiervon vollständig ab und schließe · heiße Drogenfraktion I · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · die erste Ansatzfraktion abmessen · erhitze hiervon auf Stufe III · Drogenportion · ⟦okeeeey:?⟧ · ⟦ofchedy:?⟧ · heiß, Grad III · ⟦araram:?⟧.	kühle hiervon vollständig ab und schließe | heiße Drogenfraktion I | erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen | die erste Ansatzfraktion abmessen | erhitze hiervon auf Stufe III | Drogenportion | [okeeeey:?] | [ofchedy:?] | heiß, Grad III | [araram:?]	RF1b exposes the same command-plus-first-fraction composition rather than a semantic competitor.
20	FIRST_PREPARATION_FRACTION_COMMAND	qodar	PRODUCTIVE_COMPOUND	QO_COMMAND+D_AR_FIRST_FRACTION	die erste Ansatzfraktion abmessen	die erste Ansatzfraktion abmessen	eine Ansatzportion abmessen under qodor	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f90r1	f90r1.8	H	A	1	3	10	MEDIAL	sheol	oko	HOLD_SAME_CARD	EXACT	qodar	EXACT	qodar	BOTH_EXACT	1	1	kor sheol qodar oko ykeey qokeey qodar qokeed s choky	heiße Drogenportion · feuchtes Material · ⟦qodar:?⟧ · ⟦oko:?⟧ · erhitze hiervon bis zur Endstufe und schließe ab · heiß am Ende des Grades · ⟦qodar:?⟧ · erhitze bis zur Endstufe und schließe ab · Samen-/Saatgutposten · heiß-trockene Zubereitung, Grundform.	heiße Drogenportion · feuchtes Material · die erste Ansatzfraktion abmessen · ⟦oko:?⟧ · erhitze hiervon bis zur Endstufe und schließe ab · heiß am Ende des Grades · ⟦qodar:?⟧ · erhitze bis zur Endstufe und schließe ab · Samen-/Saatgutposten · heiß-trockene Zubereitung, Grundform.	heiße Drogenportion | feuchtes Material | die erste Ansatzfraktion abmessen | [oko:?] | erhitze hiervon bis zur Endstufe und schließe ab | heiß am Ende des Grades | [qodar:?] | erhitze bis zur Endstufe und schließe ab | Samen-/Saatgutposten | heiß-trockene Zubereitung, Grundform	Seven bilateral exact positions and three explicit reader variants preserve a first-fraction measure command.
20	FIRST_PREPARATION_FRACTION_COMMAND	qodar	PRODUCTIVE_COMPOUND	QO_COMMAND+D_AR_FIRST_FRACTION	die erste Ansatzfraktion abmessen	die erste Ansatzfraktion abmessen	eine Ansatzportion abmessen under qodor	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f90r1	f90r1.8	H	A	1	7	10	MEDIAL	qokeey	qokeed	HOLD_SAME_CARD	EXACT	qodar	EXACT	qodar	BOTH_EXACT	1	1	kor sheol qodar oko ykeey qokeey qodar qokeed s choky	heiße Drogenportion · feuchtes Material · ⟦qodar:?⟧ · ⟦oko:?⟧ · erhitze hiervon bis zur Endstufe und schließe ab · heiß am Ende des Grades · ⟦qodar:?⟧ · erhitze bis zur Endstufe und schließe ab · Samen-/Saatgutposten · heiß-trockene Zubereitung, Grundform.	heiße Drogenportion · feuchtes Material · ⟦qodar:?⟧ · ⟦oko:?⟧ · erhitze hiervon bis zur Endstufe und schließe ab · heiß am Ende des Grades · die erste Ansatzfraktion abmessen · erhitze bis zur Endstufe und schließe ab · Samen-/Saatgutposten · heiß-trockene Zubereitung, Grundform.	heiße Drogenportion | feuchtes Material | [qodar:?] | [oko:?] | erhitze hiervon bis zur Endstufe und schließe ab | heiß am Ende des Grades | die erste Ansatzfraktion abmessen | erhitze bis zur Endstufe und schließe ab | Samen-/Saatgutposten | heiß-trockene Zubereitung, Grundform	Seven bilateral exact positions and three explicit reader variants preserve a first-fraction measure command.
20	FIRST_PREPARATION_FRACTION_COMMAND	qodar	PRODUCTIVE_COMPOUND	QO_COMMAND+D_AR_FIRST_FRACTION	die erste Ansatzfraktion abmessen	die erste Ansatzfraktion abmessen	eine Ansatzportion abmessen under qodor	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f94v	f94v.10	H	B	3	8	10	MEDIAL	otody	oteey	HOLD_SAME_CARD	EXACT	qodar	EXACT	qodar	BOTH_EXACT	1	0	ol air cheey okchaiin shy tararain otody qodar oteey dar	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · zweite Drogenfraktion · trocken am Ende des Grades · ⟦okchaiin:?⟧ · feucht am Anfang des Grades · ⟦tararain:?⟧ · ⟦otody:?⟧ · ⟦qodar:?⟧ · kalter Ansatz am Ende des Grades · abgemessene Fraktion I.	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · zweite Drogenfraktion · trocken am Ende des Grades · ⟦okchaiin:?⟧ · feucht am Anfang des Grades · ⟦tararain:?⟧ · ⟦otody:?⟧ · die erste Ansatzfraktion abmessen · kalter Ansatz am Ende des Grades · abgemessene Fraktion I.	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | zweite Drogenfraktion | trocken am Ende des Grades | [okchaiin:?] | feucht am Anfang des Grades | [tararain:?] | [otody:?] | die erste Ansatzfraktion abmessen | kalter Ansatz am Ende des Grades | abgemessene Fraktion I	Seven bilateral exact positions and three explicit reader variants preserve a first-fraction measure command.
21	FINAL_HEATED_PREPARATION	okeeeey	PRODUCTIVE_COMPOUND	O_PREP+K_HEAT+EEEE_FINAL+Y_CLOSE	Ansatz vollständig bis zur letzten Heizstufe geführt	vollständig erhitzter Ansatz, Endstufe	vorstehende Portion vollständig erhitzen under IT2a left join	LOW_EXPLORATORY	0	f86v6	f86v6.25	T	B	2	7	10	MEDIAL	or	ofchedy	IT2A_LEFT_JOIN_WITH_PORTION	MERGE_2	orokeeeey	EXACT	okeeeey	RF1B_ONLY_EXACT	1	0	yteedy qokar olkar qodar ykaiin or okeeeey ofchedy qokaiin araram	kühle hiervon vollständig ab und schließe · heiße Drogenfraktion I · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · ⟦qodar:?⟧ · erhitze hiervon auf Stufe III · Drogenportion · ⟦okeeeey:?⟧ · ⟦ofchedy:?⟧ · heiß, Grad III · ⟦araram:?⟧.	kühle hiervon vollständig ab und schließe · heiße Drogenfraktion I · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · ⟦qodar:?⟧ · erhitze hiervon auf Stufe III · Drogenportion · vollständig erhitzter Ansatz, Endstufe · ⟦ofchedy:?⟧ · heiß, Grad III · ⟦araram:?⟧.	kühle hiervon vollständig ab und schließe | heiße Drogenfraktion I | erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen | [qodar:?] | erhitze hiervon auf Stufe III | Drogenportion | Ansatz vollständig bis zur letzten Heizstufe geführt | [ofchedy:?] | heiß, Grad III | [araram:?]	IT2a binds the preceding portion to this final heated result; practical prose executes that scope without changing the card core.
22	FINISHED_DRY_FLOWER_PREPARATION	ofchedy	PRODUCTIVE_COMPOUND	O_PREP+FCHEDY_DRY_FLOWER_MIDDLE_FINISH	fertig getrockneter Blütenansatz	fertig getrockneter Blütenansatz	allgemeiner fertiggestellter Trockenansatz	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f107r	f107r.27	S	B	3	5	10	MEDIAL	otiir	qofchedy	IT2A_EXACT_RETAIN	EXACT	ofchedy	ONE	qofche	IT2A_ONLY_EXACT	1	0	pydar aiirod qokiir otiir ofchedy qofchedy qofchol chkaiin chpaiin orol	⟦pydar:?⟧ · ⟦aiirod:?⟧ · ⟦qokiir:?⟧ · ⟦otiir:?⟧ · ⟦ofchedy:?⟧ · ⟦qofchedy:?⟧ · ⟦qofchol:?⟧ · heiß-trocken, Grad III · ⟦chpaiin:?⟧ · Drogenstoffportion.	⟦pydar:?⟧ · ⟦aiirod:?⟧ · ⟦qokiir:?⟧ · ⟦otiir:?⟧ · fertig getrockneter Blütenansatz · ⟦qofchedy:?⟧ · ⟦qofchol:?⟧ · heiß-trocken, Grad III · ⟦chpaiin:?⟧ · Drogenstoffportion.	[pydar:?] | [aiirod:?] | [qokiir:?] | [otiir:?] | fertig getrockneter Blütenansatz | [qofchedy:?] | [qofchol:?] | heiß-trocken, Grad III | [chpaiin:?] | Drogenstoffportion	RF1b substitutes qofche, while known fchedy and five other target occurrences preserve the finished dry-flower family.
22	FINISHED_DRY_FLOWER_PREPARATION	ofchedy	PRODUCTIVE_COMPOUND	O_PREP+FCHEDY_DRY_FLOWER_MIDDLE_FINISH	fertig getrockneter Blütenansatz	fertig getrockneter Blütenansatz	allgemeiner fertiggestellter Trockenansatz	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f114r	f114r.11	S	B	3	7	11	MEDIAL	qokchdy	tolpchy	HOLD_SAME_CARD	EXACT	ofchedy	EXACT	ofchedy	BOTH_EXACT	1	0	dalchy kolky qoedaiin dolor shedy qokchdy ofchedy tolpchy doiiin chocfhdy opailo	⟦dalchy:?⟧ · ⟦kolky:?⟧ · ⟦qoedaiin:?⟧ · ⟦dolor:?⟧ · feucht in der Mitte des Grades, abgeschlossen · heiß und trocken am Anfang des Grades, abgeschlossen · ⟦ofchedy:?⟧ · ⟦tolpchy:?⟧ · ⟦doiiin:?⟧ · ⟦chocfhdy:?⟧ · ⟦opailo:?⟧.	⟦dalchy:?⟧ · ⟦kolky:?⟧ · ⟦qoedaiin:?⟧ · ⟦dolor:?⟧ · feucht in der Mitte des Grades, abgeschlossen · heiß und trocken am Anfang des Grades, abgeschlossen · fertig getrockneter Blütenansatz · ⟦tolpchy:?⟧ · ⟦doiiin:?⟧ · ⟦chocfhdy:?⟧ · ⟦opailo:?⟧.	[dalchy:?] | [kolky:?] | [qoedaiin:?] | [dolor:?] | feucht in der Mitte des Grades, abgeschlossen | heiß und trocken am Anfang des Grades, abgeschlossen | fertig getrockneter Blütenansatz | [tolpchy:?] | [doiiin:?] | [chocfhdy:?] | [opailo:?]	Known fchedy dries and closes a flower fraction at middle stage; five bilateral exact occurrences and one IT2a-only exact occurrence support the preparation result.
22	FINISHED_DRY_FLOWER_PREPARATION	ofchedy	PRODUCTIVE_COMPOUND	O_PREP+FCHEDY_DRY_FLOWER_MIDDLE_FINISH	fertig getrockneter Blütenansatz	fertig getrockneter Blütenansatz	allgemeiner fertiggestellter Trockenansatz	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f78r	f78r.28	B	B	2	8	9	MEDIAL	yfchey	taly	HOLD_SAME_CARD	EXACT	ofchedy	EXACT	ofchedy	BOTH_EXACT	1	0	orain ol qokeedy kchol tchal olkee yfchey ofchedy taly	Drogenportion II · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · heiß am Ende des Grades, abgeschlossen · erhitztes Trockengut · Rohstoffklasse I, kalt-trocken am Gradanfang · ⟦olkee:?⟧ · ⟦yfchey:?⟧ · ⟦ofchedy:?⟧ · ⟦taly:?⟧.	Drogenportion II · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · heiß am Ende des Grades, abgeschlossen · erhitztes Trockengut · Rohstoffklasse I, kalt-trocken am Gradanfang · ⟦olkee:?⟧ · ⟦yfchey:?⟧ · fertig getrockneter Blütenansatz · ⟦taly:?⟧.	Drogenportion II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß am Ende des Grades, abgeschlossen | erhitztes Trockengut | Rohstoffklasse I, kalt-trocken am Gradanfang | [olkee:?] | [yfchey:?] | fertig getrockneter Blütenansatz | [taly:?]	Known fchedy dries and closes a flower fraction at middle stage; five bilateral exact occurrences and one IT2a-only exact occurrence support the preparation result.
22	FINISHED_DRY_FLOWER_PREPARATION	ofchedy	PRODUCTIVE_COMPOUND	O_PREP+FCHEDY_DRY_FLOWER_MIDDLE_FINISH	fertig getrockneter Blütenansatz	fertig getrockneter Blütenansatz	allgemeiner fertiggestellter Trockenansatz	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f78v	f78v.1	B	B	2	8	9	MEDIAL	dor	qokedy	HOLD_SAME_CARD	EXACT	ofchedy	EXACT	ofchedy	BOTH_EXACT	1	0	ykedy olfchedy qokedy spchy chedy rol dor ofchedy qokedy	erhitze hiervon bis zur Mittelstufe und schließe ab · ⟦olfchedy:?⟧ · heiß in der Mitte des Grades, abgeschlossen · ⟦spchy:?⟧ · trocken in der Mitte des Grades, abgeschlossen · Wurzelstoff · miss eine Portion Droge ab · ⟦ofchedy:?⟧ · heiß in der Mitte des Grades, abgeschlossen.	erhitze hiervon bis zur Mittelstufe und schließe ab · ⟦olfchedy:?⟧ · heiß in der Mitte des Grades, abgeschlossen · ⟦spchy:?⟧ · trocken in der Mitte des Grades, abgeschlossen · Wurzelstoff · miss eine Portion Droge ab · fertig getrockneter Blütenansatz · heiß in der Mitte des Grades, abgeschlossen.	erhitze hiervon bis zur Mittelstufe und schließe ab | [olfchedy:?] | heiß in der Mitte des Grades, abgeschlossen | [spchy:?] | trocken in der Mitte des Grades, abgeschlossen | Wurzelstoff | miss eine Portion Droge ab | fertig getrockneter Blütenansatz | heiß in der Mitte des Grades, abgeschlossen	Known fchedy dries and closes a flower fraction at middle stage; five bilateral exact occurrences and one IT2a-only exact occurrence support the preparation result.
22	FINISHED_DRY_FLOWER_PREPARATION	ofchedy	PRODUCTIVE_COMPOUND	O_PREP+FCHEDY_DRY_FLOWER_MIDDLE_FINISH	fertig getrockneter Blütenansatz	fertig getrockneter Blütenansatz	allgemeiner fertiggestellter Trockenansatz	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f79v	f79v.28	B	B	2	4	8	MEDIAL	qokain	otalshdy	HOLD_SAME_CARD	EXACT	ofchedy	EXACT	ofchedy	BOTH_EXACT	1	0	pchey ksheol qokain ofchedy otalshdy olkair otaiin okeedy	Pulver, trocken gebunden, Form I · ⟦ksheol:?⟧ · heiß, Grad II · ⟦ofchedy:?⟧ · ⟦otalshdy:?⟧ · zweite erhitzte Holzdrogenfraktion im Ansatz · kalt im Zubereitungsrahmen, Grad III · heißer Ansatz am Ende des Grades, abgeschlossen.	Pulver, trocken gebunden, Form I · ⟦ksheol:?⟧ · heiß, Grad II · fertig getrockneter Blütenansatz · ⟦otalshdy:?⟧ · zweite erhitzte Holzdrogenfraktion im Ansatz · kalt im Zubereitungsrahmen, Grad III · heißer Ansatz am Ende des Grades, abgeschlossen.	Pulver, trocken gebunden, Form I | [ksheol:?] | heiß, Grad II | fertig getrockneter Blütenansatz | [otalshdy:?] | zweite erhitzte Holzdrogenfraktion im Ansatz | kalt im Zubereitungsrahmen, Grad III | heißer Ansatz am Ende des Grades, abgeschlossen	Known fchedy dries and closes a flower fraction at middle stage; five bilateral exact occurrences and one IT2a-only exact occurrence support the preparation result.
22	FINISHED_DRY_FLOWER_PREPARATION	ofchedy	PRODUCTIVE_COMPOUND	O_PREP+FCHEDY_DRY_FLOWER_MIDDLE_FINISH	fertig getrockneter Blütenansatz	fertig getrockneter Blütenansatz	allgemeiner fertiggestellter Trockenansatz	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f86v6	f86v6.25	T	B	2	8	10	MEDIAL	okeeeey	qokaiin	HOLD_SAME_CARD	EXACT	ofchedy	EXACT	ofchedy	BOTH_EXACT	1	0	yteedy qokar olkar qodar ykaiin or okeeeey ofchedy qokaiin araram	kühle hiervon vollständig ab und schließe · heiße Drogenfraktion I · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · ⟦qodar:?⟧ · erhitze hiervon auf Stufe III · Drogenportion · ⟦okeeeey:?⟧ · ⟦ofchedy:?⟧ · heiß, Grad III · ⟦araram:?⟧.	kühle hiervon vollständig ab und schließe · heiße Drogenfraktion I · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · ⟦qodar:?⟧ · erhitze hiervon auf Stufe III · Drogenportion · ⟦okeeeey:?⟧ · fertig getrockneter Blütenansatz · heiß, Grad III · ⟦araram:?⟧.	kühle hiervon vollständig ab und schließe | heiße Drogenfraktion I | erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen | [qodar:?] | erhitze hiervon auf Stufe III | Drogenportion | [okeeeey:?] | fertig getrockneter Blütenansatz | heiß, Grad III | [araram:?]	Known fchedy dries and closes a flower fraction at middle stage; five bilateral exact occurrences and one IT2a-only exact occurrence support the preparation result.
23	FIRST_FRACTION_MEASURE	araram	READER_SPLIT_QUANTITY	AR_FRACTION_I+ARAM_FRACTION_I_MEASURE_I	ein Maß der ersten Drogenfraktion	ein Maß der ersten Drogenfraktion	erste Fraktion plus separates Maß under RF1b ar aram	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f86v6	f86v6.25	T	B	2	10	10	FINAL	qokaiin	EOS	RF1B_SPLIT_QUANTITY	EXACT	araram	SPLIT_2	araram	IT2A_ONLY_EXACT	1	0	yteedy qokar olkar qodar ykaiin or okeeeey ofchedy qokaiin araram	kühle hiervon vollständig ab und schließe · heiße Drogenfraktion I · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · ⟦qodar:?⟧ · erhitze hiervon auf Stufe III · Drogenportion · ⟦okeeeey:?⟧ · ⟦ofchedy:?⟧ · heiß, Grad III · ⟦araram:?⟧.	kühle hiervon vollständig ab und schließe · heiße Drogenfraktion I · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · ⟦qodar:?⟧ · erhitze hiervon auf Stufe III · Drogenportion · ⟦okeeeey:?⟧ · ⟦ofchedy:?⟧ · heiß, Grad III · ein Maß der ersten Drogenfraktion.	kühle hiervon vollständig ab und schließe | heiße Drogenfraktion I | erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen | [qodar:?] | erhitze hiervon auf Stufe III | Drogenportion | [okeeeey:?] | [ofchedy:?] | heiß, Grad III | ein Maß der ersten Drogenfraktion	The RF1b split directly exposes first fraction plus one measure and prevents both opaque lexical inflation and unsupported doubling.
