decision_id	reading_id	surface	family	source_evidence	decision_basis	strongest_rival_de	working_model_score_0_100_not_probability	working_model_level	positive_evidence_de	counterevidence_de	historical_confirmation	historical_analogue	semantic_scope	global_export_scope	unconditional_global_export_allowed	v99_component_global_export_allowed	bound_span_ids	source_reading_ids	v99_structural_tag	v99_action_default_allowed	bundle_sha256	all_preserved	component_relation_credit
G730-D058	roaiin#GLOBAL	roaiin	ROOT_WHOLE	V13:SCOPED_RESIDUAL_HEAD_FORM	ROOT_DRUG_HEAD__ALTERNATIVE_ROOT_LABEL_RIVAL	Wurzelmaterial statt Wurzeldroge	31	W1_WEAK_WORKING	V48-Quelle V13:SCOPED_RESIDUAL_HEAD_FORM mit Staerke NEW_V13_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; kein seitenuebergreifender Bedeutungsbeleg	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	roaiin#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	bf61cf63d1ce44d8120ea57e75d752e359474a6daede6f2dfecaa92be55f8eb8	1	0
G730-D059	rodaiin#GLOBAL	rodaiin	ROOT_WHOLE	V13:SCOPED_RESIDUAL_HEAD_FORM|GDT728	ROOT_DRUG_HEAD__ALTERNATIVE_ROOT_LABEL_RIVAL	Wurzelmaterial statt Wurzeldroge	43	W2_PROVISIONAL_WORKING	V48-Quelle V13:SCOPED_RESIDUAL_HEAD_FORM mit Staerke NEW_V13_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 2 exakte ZL3b-Vorkommen auf 2 Seiten und 2 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	rodaiin#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	1d3282f1a528e51ce9ebaafea56798fa448ad671fe608db9d6ec9170968a7944	1	0
G730-D060	rody#GLOBAL	rody	ROOT_WHOLE	V13:SCOPED_RESIDUAL_HEAD_FORM	ROOT_DRUG_HEAD__ALTERNATIVE_ROOT_LABEL_RIVAL	Wurzelmaterial statt Wurzeldroge	43	W2_PROVISIONAL_WORKING	V48-Quelle V13:SCOPED_RESIDUAL_HEAD_FORM mit Staerke NEW_V13_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 2 exakte ZL3b-Vorkommen auf 2 Seiten und 2 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	rody#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	d46827040f1e671819b2313a8389f0bd1770f40fa82e6bf42f15d71d8a309711	1	0
G730-D061	roiin#GLOBAL	roiin	ROOT_WHOLE	V13:SCOPED_RESIDUAL_HEAD_FORM	ROOT_DRUG_HEAD__ALTERNATIVE_ROOT_LABEL_RIVAL	Wurzelmaterial statt Wurzeldroge	51	W2_PROVISIONAL_WORKING	V48-Quelle V13:SCOPED_RESIDUAL_HEAD_FORM mit Staerke NEW_V13_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 4 exakte ZL3b-Vorkommen auf 4 Seiten und 4 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	roiin#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	70345b631b6c9ca9918263e9a1c2f52cd38540d53157581983aa55e8a8f0cbfe	1	0
G730-D062	rolchedy#GLOBAL	rolchedy	ROOT_WHOLE	V13:SCOPED_RESIDUAL_HEAD_FORM	ROOT_DRUG_HEAD__ALTERNATIVE_ROOT_LABEL_RIVAL	getrockneter Wurzeldrogenstoff	31	W1_WEAK_WORKING	V48-Quelle V13:SCOPED_RESIDUAL_HEAD_FORM mit Staerke NEW_V13_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; kein seitenuebergreifender Bedeutungsbeleg	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	rolchedy#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	face566cca7b2404bcc9ff00a0c1c9f1af9a3ebb568d78c1f959d5e02dbf99f6	1	0
G730-D063	saii#GLOBAL	saii	SEED_WHOLE	GDT661:EXACT_WHOLE	SEED_DRUG_HEAD__SEED_GRAIN_RIVAL	Saatgut, Mengenstufe III	0	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	V48-Quelle GDT661:EXACT_WHOLE mit Staerke LOW_EXPLORATORY und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; Quelle ist ausdruecklich LOW/EXPLORATORY; kein seitenuebergreifender Bedeutungsbeleg	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	saii#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	abb2a42b6a0c84cba3983e797b1619f104bb6c2c3d49095ad3eb4e4c3326de0e	1	0
G730-D064	saiim#GLOBAL	saiim	SEED_WHOLE	GDT637:AIM_AIIM_DISTINCT_QUANTITY_CLASS_LADDER	SEED_DRUG_HEAD__SEED_GRAIN_RIVAL	drei Portionen Samen	26	W1_WEAK_WORKING	V48-Quelle GDT637:ATTESTED_LADDER_CELL mit Staerke SCOPED_LADDER_EXTENSION und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; kein seitenuebergreifender Bedeutungsbeleg	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	saiim#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	54d3013c94ec27c9e2916f09812431bed11f7168b18612ce8f0eb9f70f2c31b2	1	0
G730-D065	saiin#GLOBAL	saiin	SEED_WHOLE	V13:SCOPED_CONCRETE_HEAD_FORM	SEED_DRUG_HEAD__SEED_GRAIN_RIVAL	Samendroge, Charge III	61	W3_SOLID_WORKING_THEORY	V48-Quelle V13:SCOPED_CONCRETE_HEAD_FORM mit Staerke NEW_V12_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 109 exakte ZL3b-Vorkommen auf 64 Seiten und 108 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	saiin#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	6766aaa110b9176a81cba32767a6de25c8125e6f73033410de29586260adeeb0	1	0
G730-D066	saiir#GLOBAL	saiir	SEED_WHOLE	GDT637:ATTESTED_LADDER_CELL|GDT693:R_INDEXED_SHARE	SEED_DRUG_HEAD__SEED_GRAIN_RIVAL	Samen, Sortierklasse III	26	W1_WEAK_WORKING	V48-Quelle GDT637:ATTESTED_LADDER_CELL mit Staerke SCOPED_LADDER_EXTENSION und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; kein seitenuebergreifender Bedeutungsbeleg	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	saiir#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	ef22c71c7f04b74f7f0f4902838deb0cc29b3d29cf44edd1bf7d01c1500f600d	1	0
G730-D067	saim#GLOBAL	saim	SEED_WHOLE	GDT637:AIM_AIIM_DISTINCT_QUANTITY_CLASS_LADDER	SEED_DRUG_HEAD__SEED_GRAIN_RIVAL	zwei Portionen Samen	38	W1_WEAK_WORKING	V48-Quelle GDT637:ATTESTED_LADDER_CELL mit Staerke SCOPED_LADDER_EXTENSION und Scope KNOWN_EXACT_WHOLE; 2 exakte ZL3b-Vorkommen auf 2 Seiten und 2 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	saim#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	d44bc3637140800ad64eec77139eaccaae55485f3f2e96a20525b24b62cde7de	1	0
G730-D068	sam#GLOBAL	sam	SEED_WHOLE	V13:SCOPED_RESIDUAL_HEAD_FORM	SEED_DRUG_HEAD__SEED_GRAIN_RIVAL	Samen, Maßform I	56	W2_PROVISIONAL_WORKING	V48-Quelle V13:SCOPED_RESIDUAL_HEAD_FORM mit Staerke NEW_V13_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 7 exakte ZL3b-Vorkommen auf 6 Seiten und 7 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	sam#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	6544e49781a2e882d62ab23431e2039a3531920e6a611695799b040382cdac84	1	0
G730-D069	schdy#GLOBAL	schdy	SEED_WHOLE	V13:SCOPED_RESIDUAL_HEAD_FORM	SEED_DRUG_HEAD__SEED_GRAIN_RIVAL	getrocknete Samendroge	43	W2_PROVISIONAL_WORKING	V48-Quelle V13:SCOPED_RESIDUAL_HEAD_FORM mit Staerke NEW_V13_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 2 exakte ZL3b-Vorkommen auf 2 Seiten und 2 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	schdy#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	b2eba540d0ee9387032ad8347e9d679f2be21c85c4e63f92765feaa220f956f4	1	0
G730-D070	schedy#GLOBAL	schedy	SEED_WHOLE	V13:SCOPED_CONCRETE_HEAD_FORM	SEED_DRUG_HEAD__SEED_GRAIN_RIVAL	getrocknete Samendroge	56	W2_PROVISIONAL_WORKING	V48-Quelle V13:SCOPED_CONCRETE_HEAD_FORM mit Staerke NEW_V12_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 7 exakte ZL3b-Vorkommen auf 7 Seiten und 7 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	schedy#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	50587240e201697e22f4395f66a04f30552add68e421af97a9a971d6f5f7a6c7	1	0
G730-D071	scheey#GLOBAL	scheey	SEED_WHOLE	V13:SCOPED_RESIDUAL_HEAD_FORM	SEED_DRUG_HEAD__SEED_GRAIN_RIVAL	trocken gebundene Samendroge	31	W1_WEAK_WORKING	V48-Quelle V13:SCOPED_RESIDUAL_HEAD_FORM mit Staerke NEW_V13_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; kein seitenuebergreifender Bedeutungsbeleg	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	scheey#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	3c33df7b92e531dffd4516ef7b648c377c69b731e395c3ea1d29abdbd69e067e	1	0
G730-D072	scheo#GLOBAL	scheo	SEED_WHOLE	V13:SCOPED_RESIDUAL_HEAD_FORM	SEED_DRUG_HEAD__SEED_GRAIN_RIVAL	getrockneter Samenansatz	43	W2_PROVISIONAL_WORKING	V48-Quelle V13:SCOPED_RESIDUAL_HEAD_FORM mit Staerke NEW_V13_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 2 exakte ZL3b-Vorkommen auf 2 Seiten und 2 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	scheo#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	0cf1a16081fc8cce59fb731e02b0c5000b3375ab10ec2c2f4e34fd0fb30a4884	1	0
G730-D073	schey#GLOBAL	schey	SEED_WHOLE	V13:SCOPED_RESIDUAL_HEAD_FORM	SEED_DRUG_HEAD__SEED_GRAIN_RIVAL	trocken gebundene Samendroge	56	W2_PROVISIONAL_WORKING	V48-Quelle V13:SCOPED_RESIDUAL_HEAD_FORM mit Staerke NEW_V13_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 5 exakte ZL3b-Vorkommen auf 5 Seiten und 5 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	schey#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	5fe87c6e360db25b0d4be05561e621b1cb16b9b39a1eac55a84cc866c6f01389	1	0
G730-D074	schol#GLOBAL	schol	SEED_WHOLE	V13:SCOPED_RESIDUAL_HEAD_FORM	SEED_DRUG_HEAD__SEED_GRAIN_RIVAL	getrockneter Samendrogenstoff	51	W2_PROVISIONAL_WORKING	V48-Quelle V13:SCOPED_RESIDUAL_HEAD_FORM mit Staerke NEW_V13_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 3 exakte ZL3b-Vorkommen auf 3 Seiten und 3 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	schol#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	e203709e15246d57f107063ae60985e46049aa01167eb0aec9b10d9bc56d0db9	1	0
G730-D075	schy#GLOBAL	schy	SEED_WHOLE	V13:SCOPED_RESIDUAL_HEAD_FORM	SEED_DRUG_HEAD__SEED_GRAIN_RIVAL	Samendroge, trockene Grundform	43	W2_PROVISIONAL_WORKING	V48-Quelle V13:SCOPED_RESIDUAL_HEAD_FORM mit Staerke NEW_V13_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 2 exakte ZL3b-Vorkommen auf 2 Seiten und 2 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	schy#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	96ecd4fa1cd7642b5122d9b207dbc838ce4eae9ea7eab7bec3b54e6f9354408c	1	0
G730-D076	shcthy#GLOBAL	shcthy	PLANT_WHOLE	V13:MOIST_CTH_MATERIAL	GLOBAL_NEUTRAL_PLANT_HEAD__HERBAL_SPECIFIC_RIVAL	lokal im Herbal Blattgut; bei SHOR Fruchtdroge	48	W2_PROVISIONAL_WORKING	V48-Quelle V13:MOIST_CTH_MATERIAL mit Staerke NEW_PRIMARY_WORKING_WORD__SEMANTIC_PROVISIONAL und Scope KNOWN_CONTEXT_LICENSED; 29 exakte ZL3b-Vorkommen auf 17 Seiten und 29 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; Form-/Bedeutungsscope KNOWN_CONTEXT_LICENSED ist nicht global exakt	H0_NONE	NONE	KNOWN_CONTEXT_LICENSED	GLOBAL_V48_KNOWN_CONTEXT_LICENSED_NO_UNCONDITIONAL_EXPORT	0	NOT_EVALUATED_GDT725	NONE	shcthy#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	5b7cf09c4fd28d6afeac0b2c7a3bdc5cd0c80645811caedbbd4eda010a3e1a4c	1	0
G730-D077	shecthy#GLOBAL	shecthy	PLANT_WHOLE	V13:MOIST_BOUND_CTH_MATERIAL	GLOBAL_NEUTRAL_PLANT_HEAD__HERBAL_SPECIFIC_RIVAL	lokal im Herbal Blattgut; bei SHOR Fruchtdroge	53	W2_PROVISIONAL_WORKING	V48-Quelle V13:MOIST_BOUND_CTH_MATERIAL mit Staerke REVISED_V10_CONCRETE_DEFAULT und Scope KNOWN_CONTEXT_LICENSED; 18 exakte ZL3b-Vorkommen auf 10 Seiten und 18 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; Form-/Bedeutungsscope KNOWN_CONTEXT_LICENSED ist nicht global exakt	H0_NONE	NONE	KNOWN_CONTEXT_LICENSED	GLOBAL_V48_KNOWN_CONTEXT_LICENSED_NO_UNCONDITIONAL_EXPORT	0	NOT_EVALUATED_GDT725	NONE	shecthy#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	02f73157b3c152e13628f98ccfe97405b78b429828c711573a8b074550e20c2c	1	0
G730-D078	shocthy#GLOBAL	shocthy	PLANT_WHOLE	V13:MOIST_CTH_PREPARATION	GLOBAL_NEUTRAL_PLANT_HEAD__HERBAL_SPECIFIC_RIVAL	lokal im Herbal Blattgut; bei SHOR Fruchtdroge	53	W2_PROVISIONAL_WORKING	V48-Quelle V13:MOIST_CTH_PREPARATION mit Staerke REVISED_V10_CONCRETE_DEFAULT und Scope KNOWN_CONTEXT_LICENSED; 10 exakte ZL3b-Vorkommen auf 10 Seiten und 10 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; Form-/Bedeutungsscope KNOWN_CONTEXT_LICENSED ist nicht global exakt	H0_NONE	NONE	KNOWN_CONTEXT_LICENSED	GLOBAL_V48_KNOWN_CONTEXT_LICENSED_NO_UNCONDITIONAL_EXPORT	0	NOT_EVALUATED_GDT725	NONE	shocthy#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	62ca52b7ba28650412f46ec327c3d2c3a9f47b8716f2f50940ca2bc9ceaeb791	1	0
G730-D079	soaiin#GLOBAL	soaiin	SEED_WHOLE	V13:SCOPED_RESIDUAL_HEAD_FORM	SEED_DRUG_HEAD__SEED_GRAIN_RIVAL	Samendrogenzubereitung	51	W2_PROVISIONAL_WORKING	V48-Quelle V13:SCOPED_RESIDUAL_HEAD_FORM mit Staerke NEW_V13_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 3 exakte ZL3b-Vorkommen auf 3 Seiten und 3 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	soaiin#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	1ab39431b587acf06e7822ebb3b0ccd168edd4f0dce7b6e064fead5a73a67177	1	0
G730-D080	sodaiin#GLOBAL	sodaiin	SEED_WHOLE	V13:SCOPED_RESIDUAL_HEAD_FORM|GDT728	SEED_DRUG_HEAD__SEED_GRAIN_RIVAL	Samendrogenzubereitung	51	W2_PROVISIONAL_WORKING	V48-Quelle V13:SCOPED_RESIDUAL_HEAD_FORM mit Staerke NEW_V13_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 3 exakte ZL3b-Vorkommen auf 3 Seiten und 3 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	sodaiin#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	79906c03d20dbd551f5489eebe36be2414193b1dddba07b5e11d6d8455a69f63	1	0
G730-D081	sodal#GLOBAL	sodal	SEED_WHOLE	GDT655:DAL_MEASURED_INPUT_QUANTITY	SEED_DRUG_HEAD__SEED_GRAIN_RIVAL	abgeteilte Samenportion I	40	W2_PROVISIONAL_WORKING	V48-Quelle GDT655:REVISE_DAL_MODEL mit Staerke EXACT_WHOLE_DAL_AL_CONSOLIDATION und Scope KNOWN_EXACT_WHOLE; 2 exakte ZL3b-Vorkommen auf 2 Seiten und 2 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	sodal#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	369f2555dd20b627f050834f87748bd617e84eea3fb8fa15a93a67a294d47093	1	0
G730-D082	sody#GLOBAL	sody	SEED_WHOLE	V13:SCOPED_RESIDUAL_HEAD_FORM	SEED_DRUG_HEAD__SEED_GRAIN_RIVAL	aufbereitete Samendroge	51	W2_PROVISIONAL_WORKING	V48-Quelle V13:SCOPED_RESIDUAL_HEAD_FORM mit Staerke NEW_V13_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 4 exakte ZL3b-Vorkommen auf 4 Seiten und 4 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	sody#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	1c60dd7fb5723ccb998da2e071237aa8946abde693d27e369ae6b313f9f87168	1	0
G730-D083	soiin#GLOBAL	soiin	SEED_WHOLE	V13:SCOPED_RESIDUAL_HEAD_FORM	SEED_DRUG_HEAD__SEED_GRAIN_RIVAL	Samendrogenzubereitung	61	W3_SOLID_WORKING_THEORY	V48-Quelle V13:SCOPED_RESIDUAL_HEAD_FORM mit Staerke NEW_V13_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 15 exakte ZL3b-Vorkommen auf 14 Seiten und 15 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	soiin#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	ca30a386b1d7b3651cbc8803f407297faa05cd56fc6c7fef9bbc5fb998e24168	1	0
G730-D084	sol#GLOBAL	sol	SEED_WHOLE	V13:SCOPED_CONCRETE_HEAD_FORM	SEED_DRUG_HEAD__SEED_GRAIN_RIVAL	Saatgut	61	W3_SOLID_WORKING_THEORY	V48-Quelle V13:SCOPED_CONCRETE_HEAD_FORM mit Staerke NEW_V12_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 57 exakte ZL3b-Vorkommen auf 37 Seiten und 57 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	sol#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	b86a88e5a10a2e87beaa7c25f2b0d010d130bd53a92f9cfd70ee3470ecf6b6ca	1	0
G730-D085	sshedy#GLOBAL	sshedy	SEED_WHOLE	V13:SCOPED_CONCRETE_HEAD_FORM	SEED_DRUG_HEAD__SEED_GRAIN_RIVAL	eingeweichte Samendroge	56	W2_PROVISIONAL_WORKING	V48-Quelle V13:SCOPED_CONCRETE_HEAD_FORM mit Staerke NEW_V12_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 6 exakte ZL3b-Vorkommen auf 6 Seiten und 6 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	sshedy#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	942d26b37f0ede22e7c6d5cb6c10a7961bf7be86d798116a1bde28dd88ce8020	1	0
G730-D086	tchcthy#GLOBAL	tchcthy	PLANT_WHOLE	V13:NESTED_COLD_DRY_CTH_PART	GLOBAL_NEUTRAL_PLANT_HEAD__HERBAL_SPECIFIC_RIVAL	lokal im Herbal Blattgut	15	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	V48-Quelle V13:NESTED_COLD_DRY_CTH_PART mit Staerke NEW_LOW_SINGLETON_DEFAULT und Scope KNOWN_CONTEXT_LICENSED; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; Quelle ist ausdruecklich LOW/EXPLORATORY; kein seitenuebergreifender Bedeutungsbeleg; Form-/Bedeutungsscope KNOWN_CONTEXT_LICENSED ist nicht global exakt	H0_NONE	NONE	KNOWN_CONTEXT_LICENSED	GLOBAL_V48_KNOWN_CONTEXT_LICENSED_NO_UNCONDITIONAL_EXPORT	0	NOT_EVALUATED_GDT725	NONE	tchcthy#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	4c758b1878a4db4e5eca660540ba317af0e9767269877f72dd220ca8702c00ac	1	0
