page	locus	kind	reader	model	source_text	literal_json	confidence
f75r	f75r.42	P	rf1b_clean	R_JOINT	dshedy qokedy qokeedy qoteey qotee y d r	"[""[dshedy]"", ""[qokedy]"", ""[qokeedy]"", ""[qoteey]"", ""[qotee]"", ""[y]"", ""[d]"", ""[r]""]"	C0_UNCONFIRMED
f75r	f75r.43	P	zl3b_clean	Q_JOINT	yshedy chekar oldy qokain chkar otar oldy	"[""[yshedy]"", ""[chekar]"", ""[oldy]"", ""Wasser?"", ""[chkar]"", ""[otar]"", ""[oldy]""]"	C0_UNCONFIRMED
f75r	f75r.43	P	zl3b_clean	R_JOINT	yshedy chekar oldy qokain chkar otar oldy	"[""[yshedy]"", ""[chekar]"", ""[oldy]"", ""Wasser?"", ""[chkar]"", ""[otar]"", ""[oldy]""]"	C0_UNCONFIRMED
f75r	f75r.43	P	it2a_clean	Q_JOINT	yshedy chekar oldy qokain chkar otar oldy	"[""[yshedy]"", ""[chekar]"", ""[oldy]"", ""Wasser?"", ""[chkar]"", ""[otar]"", ""[oldy]""]"	C0_UNCONFIRMED
f75r	f75r.43	P	it2a_clean	R_JOINT	yshedy chekar oldy qokain chkar otar oldy	"[""[yshedy]"", ""[chekar]"", ""[oldy]"", ""Wasser?"", ""[chkar]"", ""[otar]"", ""[oldy]""]"	C0_UNCONFIRMED
f75r	f75r.43	P	rf1b_clean	Q_JOINT	yshedy chekar oldy qokain chkar otar oldy	"[""[yshedy]"", ""[chekar]"", ""[oldy]"", ""Wasser?"", ""[chkar]"", ""[otar]"", ""[oldy]""]"	C0_UNCONFIRMED
f75r	f75r.43	P	rf1b_clean	R_JOINT	yshedy chekar oldy qokain chkar otar oldy	"[""[yshedy]"", ""[chekar]"", ""[oldy]"", ""Wasser?"", ""[chkar]"", ""[otar]"", ""[oldy]""]"	C0_UNCONFIRMED
f75r	f75r.44	P	zl3b_clean	Q_JOINT	dchedy sain okedy qokedy otedy okoldy otar otam olaiin ch dar dy	"[""[dchedy]"", ""[sain]"", ""[okedy]"", ""[qokedy]"", ""Quelle?"", ""[okoldy]"", ""[otar]"", ""[otam]"", ""[olaiin]"", ""[ch]"", ""[dar]"", ""[dy]""]"	C0_UNCONFIRMED
f75r	f75r.44	P	zl3b_clean	R_JOINT	dchedy sain okedy qokedy otedy okoldy otar otam olaiin ch dar dy	"[""[dchedy]"", ""[sain]"", ""[okedy]"", ""[qokedy]"", ""Quelle?"", ""[okoldy]"", ""[otar]"", ""[otam]"", ""[olaiin]"", ""[ch]"", ""[dar]"", ""[dy]""]"	C0_UNCONFIRMED
f75r	f75r.44	P	it2a_clean	Q_JOINT	dchedy sain okedy qokedy otedy okoldy otar otam olaiin chdar dy	"[""[dchedy]"", ""[sain]"", ""[okedy]"", ""[qokedy]"", ""Quelle?"", ""[okoldy]"", ""[otar]"", ""[otam]"", ""[olaiin]"", ""[chdar]"", ""[dy]""]"	C0_UNCONFIRMED
f75r	f75r.44	P	it2a_clean	R_JOINT	dchedy sain okedy qokedy otedy okoldy otar otam olaiin chdar dy	"[""[dchedy]"", ""[sain]"", ""[okedy]"", ""[qokedy]"", ""Quelle?"", ""[okoldy]"", ""[otar]"", ""[otam]"", ""[olaiin]"", ""[chdar]"", ""[dy]""]"	C0_UNCONFIRMED
f75r	f75r.44	P	rf1b_clean	Q_JOINT	dchedy sain oke y qoke y ote y okoldy otar otam olaiin ch dar dy	"[""[dchedy]"", ""[sain]"", ""[oke]"", ""[y]"", ""[qoke]"", ""[y]"", ""[ote]"", ""[y]"", ""[okoldy]"", ""[otar]"", ""[otam]"", ""[olaiin]"", ""[ch]"", ""[dar]"", ""[dy]""]"	C0_UNCONFIRMED
f75r	f75r.44	P	rf1b_clean	R_JOINT	dchedy sain oke y qoke y ote y okoldy otar otam olaiin ch dar dy	"[""[dchedy]"", ""[sain]"", ""[oke]"", ""[y]"", ""[qoke]"", ""[y]"", ""[ote]"", ""[y]"", ""[okoldy]"", ""[otar]"", ""[otam]"", ""[olaiin]"", ""[ch]"", ""[dar]"", ""[dy]""]"	C0_UNCONFIRMED
f75r	f75r.45	P	zl3b_clean	Q_JOINT	sshedy shckhy qokey okedy sarol oty otedy qotedy otedy okaiin	"[""[sshedy]"", ""[shckhy]"", ""[qokey]"", ""[okedy]"", ""[sarol]"", ""[oty]"", ""Quelle?"", ""[qotedy]"", ""Quelle?"", ""warm?""]"	C0_UNCONFIRMED
f75r	f75r.45	P	zl3b_clean	R_JOINT	sshedy shckhy qokey okedy sarol oty otedy qotedy otedy okaiin	"[""[sshedy]"", ""[shckhy]"", ""[qokey]"", ""[okedy]"", ""[sarol]"", ""[oty]"", ""Quelle?"", ""[qotedy]"", ""Quelle?"", ""dessen?""]"	C0_UNCONFIRMED
f75r	f75r.45	P	it2a_clean	Q_JOINT	sshedy shckhy qokey okedy sorol oty otedy qotedy otedy okaiin	"[""[sshedy]"", ""[shckhy]"", ""[qokey]"", ""[okedy]"", ""[sorol]"", ""[oty]"", ""Quelle?"", ""[qotedy]"", ""Quelle?"", ""warm?""]"	C0_UNCONFIRMED
f75r	f75r.45	P	it2a_clean	R_JOINT	sshedy shckhy qokey okedy sorol oty otedy qotedy otedy okaiin	"[""[sshedy]"", ""[shckhy]"", ""[qokey]"", ""[okedy]"", ""[sorol]"", ""[oty]"", ""Quelle?"", ""[qotedy]"", ""Quelle?"", ""dessen?""]"	C0_UNCONFIRMED
f75r	f75r.45	P	rf1b_clean	Q_JOINT	sshedy shckhy qokey okedy s rol oty otedy qote y otedy okaiin	"[""[sshedy]"", ""[shckhy]"", ""[qokey]"", ""[okedy]"", ""[s]"", ""[rol]"", ""[oty]"", ""Quelle?"", ""[qote]"", ""[y]"", ""Quelle?"", ""warm?""]"	C0_UNCONFIRMED
f75r	f75r.45	P	rf1b_clean	R_JOINT	sshedy shckhy qokey okedy s rol oty otedy qote y otedy okaiin	"[""[sshedy]"", ""[shckhy]"", ""[qokey]"", ""[okedy]"", ""[s]"", ""[rol]"", ""[oty]"", ""Quelle?"", ""[qote]"", ""[y]"", ""Quelle?"", ""dessen?""]"	C0_UNCONFIRMED
f75r	f75r.46	P	zl3b_clean	Q_JOINT	qokey qokedy sheol qokedy dain shedy otol chedy olor	"[""[qokey]"", ""[qokedy]"", ""[sheol]"", ""[qokedy]"", ""wenig?"", ""[shedy]"", ""[otol]"", ""[chedy]"", ""[olor]""]"	C0_UNCONFIRMED
f75r	f75r.46	P	zl3b_clean	R_JOINT	qokey qokedy sheol qokedy dain shedy otol chedy olor	"[""[qokey]"", ""[qokedy]"", ""[sheol]"", ""[qokedy]"", ""wenig?"", ""[shedy]"", ""[otol]"", ""[chedy]"", ""[olor]""]"	C0_UNCONFIRMED
f75r	f75r.46	P	it2a_clean	Q_JOINT	qokey qokedy sheol qokedy dain shedy otol chedy olor	"[""[qokey]"", ""[qokedy]"", ""[sheol]"", ""[qokedy]"", ""wenig?"", ""[shedy]"", ""[otol]"", ""[chedy]"", ""[olor]""]"	C0_UNCONFIRMED
f75r	f75r.46	P	it2a_clean	R_JOINT	qokey qokedy sheol qokedy dain shedy otol chedy olor	"[""[qokey]"", ""[qokedy]"", ""[sheol]"", ""[qokedy]"", ""wenig?"", ""[shedy]"", ""[otol]"", ""[chedy]"", ""[olor]""]"	C0_UNCONFIRMED
f75r	f75r.46	P	rf1b_clean	Q_JOINT	qokey qokedy sheol qokedy dain shedy tol che y olar	"[""[qokey]"", ""[qokedy]"", ""[sheol]"", ""[qokedy]"", ""wenig?"", ""[shedy]"", ""[tol]"", ""[che]"", ""[y]"", ""[olar]""]"	C0_UNCONFIRMED
f75r	f75r.46	P	rf1b_clean	R_JOINT	qokey qokedy sheol qokedy dain shedy tol che y olar	"[""[qokey]"", ""[qokedy]"", ""[sheol]"", ""[qokedy]"", ""wenig?"", ""[shedy]"", ""[tol]"", ""[che]"", ""[y]"", ""[olar]""]"	C0_UNCONFIRMED
f88r	f88r.15	L	zl3b_clean	Q_JOINT	okol	"[""Kraut?""]"	C0_UNCONFIRMED
f88r	f88r.15	L	zl3b_clean	R_JOINT	okol	"[""Pflanze?""]"	C0_UNCONFIRMED
f88r	f88r.15	L	it2a_clean	Q_JOINT	okol	"[""Kraut?""]"	C0_UNCONFIRMED
f88r	f88r.15	L	it2a_clean	R_JOINT	okol	"[""Pflanze?""]"	C0_UNCONFIRMED
f88r	f88r.15	L	rf1b_clean	Q_JOINT	okol	"[""Kraut?""]"	C0_UNCONFIRMED
f88r	f88r.15	L	rf1b_clean	R_JOINT	okol	"[""Pflanze?""]"	C0_UNCONFIRMED
f77r	f77r.3	L	zl3b_clean	Q_JOINT	otedy	"[""Quelle?""]"	C0_UNCONFIRMED
f77r	f77r.3	L	zl3b_clean	R_JOINT	otedy	"[""Quelle?""]"	C0_UNCONFIRMED
f77r	f77r.3	L	it2a_clean	Q_JOINT	otedy	"[""Quelle?""]"	C0_UNCONFIRMED
f77r	f77r.3	L	it2a_clean	R_JOINT	otedy	"[""Quelle?""]"	C0_UNCONFIRMED
f77r	f77r.3	L	rf1b_clean	Q_JOINT	otedy	"[""Quelle?""]"	C0_UNCONFIRMED
f77r	f77r.3	L	rf1b_clean	R_JOINT	otedy	"[""Quelle?""]"	C0_UNCONFIRMED
