calibration_id	page	locus	target_ordinal	target_surface	target_reader_exact	window_length	target_position_in_window	target_window_slot	known_surfaces	known_card_values_de	predicted_axes	actual_target_axes	known_union_axes	contrast_dimensions	all_reader_exact	frame_tier	minimum_whole_edit_distance	known_wholes_within_edit1	known_wholes_within_edit2	whole_form_bridge_tier	eva_window	overlapping_calibration_frames	any_axis_hit	full_prediction_subset_of_actual	opposition_contradiction	literal_identity_credit	component_export_credit
G748-C0124	f114v	f114v.17	6	okary	0	3	3	LAST	alchedy|chcphedy	alchedy=Rohdroge I bis zur Mittelstufe trocknen und fertigstellen || chcphedy=Arzneikompositum bis zur Mittelstufe trocknen und abschließen	DRY|MIDDLE_STAGE	HOT|END_STAGE	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE|MIDDLE_STAGE|END_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	6	0	0	B0_NO_WHOLE_FORM_BRIDGE	alchedy chcphedy okary	1	0	0	1	0	0
G748-C0125	f114v	f114v.30	11	rain	1	3	3	LAST	oteeo|teey	oteeo=zweiter Kaltansatz || teey=kalt am Ende des Grades	COLD	LEVEL_II	COLD|PREPARATION|PASS|END_STAGE	NONE	1	F2_TWO_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	oteeo teey rain	1	0	0	0	0	0
G748-C0126	f114v	f114v.4	5	chedar	0	3	1	FIRST	okeedy|qotedy	qotedy=kalt in der Mitte des Grades, abgeschlossen || okeedy=heißer Ansatz am Ende des Grades, abgeschlossen	END_STAGE	DRY|MIDDLE_STAGE	HOT|COLD|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	THERMAL|STAGE	0	F1_READER_VARIABLE_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	chedar qotedy okeedy	1	0	0	1	0	0
G748-C0127	f114v	f114v.4	7	okeedy	1	3	3	LAST	chedar|qotedy	chedar=abgemessene Trockenfraktion I, Mittelstufe || qotedy=kalt in der Mitte des Grades, abgeschlossen	MIDDLE_STAGE	HOT|END_STAGE	COLD|DRY|PART|CLOSE|MIDDLE_STAGE|END_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	chedar qotedy okeedy	1	0	0	1	0	0
G748-C0128	f115r	f115r.10	3	qokchey	1	3	1	FIRST	keedy|qokor	keedy=heiß am Ende des Grades, abgeschlossen || qokor=heiße Drogenportion	HOT	HOT|DRY|MIDDLE_STAGE	HOT|AMOUNT|MATERIAL|CLOSE|END_STAGE	NONE	1	F2_TWO_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokchey keedy qokor	1	1	1	0	0	0
G748-C0129	f115r	f115r.10	4	keedy	1	3	2	INNER	qokchey|qokor	qokchey=heiß und trocken in der Mitte des Grades || qokor=heiße Drogenportion	HOT	HOT|END_STAGE	HOT|DRY|AMOUNT|MATERIAL|MIDDLE_STAGE	NONE	1	F2_TWO_EXACT_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokchey keedy qokor	1	1	1	0	0	0
G748-C0130	f115r	f115r.10	5	qokor	1	3	3	LAST	keedy|qokchey	qokchey=heiß und trocken in der Mitte des Grades || keedy=heiß am Ende des Grades, abgeschlossen	HOT	HOT	HOT|DRY|CLOSE|MIDDLE_STAGE|END_STAGE	STAGE	1	F2_TWO_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokchey keedy qokor	1	1	1	0	0	0
G748-C0131	f115r	f115r.11	8	rain	1	4	1	FIRST	cheo|chkain|cho	cheo=trocken angesetzte Zubereitung || chkain=trocken-heiß, Stufe II || cho=Trockenansatz	DRY	LEVEL_II	HOT|DRY|PREPARATION|LEVEL_II	NONE	1	F4_THREE_DISTINCT_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	rain cheo chkain cho	2	0	0	0	0	0
G748-C0132	f115r	f115r.11	9	cheo	1	3	1	FIRST	chkain|cho	chkain=trocken-heiß, Stufe II || cho=Trockenansatz	DRY	DRY	HOT|DRY|PREPARATION|LEVEL_II	NONE	1	F2_TWO_EXACT_CARDS	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	cheo chkain cho	2	1	1	0	0	0
G748-C0133	f115r	f115r.11	10	chkain	1	3	2	INNER	cheo|cho	cheo=trocken angesetzte Zubereitung || cho=Trockenansatz	DRY	HOT|DRY|LEVEL_II	DRY|PREPARATION	NONE	1	F2_TWO_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	cheo chkain cho	1	1	1	0	0	0
G748-C0134	f115r	f115r.11	11	cho	1	3	3	LAST	cheo|chkain	cheo=trocken angesetzte Zubereitung || chkain=trocken-heiß, Stufe II	DRY	DRY	HOT|DRY|PREPARATION|LEVEL_II	NONE	1	F2_TWO_EXACT_CARDS	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	cheo chkain cho	1	1	1	0	0	0
G748-C0135	f115r	f115r.2	3	qokeeo	1	3	1	FIRST	qokeeor|qoky	qoky=heiß am Anfang des Grades || qokeeor=erhitze eine Portion vollständig	HOT	HOT|LEVEL_II	HOT|AMOUNT|PROCESS|BEGIN_STAGE|END_STAGE	STAGE	1	F2_TWO_EXACT_CARDS	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	qokeeo qoky qokeeor	1	1	1	0	0	0
G748-C0136	f115r	f115r.2	4	qoky	1	3	2	INNER	qokeeo|qokeeor	qokeeo=heißer Ansatz, Bindungsstufe II || qokeeor=erhitze eine Portion vollständig	HOT	HOT|BEGIN_STAGE	HOT|AMOUNT|PREPARATION|PROCESS|END_STAGE|LEVEL_II	NONE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokeeo qoky qokeeor	1	1	1	0	0	0
G748-C0137	f115r	f115r.2	5	qokeeor	1	3	3	LAST	qokeeo|qoky	qokeeo=heißer Ansatz, Bindungsstufe II || qoky=heiß am Anfang des Grades	HOT	HOT|END_STAGE	HOT|PREPARATION|BEGIN_STAGE|LEVEL_II	NONE	1	F2_TWO_EXACT_CARDS	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	qokeeo qoky qokeeor	1	1	1	0	0	0
G748-C0138	f115r	f115r.23	1	dchey	1	3	1	FIRST	keey|qokeod	keey=heiß am Ende des Grades || qokeod=heißen Auszug bereiten und abschließen	HOT	DRY|MIDDLE_STAGE	HOT|END_STAGE	NONE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	dchey keey qokeod	1	0	0	0	0	0
G748-C0139	f115r	f115r.5	2	chedar	1	3	1	FIRST	olkees|sheed	olkees=Charge vollständig erhitzten Drogenstoffs || sheed=Einweichung vollständig abgeschlossen	END_STAGE	DRY|MIDDLE_STAGE	HOT|MOIST|AMOUNT|MATERIAL|CLOSE|END_STAGE	NONE	1	F2_TWO_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	chedar olkees sheed	1	0	0	1	0	0
G748-C0140	f115r	f115r.5	5	qodain	1	4	3	INNER	olkees|qoteedy|sheed	olkees=Charge vollständig erhitzten Drogenstoffs || sheed=Einweichung vollständig abgeschlossen || qoteedy=kalt am Ende des Grades, abgeschlossen	END_STAGE	LEVEL_II	HOT|COLD|MOIST|AMOUNT|MATERIAL|CLOSE|END_STAGE	THERMAL	1	F4_THREE_DISTINCT_EXACT_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	olkees sheed qodain qoteedy	3	0	0	0	0	0
G748-C0141	f115r	f115r.6	1	cheo	0	3	1	FIRST	ckhdy|qotchdy	ckhdy=Arzneikompositum am Gradanfang, abgeschlossen || qotchdy=kalt und trocken am Anfang des Grades, abgeschlossen	BEGIN_STAGE|END_STAGE	DRY	COLD|DRY|PREPARATION|CLOSE|BEGIN_STAGE|END_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	cheo ckhdy qotchdy	1	0	0	0	0	0
G748-C0142	f115r	f115r.6	2	ckhdy	0	3	2	INNER	cheo|qotchdy	cheo=trocken angesetzte Zubereitung || qotchdy=kalt und trocken am Anfang des Grades, abgeschlossen	DRY	BEGIN_STAGE|END_STAGE	COLD|DRY|PREPARATION|CLOSE|BEGIN_STAGE|END_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	cheo ckhdy qotchdy	1	0	0	0	0	0
G748-C0143	f116r	f116r.12	8	otain	1	3	3	LAST	cheey|okeey	cheey=trocken am Ende des Grades || okeey=heißer Ansatz am Ende des Grades	END_STAGE	COLD|LEVEL_II	HOT|DRY|PREPARATION|END_STAGE	NONE	1	F2_TWO_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	cheey okeey otain	1	0	0	0	0	0
G748-C0144	f11r	f11r.7	3	cthy	1	3	3	LAST	okchol|qotchy	qotchy=kalt und trocken am Anfang des Grades || okchol=heißer Ansatz aus Trockengut	DRY	NONE	HOT|COLD|DRY|PREPARATION|BEGIN_STAGE	THERMAL	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	qotchy okchol cthy	1	0	0	0	0	0
G748-C0145	f11v	f11v.4	3	chyky	1	3	1	FIRST	dchy|qoky	dchy=eine Portion Trockendroge in Grundform || qoky=heiß am Anfang des Grades	BEGIN_STAGE	HOT|DRY|BEGIN_STAGE	HOT|DRY|AMOUNT|MATERIAL|BEGIN_STAGE	NONE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	chyky dchy qoky	1	1	1	0	0	0
G748-C0146	f11v	f11v.4	4	dchy	1	3	2	INNER	chyky|qoky	chyky=trocken-heiß, Grundstufe || qoky=heiß am Anfang des Grades	HOT|BEGIN_STAGE	DRY|BEGIN_STAGE	HOT|DRY|BEGIN_STAGE	NONE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	chyky dchy qoky	1	1	0	0	0	0
G748-C0147	f11v	f11v.4	5	qoky	1	3	3	LAST	chyky|dchy	chyky=trocken-heiß, Grundstufe || dchy=eine Portion Trockendroge in Grundform	DRY|BEGIN_STAGE	HOT|BEGIN_STAGE	HOT|DRY|AMOUNT|MATERIAL|BEGIN_STAGE	NONE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	chyky dchy qoky	1	1	0	0	0	0
G748-C0148	f13r	f13r.4	1	qodchy	1	3	1	FIRST	otchor|ytchy	ytchy=Eintrag: kalt-trockene Grundform || otchor=kalt-trockene Drogenportion im Ansatz	COLD|DRY	DRY	COLD|DRY|AMOUNT|MATERIAL|PREPARATION|BEGIN_STAGE	NONE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	qodchy ytchy otchor	1	1	0	0	0	0
G748-C0149	f13r	f13r.4	2	ytchy	1	3	2	INNER	otchor|qodchy	qodchy=eine Portion Trockendroge nehmen || otchor=kalt-trockene Drogenportion im Ansatz	DRY	COLD|DRY|BEGIN_STAGE	COLD|DRY|AMOUNT|MATERIAL|PREPARATION|PROCESS	NONE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	qodchy ytchy otchor	1	1	1	0	0	0
G748-C0150	f13r	f13r.4	3	otchor	1	3	3	LAST	qodchy|ytchy	qodchy=eine Portion Trockendroge nehmen || ytchy=Eintrag: kalt-trockene Grundform	DRY	COLD|DRY	COLD|DRY|AMOUNT|MATERIAL|PROCESS|BEGIN_STAGE	NONE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	qodchy ytchy otchor	1	1	1	0	0	0
G748-C0151	f13r	f13r.6	4	qotchol	1	3	1	FIRST	okchor|okchy	okchy=heiß-trockener Ansatz am Anfang des Grades || okchor=eine Portion heiß-trockene Droge im Ansatz	HOT|DRY	COLD|DRY	HOT|DRY|AMOUNT|MATERIAL|PREPARATION|BEGIN_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	qotchol okchy okchor	1	1	0	1	0	0
G748-C0152	f13r	f13r.6	5	okchy	1	3	2	INNER	okchor|qotchol	qotchol=Material: kalt und trocken || okchor=eine Portion heiß-trockene Droge im Ansatz	DRY	HOT|DRY|BEGIN_STAGE	HOT|COLD|DRY|AMOUNT|MATERIAL|PREPARATION	THERMAL	0	F1_READER_VARIABLE_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	qotchol okchy okchor	1	1	1	0	0	0
G748-C0153	f13r	f13r.6	6	okchor	0	3	3	LAST	okchy|qotchol	qotchol=Material: kalt und trocken || okchy=heiß-trockener Ansatz am Anfang des Grades	DRY	HOT|DRY	HOT|COLD|DRY|MATERIAL|PREPARATION|BEGIN_STAGE	THERMAL	0	F1_READER_VARIABLE_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	qotchol okchy okchor	1	1	1	0	0	0
G748-C0154	f13r	f13r.6	7	oiin	0	4	4	LAST	okchor|okchy|qotchol	qotchol=Material: kalt und trocken || okchy=heiß-trockener Ansatz am Anfang des Grades || okchor=eine Portion heiß-trockene Droge im Ansatz	DRY	NONE	HOT|COLD|DRY|AMOUNT|MATERIAL|PREPARATION|BEGIN_STAGE	THERMAL	0	F1_READER_VARIABLE_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	qotchol okchy okchor oiin	2	0	0	0	0	0
G748-C0155	f13v	f13v.2	5	cphol	1	3	2	INNER	choty|otchol	otchol=kalt-trockener Zubereitungsstoff || choty=kalter Trockenansatz	COLD|DRY	NONE	COLD|DRY|MATERIAL|PREPARATION	NONE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	otchol cphol choty	1	0	0	0	0	0
G748-C0156	f13v	f13v.4	6	oaiin	1	3	2	INNER	okos|okshy	okos=eine Charge Heißansatz || okshy=heiß-feuchter Ansatz am Anfang des Grades	HOT	NONE	HOT|MOIST|AMOUNT|PREPARATION|BEGIN_STAGE	NONE	1	F2_TWO_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	okos oaiin okshy	1	0	0	0	0	0
G748-C0157	f14v	f14v.5	3	okchor	1	3	1	FIRST	chky|qotchy	chky=getrocknete Droge leicht erhitzen || qotchy=kalt und trocken am Anfang des Grades	DRY	HOT|DRY	HOT|COLD|DRY|MATERIAL|PROCESS|BEGIN_STAGE	THERMAL	1	F2_TWO_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	okchor chky qotchy	1	1	1	0	0	0
G748-C0158	f14v	f14v.5	4	chky	1	3	2	INNER	okchor|qotchy	okchor=eine Portion heiß-trockene Droge im Ansatz || qotchy=kalt und trocken am Anfang des Grades	DRY	HOT|DRY	HOT|COLD|DRY|AMOUNT|MATERIAL|PREPARATION|BEGIN_STAGE	THERMAL	1	F2_TWO_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	okchor chky qotchy	1	1	1	0	0	0
G748-C0159	f14v	f14v.5	5	qotchy	1	3	3	LAST	chky|okchor	okchor=eine Portion heiß-trockene Droge im Ansatz || chky=getrocknete Droge leicht erhitzen	HOT|DRY	COLD|DRY|BEGIN_STAGE	HOT|DRY|AMOUNT|MATERIAL|PREPARATION|PROCESS	NONE	1	F2_TWO_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	okchor chky qotchy	1	1	0	1	0	0
G748-C0160	f14v	f14v.6	3	cthy	1	3	2	INNER	chokchy|choky	choky=heiß-trockene Zubereitung, Grundform || chokchy=Trockenansatz: heiß-trockene Grundform	HOT|DRY|BEGIN_STAGE	NONE	HOT|DRY|PREPARATION|BEGIN_STAGE	NONE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	choky cthy chokchy	1	0	0	0	0	0
G748-C0161	f14v	f14v.7	3	cho	0	4	3	INNER	kshy|oy|ty	oy=Ansatz in Grundform || kshy=heiß und feucht am Anfang des Grades || ty=kalt am Anfang des Grades	BEGIN_STAGE	DRY	HOT|COLD|MOIST|PREPARATION|BEGIN_STAGE	THERMAL	0	F1_READER_VARIABLE_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	oy kshy cho ty	3	0	0	0	0	0
G748-C0162	f15v	f15v.6	3	kaiin	1	3	3	LAST	choty|qotchey	qotchey=kalt und trocken in der Mitte des Grades || choty=kalter Trockenansatz	COLD|DRY	HOT|LEVEL_III	COLD|DRY|PREPARATION|MIDDLE_STAGE	NONE	1	F2_TWO_EXACT_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	qotchey choty kaiin	1	0	0	1	0	0
G748-C0163	f16r	f16r.11	2	qokol	1	3	1	FIRST	choty|okchy	choty=kalter Trockenansatz || okchy=heiß-trockener Ansatz am Anfang des Grades	DRY	HOT	HOT|COLD|DRY|PREPARATION|BEGIN_STAGE	THERMAL	0	F1_READER_VARIABLE_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokol choty okchy	1	0	0	0	0	0
G748-C0164	f16r	f16r.11	3	choty	0	3	2	INNER	okchy|qokol	qokol=erhitzen || okchy=heiß-trockener Ansatz am Anfang des Grades	HOT	COLD|DRY	HOT|DRY|PREPARATION|PROCESS|BEGIN_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokol choty okchy	1	0	0	1	0	0
G748-C0165	f16r	f16r.11	5	cthy	1	3	3	LAST	choty|okchy	choty=kalter Trockenansatz || okchy=heiß-trockener Ansatz am Anfang des Grades	DRY	NONE	HOT|COLD|DRY|PREPARATION|BEGIN_STAGE	THERMAL	0	F1_READER_VARIABLE_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	choty okchy cthy	1	0	0	0	0	0
G748-C0166	f17r	f17r.2	1	ydair	1	3	1	FIRST	choky|okshy	choky=heiß-trockene Zubereitung, Grundform || okshy=heiß-feuchter Ansatz am Anfang des Grades	HOT|BEGIN_STAGE	NONE	HOT|DRY|MOIST|PREPARATION|BEGIN_STAGE	MOISTURE	0	F1_READER_VARIABLE_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	ydair choky okshy	1	0	0	0	0	0
G748-C0167	f17v	f17v.15	2	cthy	1	3	1	FIRST	cheeky|cheo	cheeky=trocken am Gradende, dann heiß am Gradanfang || cheo=trocken angesetzte Zubereitung	DRY	NONE	HOT|DRY|PREPARATION|BEGIN_STAGE|END_STAGE	STAGE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	cthy cheeky cheo	1	0	0	0	0	0
G748-C0168	f17v	f17v.15	4	cheo	1	3	1	FIRST	oteol|otor	otor=kalte Drogenportion im Ansatz || oteol=Drogenstoff im Ansatz bis zur Mittelstufe abkühlen	COLD	DRY	COLD|AMOUNT|MATERIAL|PREPARATION|PROCESS|MIDDLE_STAGE	NONE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	cheo otor oteol	1	0	0	0	0	0
G748-C0169	f17v	f17v.15	5	otor	1	3	3	LAST	cheeky|cheo	cheeky=trocken am Gradende, dann heiß am Gradanfang || cheo=trocken angesetzte Zubereitung	DRY	COLD	HOT|DRY|PREPARATION|BEGIN_STAGE|END_STAGE	STAGE	1	F2_TWO_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	cheeky cheo otor	1	0	0	0	0	0
G748-C0170	f18v	f18v.3	1	orshy	0	4	1	FIRST	chkchy|qoky	qoky=heiß am Anfang des Grades || qoky=heiß am Anfang des Grades || chkchy=trocknen, erhitzen, erneut trocknen und abschließen	HOT	MOIST	HOT|DRY|PROCESS|BEGIN_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	orshy qoky qoky chkchy	1	0	0	0	0	0
G748-C0171	f18v	f18v.3	3	qoky	1	3	1	FIRST	chkchy|qokshy	chkchy=trocknen, erhitzen, erneut trocknen und abschließen || qokshy=heiß und feucht am Anfang des Grades	HOT	HOT|BEGIN_STAGE	HOT|DRY|MOIST|PROCESS|BEGIN_STAGE	MOISTURE	0	F1_READER_VARIABLE_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	qoky chkchy qokshy	1	1	1	0	0	0
G748-C0172	f18v	f18v.3	4	chkchy	1	4	3	INNER	qokshy|qoky	qoky=heiß am Anfang des Grades || qoky=heiß am Anfang des Grades || qokshy=heiß und feucht am Anfang des Grades	HOT|BEGIN_STAGE	HOT|DRY	HOT|MOIST|BEGIN_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	qoky qoky chkchy qokshy	2	1	0	0	0	0
G748-C0173	f18v	f18v.3	5	qokshy	0	4	4	LAST	chkchy|qoky	qoky=heiß am Anfang des Grades || qoky=heiß am Anfang des Grades || chkchy=trocknen, erhitzen, erneut trocknen und abschließen	HOT	HOT|MOIST|BEGIN_STAGE	HOT|DRY|PROCESS|BEGIN_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	qoky qoky chkchy qokshy	2	1	1	0	0	0
G748-C0174	f18v	f18v.5	6	daiir	1	3	3	LAST	kchy|qotchol	kchy=heiß und trocken am Anfang des Grades || qotchol=Material: kalt und trocken	DRY	NONE	HOT|COLD|DRY|MATERIAL|BEGIN_STAGE	THERMAL	1	F2_TWO_EXACT_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	kchy qotchol daiir	1	0	0	0	0	0
G748-C0175	f18v	f18v.7	2	dor	1	3	2	INNER	chod|ychol	ychol=trockne hiervon den Drogenstoff || chod=Trockenansatz abschließen	DRY	NONE	DRY|MATERIAL|PREPARATION	NONE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	ychol dor chod	1	0	0	0	0	0
G748-C0176	f19r	f19r.1	5	tchy	1	3	1	FIRST	qoky|qotchy	qotchy=kalt und trocken am Anfang des Grades || qoky=heiß am Anfang des Grades	BEGIN_STAGE	COLD|DRY|BEGIN_STAGE	HOT|COLD|DRY|BEGIN_STAGE	THERMAL	0	F1_READER_VARIABLE_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	tchy qotchy qoky	1	1	1	0	0	0
G748-C0177	f19r	f19r.1	6	qotchy	1	3	2	INNER	qoky|tchy	tchy=kalt und trocken am Anfang des Grades || qoky=heiß am Anfang des Grades	BEGIN_STAGE	COLD|DRY|BEGIN_STAGE	HOT|COLD|DRY|BEGIN_STAGE	THERMAL	0	F1_READER_VARIABLE_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	tchy qotchy qoky	1	1	1	0	0	0
G748-C0178	f19r	f19r.1	7	qoky	0	3	3	LAST	qotchy|tchy	tchy=kalt und trocken am Anfang des Grades || qotchy=kalt und trocken am Anfang des Grades	COLD|DRY|BEGIN_STAGE	HOT|BEGIN_STAGE	COLD|DRY|BEGIN_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	tchy qotchy qoky	1	1	0	1	0	0
G748-C0179	f19r	f19r.9	7	shdaiin	1	3	3	LAST	kchy|tchy	tchy=kalt und trocken am Anfang des Grades || kchy=heiß und trocken am Anfang des Grades	DRY|BEGIN_STAGE	NONE	HOT|COLD|DRY|BEGIN_STAGE	THERMAL	0	F1_READER_VARIABLE_CARDS	7	0	0	B0_NO_WHOLE_FORM_BRIDGE	tchy kchy shdaiin	1	0	0	0	0	0
G748-C0180	f19v	f19v.13	5	ytar	1	3	1	FIRST	ytaiin|ytchor	ytchor=kalt-trockene Portion dieser Droge || ytaiin=Eintrag: kalt, Stufe III	COLD	NONE	COLD|DRY|AMOUNT|MATERIAL|LEVEL_III	NONE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	ytar ytchor ytaiin	1	0	0	0	0	0
G748-C0181	f19v	f19v.8	3	qo	1	3	2	INNER	dchol|tchey	tchey=kalt und trocken in der Mitte des Grades || dchol=Maß trockenen Materials	DRY	NONE	COLD|DRY|AMOUNT|MATERIAL|MIDDLE_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	tchey qo dchol	1	0	0	0	0	0
G748-C0182	f20r	f20r.9	2	shody	1	3	1	FIRST	qokchey|qotchey	qotchey=kalt und trocken in der Mitte des Grades || qokchey=heiß und trocken in der Mitte des Grades	DRY|MIDDLE_STAGE	END_STAGE	HOT|COLD|DRY|MIDDLE_STAGE	THERMAL	1	F2_TWO_EXACT_CARDS	6	0	0	B0_NO_WHOLE_FORM_BRIDGE	shody qotchey qokchey	1	0	0	1	0	0
G748-C0183	f20v	f20v.3	2	sho	0	3	2	INNER	kchol|okchy	okchy=heiß-trockener Ansatz am Anfang des Grades || kchol=erhitztes Trockengut	HOT|DRY	MOIST	HOT|DRY|PREPARATION|BEGIN_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	okchy sho kchol	1	0	0	1	0	0
G748-C0184	f21r	f21r.10	8	ctheey	1	3	3	LAST	qotchol|ty	qotchol=Material: kalt und trocken || ty=kalt am Anfang des Grades	COLD	NONE	COLD|DRY|MATERIAL|BEGIN_STAGE	NONE	1	F2_TWO_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	qotchol ty ctheey	1	0	0	0	0	0
G748-C0185	f21r	f21r.8	3	otor	1	3	2	INNER	kshy|sheol	kshy=heiß und feucht am Anfang des Grades || sheol=feuchtes Material	MOIST	COLD	HOT|MOIST|MATERIAL|BEGIN_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	kshy otor sheol	1	0	0	0	0	0
G748-C0186	f21v	f21v.3	3	chotchy	1	3	1	FIRST	choty|tcho	tcho=Kalt-Trockenansatz || choty=kalter Trockenansatz	COLD|DRY	COLD|DRY|BEGIN_STAGE	COLD|DRY|PREPARATION	NONE	1	F2_TWO_EXACT_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	chotchy tcho choty	1	1	1	0	0	0
G748-C0187	f21v	f21v.3	4	tcho	1	3	2	INNER	chotchy|choty	chotchy=Trockenansatz aus kalt getrockneter Droge in Grundform || choty=kalter Trockenansatz	COLD|DRY	COLD|DRY	COLD|DRY|MATERIAL|PREPARATION|BEGIN_STAGE	NONE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	chotchy tcho choty	1	1	1	0	0	0
G748-C0188	f21v	f21v.3	5	choty	1	3	3	LAST	chotchy|tcho	chotchy=Trockenansatz aus kalt getrockneter Droge in Grundform || tcho=Kalt-Trockenansatz	COLD|DRY	COLD|DRY	COLD|DRY|MATERIAL|PREPARATION|BEGIN_STAGE	NONE	1	F2_TWO_EXACT_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	chotchy tcho choty	1	1	1	0	0	0
