evidence_id	page	physical_folio	locus	target_ordinal	target_position_in_window	target_window_slot	target_surface	target_reader_exact	target_source_before	target_render_before_de	target_axes_before	retired_literal_withheld	overlapping_predictive_frames	frame_ids	best_frame_id	best_frame_tier	best_window_length	best_known_card_count	best_known_surfaces	best_known_signed_offsets	minimum_whole_edit_distance	known_wholes_within_edit1	known_wholes_within_edit2	whole_form_bridge_tier	whole_form_bridge_weight	best_known_card_axes	best_known_card_values_de	predicted_axes_intersection_across_frames	predicted_axes_union_across_frames	best_predicted_axes	best_contrast_dimensions	gdt747_prior_axes	gdt747_prior_value_de	gdt747_prior_comparison	eva_window	working_prediction_de	literal_identity	confirmed_lexeme	component_export_credit
G748-E0349	f113v	f113	f113v.48	8	1	FIRST	kain	1	GDT734_WEAK_AXIS_TARGET	[heiß, Grad II; schwach]	HOT|LEVEL_II	0	1	G748-F01177	G748-F01177	F1_READER_VARIABLE_CARDS	3	2	lkaiin|qokeeedy	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	qokeeedy=HOT|LEVEL_III || lkaiin=LEVEL_III	qokeeedy=heißer Zustand, Bindungsstufe III || lkaiin=Skalarstufe III; Dimension offen	LEVEL_III	LEVEL_III	LEVEL_III	NONE	NONE	NONE	NO_GDT747_PRIOR	kain qokeeedy lkaiin	Stufe III; genaue Funktion und Identität offen	OPEN	0	0
G748-E0353	f113v	f113	f113v.9	3	1	FIRST	okaiin	1	GDT734_WEAK_AXIS_TARGET	[heiß, Grad III, im Ansatzrahmen; schwach]	HOT|PREPARATION|LEVEL_III	0	2	G748-F01186|G748-F01188	G748-F01188	F4_THREE_DISTINCT_EXACT_CARDS	4	3	checkhol|chokaiin|cholkaiin	1|2|3	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	chokaiin=HOT|DRY|PREPARATION|LEVEL_III || checkhol=DRY|MATERIAL|PREPARATION || cholkaiin=HOT|DRY	chokaiin=Trockenansatz, heiß auf Stufe III || checkhol=getrockneter Arzneikompositum-Grundstoff || cholkaiin=Trockengut, heiß im dritten Grad	DRY	DRY	DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	okaiin chokaiin checkhol cholkaiin	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0357	f114r	f114	f114r.17	9	2	INNER	qokchedy	1	GDT734_WEAK_AXIS_TARGET	[heiß und trocken in der Mitte des Grades, abgeschlossen; schwach]	HOT|DRY|CLOSE|MIDDLE_STAGE|END_STAGE	0	1	G748-F01198	G748-F01198	F1_READER_VARIABLE_CARDS	3	2	chckhd|otchedy	-1|1	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	otchedy=COLD|DRY|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE || chckhd=DRY|PREPARATION|CLOSE|END_STAGE	otchedy=kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen || chckhd=trockenes Arzneikompositum, abgeschlossen	DRY|END_STAGE	DRY|END_STAGE	DRY|END_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	otchedy qokchedy chckhd	trocken; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0360	f114r	f114	f114r.26	6	2	INNER	olkaiin	1	GDT734_WEAK_AXIS_TARGET	[heiß, Stufe III; schwach]	HOT|LEVEL_III	0	1	G748-F01212	G748-F01212	F2_TWO_EXACT_CARDS	3	2	okaiin|okar	-1|1	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	okar=HOT|PART|PREPARATION || okaiin=HOT|PREPARATION|LEVEL_III	okar=Anteil I des heißen Ansatzes || okaiin=heißer Ansatz, Grad III	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	okar olkaiin okaiin	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0367	f114r	f114	f114r.5	8	1	FIRST	chdol	1	OPEN_TARGET	[chdol:?]	NONE	0	1	G748-F01256	G748-F01256	F2_TWO_EXACT_CARDS	3	2	cho|kchedy	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	kchedy=HOT|DRY|CLOSE|MIDDLE_STAGE|END_STAGE || cho=DRY|PREPARATION	kchedy=heiß und trocken in der Mitte des Grades, abgeschlossen || cho=Trockenansatz	DRY	DRY	DRY	STAGE	NONE	NONE	NO_GDT747_PRIOR	chdol kchedy cho	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0374	f114v	f114	f114v.4	4	1	FIRST	qotedol	1	OPEN_TARGET	[qotedol:?]	NONE	0	1	G748-F01306	G748-F01306	F1_READER_VARIABLE_CARDS	3	2	chedar|qotedy	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	chedar=DRY|PART|MIDDLE_STAGE || qotedy=COLD|CLOSE|MIDDLE_STAGE|END_STAGE	chedar=abgemessene Trockenfraktion I, Mittelstufe || qotedy=kalt in der Mitte des Grades, abgeschlossen	MIDDLE_STAGE	MIDDLE_STAGE	MIDDLE_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	qotedol chedar qotedy	Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0377	f114v	f114	f114v.8	7	2	INNER	qoeedy	1	GDT734_WEAK_AXIS_TARGET	[nimm den vollständig fertiggestellten Ansatz; schwach]	PREPARATION|CLOSE|END_STAGE	0	1	G748-F01316	G748-F01316	F2_TWO_EXACT_CARDS	3	2	chedain|qotey	-1|1	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	chedain=DRY|AMOUNT|MATERIAL|MIDDLE_STAGE || qotey=COLD|MIDDLE_STAGE	chedain=zwei Portionen bis zur Mittelstufe getrockneter Droge || qotey=kalt in der Mitte des Grades	MIDDLE_STAGE	MIDDLE_STAGE	MIDDLE_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	chedain qoeedy qotey	Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0378	f115r	f115	f115r.1	9	1	FIRST	oechedy	0	GDT734_WEAK_AXIS_TARGET	[fertige, bis zur Mittelstufe getrocknete Masse; schwach]	DRY|CLOSE|MIDDLE_STAGE|END_STAGE	0	1	G748-F01322	G748-F01322	F1_READER_VARIABLE_CARDS	3	2	oteedy|qotchedy	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	oteedy=COLD|PREPARATION|END_STAGE || qotchedy=COLD|DRY|MIDDLE_STAGE	oteedy=kalter Ansatz am Ende des Grades || qotchedy=kalt-trockene Mittelstufe erreicht	COLD	COLD	COLD	STAGE	NONE	NONE	NO_GDT747_PRIOR	oechedy oteedy qotchedy	kalt/gekühlt; genaue Funktion und Identität offen	OPEN	0	0
G748-E0379	f115r	f115	f115r.10	2	1	FIRST	kechedy	1	OPEN_TARGET	[kechedy:?]	NONE	0	2	G748-F01323|G748-F01325	G748-F01325	F4_THREE_DISTINCT_EXACT_CARDS	4	3	keedy|qokchey|qokor	1|2|3	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	qokchey=HOT|DRY|MIDDLE_STAGE || keedy=HOT|CLOSE|END_STAGE || qokor=HOT|AMOUNT|MATERIAL	qokchey=heiß und trocken in der Mitte des Grades || keedy=heiß am Ende des Grades, abgeschlossen || qokor=heiße Drogenportion	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	kechedy qokchey keedy qokor	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0392	f115r	f115	f115r.38	2	1	FIRST	cheol	1	GDT734_WEAK_AXIS_TARGET	[trockener Drogenstoff; schwach]	DRY|MATERIAL	0	1	G748-F01369	G748-F01369	F1_READER_VARIABLE_CARDS	3	2	chot|qotchy	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	chot=COLD|DRY|PREPARATION || qotchy=COLD|DRY|BEGIN_STAGE	chot=abgekühlter Trockenansatz || qotchy=kalt und trocken am Anfang des Grades	COLD|DRY	COLD|DRY	COLD|DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	cheol chot qotchy	kalt/gekühlt; trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0393	f115r	f115	f115r.38	5	3	LAST	qokchy	1	GDT734_WEAK_AXIS_TARGET	[heiß und trocken am Anfang des Grades; schwach]	HOT|DRY|BEGIN_STAGE	0	1	G748-F01370	G748-F01370	F1_READER_VARIABLE_CARDS	3	2	chot|qotchy	-1|-2	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	chot=COLD|DRY|PREPARATION || qotchy=COLD|DRY|BEGIN_STAGE	chot=abgekühlter Trockenansatz || qotchy=kalt und trocken am Anfang des Grades	COLD|DRY	COLD|DRY	COLD|DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	chot qotchy qokchy	kalt/gekühlt; trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0396	f115r	f115	f115r.5	7	2	INNER	qokedy	0	GDT734_WEAK_AXIS_TARGET	[heiß in der Mitte des Grades, abgeschlossen; schwach]	HOT|CLOSE|MIDDLE_STAGE|END_STAGE	0	1	G748-F01381	G748-F01381	F1_READER_VARIABLE_CARDS	3	2	qokeed|qoteedy	-1|1	2	0	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	qoteedy=COLD|CLOSE|END_STAGE || qokeed=HOT|PROCESS|END_STAGE	qoteedy=kalt am Ende des Grades, abgeschlossen || qokeed=erhitze bis zur Endstufe und schließe ab	END_STAGE	END_STAGE	END_STAGE	THERMAL	NONE	NONE	NO_GDT747_PRIOR	qoteedy qokedy qokeed	End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0400	f115r	f115	f115r.7	4	2	INNER	chedy	0	GDT734_WEAK_AXIS_TARGET	[trocken in der Mitte des Grades, abgeschlossen; schwach]	DRY|CLOSE|MIDDLE_STAGE|END_STAGE	0	1	G748-F01389	G748-F01389	F1_READER_VARIABLE_CARDS	3	2	chedar|qotchy	-1|1	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	qotchy=COLD|DRY|BEGIN_STAGE || chedar=DRY|PART|MIDDLE_STAGE	qotchy=kalt und trocken am Anfang des Grades || chedar=abgemessene Trockenfraktion I, Mittelstufe	DRY	DRY	DRY	STAGE	NONE	NONE	NO_GDT747_PRIOR	qotchy chedy chedar	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0402	f115v	f115	f115v.18	1	1	FIRST	pchodain	1	WITHHELD_RETIRED_LITERAL_TARGET	[pchodain: zurückgehaltene Altidentität]	NONE	1	1	G748-F01398	G748-F01398	F2_TWO_EXACT_CARDS	3	2	choky|chotain	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	chotain=DRY|PREPARATION|LEVEL_II || choky=HOT|DRY|PREPARATION|BEGIN_STAGE	chotain=Trockenansatz auf Kühlstufe II || choky=heiß-trockene Zubereitung, Grundform	DRY	DRY	DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	pchodain chotain choky	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0405	f115v	f115	f115v.3	2	1	FIRST	qokchedy	0	GDT734_WEAK_AXIS_TARGET	[heiß und trocken in der Mitte des Grades, abgeschlossen; schwach]	HOT|DRY|CLOSE|MIDDLE_STAGE|END_STAGE	0	1	G748-F01403	G748-F01403	F1_READER_VARIABLE_CARDS	3	2	qokshedy|qotchey	1|2	1	1	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	qokshedy=HOT|MOIST|CLOSE|MIDDLE_STAGE|END_STAGE || qotchey=COLD|DRY|MIDDLE_STAGE	qokshedy=heiß und feucht in der Mitte des Grades, abgeschlossen || qotchey=kalt und trocken in der Mitte des Grades	MIDDLE_STAGE	MIDDLE_STAGE	MIDDLE_STAGE	THERMAL|MOISTURE|STAGE	NONE	NONE	NO_GDT747_PRIOR	qokchedy qokshedy qotchey	Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0413	f115v	f115	f115v.42	10	3	LAST	lkl	1	OPEN_TARGET	[lkl:?]	NONE	0	1	G748-F01423	G748-F01423	F2_TWO_EXACT_CARDS	3	2	lkar|qokchey	-1|-2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	qokchey=HOT|DRY|MIDDLE_STAGE || lkar=HOT|DRY	qokchey=heiß und trocken in der Mitte des Grades || lkar=Qualitätsstufe I im heiß/trocken-Feld	HOT|DRY	HOT|DRY	HOT|DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	qokchey lkar lkl	heiß/warm; trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0421	f116r	f116	f116r.13	5	3	INNER	shtey	0	OPEN_TARGET	[shtey:?]	NONE	0	3	G748-F01451|G748-F01452|G748-F01455	G748-F01455	F1_READER_VARIABLE_CARDS	4	3	chetain|okey|tey	-1|-2|1	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	tey=COLD|MIDDLE_STAGE || chetain=DRY|PROCESS|MIDDLE_STAGE|LEVEL_II || okey=HOT|PREPARATION|MIDDLE_STAGE	tey=kalt in der Mitte des Grades || chetain=bis Mittelstufe trocknen, dann auf Kühlstufe II bringen || okey=heißer Ansatz in der Mitte des Grades	MIDDLE_STAGE	MIDDLE_STAGE	MIDDLE_STAGE	THERMAL	NONE	NONE	NO_GDT747_PRIOR	tey chetain shtey okey	Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0425	f116r	f116	f116r.17	4	2	INNER	okeey	1	GDT734_WEAK_AXIS_TARGET	[heißer Ansatz am Ende des Grades; schwach]	HOT|PREPARATION|END_STAGE	0	1	G748-F01458	G748-F01458	F2_TWO_EXACT_CARDS	3	2	lain|qokeey	-1|1	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	qokeey=HOT|END_STAGE || lain=HOT|LEVEL_II	qokeey=heiß am Ende des Grades || lain=interner Heißgrad II	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	qokeey okeey lain	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0427	f116r	f116	f116r.24	10	3	LAST	chey	1	GDT734_WEAK_AXIS_TARGET	[trocken in der Mitte des Grades; schwach]	DRY|MIDDLE_STAGE	0	1	G748-F01463	G748-F01463	F2_TWO_EXACT_CARDS	3	2	kedy|okey	-1|-2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	okey=HOT|PREPARATION|MIDDLE_STAGE || kedy=HOT|CLOSE|MIDDLE_STAGE|END_STAGE	okey=heißer Ansatz in der Mitte des Grades || kedy=heiß in der Mitte des Grades, abgeschlossen	HOT|MIDDLE_STAGE	HOT|MIDDLE_STAGE	HOT|MIDDLE_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	okey kedy chey	heiß/warm; Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0429	f116r	f116	f116r.42	4	1	FIRST	qokain	1	GDT734_WEAK_AXIS_TARGET	[heiß, Grad II; schwach]	HOT|LEVEL_II	0	1	G748-F01479	G748-F01479	F2_TWO_EXACT_CARDS	3	2	shekain|shkain	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	shekain=HOT|MATERIAL|MIDDLE_STAGE|LEVEL_II || shkain=HOT|MATERIAL|LEVEL_II	shekain=bis zur Mittelstufe eingeweichte und auf Stufe II erhitzte Droge || shkain=eingeweichte und erhitzte Droge auf Stufe II	HOT|LEVEL_II	HOT|LEVEL_II	HOT|LEVEL_II	NONE	NONE	NONE	NO_GDT747_PRIOR	qokain shekain shkain	heiß/warm; Stufe II; genaue Funktion und Identität offen	OPEN	0	0
G748-E0434	f11r	f11	f11r.2	7	2	INNER	ytchoky	0	OPEN_TARGET	[ytchoky:?]	NONE	0	1	G748-F01496	G748-F01496	F1_READER_VARIABLE_CARDS	3	2	kchol|ytchy	-1|1	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	ytchy=COLD|DRY|BEGIN_STAGE || kchol=HOT|DRY	ytchy=Eintrag: kalt-trockene Grundform || kchol=erhitztes Trockengut	DRY	DRY	DRY	THERMAL	NONE	NONE	NO_GDT747_PRIOR	ytchy ytchoky kchol	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0435	f11r	f11	f11r.4	2	2	INNER	chy	1	GDT734_WEAK_AXIS_TARGET	[trocken am Anfang des Grades; schwach]	DRY|BEGIN_STAGE	0	1	G748-F01501	G748-F01501	F2_TWO_EXACT_CARDS	3	2	dchol|kchy	-1|1	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	dchol=DRY|AMOUNT|MATERIAL || kchy=HOT|DRY|BEGIN_STAGE	dchol=Maß trockenen Materials || kchy=heiß und trocken am Anfang des Grades	DRY	DRY	DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	dchol chy kchy	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0442	f13r	f13	f13r.3	8	1	FIRST	ytshy	1	OPEN_TARGET	[ytshy:?]	NONE	0	1	G748-F01520	G748-F01520	F2_TWO_EXACT_CARDS	3	2	kchy|ykchy	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	ykchy=HOT|DRY|BEGIN_STAGE || kchy=HOT|DRY|BEGIN_STAGE	ykchy=Eintrag: heiß-trocken am Gradanfang || kchy=heiß und trocken am Anfang des Grades	HOT|DRY|BEGIN_STAGE	HOT|DRY|BEGIN_STAGE	HOT|DRY|BEGIN_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	ytshy ykchy kchy	heiß/warm; trocken; Anfangs-/Grundstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0460	f16v	f16	f16v.2	2	1	FIRST	y	1	OPEN_TARGET	[y:?]	NONE	0	1	G748-F01620	G748-F01620	F2_TWO_EXACT_CARDS	3	2	chokchy|ky	1|2	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	ky=HOT|BEGIN_STAGE || chokchy=HOT|DRY|PREPARATION|BEGIN_STAGE	ky=heiß am Anfang des Grades || chokchy=Trockenansatz: heiß-trockene Grundform	HOT|BEGIN_STAGE	HOT|BEGIN_STAGE	HOT|BEGIN_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	y ky chokchy	heiß/warm; Anfangs-/Grundstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0468	f17v	f17	f17v.9	2	2	INNER	shol	1	GDT734_WEAK_AXIS_TARGET	[feucht; nominal feuchtes Gut/Material; schwach]	MOIST|MATERIAL	0	1	G748-F01656	G748-F01656	F2_TWO_EXACT_CARDS	3	2	kchol|ycheol	-1|1	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	ycheol=DRY|MATERIAL || kchol=HOT|DRY	ycheol=trockener Drogenstoff dieser Droge || kchol=erhitztes Trockengut	DRY	DRY	DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	ycheol shol kchol	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0473	f18v	f18	f18v.3	6	4	LAST	qokam	1	GDT734_WEAK_AXIS_TARGET	[nimm ein Maß und erhitze es; schwach]	HOT|AMOUNT|PROCESS	0	2	G748-F01666|G748-F01667	G748-F01667	F1_READER_VARIABLE_CARDS	4	3	chkchy|qokshy|qoky	-1|-2|-3	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	qoky=HOT|BEGIN_STAGE || chkchy=HOT|DRY|PROCESS || qokshy=HOT|MOIST|BEGIN_STAGE	qoky=heiß am Anfang des Grades || chkchy=trocknen, erhitzen, erneut trocknen und abschließen || qokshy=heiß und feucht am Anfang des Grades	HOT	HOT	HOT	MOISTURE	NONE	NONE	NO_GDT747_PRIOR	qoky chkchy qokshy qokam	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0475	f18v	f18	f18v.9	3	3	LAST	qokchy	1	GDT734_WEAK_AXIS_TARGET	[heiß und trocken am Anfang des Grades; schwach]	HOT|DRY|BEGIN_STAGE	0	1	G748-F01677	G748-F01677	F2_TWO_EXACT_CARDS	3	2	okchor|qotchy	-1|-2	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	okchor=HOT|DRY|AMOUNT|MATERIAL|PREPARATION || qotchy=COLD|DRY|BEGIN_STAGE	okchor=eine Portion heiß-trockene Droge im Ansatz || qotchy=kalt und trocken am Anfang des Grades	DRY	DRY	DRY	THERMAL	NONE	NONE	NO_GDT747_PRIOR	okchor qotchy qokchy	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0479	f19r	f19	f19r.5	1	1	FIRST	otchy	1	GDT734_WEAK_AXIS_TARGET	[kalt-trockener Ansatz am Anfang des Grades; schwach]	COLD|DRY|PREPARATION|BEGIN_STAGE	0	1	G748-F01688	G748-F01688	F2_TWO_EXACT_CARDS	3	2	qoky|tchy	1|2	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	tchy=COLD|DRY|BEGIN_STAGE || qoky=HOT|BEGIN_STAGE	tchy=kalt und trocken am Anfang des Grades || qoky=heiß am Anfang des Grades	BEGIN_STAGE	BEGIN_STAGE	BEGIN_STAGE	THERMAL	NONE	NONE	NO_GDT747_PRIOR	otchy tchy qoky	Anfangs-/Grundstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0482	f19v	f19	f19v.14	3	3	LAST	cthol	1	WITHHELD_RETIRED_LITERAL_TARGET	[cthol: zurückgehaltene Altidentität]	NONE	1	1	G748-F01703	G748-F01703	F1_READER_VARIABLE_CARDS	3	2	cheaiin|otchol	-1|-2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	otchol=COLD|DRY|MATERIAL|PREPARATION || cheaiin=DRY	otchol=kalt-trockener Zubereitungsstoff || cheaiin=trocken im dritten Grad	DRY	DRY	DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	otchol cheaiin cthol	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0486	f20r	f20	f20r.12	4	1	FIRST	otchy	1	GDT734_WEAK_AXIS_TARGET	[kalt-trockener Ansatz am Anfang des Grades; schwach]	COLD|DRY|PREPARATION|BEGIN_STAGE	0	1	G748-F01718	G748-F01718	F2_TWO_EXACT_CARDS	3	2	qoteey|tchy	1|2	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	tchy=COLD|DRY|BEGIN_STAGE || qoteey=COLD|END_STAGE	tchy=kalt und trocken am Anfang des Grades || qoteey=kalt am Ende des Grades	COLD	COLD	COLD	STAGE	NONE	NONE	NO_GDT747_PRIOR	otchy tchy qoteey	kalt/gekühlt; genaue Funktion und Identität offen	OPEN	0	0
G748-E0491	f21r	f21	f21r.10	3	2	INNER	chy	0	GDT734_WEAK_AXIS_TARGET	[trocken am Anfang des Grades; schwach]	DRY|BEGIN_STAGE	0	1	G748-F01747	G748-F01747	F1_READER_VARIABLE_CARDS	3	2	keor|ky	-1|1	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	keor=HOT|AMOUNT|MATERIAL || ky=HOT|BEGIN_STAGE	keor=heiße Drogenportion || ky=heiß am Anfang des Grades	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	keor chy ky	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0497	f21v	f21	f21v.2	5	2	INNER	qokchy	1	GDT734_WEAK_AXIS_TARGET	[heiß und trocken am Anfang des Grades; schwach]	HOT|DRY|BEGIN_STAGE	0	3	G748-F01765|G748-F01766|G748-F01768	G748-F01768	F4_THREE_DISTINCT_EXACT_CARDS	4	3	choty|qotchy|tchol	-1|1|2	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	qotchy=COLD|DRY|BEGIN_STAGE || choty=COLD|DRY|PREPARATION || tchol=COLD|DRY|MATERIAL	qotchy=kalt und trocken am Anfang des Grades || choty=kalter Trockenansatz || tchol=kalt-trockenes Drogenmaterial	COLD|DRY	COLD|DRY	COLD|DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	qotchy qokchy choty tchol	kalt/gekühlt; trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0500	f21v	f21	f21v.3	6	3	INNER	chor	1	WITHHELD_RETIRED_LITERAL_TARGET	[chor: zurückgehaltene Altidentität]	NONE	1	4	G748-F01771|G748-F01772|G748-F01775|G748-F01776	G748-F01776	F4_THREE_DISTINCT_EXACT_CARDS	4	3	choty|qotol|tcho	-1|-2|1	2	0	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	tcho=COLD|DRY|PREPARATION || choty=COLD|DRY|PREPARATION || qotol=COLD|MATERIAL	tcho=Kalt-Trockenansatz || choty=kalter Trockenansatz || qotol=kaltes Material	COLD	COLD|DRY	COLD	NONE	NONE	NONE	NO_GDT747_PRIOR	tcho choty chor qotol	kalt/gekühlt; genaue Funktion und Identität offen	OPEN	0	0
G748-E0502	f22v	f22	f22v.1	3	1	FIRST	oky	1	GDT734_WEAK_AXIS_TARGET	[heißer Ansatz am Anfang des Grades; schwach]	HOT|PREPARATION|BEGIN_STAGE	0	1	G748-F01789	G748-F01789	F2_TWO_EXACT_CARDS	3	2	otdy|tchy	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	tchy=COLD|DRY|BEGIN_STAGE || otdy=COLD|PREPARATION|CLOSE|BEGIN_STAGE|END_STAGE	tchy=kalt und trocken am Anfang des Grades || otdy=kalter Ansatz am Anfang des Grades, abgeschlossen	COLD|BEGIN_STAGE	COLD|BEGIN_STAGE	COLD|BEGIN_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	oky tchy otdy	kalt/gekühlt; Anfangs-/Grundstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0505	f22v	f22	f22v.4	4	1	FIRST	saiin	1	WITHHELD_RETIRED_LITERAL_TARGET	[saiin: zurückgehaltene Altidentität]	NONE	1	1	G748-F01799	G748-F01799	F2_TWO_EXACT_CARDS	3	2	odaiin|ytaiin	1|2	2	0	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	odaiin=PREPARATION|LEVEL_III || ytaiin=COLD|LEVEL_III	odaiin=Zubereitung, Wertstufe III || ytaiin=Eintrag: kalt, Stufe III	LEVEL_III	LEVEL_III	LEVEL_III	NONE	NONE	NONE	NO_GDT747_PRIOR	saiin odaiin ytaiin	Stufe III; genaue Funktion und Identität offen	OPEN	0	0
G748-E0515	f27r	f27	f27r.9	5	2	INNER	oty	1	GDT734_WEAK_AXIS_TARGET	[eine kalte Zubereitung auf Anfangsstufe; schwach]	COLD|PREPARATION|BEGIN_STAGE	0	1	G748-F01850	G748-F01850	F1_READER_VARIABLE_CARDS	3	2	chol|chy	-1|1	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	chol=DRY || chy=DRY|BEGIN_STAGE	chol=trocken || chy=trocken am Anfang des Grades	DRY	DRY	DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	chol oty chy	trocken; genaue Funktion und Identität offen	OPEN	0	0
