evidence_id	page	physical_folio	locus	target_ordinal	target_position_in_window	target_window_slot	target_surface	target_reader_exact	target_source_before	target_render_before_de	target_axes_before	retired_literal_withheld	overlapping_predictive_frames	frame_ids	best_frame_id	best_frame_tier	best_window_length	best_known_card_count	best_known_surfaces	best_known_signed_offsets	minimum_whole_edit_distance	known_wholes_within_edit1	known_wholes_within_edit2	whole_form_bridge_tier	whole_form_bridge_weight	best_known_card_axes	best_known_card_values_de	predicted_axes_intersection_across_frames	predicted_axes_union_across_frames	best_predicted_axes	best_contrast_dimensions	gdt747_prior_axes	gdt747_prior_value_de	gdt747_prior_comparison	eva_window	working_prediction_de	literal_identity	confirmed_lexeme	component_export_credit
G748-E0560	f35r	f35	f35r.14	6	3	LAST	daiin	1	GDT734_WEAK_AXIS_TARGET	[Menge/Portion III; schwach]	AMOUNT	0	1	G748-F01998	G748-F01998	F2_TWO_EXACT_CARDS	3	2	otchor|qotchy	-1|-2	6	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qotchy=COLD|DRY|BEGIN_STAGE || otchor=COLD|DRY|AMOUNT|MATERIAL|PREPARATION	qotchy=kalt und trocken am Anfang des Grades || otchor=kalt-trockene Drogenportion im Ansatz	COLD|DRY	COLD|DRY	COLD|DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	qotchy otchor daiin	kalt/gekühlt; trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0561	f35r	f35	f35r.3	2	2	INNER	cthey	1	WITHHELD_RETIRED_LITERAL_TARGET	[cthey: zurückgehaltene Altidentität]	NONE	1	1	G748-F02001	G748-F02001	F2_TWO_EXACT_CARDS	3	2	dchaiin|qotchey	-1|1	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	dchaiin=DRY|MATERIAL|LEVEL_III || qotchey=COLD|DRY|MIDDLE_STAGE	dchaiin=abgemessene Trockendroge, Grad III || qotchey=kalt und trocken in der Mitte des Grades	DRY	DRY	DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	dchaiin cthey qotchey	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0562	f35r	f35	f35r.7	1	1	FIRST	shosaiin	1	WITHHELD_RETIRED_LITERAL_TARGET	[shosaiin: zurückgehaltene Altidentität]	NONE	1	1	G748-F02004	G748-F02004	F2_TWO_EXACT_CARDS	3	2	choky|tchor	1|2	6	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	tchor=COLD|DRY|AMOUNT|MATERIAL || choky=HOT|DRY|PREPARATION|BEGIN_STAGE	tchor=kalt-trockene Drogenportion || choky=heiß-trockene Zubereitung, Grundform	DRY	DRY	DRY	THERMAL	NONE	NONE	NO_GDT747_PRIOR	shosaiin tchor choky	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0563	f35r	f35	f35r.8	4	4	LAST	daiin	1	GDT734_WEAK_AXIS_TARGET	[Grad-/Maßwert III; schwach]	AMOUNT|LEVEL_III	0	2	G748-F02005|G748-F02006	G748-F02006	F1_READER_VARIABLE_CARDS	4	3	kaiin|ky|qokeey	-1|-2|-3	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	qokeey=HOT|END_STAGE || ky=HOT|BEGIN_STAGE || kaiin=HOT|LEVEL_III	qokeey=heiß am Ende des Grades || ky=heiß am Anfang des Grades || kaiin=heiß, Grad III	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	qokeey ky kaiin daiin	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0564	f35v	f35	f35v.15	2	2	INNER	cheol	1	GDT734_WEAK_AXIS_TARGET	[trockener Drogenstoff; schwach]	DRY|MATERIAL	0	1	G748-F02007	G748-F02007	F2_TWO_EXACT_CARDS	3	2	okchy|ykol	-1|1	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	ykol=HOT|MATERIAL|PROCESS || okchy=HOT|DRY|PREPARATION|BEGIN_STAGE	ykol=erhitze hiervon den Drogenstoff || okchy=heiß-trockener Ansatz am Anfang des Grades	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	ykol cheol okchy	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0565	f35v	f35	f35v.17	2	1	FIRST	dain	1	GDT734_WEAK_AXIS_TARGET	[Grad-/Maßwert II; schwach]	AMOUNT|LEVEL_II	0	1	G748-F02008	G748-F02008	F2_TWO_EXACT_CARDS	3	2	chkaly|choly	1|2	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	chkaly=HOT|DRY|MATERIAL|PROCESS || choly=DRY	chkaly=Rohdroge I leicht trocknen und erhitzen || choly=Trockenrückstand	DRY	DRY	DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	dain chkaly choly	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0566	f35v	f35	f35v.2	2	2	INNER	o	0	GDT734_WEAK_AXIS_TARGET	[kalt-trockener Ansatz in der Mitte des Grades; schwach]	COLD|DRY|PREPARATION|MIDDLE_STAGE	0	3	G748-F02009|G748-F02010|G748-F02012	G748-F02012	F1_READER_VARIABLE_CARDS	4	3	kchor|qotchy|tchey	-1|1|2	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qotchy=COLD|DRY|BEGIN_STAGE || tchey=COLD|DRY|MIDDLE_STAGE || kchor=HOT|DRY|AMOUNT|MATERIAL	qotchy=kalt und trocken am Anfang des Grades || tchey=kalt und trocken in der Mitte des Grades || kchor=Drogenportion, heiß-trocken	DRY	COLD|DRY	DRY	THERMAL|STAGE	NONE	NONE	NO_GDT747_PRIOR	qotchy o tchey kchor	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0567	f35v	f35	f35v.2	5	3	LAST	yty	1	OPEN_TARGET	[yty:?]	NONE	0	1	G748-F02011	G748-F02011	F1_READER_VARIABLE_CARDS	3	2	kchor|tchey	-1|-2	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	tchey=COLD|DRY|MIDDLE_STAGE || kchor=HOT|DRY|AMOUNT|MATERIAL	tchey=kalt und trocken in der Mitte des Grades || kchor=Drogenportion, heiß-trocken	DRY	DRY	DRY	THERMAL	NONE	NONE	NO_GDT747_PRIOR	tchey kchor yty	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0568	f35v	f35	f35v.3	1	1	FIRST	dchor	1	WITHHELD_RETIRED_LITERAL_TARGET	[dchor: zurückgehaltene Altidentität]	NONE	1	1	G748-F02013	G748-F02013	F2_TWO_EXACT_CARDS	3	2	choty|chyty	1|2	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	choty=COLD|DRY|PREPARATION || chyty=DRY|PROCESS	choty=kalter Trockenansatz || chyty=nach dem Trocknen leicht kühlen	DRY	DRY	DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	dchor choty chyty	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0569	f35v	f35	f35v.3	4	3	LAST	daiin	1	GDT734_WEAK_AXIS_TARGET	[Grad-/Maßwert III; schwach]	AMOUNT|LEVEL_III	0	1	G748-F02014	G748-F02014	F2_TWO_EXACT_CARDS	3	2	choty|chyty	-1|-2	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	choty=COLD|DRY|PREPARATION || chyty=DRY|PROCESS	choty=kalter Trockenansatz || chyty=nach dem Trocknen leicht kühlen	DRY	DRY	DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	choty chyty daiin	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0570	f35v	f35	f35v.7	3	3	LAST	shol	1	GDT734_WEAK_AXIS_TARGET	[feucht; nominal feuchtes Gut/Material; schwach]	MOIST|MATERIAL	0	1	G748-F02015	G748-F02015	F1_READER_VARIABLE_CARDS	3	2	tcho|tchor	-1|-2	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	tcho=COLD|DRY|PREPARATION || tchor=COLD|DRY|AMOUNT|MATERIAL	tcho=Kalt-Trockenansatz || tchor=kalt-trockene Drogenportion	COLD|DRY	COLD|DRY	COLD|DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	tcho tchor shol	kalt/gekühlt; trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0571	f35v	f35	f35v.8	5	4	LAST	dchold	0	GDT734_WEAK_AXIS_TARGET	[getrockneten Drogenstoff abmessen und abschließen; schwach]	DRY|AMOUNT|MATERIAL|PROCESS	0	2	G748-F02018|G748-F02019	G748-F02019	F1_READER_VARIABLE_CARDS	4	3	cho|chotchy|tchor	-1|-2|-3	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	tchor=COLD|DRY|AMOUNT|MATERIAL || cho=DRY|PREPARATION || chotchy=COLD|DRY|MATERIAL|PREPARATION|BEGIN_STAGE	tchor=kalt-trockene Drogenportion || cho=Trockenansatz || chotchy=Trockenansatz aus kalt getrockneter Droge in Grundform	DRY	DRY	DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	tchor cho chotchy dchold	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0572	f36r	f36	f36r.3	3	3	LAST	daiin	1	GDT734_WEAK_AXIS_TARGET	[Grad-/Maßwert III; schwach]	AMOUNT|LEVEL_III	0	1	G748-F02025	G748-F02025	F2_TWO_EXACT_CARDS	3	2	qotchy|tchy	-1|-2	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qotchy=COLD|DRY|BEGIN_STAGE || tchy=COLD|DRY|BEGIN_STAGE	qotchy=kalt und trocken am Anfang des Grades || tchy=kalt und trocken am Anfang des Grades	COLD|DRY|BEGIN_STAGE	COLD|DRY|BEGIN_STAGE	COLD|DRY|BEGIN_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	qotchy tchy daiin	kalt/gekühlt; trocken; Anfangs-/Grundstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0573	f36v	f36	f36v.4	2	1	FIRST	y	0	OPEN_TARGET	[y:?]	NONE	0	1	G748-F02034	G748-F02034	F1_READER_VARIABLE_CARDS	3	2	ky|ty	1|2	1	2	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	ky=HOT|BEGIN_STAGE || ty=COLD|BEGIN_STAGE	ky=heiß am Anfang des Grades || ty=kalt am Anfang des Grades	BEGIN_STAGE	BEGIN_STAGE	BEGIN_STAGE	THERMAL	NONE	NONE	NO_GDT747_PRIOR	y ky ty	Anfangs-/Grundstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0574	f36v	f36	f36v.4	5	3	LAST	dy	0	GDT734_WEAK_AXIS_TARGET	[Qualitäts-/Wertfeld geschlossen; schwach]	CLOSE	0	1	G748-F02035	G748-F02035	F1_READER_VARIABLE_CARDS	3	2	ky|ty	-1|-2	1	2	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	ky=HOT|BEGIN_STAGE || ty=COLD|BEGIN_STAGE	ky=heiß am Anfang des Grades || ty=kalt am Anfang des Grades	BEGIN_STAGE	BEGIN_STAGE	BEGIN_STAGE	THERMAL	NONE	NONE	NO_GDT747_PRIOR	ky ty dy	Anfangs-/Grundstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0575	f36v	f36	f36v.7	4	4	LAST	o	0	GDT734_WEAK_AXIS_TARGET	[Ansatz mit s; schwach]	PREPARATION	0	2	G748-F02037|G748-F02038	G748-F02038	F1_READER_VARIABLE_CARDS	4	3	keol|okchor|qoky	-1|-2|-3	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qoky=HOT|BEGIN_STAGE || keol=HOT|MATERIAL || okchor=HOT|DRY|AMOUNT|MATERIAL|PREPARATION	qoky=heiß am Anfang des Grades || keol=heißer Drogenstoff || okchor=eine Portion heiß-trockene Droge im Ansatz	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	qoky keol okchor o	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0576	f37v	f37	f37v.16	2	2	INNER	daiin	1	GDT734_WEAK_AXIS_TARGET	[Menge/Portion III; schwach]	AMOUNT	0	1	G748-F02044	G748-F02044	F2_TWO_EXACT_CARDS	3	2	chotaiin|qotor	-1|1	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qotor=COLD|AMOUNT|MATERIAL || chotaiin=COLD|DRY|PREPARATION|LEVEL_III	qotor=kalte Drogenportion || chotaiin=trockene Zubereitung: kalt, Grad III	COLD	COLD	COLD	NONE	NONE	NONE	NO_GDT747_PRIOR	qotor daiin chotaiin	kalt/gekühlt; genaue Funktion und Identität offen	OPEN	0	0
G748-E0577	f37v	f37	f37v.8	4	3	LAST	daiin	1	GDT734_WEAK_AXIS_TARGET	[Grad-/Maßwert III; schwach]	AMOUNT|LEVEL_III	0	1	G748-F02047	G748-F02047	F2_TWO_EXACT_CARDS	3	2	chetchy|choiin	-1|-2	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	choiin=DRY|PREPARATION || chetchy=COLD|DRY|MATERIAL|BEGIN_STAGE	choiin=trockene Zubereitungsform III || chetchy=getrocknete Droge; kalt-trocken, Grundform	DRY	DRY	DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	choiin chetchy daiin	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0578	f38v	f38	f38v.3	3	3	INNER	daiin	1	GDT734_WEAK_AXIS_TARGET	[Menge/Portion III; schwach]	AMOUNT	0	3	G748-F02060|G748-F02061|G748-F02062	G748-F02062	F4_THREE_DISTINCT_EXACT_CARDS	4	3	keor|okey|qokeey	-1|-2|1	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qokeey=HOT|END_STAGE || keor=HOT|AMOUNT|MATERIAL || okey=HOT|PREPARATION|MIDDLE_STAGE	qokeey=heiß am Ende des Grades || keor=heiße Drogenportion || okey=heißer Ansatz in der Mitte des Grades	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	qokeey keor daiin okey	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0579	f38v	f38	f38v.4	7	3	LAST	oky	1	GDT734_WEAK_AXIS_TARGET	[heißer Ansatz am Anfang des Grades; schwach]	HOT|PREPARATION|BEGIN_STAGE	0	1	G748-F02064	G748-F02064	F2_TWO_EXACT_CARDS	3	2	chotey|tody	-1|-2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	chotey=COLD|DRY|PREPARATION|PROCESS|MIDDLE_STAGE || tody=COLD|PREPARATION|CLOSE|END_STAGE	chotey=Trockenansatz bis zur Mittelstufe abkühlen und abschließen || tody=kalten Ansatz fertigstellen	COLD	COLD	COLD	STAGE	NONE	NONE	NO_GDT747_PRIOR	chotey tody oky	kalt/gekühlt; genaue Funktion und Identität offen	OPEN	0	0
G748-E0580	f38v	f38	f38v.6	2	1	FIRST	keeey	1	GDT734_WEAK_AXIS_TARGET	[stark erhitzt, Endstufe III; schwach]	HOT|END_STAGE|LEVEL_III	0	1	G748-F02068	G748-F02068	F2_TWO_EXACT_CARDS	3	2	key|tey	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	key=HOT|MIDDLE_STAGE || tey=COLD|MIDDLE_STAGE	key=heiß in der Mitte des Grades || tey=kalt in der Mitte des Grades	MIDDLE_STAGE	MIDDLE_STAGE	MIDDLE_STAGE	THERMAL	NONE	NONE	NO_GDT747_PRIOR	keeey key tey	Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0581	f38v	f38	f38v.6	5	3	LAST	daiin	1	GDT734_WEAK_AXIS_TARGET	[Grad-/Maßwert III; schwach]	AMOUNT|LEVEL_III	0	1	G748-F02069	G748-F02069	F2_TWO_EXACT_CARDS	3	2	key|tey	-1|-2	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	key=HOT|MIDDLE_STAGE || tey=COLD|MIDDLE_STAGE	key=heiß in der Mitte des Grades || tey=kalt in der Mitte des Grades	MIDDLE_STAGE	MIDDLE_STAGE	MIDDLE_STAGE	THERMAL	NONE	NONE	NO_GDT747_PRIOR	key tey daiin	Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0582	f3r	f3	f3r.13	3	1	FIRST	shey	0	GDT734_WEAK_AXIS_TARGET	[feucht in der Mitte des Grades; schwach]	MOIST|MIDDLE_STAGE	0	1	G748-F02083	G748-F02083	F1_READER_VARIABLE_CARDS	3	2	qokody|qokshey	1|2	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qokody=HOT|PREPARATION|PROCESS|CLOSE|END_STAGE || qokshey=HOT|MOIST|MIDDLE_STAGE	qokody=Ansatz erhitzen und fertigstellen || qokshey=heiß und feucht in der Mitte des Grades	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	shey qokody qokshey	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0583	f3r	f3	f3r.13	6	3	LAST	cheody	1	GDT734_WEAK_AXIS_TARGET	[getrockneter Ansatz; schwach]	DRY|PREPARATION	0	1	G748-F02084	G748-F02084	F1_READER_VARIABLE_CARDS	3	2	qokody|qokshey	-1|-2	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qokody=HOT|PREPARATION|PROCESS|CLOSE|END_STAGE || qokshey=HOT|MOIST|MIDDLE_STAGE	qokody=Ansatz erhitzen und fertigstellen || qokshey=heiß und feucht in der Mitte des Grades	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	qokody qokshey cheody	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0584	f3r	f3	f3r.19	2	2	INNER	ol	1	GDT734_WEAK_AXIS_TARGET	[Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; schwach]	MATERIAL|PREPARATION	0	1	G748-F02085	G748-F02085	F2_TWO_EXACT_CARDS	3	2	cheor|otchor	-1|1	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	otchor=COLD|DRY|AMOUNT|MATERIAL|PREPARATION || cheor=DRY|PART|MATERIAL	otchor=kalt-trockene Drogenportion im Ansatz || cheor=trockener Drogenteil	DRY	DRY	DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	otchor ol cheor	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0585	f3r	f3	f3r.4	4	1	FIRST	chag	0	GDT734_WEAK_AXIS_TARGET	[ein Gran Trockendroge; schwach]	DRY|MATERIAL	0	1	G748-F02087	G748-F02087	F1_READER_VARIABLE_CARDS	3	2	cham|cho	1|2	1	1	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	cham=DRY|AMOUNT|MATERIAL || cho=DRY|PREPARATION	cham=ein Maß Trockendroge || cho=Trockenansatz	DRY	DRY	DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	chag cham cho	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0586	f3v	f3	f3v.12	2	1	FIRST	chodair	1	OPEN_TARGET	[chodair:?]	NONE	0	1	G748-F02088	G748-F02088	F2_TWO_EXACT_CARDS	3	2	tchor|ytchy	1|2	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	ytchy=COLD|DRY|BEGIN_STAGE || tchor=COLD|DRY|AMOUNT|MATERIAL	ytchy=Eintrag: kalt-trockene Grundform || tchor=kalt-trockene Drogenportion	COLD|DRY	COLD|DRY	COLD|DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	chodair ytchy tchor	kalt/gekühlt; trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0587	f3v	f3	f3v.12	5	3	LAST	kcham	1	OPEN_TARGET	[kcham:?]	NONE	0	1	G748-F02089	G748-F02089	F2_TWO_EXACT_CARDS	3	2	tchor|ytchy	-1|-2	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	ytchy=COLD|DRY|BEGIN_STAGE || tchor=COLD|DRY|AMOUNT|MATERIAL	ytchy=Eintrag: kalt-trockene Grundform || tchor=kalt-trockene Drogenportion	COLD|DRY	COLD|DRY	COLD|DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	ytchy tchor kcham	kalt/gekühlt; trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0588	f3v	f3	f3v.5	1	1	FIRST	ychear	0	OPEN_TARGET	[ychear:?]	NONE	0	1	G748-F02091	G748-F02091	F1_READER_VARIABLE_CARDS	3	2	cho|otchal	1|2	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	otchal=COLD|DRY|MATERIAL|PREPARATION|BEGIN_STAGE || cho=DRY|PREPARATION	otchal=Ansatz aus kalt-trockenem Rohstoff Klasse I am Gradanfang || cho=Trockenansatz	DRY	DRY	DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	ychear otchal cho	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0589	f3v	f3	f3v.5	4	3	LAST	r	0	WITHHELD_RETIRED_LITERAL_TARGET	[r: zurückgehaltene Altidentität]	NONE	1	1	G748-F02092	G748-F02092	F1_READER_VARIABLE_CARDS	3	2	cho|otchal	-1|-2	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	otchal=COLD|DRY|MATERIAL|PREPARATION|BEGIN_STAGE || cho=DRY|PREPARATION	otchal=Ansatz aus kalt-trockenem Rohstoff Klasse I am Gradanfang || cho=Trockenansatz	DRY	DRY	DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	otchal cho r	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0590	f40r	f40	f40r.10	7	1	FIRST	oky	1	GDT734_WEAK_AXIS_TARGET	[heißer Ansatz am Anfang des Grades; schwach]	HOT|PREPARATION|BEGIN_STAGE	0	1	G748-F02093	G748-F02093	F1_READER_VARIABLE_CARDS	3	2	okair|ykedy	1|2	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	ykedy=HOT|PROCESS|MIDDLE_STAGE || okair=HOT|PART|MATERIAL|PREPARATION	ykedy=erhitze hiervon bis zur Mittelstufe und schließe ab || okair=heiße Drogenfraktion II im Ansatz	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	oky ykedy okair	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0591	f40r	f40	f40r.2	4	1	FIRST	dar	1	GDT734_WEAK_AXIS_TARGET	[abgemessene Fraktion I; schwach]	PART	0	1	G748-F02095	G748-F02095	F2_TWO_EXACT_CARDS	3	2	kaiin|ykchey	1|2	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	ykchey=HOT|DRY|PROCESS|MIDDLE_STAGE || kaiin=HOT|LEVEL_III	ykchey=erhitze und trockne hiervon bis zur Mittelstufe || kaiin=heiß, Grad III	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	dar ykchey kaiin	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0592	f40r	f40	f40r.2	7	3	LAST	okas	0	OPEN_TARGET	[okas:?]	NONE	0	1	G748-F02096	G748-F02096	F1_READER_VARIABLE_CARDS	3	2	kaiin|ykchey	-1|-2	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	ykchey=HOT|DRY|PROCESS|MIDDLE_STAGE || kaiin=HOT|LEVEL_III	ykchey=erhitze und trockne hiervon bis zur Mittelstufe || kaiin=heiß, Grad III	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	ykchey kaiin okas	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0593	f40v	f40	f40v.16	5	1	FIRST	okar	1	GDT734_WEAK_AXIS_TARGET	[heiße Drogenfraktion I im Ansatz; schwach]	HOT|PART|MATERIAL|PREPARATION	0	1	G748-F02101	G748-F02101	F1_READER_VARIABLE_CARDS	3	2	kedy|qoky	1|2	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qoky=HOT|BEGIN_STAGE || kedy=HOT|CLOSE|MIDDLE_STAGE|END_STAGE	qoky=heiß am Anfang des Grades || kedy=heiß in der Mitte des Grades, abgeschlossen	HOT	HOT	HOT	STAGE|STAGE|STAGE	NONE	NONE	NO_GDT747_PRIOR	okar qoky kedy	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0594	f40v	f40	f40v.16	8	3	LAST	r	1	WITHHELD_RETIRED_LITERAL_TARGET	[r: zurückgehaltene Altidentität]	NONE	1	2	G748-F02102|G748-F02103	G748-F02102	F1_READER_VARIABLE_CARDS	3	2	kedy|qoky	-1|-2	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qoky=HOT|BEGIN_STAGE || kedy=HOT|CLOSE|MIDDLE_STAGE|END_STAGE	qoky=heiß am Anfang des Grades || kedy=heiß in der Mitte des Grades, abgeschlossen	NONE	HOT|END_STAGE	HOT	STAGE|STAGE|STAGE	NONE	NONE	NO_GDT747_PRIOR	qoky kedy r	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0595	f41r	f41	f41r.2	10	3	LAST	chpy	1	OPEN_TARGET	[chpy:?]	NONE	0	1	G748-F02109	G748-F02109	F1_READER_VARIABLE_CARDS	3	2	qokeed|ycheoky	-1|-2	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	ycheoky=HOT|DRY|PREPARATION|MIDDLE_STAGE || qokeed=HOT|PROCESS|END_STAGE	ycheoky=trockne hiervon den Ansatz bis zur Mittelstufe und erwärme ihn leicht || qokeed=erhitze bis zur Endstufe und schließe ab	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	ycheoky qokeed chpy	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0596	f41r	f41	f41r.4	6	1	FIRST	y	0	OPEN_TARGET	[y:?]	NONE	0	1	G748-F02113	G748-F02113	F1_READER_VARIABLE_CARDS	3	2	chees|oteey	1|2	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	chees=DRY|PREPARATION|END_STAGE || oteey=COLD|PREPARATION|END_STAGE	chees=vollständig getrocknete Kräutermischung || oteey=kalter Ansatz am Ende des Grades	END_STAGE	END_STAGE	END_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	y chees oteey	End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0597	f41r	f41	f41r.4	9	3	LAST	otal	1	GDT734_WEAK_AXIS_TARGET	[Rohstoffklasse I im Ansatz, kalt am Gradanfang; schwach]	COLD|MATERIAL|PREPARATION|BEGIN_STAGE	0	1	G748-F02114	G748-F02114	F2_TWO_EXACT_CARDS	3	2	chees|oteey	-1|-2	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	chees=DRY|PREPARATION|END_STAGE || oteey=COLD|PREPARATION|END_STAGE	chees=vollständig getrocknete Kräutermischung || oteey=kalter Ansatz am Ende des Grades	END_STAGE	END_STAGE	END_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	chees oteey otal	End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0598	f41v	f41	f41v.7	3	3	LAST	ykeeol	0	OPEN_TARGET	[ykeeol:?]	NONE	0	2	G748-F02117|G748-F02119	G748-F02117	F1_READER_VARIABLE_CARDS	3	2	okey|ykeey	-1|-2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	ykeey=HOT|PROCESS|END_STAGE || okey=HOT|PREPARATION|MIDDLE_STAGE	ykeey=erhitze hiervon bis zur Endstufe und schließe ab || okey=heißer Ansatz in der Mitte des Grades	NONE	HOT|BEGIN_STAGE	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	ykeey okey ykeeol	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
