reading_unit_id	reading_unit_type	register	page	local_record_or_namespace	visible_owner_or_role	visible_group_count	visible_sequence	grammar_or_template	status_or_address_mode	complete_reading_de	section_purpose	source_pass
f67r2.1	DIAGRAM_LOCUS	ASTRO	f67r2	F67_RIGHT_WHEEL_NS	Sektorplatz 1 des rechten Rades	3	ykshy | s | aram	ADDRESSED_ENTRY	SELECT_BY_VISIBLE_OWNER	Am Sektorplatz 1 des rechten Rades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: Position oder Bedingung halten; Namensendung yk/y.; örtlicher Name s fuer A1_RIGHT_SECTOR_SLOT_01; örtlicher Name aram fuer A1_RIGHT_SECTOR_SLOT_01.	celestial lookup station or work-condition value	R284
f67r2.2	DIAGRAM_LOCUS	ASTRO	f67r2	F67_RIGHT_WHEEL_NS	Sektorplatz 2 des rechten Rades	3	ykecho | ols | eesydy	ROW_CONTINUATION	SELECT_BY_VISIBLE_OWNER	Am Sektorplatz 2 des rechten Rades: Führe den aktuellen Ring, das Band oder den Eintrag an diesem Platz weiter. Kartenlesung: örtlicher Name ykecho fuer A1_RIGHT_SECTOR_SLOT_02; örtlicher Name ols fuer A1_RIGHT_SECTOR_SLOT_02; gelerntes Zeichen eesydy: lange oder volle Diagrammstufe; Namensendung sydy.	celestial lookup station or work-condition value	R284
f67r2.3	DIAGRAM_LOCUS	ASTRO	f67r2	F67_RIGHT_WHEEL_NS	Sektorplatz 3 des rechten Rades	3	ey | shs | okar	ADDRESSED_ENTRY	SELECT_BY_VISIBLE_OWNER	Am Sektorplatz 3 des rechten Rades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: aktueller Auswahlwert.; örtlicher Name shs fuer A1_RIGHT_SECTOR_SLOT_03; Quelladresse des OK-Postens.	celestial lookup station or work-condition value	R284
f67r2.4	DIAGRAM_LOCUS	ASTRO	f67r2	F67_RIGHT_WHEEL_NS	Sektorplatz 4 des rechten Rades	2	shekchy | sykos	ACTION_OR_PATH	SELECT_BY_VISIBLE_OWNER	Am Sektorplatz 4 des rechten Rades: Setze, halte oder übertrage den Posten entlang der hier bezeichneten Bahn. Kartenlesung: Position oder Bedingung halten + Diagrammplatz berechnen oder bearbeiten; Namensendung e/y.; örtlicher Name sykos fuer A1_RIGHT_SECTOR_SLOT_04.	celestial lookup station or work-condition value	R284
f67r2.5	DIAGRAM_LOCUS	ASTRO	f67r2	F67_RIGHT_WHEEL_NS	Sektorplatz 5 des rechten Rades	2	ykeody | okchy	ACTION_OR_PATH	SELECT_BY_VISIBLE_OWNER	Am Sektorplatz 5 des rechten Rades: Setze, halte oder übertrage den Posten entlang der hier bezeichneten Bahn. Kartenlesung: gelerntes Zeichen ykeody: Klassenplatz fest eingetragen.; POSTEN_SETZEN.	celestial lookup station or work-condition value	R284
f67r2.6	DIAGRAM_LOCUS	ASTRO	f67r2	F67_RIGHT_WHEEL_NS	Sektorplatz 6 des rechten Rades	1	dchetay	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	Am Sektorplatz 6 des rechten Rades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: gelerntes Zeichen dchetay: fester Hauptphasenwert.	celestial lookup station or work-condition value	R284
f67r2.7	DIAGRAM_LOCUS	ASTRO	f67r2	F67_RIGHT_WHEEL_NS	Sektorplatz 7 des rechten Rades	3	ykchy | kchey | ykchys	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	Am Sektorplatz 7 des rechten Rades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: Diagrammplatz berechnen oder bearbeiten; Namensendung y/y.; PLATZ_KURZ_BEARBEITEN; örtlicher Name ykchys fuer A1_RIGHT_SECTOR_SLOT_07.	celestial lookup station or work-condition value	R284
f67r2.8	DIAGRAM_LOCUS	ASTRO	f67r2	F67_RIGHT_WHEEL_NS	Sektorplatz 8 des rechten Rades	1	chkchdar	ADDRESSED_ENTRY	SELECT_BY_VISIBLE_OWNER	Am Sektorplatz 8 des rechten Rades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: Quelladresse des CHKCHD-Postens.	celestial lookup station or work-condition value	R284
f67r2.9	DIAGRAM_LOCUS	ASTRO	f67r2	F67_RIGHT_WHEEL_NS	Sektorplatz 9 des rechten Rades	2	ykar | ykaly	SOURCE_TO_TARGET	SELECT_BY_VISIBLE_OWNER	Am Sektorplatz 9 des rechten Rades: Lies den bezeichneten Ausgangswert und übertrage ihn auf die angegebene Zielstelle. Kartenlesung: Quelladresse des YK-Postens; Zielsektor, Zielstern oder Zielfeld; Namensendung yk/y.	celestial lookup station or work-condition value	R284
f67r2.10	DIAGRAM_LOCUS	ASTRO	f67r2	F67_RIGHT_WHEEL_NS	Sektorplatz 10 des rechten Rades	3	lkshy | kchy | okar	ADDRESSED_ENTRY	SELECT_BY_VISIBLE_OWNER	Am Sektorplatz 10 des rechten Rades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: Position oder Bedingung halten; Namensendung lk/y.; PLATZ_BEARBEITEN; Quelladresse des OK-Postens.	celestial lookup station or work-condition value	R284
f67r2.11	DIAGRAM_LOCUS	ASTRO	f67r2	F67_RIGHT_WHEEL_NS	Sektorplatz 11 des rechten Rades	3	chky | chykchs | chy	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	Am Sektorplatz 11 des rechten Rades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: gelerntes Zeichen chky: Grad oder Diagrammzustand justieren; Namensendung y.; örtlicher Name chykchs fuer A1_RIGHT_SECTOR_SLOT_11; dies.	celestial lookup station or work-condition value	R284
f67r2.12	DIAGRAM_LOCUS	ASTRO	f67r2	F67_RIGHT_WHEEL_NS	Sektorplatz 12 des rechten Rades	2	ykees | ykchos	GRADED_OR_QUANTIFIED_VALUE	SELECT_BY_VISIBLE_OWNER	Am Sektorplatz 12 des rechten Rades: Lies den Teilwert, Sollwert oder Grad dieses Platzes und stelle ihn ein. Kartenlesung: örtlicher Name ykees fuer A1_RIGHT_SECTOR_SLOT_12; örtlicher Name ykchos fuer A1_RIGHT_SECTOR_SLOT_12.	celestial lookup station or work-condition value	R284
f67r2.13	DIAGRAM_LOCUS	ASTRO	f67r2	F67_RIGHT_WHEEL_NS	Ringband 1 des rechten Rades	4	opodchol | s | ain | aldy	ADDRESSED_ENTRY	SELECT_BY_VISIBLE_OWNER	Am Ringband 1 des rechten Rades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: lokalen OPODCH-Posten im selben Lauf weiterfuehren; örtlicher Name s fuer A1_RIGHT_RING_BAND_01; Portion oder Teilwert; gelerntes Zeichen aldy: Zielsektor, Zielstern oder Zielfeld; Namensendung dy.	celestial lookup station or work-condition value	R284
f67r2.14	DIAGRAM_LOCUS	ASTRO	f67r2	F67_RIGHT_WHEEL_NS	Ringband 2 des rechten Rades	3	soeey | doiin | oldy	GRADED_OR_QUANTIFIED_VALUE	SELECT_BY_VISIBLE_OWNER	Am Ringband 2 des rechten Rades: Lies den Teilwert, Sollwert oder Grad dieses Platzes und stelle ihn ein. Kartenlesung: lange oder volle Diagrammstufe; Namensendung so/y.; örtlicher Name doiin fuer A1_RIGHT_RING_BAND_02; fertig.	celestial lookup station or work-condition value	R284
f67r2.15	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	Innenfeld 1 des linken Rades	1	dolchsody	ROW_CONTINUATION	SELECT_BY_VISIBLE_OWNER	Im Innenfeld 1 des linken Rades: Führe den aktuellen Ring, das Band oder den Eintrag an diesem Platz weiter. Kartenlesung: gelerntes Zeichen dolchsody: im selben Ring, Band oder Satz fortsetzen; Namensendung d/chsody.	celestial lookup station or work-condition value	R284
f67r2.16	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	Innenfeld 2 des linken Rades	4	odaeiin | okoes | oekain | y	ACTION_OR_PATH	SELECT_BY_VISIBLE_OWNER	Im Innenfeld 2 des linken Rades: Setze, halte oder übertrage den Posten entlang der hier bezeichneten Bahn. Kartenlesung: örtlicher Name odaeiin fuer A1_LEFT_LOCAL_FIELD_16; örtlicher Name okoes fuer A1_LEFT_LOCAL_FIELD_16; kurz gebundene Rücknahmeportion; dies.	celestial lookup station or work-condition value	R284
f67r2.17	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	Innenfeld 3 des linken Rades	3	otchey | soraiir | dy	CONDITION_ENTRY	SELECT_BY_VISIBLE_OWNER	Im Innenfeld 3 des linken Rades: Setze oder lies die besondere Bedingung dieses Platzes. Kartenlesung: das nächste; örtlicher Name soraiir fuer A1_LEFT_LOCAL_FIELD_17; dies.	celestial lookup station or work-condition value	R284
f67r2.18	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	Innenfeld 4 des linken Rades	3	qopchy | daiin | dal	GRADED_OR_QUANTIFIED_VALUE	SELECT_BY_VISIBLE_OWNER	Im Innenfeld 4 des linken Rades: Lies den Teilwert, Sollwert oder Grad dieses Platzes und stelle ihn ein. Kartenlesung: neuer Paarbezug.; Sollwert; dorthin.	celestial lookup station or work-condition value	R284
f67r2.19	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	Innenfeld 5 des linken Rades	4	ydchos | ain | ar | amy	ADDRESSED_ENTRY	SELECT_BY_VISIBLE_OWNER	Im Innenfeld 5 des linken Rades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: örtlicher Name ydchos fuer A1_LEFT_LOCAL_FIELD_19; Portion oder Teilwert; Quelladresse des ROOT-Postens; aktueller Aspektwert.	celestial lookup station or work-condition value	R284
f67r2.20	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	Innenfeld 6 des linken Rades	2	chocfhy | saral	SOURCE_TO_TARGET	SELECT_BY_VISIBLE_OWNER	Im Innenfeld 6 des linken Rades: Lies den bezeichneten Ausgangswert und übertrage ihn auf die angegebene Zielstelle. Kartenlesung: gelerntes Zeichen chocfhy: Himmelsobjekt oder Eingangsbedingung; Namensendung c/cfhy.; von der Quelladresse zur Zieladresse.	celestial lookup station or work-condition value	R284
f67r2.21	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	Innenfeld 7 des linken Rades	3	sain | am | ar	ADDRESSED_ENTRY	SELECT_BY_VISIBLE_OWNER	Im Innenfeld 7 des linken Rades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: Portion oder Teilwert; örtlicher Name am fuer A1_LEFT_LOCAL_FIELD_21; Quelladresse des ROOT-Postens.	celestial lookup station or work-condition value	R284
f67r2.22	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	Innenfeld 8 des linken Rades	1	okal	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	Im Innenfeld 8 des linken Rades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: dorthin einsetzen.	celestial lookup station or work-condition value	R284
f67r2.23	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	Innenfeld 9 des linken Rades	2	oparchy | salsain	SOURCE_TO_TARGET	SELECT_BY_VISIBLE_OWNER	Im Innenfeld 9 des linken Rades: Lies den bezeichneten Ausgangswert und übertrage ihn auf die angegebene Zielstelle. Kartenlesung: Ausgangssektor, Ursprung oder Bezugswert; Namensendung op/chy.; Zielportion oder Ziel-Teilwert.	celestial lookup station or work-condition value	R284
f67r2.24	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	Innenfeld 10 des linken Rades	3	sodar | ofar | ar	ADDRESSED_ENTRY	SELECT_BY_VISIBLE_OWNER	Im Innenfeld 10 des linken Rades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: Quelladresse des SOD-Postens; Quelladresse des OF-Postens; Quelladresse des ROOT-Postens.	celestial lookup station or work-condition value	R284
f67r2.25	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	Innenfeld 11 des linken Rades	1	ydam	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	Im Innenfeld 11 des linken Rades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: örtlicher Name ydam fuer A1_LEFT_LOCAL_FIELD_25.	celestial lookup station or work-condition value	R284
f67r2.26	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	Innenfeld 12 des linken Rades	3	yteoor | yto | ykor	CONDITION_ENTRY	SELECT_BY_VISIBLE_OWNER	Im Innenfeld 12 des linken Rades: Setze oder lies die besondere Bedingung dieses Platzes. Kartenlesung: Bedingungsansatz des lokalen YTEO-Postens; örtlicher Name yto fuer A1_LEFT_LOCAL_FIELD_26; Bedingungsansatz des lokalen YK-Postens.	celestial lookup station or work-condition value	R284
f67r2.27	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	Innenfeld 13 des linken Rades	4	okeo | r | aiin | am	GRADED_OR_QUANTIFIED_VALUE	SELECT_BY_VISIBLE_OWNER	Im Innenfeld 13 des linken Rades: Lies den Teilwert, Sollwert oder Grad dieses Platzes und stelle ihn ein. Kartenlesung: örtlicher Name okeo fuer A1_LEFT_LOCAL_FIELD_27; örtlicher Name r fuer A1_LEFT_LOCAL_FIELD_27; Sollwert; örtlicher Name am fuer A1_LEFT_LOCAL_FIELD_27.	celestial lookup station or work-condition value	R284
f67r2.28	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	Innenfeld 14 des linken Rades	2	okain | am	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	Im Innenfeld 14 des linken Rades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: TEILWERT_ZUGEBEN; örtlicher Name am fuer A1_LEFT_LOCAL_FIELD_28.	celestial lookup station or work-condition value	R284
f67r2.29	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	Innenfeld 15 des linken Rades	2	ytody | saiin	GRADED_OR_QUANTIFIED_VALUE	SELECT_BY_VISIBLE_OWNER	Im Innenfeld 15 des linken Rades: Lies den Teilwert, Sollwert oder Grad dieses Platzes und stelle ihn ein. Kartenlesung: gelerntes Zeichen ytody: Platz fest eingetragen.; Sollwert.	celestial lookup station or work-condition value	R284
f67r2.30	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	Innenfeld 16 des linken Rades	2	ochol | olol	ROW_CONTINUATION	SELECT_BY_VISIBLE_OWNER	Im Innenfeld 16 des linken Rades: Führe den aktuellen Ring, das Band oder den Eintrag an diesem Platz weiter. Kartenlesung: lokalen OCH-Posten im selben Lauf weiterfuehren; im selben Lauf nochmals weiter.	celestial lookup station or work-condition value	R284
f67r2.31	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	Innenfeld 17 des linken Rades	1	opcholdy	ROW_CONTINUATION	SELECT_BY_VISIBLE_OWNER	Im Innenfeld 17 des linken Rades: Führe den aktuellen Ring, das Band oder den Eintrag an diesem Platz weiter. Kartenlesung: gelerntes Zeichen opcholdy: im selben Ring, Band oder Satz fortsetzen; Namensendung opch/dy.	celestial lookup station or work-condition value	R284
f67r2.32	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	Innenfeld 18 des linken Rades	4	dosar | odas | air | alaiin	SOURCE_TO_TARGET	SELECT_BY_VISIBLE_OWNER	Im Innenfeld 18 des linken Rades: Lies den bezeichneten Ausgangswert und übertrage ihn auf die angegebene Zielstelle. Kartenlesung: Quelladresse des DOS-Postens; örtlicher Name odas fuer A1_LEFT_LOCAL_FIELD_32; Lauf oder Bahn; Ziel-Sollwert.	celestial lookup station or work-condition value	R284
f67r2.33	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	Innenfeld 19 des linken Rades	3	dokan | oear | odal	SOURCE_TO_TARGET	SELECT_BY_VISIBLE_OWNER	Im Innenfeld 19 des linken Rades: Lies den bezeichneten Ausgangswert und übertrage ihn auf die angegebene Zielstelle. Kartenlesung: zweite oder alternative Portion einsetzen; Quelladresse des OE-Postens; Zieladresse des OD-Postens.	celestial lookup station or work-condition value	R284
f67r2.34	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	Innenfeld 20 des linken Rades	2	ofar | oeoldan	ADDRESSED_ENTRY	SELECT_BY_VISIBLE_OWNER	Im Innenfeld 20 des linken Rades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: Quelladresse des OF-Postens; mit der zweiten Einstellung weiter.	celestial lookup station or work-condition value	R284
f67r2.35	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	Innenfeld 21 des linken Rades	3	chol | giin | okol	ROW_CONTINUATION	SELECT_BY_VISIBLE_OWNER	Im Innenfeld 21 des linken Rades: Führe den aktuellen Ring, das Band oder den Eintrag an diesem Platz weiter. Kartenlesung: weiter; örtlicher Name giin fuer A1_LEFT_LOCAL_FIELD_35; den Posten einsetzen und im selben Lauf weiter.	celestial lookup station or work-condition value	R284
f67r2.36	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	Innenfeld 22 des linken Rades	3	ytor | daiin | or	CONDITION_ENTRY	SELECT_BY_VISIBLE_OWNER	Im Innenfeld 22 des linken Rades: Setze oder lies die besondere Bedingung dieses Platzes. Kartenlesung: Bedingungsansatz des lokalen YT-Postens; Sollwert; Ansatz.	celestial lookup station or work-condition value	R284
f67r2.37	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	Innenfeld 23 des linken Rades	1	ytoaiin	GRADED_OR_QUANTIFIED_VALUE	SELECT_BY_VISIBLE_OWNER	Im Innenfeld 23 des linken Rades: Lies den Teilwert, Sollwert oder Grad dieses Platzes und stelle ihn ein. Kartenlesung: Sollwert des lokalen YTO-Postens.	celestial lookup station or work-condition value	R284
f67r2.38	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	Innenfeld 24 des linken Rades	2	otoldos | octhole	FOLLOWING_RELATION	SELECT_BY_VISIBLE_OWNER	Im Innenfeld 24 des linken Rades: Gehe zum Folgeposten und setze dort dieselbe Reihe oder die nächste Bedingung fort. Kartenlesung: Folgeposten im selben Lauf weiter; örtlicher Name octhole fuer A1_LEFT_LOCAL_FIELD_38.	celestial lookup station or work-condition value	R284
f67r2.39	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	Innenfeld 25 des linken Rades	3	sor | chedaiin | dy	GRADED_OR_QUANTIFIED_VALUE	SELECT_BY_VISIBLE_OWNER	Im Innenfeld 25 des linken Rades: Lies den Teilwert, Sollwert oder Grad dieses Platzes und stelle ihn ein. Kartenlesung: Ansatz; Übertragungs-Sollwert; dies.	celestial lookup station or work-condition value	R284
f67r2.40	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	Innenfeld 26 des linken Rades	3	yteos | oiin | og	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	Im Innenfeld 26 des linken Rades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: örtlicher Name yteos fuer A1_LEFT_LOCAL_FIELD_40; örtlicher Name oiin fuer A1_LEFT_LOCAL_FIELD_40; örtlicher Name og fuer A1_LEFT_LOCAL_FIELD_40.	celestial lookup station or work-condition value	R284
f67r2.41	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	Innenfeld 27 des linken Rades	2	ytoeopchey | chekody	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	Im Innenfeld 27 des linken Rades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: Vergleichswert dieses Platzes.; gelerntes Zeichen chekody: abgeleiteter Klassenwert.	celestial lookup station or work-condition value	R284
f67r2.42	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	Innenfeld 28 des linken Rades	3	sosho | chos | ockhy	ACTION_OR_PATH	SELECT_BY_VISIBLE_OWNER	Im Innenfeld 28 des linken Rades: Setze, halte oder übertrage den Posten entlang der hier bezeichneten Bahn. Kartenlesung: örtlicher Name sosho fuer A1_LEFT_LOCAL_FIELD_42; örtlicher Name chos fuer A1_LEFT_LOCAL_FIELD_42; durch Sektor, Ring oder Pruefweg fuehren; Namensendung o/y.	celestial lookup station or work-condition value	R284
f67r2.43	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	Innenfeld 29 des linken Rades	4	daiin | aiin | os | qsg	GRADED_OR_QUANTIFIED_VALUE	SELECT_BY_VISIBLE_OWNER	Im Innenfeld 29 des linken Rades: Lies den Teilwert, Sollwert oder Grad dieses Platzes und stelle ihn ein. Kartenlesung: Sollwert; Sollwert; AUFNAHMEFELD_ODER_UMSCHLUSS; örtlicher Name qsg fuer A1_LEFT_LOCAL_FIELD_43.	celestial lookup station or work-condition value	R284
f67r2.44	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	Innenfeld 30 des linken Rades	3	ofydy | sheody | aiin	GRADED_OR_QUANTIFIED_VALUE	SELECT_BY_VISIBLE_OWNER	Im Innenfeld 30 des linken Rades: Lies den Teilwert, Sollwert oder Grad dieses Platzes und stelle ihn ein. Kartenlesung: gelerntes Zeichen ofydy: fester Grundlichtwert.; gelerntes Zeichen sheody: Position oder Bedingung halten; Namensendung eody.; Sollwert.	celestial lookup station or work-condition value	R284
f67r2.45	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	Innenfeld 31 des linken Rades	3	ycheody | es | odaiiin	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	Im Innenfeld 31 des linken Rades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: gelerntes Zeichen ycheody: aktueller Ablesewert fest.; örtlicher Name es fuer A1_LEFT_LOCAL_FIELD_45; örtlicher Name odaiiin fuer A1_LEFT_LOCAL_FIELD_45.	celestial lookup station or work-condition value	R284
f67r2.46	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	Innenfeld 32 des linken Rades	2	yekees | oraly	ADDRESSED_ENTRY	SELECT_BY_VISIBLE_OWNER	Im Innenfeld 32 des linken Rades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: örtlicher Name yekees fuer A1_LEFT_LOCAL_FIELD_46; Bedingungs-, Tabellen- oder Wahlansatz + Zielsektor, Zielstern oder Zielfeld; Namensendung y.	celestial lookup station or work-condition value	R284
f67r2.47	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	Innenfeld 33 des linken Rades	1	yfain	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	Im Innenfeld 33 des linken Rades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: Portion des lokalen YF-Postens.	celestial lookup station or work-condition value	R284
f67r2.48	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	Innenfeld 34 des linken Rades	3	todaiin | dain | dy	GRADED_OR_QUANTIFIED_VALUE	SELECT_BY_VISIBLE_OWNER	Im Innenfeld 34 des linken Rades: Lies den Teilwert, Sollwert oder Grad dieses Platzes und stelle ihn ein. Kartenlesung: Sollwert des lokalen TOD-Postens; ABDECK_ODER_TRAEGERFELD; dies.	celestial lookup station or work-condition value	R284
f67r2.49	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	Innenfeld 35 des linken Rades	3	os | choer | aiin	GRADED_OR_QUANTIFIED_VALUE	SELECT_BY_VISIBLE_OWNER	Im Innenfeld 35 des linken Rades: Lies den Teilwert, Sollwert oder Grad dieses Platzes und stelle ihn ein. Kartenlesung: AUFNAHMEFELD_ODER_UMSCHLUSS; örtlicher Name choer fuer A1_LEFT_LOCAL_FIELD_49; Sollwert.	celestial lookup station or work-condition value	R284
f67r2.50	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	Innenfeld 36 des linken Rades	2	choeea | sal	GRADED_OR_QUANTIFIED_VALUE	SELECT_BY_VISIBLE_OWNER	Im Innenfeld 36 des linken Rades: Lies den Teilwert, Sollwert oder Grad dieses Platzes und stelle ihn ein. Kartenlesung: örtlicher Name choeea fuer A1_LEFT_LOCAL_FIELD_50; dorthin.	celestial lookup station or work-condition value	R284
f67r2.51	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	Innenfeld 37 des linken Rades	1	dadaiin	GRADED_OR_QUANTIFIED_VALUE	SELECT_BY_VISIBLE_OWNER	Im Innenfeld 37 des linken Rades: Lies den Teilwert, Sollwert oder Grad dieses Platzes und stelle ihn ein. Kartenlesung: Sollwert des lokalen DAD-Postens.	celestial lookup station or work-condition value	R284
f67r2.52	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	äußere Sternstation 1 des linken Rades	1	qotoear	ADDRESSED_ENTRY	SELECT_BY_VISIBLE_OWNER	An der äußeren Sternstation 1 des linken Rades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: Quelladresse des Folgepostens.	celestial lookup station or work-condition value	R284
f67r2.53	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	äußere Sternstation 2 des linken Rades	1	dchdar	ADDRESSED_ENTRY	SELECT_BY_VISIBLE_OWNER	An der äußeren Sternstation 2 des linken Rades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: Quelladresse des DCHD-Postens.	celestial lookup station or work-condition value	R284
f67r2.54	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	äußere Sternstation 3 des linken Rades	2	y | saldal	ADDRESSED_ENTRY	SELECT_BY_VISIBLE_OWNER	An der äußeren Sternstation 3 des linken Rades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: dies; Zieladresse des SALD-Postens.	celestial lookup station or work-condition value	R284
f67r2.55	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	äußere Sternstation 4 des linken Rades	1	ytodal	ADDRESSED_ENTRY	SELECT_BY_VISIBLE_OWNER	An der äußeren Sternstation 4 des linken Rades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: Zieladresse des YTOD-Postens.	celestial lookup station or work-condition value	R284
f67r2.56	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	äußere Sternstation 5 des linken Rades	2	tol | daiin	ROW_CONTINUATION	SELECT_BY_VISIBLE_OWNER	An der äußeren Sternstation 5 des linken Rades: Führe den aktuellen Ring, das Band oder den Eintrag an diesem Platz weiter. Kartenlesung: weiter; Sollwert.	celestial lookup station or work-condition value	R284
f67r2.57	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	äußere Sternstation 6 des linken Rades	2	otar | dy	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	An der äußeren Sternstation 6 des linken Rades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: DANACH_VOM_AUSGANGSPLATZ; dies.	celestial lookup station or work-condition value	R284
