category	joint_tuple_id	surface_family	atomic_role	selected_segmentation	selected_nucleus_de	selected_default_de	previous_default_de	occurrences	events	statements	pages	records	open_close_behavior	composition_status	technical_note	r1_default_de	r2_default_de	r3_default_de	r4_default_de	central_selected_segmentation	central_selected_nucleus_de	central_selected_default_de	central_decision_source	central_decision_reason
08_DY_CLOSE_AUDIT	04a3877f0fc81b7597c9	ldy	OTHER_BASE_PLUS_CLOSE	l=abziehen + dy=Ende	abziehen + Ende	abziehen; Ende	abziehen; Ende	2	E184|E308	B2-S005|B3-S033	f82r|f83r	B2|B3	CLOSE	RETAINED_AUDIT	Closure carrier audited; process-base meaning is retained from the selected medium edition.	abziehen; Ende	abziehen; Ende	abziehen; Ende	abziehen; Ende	l=abziehen + dy=Ende	abziehen + Ende	abziehen; Ende	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
08_DY_CLOSE_AUDIT	f2af6326898fb5b490a4	lochedy	OTHER_BASE_PLUS_CLOSE	LO_LEARNED+CHED+DY_TERMINAL	local LO hull; CHED=hinausführen; DY=Schluss	den Rest hinausführen; Schluss	den Rest hinausführen; Schluss	1	E228	B2-S022	f82r	B2	CLOSE	RETAINED_AUDIT	Closure carrier audited; process-base meaning is retained from the selected medium edition.	den Rest hinausführen; Schluss	den Rest hinausführen; Schluss	den Rest hinausführen; Schluss	den Rest hinausführen; Schluss	LO_LEARNED+CHED+DY_TERMINAL	local LO hull; CHED=hinausführen; DY=Schluss	den Rest hinausführen; Schluss	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
08_DY_CLOSE_AUDIT	2e7e89e0bd12b999c280	lshedy	OTHER_BASE_PLUS_CLOSE	LSH_WASH+DY_CLOSE	LSH=waschen oder spülen; Endkarte=Schluss	waschen; Schluss	waschen; Schluss	2	E143|E144	B1-S012|B1-S013	f81v	B1	CLOSE	RETAINED_AUDIT	Closure carrier audited; process-base meaning is retained from the selected medium edition.	waschen; Schluss	waschen; Schluss	waschen; Schluss	waschen; Schluss	LSH_WASH+DY_CLOSE	LSH=waschen oder spülen; Endkarte=Schluss	waschen; Schluss	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
08_DY_CLOSE_AUDIT	07913ef9b1fb773cd325	okchedy|qokchedy	OTHER_BASE_PLUS_CLOSE	OK+CHED+TERMINAL_Y / RENDERER_Q+OK+CHED+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; OK=in Gang setzen oder anwenden; Q ohne Semantik; OK=in Gang setzen oder anwenden; umhüllte DY-Abschlusskonstruktion	Ansatz umsetzen; Schluss	Ansatz umsetzen; Schluss	2	E151|E264	B1-S015|B3-S016	f81v|f83r	B1|B3	CLOSE	RETAINED_AUDIT	Closure carrier audited; process-base meaning is retained from the selected medium edition.	Ansatz umsetzen; Schluss	Ansatz umsetzen; Schluss	Ansatz umsetzen; Schluss	Ansatz umsetzen; Schluss	OK+CHED+TERMINAL_Y / RENDERER_Q+OK+CHED+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; OK=in Gang setzen oder anwenden; Q ohne Semantik; OK=in Gang setzen oder anwenden; umhüllte DY-Abschlusskonstruktion	Ansatz umsetzen; Schluss	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
08_DY_CLOSE_AUDIT	65df3cd9e59060042d47	pchedy	OTHER_BASE_PLUS_CLOSE	P+CHED+DY_TERMINAL	P=hinein; CHED=führen; DY=Schluss	hineinführen; Schluss	hineinführen; Schluss	1	E221	B2-S016	f82r	B2	CLOSE	RETAINED_AUDIT	Closure carrier audited; process-base meaning is retained from the selected medium edition.	hineinführen; Schluss	hineinführen; Schluss	hineinführen; Schluss	hineinführen; Schluss	P+CHED+DY_TERMINAL	P=hinein; CHED=führen; DY=Schluss	hineinführen; Schluss	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
08_DY_CLOSE_AUDIT	87411f84689b4f93a303	qokchdy	OTHER_BASE_PLUS_CLOSE	RENDERER_Q+OK+CHD+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; Q ohne Semantik; OK=in Gang setzen oder anwenden; umhüllte DY-Abschlusskonstruktion	Ansatz umsetzen; Schluss	Ansatz umsetzen; Schluss	3	E131|E284|E363	B1-S007|B3-S025|B5-S002	f81v|f83r	B1|B3|B5	CLOSE	RETAINED_AUDIT	Closure carrier audited; process-base meaning is retained from the selected medium edition.	Ansatz umsetzen; Schluss	Ansatz umsetzen; Schluss	Ansatz umsetzen; Schluss	Ansatz umsetzen; Schluss	RENDERER_Q+OK+CHD+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; Q ohne Semantik; OK=in Gang setzen oder anwenden; umhüllte DY-Abschlusskonstruktion	Ansatz umsetzen; Schluss	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
08_DY_CLOSE_AUDIT	eb2e4bc143f623ee03ac	qokylddy	OTHER_BASE_PLUS_CLOSE	Q_RENDERER+OK+Y_REFERENT+LDDY_FASTEN_CLOSE	OK+Y=Posten ansetzen; LDDY=befestigen und schließen	Posten befestigen; Schluss	Posten befestigen; Schluss	1	E326	B4-S004	f83r	B4	CLOSE	RETAINED_AUDIT	Closure carrier audited; process-base meaning is retained from the selected medium edition.	Posten befestigen; Schluss	Posten befestigen; Schluss	Posten befestigen; Schluss	Posten befestigen; Schluss	Q_RENDERER+OK+Y_REFERENT+LDDY_FASTEN_CLOSE	OK+Y=Posten ansetzen; LDDY=befestigen und schließen	Posten befestigen; Schluss	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
08_DY_CLOSE_AUDIT	7f68f60279efe6b28cd7	rshedy	OTHER_BASE_PLUS_CLOSE	RSHE_WASH_WHOLE_CARD+DY_CLOSE	RSHE=Waschung; Endkarte=Schluss	Waschung; Schluss	Waschung; Schluss	1	E225	B2-S019	f82r	B2	CLOSE	RETAINED_AUDIT	Closure carrier audited; process-base meaning is retained from the selected medium edition.	Waschung; Schluss	Waschung; Schluss	Waschung; Schluss	Waschung; Schluss	RSHE_WASH_WHOLE_CARD+DY_CLOSE	RSHE=Waschung; Endkarte=Schluss	Waschung; Schluss	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
08_DY_CLOSE_AUDIT	d68bc8de3bcee09db23c	shckhedy	OTHER_BASE_PLUS_CLOSE	CKHE_STRAIN+DY_CLOSE	CKHE=seihen; Endkarte=Schluss	seihen; Schluss	seihen; Schluss	3	E165|E330|E331	B1-S020|B4-S006|B4-S007	f81v|f83r	B1|B4	CLOSE	RETAINED_AUDIT	Closure carrier audited; process-base meaning is retained from the selected medium edition.	seihen; Schluss	seihen; Schluss	seihen; Schluss	seihen; Schluss	CKHE_STRAIN+DY_CLOSE	CKHE=seihen; Endkarte=Schluss	seihen; Schluss	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
08_DY_CLOSE_AUDIT	54e32e9c1414b20640e9	sshkchdy	OTHER_BASE_PLUS_CLOSE	SSHK+CHD+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; SSHK unbestimmt; umhüllte DY-Abschlusskonstruktion	unter besonderer Bedingung umsetzen; Schluss	unter besonderer Bedingung umsetzen; Schluss	1	E122	B1-S003	f81v	B1	CLOSE	RETAINED_AUDIT	Closure carrier audited; process-base meaning is retained from the selected medium edition.	unter besonderer Bedingung umsetzen; Schluss	unter besonderer Bedingung umsetzen; Schluss	unter besonderer Bedingung umsetzen; Schluss	unter besonderer Bedingung umsetzen; Schluss	SSHK+CHD+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; SSHK unbestimmt; umhüllte DY-Abschlusskonstruktion	unter besonderer Bedingung umsetzen; Schluss	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
09_COUNTEREXAMPLE	b921a237be883a820352	chey|chy|dy|shy|sy|y	ISOLATED_DY_NOT_CLOSE	Y_CURRENT_ITEM_CARD	Y=aktuell gemeinter Arbeitsposten; dies/es	dieser Arbeitsposten	dieser Arbeitsposten	18	E020|E021|E023|E035|E037|E048|E050|E055|E072|E132|E170|E208|E232|E234|E273|E277|E349|E380	H2-S001|H2-S003|H3-S003|H3-S004|H4-S004|B1-S008|B2-S003|B2-S012|B3-S003|B3-S021|B4-S014|B6-S001	f10r|f11r|f55v|f81v|f82r|f83r	H2|H3|H4|B1|B2|B3|B4|B6	OPEN_OR_NONTERMINAL	RETAINED_AUDIT	The exact Y-referent family includes a bare dy surface; only the licensed terminal DY construction closes.	dieser Arbeitsposten	dieser Arbeitsposten	dieser Arbeitsposten	dieser Arbeitsposten	Y_CURRENT_ITEM_CARD	Y=aktuell gemeinter Arbeitsposten; dies/es	dieser Arbeitsposten	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
09_COUNTEREXAMPLE	834825c61d048a6b5628	chodaiin	LESION_NOT_MEASURE	chodaiin=Geschwür	Geschwür	Geschwür	Geschwür	1	E038	H2-S003	f10r	H2	OPEN_OR_NONTERMINAL	RETAINED_AUDIT	CHODAIIN remains the learned lesion card.	Geschwür	Geschwür	Geschwür	Geschwür	chodaiin=Geschwür	Geschwür	Geschwür	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
09_COUNTEREXAMPLE	f3c23f42baf625639e1e	cthaiin	CRUSH_NOT_READY	cthaiin=Kraut zerstoßen	Kraut zerstoßen	Kraut zerstoßen	Kraut zerstoßen	1	E018	H2-S001	f10r	H2	OPEN_OR_NONTERMINAL	RETAINED_AUDIT	CTHAIIN remains herb crushing despite its visible CTH/AIIN material.	Kraut zerstoßen	Kraut zerstoßen	Kraut zerstoßen	Kraut zerstoßen	cthaiin=Kraut zerstoßen	Kraut zerstoßen	Kraut zerstoßen	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
09_COUNTEREXAMPLE	dedc383b600397a301ee	cthoor	CLEAN_NOT_READY	cthoor=säubern	säubern	säubern	säubern	1	E002	H1-S001	f10r	H1	OPEN_OR_NONTERMINAL	RETAINED_AUDIT	CTHOOR remains clean; CTH is licensed only in the bounded readiness cards.	säubern	säubern	säubern	säubern	cthoor=säubern	säubern	säubern	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
09_COUNTEREXAMPLE	62ff059766b21c7de083	otytchol	COLLECT_NOT_ORDER	OTYTCHOL_COLLECT_WHOLE_CARD	OTYTCHOL=auffangen	auffangen	auffangen	1	E007	H1-S001	f10r	H1	OPEN_OR_NONTERMINAL	RETAINED_AUDIT	OTYTCHOL is collect, not OT plus a thermal TCHOL root.	auffangen	auffangen	auffangen	auffangen	OTYTCHOL_COLLECT_WHOLE_CARD	OTYTCHOL=auffangen	auffangen	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
09_COUNTEREXAMPLE	1779decef17481ec2853	qotedaiin	VESSEL_NOT_MEASURE	qotedaiin=breites Gefäß	breites Gefäß	breites Gefäß	breites Gefäß	1	E305	B3-S032	f83r	B3	OPEN_OR_NONTERMINAL	RETAINED_AUDIT	QOTEDAIIN remains a wide vessel; visible DAIIN does not license AIIN measure.	breites Gefäß	breites Gefäß	breites Gefäß	breites Gefäß	qotedaiin=breites Gefäß	breites Gefäß	breites Gefäß	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
09_COUNTEREXAMPLE	4eab1841ed655c20a348	sheckhal	AMOUNT_NOT_DURATION	sheckhal=mäßige Menge	mäßige Menge	mäßige Menge	mäßige Menge	1	E115	B1-S002	f81v	B1	OPEN_OR_NONTERMINAL	RETAINED_AUDIT	SHECKHAL is amount, while CHCKHAL is duration; CKHAL is not freely reusable.	mäßige Menge	mäßige Menge	mäßige Menge	mäßige Menge	sheckhal=mäßige Menge	mäßige Menge	mäßige Menge	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
09_COUNTEREXAMPLE	348e81ba084c5acdb32b	shecthedchy	SPREAD_NOT_TEMPERED	SHECTHEDCHY_SPREAD_WHOLE_CARD	SHECTHEDCHY=aufstreichen	aufstreichen	aufstreichen	1	E250	B3-S011	f83r	B3	OPEN_OR_NONTERMINAL	RETAINED_AUDIT	SHECTHEDCHY remains spread/apply, not a SHECTHY state compound.	aufstreichen	aufstreichen	aufstreichen	aufstreichen	SHECTHEDCHY_SPREAD_WHOLE_CARD	SHECTHEDCHY=aufstreichen	aufstreichen	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
09_COUNTEREXAMPLE	953ad19b79517fc8a211	tshol	PLANT_NOT_THERMAL	tshol=Blütenkraut	Blütenkraut	Blütenkraut	Blütenkraut	1	E039	H3-S001	f11r	H3	OPEN_OR_NONTERMINAL	RETAINED_AUDIT	TSHOL is flower herb; it blocks a free THOL/CHOL thermal root.	Blütenkraut	Blütenkraut	Blütenkraut	Blütenkraut	tshol=Blütenkraut	Blütenkraut	Blütenkraut	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
