joint_tuple_id	surface_family	common_visible_core	occurrences	records	pages	semantic_segmentation	stable_concrete_nucleus_de	concrete_word_reading_de	reading_type	local_expansion_examples_de	variation_note	previous_semantic_segmentation	previous_stable_concrete_nucleus_de	previous_concrete_word_reading_de	paradigm_revision	revision_strength	revision_note	component_completion_previous_segmentation	component_completion_previous_nucleus_de	component_completion_previous_gloss_de	component_completion_source	component_completion_strength	component_completion_note	direction_previous_segmentation	direction_previous_nucleus_de	direction_previous_gloss_de	direction_revision_source	direction_revision_strength	direction_revision_note	quantity_previous_segmentation	quantity_previous_nucleus_de	quantity_previous_gloss_de	quantity_revision_source	quantity_revision_strength	quantity_revision_note	state_endpoint_previous_segmentation	state_endpoint_previous_nucleus_de	state_endpoint_previous_gloss_de	state_endpoint_revision_family	state_endpoint_revision_strength	state_endpoint_revision_note	filtration_previous_segmentation	filtration_previous_nucleus_de	filtration_previous_gloss_de	filtration_revision_family	filtration_revision_strength	filtration_revision_note	application_previous_segmentation	application_previous_nucleus_de	application_previous_gloss_de	application_revision_family	application_revision_strength	application_revision_note	r3_previous_segmentation	r3_previous_nucleus_de	r3_previous_gloss_de	r3_revision_family	r3_revision_strength	r3_revision_note	selected_previous_segmentation	selected_previous_nucleus_de	selected_previous_gloss_de	selected_medium_family	selected_medium_rationale	r3_thermal_previous_segmentation	r3_thermal_previous_nucleus_de	r3_thermal_previous_gloss_de	r3_thermal_family	r3_thermal_status	r3_thermal_note	selected_thermal_previous_segmentation	selected_thermal_previous_nucleus_de	selected_thermal_previous_gloss_de	selected_thermal_source	selected_thermal_family	selected_thermal_reason
cbb42a4fe68068325d6b	dshedy	dshedy	1	B2	f82r	DSHE_FRESH_WATER+DY_CLOSE	DSHE=Frischwasser; Endkarte=Schluss	Frischwasser; Schluss	SELECTED_MEDIUM_SUBSTANCE__WATER_WHOLE_CARD	Stoffrunde: Frischwasser; Schluss	NONE; quantity/preparation: The prior segmentation already contained dy=Ende.; R3: A complete f82r device-node cell is best read as a fresh-water inlet close.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	dshe=sauberes Wasser zugeben + dy=Ende	sauberes Wasser zugeben + Ende	sauberes Wasser zugeben	SENTENCE_CLOSE_REPAIR	SELECTED_EXISTING_COMPONENT	The prior segmentation already contained dy=Ende.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	DSHE_CLEAN_WATER+DY_TERMINAL	DSHE=sauberes Wasser zugeben; DY=Schluss	sauberes Wasser zugeben; Schluss	WATER_MEDIUM	SELECTED_SINGLETON_WHOLE_CARD	A complete f82r device-node cell is best read as a fresh-water inlet close.	DSHE_FRESH_WATER_INLET+DY_CLOSE	DSHE=Frischwassereinlass; Endkarte=Schluss	Frischwasser einlassen; Schluss	WATER_WHOLE_CARD	The exact card supplies fresh water and closes its cell.	DSHE_FRESH_WATER+DY_CLOSE	DSHE=Frischwasser; Endkarte=Schluss	Frischwasser; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE	DSHE_FRESH_WATER+DY_CLOSE	DSHE=Frischwasser; Endkarte=Schluss	Frischwasser; Schluss	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
d225b7a7b95da7aee437	dchdy	dchdy	1	B1	f81v	D+CHD+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; D unbestimmt beziehungsweise Rendererhülle; umhüllte DY-Abschlusskonstruktion	Umsetzung abschließen	PARADIGM_CHD_CHED	Stammkonsistente Werkstattlektüre: Umsetzung abschließen	NONE; Revision: Einzelbeleg; klar seihen ist als spezifischer Wert unbegründet.	dch=klar seihen + dy=Ende	klar seihen + Ende	klar seihen; Ende	CHED_PARADIGM	LOW	Einzelbeleg; klar seihen ist als spezifischer Wert unbegründet.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	D+CHD+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; D unbestimmt beziehungsweise Rendererhülle; umhüllte DY-Abschlusskonstruktion	Umsetzung abschließen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	D+CHD+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; D unbestimmt beziehungsweise Rendererhülle; umhüllte DY-Abschlusskonstruktion	Umsetzung abschließen	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	D+CHD+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; D unbestimmt beziehungsweise Rendererhülle; umhüllte DY-Abschlusskonstruktion	Umsetzung abschließen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	D+CHD+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; D unbestimmt beziehungsweise Rendererhülle; umhüllte DY-Abschlusskonstruktion	Umsetzung abschließen	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
d25110e0d8488927278f	qokeeedy	qokeeedy	1	B2	f82r	OK_SET+GRADE_3+DY_CLOSE	OK=ansetzen; EEE=Stufe III; DY=Schluss	vollständig ansetzen; Schluss	R3_THERMAL_TEMPORAL__OK_GRID	R3-Wärme-/Zeitfassung: vollständig ansetzen; Schluss	NONE; Revision: gerichtete dritte Stufe aber nur ein Ereignis; state/endpoint: The predicted complete grade has one occurrence.; R3 thermal: Third ranked committed OK state; saturation is local rather than lexical.	okeee=durchtränken + dy=Ende	durchtränken + Ende	vollständig benetzen; Ende	E_GRADE_PARADIGM	SELECTED_PRODUCTIVE_WEAK_TOP_GRADE	gerichtete dritte Stufe aber nur ein Ereignis				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+EEE+DY	E-Grad=THOROUGH_COMPLETE_CONTACT; Zustand=CLOSED	vollständig durchtränken und den Schritt abschließen	OK_STATE_GRID	SELECTED_THIN_TOP_GRADE	The predicted complete grade has one occurrence.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+GRADE_3+DY_CLOSE	OK=einsetzen; EEE=vollständig; Endkarte=Schluss	vollständig durchtränken; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+GRADE_3+DY_CLOSE	OK=einsetzen; EEE=vollständig; Endkarte=Schluss	vollständig durchtränken; Schluss	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	OK+GRADE_3+DY_CLOSE	OK=einsetzen; EEE=vollständig; Endkarte=Schluss	vollständig durchtränken; Schluss	OK_GRID	REVISED_R3	Third ranked committed OK state; saturation is local rather than lexical.	OK_SET+GRADE_3+DY_CLOSE	OK=ansetzen; EEE=Stufe III; DY=Schluss	vollständig ansetzen; Schluss	R3_STRUCTURAL_BASE	OK_GRID	R3 retained after four-role comparison.
d4a31dbcf1ed6d9e5aa9	tshey	tshey	1	B2	f82r	TSHEY_RINSE_WATER_WHOLE_CARD	TSHEY=Spülwasser	Spülwasser	SELECTED_MEDIUM_SUBSTANCE__WATER_WHOLE_CARD	Stoffrunde: Spülwasser	NONE; filtration: It precedes a sustained soak; TSHOL remains an unrelated plant whole card.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	tshey=Spülung beginnen	Spülung beginnen	Spülung beginnen	RINSE_NOMENCLATOR	SELECTED_SINGLETON_WHOLE_CARD	It precedes a sustained soak; TSHOL remains an unrelated plant whole card.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	TSHEY_RINSE_LIQUID_WHOLE_CARD	TSHEY=Spülflüssigkeit	Spülflüssigkeit	UNCHANGED	UNCHANGED	NOT_APPLICABLE	TSHEY_RINSE_LIQUID_WHOLE_CARD	TSHEY=Spülflüssigkeit	Spülflüssigkeit	WATER_WHOLE_CARD	A learned rinse-water card; no free TSH or SHEY composition is asserted.	TSHEY_RINSE_WATER_WHOLE_CARD	TSHEY=Spülwasser	Spülwasser	UNCHANGED	UNCHANGED	NOT_APPLICABLE	TSHEY_RINSE_WATER_WHOLE_CARD	TSHEY=Spülwasser	Spülwasser	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
d665560c8ff80799a82c	dchol|schol	chol	2	H3|H5	f11r|f56r	CH_WRAPPER+OL_CONTINUE	OL=Fortsetzung	Fortsetzungsposten	SELECTED_THERMAL_TEMPORAL__ORDER_OL	Selected process edition: Fortsetzungsposten	eine Bedeutung, mehrere lokale Anwendungen; direction: The d/s alternation stays renderer-like.; R3 thermal: The local action 'nehmen' comes from syntax, not the card default.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	chol=vorigen Ansatz abnehmen	vorigen Ansatz abnehmen	vorigen Ansatz abnehmen	RECURRENT_COMPOSITION	SELECTED_RECURRENT_COMPOSITION	The d/s alternation stays renderer-like.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	CH_RENDERER+OL	OL=mit dem vorigen Posten	vom vorigen Posten nehmen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	CH_RENDERER+OL	OL=mit dem vorigen Posten	vom vorigen Posten nehmen	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	CH_RENDERER+OL	OL=mit dem vorigen Posten	vom vorigen Posten nehmen	ORDER_GRID	REVISED_R3	The local action 'nehmen' comes from syntax, not the card default.	CH_WRAPPER+OL_PREVIOUS_ITEM	OL=voriger Posten	voriger Posten	FOUR_ROLE_LEXICAL_REPAIR	ORDER_OL	The local verb 'nehmen' belongs to sentence expansion, not the recurrent card.
d68bc8de3bcee09db23c	shckhedy	shckhedy	3	B1|B4	f81v|f83r	CKHE_STRAIN+DY_CLOSE	CKHE=seihen; Endkarte=Schluss	seihen; Schluss	SELECTED_FILTRATION__CKHE_STRAIN	Filtrationsfassung: seihen; Schluss	NONE; filtration: Three complete cells use the learned straining close.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	ckhe=durch Tuch seihen + dy=Ende	durch Tuch seihen + Ende	durch Tuch seihen; Ende	CKHE_STRAIN	SELECTED_RECURRENT	Three complete cells use the learned straining close.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	CKHE_STRAIN+DY_CLOSE	CKHE=seihen; Endkarte=Schluss	seihen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE	CKHE_STRAIN+DY_CLOSE	CKHE=seihen; Endkarte=Schluss	seihen; Schluss	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	CKHE_STRAIN+DY_CLOSE	CKHE=seihen; Endkarte=Schluss	seihen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE	CKHE_STRAIN+DY_CLOSE	CKHE=seihen; Endkarte=Schluss	seihen; Schluss	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
d72f71baff01cd0a0406	chldaiin	chldaiin	1	B3	f83r	CHLD_SETTLE+AIIN_TARGET_MEASURE	CHLD=absetzen; AIIN=Sollmaß	Absetzstand	R3_THERMAL_TEMPORAL__AIIN_STATE_EXTENSION	R3-Wärme-/Zeitfassung: Absetzstand	NONE; quantity/preparation: The measure axis specifies the endpoint of the learned settling operation.; R3 thermal: CHLD converts the generic measure into the prescribed settling level.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	chldaiin=absetzen lassen	absetzen lassen	absetzen lassen	MEASURE_EXTENSION	SELECTED_CONTEXTUAL_COMPOSITION	The measure axis specifies the endpoint of the learned settling operation.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	CHLD_LEARNED+AIIN_MEASURE	CHLD=absetzen lassen; AIIN=vorgeschriebener Stand	bis zum vorgeschriebenen Stand absetzen lassen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	CHLD_LEARNED+AIIN_MEASURE	CHLD=absetzen lassen; AIIN=vorgeschriebener Stand	bis zum vorgeschriebenen Stand absetzen lassen	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	CHLD_LEARNED+AIIN_MEASURE	CHLD=absetzen lassen; AIIN=vorgeschriebener Stand	bis zum vorgeschriebenen Stand absetzen lassen	AIIN_STATE_EXTENSION	REVISED_R3	CHLD converts the generic measure into the prescribed settling level.	CHLD_SETTLE+AIIN_TARGET_MEASURE	CHLD=absetzen; AIIN=Sollmaß	Absetzstand	R3_STRUCTURAL_BASE	AIIN_STATE_EXTENSION	R3 retained after four-role comparison.
d784b2abcaf1a3703de2	chedain	chedain	1	B3	f83r	CHED+AIN_PORTION	CHED=umsetzen; AIN=Portion	eine Portion umsetzen	SELECTED_QUANTITY_PREPARATION__QUANTITY_COMPOSITION	Mengen-/Zubereitungsfassung: eine Portion umsetzen	NONE; Revision: Einzelbeleg; Spülung beginnen ist eine zu spezielle alte Ganzwortglosse.; quantity/preparation: A single card, but both components retain their selected values.	chedain=Spülung beginnen	Spülung beginnen	Spülung beginnen	CHED_PARADIGM	MEDIUM_STRUCTURE__LOW_MEANING	Einzelbeleg; Spülung beginnen ist eine zu spezielle alte Ganzwortglosse.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	CHED+AIN	CHD~CHED=umsetzen/in einen Arbeitsgang führen; NONE; AIN=Portion	eine Portion in Arbeit nehmen	QUANTITY_COMPOSITION	SELECTED_SINGLETON_PREDICTION	A single card, but both components retain their selected values.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	CHED+AIN_PORTION	CHED=umsetzen; AIN=Portion	eine Portion umsetzen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	CHED+AIN_PORTION	CHED=umsetzen; AIN=Portion	eine Portion umsetzen	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	CHED+AIN_PORTION	CHED=umsetzen; AIN=Portion	eine Portion umsetzen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	CHED+AIN_PORTION	CHED=umsetzen; AIN=Portion	eine Portion umsetzen	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
d788d8d72d41b25a3c71	chealror	chealror	1	B3	f83r	CHEALROR_CLEAR_ENDPOINT_WHOLE_CARD	CHEALROR=Klarpunkt	Klarpunkt	SELECTED_THERMAL_TEMPORAL__RESULT_ENDPOINT	Selected process edition: Klarpunkt	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	chealror=bis klar	bis klar	bis klar	UNCHANGED	UNCHANGED	NOT_APPLICABLE	chealror=bis klar	bis klar	bis klar	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	chealror=bis klar	bis klar	bis klar	UNCHANGED	UNCHANGED	NOT_APPLICABLE	chealror=bis klar	bis klar	bis klar	FOUR_ROLE_LEXICAL_REPAIR	RESULT_ENDPOINT	A compact endpoint replaces the clause 'bis klar'.
d904bf7b044dd3922781	cheky	cheky	3	B1|B4	f81v|f83r	CHK_WARM+GRADE_1+Y_OPEN	CHK=wärmen; E=Stufe I; Y=offen	kurz wärmen	R3_THERMAL_TEMPORAL__CHK_GRID	R3-Wärme-/Zeitfassung: kurz wärmen	NONE; Revision: kontrastiert auf f83r direkt mit cheeky; completion: Only cheky/cheeky license this warmth pair; KY is not split as Y.; state/endpoint: Three open/internal occurrences support the mild grade.; R3 thermal: First warmth grade; locally it can read mild or brief.	cheky=sanfte Wärme	sanfte Wärme	sanfte Wärme	E_GRADE_PARADIGM	TRANSFER_PROVISIONAL	kontrastiert auf f83r direkt mit cheeky	CH+E+KY	E-Grad=BRIEF_MILD_HOLD; Zustand=OPEN_STATE	kurze oder milde Zustands- beziehungsweise Haltestufe	HOLD_CORES	SELECTED_PRODUCTIVE_PAIR	Only cheky/cheeky license this warmth pair; KY is not split as Y.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	CHK_WARMTH_PAIR+E_GRADE_1	gelernte Wärmefamilie; kurzer oder milder Grad	kurz oder mild erwärmen	CHK_STATE_GRID	SELECTED_RECURRENT	Three open/internal occurrences support the mild grade.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	CHK_WARM+GRADE_1+Y_CONTINUE	CHK=wärmen; E=kurz/mild; Weiterführung	kurz oder mild erwärmen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	CHK_WARM+GRADE_1+Y_CONTINUE	CHK=wärmen; E=kurz/mild; Weiterführung	kurz oder mild erwärmen	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	CHK_WARM+GRADE_1+Y_CONTINUE	CHK=wärmen; E=kurz/mild; Weiterführung	kurz oder mild erwärmen	CHK_GRID	REVISED_R3	First warmth grade; locally it can read mild or brief.	CHK_WARM+GRADE_1+Y_OPEN	CHK=wärmen; E=Stufe I; Y=offen	kurz wärmen	R3_STRUCTURAL_BASE	CHK_GRID	R3 retained after four-role comparison.
d929a14ec45749b2e805	ykan	ykan	1	H4	f55v	Y_REFERENT+K_HULL+AIN_PORTION	Y=dies; AIN=Portion	diese Portion	SELECTED_QUANTITY_PREPARATION__QUANTITY_EXTENSION	Mengen-/Zubereitungsfassung: diese Portion	NONE; quantity/preparation: This replaces the unsupported white-wine noun with the already licensed Y and AIN values.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	ykan=Weißwein zugeben	Weißwein zugeben	Weißwein zugeben	QUANTITY_EXTENSION	SELECTED_SINGLETON_PREDICTION	This replaces the unsupported white-wine noun with the already licensed Y and AIN values.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	Y_REFERENT+K_HULL+AIN_PORTION	Y=dies; AIN=Portion	diese Portion	UNCHANGED	UNCHANGED	NOT_APPLICABLE	Y_REFERENT+K_HULL+AIN_PORTION	Y=dies; AIN=Portion	diese Portion	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	Y_REFERENT+K_HULL+AIN_PORTION	Y=dies; AIN=Portion	diese Portion	UNCHANGED	UNCHANGED	NOT_APPLICABLE	Y_REFERENT+K_HULL+AIN_PORTION	Y=dies; AIN=Portion	diese Portion	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
daa1347f456415fe8737	solshedy	solshedy	1	B2	f82r	OL_CONTINUE+SHED_SETTLE+DY_CLOSE	OL=mit Vorigem; SHED=absetzen; DY=Schluss	mit Vorigem absetzen; Schluss	R3_THERMAL_TEMPORAL__SHED_GRID	R3-Wärme-/Zeitfassung: mit Vorigem absetzen; Schluss	NONE; state/endpoint: The old warmth gloss is replaced by the already selected OL continuation plus SHED rest close.; R3 thermal: OL supplies the prior-item continuation; SHED supplies settling.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	solshe=warm halten + dy=Ende	warm halten + Ende	warm halten; Ende	SHED_STATE_EXTENSION	SELECTED_SINGLETON_COMPOSITION	The old warmth gloss is replaced by the already selected OL continuation plus SHED rest close.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OL_CONTINUE+SHED_REST+DY_CLOSE	OL=mit dem Vorigen; SHED=ruhen; Endkarte=Schluss	mit dem Vorigen ruhen lassen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE	OL_CONTINUE+SHED_REST+DY_CLOSE	OL=mit dem Vorigen; SHED=ruhen; Endkarte=Schluss	mit dem Vorigen ruhen lassen; Schluss	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	OL_CONTINUE+SHED_REST+DY_CLOSE	OL=mit dem Vorigen; SHED=ruhen; Endkarte=Schluss	mit dem Vorigen ruhen lassen; Schluss	SHED_GRID	REVISED_R3	OL supplies the prior-item continuation; SHED supplies settling.	OL_CONTINUE+SHED_SETTLE+DY_CLOSE	OL=mit Vorigem; SHED=absetzen; DY=Schluss	mit Vorigem absetzen; Schluss	R3_STRUCTURAL_BASE	SHED_GRID	R3 retained after four-role comparison.
daf32e6db9e04413ce7f	okeeol	okeeol	1	B4	f83r	OK_SET+GRADE_2+OL_CONTINUE	OK=ansetzen; EE=Stufe II; OL=mit Vorigem	mit Vorigem länger fortsetzen	R3_THERMAL_TEMPORAL__GRADE_ORDER_EXTENSION	R3-Wärme-/Zeitfassung: mit Vorigem länger fortsetzen	NONE; Revision: starke bekannte Komponenten aber Einzelbeleg; state/endpoint: The continuation argument substitutes for Y/DY.; R3 thermal: Grade II combines with the continuation carrier OL.	okeeol=breites Gefäß	breites Gefäß	breites Gefäß	E_GRADE_PARADIGM	SELECTED_DERIVED_PREDICTION	starke bekannte Komponenten aber Einzelbeleg				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+EE+OL	E-Grad=SUSTAINED_CONTACT; Zustand=CONTINUE_OL	anhaltende Anwendung mit dem Vorigen fortführen	OK_STATE_EXTENSION	SELECTED_SINGLETON_EXTENSION	The continuation argument substitutes for Y/DY.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+GRADE_2+OL_CONTINUE	OK=einsetzen; EE=anhaltend; OL=mit dem Vorigen	länger mit dem Vorigen fortführen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+GRADE_2+OL_CONTINUE	OK=einsetzen; EE=anhaltend; OL=mit dem Vorigen	länger mit dem Vorigen fortführen	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	OK+GRADE_2+OL_CONTINUE	OK=einsetzen; EE=anhaltend; OL=mit dem Vorigen	länger mit dem Vorigen fortführen	GRADE_ORDER_EXTENSION	REVISED_R3	Grade II combines with the continuation carrier OL.	OK_SET+GRADE_2+OL_CONTINUE	OK=ansetzen; EE=Stufe II; OL=mit Vorigem	mit Vorigem länger fortsetzen	R3_STRUCTURAL_BASE	GRADE_ORDER_EXTENSION	R3 retained after four-role comparison.
db167f8e9b53eefb58f8	qokshedy	qokshedy	1	B3	f83r	OK_SET+SHED_SETTLE+DY_CLOSE	OK=stellen; SHED=absetzen; DY=Schluss	zum Absetzen stellen; Schluss	R3_THERMAL_TEMPORAL__SHED_GRID	R3-Wärme-/Zeitfassung: zum Absetzen stellen; Schluss	NONE; Revision: Badezusatz erwärmen gestrichen; state/endpoint: The operation calls the learned rest close.; R3 thermal: OK starts the settling state and DY closes it.	qokshe=Badezusatz erwärmen + dy=Ende	Badezusatz erwärmen + Ende	Badezusatz erwärmen; Ende	OK_PARADIGM	TRANSPARENT_OUTER_STRONG	Badezusatz erwärmen gestrichen				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+SHEDY	OK=in den laufenden Arbeitsgang setzen; Ruhe- oder Absetzgang plus Abschluss	Ansatz zur Ruhe bringen oder absetzen lassen; abschließen	SHED_STATE_EXTENSION	SELECTED_SINGLETON_EXTENSION	The operation calls the learned rest close.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+SHED_REST+DY_CLOSE	OK=in Arbeit setzen; SHED=ruhen oder absetzen; Endkarte=Schluss	zur Ruhe setzen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+SHED_REST+DY_CLOSE	OK=in Arbeit setzen; SHED=ruhen oder absetzen; Endkarte=Schluss	zur Ruhe setzen; Schluss	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	OK+SHED_REST+DY_CLOSE	OK=in Arbeit setzen; SHED=ruhen oder absetzen; Endkarte=Schluss	zur Ruhe setzen; Schluss	SHED_GRID	REVISED_R3	OK starts the settling state and DY closes it.	OK_SET+SHED_SETTLE+DY_CLOSE	OK=stellen; SHED=absetzen; DY=Schluss	zum Absetzen stellen; Schluss	R3_STRUCTURAL_BASE	SHED_GRID	R3 retained after four-role comparison.
db729b598e89e11452e0	ches	ches	1	B2	f82r	ches=gleiche Anteile	gleiche Anteile	gleiche Anteile	CONCRETE_MEMORIZED_WHOLE_WORD	Zu gleichen Anteilen	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	ches=gleiche Anteile	gleiche Anteile	gleiche Anteile	UNCHANGED	UNCHANGED	NOT_APPLICABLE	ches=gleiche Anteile	gleiche Anteile	gleiche Anteile	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	ches=gleiche Anteile	gleiche Anteile	gleiche Anteile	UNCHANGED	UNCHANGED	NOT_APPLICABLE	ches=gleiche Anteile	gleiche Anteile	gleiche Anteile	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
