edition	paragraph	at	word	hypothesis
IT2a	f103r|f103r.24-f103r.26	IT2a|f103r.26|G003	qotchy	zugeben
IT2a	f103r|f103r.24-f103r.26	IT2a|f103r.26|G004	shey	erwärmen
IT2a	f103r|f103r.24-f103r.26	IT2a|f103r.26|G005	olcheedar	⟦olcheedar⟧
IT2a	f103r|f103r.24-f103r.26	IT2a|f103r.26|G006	shey	erwärmen
IT2a	f103r|f103r.24-f103r.26	IT2a|f103r.26|G007	lotos	⟦lotos⟧
IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.40|G001	qokeey	⟦qokeey⟧
IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.40|G002	sheeol	⟦sheeol⟧
IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.40|G003	shckhy	⟦shckhy⟧
IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.40|G004	sheol	⟦sheol⟧
IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.40|G005	shody	⟦shody⟧
IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.40|G006	ol	auch
IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.40|G007	aiin	⟦aiin⟧
IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.40|G008	otedy	⟦otedy⟧
IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.40|G009	qoteey	Material U
IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.40|G010	lotar	⟦lotar⟧
IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.40|G011	otam	⟦otam⟧
IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.41|G001	cheol	⟦cheol⟧
IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.41|G002	sheeey	⟦sheeey⟧
IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.41|G003	qotey	⟦qotey⟧
IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.41|G004	oteeal	⟦oteeal⟧
IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.41|G005	oteedy	⟦oteedy⟧
IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.41|G006	shetsho	⟦shetsho⟧
IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.41|G007	keeos	⟦keeos⟧
IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.41|G008	shey	erwärmen
IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.41|G009	qokeedy	⟦qokeedy⟧
IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.41|G010	qokal	⟦qokal⟧
IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.41|G011	dal	⟦dal⟧
IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.42|G001	tshey	⟦tshey⟧
IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.42|G002	sheol	⟦sheol⟧
IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.42|G003	cheolshy	⟦cheolshy⟧
IT2a	f103r|f103r.40-f103r.42	IT2a|f103r.42|G004	chalal	⟦chalal⟧
IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.17|G001	qokeedy	⟦qokeedy⟧
IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.17|G002	chedy	⟦chedy⟧
IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.17|G003	qoteey	Material U
IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.17|G004	oteedy	⟦oteedy⟧
IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.17|G005	lkedy	⟦lkedy⟧
IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.17|G006	shedy	⟦shedy⟧
IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.17|G007	qokal	⟦qokal⟧
IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.17|G008	ol	auch
IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.17|G009	char	⟦char⟧
IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.17|G010	otal	⟦otal⟧
IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.17|G011	opchedy	⟦opchedy⟧
IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.18|G001	yshear	⟦yshear⟧
IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.18|G002	ol	auch
IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.18|G003	oqaiin	⟦oqaiin⟧
IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.18|G004	chckhy	⟦chckhy⟧
IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.18|G005	lchedy	⟦lchedy⟧
IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.18|G006	chedy	⟦chedy⟧
IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.18|G007	olaiin	⟦olaiin⟧
IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.18|G008	oteedy	⟦oteedy⟧
IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.18|G009	qokeedal	⟦qokeedal⟧
IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.18|G010	larorol	⟦larorol⟧
IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.19|G001	daiin	Masse C·Uₚ
IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.19|G002	chey	⟦chey⟧
IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.19|G003	lkeey	⟦lkeey⟧
IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.19|G004	chalkar	⟦chalkar⟧
IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.19|G005	cheeey	⟦cheeey⟧
IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.19|G006	lchealaiin	⟦lchealaiin⟧
IT2a	f103v|f103v.17-f103v.19	IT2a|f103v.19|G007	or	⟦or⟧
IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.39|G001	pcholor	⟦pcholor⟧
IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.39|G002	ar	Anteil
IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.39|G003	aiin	⟦aiin⟧
IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.39|G004	alkchdy	⟦alkchdy⟧
IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.39|G005	qotal	⟦qotal⟧
IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.39|G006	chol	getrocknet
IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.39|G007	qoar	⟦qoar⟧
IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.39|G008	aiin	⟦aiin⟧
IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.39|G009	qopcheedy	⟦qopcheedy⟧
IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.39|G010	qotair	⟦qotair⟧
IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.39|G011	ofaiino	⟦ofaiino⟧
IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.40|G001	olkeeos	⟦olkeeos⟧
IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.40|G002	olkaiin	⟦olkaiin⟧
IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.40|G003	oair	⟦oair⟧
IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.40|G004	qcthy	⟦qcthy⟧
IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.40|G005	oiinol	⟦oiinol⟧
IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.40|G006	al	⟦al⟧
IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.40|G007	ly	⟦ly⟧
IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.40|G008	oeear	⟦oeear⟧
IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.40|G009	chcthy	⟦chcthy⟧
IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.40|G010	olched	⟦olched⟧
IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.40|G011	qotaiiin	⟦qotaiiin⟧
IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.41|G001	qoteey	Material U
IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.41|G002	qokeor	⟦qokeor⟧
IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.41|G003	saiir	⟦saiir⟧
IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.41|G004	qoty	⟦qoty⟧
IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.41|G005	qokl	⟦qokl⟧
IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.41|G006	lkaiin	⟦lkaiin⟧
IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.41|G007	yteedy	⟦yteedy⟧
IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.41|G008	qokain	⟦qokain⟧
IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.41|G009	oqockhy	⟦oqockhy⟧
IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.41|G010	dar	⟦dar⟧
IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.42|G001	y	⟦y⟧
IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.42|G002	lshedy	⟦lshedy⟧
IT2a	f104r|f104r.39-f104r.42	IT2a|f104r.42|G003	cholkar	⟦cholkar⟧
IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.41|G001	tchedy	⟦tchedy⟧
IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.41|G002	qotechy	⟦qotechy⟧
IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.41|G003	otcheeo	⟦otcheeo⟧
IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.41|G004	lkeeda	⟦lkeeda⟧
IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.41|G005	qoty	⟦qoty⟧
IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.41|G006	raiin	⟦raiin⟧
IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.41|G007	cheedy	⟦cheedy⟧
IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.41|G008	qotaiin	abseihen
IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.41|G009	oteedy	⟦oteedy⟧
IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.41|G010	qotain	⟦qotain⟧
IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.42|G001	oteedchey	⟦oteedchey⟧
IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.42|G002	qoeeda	⟦qoeeda⟧
IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.42|G003	lchal	⟦lchal⟧
IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.42|G004	cheedy	⟦cheedy⟧
IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.42|G005	qoteey	Material U
IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.42|G006	sheey	⟦sheey⟧
IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.42|G007	tcheo	⟦tcheo⟧
IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.42|G008	dar	⟦dar⟧
IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.42|G009	cheed	⟦cheed⟧
IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.42|G010	qotain	⟦qotain⟧
IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.42|G011	chedy	⟦chedy⟧
IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.43|G001	chey	⟦chey⟧
IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.43|G002	keeey	⟦keeey⟧
IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.43|G003	qockheey	⟦qockheey⟧
IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.43|G004	okeey	⟦okeey⟧
IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.43|G005	okeeedy	⟦okeeedy⟧
IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.43|G006	qokeey	⟦qokeey⟧
IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.43|G007	okeeey	⟦okeeey⟧
IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.43|G008	qoteodaiin	⟦qoteodaiin⟧
IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.43|G009	okain	⟦okain⟧
IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.43|G010	orom	⟦orom⟧
IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.44|G001	daiin	Masse C·Uₚ
IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.44|G002	ycheeo	⟦ycheeo⟧
IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.44|G003	chey	⟦chey⟧
IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.44|G004	okeeey	⟦okeeey⟧
IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.44|G005	qokeeey	⟦qokeeey⟧
IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.44|G006	okeey	⟦okeey⟧
IT2a	f104v|f104v.41-f104v.44	IT2a|f104v.44|G007	okeey	⟦okeey⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.42|G001	pcheodar	⟦pcheodar⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.42|G002	shol	feucht
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.42|G003	kain	⟦kain⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.42|G004	okshchedy	⟦okshchedy⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.42|G005	qoteey	Material U
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.42|G006	shotchy	⟦shotchy⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.42|G007	qoty	⟦qoty⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.42|G008	lpaiin	⟦lpaiin⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.42|G009	shedy	⟦shedy⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.42|G010	lar	⟦lar⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.43|G001	daiiral	⟦daiiral⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.43|G002	sheol	⟦sheol⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.43|G003	daiin	Masse C·Uₚ
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.43|G004	otedy	⟦otedy⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.43|G005	qokain	⟦qokain⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.43|G006	akar	⟦akar⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.43|G007	cheor	⟦cheor⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.43|G008	al	⟦al⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.43|G009	taiin	⟦taiin⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.43|G010	chekal	⟦chekal⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.43|G011	otaras	⟦otaras⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.44|G001	dshedy	⟦dshedy⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.44|G002	qoteey	Material U
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.44|G003	otaiin	⟦otaiin⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.44|G004	chy	Wasser
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.44|G005	chealol	⟦chealol⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.44|G006	chlchd	⟦chlchd⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.44|G007	aiin	⟦aiin⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.44|G008	oty	⟦oty⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.44|G009	otair	⟦otair⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.44|G010	otaiikam	⟦otaiikam⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.45|G001	ysheedal	⟦ysheedal⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.45|G002	okain	⟦okain⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.45|G003	okain	⟦okain⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.45|G004	otar	⟦otar⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.45|G005	kaiin	⟦kaiin⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.45|G006	chdalkair	⟦chdalkair⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.45|G007	olkair	⟦olkair⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.45|G008	alkeedy	⟦alkeedy⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.45|G009	okal	⟦okal⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.46|G001	sotchdaiin	⟦sotchdaiin⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.46|G002	shodaiin	⟦shodaiin⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.46|G003	otedy	⟦otedy⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.46|G004	qokeedy	⟦qokeedy⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.46|G005	qokaiin	⟦qokaiin⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.46|G006	ykar	⟦ykar⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.46|G007	qokain	⟦qokain⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.46|G008	cheedy	⟦cheedy⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.46|G009	lol	⟦lol⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.47|G001	ycheoar	⟦ycheoar⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.47|G002	okain	⟦okain⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.47|G003	qokain	⟦qokain⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.47|G004	char	⟦char⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.47|G005	oky	⟦oky⟧
IT2a	f106r|f106r.42-f106r.47	IT2a|f106r.47|G006	cheokam	⟦cheokam⟧
IT2a	f107r|f107r.4-f107r.7	IT2a|f107r.4|G001	teeody	⟦teeody⟧
IT2a	f107r|f107r.4-f107r.7	IT2a|f107r.4|G002	chedain	⟦chedain⟧
IT2a	f107r|f107r.4-f107r.7	IT2a|f107r.4|G003	qoteey	Material U
IT2a	f107r|f107r.4-f107r.7	IT2a|f107r.4|G004	qokar	⟦qokar⟧
IT2a	f107r|f107r.4-f107r.7	IT2a|f107r.4|G005	deeo	⟦deeo⟧
IT2a	f107r|f107r.4-f107r.7	IT2a|f107r.4|G006	ltedy	⟦ltedy⟧
IT2a	f107r|f107r.4-f107r.7	IT2a|f107r.4|G007	otar	⟦otar⟧
IT2a	f107r|f107r.4-f107r.7	IT2a|f107r.4|G008	ain	⟦ain⟧
IT2a	f107r|f107r.4-f107r.7	IT2a|f107r.4|G009	chady	⟦chady⟧
IT2a	f107r|f107r.4-f107r.7	IT2a|f107r.4|G010	otokcho	⟦otokcho⟧
IT2a	f107r|f107r.4-f107r.7	IT2a|f107r.4|G011	qoked	⟦qoked⟧
IT2a	f107r|f107r.4-f107r.7	IT2a|f107r.4|G012	okchedy	⟦okchedy⟧
IT2a	f107r|f107r.4-f107r.7	IT2a|f107r.5|G001	olkchedy	⟦olkchedy⟧
IT2a	f107r|f107r.4-f107r.7	IT2a|f107r.5|G002	tedy	⟦tedy⟧
IT2a	f107r|f107r.4-f107r.7	IT2a|f107r.5|G003	oteeey	⟦oteeey⟧
IT2a	f107r|f107r.4-f107r.7	IT2a|f107r.5|G004	okchedy	⟦okchedy⟧
IT2a	f107r|f107r.4-f107r.7	IT2a|f107r.5|G005	qokeed	⟦qokeed⟧
IT2a	f107r|f107r.4-f107r.7	IT2a|f107r.5|G006	qokear	⟦qokear⟧
IT2a	f107r|f107r.4-f107r.7	IT2a|f107r.5|G007	chedy	⟦chedy⟧
IT2a	f107r|f107r.4-f107r.7	IT2a|f107r.5|G008	chokchedy	⟦chokchedy⟧
IT2a	f107r|f107r.4-f107r.7	IT2a|f107r.5|G009	qokain	⟦qokain⟧
IT2a	f107r|f107r.4-f107r.7	IT2a|f107r.5|G010	ar	Anteil
IT2a	f107r|f107r.4-f107r.7	IT2a|f107r.6|G001	okcheey	⟦okcheey⟧
IT2a	f107r|f107r.4-f107r.7	IT2a|f107r.6|G002	qokeedy	⟦qokeedy⟧
IT2a	f107r|f107r.4-f107r.7	IT2a|f107r.6|G003	chotchedy	⟦chotchedy⟧
IT2a	f107r|f107r.4-f107r.7	IT2a|f107r.6|G004	daiin	Masse C·Uₚ
IT2a	f107r|f107r.4-f107r.7	IT2a|f107r.6|G005	ar	Anteil
IT2a	f107r|f107r.4-f107r.7	IT2a|f107r.6|G006	oteey	⟦oteey⟧
IT2a	f107r|f107r.4-f107r.7	IT2a|f107r.6|G007	lteey	⟦lteey⟧
IT2a	f107r|f107r.4-f107r.7	IT2a|f107r.6|G008	chedaiin	⟦chedaiin⟧
IT2a	f107r|f107r.4-f107r.7	IT2a|f107r.6|G009	okchey	⟦okchey⟧
IT2a	f107r|f107r.4-f107r.7	IT2a|f107r.6|G010	otaiin	⟦otaiin⟧
IT2a	f107r|f107r.4-f107r.7	IT2a|f107r.6|G011	am	⟦am⟧
IT2a	f107r|f107r.4-f107r.7	IT2a|f107r.7|G001	ytaiin	⟦ytaiin⟧
IT2a	f107r|f107r.4-f107r.7	IT2a|f107r.7|G002	cheotchey	⟦cheotchey⟧
IT2a	f107r|f107r.4-f107r.7	IT2a|f107r.7|G003	okaiin	Zubereitung
IT2a	f107r|f107r.4-f107r.7	IT2a|f107r.7|G004	chckhy	⟦chckhy⟧
IT2a	f107r|f107r.4-f107r.7	IT2a|f107r.7|G005	okeedy	⟦okeedy⟧
IT2a	f107r|f107r.4-f107r.7	IT2a|f107r.7|G006	otcheey	⟦otcheey⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.45|G001	porain	⟦porain⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.45|G002	okain	⟦okain⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.45|G003	okechdy	⟦okechdy⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.45|G004	dal	⟦dal⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.45|G005	keeedal	⟦keeedal⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.45|G006	shedy	⟦shedy⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.45|G007	okeeolkcheey	⟦okeeolkcheey⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.45|G008	lkar	⟦lkar⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.45|G009	aiin	⟦aiin⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.45|G010	al	⟦al⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.46|G001	soain	⟦soain⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.46|G002	aiin	⟦aiin⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.46|G003	chey	⟦chey⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.46|G004	qol	⟦qol⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.46|G005	aiin	⟦aiin⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.46|G006	al	⟦al⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.46|G007	chedy	⟦chedy⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.46|G008	kedy	⟦kedy⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.46|G009	qoteey	Material U
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.46|G010	oteey	⟦oteey⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.46|G011	qokeey	⟦qokeey⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.46|G012	lkain	⟦lkain⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.47|G001	ycheey	⟦ycheey⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.47|G002	qokeey	⟦qokeey⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.47|G003	okeoteey	⟦okeoteey⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.47|G004	qokey	⟦qokey⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.47|G005	qokey	⟦qokey⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.47|G006	qokeey	⟦qokeey⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.47|G007	daiin	Masse C·Uₚ
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.47|G008	y	⟦y⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.47|G009	okoey	⟦okoey⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.47|G010	odain	⟦odain⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.48|G001	oteedy	⟦oteedy⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.48|G002	qokey	⟦qokey⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.48|G003	qokeedy	⟦qokeedy⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.48|G004	chody	⟦chody⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.48|G005	chey	⟦chey⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.48|G006	qoky	⟦qoky⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.48|G007	oteey	⟦oteey⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.48|G008	otain	⟦otain⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.48|G009	chey	⟦chey⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.48|G010	aiin	⟦aiin⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.48|G011	al	⟦al⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.49|G001	ycheo	⟦ycheo⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.49|G002	saiin	⟦saiin⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.49|G003	oekey	⟦oekey⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.49|G004	chey	⟦chey⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.49|G005	qokeey	⟦qokeey⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.49|G006	ycheey	⟦ycheey⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.49|G007	dy	⟦dy⟧
IT2a	f107v|f107v.45-f107v.49	IT2a|f107v.49|G008	qoy	⟦qoy⟧
IT2a	f108r|f108r.8-f108r.10	IT2a|f108r.8|G001	pochedy	⟦pochedy⟧
IT2a	f108r|f108r.8-f108r.10	IT2a|f108r.8|G002	shy	⟦shy⟧
IT2a	f108r|f108r.8-f108r.10	IT2a|f108r.8|G003	shokeedar	⟦shokeedar⟧
IT2a	f108r|f108r.8-f108r.10	IT2a|f108r.8|G004	al	⟦al⟧
IT2a	f108r|f108r.8-f108r.10	IT2a|f108r.8|G005	kedal	⟦kedal⟧
IT2a	f108r|f108r.8-f108r.10	IT2a|f108r.8|G006	chokchy	⟦chokchy⟧
